,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
77,77,0.838916018091798,2025-01-02 00:04:29.391346,2025-01-02 00:04:43.766582,0 days 00:00:14.375236,4,5,5.0,25.0,15.0,,,,,,,4,2.0,6.0,2.0,,,,,,,COMPLETE
78,78,0.829976282909981,2025-01-02 00:04:43.767040,2025-01-02 00:04:56.719626,0 days 00:00:12.952586,2,15,15.0,,,,,,,,,3,2.0,,,,,,,,,COMPLETE
79,79,0.8685706632128933,2025-01-02 00:04:56.720100,2025-01-02 00:05:20.799492,0 days 00:00:24.079392,5,5,5.0,40.0,90.0,70.0,,,,,,3,2.0,6.0,3.0,4.0,,,,,,COMPLETE
80,80,0.8215047128646544,2025-01-02 00:05:20.800251,2025-01-02 00:05:44.238141,0 days 00:00:23.437890,5,5,10.0,45.0,85.0,70.0,,,,,,3,2.0,6.0,2.0,4.0,,,,,,COMPLETE
81,81,0.8337460744628014,2025-01-02 00:05:44.238619,2025-01-02 00:05:59.786794,0 days 00:00:15.548175,3,10,5.0,40.0,,,,,,,,3,2.0,6.0,,,,,,,,COMPLETE
82,82,0.8576212546869659,2025-01-02 00:05:59.787187,2025-01-02 00:06:20.680354,0 days 00:00:20.893167,4,15,5.0,35.0,100.0,,,,,,,3,2.0,6.0,3.0,,,,,,,COMPLETE
83,83,0.841618802265498,2025-01-02 00:06:20.680827,2025-01-02 00:06:47.804070,0 days 00:00:27.123243,5,5,10.0,50.0,70.0,85.0,,,,,,3,2.0,5.0,3.0,4.0,,,,,,COMPLETE
84,84,0.8474651740094477,2025-01-02 00:06:47.804649,2025-01-02 00:07:04.923290,0 days 00:00:17.118641,3,10,20.0,30.0,,,,,,,,3,2.0,6.0,,,,,,,,COMPLETE
85,85,0.8327176867878479,2025-01-02 00:07:04.923715,2025-01-02 00:07:17.759082,0 days 00:00:12.835367,2,15,10.0,,,,,,,,,3,2.0,,,,,,,,,COMPLETE
86,86,0.8508673431046241,2025-01-02 00:07:17.759458,2025-01-02 00:07:46.963741,0 days 00:00:29.204283,4,25,15.0,35.0,90.0,,,,,,,4,2.0,6.0,3.0,,,,,,,COMPLETE
