,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
57,57,0.6556776556776557,2025-01-01 20:24:02.372933,2025-01-01 20:24:05.325862,0 days 00:00:02.952929,1,65,,,,,,,,,,2,,,,,,,,,,COMPLETE
58,58,0.4337121212121212,2025-01-01 20:24:05.326240,2025-01-01 20:24:10.324208,0 days 00:00:04.997968,2,65,55.0,,,,,,,,,3,3.0,,,,,,,,,COMPLETE
59,59,0.5932367149758454,2025-01-01 20:24:10.324588,2025-01-01 20:24:15.265284,0 days 00:00:04.940696,1,45,,,,,,,,,,5,,,,,,,,,,COMPLETE
60,60,0.6356589147286822,2025-01-01 20:24:15.265656,2025-01-01 20:24:21.154646,0 days 00:00:05.888990,2,60,10.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
61,61,0.5952380952380952,2025-01-01 20:24:21.155072,2025-01-01 20:24:23.893252,0 days 00:00:02.738180,1,55,,,,,,,,,,2,,,,,,,,,,COMPLETE
62,62,0.6882516188714154,2025-01-01 20:24:23.893616,2025-01-01 20:24:26.417090,0 days 00:00:02.523474,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
63,63,0.5680272108843538,2025-01-01 20:24:26.417444,2025-01-01 20:24:30.410793,0 days 00:00:03.993349,2,75,35.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
64,64,0.6236111111111111,2025-01-01 20:24:30.411156,2025-01-01 20:24:34.222485,0 days 00:00:03.811329,1,85,,,,,,,,,,3,,,,,,,,,,COMPLETE
65,65,0.5641148325358851,2025-01-01 20:24:34.222855,2025-01-01 20:24:37.038051,0 days 00:00:02.815196,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
66,66,0.5111331024245422,2025-01-01 20:24:37.038482,2025-01-01 20:24:41.886925,0 days 00:00:04.848443,2,65,65.0,,,,,,,,,3,6.0,,,,,,,,,COMPLETE
