,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
263,263,0.9432943294329433,2025-01-02 04:36:33.675408,2025-01-02 04:36:41.833696,0 days 00:00:08.158288,3,55,85.0,90.0,,,,,,,,2,5.0,2.0,,,,,,,,COMPLETE
264,264,0.9381650271029913,2025-01-02 04:36:41.834177,2025-01-02 04:36:50.323525,0 days 00:00:08.489348,3,50,90.0,80.0,,,,,,,,2,5.0,3.0,,,,,,,,COMPLETE
265,265,0.9438026981450253,2025-01-02 04:36:50.324015,2025-01-02 04:36:57.559773,0 days 00:00:07.235758,3,65,50.0,100.0,,,,,,,,2,5.0,2.0,,,,,,,,COMPLETE
266,266,0.9524636326198983,2025-01-02 04:36:57.560256,2025-01-02 04:37:06.681718,0 days 00:00:09.121462,3,60,40.0,50.0,,,,,,,,2,5.0,3.0,,,,,,,,COMPLETE
267,267,0.9472694983809705,2025-01-02 04:37:06.682212,2025-01-02 04:37:16.631107,0 days 00:00:09.948895,3,100,95.0,70.0,,,,,,,,2,5.0,4.0,,,,,,,,COMPLETE
268,268,0.9594683348931907,2025-01-02 04:37:16.631730,2025-01-02 04:37:19.267085,0 days 00:00:02.635355,1,55,,,,,,,,,,2,,,,,,,,,,COMPLETE
269,269,0.9561412151067323,2025-01-02 04:37:19.267513,2025-01-02 04:37:22.026737,0 days 00:00:02.759224,1,55,,,,,,,,,,2,,,,,,,,,,COMPLETE
270,270,0.9565324384787472,2025-01-02 04:37:22.027340,2025-01-02 04:37:24.878245,0 days 00:00:02.850905,1,55,,,,,,,,,,2,,,,,,,,,,COMPLETE
271,271,0.9428604390533325,2025-01-02 04:37:24.878654,2025-01-02 04:37:27.867861,0 days 00:00:02.989207,1,50,,,,,,,,,,3,,,,,,,,,,COMPLETE
272,272,0.9369796954314721,2025-01-02 04:37:27.868268,2025-01-02 04:37:30.607114,0 days 00:00:02.738846,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
273,273,0.9541220074126013,2025-01-02 04:37:30.607534,2025-01-02 04:37:33.383157,0 days 00:00:02.775623,1,55,,,,,,,,,,2,,,,,,,,,,COMPLETE
274,274,0.9433327036967077,2025-01-02 04:37:33.383666,2025-01-02 04:37:46.025642,0 days 00:00:12.641976,5,30,85.0,85.0,50.0,85.0,,,,,,2,5.0,2.0,4.0,4.0,,,,,,COMPLETE
275,275,0.9479232577058665,2025-01-02 04:37:46.026311,2025-01-02 04:37:49.179063,0 days 00:00:03.152752,1,25,,,,,,,,,,2,,,,,,,,,,COMPLETE
276,276,0.9493792259749707,2025-01-02 04:37:49.179501,2025-01-02 04:37:59.615268,0 days 00:00:10.435767,4,60,90.0,55.0,30.0,,,,,,,2,4.0,3.0,2.0,,,,,,,COMPLETE
277,277,0.9482497212931995,2025-01-02 04:37:59.615799,2025-01-02 04:38:06.876970,0 days 00:00:07.261171,3,35,45.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
278,278,0.9281588045054088,2025-01-02 04:38:06.877461,2025-01-02 04:38:16.686451,0 days 00:00:09.808990,3,55,95.0,45.0,,,,,,,,4,2.0,5.0,,,,,,,,COMPLETE
279,279,0.9502838973427209,2025-01-02 04:38:16.687122,2025-01-02 04:38:19.442148,0 days 00:00:02.755026,1,50,,,,,,,,,,2,,,,,,,,,,COMPLETE
280,280,0.9356500326649579,2025-01-02 04:38:19.442584,2025-01-02 04:38:25.839053,0 days 00:00:06.396469,3,55,90.0,40.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
281,281,0.9373387754190443,2025-01-02 04:38:25.839532,2025-01-02 04:38:33.732533,0 days 00:00:07.893001,3,20,95.0,10.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
282,282,0.9475639023787192,2025-01-02 04:38:33.733008,2025-01-02 04:38:36.596755,0 days 00:00:02.863747,1,60,,,,,,,,,,2,,,,,,,,,,COMPLETE
283,283,0.9547765482256291,2025-01-02 04:38:36.597191,2025-01-02 04:38:41.554316,0 days 00:00:04.957125,3,30,85.0,75.0,,,,,,,,2,2.0,2.0,,,,,,,,COMPLETE
284,284,0.937549582535852,2025-01-02 04:38:41.554793,2025-01-02 04:39:07.344778,0 days 00:00:25.789985,9,80,45.0,60.0,65.0,25.0,15.0,25.0,30.0,100.0,,2,2.0,5.0,3.0,2.0,5.0,2.0,3.0,4.0,,COMPLETE
285,285,0.9517465538196608,2025-01-02 04:39:07.345506,2025-01-02 04:39:29.040132,0 days 00:00:21.694626,7,40,80.0,55.0,35.0,15.0,65.0,80.0,,,,3,5.0,6.0,4.0,4.0,3.0,4.0,,,,COMPLETE
286,286,0.9449201676924449,2025-01-02 04:39:29.040909,2025-01-02 04:39:34.165729,0 days 00:00:05.124820,3,100,90.0,60.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
287,287,0.941242880591006,2025-01-02 04:39:34.166224,2025-01-02 04:39:44.210714,0 days 00:00:10.044490,4,15,95.0,80.0,5.0,,,,,,,2,3.0,4.0,6.0,,,,,,,COMPLETE
288,288,0.9303659709450454,2025-01-02 04:39:44.211268,2025-01-02 04:39:49.273597,0 days 00:00:05.062329,1,60,,,,,,,,,,5,,,,,,,,,,COMPLETE
289,289,0.9423218673218673,2025-01-02 04:39:49.274060,2025-01-02 04:39:52.539247,0 days 00:00:03.265187,2,95,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
290,290,0.9497989465013439,2025-01-02 04:39:52.539810,2025-01-02 04:39:56.480484,0 days 00:00:03.940674,2,35,35.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
291,291,0.8920076695648737,2025-01-02 04:39:56.481035,2025-01-02 04:40:06.147997,0 days 00:00:09.666962,4,55,30.0,50.0,40.0,,,,,,,6,2.0,6.0,2.0,,,,,,,COMPLETE
292,292,0.9402659918304475,2025-01-02 04:40:06.148536,2025-01-02 04:40:10.434715,0 days 00:00:04.286179,2,60,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
293,293,0.954274579175765,2025-01-02 04:40:10.435177,2025-01-02 04:40:16.735040,0 days 00:00:06.299863,3,20,40.0,45.0,,,,,,,,2,2.0,3.0,,,,,,,,COMPLETE
294,294,0.9365523156089194,2025-01-02 04:40:16.735530,2025-01-02 04:40:19.119027,0 days 00:00:02.383497,1,65,,,,,,,,,,2,,,,,,,,,,COMPLETE
295,295,0.9314750290360047,2025-01-02 04:40:19.119473,2025-01-02 04:40:25.247240,0 days 00:00:06.127767,2,90,90.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
296,296,0.9375277370967026,2025-01-02 04:40:25.247710,2025-01-02 04:40:32.124748,0 days 00:00:06.877038,3,10,50.0,65.0,,,,,,,,2,2.0,2.0,,,,,,,,COMPLETE
297,297,0.9490371354710471,2025-01-02 04:40:32.125320,2025-01-02 04:40:47.223188,0 days 00:00:15.097868,5,40,80.0,95.0,95.0,80.0,,,,,,2,2.0,5.0,3.0,6.0,,,,,,COMPLETE
298,298,0.946478558145388,2025-01-02 04:40:47.223880,2025-01-02 04:40:50.620811,0 days 00:00:03.396931,2,50,70.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
299,299,0.9449888713615835,2025-01-02 04:40:50.621279,2025-01-02 04:40:53.188276,0 days 00:00:02.566997,1,25,,,,,,,,,,2,,,,,,,,,,COMPLETE
300,300,0.9619907326455674,2025-01-02 04:40:53.188727,2025-01-02 04:40:56.819515,0 days 00:00:03.630788,2,55,95.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
301,301,0.9508403128293306,2025-01-02 04:40:56.819955,2025-01-02 04:41:01.089344,0 days 00:00:04.269389,2,35,100.0,,,,,,,,,3,2.0,,,,,,,,,COMPLETE
302,302,0.9471061374366148,2025-01-02 04:41:01.089822,2025-01-02 04:41:04.847096,0 days 00:00:03.757274,2,60,90.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
303,303,0.9458811065071362,2025-01-02 04:41:04.847657,2025-01-02 04:41:08.896999,0 days 00:00:04.049342,2,45,75.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
304,304,0.9441077441077441,2025-01-02 04:41:08.897454,2025-01-02 04:41:12.573139,0 days 00:00:03.675685,2,60,95.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
305,305,0.9375277370967026,2025-01-02 04:41:12.573593,2025-01-02 04:41:16.058615,0 days 00:00:03.485022,2,65,90.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
306,306,0.9487597706142543,2025-01-02 04:41:16.059058,2025-01-02 04:41:18.156981,0 days 00:00:02.097923,1,40,,,,,,,,,,2,,,,,,,,,,COMPLETE
307,307,0.9558677530102774,2025-01-02 04:41:18.157485,2025-01-02 04:41:22.117968,0 days 00:00:03.960483,2,50,85.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
308,308,0.9513560391043834,2025-01-02 04:41:22.118529,2025-01-02 04:41:24.663903,0 days 00:00:02.545374,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
309,309,0.9473715067422317,2025-01-02 04:41:24.664324,2025-01-02 04:41:28.435481,0 days 00:00:03.771157,2,75,65.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
310,310,0.9354821972142792,2025-01-02 04:41:28.435956,2025-01-02 04:41:30.401751,0 days 00:00:01.965795,1,40,,,,,,,,,,2,,,,,,,,,,COMPLETE
311,311,0.9568762805791999,2025-01-02 04:41:30.402200,2025-01-02 04:41:33.511502,0 days 00:00:03.109302,2,55,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
312,312,0.9457365635383099,2025-01-02 04:41:33.511971,2025-01-02 04:41:37.163740,0 days 00:00:03.651769,2,55,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
313,313,0.9507899320530443,2025-01-02 04:41:37.164175,2025-01-02 04:41:40.953664,0 days 00:00:03.789489,2,55,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
314,314,0.9456022408963585,2025-01-02 04:41:40.954134,2025-01-02 04:41:44.804689,0 days 00:00:03.850555,2,55,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
315,315,0.9552219102127928,2025-01-02 04:41:44.805152,2025-01-02 04:41:48.449551,0 days 00:00:03.644399,2,50,75.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
316,316,0.9424534707689567,2025-01-02 04:41:48.450022,2025-01-02 04:41:51.842902,0 days 00:00:03.392880,2,60,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
317,317,0.9436273363682626,2025-01-02 04:41:51.843456,2025-01-02 04:41:56.132892,0 days 00:00:04.289436,2,55,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
318,318,0.937174975342957,2025-01-02 04:41:56.133344,2025-01-02 04:42:01.190854,0 days 00:00:05.057510,1,70,,,,,,,,,,5,,,,,,,,,,COMPLETE
319,319,0.9610059393284922,2025-01-02 04:42:01.191300,2025-01-02 04:42:06.957441,0 days 00:00:05.766141,2,60,85.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
320,320,0.9385917892931299,2025-01-02 04:42:06.957917,2025-01-02 04:42:10.009655,0 days 00:00:03.051738,2,45,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
321,321,0.9503289473684211,2025-01-02 04:42:10.010238,2025-01-02 04:42:16.131585,0 days 00:00:06.121347,2,65,80.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
322,322,0.9439205997041817,2025-01-02 04:42:16.132047,2025-01-02 04:42:21.978218,0 days 00:00:05.846171,2,60,85.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
323,323,0.9576100176912871,2025-01-02 04:42:21.978787,2025-01-02 04:42:27.914121,0 days 00:00:05.935334,2,85,75.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
324,324,0.9515931235924993,2025-01-02 04:42:27.914651,2025-01-02 04:42:34.040102,0 days 00:00:06.125451,2,90,100.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
325,325,0.9366759383014847,2025-01-02 04:42:34.040573,2025-01-02 04:42:38.875861,0 days 00:00:04.835288,2,90,75.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
326,326,0.9360825367424117,2025-01-02 04:42:38.876342,2025-01-02 04:42:44.115747,0 days 00:00:05.239405,1,85,,,,,,,,,,4,,,,,,,,,,COMPLETE
327,327,0.9455973063369432,2025-01-02 04:42:44.116246,2025-01-02 04:42:49.263293,0 days 00:00:05.147047,2,80,70.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
328,328,0.9475273719591334,2025-01-02 04:42:49.263766,2025-01-02 04:42:53.882221,0 days 00:00:04.618455,1,85,,,,,,,,,,4,,,,,,,,,,COMPLETE
329,329,0.9524560788438317,2025-01-02 04:42:53.882756,2025-01-02 04:43:00.231931,0 days 00:00:06.349175,2,90,75.0,,,,,,,,,4,3.0,,,,,,,,,COMPLETE
330,330,0.9397265485141425,2025-01-02 04:43:00.232386,2025-01-02 04:43:05.685218,0 days 00:00:05.452832,2,85,70.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
331,331,0.9440172873008694,2025-01-02 04:43:05.685643,2025-01-02 04:43:10.555093,0 days 00:00:04.869450,1,85,,,,,,,,,,4,,,,,,,,,,COMPLETE
332,332,0.9424534707689567,2025-01-02 04:43:10.555539,2025-01-02 04:43:17.237947,0 days 00:00:06.682408,2,100,60.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
333,333,0.9334546169459236,2025-01-02 04:43:17.238390,2025-01-02 04:43:21.925020,0 days 00:00:04.686630,1,70,,,,,,,,,,4,,,,,,,,,,COMPLETE
334,334,0.9378416956924298,2025-01-02 04:43:21.925685,2025-01-02 04:43:27.942518,0 days 00:00:06.016833,2,95,95.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
335,335,0.9497941650259532,2025-01-02 04:43:27.943000,2025-01-02 04:43:33.314922,0 days 00:00:05.371922,2,65,85.0,,,,,,,,,3,4.0,,,,,,,,,COMPLETE
336,336,0.9022034797665262,2025-01-02 04:43:33.315497,2025-01-02 04:44:05.827399,0 days 00:00:32.511902,10,50,35.0,25.0,55.0,100.0,85.0,20.0,100.0,45.0,10.0,4,6.0,4.0,6.0,2.0,2.0,3.0,5.0,5.0,4.0,COMPLETE
337,337,0.9416529623538824,2025-01-02 04:44:05.828266,2025-01-02 04:44:09.515273,0 days 00:00:03.687007,1,45,,,,,,,,,,6,,,,,,,,,,COMPLETE
338,338,0.9436091362880048,2025-01-02 04:44:09.515724,2025-01-02 04:44:15.973688,0 days 00:00:06.457964,2,20,95.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
339,339,0.9565771174229439,2025-01-02 04:44:15.974143,2025-01-02 04:44:20.860140,0 days 00:00:04.885997,2,80,100.0,,,,,,,,,3,2.0,,,,,,,,,COMPLETE
340,340,0.9465128231781617,2025-01-02 04:44:20.860593,2025-01-02 04:44:23.491788,0 days 00:00:02.631195,1,65,,,,,,,,,,2,,,,,,,,,,COMPLETE
341,341,0.9432163115131075,2025-01-02 04:44:23.492249,2025-01-02 04:44:28.308888,0 days 00:00:04.816639,3,60,70.0,35.0,,,,,,,,2,2.0,2.0,,,,,,,,COMPLETE
342,342,0.9429304843273656,2025-01-02 04:44:28.309354,2025-01-02 04:44:32.185224,0 days 00:00:03.875870,2,60,90.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
343,343,0.9624258736026267,2025-01-02 04:44:32.185799,2025-01-02 04:44:35.962461,0 days 00:00:03.776662,2,65,60.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
344,344,0.9511219356822775,2025-01-02 04:44:35.962934,2025-01-02 04:44:39.961944,0 days 00:00:03.999010,2,65,60.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
345,345,0.9462204513776451,2025-01-02 04:44:39.962411,2025-01-02 04:44:44.412657,0 days 00:00:04.450246,2,70,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
346,346,0.9341638225255973,2025-01-02 04:44:44.413143,2025-01-02 04:44:49.799467,0 days 00:00:05.386324,2,65,75.0,,,,,,,,,6,2.0,,,,,,,,,COMPLETE
347,347,0.9524624373956594,2025-01-02 04:44:49.799948,2025-01-02 04:44:53.236633,0 days 00:00:03.436685,2,65,60.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
348,348,0.9514320666202779,2025-01-02 04:44:53.237115,2025-01-02 04:44:56.128472,0 days 00:00:02.891357,1,60,,,,,,,,,,2,,,,,,,,,,COMPLETE
349,349,0.9540551104162596,2025-01-02 04:44:56.129027,2025-01-02 04:44:59.778149,0 days 00:00:03.649122,2,70,65.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
350,350,0.9356096722930893,2025-01-02 04:44:59.778598,2025-01-02 04:45:03.610315,0 days 00:00:03.831717,2,40,65.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
351,351,0.9539391283412189,2025-01-02 04:45:03.610793,2025-01-02 04:45:07.363627,0 days 00:00:03.752834,2,45,60.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
352,352,0.9595415932390186,2025-01-02 04:45:07.364106,2025-01-02 04:45:10.382820,0 days 00:00:03.018714,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
353,353,0.9557983071692108,2025-01-02 04:45:10.383383,2025-01-02 04:45:13.044942,0 days 00:00:02.661559,1,65,,,,,,,,,,2,,,,,,,,,,COMPLETE
354,354,0.9631256476100374,2025-01-02 04:45:13.045466,2025-01-02 04:45:15.908309,0 days 00:00:02.862843,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
355,355,0.9549219620958751,2025-01-02 04:45:15.908741,2025-01-02 04:45:18.703813,0 days 00:00:02.795072,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
356,356,0.9531612066870122,2025-01-02 04:45:18.704251,2025-01-02 04:45:21.543047,0 days 00:00:02.838796,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
357,357,0.9492506306573676,2025-01-02 04:45:21.543507,2025-01-02 04:45:24.085433,0 days 00:00:02.541926,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
358,358,0.9420812182741116,2025-01-02 04:45:24.085908,2025-01-02 04:45:26.849262,0 days 00:00:02.763354,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
359,359,0.9488569613778295,2025-01-02 04:45:26.849821,2025-01-02 04:45:29.640200,0 days 00:00:02.790379,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
360,360,0.9426454248456339,2025-01-02 04:45:29.640654,2025-01-02 04:45:32.592690,0 days 00:00:02.952036,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
361,361,0.9631745532908323,2025-01-02 04:45:32.593151,2025-01-02 04:45:35.228804,0 days 00:00:02.635653,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
362,362,0.9447842294989359,2025-01-02 04:45:35.229353,2025-01-02 04:45:38.147821,0 days 00:00:02.918468,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
363,363,0.9391062385218989,2025-01-02 04:45:38.148304,2025-01-02 04:45:40.666511,0 days 00:00:02.518207,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
364,364,0.9610632444276042,2025-01-02 04:45:40.667045,2025-01-02 04:45:43.150472,0 days 00:00:02.483427,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
365,365,0.9611165845648604,2025-01-02 04:45:43.150938,2025-01-02 04:45:45.993281,0 days 00:00:02.842343,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
366,366,0.9479916219046653,2025-01-02 04:45:45.993832,2025-01-02 04:45:48.845288,0 days 00:00:02.851456,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
367,367,0.9474600949094047,2025-01-02 04:45:48.845723,2025-01-02 04:45:51.514327,0 days 00:00:02.668604,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
368,368,0.9549248747913188,2025-01-02 04:45:51.514788,2025-01-02 04:45:54.277118,0 days 00:00:02.762330,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
369,369,0.957807881773399,2025-01-02 04:45:54.277546,2025-01-02 04:45:57.284442,0 days 00:00:03.006896,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
370,370,0.9491338197076189,2025-01-02 04:45:57.284998,2025-01-02 04:46:00.349788,0 days 00:00:03.064790,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
371,371,0.9599971111030864,2025-01-02 04:46:00.350261,2025-01-02 04:46:03.017838,0 days 00:00:02.667577,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
372,372,0.9593367602739349,2025-01-02 04:46:03.018292,2025-01-02 04:46:05.896294,0 days 00:00:02.878002,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
373,373,0.9499152712435059,2025-01-02 04:46:05.896755,2025-01-02 04:46:08.365664,0 days 00:00:02.468909,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
374,374,0.938910388500779,2025-01-02 04:46:08.366222,2025-01-02 04:46:13.038970,0 days 00:00:04.672748,1,80,,,,,,,,,,5,,,,,,,,,,COMPLETE
375,375,0.9538970017874608,2025-01-02 04:46:13.039530,2025-01-02 04:46:15.912355,0 days 00:00:02.872825,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
376,376,0.9510338672088064,2025-01-02 04:46:15.912840,2025-01-02 04:46:19.163638,0 days 00:00:03.250798,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
377,377,0.9439989725606692,2025-01-02 04:46:19.164094,2025-01-02 04:46:22.123087,0 days 00:00:02.958993,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
378,378,0.9510414883296239,2025-01-02 04:46:22.123536,2025-01-02 04:46:25.107993,0 days 00:00:02.984457,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
379,379,0.9541291040623261,2025-01-02 04:46:25.108557,2025-01-02 04:46:28.012663,0 days 00:00:02.904106,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
380,380,0.9488148035727335,2025-01-02 04:46:28.013122,2025-01-02 04:46:30.645985,0 days 00:00:02.632863,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
381,381,0.9513477752910209,2025-01-02 04:46:30.646422,2025-01-02 04:46:33.417420,0 days 00:00:02.770998,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
382,382,0.9440146398499243,2025-01-02 04:46:33.417871,2025-01-02 04:46:36.273100,0 days 00:00:02.855229,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
383,383,0.950269137737199,2025-01-02 04:46:36.273556,2025-01-02 04:46:38.920435,0 days 00:00:02.646879,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
384,384,0.95732820920774,2025-01-02 04:46:38.920898,2025-01-02 04:46:41.410991,0 days 00:00:02.490093,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
385,385,0.9532375303797187,2025-01-02 04:46:41.411447,2025-01-02 04:46:43.758916,0 days 00:00:02.347469,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
386,386,0.9494681529474785,2025-01-02 04:46:43.759350,2025-01-02 04:46:46.408480,0 days 00:00:02.649130,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
387,387,0.9620515473742972,2025-01-02 04:46:46.408944,2025-01-02 04:46:48.648743,0 days 00:00:02.239799,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
388,388,0.9431186724518535,2025-01-02 04:46:48.649173,2025-01-02 04:46:50.919282,0 days 00:00:02.270109,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
389,389,0.9517375800128464,2025-01-02 04:46:50.919786,2025-01-02 04:46:52.914920,0 days 00:00:01.995134,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
390,390,0.9480651388296559,2025-01-02 04:46:52.915427,2025-01-02 04:46:55.688474,0 days 00:00:02.773047,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
391,391,0.9507010402532791,2025-01-02 04:46:55.688899,2025-01-02 04:46:58.190766,0 days 00:00:02.501867,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
392,392,0.9598769574944072,2025-01-02 04:46:58.191177,2025-01-02 04:47:01.186243,0 days 00:00:02.995066,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
393,393,0.9571921671253891,2025-01-02 04:47:01.186769,2025-01-02 04:47:03.896023,0 days 00:00:02.709254,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
394,394,0.9501488772804163,2025-01-02 04:47:03.896482,2025-01-02 04:47:06.520662,0 days 00:00:02.624180,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
395,395,0.9546611206263763,2025-01-02 04:47:06.521102,2025-01-02 04:47:09.062209,0 days 00:00:02.541107,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
396,396,0.9524621728557199,2025-01-02 04:47:09.062646,2025-01-02 04:47:12.012502,0 days 00:00:02.949856,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
397,397,0.7156845046206748,2025-01-02 04:47:12.012954,2025-01-02 04:47:19.546621,0 days 00:00:07.533667,1,5,,,,,,,,,,2,,,,,,,,,,COMPLETE
398,398,0.946607816819814,2025-01-02 04:47:19.547094,2025-01-02 04:47:21.852095,0 days 00:00:02.305001,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
399,399,0.9399560123433044,2025-01-02 04:47:21.852625,2025-01-02 04:47:26.359981,0 days 00:00:04.507356,1,70,,,,,,,,,,5,,,,,,,,,,COMPLETE
400,400,0.9625639233696075,2025-01-02 04:47:26.360537,2025-01-02 04:47:29.003687,0 days 00:00:02.643150,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
401,401,0.9478171334431631,2025-01-02 04:47:29.004131,2025-01-02 04:47:31.565189,0 days 00:00:02.561058,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
402,402,0.949471703246871,2025-01-02 04:47:31.565626,2025-01-02 04:47:34.168594,0 days 00:00:02.602968,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
403,403,0.947745595700209,2025-01-02 04:47:34.169142,2025-01-02 04:47:36.793475,0 days 00:00:02.624333,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
404,404,0.9448023982907704,2025-01-02 04:47:36.793945,2025-01-02 04:47:39.539243,0 days 00:00:02.745298,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
405,405,0.9490216495292638,2025-01-02 04:47:39.539794,2025-01-02 04:47:42.105288,0 days 00:00:02.565494,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
406,406,0.9467334874641784,2025-01-02 04:47:42.105812,2025-01-02 04:47:46.886483,0 days 00:00:04.780671,1,75,,,,,,,,,,6,,,,,,,,,,COMPLETE
407,407,0.9492115786729673,2025-01-02 04:47:46.886977,2025-01-02 04:47:49.335187,0 days 00:00:02.448210,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
408,408,0.9514141414141415,2025-01-02 04:47:49.335624,2025-01-02 04:47:52.362770,0 days 00:00:03.027146,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
409,409,0.9508222274179721,2025-01-02 04:47:52.363212,2025-01-02 04:47:55.554783,0 days 00:00:03.191571,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
