,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
189,189,0.8193496587715776,2025-01-01 08:36:31.255008,2025-01-01 08:36:38.658180,0 days 00:00:07.403172,3,40,170.0,,,,,,,,,,,5.0,,,,,,,,3,6.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
190,190,0.8678396072013093,2025-01-01 08:36:38.658610,2025-01-01 08:36:43.824976,0 days 00:00:05.166366,2,100,165.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
191,191,0.8996386993175431,2025-01-01 08:36:43.825541,2025-01-01 08:36:50.740070,0 days 00:00:06.914529,3,120,175.0,,,,,,,,,,,15.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
192,192,0.84,2025-01-01 08:36:50.740507,2025-01-01 08:36:57.637140,0 days 00:00:06.896633,3,120,175.0,,,,,,,,,,,15.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
193,193,0.8792270531400965,2025-01-01 08:36:57.637571,2025-01-01 08:37:04.083668,0 days 00:00:06.446097,3,130,175.0,,,,,,,,,,,15.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
194,194,0.9089795918367347,2025-01-01 08:37:04.084109,2025-01-01 08:37:08.835283,0 days 00:00:04.751174,2,120,160.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
195,195,0.8397435897435898,2025-01-01 08:37:08.835692,2025-01-01 08:37:13.928830,0 days 00:00:05.093138,2,125,160.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
196,196,0.8122895622895623,2025-01-01 08:37:13.929232,2025-01-01 08:37:19.081624,0 days 00:00:05.152392,2,125,170.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
197,197,0.8996386993175431,2025-01-01 08:37:19.082026,2025-01-01 08:37:23.883080,0 days 00:00:04.801054,2,110,185.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
198,198,0.8150943396226416,2025-01-01 08:37:23.883489,2025-01-01 08:37:29.037182,0 days 00:00:05.153693,2,115,180.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
199,199,0.8470057424118129,2025-01-01 08:37:29.037584,2025-01-01 08:37:31.649515,0 days 00:00:02.611931,1,110,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
200,200,0.7777777777777778,2025-01-01 08:37:31.649887,2025-01-01 08:37:39.439253,0 days 00:00:07.789366,4,110,185.0,,,,,,,,,,,20.0,110.0,,,,,,,3,6.0,,,,,,,,,,,4.0,3.0,,,,,,,COMPLETE
201,201,0.8792270531400965,2025-01-01 08:37:39.439717,2025-01-01 08:37:44.749388,0 days 00:00:05.309671,2,115,190.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
202,202,0.9089795918367347,2025-01-01 08:37:44.749815,2025-01-01 08:37:49.903625,0 days 00:00:05.153810,2,120,175.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
203,203,0.8063986874487286,2025-01-01 08:37:49.904027,2025-01-01 08:37:55.416004,0 days 00:00:05.511977,2,120,165.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
204,204,0.8687448728465956,2025-01-01 08:37:55.416562,2025-01-01 08:38:02.419265,0 days 00:00:07.002703,3,135,180.0,,,,,,,,,,,5.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
205,205,0.8397435897435898,2025-01-01 08:38:02.419707,2025-01-01 08:38:07.268368,0 days 00:00:04.848661,2,120,170.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
206,206,0.8193496587715776,2025-01-01 08:38:07.268771,2025-01-01 08:38:09.696624,0 days 00:00:02.427853,1,130,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
207,207,0.8594941790445605,2025-01-01 08:38:09.697007,2025-01-01 08:38:16.646326,0 days 00:00:06.949319,3,115,175.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
208,208,0.9194847020933977,2025-01-01 08:38:16.646763,2025-01-01 08:38:21.772672,0 days 00:00:05.125909,2,125,185.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
209,209,0.8963210702341138,2025-01-01 08:38:21.773075,2025-01-01 08:38:28.681651,0 days 00:00:06.908576,3,120,185.0,,,,,,,,,,,25.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
210,210,0.8792270531400965,2025-01-01 08:38:28.682084,2025-01-01 08:38:35.153000,0 days 00:00:06.470916,3,125,185.0,,,,,,,,,,,35.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
211,211,0.8063986874487286,2025-01-01 08:38:35.153430,2025-01-01 08:38:42.099944,0 days 00:00:06.946514,3,105,190.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
212,212,0.8481481481481481,2025-01-01 08:38:42.100378,2025-01-01 08:38:47.230957,0 days 00:00:05.130579,2,120,185.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
213,213,0.0,2025-01-01 08:38:47.231356,2025-01-01 08:39:00.845884,0 days 00:00:13.614528,19,125,175.0,165.0,115.0,145.0,50.0,145.0,5.0,15.0,5.0,200.0,,25.0,45.0,180.0,65.0,75.0,150.0,90.0,30.0,3,6.0,6.0,6.0,3.0,5.0,4.0,2.0,4.0,4.0,4.0,,5.0,6.0,3.0,2.0,6.0,5.0,2.0,5.0,COMPLETE
214,214,0.8242553191489361,2025-01-01 08:39:00.846791,2025-01-01 08:39:05.346648,0 days 00:00:04.499857,3,115,190.0,,,,,,,,,,,25.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
215,215,0.885531914893617,2025-01-01 08:39:05.347084,2025-01-01 08:39:10.481954,0 days 00:00:05.134870,2,135,170.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
216,216,0.7937710437710437,2025-01-01 08:39:10.482358,2025-01-01 08:39:15.677093,0 days 00:00:05.194735,2,135,165.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
217,217,0.0,2025-01-01 08:39:15.677520,2025-01-01 08:39:21.111275,0 days 00:00:05.433755,10,145,175.0,,,,,,,,,,,30.0,135.0,40.0,80.0,185.0,35.0,150.0,200.0,3,6.0,,,,,,,,,,,6.0,4.0,6.0,2.0,5.0,2.0,4.0,6.0,COMPLETE
218,218,0.8321678321678322,2025-01-01 08:39:21.111903,2025-01-01 08:39:23.886518,0 days 00:00:02.774615,1,120,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
219,219,0.8020050125313283,2025-01-01 08:39:23.886883,2025-01-01 08:39:28.659359,0 days 00:00:04.772476,2,130,170.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
220,220,0.8687448728465956,2025-01-01 08:39:28.659769,2025-01-01 08:39:33.448980,0 days 00:00:04.789211,2,110,180.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
221,221,0.8486088379705401,2025-01-01 08:39:33.449388,2025-01-01 08:39:40.359530,0 days 00:00:06.910142,3,120,200.0,,,,,,,,,,,15.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
222,222,0.9293877551020409,2025-01-01 08:39:40.359961,2025-01-01 08:39:47.804560,0 days 00:00:07.444599,3,125,185.0,,,,,,,,,,,20.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
223,223,0.8798076923076923,2025-01-01 08:39:47.805014,2025-01-01 08:39:54.431131,0 days 00:00:06.626117,3,130,185.0,,,,,,,,,,,20.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
224,224,0.828137817883511,2025-01-01 08:39:54.431585,2025-01-01 08:39:59.553945,0 days 00:00:05.122360,2,125,185.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
225,225,0.7444444444444445,2025-01-01 08:39:59.554355,2025-01-01 08:40:08.553251,0 days 00:00:08.998896,4,140,155.0,,,,,,,,,,,10.0,100.0,,,,,,,3,6.0,,,,,,,,,,,6.0,2.0,,,,,,,COMPLETE
226,226,0.8599439775910365,2025-01-01 08:40:08.553736,2025-01-01 08:40:15.795692,0 days 00:00:07.241956,3,115,170.0,,,,,,,,,,,20.0,,,,,,,,3,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
227,227,0.8594941790445605,2025-01-01 08:40:15.796147,2025-01-01 08:40:20.931400,0 days 00:00:05.135253,2,125,160.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
228,228,0.8996386993175431,2025-01-01 08:40:20.931975,2025-01-01 08:40:28.794173,0 days 00:00:07.862198,3,135,180.0,,,,,,,,,,,5.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
229,229,0.8599439775910365,2025-01-01 08:40:28.794631,2025-01-01 08:40:36.139828,0 days 00:00:07.345197,3,135,180.0,,,,,,,,,,,5.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
230,230,0.0,2025-01-01 08:40:36.140284,2025-01-01 08:40:39.830492,0 days 00:00:03.690208,4,135,180.0,,,,,,,,,,,30.0,160.0,,,,,,,3,6.0,,,,,,,,,,,6.0,6.0,,,,,,,COMPLETE
231,231,0.9068877551020409,2025-01-01 08:40:39.830992,2025-01-01 08:40:47.685647,0 days 00:00:07.854655,3,140,175.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
232,232,0.0,2025-01-01 08:40:47.686100,2025-01-01 08:40:56.168309,0 days 00:00:08.482209,16,140,175.0,85.0,70.0,40.0,145.0,50.0,75.0,,,,,10.0,175.0,165.0,185.0,160.0,185.0,115.0,75.0,3,6.0,5.0,2.0,2.0,5.0,3.0,5.0,,,,,6.0,4.0,4.0,5.0,2.0,4.0,5.0,2.0,COMPLETE
233,233,0.8999599839935974,2025-01-01 08:40:56.169061,2025-01-01 08:41:03.552429,0 days 00:00:07.383368,3,145,190.0,,,,,,,,,,,15.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
234,234,0.0,2025-01-01 08:41:03.552894,2025-01-01 08:41:06.515293,0 days 00:00:02.962399,3,150,190.0,,,,,,,,,,,15.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
235,235,0.0,2025-01-01 08:41:06.515742,2025-01-01 08:41:09.697077,0 days 00:00:03.181335,3,140,185.0,,,,,,,,,,,25.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
236,236,0.0,2025-01-01 08:41:09.697528,2025-01-01 08:41:14.069600,0 days 00:00:04.372072,4,145,195.0,,,,,,,,,,,5.0,65.0,,,,,,,3,6.0,,,,,,,,,,,6.0,5.0,,,,,,,COMPLETE
237,237,0.9493877551020409,2025-01-01 08:41:14.070075,2025-01-01 08:41:22.028458,0 days 00:00:07.958383,3,150,180.0,,,,,,,,,,,20.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
238,238,0.88,2025-01-01 08:41:22.028921,2025-01-01 08:41:29.840017,0 days 00:00:07.811096,3,150,180.0,,,,,,,,,,,20.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
239,239,0.8,2025-01-01 08:41:29.840465,2025-01-01 08:41:37.086775,0 days 00:00:07.246310,4,150,190.0,,,,,,,,,,,15.0,90.0,,,,,,,3,6.0,,,,,,,,,,,6.0,2.0,,,,,,,COMPLETE
240,240,0.8996386993175431,2025-01-01 08:41:37.087243,2025-01-01 08:41:45.456353,0 days 00:00:08.369110,3,145,185.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
241,241,0.898989898989899,2025-01-01 08:41:45.456959,2025-01-01 08:41:52.844825,0 days 00:00:07.387866,3,155,185.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
242,242,0.8979591836734694,2025-01-01 08:41:52.845299,2025-01-01 08:42:00.716177,0 days 00:00:07.870878,3,160,180.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
243,243,0.88,2025-01-01 08:42:00.716646,2025-01-01 08:42:09.131984,0 days 00:00:08.415338,3,170,180.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
244,244,0.6598639455782312,2025-01-01 08:42:09.132435,2025-01-01 08:42:19.321762,0 days 00:00:10.189327,4,160,185.0,,,,,,,,,,,5.0,10.0,,,,,,,3,6.0,,,,,,,,,,,6.0,3.0,,,,,,,COMPLETE
245,245,0.0,2025-01-01 08:42:19.322271,2025-01-01 08:42:25.581393,0 days 00:00:06.259122,12,145,180.0,40.0,175.0,,,,,,,,,10.0,145.0,110.0,125.0,30.0,120.0,55.0,100.0,3,6.0,3.0,4.0,,,,,,,,,6.0,5.0,5.0,3.0,3.0,6.0,3.0,4.0,COMPLETE
246,246,0.8389694041867954,2025-01-01 08:42:25.582079,2025-01-01 08:42:32.936144,0 days 00:00:07.354065,3,155,175.0,,,,,,,,,,,20.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
247,247,0.8585858585858586,2025-01-01 08:42:32.936617,2025-01-01 08:42:40.244612,0 days 00:00:07.307995,3,145,185.0,,,,,,,,,,,15.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
248,248,0.8199279711884754,2025-01-01 08:42:40.245073,2025-01-01 08:42:48.161180,0 days 00:00:07.916107,3,155,180.0,,,,,,,,,,,25.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
249,249,0.8284313725490196,2025-01-01 08:42:48.161646,2025-01-01 08:43:00.452878,0 days 00:00:12.291232,4,155,175.0,,,,,,,,,,,10.0,110.0,,,,,,,3,6.0,,,,,,,,,,,6.0,5.0,,,,,,,COMPLETE
250,250,0.8798076923076923,2025-01-01 08:43:00.453531,2025-01-01 08:43:07.818180,0 days 00:00:07.364649,3,165,185.0,,,,,,,,,,,15.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
251,251,0.8452380952380952,2025-01-01 08:43:07.818650,2025-01-01 08:43:15.204426,0 days 00:00:07.385776,3,155,175.0,,,,,,,,,,,5.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
252,252,0.8599439775910365,2025-01-01 08:43:15.204927,2025-01-01 08:43:23.120147,0 days 00:00:07.915220,3,145,185.0,,,,,,,,,,,20.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
253,253,0.7475490196078431,2025-01-01 08:43:23.120619,2025-01-01 08:43:33.434039,0 days 00:00:10.313420,4,150,190.0,,,,,,,,,,,30.0,190.0,,,,,,,3,6.0,,,,,,,,,,,6.0,4.0,,,,,,,COMPLETE
254,254,0.8685714285714285,2025-01-01 08:43:33.434547,2025-01-01 08:43:39.716047,0 days 00:00:06.281500,3,160,180.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
255,255,0.8281632653061224,2025-01-01 08:43:39.716512,2025-01-01 08:43:44.833627,0 days 00:00:05.117115,2,150,190.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
256,256,0.8,2025-01-01 08:43:44.834080,2025-01-01 08:43:56.130096,0 days 00:00:11.296016,4,140,180.0,,,,,,,,,,,15.0,125.0,,,,,,,3,6.0,,,,,,,,,,,6.0,6.0,,,,,,,COMPLETE
257,257,0.828137817883511,2025-01-01 08:43:56.130588,2025-01-01 08:44:00.928188,0 days 00:00:04.797600,2,170,185.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
258,258,0.8775510204081632,2025-01-01 08:44:00.928628,2025-01-01 08:44:08.303747,0 days 00:00:07.375119,3,120,170.0,,,,,,,,,,,20.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
259,259,0.84,2025-01-01 08:44:08.304214,2025-01-01 08:44:16.160383,0 days 00:00:07.856169,3,130,175.0,,,,,,,,,,,5.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
260,260,0.8594941790445605,2025-01-01 08:44:16.160999,2025-01-01 08:44:21.643399,0 days 00:00:05.482400,2,155,195.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
261,261,0.8884803921568627,2025-01-01 08:44:21.643837,2025-01-01 08:44:29.546409,0 days 00:00:07.902572,3,165,185.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
262,262,0.0,2025-01-01 08:44:29.546873,2025-01-01 08:44:31.821552,0 days 00:00:02.274679,4,120,200.0,,,,,,,,,,,25.0,55.0,,,,,,,3,2.0,,,,,,,,,,,6.0,2.0,,,,,,,COMPLETE
263,263,0.8798076923076923,2025-01-01 08:44:31.822022,2025-01-01 08:44:37.348287,0 days 00:00:05.526265,2,115,190.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
264,264,0.8193496587715776,2025-01-01 08:44:37.348748,2025-01-01 08:44:45.245929,0 days 00:00:07.897181,3,125,175.0,,,,,,,,,,,15.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
265,265,0.8199279711884754,2025-01-01 08:44:45.246396,2025-01-01 08:44:50.334777,0 days 00:00:05.088381,2,145,185.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
266,266,0.0,2025-01-01 08:44:50.335209,2025-01-01 08:44:53.507751,0 days 00:00:03.172542,3,130,180.0,,,,,,,,,,,30.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
267,267,0.8470057424118129,2025-01-01 08:44:53.508206,2025-01-01 08:44:58.231119,0 days 00:00:04.722913,2,150,195.0,,,,,,,,,,,,,,,,,,,2,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
268,268,0.9194847020933977,2025-01-01 08:44:58.231555,2025-01-01 08:45:06.108199,0 days 00:00:07.876644,3,140,175.0,,,,,,,,,,,5.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
269,269,0.6524822695035462,2025-01-01 08:45:06.108671,2025-01-01 08:45:17.073444,0 days 00:00:10.964773,4,140,170.0,,,,,,,,,,,5.0,80.0,,,,,,,3,6.0,,,,,,,,,,,6.0,3.0,,,,,,,COMPLETE
270,270,0.8193496587715776,2025-01-01 08:45:17.073971,2025-01-01 08:45:24.972575,0 days 00:00:07.898604,3,130,175.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
271,271,0.8884803921568627,2025-01-01 08:45:24.973039,2025-01-01 08:45:32.814182,0 days 00:00:07.841143,3,105,180.0,,,,,,,,,,,15.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
272,272,0.8957881024750325,2025-01-01 08:45:32.814806,2025-01-01 08:45:40.629193,0 days 00:00:07.814387,3,135,65.0,,,,,,,,,,,20.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
273,273,0.7564935064935066,2025-01-01 08:45:40.629658,2025-01-01 08:45:51.919120,0 days 00:00:11.289462,4,140,35.0,,,,,,,,,,,20.0,25.0,,,,,,,3,6.0,,,,,,,,,,,6.0,5.0,,,,,,,COMPLETE
274,274,0.816020025031289,2025-01-01 08:45:51.919652,2025-01-01 08:45:59.861241,0 days 00:00:07.941589,3,135,75.0,,,,,,,,,,,5.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
275,275,0.7584541062801933,2025-01-01 08:45:59.861715,2025-01-01 08:46:10.974187,0 days 00:00:11.112472,4,145,170.0,,,,,,,,,,,25.0,35.0,,,,,,,3,6.0,,,,,,,,,,,6.0,4.0,,,,,,,COMPLETE
276,276,0.8599439775910365,2025-01-01 08:46:10.974694,2025-01-01 08:46:18.874802,0 days 00:00:07.900108,3,140,175.0,,,,,,,,,,,15.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
277,277,0.6247954173486088,2025-01-01 08:46:18.875267,2025-01-01 08:46:26.277057,0 days 00:00:07.401790,3,125,15.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
278,278,0.8688725490196079,2025-01-01 08:46:26.277525,2025-01-01 08:46:31.031033,0 days 00:00:04.753508,2,135,45.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
279,279,0.8996386993175431,2025-01-01 08:46:31.031461,2025-01-01 08:46:39.481114,0 days 00:00:08.449653,3,200,165.0,,,,,,,,,,,20.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
280,280,0.8486088379705401,2025-01-01 08:46:39.481584,2025-01-01 08:46:45.941693,0 days 00:00:06.460109,3,190,95.0,,,,,,,,,,,20.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
281,281,0.8685714285714285,2025-01-01 08:46:45.942305,2025-01-01 08:46:51.413039,0 days 00:00:05.470734,2,135,165.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
282,282,0.0,2025-01-01 08:46:51.413466,2025-01-01 08:46:55.107122,0 days 00:00:03.693656,4,180,165.0,,,,,,,,,,,25.0,70.0,,,,,,,3,6.0,,,,,,,,,,,6.0,6.0,,,,,,,COMPLETE
283,283,0.828137817883511,2025-01-01 08:46:55.107633,2025-01-01 08:47:02.540169,0 days 00:00:07.432536,3,195,170.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
284,284,0.8594941790445605,2025-01-01 08:47:02.540656,2025-01-01 08:47:09.413518,0 days 00:00:06.872862,3,115,65.0,,,,,,,,,,,20.0,,,,,,,,3,2.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
285,285,0.8389694041867954,2025-01-01 08:47:09.413976,2025-01-01 08:47:14.868391,0 days 00:00:05.454415,2,145,180.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
286,286,0.0,2025-01-01 08:47:14.868838,2025-01-01 08:47:17.977145,0 days 00:00:03.108307,3,200,175.0,,,,,,,,,,,5.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
287,287,0.8687448728465956,2025-01-01 08:47:17.977608,2025-01-01 08:47:23.109367,0 days 00:00:05.131759,2,120,160.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
288,288,0.8594941790445605,2025-01-01 08:47:23.109820,2025-01-01 08:47:30.460928,0 days 00:00:07.351108,3,130,190.0,,,,,,,,,,,15.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
289,289,0.0,2025-01-01 08:47:30.461399,2025-01-01 08:47:33.433045,0 days 00:00:02.971646,7,140,55.0,,,,,,,,,,,20.0,140.0,190.0,165.0,120.0,,,,3,6.0,,,,,,,,,,,6.0,2.0,3.0,6.0,4.0,,,,COMPLETE
290,290,0.7469237079573421,2025-01-01 08:47:33.433618,2025-01-01 08:47:44.114534,0 days 00:00:10.680916,4,175,185.0,,,,,,,,,,,10.0,170.0,,,,,,,3,6.0,,,,,,,,,,,6.0,3.0,,,,,,,COMPLETE
291,291,0.7895424836601307,2025-01-01 08:47:44.115028,2025-01-01 08:47:46.547556,0 days 00:00:02.432528,1,110,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
292,292,0.8470057424118129,2025-01-01 08:47:46.547955,2025-01-01 08:47:51.669896,0 days 00:00:05.121941,2,125,180.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
293,293,0.0,2025-01-01 08:47:51.670335,2025-01-01 08:47:56.171844,0 days 00:00:04.501509,9,150,165.0,,,,,,,,,,,15.0,195.0,135.0,155.0,135.0,70.0,85.0,,3,6.0,,,,,,,,,,,6.0,4.0,4.0,2.0,5.0,3.0,4.0,,COMPLETE
294,294,0.0,2025-01-01 08:47:56.172458,2025-01-01 08:47:59.664386,0 days 00:00:03.491928,3,135,170.0,,,,,,,,,,,35.0,,,,,,,,3,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
295,295,0.828137817883511,2025-01-01 08:47:59.664858,2025-01-01 08:48:04.720690,0 days 00:00:05.055832,2,115,200.0,,,,,,,,,,,,,,,,,,,3,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
296,296,0.8481481481481481,2025-01-01 08:48:04.721271,2025-01-01 08:48:13.446233,0 days 00:00:08.724962,3,130,90.0,,,,,,,,,,,5.0,,,,,,,,6,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
297,297,0.0,2025-01-01 08:48:13.446714,2025-01-01 08:48:16.710608,0 days 00:00:03.263894,4,145,110.0,,,,,,,,,,,25.0,90.0,,,,,,,3,6.0,,,,,,,,,,,6.0,3.0,,,,,,,COMPLETE
298,298,0.8798076923076923,2025-01-01 08:48:16.711093,2025-01-01 08:48:21.833615,0 days 00:00:05.122522,2,140,180.0,,,,,,,,,,,,,,,,,,,3,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
299,299,0.8599439775910365,2025-01-01 08:48:21.834069,2025-01-01 08:48:28.319413,0 days 00:00:06.485344,3,120,185.0,,,,,,,,,,,10.0,,,,,,,,3,6.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
