,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
206,206,0.8062207166582345,2025-01-01 05:28:55.625837,2025-01-01 05:29:16.766648,0 days 00:00:21.140811,2,170,5.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
207,207,0.8126082591167589,2025-01-01 05:29:16.767166,2025-01-01 05:29:21.630522,0 days 00:00:04.863356,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
208,208,0.7838505593735137,2025-01-01 05:29:21.630912,2025-01-01 05:29:49.042680,0 days 00:00:27.411768,2,170,55.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
209,209,0.8274661215837686,2025-01-01 05:29:49.043084,2025-01-01 05:29:52.153625,0 days 00:00:03.110541,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
210,210,0.8291292682664023,2025-01-01 05:29:52.153979,2025-01-01 05:29:55.714125,0 days 00:00:03.560146,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
211,211,0.8109416606148632,2025-01-01 05:29:55.714618,2025-01-01 05:29:59.293071,0 days 00:00:03.578453,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
212,212,0.8040384749286305,2025-01-01 05:29:59.293426,2025-01-01 05:30:03.369470,0 days 00:00:04.076044,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
213,213,0.7686371353603951,2025-01-01 05:30:03.369854,2025-01-01 05:30:07.598812,0 days 00:00:04.228958,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
214,214,0.8102719775609523,2025-01-01 05:30:07.599163,2025-01-01 05:30:33.553752,0 days 00:00:25.954589,2,160,30.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
215,215,0.847817276516906,2025-01-01 05:30:33.554148,2025-01-01 05:30:37.366133,0 days 00:00:03.811985,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
216,216,0.8143889075254389,2025-01-01 05:30:37.366502,2025-01-01 05:30:57.450042,0 days 00:00:20.083540,2,150,70.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
217,217,0.809508544562239,2025-01-01 05:30:57.450588,2025-01-01 05:31:00.741216,0 days 00:00:03.290628,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
218,218,0.8230967769765553,2025-01-01 05:31:00.741582,2025-01-01 05:31:04.509778,0 days 00:00:03.768196,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
219,219,0.0,2025-01-01 05:31:04.510121,2025-01-01 05:31:21.632937,0 days 00:00:17.122816,12,160,90.0,130.0,35.0,,,,,,,,,135.0,195.0,190.0,60.0,85.0,35.0,70.0,180.0,6,2.0,6.0,2.0,,,,,,,,,6.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,COMPLETE
220,220,0.8133599914856091,2025-01-01 05:31:21.633570,2025-01-01 05:31:24.554899,0 days 00:00:02.921329,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
221,221,0.798370483064202,2025-01-01 05:31:24.555254,2025-01-01 05:31:27.585953,0 days 00:00:03.030699,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
222,222,0.8049267484413928,2025-01-01 05:31:27.586319,2025-01-01 05:31:31.019271,0 days 00:00:03.432952,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
223,223,0.7955544699560333,2025-01-01 05:31:31.019782,2025-01-01 05:31:42.352445,0 days 00:00:11.332663,2,145,20.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
224,224,0.8107695734056437,2025-01-01 05:31:42.352845,2025-01-01 05:31:45.742122,0 days 00:00:03.389277,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
225,225,0.8285368086218203,2025-01-01 05:31:45.742497,2025-01-01 05:31:50.271917,0 days 00:00:04.529420,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
226,226,0.6714853122038751,2025-01-01 05:31:50.272280,2025-01-01 05:31:54.578611,0 days 00:00:04.306331,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
227,227,0.8177626033967078,2025-01-01 05:31:54.578959,2025-01-01 05:31:58.035981,0 days 00:00:03.457022,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
228,228,0.7676354783445043,2025-01-01 05:31:58.036320,2025-01-01 05:32:01.270449,0 days 00:00:03.234129,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
229,229,0.8077020202020202,2025-01-01 05:32:01.270812,2025-01-01 05:32:04.623618,0 days 00:00:03.352806,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
230,230,0.8163238416479695,2025-01-01 05:32:04.623972,2025-01-01 05:32:09.013230,0 days 00:00:04.389258,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
231,231,0.7977910954764149,2025-01-01 05:32:09.013617,2025-01-01 05:32:34.197963,0 days 00:00:25.184346,2,150,40.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
232,232,0.8098661249153514,2025-01-01 05:32:34.198478,2025-01-01 05:32:37.587245,0 days 00:00:03.388767,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
233,233,0.8051547614935322,2025-01-01 05:32:37.587626,2025-01-01 05:32:59.459173,0 days 00:00:21.871547,2,175,10.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
234,234,0.7951599755451396,2025-01-01 05:32:59.459556,2025-01-01 05:33:03.314904,0 days 00:00:03.855348,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
235,235,0.8038791549498883,2025-01-01 05:33:03.315396,2025-01-01 05:33:29.615173,0 days 00:00:26.299777,2,160,65.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
236,236,0.8249176254523848,2025-01-01 05:33:29.615578,2025-01-01 05:33:33.528242,0 days 00:00:03.912664,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
237,237,0.8111888111888113,2025-01-01 05:33:33.528606,2025-01-01 05:33:38.045252,0 days 00:00:04.516646,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
238,238,0.8032375032375032,2025-01-01 05:33:38.045608,2025-01-01 05:33:42.450461,0 days 00:00:04.404853,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
239,239,0.8125493554064982,2025-01-01 05:33:42.450843,2025-01-01 05:33:46.546792,0 days 00:00:04.095949,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
240,240,0.7965860597439545,2025-01-01 05:33:46.547183,2025-01-01 05:33:50.301562,0 days 00:00:03.754379,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
241,241,0.8151311294476271,2025-01-01 05:33:50.302062,2025-01-01 05:33:53.863058,0 days 00:00:03.560996,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
242,242,0.7910929951690822,2025-01-01 05:33:53.863409,2025-01-01 05:34:22.450041,0 days 00:00:28.586632,2,180,35.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
243,243,0.7963242918569895,2025-01-01 05:34:22.450467,2025-01-01 05:34:26.111060,0 days 00:00:03.660593,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
244,244,0.8308811972528787,2025-01-01 05:34:26.111444,2025-01-01 05:34:30.358410,0 days 00:00:04.246966,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
245,245,0.773849217227581,2025-01-01 05:34:30.358769,2025-01-01 05:34:33.809472,0 days 00:00:03.450703,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
246,246,0.8213518805639872,2025-01-01 05:34:33.809839,2025-01-01 05:34:37.069727,0 days 00:00:03.259888,1,100,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
247,247,0.8261788027467387,2025-01-01 05:34:37.070237,2025-01-01 05:34:41.859122,0 days 00:00:04.788885,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
248,248,0.8127884381831431,2025-01-01 05:34:41.859509,2025-01-01 05:34:45.123092,0 days 00:00:03.263583,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
249,249,0.8152428652428652,2025-01-01 05:34:45.123458,2025-01-01 05:34:48.832225,0 days 00:00:03.708767,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
250,250,0.8125222415272864,2025-01-01 05:34:48.832617,2025-01-01 05:34:52.568031,0 days 00:00:03.735414,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
251,251,0.8033997375641179,2025-01-01 05:34:52.568406,2025-01-01 05:35:08.588640,0 days 00:00:16.020234,2,155,95.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
252,252,0.7830272805682077,2025-01-01 05:35:08.589056,2025-01-01 05:35:12.101823,0 days 00:00:03.512767,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
253,253,0.8012081020976498,2025-01-01 05:35:12.102174,2025-01-01 05:35:15.968607,0 days 00:00:03.866433,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
254,254,0.8144511445114451,2025-01-01 05:35:15.968987,2025-01-01 05:35:32.724424,0 days 00:00:16.755437,2,165,120.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
255,255,0.7320243768328445,2025-01-01 05:35:32.724984,2025-01-01 05:35:36.988619,0 days 00:00:04.263635,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
256,256,0.824922600619195,2025-01-01 05:35:36.988995,2025-01-01 05:35:40.459410,0 days 00:00:03.470415,1,80,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
257,257,0.8046363478146061,2025-01-01 05:35:40.459781,2025-01-01 05:35:49.829129,0 days 00:00:09.369348,2,80,85.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
258,258,0.7919342620953134,2025-01-01 05:35:49.829548,2025-01-01 05:35:53.186450,0 days 00:00:03.356902,1,45,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
259,259,0.8327086352042343,2025-01-01 05:35:53.186825,2025-01-01 05:35:57.260954,0 days 00:00:04.074129,1,120,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
260,260,0.8109416606148632,2025-01-01 05:35:57.261317,2025-01-01 05:36:00.762369,0 days 00:00:03.501052,1,115,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
261,261,0.8223354026009335,2025-01-01 05:36:00.762728,2025-01-01 05:36:04.796105,0 days 00:00:04.033377,1,110,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
262,262,0.7801005490229076,2025-01-01 05:36:04.796499,2025-01-01 05:36:08.129074,0 days 00:00:03.332575,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
263,263,0.8060232850949891,2025-01-01 05:36:08.129584,2025-01-01 05:36:12.761591,0 days 00:00:04.632007,1,120,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
264,264,0.7933901608561564,2025-01-01 05:36:12.761977,2025-01-01 05:36:24.220492,0 days 00:00:11.458515,2,140,110.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
265,265,0.8404116500514398,2025-01-01 05:36:24.220923,2025-01-01 05:36:27.565850,0 days 00:00:03.344927,1,65,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
266,266,0.8079407190916408,2025-01-01 05:36:27.566204,2025-01-01 05:36:31.531783,0 days 00:00:03.965579,1,90,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
267,267,0.810737718726752,2025-01-01 05:36:31.532178,2025-01-01 05:36:42.260088,0 days 00:00:10.727910,2,65,75.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
268,268,0.8090079751472157,2025-01-01 05:36:42.260513,2025-01-01 05:36:45.857637,0 days 00:00:03.597124,1,60,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
269,269,0.8074186177631384,2025-01-01 05:36:45.858032,2025-01-01 05:36:49.203184,0 days 00:00:03.345152,1,95,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
270,270,0.8016871416871416,2025-01-01 05:36:49.203558,2025-01-01 05:37:00.216311,0 days 00:00:11.012753,2,70,130.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
271,271,0.765532074787183,2025-01-01 05:37:00.216867,2025-01-01 05:37:03.923711,0 days 00:00:03.706844,1,130,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
272,272,0.8054225435581368,2025-01-01 05:37:03.924103,2025-01-01 05:37:07.600296,0 days 00:00:03.676193,1,35,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
273,273,0.8210515564260781,2025-01-01 05:37:07.600709,2025-01-01 05:37:16.130783,0 days 00:00:08.530074,2,120,110.0,,,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
274,274,0.0,2025-01-01 05:37:16.131216,2025-01-01 05:37:26.143582,0 days 00:00:10.012366,9,145,145.0,,,,,,,,,,,195.0,45.0,100.0,160.0,20.0,105.0,30.0,,6,2.0,,,,,,,,,,,2.0,4.0,6.0,3.0,3.0,5.0,6.0,,COMPLETE
275,275,0.8046207605508097,2025-01-01 05:37:26.144145,2025-01-01 05:37:29.939765,0 days 00:00:03.795620,1,125,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
276,276,0.810661056395555,2025-01-01 05:37:29.940152,2025-01-01 05:37:33.101321,0 days 00:00:03.161169,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
277,277,0.7860550623262488,2025-01-01 05:37:33.101702,2025-01-01 05:37:44.382722,0 days 00:00:11.281020,2,80,85.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
278,278,0.0,2025-01-01 05:37:44.383145,2025-01-01 05:38:07.482906,0 days 00:00:23.099761,16,30,75.0,50.0,65.0,170.0,5.0,105.0,200.0,,,,,150.0,155.0,130.0,45.0,120.0,65.0,100.0,75.0,6,3.0,5.0,4.0,3.0,6.0,3.0,5.0,,,,,3.0,6.0,5.0,6.0,4.0,4.0,2.0,4.0,COMPLETE
279,279,0.7274617431803061,2025-01-01 05:38:07.483711,2025-01-01 05:38:11.195746,0 days 00:00:03.712035,1,55,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
280,280,0.8118753109976609,2025-01-01 05:38:11.196134,2025-01-01 05:38:15.253937,0 days 00:00:04.057803,1,185,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
281,281,0.8095238095238095,2025-01-01 05:38:15.254317,2025-01-01 05:38:27.982742,0 days 00:00:12.728425,2,180,95.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
282,282,0.8183179370757316,2025-01-01 05:38:27.983142,2025-01-01 05:38:31.896343,0 days 00:00:03.913201,1,190,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
283,283,0.0,2025-01-01 05:38:31.896756,2025-01-01 05:38:40.641377,0 days 00:00:08.744621,11,105,50.0,5.0,,,,,,,,,,165.0,105.0,65.0,75.0,100.0,180.0,125.0,115.0,6,4.0,3.0,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,6.0,3.0,2.0,COMPLETE
284,284,0.821516232027619,2025-01-01 05:38:40.642123,2025-01-01 05:38:44.389575,0 days 00:00:03.747452,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
285,285,0.8060993819118496,2025-01-01 05:38:44.389964,2025-01-01 05:39:00.930086,0 days 00:00:16.540122,2,170,60.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
286,286,0.8191392573092655,2025-01-01 05:39:00.930526,2025-01-01 05:39:04.676576,0 days 00:00:03.746050,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
287,287,0.8208740735008816,2025-01-01 05:39:04.676955,2025-01-01 05:39:08.048268,0 days 00:00:03.371313,1,180,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
288,288,0.0,2025-01-01 05:39:08.048662,2025-01-01 05:39:15.582731,0 days 00:00:07.534069,6,155,120.0,,,,,,,,,,,125.0,65.0,35.0,50.0,,,,,6,5.0,,,,,,,,,,,3.0,5.0,3.0,4.0,,,,,COMPLETE
289,289,0.8107402962377654,2025-01-01 05:39:15.583236,2025-01-01 05:39:25.092263,0 days 00:00:09.509027,2,170,140.0,,,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
290,290,0.8278613831137706,2025-01-01 05:39:25.092686,2025-01-01 05:39:28.724757,0 days 00:00:03.632071,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
291,291,0.8196803952210516,2025-01-01 05:39:28.725277,2025-01-01 05:39:32.251013,0 days 00:00:03.525736,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
292,292,0.8092921630253331,2025-01-01 05:39:32.251393,2025-01-01 05:39:52.401080,0 days 00:00:20.149687,2,150,105.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
293,293,0.8240869475836773,2025-01-01 05:39:52.401526,2025-01-01 05:39:55.446369,0 days 00:00:03.044843,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
294,294,0.7643932856206648,2025-01-01 05:39:55.446765,2025-01-01 05:39:59.661556,0 days 00:00:04.214791,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
295,295,0.7965773054303371,2025-01-01 05:39:59.661945,2025-01-01 05:40:11.428510,0 days 00:00:11.766565,2,155,80.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
296,296,0.8136278355790552,2025-01-01 05:40:11.428930,2025-01-01 05:40:15.684196,0 days 00:00:04.255266,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
297,297,0.7896465146193044,2025-01-01 05:40:15.684729,2025-01-01 05:40:19.403826,0 days 00:00:03.719097,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
298,298,0.8120723429456517,2025-01-01 05:40:19.404204,2025-01-01 05:40:29.510281,0 days 00:00:10.106077,2,25,70.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
299,299,0.763908865133355,2025-01-01 05:40:29.510734,2025-01-01 05:40:33.134245,0 days 00:00:03.623511,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
300,300,0.8076627722011958,2025-01-01 05:40:33.134654,2025-01-01 05:40:36.584763,0 days 00:00:03.450109,1,140,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
301,301,0.8007347094938335,2025-01-01 05:40:36.585141,2025-01-01 05:40:52.648901,0 days 00:00:16.063760,2,160,100.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
302,302,0.8280330713990767,2025-01-01 05:40:52.649302,2025-01-01 05:40:54.882846,0 days 00:00:02.233544,1,170,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
303,303,0.8618892753361338,2025-01-01 05:40:54.883212,2025-01-01 05:40:57.237899,0 days 00:00:02.354687,1,165,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
304,304,0.8079737707516146,2025-01-01 05:40:57.238285,2025-01-01 05:41:00.681060,0 days 00:00:03.442775,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
305,305,0.7970223325062036,2025-01-01 05:41:00.681477,2025-01-01 05:41:22.402084,0 days 00:00:21.720607,2,165,130.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
306,306,0.8267341391964635,2025-01-01 05:41:22.402644,2025-01-01 05:41:26.972942,0 days 00:00:04.570298,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
307,307,0.0,2025-01-01 05:41:26.973336,2025-01-01 05:41:44.079336,0 days 00:00:17.106000,13,170,150.0,25.0,5.0,30.0,,,,,,,,140.0,85.0,170.0,35.0,180.0,140.0,55.0,140.0,6,2.0,6.0,5.0,5.0,,,,,,,,2.0,3.0,4.0,5.0,6.0,3.0,5.0,6.0,COMPLETE
308,308,0.810047897134923,2025-01-01 05:41:44.080045,2025-01-01 05:41:46.160863,0 days 00:00:02.080818,1,155,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
309,309,0.8256280432562804,2025-01-01 05:41:46.161225,2025-01-01 05:41:48.551976,0 days 00:00:02.390751,1,170,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
310,310,0.8101672652880938,2025-01-01 05:41:48.552338,2025-01-01 05:41:51.931457,0 days 00:00:03.379119,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
311,311,0.8238104192734137,2025-01-01 05:41:51.931982,2025-01-01 05:41:56.559008,0 days 00:00:04.627026,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
312,312,0.4447397857058754,2025-01-01 05:41:56.559393,2025-01-01 05:41:59.550007,0 days 00:00:02.990614,1,165,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
313,313,0.810210087500442,2025-01-01 05:41:59.550379,2025-01-01 05:42:03.025412,0 days 00:00:03.475033,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
314,314,0.7972773495161556,2025-01-01 05:42:03.025804,2025-01-01 05:42:11.635866,0 days 00:00:08.610062,2,175,125.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
315,315,0.833219376384844,2025-01-01 05:42:11.636295,2025-01-01 05:42:14.077979,0 days 00:00:02.441684,1,145,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
316,316,0.8075731112006808,2025-01-01 05:42:14.078347,2025-01-01 05:42:25.436532,0 days 00:00:11.358185,2,145,135.0,,,,,,,,,,,,,,,,,,,3,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
317,317,0.79961782751719,2025-01-01 05:42:25.436952,2025-01-01 05:42:27.841673,0 days 00:00:02.404721,1,145,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
318,318,0.8181271687600802,2025-01-01 05:42:27.842068,2025-01-01 05:42:29.821194,0 days 00:00:01.979126,1,135,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
319,319,0.7863593623581377,2025-01-01 05:42:29.821569,2025-01-01 05:42:32.126004,0 days 00:00:02.304435,1,150,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
320,320,0.819331823605328,2025-01-01 05:42:32.126392,2025-01-01 05:42:34.403656,0 days 00:00:02.277264,1,140,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
321,321,0.8110486823722118,2025-01-01 05:42:34.404035,2025-01-01 05:42:49.768218,0 days 00:00:15.364183,2,155,95.0,,,,,,,,,,,,,,,,,,,3,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
322,322,0.728858226974819,2025-01-01 05:42:49.768784,2025-01-01 05:42:52.040645,0 days 00:00:02.271861,1,145,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
323,323,0.8040431397204624,2025-01-01 05:42:52.041048,2025-01-01 05:42:54.443157,0 days 00:00:02.402109,1,135,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
324,324,0.7986826412230295,2025-01-01 05:42:54.443543,2025-01-01 05:43:05.341844,0 days 00:00:10.898301,2,150,55.0,,,,,,,,,,,,,,,,,,,2,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
