,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
284,284,0.4467849223946785,2025-01-08 12:39:22.252906,2025-01-08 12:39:26.468170,0 days 00:00:04.215264,3,5,3,15,45.0,,,,,,20.0,,,,,,,,COMPLETE
285,285,0.6148255813953488,2025-01-08 12:39:26.469457,2025-01-08 12:39:30.666870,0 days 00:00:04.197413,3,3,3,15,30.0,,,,,,20.0,,,,,,,,COMPLETE
286,286,0.5021367521367521,2025-01-08 12:39:30.668165,2025-01-08 12:39:34.717158,0 days 00:00:04.048993,3,5,3,15,25.0,,,,,,15.0,,,,,,,,COMPLETE
287,287,0.6737588652482269,2025-01-08 12:39:34.718396,2025-01-08 12:39:38.796586,0 days 00:00:04.078190,3,3,3,10,25.0,,,,,,25.0,,,,,,,,COMPLETE
288,288,0.6950757575757576,2025-01-08 12:39:38.797734,2025-01-08 12:39:43.974408,0 days 00:00:05.176674,4,3,3,15,15.0,,,,,,20.0,50.0,,,,,,,COMPLETE
289,289,0.601530612244898,2025-01-08 12:39:43.975721,2025-01-08 12:39:48.050202,0 days 00:00:04.074481,3,5,3,15,25.0,,,,,,20.0,,,,,,,,COMPLETE
290,290,0.601923076923077,2025-01-08 12:39:48.051521,2025-01-08 12:39:53.618374,0 days 00:00:05.566853,4,3,3,15,50.0,,,,,,25.0,35.0,,,,,,,COMPLETE
291,291,0.6529411764705882,2025-01-08 12:39:53.619803,2025-01-08 12:39:57.719753,0 days 00:00:04.099950,3,3,3,15,25.0,,,,,,15.0,,,,,,,,COMPLETE
292,292,0.5952157598499062,2025-01-08 12:39:57.721527,2025-01-08 12:40:01.893459,0 days 00:00:04.171932,3,3,3,15,20.0,,,,,,25.0,,,,,,,,COMPLETE
293,293,0.7385342789598108,2025-01-08 12:40:01.894269,2025-01-08 12:40:06.076174,0 days 00:00:04.181905,3,3,3,15,25.0,,,,,,20.0,,,,,,,,COMPLETE
294,294,0.7385342789598108,2025-01-08 12:40:06.077421,2025-01-08 12:40:10.257662,0 days 00:00:04.180241,3,3,3,15,25.0,,,,,,20.0,,,,,,,,COMPLETE
295,295,0.6371980676328503,2025-01-08 12:40:10.258880,2025-01-08 12:40:15.626020,0 days 00:00:05.367140,4,3,3,15,30.0,,,,,,20.0,40.0,,,,,,,COMPLETE
296,296,0.5952157598499062,2025-01-08 12:40:15.626810,2025-01-08 12:40:19.698889,0 days 00:00:04.072079,3,3,3,15,10.0,,,,,,20.0,,,,,,,,COMPLETE
297,297,0.6013888888888889,2025-01-08 12:40:19.700108,2025-01-08 12:40:23.647752,0 days 00:00:03.947644,3,3,3,10,25.0,,,,,,20.0,,,,,,,,COMPLETE
298,298,0.7385342789598108,2025-01-08 12:40:23.648871,2025-01-08 12:40:27.841798,0 days 00:00:04.192927,3,3,3,15,25.0,,,,,,20.0,,,,,,,,COMPLETE
299,299,0.6780626780626781,2025-01-08 12:40:27.843236,2025-01-08 12:40:32.253029,0 days 00:00:04.409793,3,3,3,15,35.0,,,,,,20.0,,,,,,,,COMPLETE
300,300,0.666599597585513,2025-01-08 12:40:32.254284,2025-01-08 12:40:37.196347,0 days 00:00:04.942063,4,1,3,15,40.0,,,,,,20.0,50.0,,,,,,,COMPLETE
301,301,0.7385342789598108,2025-01-08 12:40:37.197675,2025-01-08 12:40:41.382526,0 days 00:00:04.184851,3,3,3,15,25.0,,,,,,20.0,,,,,,,,COMPLETE
302,302,0.6595441595441596,2025-01-08 12:40:41.383781,2025-01-08 12:40:45.710734,0 days 00:00:04.326953,3,3,3,15,20.0,,,,,,20.0,,,,,,,,COMPLETE
303,303,0.7385342789598108,2025-01-08 12:40:45.711577,2025-01-08 12:40:49.899888,0 days 00:00:04.188311,3,3,3,15,25.0,,,,,,20.0,,,,,,,,COMPLETE
304,304,0.7385342789598108,2025-01-08 12:40:49.901072,2025-01-08 12:40:54.088386,0 days 00:00:04.187314,3,3,3,15,25.0,,,,,,20.0,,,,,,,,COMPLETE
305,305,0.6148255813953488,2025-01-08 12:40:54.089779,2025-01-08 12:40:58.284500,0 days 00:00:04.194721,3,3,3,15,30.0,,,,,,20.0,,,,,,,,COMPLETE
306,306,0.601530612244898,2025-01-08 12:40:58.285775,2025-01-08 12:41:02.461358,0 days 00:00:04.175583,3,5,3,15,25.0,,,,,,20.0,,,,,,,,COMPLETE
307,307,0.6013888888888889,2025-01-08 12:41:02.462551,2025-01-08 12:41:06.861787,0 days 00:00:04.399236,3,3,3,15,50.0,,,,,,20.0,,,,,,,,COMPLETE
308,308,0.6124031007751938,2025-01-08 12:41:06.862613,2025-01-08 12:41:10.838418,0 days 00:00:03.975805,3,3,3,10,20.0,,,,,,20.0,,,,,,,,COMPLETE
309,309,0.7385342789598108,2025-01-08 12:41:10.839595,2025-01-08 12:41:15.128409,0 days 00:00:04.288814,3,3,3,15,25.0,,,,,,20.0,,,,,,,,COMPLETE
310,310,0.6495238095238096,2025-01-08 12:41:15.129844,2025-01-08 12:41:20.364455,0 days 00:00:05.234611,4,3,3,15,25.0,,,,,,20.0,30.0,,,,,,,COMPLETE
311,311,0.7385342789598108,2025-01-08 12:41:20.365819,2025-01-08 12:41:24.550942,0 days 00:00:04.185123,3,3,3,15,25.0,,,,,,20.0,,,,,,,,COMPLETE
312,312,0.5269230769230769,2025-01-08 12:41:24.552248,2025-01-08 12:41:29.872413,0 days 00:00:05.320165,4,3,3,15,25.0,,,,,,20.0,25.0,,,,,,,COMPLETE
313,313,0.7385342789598108,2025-01-08 12:41:29.873709,2025-01-08 12:41:34.166545,0 days 00:00:04.292836,3,3,3,15,25.0,,,,,,20.0,,,,,,,,COMPLETE
314,314,0.7436363636363637,2025-01-08 12:41:34.168031,2025-01-08 12:41:38.274761,0 days 00:00:04.106730,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
315,315,0.6568687487242294,2025-01-08 12:41:38.276116,2025-01-08 12:41:42.569499,0 days 00:00:04.293383,3,1,3,15,5.0,,,,,,20.0,,,,,,,,COMPLETE
316,316,0.4939271255060729,2025-01-08 12:41:42.570743,2025-01-08 12:41:46.732662,0 days 00:00:04.161919,3,7,3,15,30.0,,,,,,20.0,,,,,,,,COMPLETE
317,317,0.541033434650456,2025-01-08 12:41:46.733951,2025-01-08 12:41:52.090537,0 days 00:00:05.356586,4,3,3,15,25.0,,,,,,20.0,45.0,,,,,,,COMPLETE
318,318,0.6219851576994434,2025-01-08 12:41:52.091896,2025-01-08 12:41:56.401428,0 days 00:00:04.309532,3,3,3,15,45.0,,,,,,20.0,,,,,,,,COMPLETE
319,319,0.601530612244898,2025-01-08 12:41:56.402853,2025-01-08 12:42:00.479194,0 days 00:00:04.076341,3,5,3,15,25.0,,,,,,20.0,,,,,,,,COMPLETE
320,320,0.7436363636363637,2025-01-08 12:42:00.480575,2025-01-08 12:42:04.584756,0 days 00:00:04.104181,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
321,321,0.7436363636363637,2025-01-08 12:42:04.586007,2025-01-08 12:42:08.793087,0 days 00:00:04.207080,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
322,322,0.7436363636363637,2025-01-08 12:42:08.794524,2025-01-08 12:42:12.904201,0 days 00:00:04.109677,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
323,323,0.5692786715101193,2025-01-08 12:42:12.905482,2025-01-08 12:42:17.678401,0 days 00:00:04.772919,4,3,3,10,15.0,,,,,,20.0,20.0,,,,,,,COMPLETE
324,324,0.7436363636363637,2025-01-08 12:42:17.680065,2025-01-08 12:42:21.787676,0 days 00:00:04.107611,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
325,325,0.7436363636363637,2025-01-08 12:42:21.789008,2025-01-08 12:42:25.893846,0 days 00:00:04.104838,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
326,326,0.7436363636363637,2025-01-08 12:42:25.895139,2025-01-08 12:42:30.097872,0 days 00:00:04.202733,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
327,327,0.7436363636363637,2025-01-08 12:42:30.099139,2025-01-08 12:42:34.205919,0 days 00:00:04.106780,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
328,328,0.7436363636363637,2025-01-08 12:42:34.207244,2025-01-08 12:42:38.313340,0 days 00:00:04.106096,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
329,329,0.7436363636363637,2025-01-08 12:42:38.314705,2025-01-08 12:42:42.425714,0 days 00:00:04.111009,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
330,330,0.7436363636363637,2025-01-08 12:42:42.426996,2025-01-08 12:42:46.531427,0 days 00:00:04.104431,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
331,331,0.7436363636363637,2025-01-08 12:42:46.532754,2025-01-08 12:42:50.763537,0 days 00:00:04.230783,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
332,332,0.7436363636363637,2025-01-08 12:42:50.764909,2025-01-08 12:42:54.871789,0 days 00:00:04.106880,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
333,333,0.7436363636363637,2025-01-08 12:42:54.873184,2025-01-08 12:42:58.978747,0 days 00:00:04.105563,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
334,334,0.7436363636363637,2025-01-08 12:42:58.980082,2025-01-08 12:43:03.086947,0 days 00:00:04.106865,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
335,335,0.7436363636363637,2025-01-08 12:43:03.088292,2025-01-08 12:43:07.192535,0 days 00:00:04.104243,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
336,336,0.7436363636363637,2025-01-08 12:43:07.193873,2025-01-08 12:43:11.395825,0 days 00:00:04.201952,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
337,337,0.7436363636363637,2025-01-08 12:43:11.397139,2025-01-08 12:43:15.502264,0 days 00:00:04.105125,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
338,338,0.7436363636363637,2025-01-08 12:43:15.503604,2025-01-08 12:43:19.610703,0 days 00:00:04.107099,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
339,339,0.7436363636363637,2025-01-08 12:43:19.612013,2025-01-08 12:43:23.717748,0 days 00:00:04.105735,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
340,340,0.5905552672548002,2025-01-08 12:43:23.719141,2025-01-08 12:43:28.746541,0 days 00:00:05.027400,4,3,3,15,15.0,,,,,,20.0,10.0,,,,,,,COMPLETE
341,341,0.7436363636363637,2025-01-08 12:43:28.747904,2025-01-08 12:43:32.956263,0 days 00:00:04.208359,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
342,342,0.7436363636363637,2025-01-08 12:43:32.958257,2025-01-08 12:43:37.060812,0 days 00:00:04.102555,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
343,343,0.7436363636363637,2025-01-08 12:43:37.062224,2025-01-08 12:43:41.164262,0 days 00:00:04.102038,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
344,344,0.5692786715101193,2025-01-08 12:43:41.165750,2025-01-08 12:43:45.936406,0 days 00:00:04.770656,4,3,3,10,15.0,,,,,,20.0,20.0,,,,,,,COMPLETE
345,345,0.7436363636363637,2025-01-08 12:43:45.937763,2025-01-08 12:43:50.048981,0 days 00:00:04.111218,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
346,346,0.7436363636363637,2025-01-08 12:43:50.050581,2025-01-08 12:43:54.279637,0 days 00:00:04.229056,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
347,347,0.7436363636363637,2025-01-08 12:43:54.281107,2025-01-08 12:43:58.390017,0 days 00:00:04.108910,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
348,348,0.519047619047619,2025-01-08 12:43:58.391484,2025-01-08 12:44:03.536667,0 days 00:00:05.145183,4,3,3,15,15.0,,,,,,20.0,5.0,,,,,,,COMPLETE
349,349,0.7436363636363637,2025-01-08 12:44:03.538012,2025-01-08 12:44:07.646267,0 days 00:00:04.108255,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
350,350,0.7436363636363637,2025-01-08 12:44:07.647556,2025-01-08 12:44:11.858962,0 days 00:00:04.211406,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
351,351,0.7436363636363637,2025-01-08 12:44:11.860248,2025-01-08 12:44:15.965054,0 days 00:00:04.104806,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
352,352,0.5692786715101193,2025-01-08 12:44:15.966393,2025-01-08 12:44:20.737766,0 days 00:00:04.771373,4,3,3,10,15.0,,,,,,20.0,20.0,,,,,,,COMPLETE
353,353,0.7436363636363637,2025-01-08 12:44:20.739000,2025-01-08 12:44:24.850610,0 days 00:00:04.111610,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
354,354,0.0,2025-01-08 12:44:24.851975,2025-01-08 12:44:33.599654,0 days 00:00:08.747679,12,3,3,15,15.0,40.0,5.0,,,,20.0,5.0,40.0,25.0,25.0,45.0,20.0,30.0,COMPLETE
355,355,0.0,2025-01-08 12:44:33.601409,2025-01-08 12:44:44.046118,0 days 00:00:10.444709,15,3,3,15,15.0,10.0,25.0,5.0,30.0,25.0,20.0,10.0,30.0,10.0,5.0,20.0,35.0,10.0,COMPLETE
356,356,0.7436363636363637,2025-01-08 12:44:44.047656,2025-01-08 12:44:48.160916,0 days 00:00:04.113260,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
357,357,0.6219387755102042,2025-01-08 12:44:48.162694,2025-01-08 12:44:51.876045,0 days 00:00:03.713351,3,3,3,5,15.0,,,,,,20.0,,,,,,,,COMPLETE
358,358,0.6515151515151515,2025-01-08 12:44:51.878206,2025-01-08 12:44:56.941476,0 days 00:00:05.063270,4,3,3,15,15.0,,,,,,20.0,25.0,,,,,,,COMPLETE
359,359,0.5387288977159881,2025-01-08 12:44:56.943060,2025-01-08 12:45:01.022150,0 days 00:00:04.079090,3,3,3,15,15.0,,,,,,15.0,,,,,,,,COMPLETE
360,360,0.7436363636363637,2025-01-08 12:45:01.023006,2025-01-08 12:45:05.126056,0 days 00:00:04.103050,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
361,361,0.5952157598499062,2025-01-08 12:45:05.127291,2025-01-08 12:45:09.316565,0 days 00:00:04.189274,3,3,3,15,10.0,,,,,,20.0,,,,,,,,COMPLETE
362,362,0.7436363636363637,2025-01-08 12:45:09.317794,2025-01-08 12:45:13.424304,0 days 00:00:04.106510,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
363,363,0.7436363636363637,2025-01-08 12:45:13.425494,2025-01-08 12:45:17.534718,0 days 00:00:04.109224,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
364,364,0.516629711751663,2025-01-08 12:45:17.535978,2025-01-08 12:45:26.365305,0 days 00:00:08.829327,8,3,3,15,15.0,,,,,,20.0,30.0,10.0,30.0,30.0,40.0,,,COMPLETE
365,365,0.6515151515151515,2025-01-08 12:45:26.366291,2025-01-08 12:45:31.541415,0 days 00:00:05.175124,4,3,3,15,15.0,,,,,,20.0,25.0,,,,,,,COMPLETE
366,366,0.6211474632527264,2025-01-08 12:45:31.542809,2025-01-08 12:45:35.674369,0 days 00:00:04.131560,3,3,3,15,10.0,,,,,,15.0,,,,,,,,COMPLETE
367,367,0.7436363636363637,2025-01-08 12:45:35.675160,2025-01-08 12:45:39.781800,0 days 00:00:04.106640,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
368,368,0.7386363636363636,2025-01-08 12:45:39.782995,2025-01-08 12:45:43.705799,0 days 00:00:03.922804,3,3,3,10,15.0,,,,,,20.0,,,,,,,,COMPLETE
369,369,0.0,2025-01-08 12:45:43.707267,2025-01-08 12:45:53.794223,0 days 00:00:10.086956,14,3,3,15,15.0,25.0,15.0,35.0,25.0,,20.0,30.0,25.0,15.0,50.0,10.0,45.0,45.0,COMPLETE
370,370,0.5905552672548002,2025-01-08 12:45:53.795737,2025-01-08 12:45:58.823659,0 days 00:00:05.027922,4,3,3,15,15.0,,,,,,20.0,10.0,,,,,,,COMPLETE
371,371,0.7436363636363637,2025-01-08 12:45:58.824469,2025-01-08 12:46:03.024290,0 days 00:00:04.199821,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
372,372,0.7436363636363637,2025-01-08 12:46:03.025177,2025-01-08 12:46:07.132828,0 days 00:00:04.107651,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
373,373,0.4988179669030733,2025-01-08 12:46:07.133754,2025-01-08 12:46:14.405025,0 days 00:00:07.271271,6,3,3,10,15.0,,,,,,20.0,45.0,40.0,40.0,,,,,COMPLETE
374,374,0.7436363636363637,2025-01-08 12:46:14.406016,2025-01-08 12:46:18.641523,0 days 00:00:04.235507,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
375,375,0.5387288977159881,2025-01-08 12:46:18.642691,2025-01-08 12:46:22.721065,0 days 00:00:04.078374,3,3,3,15,15.0,,,,,,15.0,,,,,,,,COMPLETE
376,376,0.7436363636363637,2025-01-08 12:46:22.721902,2025-01-08 12:46:26.826630,0 days 00:00:04.104728,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
377,377,0.5746031746031746,2025-01-08 12:46:26.827476,2025-01-08 12:46:31.715028,0 days 00:00:04.887552,4,3,3,15,10.0,,,,,,20.0,5.0,,,,,,,COMPLETE
378,378,0.7436363636363637,2025-01-08 12:46:31.715776,2025-01-08 12:46:35.923636,0 days 00:00:04.207860,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
379,379,0.0,2025-01-08 12:46:35.924817,2025-01-08 12:46:46.967194,0 days 00:00:11.042377,13,3,3,15,15.0,40.0,30.0,40.0,,,20.0,35.0,20.0,45.0,10.0,30.0,10.0,35.0,COMPLETE
380,380,0.7436363636363637,2025-01-08 12:46:46.968722,2025-01-08 12:46:51.168307,0 days 00:00:04.199585,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
381,381,0.7436363636363637,2025-01-08 12:46:51.174535,2025-01-08 12:46:55.278656,0 days 00:00:04.104121,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
382,382,0.5285412262156448,2025-01-08 12:46:55.279461,2025-01-08 12:47:00.479811,0 days 00:00:05.200350,4,3,3,15,10.0,,,,,,20.0,20.0,,,,,,,COMPLETE
383,383,0.0,2025-01-08 12:47:00.481031,2025-01-08 12:47:10.714512,0 days 00:00:10.233481,9,3,3,15,15.0,,,,,,20.0,50.0,30.0,25.0,35.0,5.0,15.0,,COMPLETE
384,384,0.46960486322188444,2025-01-08 12:47:10.715433,2025-01-08 12:47:14.607055,0 days 00:00:03.891622,3,3,3,10,15.0,,,,,,15.0,,,,,,,,COMPLETE
385,385,0.7436363636363637,2025-01-08 12:47:14.611161,2025-01-08 12:47:18.726417,0 days 00:00:04.115256,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
386,386,0.7436363636363637,2025-01-08 12:47:18.727188,2025-01-08 12:47:22.836191,0 days 00:00:04.109003,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
387,387,0.7436363636363637,2025-01-08 12:47:22.837138,2025-01-08 12:47:27.065319,0 days 00:00:04.228181,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
388,388,0.5384226491405459,2025-01-08 12:47:27.067181,2025-01-08 12:47:32.088970,0 days 00:00:05.021789,4,3,3,15,15.0,,,,,,20.0,15.0,,,,,,,COMPLETE
389,389,0.7436363636363637,2025-01-08 12:47:32.089917,2025-01-08 12:47:36.193100,0 days 00:00:04.103183,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
390,390,0.7436363636363637,2025-01-08 12:47:36.194288,2025-01-08 12:47:40.298238,0 days 00:00:04.103950,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
391,391,0.7436363636363637,2025-01-08 12:47:40.299484,2025-01-08 12:47:44.507330,0 days 00:00:04.207846,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
392,392,0.24915824915824916,2025-01-08 12:47:44.508493,2025-01-08 12:47:52.139090,0 days 00:00:07.630597,7,3,3,15,15.0,,,,,,20.0,25.0,15.0,35.0,15.0,,,,COMPLETE
393,393,0.6802721088435374,2025-01-08 12:47:52.140130,2025-01-08 12:47:56.280281,0 days 00:00:04.140151,3,3,3,15,15.0,,,,,,25.0,,,,,,,,COMPLETE
394,394,0.7105393369619001,2025-01-08 12:47:56.281159,2025-01-08 12:48:01.317018,0 days 00:00:05.035859,4,3,3,15,15.0,,,,,,15.0,35.0,,,,,,,COMPLETE
395,395,0.7436363636363637,2025-01-08 12:48:01.318309,2025-01-08 12:48:05.522568,0 days 00:00:04.204259,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
396,396,0.5988053758088601,2025-01-08 12:48:05.523377,2025-01-08 12:48:09.577400,0 days 00:00:04.054023,3,3,3,10,10.0,,,,,,20.0,,,,,,,,COMPLETE
397,397,0.752093023255814,2025-01-08 12:48:09.578693,2025-01-08 12:48:14.692531,0 days 00:00:05.113838,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
398,398,0.752093023255814,2025-01-08 12:48:14.693685,2025-01-08 12:48:19.811580,0 days 00:00:05.117895,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
399,399,0.6149455111572393,2025-01-08 12:48:19.812957,2025-01-08 12:48:26.070402,0 days 00:00:06.257445,5,3,3,15,15.0,,,,,,20.0,40.0,35.0,,,,,,COMPLETE
400,400,0.5452991452991452,2025-01-08 12:48:26.071807,2025-01-08 12:48:31.995772,0 days 00:00:05.923965,5,3,3,15,15.0,,,,,,20.0,45.0,5.0,,,,,,COMPLETE
401,401,0.6599999999999999,2025-01-08 12:48:31.996920,2025-01-08 12:48:37.146165,0 days 00:00:05.149245,4,3,3,10,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
402,402,0.26216216216216215,2025-01-08 12:48:37.146953,2025-01-08 12:48:42.180919,0 days 00:00:05.033966,4,9,3,15,15.0,,,,,,20.0,35.0,,,,,,,COMPLETE
403,403,0.5770750988142292,2025-01-08 12:48:42.182236,2025-01-08 12:48:48.659252,0 days 00:00:06.477016,5,3,3,15,15.0,,,,,,20.0,50.0,45.0,,,,,,COMPLETE
404,404,0.6086124401913875,2025-01-08 12:48:48.660668,2025-01-08 12:48:53.864001,0 days 00:00:05.203333,4,3,3,15,15.0,,,,,,15.0,45.0,,,,,,,COMPLETE
405,405,0.615909090909091,2025-01-08 12:48:53.864892,2025-01-08 12:48:58.801285,0 days 00:00:04.936393,4,3,3,10,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
406,406,0.7436363636363637,2025-01-08 12:48:58.802052,2025-01-08 12:49:02.911067,0 days 00:00:04.109015,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
407,407,0.0,2025-01-08 12:49:02.912338,2025-01-08 12:49:12.496604,0 days 00:00:09.584266,10,3,3,15,15.0,,,,,,20.0,30.0,20.0,50.0,40.0,25.0,40.0,20.0,COMPLETE
408,408,0.7436363636363637,2025-01-08 12:49:12.497512,2025-01-08 12:49:16.604898,0 days 00:00:04.107386,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
409,409,0.7436363636363637,2025-01-08 12:49:16.611501,2025-01-08 12:49:20.718460,0 days 00:00:04.106959,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
410,410,0.7436363636363637,2025-01-08 12:49:20.719713,2025-01-08 12:49:24.827299,0 days 00:00:04.107586,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
411,411,0.6001979218208807,2025-01-08 12:49:24.828569,2025-01-08 12:49:30.037638,0 days 00:00:05.209069,4,3,3,15,15.0,,,,,,25.0,35.0,,,,,,,COMPLETE
412,412,0.5952157598499062,2025-01-08 12:49:30.039068,2025-01-08 12:49:34.118243,0 days 00:00:04.079175,3,3,3,15,10.0,,,,,,20.0,,,,,,,,COMPLETE
413,413,0.6423255813953488,2025-01-08 12:49:34.119599,2025-01-08 12:49:39.205510,0 days 00:00:05.085911,4,3,3,15,15.0,,,,,,20.0,45.0,,,,,,,COMPLETE
414,414,0.7436363636363637,2025-01-08 12:49:39.206888,2025-01-08 12:49:43.315296,0 days 00:00:04.108408,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
415,415,0.5387288977159881,2025-01-08 12:49:43.316634,2025-01-08 12:49:47.393992,0 days 00:00:04.077358,3,3,3,15,15.0,,,,,,15.0,,,,,,,,COMPLETE
416,416,0.7436363636363637,2025-01-08 12:49:47.396003,2025-01-08 12:49:51.499176,0 days 00:00:04.103173,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
417,417,0.7436363636363637,2025-01-08 12:49:51.500395,2025-01-08 12:49:55.734039,0 days 00:00:04.233644,3,3,3,15,15.0,,,,,,20.0,,,,,,,,COMPLETE
418,418,0.752093023255814,2025-01-08 12:49:55.734904,2025-01-08 12:50:00.851284,0 days 00:00:05.116380,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
419,419,0.565410199556541,2025-01-08 12:50:00.852579,2025-01-08 12:50:07.335665,0 days 00:00:06.483086,5,3,3,15,15.0,,,,,,20.0,40.0,50.0,,,,,,COMPLETE
420,420,0.6423255813953488,2025-01-08 12:50:07.337133,2025-01-08 12:50:12.528684,0 days 00:00:05.191551,4,3,3,15,15.0,,,,,,20.0,45.0,,,,,,,COMPLETE
421,421,0.6556776556776557,2025-01-08 12:50:12.529536,2025-01-08 12:50:17.547013,0 days 00:00:05.017477,4,3,3,15,10.0,,,,,,20.0,35.0,,,,,,,COMPLETE
422,422,0.6083333333333334,2025-01-08 12:50:17.547823,2025-01-08 12:50:22.599711,0 days 00:00:05.051888,4,3,3,10,15.0,,,,,,20.0,50.0,,,,,,,COMPLETE
423,423,0.752093023255814,2025-01-08 12:50:22.600961,2025-01-08 12:50:27.812538,0 days 00:00:05.211577,4,3,3,15,15.0,,,,,,20.0,40.0,,,,,,,COMPLETE
424,424,0.5368421052631579,2025-01-08 12:50:27.813875,2025-01-08 12:50:32.964237,0 days 00:00:05.150362,4,3,3,15,15.0,,,,,,25.0,40.0,,,,,,,COMPLETE
425,425,0.5597771023302938,2025-01-08 12:50:32.965641,2025-01-08 12:50:39.000367,0 days 00:00:06.034726,5,3,3,15,15.0,,,,,,20.0,40.0,15.0,,,,,,COMPLETE
426,426,0.6086124401913875,2025-01-08 12:50:39.002101,2025-01-08 12:50:44.326410,0 days 00:00:05.324309,4,3,3,15,15.0,,,,,,15.0,45.0,,,,,,,COMPLETE
427,427,0.5482926829268293,2025-01-08 12:50:44.327466,2025-01-08 12:50:49.087770,0 days 00:00:04.760304,4,3,3,5,15.0,,,,,,20.0,35.0,,,,,,,COMPLETE
428,428,0.5769421078673924,2025-01-08 12:50:49.089333,2025-01-08 12:50:54.178688,0 days 00:00:05.089355,4,3,3,15,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
