,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
284,284,0.865546218487395,2025-01-08 11:29:36.225495,2025-01-08 11:29:40.102603,0 days 00:00:03.877108,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
285,285,0.7365071493511861,2025-01-08 11:29:40.107041,2025-01-08 11:29:42.818584,0 days 00:00:02.711543,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
286,286,0.7465201465201465,2025-01-08 11:29:42.820232,2025-01-08 11:29:47.698458,0 days 00:00:04.878226,4,5,3,10,25.0,,,,,,50.0,30.0,,,,,,,COMPLETE
287,287,0.8198051948051948,2025-01-08 11:29:47.699198,2025-01-08 11:29:51.412301,0 days 00:00:03.713103,3,5,3,15,10.0,,,,,,50.0,,,,,,,,COMPLETE
288,288,0.7301719819669394,2025-01-08 11:29:51.413231,2025-01-08 11:29:54.948537,0 days 00:00:03.535306,3,5,3,10,20.0,,,,,,10.0,,,,,,,,COMPLETE
289,289,0.0,2025-01-08 11:29:54.950298,2025-01-08 11:30:03.800135,0 days 00:00:08.849837,8,5,3,10,20.0,,,,,,50.0,45.0,20.0,20.0,15.0,10.0,,,COMPLETE
290,290,0.865546218487395,2025-01-08 11:30:03.801061,2025-01-08 11:30:07.583882,0 days 00:00:03.782821,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
291,291,0.7365071493511861,2025-01-08 11:30:07.588695,2025-01-08 11:30:10.299884,0 days 00:00:02.711189,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
292,292,0.7926435609921849,2025-01-08 11:30:10.301613,2025-01-08 11:30:13.908654,0 days 00:00:03.607041,3,5,3,10,20.0,,,,,,25.0,,,,,,,,COMPLETE
293,293,0.7714285714285714,2025-01-08 11:30:13.910690,2025-01-08 11:30:18.567257,0 days 00:00:04.656567,4,5,3,5,20.0,,,,,,50.0,15.0,,,,,,,COMPLETE
294,294,0.7454545454545455,2025-01-08 11:30:18.567933,2025-01-08 11:30:22.345418,0 days 00:00:03.777485,3,5,3,10,20.0,,,,,,45.0,,,,,,,,COMPLETE
295,295,0.7960321364158058,2025-01-08 11:30:22.350187,2025-01-08 11:30:26.033139,0 days 00:00:03.682952,3,5,3,10,15.0,,,,,,50.0,,,,,,,,COMPLETE
296,296,0.865546218487395,2025-01-08 11:30:26.036942,2025-01-08 11:30:29.816510,0 days 00:00:03.779568,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
297,297,0.8091931216931216,2025-01-08 11:30:29.817173,2025-01-08 11:30:32.604283,0 days 00:00:02.787110,2,5,3,10,25.0,,,,,,,,,,,,,,COMPLETE
298,298,0.7507057163020465,2025-01-08 11:30:32.605999,2025-01-08 11:30:37.689051,0 days 00:00:05.083052,4,5,3,10,20.0,,,,,,50.0,40.0,,,,,,,COMPLETE
299,299,0.7598455598455598,2025-01-08 11:30:37.689878,2025-01-08 11:30:41.289693,0 days 00:00:03.599815,3,5,3,10,20.0,,,,,,20.0,,,,,,,,COMPLETE
300,300,0.8199236827149469,2025-01-08 11:30:41.291722,2025-01-08 11:30:44.134990,0 days 00:00:02.843268,2,5,3,15,20.0,,,,,,,,,,,,,,COMPLETE
301,301,0.7653457653457654,2025-01-08 11:30:44.137308,2025-01-08 11:30:48.309840,0 days 00:00:04.172532,3,5,3,40,15.0,,,,,,50.0,,,,,,,,COMPLETE
302,302,0.8088624338624338,2025-01-08 11:30:48.311007,2025-01-08 11:30:52.438555,0 days 00:00:04.127548,3,5,3,30,20.0,,,,,,50.0,,,,,,,,COMPLETE
303,303,0.6369954011241696,2025-01-08 11:30:52.439324,2025-01-08 11:30:57.205567,0 days 00:00:04.766243,4,5,3,10,20.0,,,,,,50.0,10.0,,,,,,,COMPLETE
304,304,0.865546218487395,2025-01-08 11:30:57.206288,2025-01-08 11:31:00.985597,0 days 00:00:03.779309,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
305,305,0.865546218487395,2025-01-08 11:31:00.990365,2025-01-08 11:31:04.769065,0 days 00:00:03.778700,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
306,306,0.835016835016835,2025-01-08 11:31:04.773863,2025-01-08 11:31:07.446657,0 days 00:00:02.672794,2,5,3,5,20.0,,,,,,,,,,,,,,COMPLETE
307,307,0.7887062789717657,2025-01-08 11:31:07.447487,2025-01-08 11:31:11.238734,0 days 00:00:03.791247,3,5,3,10,25.0,,,,,,45.0,,,,,,,,COMPLETE
308,308,0.865546218487395,2025-01-08 11:31:11.241852,2025-01-08 11:31:15.024662,0 days 00:00:03.782810,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
309,309,0.7772686433063791,2025-01-08 11:31:15.025521,2025-01-08 11:31:19.858225,0 days 00:00:04.832704,4,5,3,10,20.0,,,,,,50.0,20.0,,,,,,,COMPLETE
310,310,0.865546218487395,2025-01-08 11:31:19.858938,2025-01-08 11:31:23.637038,0 days 00:00:03.778100,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
311,311,0.7420517862995739,2025-01-08 11:31:23.641960,2025-01-08 11:31:26.477306,0 days 00:00:02.835346,2,5,3,15,15.0,,,,,,,,,,,,,,COMPLETE
312,312,0.865546218487395,2025-01-08 11:31:26.479623,2025-01-08 11:31:30.258777,0 days 00:00:03.779154,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
313,313,0.865546218487395,2025-01-08 11:31:30.259429,2025-01-08 11:31:34.040550,0 days 00:00:03.781121,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
314,314,0.771551724137931,2025-01-08 11:31:34.045899,2025-01-08 11:31:37.745522,0 days 00:00:03.699623,3,5,3,5,20.0,,,,,,50.0,,,,,,,,COMPLETE
315,315,0.7743144268438085,2025-01-08 11:31:37.749355,2025-01-08 11:31:42.549855,0 days 00:00:04.800500,4,5,3,10,20.0,,,,,,50.0,25.0,,,,,,,COMPLETE
316,316,0.865546218487395,2025-01-08 11:31:42.557870,2025-01-08 11:31:46.468726,0 days 00:00:03.910856,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
317,317,0.8386287625418061,2025-01-08 11:31:46.469708,2025-01-08 11:31:50.333564,0 days 00:00:03.863856,3,5,3,10,25.0,,,,,,50.0,,,,,,,,COMPLETE
318,318,0.7365071493511861,2025-01-08 11:31:50.334546,2025-01-08 11:31:53.047388,0 days 00:00:02.712842,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
319,319,0.0,2025-01-08 11:31:53.049264,2025-01-08 11:32:01.471454,0 days 00:00:08.422190,11,5,3,10,20.0,40.0,,,,,45.0,5.0,5.0,50.0,40.0,35.0,20.0,30.0,COMPLETE
320,320,0.7589093518297059,2025-01-08 11:32:01.472373,2025-01-08 11:32:05.283725,0 days 00:00:03.811352,3,5,3,15,15.0,,,,,,50.0,,,,,,,,COMPLETE
321,321,0.865546218487395,2025-01-08 11:32:05.284419,2025-01-08 11:32:09.056514,0 days 00:00:03.772095,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
322,322,0.7437229437229438,2025-01-08 11:32:09.061411,2025-01-08 11:32:14.053403,0 days 00:00:04.991992,4,5,3,10,20.0,,,,,,50.0,35.0,,,,,,,COMPLETE
323,323,0.865546218487395,2025-01-08 11:32:14.054169,2025-01-08 11:32:17.839014,0 days 00:00:03.784845,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
324,324,0.771551724137931,2025-01-08 11:32:17.839638,2025-01-08 11:32:21.539755,0 days 00:00:03.700117,3,5,3,5,20.0,,,,,,50.0,,,,,,,,COMPLETE
325,325,0.7365071493511861,2025-01-08 11:32:21.543446,2025-01-08 11:32:24.255314,0 days 00:00:02.711868,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
326,326,0.812125569134915,2025-01-08 11:32:24.256165,2025-01-08 11:32:28.204032,0 days 00:00:03.947867,3,5,3,15,25.0,,,,,,50.0,,,,,,,,COMPLETE
327,327,0.75,2025-01-08 11:32:28.204766,2025-01-08 11:32:33.339927,0 days 00:00:05.135161,4,5,3,10,20.0,,,,,,50.0,45.0,,,,,,,COMPLETE
328,328,0.865546218487395,2025-01-08 11:32:33.340753,2025-01-08 11:32:37.122213,0 days 00:00:03.781460,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
329,329,0.865546218487395,2025-01-08 11:32:37.127078,2025-01-08 11:32:40.913149,0 days 00:00:03.786071,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
330,330,0.7450980392156863,2025-01-08 11:32:40.915769,2025-01-08 11:32:45.476789,0 days 00:00:04.561020,4,5,3,10,15.0,,,,,,50.0,10.0,,,,,,,COMPLETE
331,331,0.7365071493511861,2025-01-08 11:32:45.477535,2025-01-08 11:32:48.190213,0 days 00:00:02.712678,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
332,332,0.865546218487395,2025-01-08 11:32:48.192025,2025-01-08 11:32:51.971221,0 days 00:00:03.779196,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
333,333,0.7365071493511861,2025-01-08 11:32:51.976030,2025-01-08 11:32:54.818772,0 days 00:00:02.842742,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
334,334,0.7887062789717657,2025-01-08 11:32:54.820653,2025-01-08 11:32:58.619403,0 days 00:00:03.798750,3,5,3,10,25.0,,,,,,45.0,,,,,,,,COMPLETE
335,335,0.865546218487395,2025-01-08 11:32:58.620055,2025-01-08 11:33:02.401678,0 days 00:00:03.781623,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
336,336,0.7484145527369827,2025-01-08 11:33:02.402674,2025-01-08 11:33:07.470796,0 days 00:00:05.068122,4,5,3,10,20.0,,,,,,50.0,50.0,,,,,,,COMPLETE
337,337,0.771551724137931,2025-01-08 11:33:07.471606,2025-01-08 11:33:11.174840,0 days 00:00:03.703234,3,5,3,5,20.0,,,,,,50.0,,,,,,,,COMPLETE
338,338,0.7902572161111571,2025-01-08 11:33:11.178647,2025-01-08 11:33:14.914581,0 days 00:00:03.735934,3,5,3,10,20.0,,,,,,35.0,,,,,,,,COMPLETE
339,339,0.8199236827149469,2025-01-08 11:33:14.916762,2025-01-08 11:33:17.759643,0 days 00:00:02.842881,2,5,3,15,20.0,,,,,,,,,,,,,,COMPLETE
340,340,0.865546218487395,2025-01-08 11:33:17.762218,2025-01-08 11:33:21.642292,0 days 00:00:03.880074,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
341,341,0.7960321364158058,2025-01-08 11:33:21.642952,2025-01-08 11:33:25.327553,0 days 00:00:03.684601,3,5,3,10,15.0,,,,,,50.0,,,,,,,,COMPLETE
342,342,0.0,2025-01-08 11:33:25.331503,2025-01-08 11:33:38.702260,0 days 00:00:13.370757,13,5,3,10,20.0,5.0,20.0,50.0,,,50.0,25.0,40.0,45.0,40.0,20.0,35.0,45.0,COMPLETE
343,343,0.865546218487395,2025-01-08 11:33:38.703459,2025-01-08 11:33:42.486876,0 days 00:00:03.783417,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
344,344,0.7467278599354071,2025-01-08 11:33:42.491732,2025-01-08 11:33:47.254137,0 days 00:00:04.762405,4,5,3,5,20.0,,,,,,50.0,20.0,,,,,,,COMPLETE
345,345,0.7454545454545455,2025-01-08 11:33:47.261063,2025-01-08 11:33:51.043016,0 days 00:00:03.781953,3,5,3,10,20.0,,,,,,45.0,,,,,,,,COMPLETE
346,346,0.7003710575139146,2025-01-08 11:33:51.046333,2025-01-08 11:33:55.760210,0 days 00:00:04.713877,3,5,4,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
347,347,0.0,2025-01-08 11:33:55.765330,2025-01-08 11:34:05.576890,0 days 00:00:09.811560,9,5,3,15,25.0,,,,,,5.0,35.0,50.0,5.0,25.0,10.0,10.0,,COMPLETE
348,348,0.7365071493511861,2025-01-08 11:34:05.577837,2025-01-08 11:34:08.295124,0 days 00:00:02.717287,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
349,349,0.865546218487395,2025-01-08 11:34:08.296809,2025-01-08 11:34:12.077164,0 days 00:00:03.780355,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
350,350,0.7274506466984343,2025-01-08 11:34:12.082057,2025-01-08 11:34:16.963093,0 days 00:00:04.881036,4,7,3,10,20.0,,,,,,50.0,30.0,,,,,,,COMPLETE
351,351,0.865546218487395,2025-01-08 11:34:16.973134,2025-01-08 11:34:20.754038,0 days 00:00:03.780904,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
352,352,0.7960321364158058,2025-01-08 11:34:20.757328,2025-01-08 11:34:24.441693,0 days 00:00:03.684365,3,5,3,10,15.0,,,,,,50.0,,,,,,,,COMPLETE
353,353,0.6728405599180608,2025-01-08 11:34:24.443949,2025-01-08 11:34:31.452892,0 days 00:00:07.008943,6,5,3,10,20.0,,,,,,45.0,40.0,25.0,50.0,,,,,COMPLETE
354,354,0.7365071493511861,2025-01-08 11:34:31.453734,2025-01-08 11:34:34.170643,0 days 00:00:02.716909,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
355,355,0.812125569134915,2025-01-08 11:34:34.172374,2025-01-08 11:34:38.121568,0 days 00:00:03.949194,3,5,3,15,25.0,,,,,,50.0,,,,,,,,COMPLETE
356,356,0.5683787128712872,2025-01-08 11:34:38.122329,2025-01-08 11:34:42.551809,0 days 00:00:04.429480,4,5,3,10,20.0,,,,,,15.0,5.0,,,,,,,COMPLETE
357,357,0.865546218487395,2025-01-08 11:34:42.553701,2025-01-08 11:34:46.332515,0 days 00:00:03.778814,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
358,358,0.865546218487395,2025-01-08 11:34:46.337383,2025-01-08 11:34:50.115748,0 days 00:00:03.778365,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
359,359,0.780195681511471,2025-01-08 11:34:50.120464,2025-01-08 11:34:53.749549,0 days 00:00:03.629085,3,5,3,5,20.0,,,,,,30.0,,,,,,,,COMPLETE
360,360,0.8089098272584512,2025-01-08 11:34:53.750890,2025-01-08 11:34:57.098820,0 days 00:00:03.347930,2,5,3,35,15.0,,,,,,,,,,,,,,COMPLETE
361,361,0.7404761904761905,2025-01-08 11:34:57.099857,2025-01-08 11:35:02.459492,0 days 00:00:05.359635,3,5,5,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
362,362,0.865546218487395,2025-01-08 11:35:02.462947,2025-01-08 11:35:06.245926,0 days 00:00:03.782979,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
363,363,0.865546218487395,2025-01-08 11:35:06.250640,2025-01-08 11:35:10.032766,0 days 00:00:03.782126,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
364,364,0.6867446007529225,2025-01-08 11:35:10.036208,2025-01-08 11:35:14.754824,0 days 00:00:04.718616,4,5,3,10,20.0,,,,,,50.0,15.0,,,,,,,COMPLETE
365,365,0.8091931216931216,2025-01-08 11:35:14.755571,2025-01-08 11:35:17.549961,0 days 00:00:02.794390,2,5,3,10,25.0,,,,,,,,,,,,,,COMPLETE
366,366,0.7454545454545455,2025-01-08 11:35:17.551727,2025-01-08 11:35:21.324330,0 days 00:00:03.772603,3,5,3,10,20.0,,,,,,45.0,,,,,,,,COMPLETE
367,367,0.8198051948051948,2025-01-08 11:35:21.328504,2025-01-08 11:35:25.042103,0 days 00:00:03.713599,3,5,3,15,10.0,,,,,,50.0,,,,,,,,COMPLETE
368,368,0.865546218487395,2025-01-08 11:35:25.043120,2025-01-08 11:35:28.950223,0 days 00:00:03.907103,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
369,369,0.7743144268438085,2025-01-08 11:35:28.951198,2025-01-08 11:35:33.751725,0 days 00:00:04.800527,4,5,3,10,20.0,,,,,,50.0,25.0,,,,,,,COMPLETE
370,370,0.6142322097378277,2025-01-08 11:35:33.760905,2025-01-08 11:35:41.734564,0 days 00:00:07.973659,7,5,3,5,20.0,,,,,,50.0,45.0,15.0,35.0,50.0,,,,COMPLETE
371,371,0.865546218487395,2025-01-08 11:35:41.735481,2025-01-08 11:35:45.621076,0 days 00:00:03.885595,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
372,372,0.7365071493511861,2025-01-08 11:35:45.624095,2025-01-08 11:35:48.341217,0 days 00:00:02.717122,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
373,373,0.7437229437229438,2025-01-08 11:35:48.342997,2025-01-08 11:35:53.335534,0 days 00:00:04.992537,4,5,3,10,20.0,,,,,,50.0,35.0,,,,,,,COMPLETE
374,374,0.865546218487395,2025-01-08 11:35:53.336449,2025-01-08 11:35:57.122978,0 days 00:00:03.786529,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
375,375,0.7960321364158058,2025-01-08 11:35:57.125878,2025-01-08 11:36:00.810389,0 days 00:00:03.684511,3,5,3,10,15.0,,,,,,50.0,,,,,,,,COMPLETE
376,376,0.835016835016835,2025-01-08 11:36:00.814268,2025-01-08 11:36:03.482578,0 days 00:00:02.668310,2,5,3,5,20.0,,,,,,,,,,,,,,COMPLETE
377,377,0.865546218487395,2025-01-08 11:36:03.483751,2025-01-08 11:36:07.261560,0 days 00:00:03.777809,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
378,378,0.7726340201587727,2025-01-08 11:36:07.266658,2025-01-08 11:36:12.433833,0 days 00:00:05.167175,4,5,3,10,25.0,,,,,,45.0,50.0,,,,,,,COMPLETE
379,379,0.8071784967004667,2025-01-08 11:36:12.434793,2025-01-08 11:36:16.905989,0 days 00:00:04.471196,3,5,3,50,20.0,,,,,,50.0,,,,,,,,COMPLETE
380,380,0.8192604632263307,2025-01-08 11:36:16.907239,2025-01-08 11:36:20.790841,0 days 00:00:03.883602,3,5,3,15,20.0,,,,,,50.0,,,,,,,,COMPLETE
381,381,0.5527379268539099,2025-01-08 11:36:20.791814,2025-01-08 11:36:26.751261,0 days 00:00:05.959447,5,5,3,45,20.0,,,,,,50.0,5.0,10.0,,,,,,COMPLETE
382,382,0.7365071493511861,2025-01-08 11:36:26.752110,2025-01-08 11:36:29.471418,0 days 00:00:02.719308,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
383,383,0.7960321364158058,2025-01-08 11:36:29.473188,2025-01-08 11:36:33.263989,0 days 00:00:03.790801,3,5,3,10,15.0,,,,,,50.0,,,,,,,,COMPLETE
384,384,0.7691424823741597,2025-01-08 11:36:33.267861,2025-01-08 11:36:37.096413,0 days 00:00:03.828552,3,9,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
385,385,0.865546218487395,2025-01-08 11:36:37.101339,2025-01-08 11:36:40.881091,0 days 00:00:03.779752,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
386,386,0.7365071493511861,2025-01-08 11:36:40.884087,2025-01-08 11:36:43.598111,0 days 00:00:02.714024,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
387,387,0.7465201465201465,2025-01-08 11:36:43.599937,2025-01-08 11:36:48.483865,0 days 00:00:04.883928,4,5,3,10,25.0,,,,,,50.0,30.0,,,,,,,COMPLETE
388,388,0.865546218487395,2025-01-08 11:36:48.484792,2025-01-08 11:36:52.271191,0 days 00:00:03.786399,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
389,389,0.7454545454545455,2025-01-08 11:36:52.275815,2025-01-08 11:36:56.057794,0 days 00:00:03.781979,3,5,3,10,20.0,,,,,,45.0,,,,,,,,COMPLETE
390,390,0.7960321364158058,2025-01-08 11:36:56.062185,2025-01-08 11:36:59.743980,0 days 00:00:03.681795,3,5,3,10,15.0,,,,,,50.0,,,,,,,,COMPLETE
391,391,0.771551724137931,2025-01-08 11:36:59.747844,2025-01-08 11:37:03.553484,0 days 00:00:03.805640,3,5,3,5,20.0,,,,,,50.0,,,,,,,,COMPLETE
392,392,0.7365071493511861,2025-01-08 11:37:03.557603,2025-01-08 11:37:06.273881,0 days 00:00:02.716278,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
393,393,0.79,2025-01-08 11:37:06.275635,2025-01-08 11:37:11.026835,0 days 00:00:04.751200,4,5,3,10,20.0,,,,,,35.0,40.0,,,,,,,COMPLETE
394,394,0.8192604632263307,2025-01-08 11:37:11.027569,2025-01-08 11:37:14.909867,0 days 00:00:03.882298,3,5,3,15,20.0,,,,,,50.0,,,,,,,,COMPLETE
395,395,0.865546218487395,2025-01-08 11:37:14.910646,2025-01-08 11:37:18.701829,0 days 00:00:03.791183,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
396,396,0.6867446007529225,2025-01-08 11:37:18.702975,2025-01-08 11:37:23.418958,0 days 00:00:04.715983,4,5,3,10,20.0,,,,,,50.0,15.0,,,,,,,COMPLETE
397,397,0.865546218487395,2025-01-08 11:37:23.426238,2025-01-08 11:37:27.211825,0 days 00:00:03.785587,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
398,398,0.7365071493511861,2025-01-08 11:37:27.216683,2025-01-08 11:37:29.933635,0 days 00:00:02.716952,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
399,399,0.8192604632263307,2025-01-08 11:37:29.935414,2025-01-08 11:37:33.944146,0 days 00:00:04.008732,3,5,3,15,20.0,,,,,,50.0,,,,,,,,COMPLETE
400,400,0.7926435609921849,2025-01-08 11:37:33.945151,2025-01-08 11:37:37.558617,0 days 00:00:03.613466,3,5,3,10,20.0,,,,,,25.0,,,,,,,,COMPLETE
401,401,0.787758346581876,2025-01-08 11:37:37.560752,2025-01-08 11:37:43.111198,0 days 00:00:05.550446,4,5,3,25,50.0,,,,,,50.0,20.0,,,,,,,COMPLETE
402,402,0.7609645290931331,2025-01-08 11:37:43.132038,2025-01-08 11:37:46.894811,0 days 00:00:03.762773,3,5,3,5,25.0,,,,,,45.0,,,,,,,,COMPLETE
403,403,0.7960321364158058,2025-01-08 11:37:46.895608,2025-01-08 11:37:50.579305,0 days 00:00:03.683697,3,5,3,10,15.0,,,,,,50.0,,,,,,,,COMPLETE
404,404,0.8088624338624338,2025-01-08 11:37:50.583307,2025-01-08 11:37:54.808781,0 days 00:00:04.225474,3,5,3,30,20.0,,,,,,50.0,,,,,,,,COMPLETE
405,405,0.7365071493511861,2025-01-08 11:37:54.809970,2025-01-08 11:37:57.531146,0 days 00:00:02.721176,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
406,406,0.865546218487395,2025-01-08 11:37:57.533079,2025-01-08 11:38:01.316575,0 days 00:00:03.783496,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
407,407,0.865546218487395,2025-01-08 11:38:01.317388,2025-01-08 11:38:05.102671,0 days 00:00:03.785283,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
408,408,0.5941520467836257,2025-01-08 11:38:05.103663,2025-01-08 11:38:09.773927,0 days 00:00:04.670264,4,5,3,10,25.0,,,,,,50.0,10.0,,,,,,,COMPLETE
409,409,0.7365071493511861,2025-01-08 11:38:09.774703,2025-01-08 11:38:12.495564,0 days 00:00:02.720861,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
410,410,0.6552631578947368,2025-01-08 11:38:12.497461,2025-01-08 11:38:17.392374,0 days 00:00:04.894913,4,7,3,5,20.0,,,,,,50.0,30.0,,,,,,,COMPLETE
411,411,0.865546218487395,2025-01-08 11:38:17.393143,2025-01-08 11:38:21.179060,0 days 00:00:03.785917,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
412,412,0.865546218487395,2025-01-08 11:38:21.180055,2025-01-08 11:38:24.966577,0 days 00:00:03.786522,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
413,413,0.7779448621553884,2025-01-08 11:38:24.967742,2025-01-08 11:38:29.509027,0 days 00:00:04.541285,3,5,4,10,20.0,,,,,,40.0,,,,,,,,COMPLETE
414,414,0.7921568627450981,2025-01-08 11:38:29.509920,2025-01-08 11:38:32.252586,0 days 00:00:02.742666,2,5,3,10,15.0,,,,,,,,,,,,,,COMPLETE
415,415,0.0,2025-01-08 11:38:32.253751,2025-01-08 11:38:43.640518,0 days 00:00:11.386767,10,5,3,15,20.0,,,,,,50.0,15.0,30.0,40.0,30.0,45.0,25.0,10.0,COMPLETE
416,416,0.865546218487395,2025-01-08 11:38:43.641915,2025-01-08 11:38:47.427165,0 days 00:00:03.785250,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
417,417,0.7454545454545455,2025-01-08 11:38:47.430830,2025-01-08 11:38:51.213528,0 days 00:00:03.782698,3,5,3,10,20.0,,,,,,45.0,,,,,,,,COMPLETE
418,418,0.865546218487395,2025-01-08 11:38:51.216859,2025-01-08 11:38:54.995272,0 days 00:00:03.778413,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
419,419,0.7671061415220294,2025-01-08 11:38:54.999864,2025-01-08 11:39:00.293943,0 days 00:00:05.294079,4,5,3,10,25.0,,,,,,50.0,50.0,,,,,,,COMPLETE
420,420,0.865546218487395,2025-01-08 11:39:00.294950,2025-01-08 11:39:04.080667,0 days 00:00:03.785717,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
421,421,0.7365071493511861,2025-01-08 11:39:04.085251,2025-01-08 11:39:06.801914,0 days 00:00:02.716663,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
422,422,0.771551724137931,2025-01-08 11:39:06.803762,2025-01-08 11:39:10.503750,0 days 00:00:03.699988,3,5,3,5,20.0,,,,,,50.0,,,,,,,,COMPLETE
423,423,0.8192604632263307,2025-01-08 11:39:10.507514,2025-01-08 11:39:14.394711,0 days 00:00:03.887197,3,5,3,15,20.0,,,,,,50.0,,,,,,,,COMPLETE
424,424,0.7960321364158058,2025-01-08 11:39:14.395716,2025-01-08 11:39:18.084808,0 days 00:00:03.689092,3,5,3,10,15.0,,,,,,50.0,,,,,,,,COMPLETE
425,425,0.5832557273235239,2025-01-08 11:39:18.086319,2025-01-08 11:39:26.947512,0 days 00:00:08.861193,8,5,3,10,20.0,,,,,,45.0,45.0,20.0,45.0,5.0,40.0,,,COMPLETE
426,426,0.7743144268438085,2025-01-08 11:39:26.948541,2025-01-08 11:39:31.764565,0 days 00:00:04.816024,4,5,3,10,20.0,,,,,,50.0,25.0,,,,,,,COMPLETE
427,427,0.8118513558754603,2025-01-08 11:39:31.765319,2025-01-08 11:39:34.547593,0 days 00:00:02.782274,3,5,1,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
428,428,0.7365071493511861,2025-01-08 11:39:34.552536,2025-01-08 11:39:37.271547,0 days 00:00:02.719011,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
429,429,0.0,2025-01-08 11:39:37.273276,2025-01-08 11:39:46.235665,0 days 00:00:08.962389,11,5,3,10,20.0,20.0,,,,,50.0,20.0,50.0,25.0,45.0,15.0,45.0,20.0,COMPLETE
430,430,0.7906746031746033,2025-01-08 11:39:46.236783,2025-01-08 11:39:49.854934,0 days 00:00:03.618151,3,5,3,10,5.0,,,,,,50.0,,,,,,,,COMPLETE
