,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
284,284,0.8613803822336021,2025-01-08 01:53:50.290025,2025-01-08 01:54:07.679545,0 days 00:00:17.389520,3,3,2,10,20.0,,,,,,40.0,,,,,,,,COMPLETE
285,285,0.9072250269469975,2025-01-08 01:54:07.680450,2025-01-08 01:54:24.519627,0 days 00:00:16.839177,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
286,286,0.9072250269469975,2025-01-08 01:54:24.520374,2025-01-08 01:54:41.361311,0 days 00:00:16.840937,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
287,287,0.8605981133204363,2025-01-08 01:54:41.362169,2025-01-08 01:54:53.291452,0 days 00:00:11.929283,2,3,2,10,15.0,,,,,,,,,,,,,,COMPLETE
288,288,0.8903532439883362,2025-01-08 01:54:53.293875,2025-01-08 01:55:13.337063,0 days 00:00:20.043188,3,3,3,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
289,289,0.8834077585916054,2025-01-08 01:55:13.337811,2025-01-08 01:55:29.559594,0 days 00:00:16.221783,3,3,2,5,15.0,,,,,,40.0,,,,,,,,COMPLETE
290,290,0.9072370142696897,2025-01-08 01:55:29.561257,2025-01-08 01:55:53.191267,0 days 00:00:23.630010,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
291,291,0.863206277982824,2025-01-08 01:55:53.192352,2025-01-08 01:56:16.533514,0 days 00:00:23.341162,4,3,2,10,10.0,,,,,,40.0,50.0,,,,,,,COMPLETE
292,292,0.8976949283657905,2025-01-08 01:56:16.534394,2025-01-08 01:56:38.569289,0 days 00:00:22.034895,4,3,2,10,5.0,,,,,,40.0,45.0,,,,,,,COMPLETE
293,293,0.8779952489094599,2025-01-08 01:56:38.570307,2025-01-08 01:56:50.263493,0 days 00:00:11.693186,2,3,2,10,10.0,,,,,,,,,,,,,,COMPLETE
294,294,0.907177684079657,2025-01-08 01:56:50.264232,2025-01-08 01:57:07.549770,0 days 00:00:17.285538,3,3,2,10,20.0,,,,,,35.0,,,,,,,,COMPLETE
295,295,0.907177684079657,2025-01-08 01:57:07.550542,2025-01-08 01:57:24.717340,0 days 00:00:17.166798,3,3,2,10,20.0,,,,,,35.0,,,,,,,,COMPLETE
296,296,0.88160155136214,2025-01-08 01:57:24.718095,2025-01-08 01:57:36.839638,0 days 00:00:12.121543,2,3,2,10,20.0,,,,,,,,,,,,,,COMPLETE
297,297,0.907177684079657,2025-01-08 01:57:36.840503,2025-01-08 01:57:54.007217,0 days 00:00:17.166714,3,3,2,10,20.0,,,,,,35.0,,,,,,,,COMPLETE
298,298,0.907177684079657,2025-01-08 01:57:54.007930,2025-01-08 01:58:11.173652,0 days 00:00:17.165722,3,3,2,10,20.0,,,,,,35.0,,,,,,,,COMPLETE
299,299,0.8821303251988581,2025-01-08 01:58:11.174406,2025-01-08 01:58:28.612788,0 days 00:00:17.438382,3,5,2,10,20.0,,,,,,35.0,,,,,,,,COMPLETE
300,300,0.907177684079657,2025-01-08 01:58:28.613651,2025-01-08 01:58:45.780530,0 days 00:00:17.166879,3,3,2,10,20.0,,,,,,35.0,,,,,,,,COMPLETE
301,301,0.89384073372001,2025-01-08 01:58:45.781355,2025-01-08 01:59:09.690539,0 days 00:00:23.909184,4,3,2,10,20.0,,,,,,35.0,45.0,,,,,,,COMPLETE
302,302,0.8961433721726921,2025-01-08 01:59:09.691414,2025-01-08 01:59:46.782214,0 days 00:00:37.090800,6,3,2,10,20.0,,,,,,35.0,50.0,40.0,40.0,,,,,COMPLETE
303,303,0.907177684079657,2025-01-08 01:59:46.783517,2025-01-08 02:00:04.070308,0 days 00:00:17.286791,3,3,2,10,20.0,,,,,,35.0,,,,,,,,COMPLETE
304,304,0.907177684079657,2025-01-08 02:00:04.071175,2025-01-08 02:00:21.238425,0 days 00:00:17.167250,3,3,2,10,20.0,,,,,,35.0,,,,,,,,COMPLETE
305,305,0.907177684079657,2025-01-08 02:00:21.239263,2025-01-08 02:00:38.407007,0 days 00:00:17.167744,3,3,2,10,20.0,,,,,,35.0,,,,,,,,COMPLETE
306,306,0.9045563499398985,2025-01-08 02:00:38.407917,2025-01-08 02:01:00.440258,0 days 00:00:22.032341,4,3,2,10,20.0,,,,,,35.0,25.0,,,,,,,COMPLETE
307,307,0.907177684079657,2025-01-08 02:01:00.441146,2025-01-08 02:01:17.609614,0 days 00:00:17.168468,3,3,2,10,20.0,,,,,,35.0,,,,,,,,COMPLETE
308,308,0.907177684079657,2025-01-08 02:01:17.610490,2025-01-08 02:01:34.777663,0 days 00:00:17.167173,3,3,2,10,20.0,,,,,,35.0,,,,,,,,COMPLETE
309,309,0.8776605478141986,2025-01-08 02:01:34.778474,2025-01-08 02:02:07.354015,0 days 00:00:32.575541,7,3,2,5,25.0,,,,,,40.0,20.0,10.0,15.0,30.0,,,,COMPLETE
310,310,0.907177684079657,2025-01-08 02:02:07.355074,2025-01-08 02:02:24.524872,0 days 00:00:17.169798,3,3,2,10,20.0,,,,,,35.0,,,,,,,,COMPLETE
311,311,0.8552981279544485,2025-01-08 02:02:24.525801,2025-01-08 02:03:05.500281,0 days 00:00:40.974480,8,3,2,10,20.0,,,,,,40.0,45.0,5.0,50.0,20.0,40.0,,,COMPLETE
312,312,0.8954793316237778,2025-01-08 02:03:05.501578,2025-01-08 02:03:22.994460,0 days 00:00:17.492882,3,3,2,10,25.0,,,,,,30.0,,,,,,,,COMPLETE
313,313,0.8613803822336021,2025-01-08 02:03:22.995352,2025-01-08 02:03:40.389870,0 days 00:00:17.394518,3,3,2,10,20.0,,,,,,40.0,,,,,,,,COMPLETE
314,314,0.6255597589045669,2025-01-08 02:03:40.390724,2025-01-08 02:04:08.221063,0 days 00:00:27.830339,4,3,5,10,20.0,,,,,,35.0,15.0,,,,,,,COMPLETE
315,315,0.892561935994275,2025-01-08 02:04:08.221996,2025-01-08 02:04:24.826265,0 days 00:00:16.604269,3,3,2,10,20.0,,,,,,30.0,,,,,,,,COMPLETE
316,316,0.8613803822336021,2025-01-08 02:04:24.827150,2025-01-08 02:04:42.221626,0 days 00:00:17.394476,3,3,2,10,20.0,,,,,,40.0,,,,,,,,COMPLETE
317,317,0.88160155136214,2025-01-08 02:04:42.222417,2025-01-08 02:04:54.343866,0 days 00:00:12.121449,2,3,2,10,20.0,,,,,,,,,,,,,,COMPLETE
318,318,0.8678904117572779,2025-01-08 02:04:54.346372,2025-01-08 02:05:18.269185,0 days 00:00:23.922813,4,3,2,5,25.0,,,,,,40.0,50.0,,,,,,,COMPLETE
319,319,0.8613803822336021,2025-01-08 02:05:18.270283,2025-01-08 02:05:35.667978,0 days 00:00:17.397695,3,3,2,10,20.0,,,,,,40.0,,,,,,,,COMPLETE
320,320,0.907177684079657,2025-01-08 02:05:35.668777,2025-01-08 02:05:52.840931,0 days 00:00:17.172154,3,3,2,10,20.0,,,,,,35.0,,,,,,,,COMPLETE
321,321,0.8613803822336021,2025-01-08 02:05:52.841722,2025-01-08 02:06:10.241711,0 days 00:00:17.399989,3,3,2,10,20.0,,,,,,40.0,,,,,,,,COMPLETE
322,322,0.8779952489094599,2025-01-08 02:06:10.242626,2025-01-08 02:06:21.939745,0 days 00:00:11.697119,2,3,2,10,10.0,,,,,,,,,,,,,,COMPLETE
323,323,0.8613803822336021,2025-01-08 02:06:21.940389,2025-01-08 02:06:39.334381,0 days 00:00:17.393992,3,3,2,10,20.0,,,,,,40.0,,,,,,,,COMPLETE
324,324,0.9045563499398985,2025-01-08 02:06:39.335148,2025-01-08 02:07:01.497308,0 days 00:00:22.162160,4,3,2,10,20.0,,,,,,35.0,25.0,,,,,,,COMPLETE
325,325,0.884040684564077,2025-01-08 02:07:01.498275,2025-01-08 02:07:16.192615,0 days 00:00:14.694340,3,3,2,5,5.0,,,,,,40.0,,,,,,,,COMPLETE
326,326,0.8613803822336021,2025-01-08 02:07:16.194083,2025-01-08 02:07:33.587026,0 days 00:00:17.392943,3,3,2,10,20.0,,,,,,40.0,,,,,,,,COMPLETE
327,327,0.0,2025-01-08 02:07:33.587820,2025-01-08 02:08:39.726122,0 days 00:01:06.138302,13,3,2,10,10.0,35.0,50.0,25.0,,,35.0,30.0,15.0,30.0,45.0,25.0,10.0,15.0,COMPLETE
328,328,0.8605981133204363,2025-01-08 02:08:39.727340,2025-01-08 02:08:51.666111,0 days 00:00:11.938771,2,3,2,10,15.0,,,,,,,,,,,,,,COMPLETE
329,329,0.9072250269469975,2025-01-08 02:08:51.666880,2025-01-08 02:09:08.511454,0 days 00:00:16.844574,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
330,330,0.9060952446483839,2025-01-08 02:09:08.512355,2025-01-08 02:09:32.255894,0 days 00:00:23.743539,4,3,2,10,15.0,,,,,,40.0,45.0,,,,,,,COMPLETE
331,331,0.8730954110897048,2025-01-08 02:09:32.256878,2025-01-08 02:09:49.391568,0 days 00:00:17.134690,3,5,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
332,332,0.9072250269469975,2025-01-08 02:09:49.392490,2025-01-08 02:10:06.239337,0 days 00:00:16.846847,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
333,333,0.8605981133204363,2025-01-08 02:10:06.240162,2025-01-08 02:10:18.292772,0 days 00:00:12.052610,2,3,2,10,15.0,,,,,,,,,,,,,,COMPLETE
334,334,0.9072250269469975,2025-01-08 02:10:18.295375,2025-01-08 02:10:35.141320,0 days 00:00:16.845945,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
335,335,0.9072250269469975,2025-01-08 02:10:35.142083,2025-01-08 02:10:51.989422,0 days 00:00:16.847339,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
336,336,0.8304902572637126,2025-01-08 02:10:51.990315,2025-01-08 02:11:12.594789,0 days 00:00:20.604474,4,3,2,10,15.0,,,,,,40.0,10.0,,,,,,,COMPLETE
337,337,0.9072250269469975,2025-01-08 02:11:12.595606,2025-01-08 02:11:29.442109,0 days 00:00:16.846503,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
338,338,0.9072250269469975,2025-01-08 02:11:29.442904,2025-01-08 02:11:46.289201,0 days 00:00:16.846297,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
339,339,0.7611231101511879,2025-01-08 02:11:46.290100,2025-01-08 02:12:05.122766,0 days 00:00:18.832666,4,1,2,10,15.0,,,,,,40.0,5.0,,,,,,,COMPLETE
340,340,0.9072250269469975,2025-01-08 02:12:05.123559,2025-01-08 02:12:22.090324,0 days 00:00:16.966765,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
341,341,0.8834077585916054,2025-01-08 02:12:22.091141,2025-01-08 02:12:38.319701,0 days 00:00:16.228560,3,3,2,5,15.0,,,,,,40.0,,,,,,,,COMPLETE
342,342,0.8605981133204363,2025-01-08 02:12:38.320457,2025-01-08 02:12:50.253499,0 days 00:00:11.933042,2,3,2,10,15.0,,,,,,,,,,,,,,COMPLETE
343,343,0.8822633113295097,2025-01-08 02:12:50.255972,2025-01-08 02:13:13.882112,0 days 00:00:23.626140,3,5,2,45,15.0,,,,,,40.0,,,,,,,,COMPLETE
344,344,0.9072250269469975,2025-01-08 02:13:13.883071,2025-01-08 02:13:30.732219,0 days 00:00:16.849148,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
345,345,0.8605981133204363,2025-01-08 02:13:30.733121,2025-01-08 02:13:42.668914,0 days 00:00:11.935793,2,3,2,10,15.0,,,,,,,,,,,,,,COMPLETE
346,346,0.0,2025-01-08 02:13:42.669651,2025-01-08 02:14:44.043442,0 days 00:01:01.373791,14,3,2,10,15.0,20.0,35.0,50.0,5.0,,40.0,40.0,20.0,25.0,10.0,45.0,5.0,25.0,COMPLETE
347,347,0.9072250269469975,2025-01-08 02:14:44.044913,2025-01-08 02:15:00.894275,0 days 00:00:16.849362,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
348,348,0.8807132839883152,2025-01-08 02:15:00.895135,2025-01-08 02:15:22.118299,0 days 00:00:21.223164,4,3,2,10,15.0,,,,,,40.0,20.0,,,,,,,COMPLETE
349,349,0.8834077585916054,2025-01-08 02:15:22.119223,2025-01-08 02:15:38.349948,0 days 00:00:16.230725,3,3,2,5,15.0,,,,,,40.0,,,,,,,,COMPLETE
350,350,0.9072250269469975,2025-01-08 02:15:38.351054,2025-01-08 02:15:55.197322,0 days 00:00:16.846268,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
351,351,0.8605981133204363,2025-01-08 02:15:55.198109,2025-01-08 02:16:07.134538,0 days 00:00:11.936429,2,3,2,10,15.0,,,,,,,,,,,,,,COMPLETE
352,352,0.8659372393901845,2025-01-08 02:16:07.136954,2025-01-08 02:16:23.539386,0 days 00:00:16.402432,3,3,2,10,10.0,,,,,,40.0,,,,,,,,COMPLETE
353,353,0.871583829841758,2025-01-08 02:16:23.540127,2025-01-08 02:16:48.009745,0 days 00:00:24.469618,4,3,2,10,15.0,,,,,,40.0,50.0,,,,,,,COMPLETE
354,354,0.9072250269469975,2025-01-08 02:16:48.010754,2025-01-08 02:17:04.983999,0 days 00:00:16.973245,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
355,355,0.9072250269469975,2025-01-08 02:17:04.984875,2025-01-08 02:17:21.834859,0 days 00:00:16.849984,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
356,356,0.8807778705950821,2025-01-08 02:17:21.835718,2025-01-08 02:17:37.200141,0 days 00:00:15.364423,3,1,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
357,357,0.8605981133204363,2025-01-08 02:17:37.201011,2025-01-08 02:17:49.134230,0 days 00:00:11.933219,2,3,2,10,15.0,,,,,,,,,,,,,,COMPLETE
358,358,0.9072250269469975,2025-01-08 02:17:49.136605,2025-01-08 02:18:05.981297,0 days 00:00:16.844692,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
359,359,0.8519986142132547,2025-01-08 02:18:05.982060,2025-01-08 02:18:21.196896,0 days 00:00:15.214836,3,3,2,5,10.0,,,,,,40.0,,,,,,,,COMPLETE
360,360,0.8717703058637092,2025-01-08 02:18:21.198556,2025-01-08 02:18:43.161276,0 days 00:00:21.962720,4,3,2,10,15.0,,,,,,40.0,30.0,,,,,,,COMPLETE
361,361,0.9072250269469975,2025-01-08 02:18:43.162230,2025-01-08 02:19:00.007986,0 days 00:00:16.845756,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
362,362,0.8605981133204363,2025-01-08 02:19:00.008737,2025-01-08 02:19:11.945497,0 days 00:00:11.936760,2,3,2,10,15.0,,,,,,,,,,,,,,COMPLETE
363,363,0.9072250269469975,2025-01-08 02:19:11.948006,2025-01-08 02:19:28.919222,0 days 00:00:16.971216,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
364,364,0.9072250269469975,2025-01-08 02:19:28.920000,2025-01-08 02:19:45.766730,0 days 00:00:16.846730,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
365,365,0.001343183344526528,2025-01-08 02:19:45.767508,2025-01-08 02:20:45.105323,0 days 00:00:59.337815,12,3,2,10,15.0,15.0,15.0,,,,40.0,40.0,45.0,5.0,40.0,15.0,15.0,50.0,COMPLETE
366,366,0.8995749282315089,2025-01-08 02:20:45.106771,2025-01-08 02:21:07.045032,0 days 00:00:21.938261,4,3,2,10,15.0,,,,,,40.0,25.0,,,,,,,COMPLETE
367,367,0.8834077585916054,2025-01-08 02:21:07.046092,2025-01-08 02:21:23.278526,0 days 00:00:16.232434,3,3,2,5,15.0,,,,,,40.0,,,,,,,,COMPLETE
368,368,0.9072250269469975,2025-01-08 02:21:23.279619,2025-01-08 02:21:40.127602,0 days 00:00:16.847983,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
369,369,0.8779952489094599,2025-01-08 02:21:40.128292,2025-01-08 02:21:51.825954,0 days 00:00:11.697662,2,3,2,10,10.0,,,,,,,,,,,,,,COMPLETE
370,370,0.9072250269469975,2025-01-08 02:21:51.828368,2025-01-08 02:22:08.676614,0 days 00:00:16.848246,3,3,2,10,15.0,,,,,,40.0,,,,,,,,COMPLETE
371,371,0.9072370142696897,2025-01-08 02:22:08.677368,2025-01-08 02:22:32.186938,0 days 00:00:23.509570,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
372,372,0.9072370142696897,2025-01-08 02:22:32.196782,2025-01-08 02:22:55.834802,0 days 00:00:23.638020,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
373,373,0.9072370142696897,2025-01-08 02:22:55.835714,2025-01-08 02:23:19.355705,0 days 00:00:23.519991,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
374,374,0.8949877399526034,2025-01-08 02:23:19.356771,2025-01-08 02:23:45.682877,0 days 00:00:26.326106,5,3,2,10,10.0,,,,,,40.0,45.0,5.0,,,,,,COMPLETE
375,375,0.26180353546654733,2025-01-08 02:23:45.683905,2025-01-08 02:25:12.278140,0 days 00:01:26.594235,15,3,2,10,10.0,50.0,40.0,35.0,50.0,5.0,40.0,45.0,30.0,45.0,15.0,35.0,35.0,10.0,COMPLETE
376,376,0.863206277982824,2025-01-08 02:25:12.279642,2025-01-08 02:25:35.638239,0 days 00:00:23.358597,4,3,2,10,10.0,,,,,,40.0,50.0,,,,,,,COMPLETE
377,377,0.8535239353822255,2025-01-08 02:25:35.639288,2025-01-08 02:25:57.937727,0 days 00:00:22.298439,4,3,2,5,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
378,378,0.04152117843650102,2025-01-08 02:25:57.938755,2025-01-08 02:26:17.578810,0 days 00:00:19.640055,4,3,4,10,10.0,,,,,,40.0,40.0,,,,,,,COMPLETE
379,379,0.9072370142696897,2025-01-08 02:26:17.579898,2025-01-08 02:26:41.231788,0 days 00:00:23.651890,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
380,380,0.9072370142696897,2025-01-08 02:26:41.232608,2025-01-08 02:27:04.761591,0 days 00:00:23.528983,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
381,381,0.8412513030299077,2025-01-08 02:27:04.762485,2025-01-08 02:27:33.686006,0 days 00:00:28.923521,5,3,2,10,10.0,,,,,,40.0,45.0,35.0,,,,,,COMPLETE
382,382,0.9072370142696897,2025-01-08 02:27:33.687130,2025-01-08 02:27:57.333455,0 days 00:00:23.646325,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
383,383,0.8904124020244044,2025-01-08 02:27:57.334507,2025-01-08 02:28:28.884275,0 days 00:00:31.549768,5,3,2,10,10.0,,,,,,40.0,45.0,50.0,,,,,,COMPLETE
384,384,0.863206277982824,2025-01-08 02:28:28.885484,2025-01-08 02:28:52.368573,0 days 00:00:23.483089,4,3,2,10,10.0,,,,,,40.0,50.0,,,,,,,COMPLETE
385,385,0.8432998403578595,2025-01-08 02:28:52.369655,2025-01-08 02:29:18.724702,0 days 00:00:26.355047,5,3,2,5,10.0,,,,,,40.0,45.0,10.0,,,,,,COMPLETE
386,386,0.864428938225498,2025-01-08 02:29:18.725765,2025-01-08 02:29:41.104371,0 days 00:00:22.378606,4,3,2,10,5.0,,,,,,40.0,40.0,,,,,,,COMPLETE
387,387,0.9072370142696897,2025-01-08 02:29:41.105377,2025-01-08 02:30:04.628092,0 days 00:00:23.522715,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
388,388,0.9072370142696897,2025-01-08 02:30:04.628982,2025-01-08 02:30:28.145246,0 days 00:00:23.516264,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
389,389,0.8783594542770643,2025-01-08 02:30:28.145975,2025-01-08 02:30:54.982233,0 days 00:00:26.836258,5,3,2,10,10.0,,,,,,40.0,45.0,15.0,,,,,,COMPLETE
390,390,0.8929916974769101,2025-01-08 02:30:54.983540,2025-01-08 02:31:25.387668,0 days 00:00:30.404128,5,3,2,10,10.0,,,,,,40.0,45.0,40.0,,,,,,COMPLETE
391,391,0.863206277982824,2025-01-08 02:31:25.388852,2025-01-08 02:31:48.858825,0 days 00:00:23.469973,4,3,2,10,10.0,,,,,,40.0,50.0,,,,,,,COMPLETE
392,392,0.9072370142696897,2025-01-08 02:31:48.860036,2025-01-08 02:32:12.377045,0 days 00:00:23.517009,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
393,393,0.9072370142696897,2025-01-08 02:32:12.377752,2025-01-08 02:32:35.894919,0 days 00:00:23.517167,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
394,394,0.9072370142696897,2025-01-08 02:32:35.895947,2025-01-08 02:32:59.533678,0 days 00:00:23.637731,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
395,395,0.9072370142696897,2025-01-08 02:32:59.534662,2025-01-08 02:33:23.052906,0 days 00:00:23.518244,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
396,396,0.8535239353822255,2025-01-08 02:33:23.053665,2025-01-08 02:33:45.350707,0 days 00:00:22.297042,4,3,2,5,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
397,397,0.9072370142696897,2025-01-08 02:33:45.351768,2025-01-08 02:34:08.987195,0 days 00:00:23.635427,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
398,398,0.9072370142696897,2025-01-08 02:34:08.988092,2025-01-08 02:34:32.505887,0 days 00:00:23.517795,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
399,399,0.8949877399526034,2025-01-08 02:34:32.506982,2025-01-08 02:34:58.826249,0 days 00:00:26.319267,5,3,2,10,10.0,,,,,,40.0,45.0,5.0,,,,,,COMPLETE
400,400,0.8838658405937936,2025-01-08 02:34:58.827260,2025-01-08 02:35:23.332239,0 days 00:00:24.504979,4,3,3,10,10.0,,,,,,15.0,45.0,,,,,,,COMPLETE
401,401,0.9072370142696897,2025-01-08 02:35:23.333077,2025-01-08 02:35:46.851095,0 days 00:00:23.518018,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
402,402,0.9072370142696897,2025-01-08 02:35:46.851897,2025-01-08 02:36:10.369625,0 days 00:00:23.517728,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
403,403,0.8668903803131991,2025-01-08 02:36:10.370366,2025-01-08 02:36:32.177357,0 days 00:00:21.806991,4,3,2,10,10.0,,,,,,25.0,45.0,,,,,,,COMPLETE
404,404,0.9072370142696897,2025-01-08 02:36:32.178416,2025-01-08 02:36:55.813174,0 days 00:00:23.634758,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
405,405,0.8830204583035794,2025-01-08 02:36:55.814089,2025-01-08 02:37:24.266295,0 days 00:00:28.452206,5,3,2,10,10.0,,,,,,40.0,45.0,25.0,,,,,,COMPLETE
406,406,0.9072370142696897,2025-01-08 02:37:24.267242,2025-01-08 02:37:47.784637,0 days 00:00:23.517395,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
407,407,0.9072370142696897,2025-01-08 02:37:47.785686,2025-01-08 02:38:11.420553,0 days 00:00:23.634867,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
408,408,0.8535239353822255,2025-01-08 02:38:11.421360,2025-01-08 02:38:33.714258,0 days 00:00:22.292898,4,3,2,5,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
409,409,0.9072370142696897,2025-01-08 02:38:33.715237,2025-01-08 02:38:57.237627,0 days 00:00:23.522390,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
410,410,0.8976949283657905,2025-01-08 02:38:57.238553,2025-01-08 02:39:19.403649,0 days 00:00:22.165096,4,3,2,10,5.0,,,,,,40.0,45.0,,,,,,,COMPLETE
411,411,0.8604386886225951,2025-01-08 02:39:19.404693,2025-01-08 02:39:46.389730,0 days 00:00:26.985037,5,5,2,10,10.0,,,,,,40.0,45.0,20.0,,,,,,COMPLETE
412,412,0.9072370142696897,2025-01-08 02:39:46.390759,2025-01-08 02:40:09.910342,0 days 00:00:23.519583,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
413,413,0.9072370142696897,2025-01-08 02:40:09.911524,2025-01-08 02:40:33.429218,0 days 00:00:23.517694,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
414,414,0.9072370142696897,2025-01-08 02:40:33.429928,2025-01-08 02:40:57.066206,0 days 00:00:23.636278,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
415,415,0.9072370142696897,2025-01-08 02:40:57.067023,2025-01-08 02:41:20.578944,0 days 00:00:23.511921,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
416,416,0.9072370142696897,2025-01-08 02:41:20.579770,2025-01-08 02:41:44.093021,0 days 00:00:23.513251,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
417,417,0.9072370142696897,2025-01-08 02:41:44.093985,2025-01-08 02:42:07.732284,0 days 00:00:23.638299,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
418,418,0.9072370142696897,2025-01-08 02:42:07.742824,2025-01-08 02:42:31.255441,0 days 00:00:23.512617,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
419,419,0.8527672607944373,2025-01-08 02:42:31.256335,2025-01-08 02:43:02.012344,0 days 00:00:30.756009,5,3,2,10,10.0,,,,,,40.0,45.0,45.0,,,,,,COMPLETE
420,420,0.867091486197354,2025-01-08 02:43:02.013332,2025-01-08 02:43:23.256299,0 days 00:00:21.242967,4,1,2,5,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
421,421,0.9072370142696897,2025-01-08 02:43:23.257291,2025-01-08 02:43:46.777290,0 days 00:00:23.519999,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
422,422,0.9072370142696897,2025-01-08 02:43:46.778106,2025-01-08 02:44:10.290287,0 days 00:00:23.512181,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
423,423,0.8331208795939801,2025-01-08 02:44:10.291400,2025-01-08 02:44:39.033892,0 days 00:00:28.742492,5,3,2,10,5.0,,,,,,40.0,45.0,35.0,,,,,,COMPLETE
424,424,0.9072370142696897,2025-01-08 02:44:39.035046,2025-01-08 02:45:02.551729,0 days 00:00:23.516683,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
425,425,0.9072370142696897,2025-01-08 02:45:02.552545,2025-01-08 02:45:26.071342,0 days 00:00:23.518797,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
426,426,0.8748816542311526,2025-01-08 02:45:26.072121,2025-01-08 02:45:45.355150,0 days 00:00:19.283029,4,3,2,10,10.0,,,,,,5.0,45.0,,,,,,,COMPLETE
427,427,0.9072370142696897,2025-01-08 02:45:45.357285,2025-01-08 02:46:08.995979,0 days 00:00:23.638694,4,3,2,10,10.0,,,,,,40.0,45.0,,,,,,,COMPLETE
