,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
289,289,0.8989612489488217,2025-01-08 14:46:25.420224,2025-01-08 14:46:32.351682,0 days 00:00:06.931458,1,5,2,15,,,,,,,,,,,,,,,COMPLETE
290,290,0.9058225672488682,2025-01-08 14:46:32.356081,2025-01-08 14:46:41.411267,0 days 00:00:09.055186,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
291,291,0.8975044631389107,2025-01-08 14:46:41.415337,2025-01-08 14:46:54.830644,0 days 00:00:13.415307,2,5,5,15,5.0,,,,,,,,,,,,,,COMPLETE
292,292,0.8462635235263049,2025-01-08 14:46:54.834952,2025-01-08 14:47:16.089005,0 days 00:00:21.254053,6,5,2,15,5.0,,,,,,20.0,25.0,25.0,35.0,,,,,COMPLETE
293,293,0.8714533309787487,2025-01-08 14:47:16.090565,2025-01-08 14:47:28.162394,0 days 00:00:12.071829,3,5,2,15,5.0,,,,,,45.0,,,,,,,,COMPLETE
294,294,0.9058225672488682,2025-01-08 14:47:28.164767,2025-01-08 14:47:37.223931,0 days 00:00:09.059164,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
295,295,0.9058225672488682,2025-01-08 14:47:37.226123,2025-01-08 14:47:46.285421,0 days 00:00:09.059298,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
296,296,0.8808059124708438,2025-01-08 14:47:46.289737,2025-01-08 14:47:58.333371,0 days 00:00:12.043634,3,5,2,15,5.0,,,,,,50.0,,,,,,,,COMPLETE
297,297,0.8472849562211203,2025-01-08 14:47:58.336424,2025-01-08 14:48:05.967763,0 days 00:00:07.631339,1,5,2,20,,,,,,,,,,,,,,,COMPLETE
298,298,0.9058225672488682,2025-01-08 14:48:05.974020,2025-01-08 14:48:15.029371,0 days 00:00:09.055351,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
299,299,0.8800832482774774,2025-01-08 14:48:15.033539,2025-01-08 14:48:23.591341,0 days 00:00:08.557802,2,5,2,10,10.0,,,,,,,,,,,,,,COMPLETE
300,300,0.9058225672488682,2025-01-08 14:48:23.594077,2025-01-08 14:48:32.649185,0 days 00:00:09.055108,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
301,301,0.8787363734741476,2025-01-08 14:48:32.653252,2025-01-08 14:48:43.685201,0 days 00:00:11.031949,3,5,2,15,5.0,,,,,,5.0,,,,,,,,COMPLETE
302,302,0.9058225672488682,2025-01-08 14:48:43.689562,2025-01-08 14:48:52.872227,0 days 00:00:09.182665,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
303,303,0.8669017591439357,2025-01-08 14:48:52.876847,2025-01-08 14:49:03.590329,0 days 00:00:10.713482,1,5,2,45,,,,,,,,,,,,,,,COMPLETE
304,304,0.9058225672488682,2025-01-08 14:49:03.591812,2025-01-08 14:49:12.647737,0 days 00:00:09.055925,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
305,305,0.8774587727721428,2025-01-08 14:49:12.651852,2025-01-08 14:49:24.832620,0 days 00:00:12.180768,3,5,2,15,5.0,,,,,,40.0,,,,,,,,COMPLETE
306,306,0.9058225672488682,2025-01-08 14:49:24.837200,2025-01-08 14:49:33.893345,0 days 00:00:09.056145,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
307,307,0.3231707317073171,2025-01-08 14:49:33.897413,2025-01-08 14:50:07.863982,0 days 00:00:33.966569,9,5,2,15,5.0,,,,,,30.0,30.0,20.0,25.0,45.0,45.0,10.0,,COMPLETE
308,308,0.9058225672488682,2025-01-08 14:50:07.864870,2025-01-08 14:50:16.928074,0 days 00:00:09.063204,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
309,309,0.8472849562211203,2025-01-08 14:50:16.931576,2025-01-08 14:50:24.567729,0 days 00:00:07.636153,1,5,2,20,,,,,,,,,,,,,,,COMPLETE
310,310,0.9018177208460589,2025-01-08 14:50:24.570903,2025-01-08 14:50:33.651615,0 days 00:00:09.080712,2,5,2,15,10.0,,,,,,,,,,,,,,COMPLETE
311,311,0.5059526371288713,2025-01-08 14:50:33.654131,2025-01-08 14:50:58.379783,0 days 00:00:24.725652,8,5,2,15,5.0,,,,,,10.0,35.0,5.0,50.0,10.0,10.0,,,COMPLETE
312,312,0.8737259454449721,2025-01-08 14:50:58.381234,2025-01-08 14:51:07.194677,0 days 00:00:08.813443,2,5,2,10,5.0,,,,,,,,,,,,,,COMPLETE
313,313,0.9058225672488682,2025-01-08 14:51:07.197427,2025-01-08 14:51:16.254808,0 days 00:00:09.057381,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
314,314,0.8883319180311898,2025-01-08 14:51:16.258726,2025-01-08 14:51:27.949164,0 days 00:00:11.690438,3,5,2,15,5.0,,,,,,35.0,,,,,,,,COMPLETE
315,315,0.8989612489488217,2025-01-08 14:51:27.951180,2025-01-08 14:51:34.882186,0 days 00:00:06.931006,1,5,2,15,,,,,,,,,,,,,,,COMPLETE
316,316,0.9058225672488682,2025-01-08 14:51:34.886756,2025-01-08 14:51:43.942349,0 days 00:00:09.055593,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
317,317,0.8892823258335592,2025-01-08 14:51:43.946474,2025-01-08 14:51:53.553244,0 days 00:00:09.606770,2,5,2,15,25.0,,,,,,,,,,,,,,COMPLETE
318,318,0.8737259454449721,2025-01-08 14:51:53.557674,2025-01-08 14:52:02.244377,0 days 00:00:08.686703,2,5,2,10,5.0,,,,,,,,,,,,,,COMPLETE
319,319,0.8794731621984841,2025-01-08 14:52:02.247375,2025-01-08 14:52:13.363316,0 days 00:00:11.115941,3,5,2,15,5.0,,,,,,15.0,,,,,,,,COMPLETE
320,320,0.8811104748450866,2025-01-08 14:52:13.367540,2025-01-08 14:52:23.237621,0 days 00:00:09.870081,2,5,2,20,5.0,,,,,,,,,,,,,,COMPLETE
321,321,0.8989612489488217,2025-01-08 14:52:23.243175,2025-01-08 14:52:30.175972,0 days 00:00:06.932797,1,5,2,15,,,,,,,,,,,,,,,COMPLETE
322,322,0.9058225672488682,2025-01-08 14:52:30.180656,2025-01-08 14:52:39.235073,0 days 00:00:09.054417,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
323,323,0.8792411652829801,2025-01-08 14:52:39.239158,2025-01-08 14:52:56.900736,0 days 00:00:17.661578,5,5,2,15,10.0,,,,,,40.0,10.0,35.0,,,,,,COMPLETE
324,324,0.8896699434190334,2025-01-08 14:52:56.902162,2025-01-08 14:53:08.420770,0 days 00:00:11.518608,3,5,2,15,5.0,,,,,,25.0,,,,,,,,COMPLETE
325,325,0.9058225672488682,2025-01-08 14:53:08.425110,2025-01-08 14:53:17.480170,0 days 00:00:09.055060,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
326,326,0.9058225672488682,2025-01-08 14:53:17.484253,2025-01-08 14:53:26.539832,0 days 00:00:09.055579,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
327,327,0.8989612489488217,2025-01-08 14:53:26.543930,2025-01-08 14:53:33.475916,0 days 00:00:06.931986,1,5,2,15,,,,,,,,,,,,,,,COMPLETE
328,328,0.9058225672488682,2025-01-08 14:53:33.480488,2025-01-08 14:53:42.539126,0 days 00:00:09.058638,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
329,329,0.9058225672488682,2025-01-08 14:53:42.543391,2025-01-08 14:53:51.601467,0 days 00:00:09.058076,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
330,330,0.8199279313986045,2025-01-08 14:53:51.605567,2025-01-08 14:54:00.105799,0 days 00:00:08.500232,2,5,1,20,5.0,,,,,,,,,,,,,,COMPLETE
331,331,0.8896248713293682,2025-01-08 14:54:00.111337,2025-01-08 14:54:11.365122,0 days 00:00:11.253785,3,5,2,15,5.0,,,,,,20.0,,,,,,,,COMPLETE
332,332,0.8989612489488217,2025-01-08 14:54:11.369375,2025-01-08 14:54:18.302134,0 days 00:00:06.932759,1,5,2,15,,,,,,,,,,,,,,,COMPLETE
333,333,0.8737259454449721,2025-01-08 14:54:18.307010,2025-01-08 14:54:26.988334,0 days 00:00:08.681324,2,5,2,10,5.0,,,,,,,,,,,,,,COMPLETE
334,334,0.9058225672488682,2025-01-08 14:54:26.991155,2025-01-08 14:54:36.048648,0 days 00:00:09.057493,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
335,335,0.0,2025-01-08 14:54:36.052874,2025-01-08 14:55:16.852651,0 days 00:00:40.799777,14,5,2,15,10.0,35.0,35.0,25.0,30.0,,50.0,5.0,25.0,30.0,40.0,20.0,25.0,25.0,COMPLETE
336,336,0.9058225672488682,2025-01-08 14:55:16.853747,2025-01-08 14:55:25.914055,0 days 00:00:09.060308,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
337,337,0.8534326298172017,2025-01-08 14:55:25.918180,2025-01-08 14:55:37.244514,0 days 00:00:11.326334,1,5,2,50,,,,,,,,,,,,,,,COMPLETE
338,338,0.8794731621984841,2025-01-08 14:55:37.246069,2025-01-08 14:55:48.363083,0 days 00:00:11.117014,3,5,2,15,5.0,,,,,,15.0,,,,,,,,COMPLETE
339,339,0.9000188217579522,2025-01-08 14:55:48.364336,2025-01-08 14:55:58.985857,0 days 00:00:10.621521,2,5,2,15,40.0,,,,,,,,,,,,,,COMPLETE
340,340,0.8811104748450866,2025-01-08 14:55:58.987642,2025-01-08 14:56:08.858907,0 days 00:00:09.871265,2,5,2,20,5.0,,,,,,,,,,,,,,COMPLETE
341,341,0.9058225672488682,2025-01-08 14:56:08.864572,2025-01-08 14:56:17.925614,0 days 00:00:09.061042,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
342,342,0.8800832482774774,2025-01-08 14:56:17.929972,2025-01-08 14:56:26.490248,0 days 00:00:08.560276,2,5,2,10,10.0,,,,,,,,,,,,,,COMPLETE
343,343,0.7968318648506132,2025-01-08 14:56:26.493110,2025-01-08 14:56:33.454050,0 days 00:00:06.960940,1,3,2,15,,,,,,,,,,,,,,,COMPLETE
344,344,0.8714533309787487,2025-01-08 14:56:33.459003,2025-01-08 14:56:45.526965,0 days 00:00:12.067962,3,5,2,15,5.0,,,,,,45.0,,,,,,,,COMPLETE
345,345,0.9058225672488682,2025-01-08 14:56:45.531415,2025-01-08 14:56:54.587466,0 days 00:00:09.056051,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
346,346,0.8472849562211203,2025-01-08 14:56:54.591600,2025-01-08 14:57:02.224749,0 days 00:00:07.633149,1,5,2,20,,,,,,,,,,,,,,,COMPLETE
347,347,0.9058225672488682,2025-01-08 14:57:02.230910,2025-01-08 14:57:11.291566,0 days 00:00:09.060656,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
348,348,0.8737259454449721,2025-01-08 14:57:11.295892,2025-01-08 14:57:20.108639,0 days 00:00:08.812747,2,5,2,10,5.0,,,,,,,,,,,,,,COMPLETE
349,349,0.9058225672488682,2025-01-08 14:57:20.111490,2025-01-08 14:57:29.167036,0 days 00:00:09.055546,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
350,350,0.0,2025-01-08 14:57:29.171071,2025-01-08 14:58:17.753509,0 days 00:00:48.582438,15,5,2,15,10.0,20.0,15.0,40.0,20.0,25.0,5.0,45.0,45.0,5.0,25.0,35.0,35.0,45.0,COMPLETE
351,351,0.9058225672488682,2025-01-08 14:58:17.754519,2025-01-08 14:58:26.816314,0 days 00:00:09.061795,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
352,352,0.8893622039057136,2025-01-08 14:58:26.817725,2025-01-08 14:58:38.176488,0 days 00:00:11.358763,3,5,2,15,5.0,,,,,,30.0,,,,,,,,COMPLETE
353,353,0.7629101400926872,2025-01-08 14:58:38.180582,2025-01-08 14:58:50.510613,0 days 00:00:12.330031,2,5,2,40,5.0,,,,,,,,,,,,,,COMPLETE
354,354,0.9058225672488682,2025-01-08 14:58:50.512214,2025-01-08 14:58:59.571840,0 days 00:00:09.059626,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
355,355,0.8989612489488217,2025-01-08 14:58:59.576045,2025-01-08 14:59:06.509369,0 days 00:00:06.933324,1,5,2,15,,,,,,,,,,,,,,,COMPLETE
356,356,0.9058225672488682,2025-01-08 14:59:06.514202,2025-01-08 14:59:15.698347,0 days 00:00:09.184145,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
357,357,0.8368378705993772,2025-01-08 14:59:15.702467,2025-01-08 14:59:35.074363,0 days 00:00:19.371896,6,5,2,15,5.0,,,,,,10.0,25.0,15.0,45.0,,,,,COMPLETE
358,358,0.8774587727721428,2025-01-08 14:59:35.075794,2025-01-08 14:59:47.259682,0 days 00:00:12.183888,3,5,2,15,5.0,,,,,,40.0,,,,,,,,COMPLETE
359,359,0.884849993333037,2025-01-08 14:59:47.264046,2025-01-08 14:59:57.232586,0 days 00:00:09.968540,2,5,2,15,30.0,,,,,,,,,,,,,,COMPLETE
360,360,0.8811104748450866,2025-01-08 14:59:57.236309,2025-01-08 15:00:07.107542,0 days 00:00:09.871233,2,5,2,20,5.0,,,,,,,,,,,,,,COMPLETE
361,361,0.8989612489488217,2025-01-08 15:00:07.112960,2025-01-08 15:00:14.047095,0 days 00:00:06.934135,1,5,2,15,,,,,,,,,,,,,,,COMPLETE
362,362,0.906228389678118,2025-01-08 15:00:14.051659,2025-01-08 15:00:22.179762,0 days 00:00:08.128103,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
363,363,0.8877059700410327,2025-01-08 15:00:22.183936,2025-01-08 15:00:32.141186,0 days 00:00:09.957250,3,5,1,15,5.0,,,,,,25.0,,,,,,,,COMPLETE
364,364,0.9058225672488682,2025-01-08 15:00:32.146580,2025-01-08 15:00:41.205631,0 days 00:00:09.059051,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
365,365,0.9058225672488682,2025-01-08 15:00:41.209835,2025-01-08 15:00:50.267233,0 days 00:00:09.057398,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
366,366,0.7796669265536003,2025-01-08 15:00:50.271392,2025-01-08 15:01:01.892276,0 days 00:00:11.620884,2,5,4,15,5.0,,,,,,,,,,,,,,COMPLETE
367,367,0.6478556786416814,2025-01-08 15:01:01.896517,2025-01-08 15:01:35.777221,0 days 00:00:33.880704,8,5,1,10,35.0,,,,,,35.0,50.0,50.0,50.0,50.0,40.0,,,COMPLETE
368,368,0.8460590879462035,2025-01-08 15:01:35.778146,2025-01-08 15:01:42.328347,0 days 00:00:06.550201,1,5,1,20,,,,,,,,,,,,,,,COMPLETE
369,369,0.8791800412328088,2025-01-08 15:01:42.329122,2025-01-08 15:01:55.344826,0 days 00:00:13.015704,3,5,3,15,10.0,,,,,,20.0,,,,,,,,COMPLETE
370,370,0.9058225672488682,2025-01-08 15:01:55.345754,2025-01-08 15:02:04.505305,0 days 00:00:09.159551,2,5,2,15,5.0,,,,,,,,,,,,,,COMPLETE
371,371,0.906228389678118,2025-01-08 15:02:04.510658,2025-01-08 15:02:12.642709,0 days 00:00:08.132051,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
372,372,0.906228389678118,2025-01-08 15:02:12.647091,2025-01-08 15:02:20.776053,0 days 00:00:08.128962,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
373,373,0.906228389678118,2025-01-08 15:02:20.780206,2025-01-08 15:02:28.907545,0 days 00:00:08.127339,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
374,374,0.0,2025-01-08 15:02:28.911720,2025-01-08 15:02:58.201807,0 days 00:00:29.290087,11,5,1,15,5.0,35.0,,,,,20.0,35.0,40.0,10.0,15.0,10.0,20.0,10.0,COMPLETE
375,375,0.8855501052881594,2025-01-08 15:02:58.202822,2025-01-08 15:03:08.519579,0 days 00:00:10.316757,3,5,1,15,5.0,,,,,,35.0,,,,,,,,COMPLETE
376,376,0.8840204226827042,2025-01-08 15:03:08.522305,2025-01-08 15:03:14.365061,0 days 00:00:05.842756,1,5,1,10,,,,,,,,,,,,,,,COMPLETE
377,377,0.8789254651517314,2025-01-08 15:03:14.368412,2025-01-08 15:03:22.866313,0 days 00:00:08.497901,2,5,1,15,20.0,,,,,,,,,,,,,,COMPLETE
378,378,0.906228389678118,2025-01-08 15:03:22.870846,2025-01-08 15:03:30.999095,0 days 00:00:08.128249,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
379,379,0.906228389678118,2025-01-08 15:03:31.003243,2025-01-08 15:03:39.131624,0 days 00:00:08.128381,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
380,380,0.9056020137145947,2025-01-08 15:03:39.135769,2025-01-08 15:03:48.562787,0 days 00:00:09.427018,2,5,1,25,5.0,,,,,,,,,,,,,,COMPLETE
381,381,0.8286347874234508,2025-01-08 15:03:48.564289,2025-01-08 15:03:54.981832,0 days 00:00:06.417543,1,5,1,15,,,,,,,,,,,,,,,COMPLETE
382,382,0.0,2025-01-08 15:03:54.983135,2025-01-08 15:04:28.561391,0 days 00:00:33.578256,13,5,1,20,10.0,5.0,40.0,20.0,,,15.0,20.0,30.0,20.0,30.0,45.0,45.0,30.0,COMPLETE
383,383,0.8730853230070528,2025-01-08 15:04:28.562401,2025-01-08 15:04:36.179552,0 days 00:00:07.617151,2,5,1,10,5.0,,,,,,,,,,,,,,COMPLETE
384,384,0.906228389678118,2025-01-08 15:04:36.182449,2025-01-08 15:04:44.317318,0 days 00:00:08.134869,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
385,385,0.8799938365832924,2025-01-08 15:04:44.318648,2025-01-08 15:04:54.539340,0 days 00:00:10.220692,3,5,1,15,5.0,,,,,,50.0,,,,,,,,COMPLETE
386,386,0.906228389678118,2025-01-08 15:04:54.540851,2025-01-08 15:05:02.669968,0 days 00:00:08.129117,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
387,387,0.89213094937394,2025-01-08 15:05:02.674204,2025-01-08 15:05:13.386472,0 days 00:00:10.712268,2,5,1,35,5.0,,,,,,,,,,,,,,COMPLETE
388,388,0.906228389678118,2025-01-08 15:05:13.387692,2025-01-08 15:05:21.517203,0 days 00:00:08.129511,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
389,389,0.8717653984481786,2025-01-08 15:05:21.521345,2025-01-08 15:05:31.790858,0 days 00:00:10.269513,3,3,1,15,10.0,,,,,,5.0,,,,,,,,COMPLETE
390,390,0.906228389678118,2025-01-08 15:05:31.795260,2025-01-08 15:05:39.928400,0 days 00:00:08.133140,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
391,391,0.8286347874234508,2025-01-08 15:05:39.931479,2025-01-08 15:05:46.343106,0 days 00:00:06.411627,1,5,1,15,,,,,,,,,,,,,,,COMPLETE
392,392,0.906228389678118,2025-01-08 15:05:46.347901,2025-01-08 15:05:54.476319,0 days 00:00:08.128418,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
393,393,0.906228389678118,2025-01-08 15:05:54.480360,2025-01-08 15:06:02.609741,0 days 00:00:08.129381,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
394,394,0.906228389678118,2025-01-08 15:06:02.613790,2025-01-08 15:06:10.743485,0 days 00:00:08.129695,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
395,395,0.906228389678118,2025-01-08 15:06:10.747591,2025-01-08 15:06:18.878758,0 days 00:00:08.131167,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
396,396,0.8005180801530991,2025-01-08 15:06:18.882889,2025-01-08 15:06:26.074768,0 days 00:00:07.191879,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
397,397,0.906228389678118,2025-01-08 15:06:26.076587,2025-01-08 15:06:34.206447,0 days 00:00:08.129860,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
398,398,0.906228389678118,2025-01-08 15:06:34.210477,2025-01-08 15:06:42.338708,0 days 00:00:08.128231,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
399,399,0.8817212179165089,2025-01-08 15:06:42.342774,2025-01-08 15:06:55.350724,0 days 00:00:13.007950,4,5,1,15,5.0,,,,,,45.0,15.0,,,,,,,COMPLETE
400,400,0.8286347874234508,2025-01-08 15:06:55.351968,2025-01-08 15:07:01.764173,0 days 00:00:06.412205,1,5,1,15,,,,,,,,,,,,,,,COMPLETE
401,401,0.906228389678118,2025-01-08 15:07:01.768924,2025-01-08 15:07:09.900051,0 days 00:00:08.131127,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
402,402,0.8762128809998762,2025-01-08 15:07:09.904169,2025-01-08 15:07:20.206785,0 days 00:00:10.302616,3,5,1,20,5.0,,,,,,10.0,,,,,,,,COMPLETE
403,403,0.906228389678118,2025-01-08 15:07:20.212694,2025-01-08 15:07:28.344404,0 days 00:00:08.131710,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
404,404,0.906228389678118,2025-01-08 15:07:28.348482,2025-01-08 15:07:36.477979,0 days 00:00:08.129497,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
405,405,0.8787901392454036,2025-01-08 15:07:36.482046,2025-01-08 15:07:44.720404,0 days 00:00:08.238358,2,9,1,15,10.0,,,,,,,,,,,,,,COMPLETE
406,406,0.906228389678118,2025-01-08 15:07:44.722022,2025-01-08 15:07:52.851923,0 days 00:00:08.129901,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
407,407,0.8730853230070528,2025-01-08 15:07:52.855993,2025-01-08 15:08:00.471174,0 days 00:00:07.615181,2,5,1,10,5.0,,,,,,,,,,,,,,COMPLETE
408,408,0.8286347874234508,2025-01-08 15:08:00.473973,2025-01-08 15:08:07.015744,0 days 00:00:06.541771,1,5,1,15,,,,,,,,,,,,,,,COMPLETE
409,409,0.906228389678118,2025-01-08 15:08:07.020698,2025-01-08 15:08:15.152373,0 days 00:00:08.131675,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
410,410,0.8722306203727903,2025-01-08 15:08:15.156548,2025-01-08 15:08:25.425737,0 days 00:00:10.269189,3,5,1,15,5.0,,,,,,40.0,,,,,,,,COMPLETE
411,411,0.906228389678118,2025-01-08 15:08:25.430140,2025-01-08 15:08:33.560362,0 days 00:00:08.130222,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
412,412,0.906228389678118,2025-01-08 15:08:33.564800,2025-01-08 15:08:41.695047,0 days 00:00:08.130247,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
413,413,0.0,2025-01-08 15:08:41.699464,2025-01-08 15:09:02.905667,0 days 00:00:21.206203,10,5,1,15,5.0,,,,,,30.0,40.0,5.0,5.0,45.0,15.0,10.0,35.0,COMPLETE
414,414,0.8286347874234508,2025-01-08 15:09:02.907575,2025-01-08 15:09:09.453282,0 days 00:00:06.545707,1,5,1,15,,,,,,,,,,,,,,,COMPLETE
415,415,0.906228389678118,2025-01-08 15:09:09.454077,2025-01-08 15:09:17.585760,0 days 00:00:08.131683,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
416,416,0.906228389678118,2025-01-08 15:09:17.589692,2025-01-08 15:09:25.722376,0 days 00:00:08.132684,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
417,417,0.8958223247763052,2025-01-08 15:09:25.726547,2025-01-08 15:09:35.547755,0 days 00:00:09.821208,2,5,1,30,5.0,,,,,,,,,,,,,,COMPLETE
418,418,0.8730853230070528,2025-01-08 15:09:35.551323,2025-01-08 15:09:43.169866,0 days 00:00:07.618543,2,5,1,10,5.0,,,,,,,,,,,,,,COMPLETE
419,419,0.906228389678118,2025-01-08 15:09:43.172851,2025-01-08 15:09:51.303624,0 days 00:00:08.130773,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
420,420,0.8750095164286271,2025-01-08 15:09:51.307775,2025-01-08 15:10:03.759550,0 days 00:00:12.451775,3,5,1,20,25.0,,,,,,45.0,,,,,,,,COMPLETE
421,421,0.8286347874234508,2025-01-08 15:10:03.761016,2025-01-08 15:10:10.300142,0 days 00:00:06.539126,1,5,1,15,,,,,,,,,,,,,,,COMPLETE
422,422,0.906228389678118,2025-01-08 15:10:10.305130,2025-01-08 15:10:18.435581,0 days 00:00:08.130451,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
423,423,0.8877059700410327,2025-01-08 15:10:18.439704,2025-01-08 15:10:28.273201,0 days 00:00:09.833497,3,5,1,15,5.0,,,,,,25.0,,,,,,,,COMPLETE
424,424,0.906228389678118,2025-01-08 15:10:28.275888,2025-01-08 15:10:36.410430,0 days 00:00:08.134542,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
425,425,0.9037342682471663,2025-01-08 15:10:36.414743,2025-01-08 15:10:44.393708,0 days 00:00:07.978965,2,5,1,15,10.0,,,,,,,,,,,,,,COMPLETE
426,426,0.906228389678118,2025-01-08 15:10:44.397919,2025-01-08 15:10:52.528503,0 days 00:00:08.130584,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
427,427,0.8286347874234508,2025-01-08 15:10:52.532592,2025-01-08 15:10:58.945792,0 days 00:00:06.413200,1,5,1,15,,,,,,,,,,,,,,,COMPLETE
428,428,0.8784963617873487,2025-01-08 15:10:58.950100,2025-01-08 15:11:09.321423,0 days 00:00:10.371323,3,5,1,20,5.0,,,,,,30.0,,,,,,,,COMPLETE
429,429,0.8731954331006195,2025-01-08 15:11:09.325719,2025-01-08 15:11:18.373971,0 days 00:00:09.048252,2,5,1,15,50.0,,,,,,,,,,,,,,COMPLETE
430,430,0.906228389678118,2025-01-08 15:11:18.375465,2025-01-08 15:11:26.635828,0 days 00:00:08.260363,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
431,431,0.8730853230070528,2025-01-08 15:11:26.640213,2025-01-08 15:11:34.257859,0 days 00:00:07.617646,2,5,1,10,5.0,,,,,,,,,,,,,,COMPLETE
432,432,0.906228389678118,2025-01-08 15:11:34.260695,2025-01-08 15:11:42.390556,0 days 00:00:08.129861,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
433,433,0.906228389678118,2025-01-08 15:11:42.394680,2025-01-08 15:11:50.537260,0 days 00:00:08.142580,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
434,434,0.8286347874234508,2025-01-08 15:11:50.541971,2025-01-08 15:11:56.963893,0 days 00:00:06.421922,1,5,1,15,,,,,,,,,,,,,,,COMPLETE
435,435,0.906228389678118,2025-01-08 15:11:56.969066,2025-01-08 15:12:05.107404,0 days 00:00:08.138338,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
436,436,0.8861894694405184,2025-01-08 15:12:05.111578,2025-01-08 15:12:16.247846,0 days 00:00:11.136268,3,5,1,20,10.0,,,,,,50.0,,,,,,,,COMPLETE
437,437,0.906228389678118,2025-01-08 15:12:16.253521,2025-01-08 15:12:24.393796,0 days 00:00:08.140275,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
438,438,0.8286347874234508,2025-01-08 15:12:24.397978,2025-01-08 15:12:30.818168,0 days 00:00:06.420190,1,5,1,15,,,,,,,,,,,,,,,COMPLETE
439,439,0.906228389678118,2025-01-08 15:12:30.822875,2025-01-08 15:12:38.962232,0 days 00:00:08.139357,2,5,1,15,5.0,,,,,,,,,,,,,,COMPLETE
