,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
280,280,0.7037037037037037,2025-01-08 10:24:19.478096,2025-01-08 10:24:23.155721,0 days 00:00:03.677625,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
281,281,0.5941204362256993,2025-01-08 10:24:23.156685,2025-01-08 10:24:29.710283,0 days 00:00:06.553598,4,5,4,5,5.0,,,,,,20.0,40.0,,,,,,,COMPLETE
282,282,0.6006725514922235,2025-01-08 10:24:29.711182,2025-01-08 10:24:33.389308,0 days 00:00:03.678126,3,5,2,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
283,283,0.3307692307692308,2025-01-08 10:24:33.389938,2025-01-08 10:24:37.104177,0 days 00:00:03.714239,4,5,1,5,5.0,,,,,,20.0,10.0,,,,,,,COMPLETE
284,284,0.825925925925926,2025-01-08 10:24:37.111215,2025-01-08 10:24:40.308409,0 days 00:00:03.197194,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
285,285,0.47777777777777775,2025-01-08 10:24:40.315182,2025-01-08 10:24:43.422548,0 days 00:00:03.107366,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
286,286,0.7099303135888502,2025-01-08 10:24:43.429159,2025-01-08 10:24:48.401477,0 days 00:00:04.972318,3,5,1,20,10.0,,,,,,20.0,,,,,,,,COMPLETE
287,287,0.825925925925926,2025-01-08 10:24:48.402497,2025-01-08 10:24:51.602253,0 days 00:00:03.199756,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
288,288,0.7037037037037037,2025-01-08 10:24:51.608985,2025-01-08 10:24:55.289521,0 days 00:00:03.680536,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
289,289,0.4137254901960784,2025-01-08 10:24:55.290508,2025-01-08 10:25:03.698517,0 days 00:00:08.408009,4,5,1,40,45.0,,,,,,20.0,25.0,,,,,,,COMPLETE
290,290,0.0,2025-01-08 10:25:03.699475,2025-01-08 10:25:09.491785,0 days 00:00:05.792310,9,5,1,5,5.0,,,,,,20.0,5.0,45.0,25.0,35.0,10.0,20.0,,COMPLETE
291,291,0.6192135390741662,2025-01-08 10:25:09.492789,2025-01-08 10:25:12.639524,0 days 00:00:03.146735,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
292,292,0.825925925925926,2025-01-08 10:25:12.646650,2025-01-08 10:25:15.848303,0 days 00:00:03.201653,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
293,293,0.0,2025-01-08 10:25:15.855022,2025-01-08 10:25:21.620091,0 days 00:00:05.765069,7,5,1,5,15.0,,,,,,25.0,30.0,30.0,30.0,10.0,,,,COMPLETE
294,294,0.825925925925926,2025-01-08 10:25:21.621171,2025-01-08 10:25:24.953563,0 days 00:00:03.332392,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
295,295,0.3208333333333333,2025-01-08 10:25:24.960408,2025-01-08 10:25:28.555892,0 days 00:00:03.595484,4,5,1,5,5.0,,,,,,15.0,15.0,,,,,,,COMPLETE
296,296,0.38167435728411336,2025-01-08 10:25:28.556713,2025-01-08 10:25:35.540356,0 days 00:00:06.983643,3,5,5,15,5.0,,,,,,20.0,,,,,,,,COMPLETE
297,297,0.0,2025-01-08 10:25:35.541340,2025-01-08 10:25:42.724283,0 days 00:00:07.182943,13,5,1,5,25.0,30.0,20.0,5.0,,,20.0,20.0,15.0,40.0,15.0,45.0,30.0,35.0,COMPLETE
298,298,0.7037037037037037,2025-01-08 10:25:42.725348,2025-01-08 10:25:46.509762,0 days 00:00:03.784414,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
299,299,0.825925925925926,2025-01-08 10:25:46.510819,2025-01-08 10:25:49.709783,0 days 00:00:03.198964,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
300,300,0.7751436781609196,2025-01-08 10:25:49.716539,2025-01-08 10:25:51.738919,0 days 00:00:02.022380,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
301,301,0.825925925925926,2025-01-08 10:25:51.745484,2025-01-08 10:25:54.944621,0 days 00:00:03.199137,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
302,302,0.34637268847795166,2025-01-08 10:25:54.951285,2025-01-08 10:25:58.735696,0 days 00:00:03.784411,4,5,1,5,5.0,,,,,,20.0,35.0,,,,,,,COMPLETE
303,303,0.825925925925926,2025-01-08 10:25:58.736552,2025-01-08 10:26:01.936348,0 days 00:00:03.199796,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
304,304,0.6874435411020776,2025-01-08 10:26:01.943216,2025-01-08 10:26:05.068414,0 days 00:00:03.125198,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
305,305,0.7751436781609196,2025-01-08 10:26:05.075126,2025-01-08 10:26:07.099244,0 days 00:00:02.024118,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
306,306,0.7037037037037037,2025-01-08 10:26:07.100017,2025-01-08 10:26:10.781809,0 days 00:00:03.681792,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
307,307,0.47777777777777775,2025-01-08 10:26:10.783052,2025-01-08 10:26:14.018856,0 days 00:00:03.235804,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
308,308,0.4245614035087719,2025-01-08 10:26:14.025592,2025-01-08 10:26:17.830611,0 days 00:00:03.805019,4,5,1,5,5.0,,,,,,20.0,50.0,,,,,,,COMPLETE
309,309,0.6192135390741662,2025-01-08 10:26:17.831477,2025-01-08 10:26:20.976412,0 days 00:00:03.144935,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
310,310,0.7751436781609196,2025-01-08 10:26:20.977240,2025-01-08 10:26:23.006102,0 days 00:00:02.028862,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
311,311,0.6874435411020776,2025-01-08 10:26:23.007306,2025-01-08 10:26:26.139446,0 days 00:00:03.132140,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
312,312,0.825925925925926,2025-01-08 10:26:26.146206,2025-01-08 10:26:29.456759,0 days 00:00:03.310553,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
313,313,0.3307692307692308,2025-01-08 10:26:29.463545,2025-01-08 10:26:33.071106,0 days 00:00:03.607561,4,5,1,5,5.0,,,,,,20.0,10.0,,,,,,,COMPLETE
314,314,0.7751436781609196,2025-01-08 10:26:33.078051,2025-01-08 10:26:35.099976,0 days 00:00:02.021925,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
315,315,0.5438024231127679,2025-01-08 10:26:35.106507,2025-01-08 10:26:38.503322,0 days 00:00:03.396815,3,5,1,5,50.0,,,,,,20.0,,,,,,,,COMPLETE
316,316,0.5334685598377282,2025-01-08 10:26:38.504180,2025-01-08 10:26:44.676588,0 days 00:00:06.172408,3,5,1,30,5.0,,,,,,20.0,,,,,,,,COMPLETE
317,317,0.5478723404255319,2025-01-08 10:26:44.677582,2025-01-08 10:26:48.335286,0 days 00:00:03.657704,4,5,1,5,10.0,,,,,,20.0,25.0,,,,,,,COMPLETE
318,318,0.6851851851851851,2025-01-08 10:26:48.342647,2025-01-08 10:26:53.196556,0 days 00:00:04.853909,3,5,3,10,5.0,,,,,,15.0,,,,,,,,COMPLETE
319,319,0.7751436781609196,2025-01-08 10:26:53.197524,2025-01-08 10:26:55.219124,0 days 00:00:02.021600,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
320,320,0.825925925925926,2025-01-08 10:26:55.225713,2025-01-08 10:26:58.426951,0 days 00:00:03.201238,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
321,321,0.6082621082621082,2025-01-08 10:26:58.433635,2025-01-08 10:27:01.977909,0 days 00:00:03.544274,3,5,1,5,20.0,,,,,,20.0,,,,,,,,COMPLETE
322,322,0.0,2025-01-08 10:27:01.978723,2025-01-08 10:27:05.606858,0 days 00:00:03.628135,4,5,1,5,5.0,,,,,,20.0,5.0,,,,,,,COMPLETE
323,323,0.825925925925926,2025-01-08 10:27:05.613687,2025-01-08 10:27:08.816919,0 days 00:00:03.203232,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
324,324,0.7751436781609196,2025-01-08 10:27:08.823987,2025-01-08 10:27:10.847400,0 days 00:00:02.023413,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
325,325,0.6845238095238095,2025-01-08 10:27:10.853952,2025-01-08 10:27:14.476226,0 days 00:00:03.622274,3,5,2,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
326,326,0.7037037037037037,2025-01-08 10:27:14.483134,2025-01-08 10:27:18.285885,0 days 00:00:03.802751,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
327,327,0.825925925925926,2025-01-08 10:27:18.286904,2025-01-08 10:27:21.488616,0 days 00:00:03.201712,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
328,328,0.3511111111111111,2025-01-08 10:27:21.495410,2025-01-08 10:27:25.167635,0 days 00:00:03.672225,4,5,1,5,5.0,,,,,,20.0,30.0,,,,,,,COMPLETE
329,329,0.6874435411020776,2025-01-08 10:27:25.168497,2025-01-08 10:27:28.414654,0 days 00:00:03.246157,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
330,330,0.7751436781609196,2025-01-08 10:27:28.421999,2025-01-08 10:27:30.449099,0 days 00:00:02.027100,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
331,331,0.825925925925926,2025-01-08 10:27:30.449889,2025-01-08 10:27:33.648264,0 days 00:00:03.198375,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
332,332,0.6192135390741662,2025-01-08 10:27:33.655004,2025-01-08 10:27:36.793019,0 days 00:00:03.138015,3,5,1,5,10.0,,,,,,20.0,,,,,,,,COMPLETE
333,333,0.0,2025-01-08 10:27:36.799931,2025-01-08 10:27:42.382389,0 days 00:00:05.582458,10,5,1,10,5.0,,,,,,15.0,45.0,25.0,5.0,30.0,20.0,10.0,15.0,COMPLETE
334,334,0.825925925925926,2025-01-08 10:27:42.383691,2025-01-08 10:27:45.589907,0 days 00:00:03.206216,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
335,335,0.4189024390243902,2025-01-08 10:27:45.590769,2025-01-08 10:27:49.219746,0 days 00:00:03.628977,4,5,1,5,5.0,,,,,,20.0,20.0,,,,,,,COMPLETE
336,336,0.825925925925926,2025-01-08 10:27:49.220607,2025-01-08 10:27:52.423048,0 days 00:00:03.202441,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
337,337,0.7751436781609196,2025-01-08 10:27:52.429780,2025-01-08 10:27:54.553908,0 days 00:00:02.124128,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
338,338,0.825925925925926,2025-01-08 10:27:54.560574,2025-01-08 10:27:57.760690,0 days 00:00:03.200116,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
339,339,0.6309322033898306,2025-01-08 10:27:57.767464,2025-01-08 10:28:06.485129,0 days 00:00:08.717665,3,5,1,50,5.0,,,,,,25.0,,,,,,,,COMPLETE
340,340,0.28787878787878785,2025-01-08 10:28:06.486166,2025-01-08 10:28:10.067640,0 days 00:00:03.581474,4,5,1,5,5.0,,,,,,20.0,15.0,,,,,,,COMPLETE
341,341,0.662962962962963,2025-01-08 10:28:10.074724,2025-01-08 10:28:12.554887,0 days 00:00:02.480163,2,5,1,5,30.0,,,,,,,,,,,,,,COMPLETE
342,342,0.825925925925926,2025-01-08 10:28:12.561624,2025-01-08 10:28:15.766997,0 days 00:00:03.205373,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
343,343,0.0,2025-01-08 10:28:15.773953,2025-01-08 10:28:22.072120,0 days 00:00:06.298167,7,5,1,5,5.0,,,,,,20.0,35.0,50.0,10.0,45.0,,,,COMPLETE
344,344,0.825925925925926,2025-01-08 10:28:22.072933,2025-01-08 10:28:25.273987,0 days 00:00:03.201054,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
345,345,0.825925925925926,2025-01-08 10:28:25.280772,2025-01-08 10:28:28.479893,0 days 00:00:03.199121,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
346,346,0.3706521739130435,2025-01-08 10:28:28.485839,2025-01-08 10:28:32.223858,0 days 00:00:03.738019,4,5,1,5,5.0,,,,,,15.0,50.0,,,,,,,COMPLETE
347,347,0.375,2025-01-08 10:28:32.224749,2025-01-08 10:28:35.992560,0 days 00:00:03.767811,3,9,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
348,348,0.7506802721088436,2025-01-08 10:28:35.993571,2025-01-08 10:28:38.474152,0 days 00:00:02.480581,2,5,1,5,10.0,,,,,,,,,,,,,,COMPLETE
349,349,0.825925925925926,2025-01-08 10:28:38.480779,2025-01-08 10:28:41.677713,0 days 00:00:03.196934,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
350,350,0.4714285714285714,2025-01-08 10:28:41.684454,2025-01-08 10:28:49.641829,0 days 00:00:07.957375,3,5,1,45,5.0,,,,,,20.0,,,,,,,,COMPLETE
351,351,0.825925925925926,2025-01-08 10:28:49.642857,2025-01-08 10:28:52.854766,0 days 00:00:03.211909,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
352,352,0.0,2025-01-08 10:28:52.855558,2025-01-08 10:28:57.011977,0 days 00:00:04.156419,5,5,1,5,5.0,,,,,,25.0,10.0,5.0,,,,,,COMPLETE
353,353,0.17496807151979565,2025-01-08 10:28:57.019078,2025-01-08 10:29:02.799074,0 days 00:00:05.779996,4,5,5,5,5.0,,,,,,20.0,25.0,,,,,,,COMPLETE
354,354,0.825925925925926,2025-01-08 10:29:02.800012,2025-01-08 10:29:06.002530,0 days 00:00:03.202518,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
355,355,0.7751436781609196,2025-01-08 10:29:06.009312,2025-01-08 10:29:08.032420,0 days 00:00:02.023108,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
356,356,0.825925925925926,2025-01-08 10:29:08.038994,2025-01-08 10:29:11.237572,0 days 00:00:03.198578,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
357,357,0.7506802721088436,2025-01-08 10:29:11.244313,2025-01-08 10:29:13.731025,0 days 00:00:02.486712,2,5,1,5,10.0,,,,,,,,,,,,,,COMPLETE
358,358,0.7367021276595744,2025-01-08 10:29:13.731808,2025-01-08 10:29:19.475840,0 days 00:00:05.744032,3,5,4,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
359,359,0.4991304347826087,2025-01-08 10:29:19.476834,2025-01-08 10:29:23.189732,0 days 00:00:03.712898,4,5,1,5,5.0,,,,,,20.0,40.0,,,,,,,COMPLETE
360,360,0.47777777777777775,2025-01-08 10:29:23.190898,2025-01-08 10:29:26.309383,0 days 00:00:03.118485,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
361,361,0.825925925925926,2025-01-08 10:29:26.310174,2025-01-08 10:29:29.511107,0 days 00:00:03.200933,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
362,362,0.7751436781609196,2025-01-08 10:29:29.517764,2025-01-08 10:29:31.670954,0 days 00:00:02.153190,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
363,363,0.6052287581699347,2025-01-08 10:29:31.671756,2025-01-08 10:29:35.348878,0 days 00:00:03.677122,3,5,2,5,15.0,,,,,,20.0,,,,,,,,COMPLETE
364,364,0.577962577962578,2025-01-08 10:29:35.349700,2025-01-08 10:29:39.117217,0 days 00:00:03.767517,4,5,1,5,5.0,,,,,,20.0,45.0,,,,,,,COMPLETE
365,365,0.601923076923077,2025-01-08 10:29:39.118077,2025-01-08 10:29:42.261453,0 days 00:00:03.143376,3,5,1,5,10.0,,,,,,25.0,,,,,,,,COMPLETE
366,366,0.7037037037037037,2025-01-08 10:29:42.268401,2025-01-08 10:29:46.061838,0 days 00:00:03.793437,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
367,367,0.825925925925926,2025-01-08 10:29:46.062861,2025-01-08 10:29:49.267029,0 days 00:00:03.204168,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
368,368,0.825925925925926,2025-01-08 10:29:49.273761,2025-01-08 10:29:52.477187,0 days 00:00:03.203426,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
369,369,0.7751436781609196,2025-01-08 10:29:52.478091,2025-01-08 10:29:54.499498,0 days 00:00:02.021407,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
370,370,0.5377990430622009,2025-01-08 10:29:54.505990,2025-01-08 10:29:59.648302,0 days 00:00:05.142312,4,5,3,5,5.0,,,,,,20.0,5.0,,,,,,,COMPLETE
371,371,0.0,2025-01-08 10:29:59.649213,2025-01-08 10:30:12.357372,0 days 00:00:12.708159,14,5,1,5,5.0,50.0,40.0,30.0,45.0,,15.0,30.0,25.0,35.0,25.0,35.0,45.0,50.0,COMPLETE
372,372,0.825925925925926,2025-01-08 10:30:12.358630,2025-01-08 10:30:15.569857,0 days 00:00:03.211227,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
373,373,0.825925925925926,2025-01-08 10:30:15.570723,2025-01-08 10:30:18.773477,0 days 00:00:03.202754,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
374,374,0.5048309178743962,2025-01-08 10:30:18.780191,2025-01-08 10:30:26.039931,0 days 00:00:07.259740,4,5,1,35,5.0,,,,,,20.0,10.0,,,,,,,COMPLETE
375,375,0.825925925925926,2025-01-08 10:30:26.041044,2025-01-08 10:30:29.246571,0 days 00:00:03.205527,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
376,376,0.6989160979526294,2025-01-08 10:30:29.253328,2025-01-08 10:30:32.642852,0 days 00:00:03.389524,2,5,1,10,10.0,,,,,,,,,,,,,,COMPLETE
377,377,0.7517819706498952,2025-01-08 10:30:32.644050,2025-01-08 10:30:38.393611,0 days 00:00:05.749561,3,5,2,20,45.0,,,,,,20.0,,,,,,,,COMPLETE
378,378,0.5793650793650793,2025-01-08 10:30:38.394624,2025-01-08 10:30:43.870822,0 days 00:00:05.476198,3,5,1,25,5.0,,,,,,20.0,,,,,,,,COMPLETE
379,379,0.825925925925926,2025-01-08 10:30:43.871927,2025-01-08 10:30:47.079891,0 days 00:00:03.207964,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
380,380,0.4632034632034632,2025-01-08 10:30:47.086696,2025-01-08 10:30:50.860885,0 days 00:00:03.774189,4,5,1,5,5.0,,,,,,25.0,25.0,,,,,,,COMPLETE
381,381,0.0,2025-01-08 10:30:50.861714,2025-01-08 10:30:55.537931,0 days 00:00:04.676217,8,5,1,5,5.0,,,,,,15.0,15.0,45.0,40.0,5.0,10.0,,,COMPLETE
382,382,0.7751436781609196,2025-01-08 10:30:55.538923,2025-01-08 10:30:57.572106,0 days 00:00:02.033183,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
383,383,0.825925925925926,2025-01-08 10:30:57.572960,2025-01-08 10:31:00.877061,0 days 00:00:03.304101,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
384,384,0.4823232323232324,2025-01-08 10:31:00.884087,2025-01-08 10:31:05.151848,0 days 00:00:04.267761,3,5,1,15,10.0,,,,,,20.0,,,,,,,,COMPLETE
385,385,0.47777777777777775,2025-01-08 10:31:05.152885,2025-01-08 10:31:08.373007,0 days 00:00:03.220122,3,5,1,5,5.0,,,,,,15.0,,,,,,,,COMPLETE
386,386,0.825925925925926,2025-01-08 10:31:08.380598,2025-01-08 10:31:11.584022,0 days 00:00:03.203424,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
387,387,0.7751436781609196,2025-01-08 10:31:11.590721,2025-01-08 10:31:13.615268,0 days 00:00:02.024547,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
388,388,0.6947648624667258,2025-01-08 10:31:13.621850,2025-01-08 10:31:17.354533,0 days 00:00:03.732683,3,5,1,10,20.0,,,,,,20.0,,,,,,,,COMPLETE
389,389,0.4245614035087719,2025-01-08 10:31:17.355589,2025-01-08 10:31:21.272360,0 days 00:00:03.916771,4,5,1,5,5.0,,,,,,20.0,50.0,,,,,,,COMPLETE
390,390,0.825925925925926,2025-01-08 10:31:21.273236,2025-01-08 10:31:24.480677,0 days 00:00:03.207441,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
391,391,0.825925925925926,2025-01-08 10:31:24.481446,2025-01-08 10:31:27.680600,0 days 00:00:03.199154,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
392,392,0.0,2025-01-08 10:31:27.687383,2025-01-08 10:31:34.144224,0 days 00:00:06.456841,11,5,1,5,5.0,10.0,,,,,25.0,35.0,20.0,25.0,15.0,45.0,35.0,30.0,COMPLETE
393,393,0.7751436781609196,2025-01-08 10:31:34.145277,2025-01-08 10:31:36.171599,0 days 00:00:02.026322,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
394,394,0.4189024390243902,2025-01-08 10:31:36.178205,2025-01-08 10:31:39.816278,0 days 00:00:03.638073,4,5,1,5,5.0,,,,,,20.0,20.0,,,,,,,COMPLETE
395,395,0.825925925925926,2025-01-08 10:31:39.817460,2025-01-08 10:31:43.029529,0 days 00:00:03.212069,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
396,396,0.7037037037037037,2025-01-08 10:31:43.030330,2025-01-08 10:31:46.836841,0 days 00:00:03.806511,3,5,1,10,5.0,,,,,,20.0,,,,,,,,COMPLETE
397,397,0.5441489361702128,2025-01-08 10:31:46.837860,2025-01-08 10:31:50.586796,0 days 00:00:03.748936,4,5,1,5,10.0,,,,,,20.0,40.0,,,,,,,COMPLETE
398,398,0.570754716981132,2025-01-08 10:31:50.587668,2025-01-08 10:31:53.779063,0 days 00:00:03.191395,3,5,1,5,25.0,,,,,,20.0,,,,,,,,COMPLETE
399,399,0.6072874493927125,2025-01-08 10:31:53.779962,2025-01-08 10:31:56.975753,0 days 00:00:03.195791,3,5,1,5,5.0,,,,,,35.0,,,,,,,,COMPLETE
400,400,0.825925925925926,2025-01-08 10:31:56.976622,2025-01-08 10:32:00.287905,0 days 00:00:03.311283,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
401,401,0.038461538461538464,2025-01-08 10:32:00.294671,2025-01-08 10:32:05.877155,0 days 00:00:05.582484,6,5,1,5,5.0,,,,,,20.0,45.0,35.0,50.0,,,,,COMPLETE
402,402,0.7751436781609196,2025-01-08 10:32:05.878088,2025-01-08 10:32:07.908398,0 days 00:00:02.030310,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
403,403,0.6874435411020776,2025-01-08 10:32:07.914987,2025-01-08 10:32:11.154975,0 days 00:00:03.239988,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
404,404,0.0,2025-01-08 10:32:11.161841,2025-01-08 10:32:14.705334,0 days 00:00:03.543493,4,5,1,5,5.0,,,,,,15.0,5.0,,,,,,,COMPLETE
405,405,0.5286415711947627,2025-01-08 10:32:14.712121,2025-01-08 10:32:17.993161,0 days 00:00:03.281040,3,5,1,5,35.0,,,,,,20.0,,,,,,,,COMPLETE
406,406,0.7341666666666666,2025-01-08 10:32:17.994010,2025-01-08 10:32:21.947551,0 days 00:00:03.953541,3,5,1,10,10.0,,,,,,20.0,,,,,,,,COMPLETE
407,407,0.7751436781609196,2025-01-08 10:32:21.948634,2025-01-08 10:32:23.975721,0 days 00:00:02.027087,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
408,408,0.825925925925926,2025-01-08 10:32:23.980451,2025-01-08 10:32:27.186185,0 days 00:00:03.205734,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
409,409,0.7751436781609196,2025-01-08 10:32:27.186988,2025-01-08 10:32:29.211834,0 days 00:00:02.024846,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
410,410,0.825925925925926,2025-01-08 10:32:29.218386,2025-01-08 10:32:32.419401,0 days 00:00:03.201015,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
411,411,0.825925925925926,2025-01-08 10:32:32.426125,2025-01-08 10:32:35.622010,0 days 00:00:03.195885,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
412,412,0.4642857142857143,2025-01-08 10:32:35.628758,2025-01-08 10:32:42.386716,0 days 00:00:06.757958,4,5,1,30,5.0,,,,,,20.0,30.0,,,,,,,COMPLETE
413,413,0.782590051457976,2025-01-08 10:32:42.387868,2025-01-08 10:32:46.925693,0 days 00:00:04.537825,3,5,3,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
414,414,0.7004255319148935,2025-01-08 10:32:46.932762,2025-01-08 10:32:49.684728,0 days 00:00:02.751966,2,5,1,5,40.0,,,,,,,,,,,,,,COMPLETE
415,415,0.5819529206625981,2025-01-08 10:32:49.691637,2025-01-08 10:32:53.606121,0 days 00:00:03.914484,3,5,1,10,5.0,,,,,,25.0,,,,,,,,COMPLETE
416,416,0.637330754352031,2025-01-08 10:32:53.607163,2025-01-08 10:32:59.846529,0 days 00:00:06.239366,4,5,4,5,10.0,,,,,,20.0,15.0,,,,,,,COMPLETE
417,417,0.7306553911205074,2025-01-08 10:32:59.847496,2025-01-08 10:33:07.337411,0 days 00:00:07.489915,3,5,1,40,5.0,,,,,,15.0,,,,,,,,COMPLETE
418,418,0.825925925925926,2025-01-08 10:33:07.338484,2025-01-08 10:33:10.663254,0 days 00:00:03.324770,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
419,419,0.825925925925926,2025-01-08 10:33:10.664194,2025-01-08 10:33:13.876738,0 days 00:00:03.212544,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
420,420,0.7751436781609196,2025-01-08 10:33:13.877573,2025-01-08 10:33:15.905576,0 days 00:00:02.028003,2,5,1,5,5.0,,,,,,,,,,,,,,COMPLETE
421,421,0.6083333333333334,2025-01-08 10:33:15.912150,2025-01-08 10:33:19.607151,0 days 00:00:03.695001,4,5,1,5,10.0,,,,,,20.0,20.0,,,,,,,COMPLETE
422,422,0.825925925925926,2025-01-08 10:33:19.608021,2025-01-08 10:33:22.814772,0 days 00:00:03.206751,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
423,423,0.825925925925926,2025-01-08 10:33:22.821527,2025-01-08 10:33:26.026979,0 days 00:00:03.205452,3,5,1,5,5.0,,,,,,20.0,,,,,,,,COMPLETE
424,424,0.702939885914875,2025-01-08 10:33:26.027780,2025-01-08 10:33:29.384757,0 days 00:00:03.356977,3,5,1,5,30.0,,,,,,20.0,,,,,,,,COMPLETE
425,425,0.6874435411020776,2025-01-08 10:33:29.385594,2025-01-08 10:33:32.527530,0 days 00:00:03.141936,3,5,1,5,5.0,,,,,,25.0,,,,,,,,COMPLETE
426,426,0.28431372549019607,2025-01-08 10:33:32.534249,2025-01-08 10:33:37.053209,0 days 00:00:04.518960,5,5,1,5,5.0,,,,,,20.0,35.0,40.0,,,,,,COMPLETE
