,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
139,139,0.00480772008898905,2025-01-08 07:25:50.351968,2025-01-08 07:25:57.737416,0 days 00:00:07.385448,6,9,3,25,10.0,,,,,,35.0,50.0,30.0,10.0,,,,,COMPLETE
140,140,0.6328671196392361,2025-01-08 07:25:57.738269,2025-01-08 07:26:04.383596,0 days 00:00:06.645327,5,9,2,20,25.0,,,,,,30.0,45.0,5.0,,,,,,COMPLETE
141,141,0.8303617975185069,2025-01-08 07:26:04.384215,2025-01-08 07:26:06.717966,0 days 00:00:02.333751,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
142,142,0.8303617975185069,2025-01-08 07:26:06.718478,2025-01-08 07:26:09.043669,0 days 00:00:02.325191,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
143,143,0.8254668512847465,2025-01-08 07:26:09.044163,2025-01-08 07:26:12.509689,0 days 00:00:03.465526,2,9,2,20,40.0,,,,,,,,,,,,,,COMPLETE
144,144,0.8303617975185069,2025-01-08 07:26:12.510246,2025-01-08 07:26:14.836486,0 days 00:00:02.326240,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
145,145,0.8303617975185069,2025-01-08 07:26:14.838890,2025-01-08 07:26:17.165509,0 days 00:00:02.326619,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
146,146,0.8131216402984214,2025-01-08 07:26:17.166003,2025-01-08 07:26:20.331189,0 days 00:00:03.165186,2,9,2,15,20.0,,,,,,,,,,,,,,COMPLETE
147,147,0.8303617975185069,2025-01-08 07:26:20.331707,2025-01-08 07:26:22.654908,0 days 00:00:02.323201,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
148,148,0.8303617975185069,2025-01-08 07:26:22.657266,2025-01-08 07:26:24.983160,0 days 00:00:02.325894,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
149,149,0.47063404075599197,2025-01-08 07:26:24.983641,2025-01-08 07:26:27.960725,0 days 00:00:02.977084,2,1,2,5,10.0,,,,,,,,,,,,,,COMPLETE
150,150,0.8176883043634313,2025-01-08 07:26:27.961518,2025-01-08 07:26:30.368472,0 days 00:00:02.406954,1,9,2,25,,,,,,,,,,,,,,,COMPLETE
151,151,0.8303617975185069,2025-01-08 07:26:30.370979,2025-01-08 07:26:32.695694,0 days 00:00:02.324715,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
152,152,0.8303617975185069,2025-01-08 07:26:32.696196,2025-01-08 07:26:35.021536,0 days 00:00:02.325340,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
153,153,0.6012419487708176,2025-01-08 07:26:35.023943,2025-01-08 07:26:44.971022,0 days 00:00:09.947079,8,9,2,20,35.0,,,,,,25.0,5.0,20.0,45.0,25.0,40.0,,,COMPLETE
154,154,0.8303617975185069,2025-01-08 07:26:44.972244,2025-01-08 07:26:47.307754,0 days 00:00:02.335510,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
155,155,0.8118200924758302,2025-01-08 07:26:47.310186,2025-01-08 07:26:50.496932,0 days 00:00:03.186746,2,9,2,20,15.0,,,,,,,,,,,,,,COMPLETE
156,156,0.8285948527839168,2025-01-08 07:26:50.497450,2025-01-08 07:26:52.721297,0 days 00:00:02.223847,1,9,2,15,,,,,,,,,,,,,,,COMPLETE
157,157,0.8206914046444719,2025-01-08 07:26:52.721898,2025-01-08 07:26:55.935985,0 days 00:00:03.214087,2,9,2,25,5.0,,,,,,,,,,,,,,COMPLETE
158,158,0.8303617975185069,2025-01-08 07:26:55.936496,2025-01-08 07:26:58.262382,0 days 00:00:02.325886,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
159,159,0.8303617975185069,2025-01-08 07:26:58.262897,2025-01-08 07:27:00.590446,0 days 00:00:02.327549,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
160,160,0.8285948527839168,2025-01-08 07:27:00.590952,2025-01-08 07:27:02.814569,0 days 00:00:02.223617,1,9,2,15,,,,,,,,,,,,,,,COMPLETE
161,161,0.8303617975185069,2025-01-08 07:27:02.815044,2025-01-08 07:27:05.142535,0 days 00:00:02.327491,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
162,162,0.8303617975185069,2025-01-08 07:27:05.143013,2025-01-08 07:27:07.467439,0 days 00:00:02.324426,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
163,163,0.8303617975185069,2025-01-08 07:27:07.467924,2025-01-08 07:27:09.793972,0 days 00:00:02.326048,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
164,164,0.8052035172409258,2025-01-08 07:27:09.796356,2025-01-08 07:27:13.038693,0 days 00:00:03.242337,2,9,2,20,20.0,,,,,,,,,,,,,,COMPLETE
165,165,0.8303617975185069,2025-01-08 07:27:13.039192,2025-01-08 07:27:15.368763,0 days 00:00:02.329571,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
166,166,0.8303617975185069,2025-01-08 07:27:15.369254,2025-01-08 07:27:17.694864,0 days 00:00:02.325610,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
167,167,0.6863534675615213,2025-01-08 07:27:17.695346,2025-01-08 07:27:21.216204,0 days 00:00:03.520858,2,1,2,20,50.0,,,,,,,,,,,,,,COMPLETE
168,168,0.8303617975185069,2025-01-08 07:27:21.216740,2025-01-08 07:27:23.670424,0 days 00:00:02.453684,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
169,169,0.8222189906040702,2025-01-08 07:27:23.670978,2025-01-08 07:27:27.097778,0 days 00:00:03.426800,2,9,2,25,25.0,,,,,,,,,,,,,,COMPLETE
170,170,0.8285948527839168,2025-01-08 07:27:27.098315,2025-01-08 07:27:29.322427,0 days 00:00:02.224112,1,9,2,15,,,,,,,,,,,,,,,COMPLETE
171,171,0.8303617975185069,2025-01-08 07:27:29.323026,2025-01-08 07:27:31.649885,0 days 00:00:02.326859,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
172,172,0.8303617975185069,2025-01-08 07:27:31.652336,2025-01-08 07:27:33.976942,0 days 00:00:02.324606,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
173,173,0.8303617975185069,2025-01-08 07:27:33.979344,2025-01-08 07:27:36.305371,0 days 00:00:02.326027,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
174,174,0.1794392523364486,2025-01-08 07:27:36.305868,2025-01-08 07:27:50.950815,0 days 00:00:14.644947,12,9,2,20,5.0,5.0,30.0,,,,35.0,10.0,50.0,40.0,45.0,15.0,40.0,40.0,COMPLETE
175,175,0.7346384267186314,2025-01-08 07:27:50.951787,2025-01-08 07:27:53.662939,0 days 00:00:02.711152,1,9,4,20,,,,,,,,,,,,,,,COMPLETE
176,176,0.8270394736842106,2025-01-08 07:27:53.663484,2025-01-08 07:27:56.814875,0 days 00:00:03.151391,2,9,2,20,10.0,,,,,,,,,,,,,,COMPLETE
177,177,0.8303617975185069,2025-01-08 07:27:56.815407,2025-01-08 07:27:59.143252,0 days 00:00:02.327845,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
178,178,0.8160966486115029,2025-01-08 07:27:59.143770,2025-01-08 07:28:02.842450,0 days 00:00:03.698680,2,9,2,25,45.0,,,,,,,,,,,,,,COMPLETE
179,179,0.8303617975185069,2025-01-08 07:28:02.843011,2025-01-08 07:28:05.174098,0 days 00:00:02.331087,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
180,180,0.8219466413250921,2025-01-08 07:28:05.174620,2025-01-08 07:28:07.718973,0 days 00:00:02.544353,1,9,2,35,,,,,,,,,,,,,,,COMPLETE
181,181,0.8303617975185069,2025-01-08 07:28:07.719518,2025-01-08 07:28:10.047764,0 days 00:00:02.328246,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
182,182,0.8303617975185069,2025-01-08 07:28:10.048289,2025-01-08 07:28:12.372760,0 days 00:00:02.324471,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
183,183,0.8303617975185069,2025-01-08 07:28:12.373273,2025-01-08 07:28:14.699018,0 days 00:00:02.325745,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
184,184,0.8303617975185069,2025-01-08 07:28:14.699953,2025-01-08 07:28:17.025636,0 days 00:00:02.325683,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
185,185,0.8118200924758302,2025-01-08 07:28:17.026119,2025-01-08 07:28:20.211473,0 days 00:00:03.185354,2,9,2,20,15.0,,,,,,,,,,,,,,COMPLETE
186,186,0.8303617975185069,2025-01-08 07:28:20.211992,2025-01-08 07:28:22.536462,0 days 00:00:02.324470,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
187,187,0.7090818363273452,2025-01-08 07:28:22.538849,2025-01-08 07:28:24.877226,0 days 00:00:02.338377,1,1,2,20,,,,,,,,,,,,,,,COMPLETE
188,188,0.6805662415293108,2025-01-08 07:28:24.877740,2025-01-08 07:28:30.938304,0 days 00:00:06.060564,5,9,2,20,25.0,,,,,,15.0,30.0,5.0,,,,,,COMPLETE
189,189,0.8224119867955484,2025-01-08 07:28:30.939025,2025-01-08 07:28:34.494663,0 days 00:00:03.555638,2,9,2,20,35.0,,,,,,,,,,,,,,COMPLETE
190,190,0.8285948527839168,2025-01-08 07:28:34.495251,2025-01-08 07:28:36.725180,0 days 00:00:02.229929,1,9,2,15,,,,,,,,,,,,,,,COMPLETE
191,191,0.8303617975185069,2025-01-08 07:28:36.727265,2025-01-08 07:28:39.055355,0 days 00:00:02.328090,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
192,192,0.8303617975185069,2025-01-08 07:28:39.055881,2025-01-08 07:28:41.384872,0 days 00:00:02.328991,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
193,193,0.8303617975185069,2025-01-08 07:28:41.385383,2025-01-08 07:28:43.712999,0 days 00:00:02.327616,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
194,194,0.8303617975185069,2025-01-08 07:28:43.715409,2025-01-08 07:28:46.047420,0 days 00:00:02.332011,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
195,195,0.6619263089851326,2025-01-08 07:28:46.047931,2025-01-08 07:28:48.386769,0 days 00:00:02.338838,1,3,2,20,,,,,,,,,,,,,,,COMPLETE
196,196,0.8303617975185069,2025-01-08 07:28:48.387247,2025-01-08 07:28:50.715689,0 days 00:00:02.328442,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
197,197,0.8145311289072591,2025-01-08 07:28:50.716177,2025-01-08 07:28:54.000668,0 days 00:00:03.284491,2,9,2,25,15.0,,,,,,,,,,,,,,COMPLETE
198,198,0.8303617975185069,2025-01-08 07:28:54.001209,2025-01-08 07:28:56.330330,0 days 00:00:02.329121,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
199,199,0.8303617975185069,2025-01-08 07:28:56.330832,2025-01-08 07:28:58.656766,0 days 00:00:02.325934,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
200,200,0.8283160680766845,2025-01-08 07:28:58.657265,2025-01-08 07:29:04.662669,0 days 00:00:06.005404,4,9,2,15,20.0,,,,,,50.0,40.0,,,,,,,COMPLETE
201,201,0.8303617975185069,2025-01-08 07:29:04.663421,2025-01-08 07:29:06.997082,0 days 00:00:02.333661,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
202,202,0.7037186991154336,2025-01-08 07:29:06.997613,2025-01-08 07:29:14.844521,0 days 00:00:07.846908,7,9,2,20,5.0,,,,,,30.0,25.0,15.0,15.0,15.0,,,,COMPLETE
203,203,0.8303617975185069,2025-01-08 07:29:14.845338,2025-01-08 07:29:17.180501,0 days 00:00:02.335163,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
204,204,0.8303617975185069,2025-01-08 07:29:17.181034,2025-01-08 07:29:19.507351,0 days 00:00:02.326317,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
205,205,0.8303617975185069,2025-01-08 07:29:19.507866,2025-01-08 07:29:21.836667,0 days 00:00:02.328801,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
206,206,0.8270394736842106,2025-01-08 07:29:21.837165,2025-01-08 07:29:24.986828,0 days 00:00:03.149663,2,9,2,20,10.0,,,,,,,,,,,,,,COMPLETE
207,207,0.8118763048296502,2025-01-08 07:29:24.987377,2025-01-08 07:29:28.010812,0 days 00:00:03.023435,1,9,5,20,,,,,,,,,,,,,,,COMPLETE
208,208,0.8303617975185069,2025-01-08 07:29:28.011315,2025-01-08 07:29:30.338035,0 days 00:00:02.326720,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
209,209,0.7950294697074107,2025-01-08 07:29:30.340209,2025-01-08 07:29:33.727052,0 days 00:00:03.386843,2,1,2,20,40.0,,,,,,,,,,,,,,COMPLETE
210,210,0.7577613033486666,2025-01-08 07:29:33.727753,2025-01-08 07:29:36.273275,0 days 00:00:02.545522,1,5,2,35,,,,,,,,,,,,,,,COMPLETE
211,211,0.8303617975185069,2025-01-08 07:29:36.273835,2025-01-08 07:29:38.600742,0 days 00:00:02.326907,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
212,212,0.8303617975185069,2025-01-08 07:29:38.601245,2025-01-08 07:29:40.932620,0 days 00:00:02.331375,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
213,213,0.8303617975185069,2025-01-08 07:29:40.935037,2025-01-08 07:29:43.261963,0 days 00:00:02.326926,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
214,214,0.0928770229873209,2025-01-08 07:29:43.262456,2025-01-08 07:29:54.815087,0 days 00:00:11.552631,9,9,2,20,20.0,,,,,,35.0,30.0,45.0,30.0,35.0,30.0,5.0,,COMPLETE
215,215,0.8303617975185069,2025-01-08 07:29:54.815997,2025-01-08 07:29:57.153900,0 days 00:00:02.337903,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
216,216,0.8303617975185069,2025-01-08 07:29:57.154388,2025-01-08 07:29:59.481132,0 days 00:00:02.326744,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
217,217,0.8176883043634313,2025-01-08 07:29:59.481678,2025-01-08 07:30:01.895687,0 days 00:00:02.414009,1,9,2,25,,,,,,,,,,,,,,,COMPLETE
218,218,0.8076112637544963,2025-01-08 07:30:01.896211,2025-01-08 07:30:05.229286,0 days 00:00:03.333075,2,9,2,20,30.0,,,,,,,,,,,,,,COMPLETE
219,219,0.8303617975185069,2025-01-08 07:30:05.229844,2025-01-08 07:30:07.557751,0 days 00:00:02.327907,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
220,220,0.732188906840039,2025-01-08 07:30:07.558247,2025-01-08 07:30:15.369790,0 days 00:00:07.811543,6,9,2,20,15.0,,,,,,50.0,15.0,35.0,25.0,,,,,COMPLETE
221,221,0.8303617975185069,2025-01-08 07:30:15.370589,2025-01-08 07:30:17.704032,0 days 00:00:02.333443,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
222,222,0.8303617975185069,2025-01-08 07:30:17.704917,2025-01-08 07:30:20.035066,0 days 00:00:02.330149,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
223,223,0.8303617975185069,2025-01-08 07:30:20.035613,2025-01-08 07:30:22.361900,0 days 00:00:02.326287,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
224,224,0.8303617975185069,2025-01-08 07:30:22.362432,2025-01-08 07:30:24.690377,0 days 00:00:02.327945,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
225,225,0.8303617975185069,2025-01-08 07:30:24.690906,2025-01-08 07:30:27.019655,0 days 00:00:02.328749,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
226,226,0.8303617975185069,2025-01-08 07:30:27.020156,2025-01-08 07:30:29.350929,0 days 00:00:02.330773,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
227,227,0.8270394736842106,2025-01-08 07:30:29.351604,2025-01-08 07:30:32.501722,0 days 00:00:03.150118,2,9,2,20,10.0,,,,,,,,,,,,,,COMPLETE
228,228,0.8303617975185069,2025-01-08 07:30:32.502233,2025-01-08 07:30:34.829906,0 days 00:00:02.327673,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
229,229,0.8285948527839168,2025-01-08 07:30:34.830473,2025-01-08 07:30:37.056431,0 days 00:00:02.225958,1,9,2,15,,,,,,,,,,,,,,,COMPLETE
230,230,0.8303617975185069,2025-01-08 07:30:37.058319,2025-01-08 07:30:39.389343,0 days 00:00:02.331024,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
231,231,0.8303617975185069,2025-01-08 07:30:39.389852,2025-01-08 07:30:41.719743,0 days 00:00:02.329891,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
232,232,0.8303617975185069,2025-01-08 07:30:41.720239,2025-01-08 07:30:44.049683,0 days 00:00:02.329444,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
233,233,0.8303617975185069,2025-01-08 07:30:44.050180,2025-01-08 07:30:46.377592,0 days 00:00:02.327412,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
234,234,0.8303617975185069,2025-01-08 07:30:46.379998,2025-01-08 07:30:48.707778,0 days 00:00:02.327780,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
235,235,0.8303617975185069,2025-01-08 07:30:48.708280,2025-01-08 07:30:51.036383,0 days 00:00:02.328103,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
236,236,0.8046398046398047,2025-01-08 07:30:51.038789,2025-01-08 07:30:54.097970,0 days 00:00:03.059181,2,9,2,20,5.0,,,,,,,,,,,,,,COMPLETE
237,237,0.7090818363273452,2025-01-08 07:30:54.098493,2025-01-08 07:30:56.438403,0 days 00:00:02.339910,1,1,2,20,,,,,,,,,,,,,,,COMPLETE
238,238,0.8077788058564197,2025-01-08 07:30:56.440800,2025-01-08 07:30:59.063341,0 days 00:00:02.622541,1,9,3,20,,,,,,,,,,,,,,,COMPLETE
239,239,0.8303617975185069,2025-01-08 07:30:59.065733,2025-01-08 07:31:01.393150,0 days 00:00:02.327417,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
240,240,0.807258933232882,2025-01-08 07:31:01.395572,2025-01-08 07:31:04.941453,0 days 00:00:03.545881,2,9,2,30,25.0,,,,,,,,,,,,,,COMPLETE
241,241,0.8303617975185069,2025-01-08 07:31:04.942002,2025-01-08 07:31:07.400159,0 days 00:00:02.458157,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
242,242,0.8303617975185069,2025-01-08 07:31:07.400762,2025-01-08 07:31:09.728214,0 days 00:00:02.327452,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
243,243,0.8303617975185069,2025-01-08 07:31:09.728718,2025-01-08 07:31:12.058560,0 days 00:00:02.329842,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
244,244,0.8303617975185069,2025-01-08 07:31:12.059072,2025-01-08 07:31:14.385124,0 days 00:00:02.326052,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
245,245,0.8303617975185069,2025-01-08 07:31:14.385655,2025-01-08 07:31:16.714627,0 days 00:00:02.328972,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
246,246,0.8303617975185069,2025-01-08 07:31:16.715171,2025-01-08 07:31:19.046704,0 days 00:00:02.331533,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
247,247,0.7064138765631303,2025-01-08 07:31:19.047231,2025-01-08 07:31:21.272889,0 days 00:00:02.225658,1,3,2,10,,,,,,,,,,,,,,,COMPLETE
248,248,0.8303617975185069,2025-01-08 07:31:21.273705,2025-01-08 07:31:23.598737,0 days 00:00:02.325032,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
249,249,0.8303617975185069,2025-01-08 07:31:23.601154,2025-01-08 07:31:25.931659,0 days 00:00:02.330505,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
250,250,0.8270394736842106,2025-01-08 07:31:25.932309,2025-01-08 07:31:29.081712,0 days 00:00:03.149403,2,9,2,20,10.0,,,,,,,,,,,,,,COMPLETE
251,251,0.8303617975185069,2025-01-08 07:31:29.082238,2025-01-08 07:31:31.411794,0 days 00:00:02.329556,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
252,252,0.8176883043634313,2025-01-08 07:31:31.414180,2025-01-08 07:31:33.829160,0 days 00:00:02.414980,1,9,2,25,,,,,,,,,,,,,,,COMPLETE
253,253,0.8165369768811994,2025-01-08 07:31:33.829721,2025-01-08 07:31:38.813908,0 days 00:00:04.984187,4,9,2,20,20.0,,,,,,15.0,20.0,,,,,,,COMPLETE
254,254,0.8303617975185069,2025-01-08 07:31:38.814552,2025-01-08 07:31:41.146985,0 days 00:00:02.332433,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
255,255,0.8076112637544963,2025-01-08 07:31:41.147532,2025-01-08 07:31:44.477320,0 days 00:00:03.329788,2,9,2,20,30.0,,,,,,,,,,,,,,COMPLETE
256,256,0.8303617975185069,2025-01-08 07:31:44.477911,2025-01-08 07:31:46.807948,0 days 00:00:02.330037,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
257,257,0.8303617975185069,2025-01-08 07:31:46.808499,2025-01-08 07:31:49.136481,0 days 00:00:02.327982,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
258,258,0.8285948527839168,2025-01-08 07:31:49.137026,2025-01-08 07:31:51.362957,0 days 00:00:02.225931,1,9,2,15,,,,,,,,,,,,,,,COMPLETE
259,259,0.8303617975185069,2025-01-08 07:31:51.363476,2025-01-08 07:31:53.688270,0 days 00:00:02.324794,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
260,260,0.7956333351953815,2025-01-08 07:31:53.688797,2025-01-08 07:31:57.360216,0 days 00:00:03.671419,2,1,2,25,35.0,,,,,,,,,,,,,,COMPLETE
261,261,0.8285055059017007,2025-01-08 07:31:57.360873,2025-01-08 07:31:59.456711,0 days 00:00:02.095838,1,9,1,20,,,,,,,,,,,,,,,COMPLETE
262,262,0.7951025305410122,2025-01-08 07:31:59.457255,2025-01-08 07:32:02.872823,0 days 00:00:03.415568,1,9,4,40,,,,,,,,,,,,,,,COMPLETE
263,263,0.8270394736842106,2025-01-08 07:32:02.873427,2025-01-08 07:32:06.025692,0 days 00:00:03.152265,2,9,2,20,10.0,,,,,,,,,,,,,,COMPLETE
264,264,0.7266527164225374,2025-01-08 07:32:06.026192,2025-01-08 07:32:18.769756,0 days 00:00:12.743564,11,9,2,20,5.0,25.0,,,,,25.0,5.0,40.0,30.0,45.0,10.0,30.0,35.0,COMPLETE
265,265,0.8303617975185069,2025-01-08 07:32:18.770744,2025-01-08 07:32:21.109730,0 days 00:00:02.338986,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
266,266,0.8073496445883548,2025-01-08 07:32:21.110516,2025-01-08 07:32:25.528582,0 days 00:00:04.418066,3,9,2,20,20.0,,,,,,40.0,,,,,,,,COMPLETE
267,267,0.8303617975185069,2025-01-08 07:32:25.529265,2025-01-08 07:32:27.977783,0 days 00:00:02.448518,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
268,268,0.7993934060029038,2025-01-08 07:32:27.978337,2025-01-08 07:32:30.540589,0 days 00:00:02.562252,1,7,3,25,,,,,,,,,,,,,,,COMPLETE
269,269,0.8107521555797418,2025-01-08 07:32:30.541173,2025-01-08 07:32:33.883293,0 days 00:00:03.342120,2,5,2,20,25.0,,,,,,,,,,,,,,COMPLETE
270,270,0.8303617975185069,2025-01-08 07:32:33.883859,2025-01-08 07:32:36.216488,0 days 00:00:02.332629,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
271,271,0.8285948527839168,2025-01-08 07:32:36.217013,2025-01-08 07:32:38.441347,0 days 00:00:02.224334,1,9,2,15,,,,,,,,,,,,,,,COMPLETE
272,272,0.7090818363273452,2025-01-08 07:32:38.443265,2025-01-08 07:32:40.783798,0 days 00:00:02.340533,1,1,2,20,,,,,,,,,,,,,,,COMPLETE
273,273,0.8303617975185069,2025-01-08 07:32:40.784318,2025-01-08 07:32:43.113875,0 days 00:00:02.329557,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
274,274,0.8118200924758302,2025-01-08 07:32:43.116273,2025-01-08 07:32:46.302825,0 days 00:00:03.186552,2,9,2,20,15.0,,,,,,,,,,,,,,COMPLETE
275,275,0.8285055059017007,2025-01-08 07:32:46.303366,2025-01-08 07:32:48.394991,0 days 00:00:02.091625,1,9,1,20,,,,,,,,,,,,,,,COMPLETE
276,276,0.8303617975185069,2025-01-08 07:32:48.395507,2025-01-08 07:32:50.725907,0 days 00:00:02.330400,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
277,277,0.8270687382054132,2025-01-08 07:32:50.726440,2025-01-08 07:32:54.129926,0 days 00:00:03.403486,2,9,2,15,45.0,,,,,,,,,,,,,,COMPLETE
278,278,0.8303617975185069,2025-01-08 07:32:54.130535,2025-01-08 07:32:56.462377,0 days 00:00:02.331842,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
279,279,0.8303617975185069,2025-01-08 07:32:56.462950,2025-01-08 07:32:58.790141,0 days 00:00:02.327191,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
280,280,0.8303617975185069,2025-01-08 07:32:58.792594,2025-01-08 07:33:01.122410,0 days 00:00:02.329816,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
281,281,0.8046398046398047,2025-01-08 07:33:01.124818,2025-01-08 07:33:04.185468,0 days 00:00:03.060650,2,9,2,20,5.0,,,,,,,,,,,,,,COMPLETE
282,282,0.8303617975185069,2025-01-08 07:33:04.186020,2025-01-08 07:33:06.515573,0 days 00:00:02.329553,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
283,283,0.8219466413250921,2025-01-08 07:33:06.516111,2025-01-08 07:33:09.062492,0 days 00:00:02.546381,1,9,2,35,,,,,,,,,,,,,,,COMPLETE
284,284,0.8285948527839168,2025-01-08 07:33:09.063124,2025-01-08 07:33:11.293008,0 days 00:00:02.229884,1,9,2,15,,,,,,,,,,,,,,,COMPLETE
285,285,0.8270394736842106,2025-01-08 07:33:11.293521,2025-01-08 07:33:14.441273,0 days 00:00:03.147752,2,9,2,20,10.0,,,,,,,,,,,,,,COMPLETE
286,286,0.8303617975185069,2025-01-08 07:33:14.441812,2025-01-08 07:33:16.777103,0 days 00:00:02.335291,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
287,287,0.8303617975185069,2025-01-08 07:33:16.777839,2025-01-08 07:33:19.236885,0 days 00:00:02.459046,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
288,288,0.6506006664737565,2025-01-08 07:33:19.237413,2025-01-08 07:33:21.641089,0 days 00:00:02.403676,1,1,2,25,,,,,,,,,,,,,,,COMPLETE
289,289,0.8264452938365981,2025-01-08 07:33:21.641639,2025-01-08 07:33:25.265566,0 days 00:00:03.623927,2,9,2,20,50.0,,,,,,,,,,,,,,COMPLETE
290,290,0.8303617975185069,2025-01-08 07:33:25.266145,2025-01-08 07:33:27.600487,0 days 00:00:02.334342,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
291,291,0.7635857083946586,2025-01-08 07:33:27.602956,2025-01-08 07:33:33.822988,0 days 00:00:06.220032,5,9,2,20,15.0,,,,,,20.0,45.0,5.0,,,,,,COMPLETE
292,292,0.8303617975185069,2025-01-08 07:33:33.823775,2025-01-08 07:33:36.160369,0 days 00:00:02.336594,1,9,2,20,,,,,,,,,,,,,,,COMPLETE
293,293,0.8285948527839168,2025-01-08 07:33:36.161133,2025-01-08 07:33:38.388153,0 days 00:00:02.227020,1,9,2,15,,,,,,,,,,,,,,,COMPLETE
