,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
203,203,0.87042842215256,2024-12-29 14:45:54.131491,2024-12-29 14:45:58.304966,0 days 00:00:04.173475,2,11,1.0,,,,,,,,,,,,,,,,,,,85,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
204,204,0.7424768518518519,2024-12-29 14:45:58.305291,2024-12-29 14:46:05.550155,0 days 00:00:07.244864,1,10,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,COMPLETE
205,205,0.6835184102863823,2024-12-29 14:46:05.550509,2024-12-29 14:46:21.305858,0 days 00:00:15.755349,3,11,3.0,,,,,,,,,,,12.0,,,,,,,,55,130.0,,,,,,,,,,,185.0,,,,,,,,COMPLETE
206,206,0.8641025641025641,2024-12-29 14:46:21.306520,2024-12-29 14:46:24.983697,0 days 00:00:03.677177,2,12,2.0,,,,,,,,,,,,,,,,,,,50,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
207,207,0.728389230042513,2024-12-29 14:46:24.984031,2024-12-29 14:46:31.029814,0 days 00:00:06.045783,1,13,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
208,208,0.87042842215256,2024-12-29 14:46:31.030139,2024-12-29 14:46:34.405339,0 days 00:00:03.375200,2,10,1.0,,,,,,,,,,,,,,,,,,,45,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
209,209,0.8944444444444444,2024-12-29 14:46:34.405679,2024-12-29 14:46:37.958082,0 days 00:00:03.552403,3,11,3.0,,,,,,,,,,,3.0,,,,,,,,25,20.0,,,,,,,,,,,135.0,,,,,,,,COMPLETE
210,210,0.6496201052016364,2024-12-29 14:46:37.958426,2024-12-29 14:46:50.895887,0 days 00:00:12.937461,4,11,3.0,,,,,,,,,,,2.0,8.0,,,,,,,5,85.0,,,,,,,,,,,135.0,180.0,,,,,,,COMPLETE
211,211,0.903125,2024-12-29 14:46:50.896327,2024-12-29 14:46:54.483253,0 days 00:00:03.586926,3,11,3.0,,,,,,,,,,,3.0,,,,,,,,30,15.0,,,,,,,,,,,160.0,,,,,,,,COMPLETE
212,212,0.802801724137931,2024-12-29 14:46:54.483613,2024-12-29 14:46:58.053422,0 days 00:00:03.569809,3,11,3.0,,,,,,,,,,,3.0,,,,,,,,20,20.0,,,,,,,,,,,160.0,,,,,,,,COMPLETE
213,213,0.8870673952641166,2024-12-29 14:46:58.053780,2024-12-29 14:47:01.861949,0 days 00:00:03.808169,3,11,3.0,,,,,,,,,,,1.0,,,,,,,,30,15.0,,,,,,,,,,,175.0,,,,,,,,COMPLETE
214,214,0.903125,2024-12-29 14:47:01.862298,2024-12-29 14:47:06.517236,0 days 00:00:04.654938,4,11,3.0,,,,,,,,,,,1.0,7.0,,,,,,,15,20.0,,,,,,,,,,,175.0,15.0,,,,,,,COMPLETE
215,215,0.7732497387669801,2024-12-29 14:47:06.517602,2024-12-29 14:47:10.900349,0 days 00:00:04.382747,4,11,3.0,,,,,,,,,,,1.0,7.0,,,,,,,15,10.0,,,,,,,,,,,170.0,15.0,,,,,,,COMPLETE
216,216,0.6595394736842105,2024-12-29 14:47:10.900730,2024-12-29 14:47:15.848061,0 days 00:00:04.947331,4,12,3.0,,,,,,,,,,,3.0,10.0,,,,,,,25,5.0,,,,,,,,,,,180.0,5.0,,,,,,,COMPLETE
217,217,0.7976483456385015,2024-12-29 14:47:15.848442,2024-12-29 14:47:19.314054,0 days 00:00:03.465612,3,10,3.0,,,,,,,,,,,1.0,,,,,,,,20,20.0,,,,,,,,,,,155.0,,,,,,,,COMPLETE
218,218,0.8214192196910186,2024-12-29 14:47:19.314395,2024-12-29 14:47:23.176794,0 days 00:00:03.862399,3,11,4.0,,,,,,,,,,,2.0,,,,,,,,30,10.0,,,,,,,,,,,165.0,,,,,,,,COMPLETE
219,219,0.8452380952380952,2024-12-29 14:47:23.177357,2024-12-29 14:47:26.715375,0 days 00:00:03.538018,3,3,4.0,,,,,,,,,,,3.0,,,,,,,,15,15.0,,,,,,,,,,,190.0,,,,,,,,COMPLETE
220,220,0.8435501066098081,2024-12-29 14:47:26.715730,2024-12-29 14:47:30.526170,0 days 00:00:03.810440,3,12,3.0,,,,,,,,,,,1.0,,,,,,,,25,30.0,,,,,,,,,,,175.0,,,,,,,,COMPLETE
221,221,0.8385416666666667,2024-12-29 14:47:30.526520,2024-12-29 14:47:34.501375,0 days 00:00:03.974855,3,11,3.0,,,,,,,,,,,4.0,,,,,,,,35,15.0,,,,,,,,,,,145.0,,,,,,,,COMPLETE
222,222,0.8221642764015646,2024-12-29 14:47:34.501727,2024-12-29 14:47:37.596287,0 days 00:00:03.094560,2,11,3.0,,,,,,,,,,,,,,,,,,,25,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
223,223,0.7898305084745763,2024-12-29 14:47:37.596706,2024-12-29 14:47:40.665418,0 days 00:00:03.068712,2,11,3.0,,,,,,,,,,,,,,,,,,,10,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
224,224,0.8708333333333333,2024-12-29 14:47:40.665753,2024-12-29 14:47:44.300840,0 days 00:00:03.635087,3,11,3.0,,,,,,,,,,,2.0,,,,,,,,30,20.0,,,,,,,,,,,200.0,,,,,,,,COMPLETE
225,225,0.8618037135278515,2024-12-29 14:47:44.301251,2024-12-29 14:47:47.642923,0 days 00:00:03.341672,2,10,3.0,,,,,,,,,,,,,,,,,,,30,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
226,226,0.7922149122807017,2024-12-29 14:47:47.643264,2024-12-29 14:47:50.918619,0 days 00:00:03.275355,2,11,4.0,,,,,,,,,,,,,,,,,,,35,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
227,227,0.7562146892655368,2024-12-29 14:47:50.918957,2024-12-29 14:47:56.013361,0 days 00:00:05.094404,3,12,2.0,,,,,,,,,,,5.0,,,,,,,,95,10.0,,,,,,,,,,,160.0,,,,,,,,COMPLETE
228,228,0.9098143236074271,2024-12-29 14:47:56.013751,2024-12-29 14:48:05.417183,0 days 00:00:09.403432,4,11,3.0,,,,,,,,,,,1.0,6.0,,,,,,,120,80.0,,,,,,,,,,,170.0,50.0,,,,,,,COMPLETE
229,229,0.8709677419354839,2024-12-29 14:48:05.417569,2024-12-29 14:48:14.393210,0 days 00:00:08.975641,4,10,3.0,,,,,,,,,,,1.0,6.0,,,,,,,120,80.0,,,,,,,,,,,170.0,45.0,,,,,,,COMPLETE
230,230,0.5243867243867244,2024-12-29 14:48:14.393589,2024-12-29 14:48:25.788971,0 days 00:00:11.395382,5,12,4.0,,,,,,,,,,,2.0,4.0,2.0,,,,,,125,115.0,,,,,,,,,,,185.0,20.0,70.0,,,,,,COMPLETE
231,231,0.7583108715184187,2024-12-29 14:48:25.789383,2024-12-29 14:48:34.539112,0 days 00:00:08.749729,4,11,3.0,,,,,,,,,,,2.0,8.0,,,,,,,40,75.0,,,,,,,,,,,180.0,55.0,,,,,,,COMPLETE
232,232,0.4756894049346879,2024-12-29 14:48:34.539623,2024-12-29 14:49:58.747826,0 days 00:01:24.208203,10,11,3.0,,,,,,,,,,,4.0,6.0,6.0,14.0,2.0,2.0,1.0,13.0,115,80.0,,,,,,,,,,,195.0,35.0,200.0,155.0,120.0,125.0,180.0,90.0,COMPLETE
233,233,0.8708333333333333,2024-12-29 14:49:58.748702,2024-12-29 14:50:02.896522,0 days 00:00:04.147820,2,11,2.0,,,,,,,,,,,,,,,,,,,90,70.0,,,,,,,,,,,,,,,,,,,COMPLETE
234,234,0.8781779661016949,2024-12-29 14:50:02.896969,2024-12-29 14:50:08.745336,0 days 00:00:05.848367,3,11,3.0,,,,,,,,,,,1.0,,,,,,,,140,25.0,,,,,,,,,,,160.0,,,,,,,,COMPLETE
235,235,0.8771883289124669,2024-12-29 14:50:08.745722,2024-12-29 14:50:12.456588,0 days 00:00:03.710866,2,11,3.0,,,,,,,,,,,,,,,,,,,35,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
236,236,0.8445623342175066,2024-12-29 14:50:12.456936,2024-12-29 14:50:15.456202,0 days 00:00:02.999266,2,11,2.0,,,,,,,,,,,,,,,,,,,25,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
237,237,0.8944297082228116,2024-12-29 14:50:15.456537,2024-12-29 14:50:23.053377,0 days 00:00:07.596840,3,13,1.0,,,,,,,,,,,3.0,,,,,,,,135,85.0,,,,,,,,,,,145.0,,,,,,,,COMPLETE
238,238,0.7901658090337336,2024-12-29 14:50:23.053891,2024-12-29 14:50:32.302546,0 days 00:00:09.248655,4,13,1.0,,,,,,,,,,,3.0,7.0,,,,,,,135,85.0,,,,,,,,,,,145.0,25.0,,,,,,,COMPLETE
239,239,0.8526881720430108,2024-12-29 14:50:32.303077,2024-12-29 14:50:39.487822,0 days 00:00:07.184745,3,13,1.0,,,,,,,,,,,3.0,,,,,,,,110,90.0,,,,,,,,,,,150.0,,,,,,,,COMPLETE
240,240,0.818426724137931,2024-12-29 14:50:39.488182,2024-12-29 14:50:52.422495,0 days 00:00:12.934313,4,13,1.0,,,,,,,,,,,2.0,9.0,,,,,,,115,80.0,,,,,,,,,,,170.0,80.0,,,,,,,COMPLETE
241,241,0.8544980443285528,2024-12-29 14:50:52.422969,2024-12-29 14:50:57.852244,0 days 00:00:05.429275,2,14,1.0,,,,,,,,,,,,,,,,,,,125,75.0,,,,,,,,,,,,,,,,,,,COMPLETE
242,242,0.8868318122555411,2024-12-29 14:50:57.852600,2024-12-29 14:51:02.722195,0 days 00:00:04.869595,3,13,2.0,,,,,,,,,,,1.0,,,,,,,,100,20.0,,,,,,,,,,,175.0,,,,,,,,COMPLETE
243,243,0.8708333333333333,2024-12-29 14:51:02.722559,2024-12-29 14:51:07.559986,0 days 00:00:04.837427,3,13,3.0,,,,,,,,,,,1.0,,,,,,,,95,20.0,,,,,,,,,,,175.0,,,,,,,,COMPLETE
244,244,0.87042842215256,2024-12-29 14:51:07.560344,2024-12-29 14:51:13.533552,0 days 00:00:05.973208,3,13,2.0,,,,,,,,,,,1.0,,,,,,,,100,80.0,,,,,,,,,,,165.0,,,,,,,,COMPLETE
245,245,0.8708333333333333,2024-12-29 14:51:13.533938,2024-12-29 14:51:22.032597,0 days 00:00:08.498659,3,13,3.0,,,,,,,,,,,3.0,,,,,,,,110,90.0,,,,,,,,,,,180.0,,,,,,,,COMPLETE
246,246,0.8779904306220095,2024-12-29 14:51:22.033120,2024-12-29 14:51:27.471814,0 days 00:00:05.438694,2,14,2.0,,,,,,,,,,,,,,,,,,,105,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
247,247,0.861228813559322,2024-12-29 14:51:27.472154,2024-12-29 14:51:33.754157,0 days 00:00:06.282003,3,12,3.0,,,,,,,,,,,2.0,,,,,,,,90,65.0,,,,,,,,,,,190.0,,,,,,,,COMPLETE
248,248,0.5209157716223856,2024-12-29 14:51:33.754671,2024-12-29 14:51:45.645007,0 days 00:00:11.890336,5,13,1.0,,,,,,,,,,,4.0,5.0,9.0,,,,,,150,75.0,,,,,,,,,,,165.0,65.0,15.0,,,,,,COMPLETE
249,249,0.87042842215256,2024-12-29 14:51:45.645495,2024-12-29 14:51:50.891177,0 days 00:00:05.245682,2,12,3.0,,,,,,,,,,,,,,,,,,,100,80.0,,,,,,,,,,,,,,,,,,,COMPLETE
250,250,0.5503225806451613,2024-12-29 14:51:50.891525,2024-12-29 14:52:00.937304,0 days 00:00:10.045779,4,8,7.0,,,,,,,,,,,1.0,7.0,,,,,,,105,70.0,,,,,,,,,,,175.0,45.0,,,,,,,COMPLETE
251,251,0.8548009367681498,2024-12-29 14:52:00.937712,2024-12-29 14:52:07.414618,0 days 00:00:06.476906,3,12,4.0,,,,,,,,,,,2.0,,,,,,,,95,85.0,,,,,,,,,,,135.0,,,,,,,,COMPLETE
252,252,0.8200431034482758,2024-12-29 14:52:07.414988,2024-12-29 14:52:10.648072,0 days 00:00:03.233084,2,11,2.0,,,,,,,,,,,,,,,,,,,30,75.0,,,,,,,,,,,,,,,,,,,COMPLETE
253,253,0.2341430499325236,2024-12-29 14:52:10.648419,2024-12-29 14:53:35.807366,0 days 00:01:25.158947,13,12,3.0,6.0,1.0,4.0,,,,,,,,1.0,4.0,1.0,15.0,13.0,5.0,8.0,1.0,85,95.0,45.0,150.0,50.0,,,,,,,,155.0,30.0,125.0,130.0,80.0,185.0,145.0,135.0,COMPLETE
254,254,0.7738751814223512,2024-12-29 14:53:35.808357,2024-12-29 14:53:44.799482,0 days 00:00:08.991125,1,11,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,COMPLETE
255,255,0.8870673952641166,2024-12-29 14:53:44.799926,2024-12-29 14:53:49.141294,0 days 00:00:04.341368,3,11,1.0,,,,,,,,,,,3.0,,,,,,,,45,35.0,,,,,,,,,,,170.0,,,,,,,,COMPLETE
256,256,0.8387096774193549,2024-12-29 14:53:49.141660,2024-12-29 14:53:53.369757,0 days 00:00:04.228097,3,11,4.0,,,,,,,,,,,3.0,,,,,,,,45,35.0,,,,,,,,,,,155.0,,,,,,,,COMPLETE
257,257,0.8709677419354839,2024-12-29 14:53:53.370118,2024-12-29 14:53:59.117960,0 days 00:00:05.747842,2,11,8.0,,,,,,,,,,,,,,,,,,,120,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
258,258,0.6663461538461539,2024-12-29 14:53:59.118294,2024-12-29 14:54:03.822525,0 days 00:00:04.704231,4,12,2.0,,,,,,,,,,,2.0,11.0,,,,,,,40,20.0,,,,,,,,,,,185.0,5.0,,,,,,,COMPLETE
259,259,0.31363636363636366,2024-12-29 14:54:03.822913,2024-12-29 14:54:38.677066,0 days 00:00:34.854153,6,11,3.0,,,,,,,,,,,3.0,3.0,12.0,13.0,,,,,45,10.0,,,,,,,,,,,140.0,15.0,145.0,160.0,,,,,COMPLETE
260,260,0.87042842215256,2024-12-29 14:54:38.677870,2024-12-29 14:54:41.973013,0 days 00:00:03.295143,2,13,1.0,,,,,,,,,,,,,,,,,,,35,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
261,261,0.7302771855010661,2024-12-29 14:54:41.973442,2024-12-29 14:54:48.087582,0 days 00:00:06.114140,1,12,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
262,262,0.0,2024-12-29 14:54:48.087932,2024-12-29 14:56:34.159341,0 days 00:01:46.071409,18,11,3.0,3.0,8.0,13.0,5.0,12.0,6.0,8.0,15.0,,,4.0,6.0,14.0,5.0,6.0,10.0,5.0,4.0,5,80.0,135.0,75.0,200.0,55.0,55.0,75.0,100.0,35.0,,,160.0,55.0,100.0,5.0,40.0,145.0,105.0,175.0,COMPLETE
263,263,0.8708333333333333,2024-12-29 14:56:34.160396,2024-12-29 14:56:38.514698,0 days 00:00:04.354302,3,14,2.0,,,,,,,,,,,1.0,,,,,,,,50,25.0,,,,,,,,,,,195.0,,,,,,,,COMPLETE
264,264,0.8556818181818182,2024-12-29 14:56:38.515070,2024-12-29 14:56:43.053513,0 days 00:00:04.538443,2,11,3.0,,,,,,,,,,,,,,,,,,,75,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
265,265,0.7902680197762164,2024-12-29 14:56:43.053940,2024-12-29 14:56:48.393975,0 days 00:00:05.340035,3,1,1.0,,,,,,,,,,,4.0,,,,,,,,20,70.0,,,,,,,,,,,180.0,,,,,,,,COMPLETE
266,266,0.850108225108225,2024-12-29 14:56:48.394350,2024-12-29 14:56:51.715139,0 days 00:00:03.320789,2,12,3.0,,,,,,,,,,,,,,,,,,,30,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
267,267,0.7892597968069666,2024-12-29 14:56:51.715477,2024-12-29 14:56:57.601853,0 days 00:00:05.886376,1,11,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
268,268,0.8518218623481781,2024-12-29 14:56:57.602185,2024-12-29 14:57:01.073363,0 days 00:00:03.471178,2,11,2.0,,,,,,,,,,,,,,,,,,,45,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
269,269,0.8385416666666667,2024-12-29 14:57:01.073710,2024-12-29 14:57:04.471928,0 days 00:00:03.398218,2,12,3.0,,,,,,,,,,,,,,,,,,,35,65.0,,,,,,,,,,,,,,,,,,,COMPLETE
270,270,0.7242424242424242,2024-12-29 14:57:04.472261,2024-12-29 14:57:10.223967,0 days 00:00:05.751706,3,13,5.0,,,,,,,,,,,5.0,,,,,,,,15,75.0,,,,,,,,,,,150.0,,,,,,,,COMPLETE
271,271,0.8618037135278515,2024-12-29 14:57:10.224323,2024-12-29 14:57:15.843433,0 days 00:00:05.619110,2,10,4.0,,,,,,,,,,,,,,,,,,,105,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
272,272,0.5201704545454545,2024-12-29 14:57:15.843931,2024-12-29 14:57:23.832375,0 days 00:00:07.988444,4,11,3.0,,,,,,,,,,,2.0,8.0,,,,,,,50,5.0,,,,,,,,,,,170.0,65.0,,,,,,,COMPLETE
273,273,0.8944444444444444,2024-12-29 14:57:23.832777,2024-12-29 14:57:28.273962,0 days 00:00:04.441185,3,11,2.0,,,,,,,,,,,3.0,,,,,,,,40,40.0,,,,,,,,,,,165.0,,,,,,,,COMPLETE
274,274,0.861904761904762,2024-12-29 14:57:28.274474,2024-12-29 14:57:32.546264,0 days 00:00:04.271790,3,13,2.0,,,,,,,,,,,3.0,,,,,,,,40,30.0,,,,,,,,,,,165.0,,,,,,,,COMPLETE
275,275,0.8264915161466886,2024-12-29 14:57:32.546621,2024-12-29 14:57:44.224006,0 days 00:00:11.677385,4,12,1.0,,,,,,,,,,,2.0,10.0,,,,,,,40,20.0,,,,,,,,,,,170.0,90.0,,,,,,,COMPLETE
276,276,0.8779904306220095,2024-12-29 14:57:44.224489,2024-12-29 14:57:49.907084,0 days 00:00:05.682595,3,11,2.0,,,,,,,,,,,1.0,,,,,,,,130,35.0,,,,,,,,,,,175.0,,,,,,,,COMPLETE
277,277,0.8455843469063987,2024-12-29 14:57:49.907469,2024-12-29 14:57:53.579261,0 days 00:00:03.671792,3,10,2.0,,,,,,,,,,,2.0,,,,,,,,45,15.0,,,,,,,,,,,160.0,,,,,,,,COMPLETE
278,278,0.87042842215256,2024-12-29 14:57:53.579621,2024-12-29 14:57:57.427946,0 days 00:00:03.848325,3,5,1.0,,,,,,,,,,,4.0,,,,,,,,35,25.0,,,,,,,,,,,145.0,,,,,,,,COMPLETE
279,279,0.5769980506822612,2024-12-29 14:57:57.428305,2024-12-29 14:58:02.970128,0 days 00:00:05.541823,4,11,6.0,,,,,,,,,,,3.0,2.0,,,,,,,45,40.0,,,,,,,,,,,155.0,45.0,,,,,,,COMPLETE
280,280,0.2508944543828265,2024-12-29 14:58:02.970510,2024-12-29 14:58:23.597167,0 days 00:00:20.626657,7,12,2.0,,,,,,,,,,,5.0,3.0,11.0,2.0,4.0,,,,30,40.0,,,,,,,,,,,190.0,80.0,85.0,110.0,150.0,,,,COMPLETE
281,281,0.8672064777327935,2024-12-29 14:58:23.597827,2024-12-29 14:58:26.709021,0 days 00:00:03.111194,2,11,2.0,,,,,,,,,,,,,,,,,,,25,80.0,,,,,,,,,,,,,,,,,,,COMPLETE
282,282,0.903125,2024-12-29 14:58:26.709370,2024-12-29 14:58:35.672508,0 days 00:00:08.963138,3,13,1.0,,,,,,,,,,,3.0,,,,,,,,155,100.0,,,,,,,,,,,180.0,,,,,,,,COMPLETE
283,283,0.6492974238875878,2024-12-29 14:58:35.673042,2024-12-29 14:58:42.562637,0 days 00:00:06.889595,3,13,10.0,,,,,,,,,,,3.0,,,,,,,,30,100.0,,,,,,,,,,,180.0,,,,,,,,COMPLETE
284,284,0.861228813559322,2024-12-29 14:58:42.563129,2024-12-29 14:58:51.589249,0 days 00:00:09.026120,3,13,1.0,,,,,,,,,,,3.0,,,,,,,,145,105.0,,,,,,,,,,,185.0,,,,,,,,COMPLETE
285,285,0.4494826536822885,2024-12-29 14:58:51.589643,2024-12-29 14:59:01.193797,0 days 00:00:09.604154,5,14,2.0,,,,,,,,,,,1.0,5.0,6.0,,,,,,170,55.0,,,,,,,,,,,175.0,10.0,185.0,,,,,,COMPLETE
286,286,0.9028213166144201,2024-12-29 14:59:01.194218,2024-12-29 14:59:10.328598,0 days 00:00:09.134380,3,13,1.0,,,,,,,,,,,4.0,,,,,,,,120,115.0,,,,,,,,,,,165.0,,,,,,,,COMPLETE
287,287,0.7228195937873357,2024-12-29 14:59:10.329014,2024-12-29 14:59:21.589040,0 days 00:00:11.260026,4,13,1.0,,,,,,,,,,,4.0,7.0,,,,,,,120,110.0,,,,,,,,,,,170.0,30.0,,,,,,,COMPLETE
288,288,0.8708333333333333,2024-12-29 14:59:21.589603,2024-12-29 14:59:29.015257,0 days 00:00:07.425654,3,13,1.0,,,,,,,,,,,2.0,,,,,,,,125,100.0,,,,,,,,,,,180.0,,,,,,,,COMPLETE
289,289,0.8618037135278515,2024-12-29 14:59:29.015830,2024-12-29 14:59:39.488783,0 days 00:00:10.472953,3,13,1.0,,,,,,,,,,,3.0,,,,,,,,120,190.0,,,,,,,,,,,165.0,,,,,,,,COMPLETE
290,290,0.8841594827586207,2024-12-29 14:59:39.489194,2024-12-29 14:59:49.075239,0 days 00:00:09.586045,3,13,1.0,,,,,,,,,,,4.0,,,,,,,,160,120.0,,,,,,,,,,,165.0,,,,,,,,COMPLETE
291,291,0.8331479421579533,2024-12-29 14:59:49.075692,2024-12-29 15:00:05.197857,0 days 00:00:16.122165,4,14,1.0,,,,,,,,,,,2.0,13.0,,,,,,,115,125.0,,,,,,,,,,,175.0,70.0,,,,,,,COMPLETE
292,292,0.8042735042735043,2024-12-29 15:00:05.198320,2024-12-29 15:00:20.167410,0 days 00:00:14.969090,4,14,1.0,,,,,,,,,,,3.0,9.0,,,,,,,135,115.0,,,,,,,,,,,160.0,100.0,,,,,,,COMPLETE
293,293,0.8455843469063987,2024-12-29 15:00:20.167990,2024-12-29 15:00:26.078388,0 days 00:00:05.910398,3,13,1.0,,,,,,,,,,,2.0,,,,,,,,130,20.0,,,,,,,,,,,170.0,,,,,,,,COMPLETE
294,294,0.0,2024-12-29 15:00:26.078951,2024-12-29 15:02:30.947706,0 days 00:02:04.868755,20,4,1.0,13.0,4.0,9.0,11.0,1.0,15.0,8.0,9.0,12.0,1.0,1.0,5.0,4.0,7.0,2.0,14.0,14.0,14.0,190,95.0,200.0,50.0,145.0,160.0,140.0,140.0,15.0,90.0,15.0,200.0,155.0,40.0,60.0,25.0,130.0,90.0,25.0,35.0,COMPLETE
295,295,0.8708333333333333,2024-12-29 15:02:30.948841,2024-12-29 15:02:39.926799,0 days 00:00:08.977958,3,12,2.0,,,,,,,,,,,3.0,,,,,,,,145,110.0,,,,,,,,,,,190.0,,,,,,,,COMPLETE
296,296,0.8445623342175066,2024-12-29 15:02:39.927189,2024-12-29 15:02:45.417550,0 days 00:00:05.490361,3,13,2.0,,,,,,,,,,,4.0,,,,,,,,110,10.0,,,,,,,,,,,140.0,,,,,,,,COMPLETE
297,297,0.7121212121212122,2024-12-29 15:02:45.418010,2024-12-29 15:02:52.482184,0 days 00:00:07.064174,1,12,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,COMPLETE
298,298,0.8868318122555411,2024-12-29 15:02:52.482525,2024-12-29 15:02:58.799253,0 days 00:00:06.316728,2,13,1.0,,,,,,,,,,,,,,,,,,,155,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
299,299,0.8474358974358975,2024-12-29 15:02:58.799610,2024-12-29 15:03:04.406978,0 days 00:00:05.607368,2,13,1.0,,,,,,,,,,,,,,,,,,,125,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
300,300,0.8781779661016949,2024-12-29 15:03:04.407327,2024-12-29 15:03:12.337614,0 days 00:00:07.930287,3,13,2.0,,,,,,,,,,,1.0,,,,,,,,150,110.0,,,,,,,,,,,150.0,,,,,,,,COMPLETE
301,301,0.5717948717948718,2024-12-29 15:03:12.338142,2024-12-29 15:03:28.023032,0 days 00:00:15.684890,4,13,2.0,,,,,,,,,,,2.0,12.0,,,,,,,155,115.0,,,,,,,,,,,170.0,60.0,,,,,,,COMPLETE
302,302,0.8214192196910186,2024-12-29 15:03:28.023619,2024-12-29 15:03:34.277545,0 days 00:00:06.253926,2,13,1.0,,,,,,,,,,,,,,,,,,,155,105.0,,,,,,,,,,,,,,,,,,,COMPLETE
303,303,0.728735632183908,2024-12-29 15:03:34.277927,2024-12-29 15:03:44.367295,0 days 00:00:10.089368,3,14,4.0,,,,,,,,,,,5.0,,,,,,,,115,90.0,,,,,,,,,,,185.0,,,,,,,,COMPLETE
304,304,0.87042842215256,2024-12-29 15:03:44.367759,2024-12-29 15:03:51.196334,0 days 00:00:06.828575,2,10,2.0,,,,,,,,,,,,,,,,,,,170,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
305,305,0.8781779661016949,2024-12-29 15:03:51.196700,2024-12-29 15:03:59.336596,0 days 00:00:08.139896,3,13,1.0,,,,,,,,,,,2.0,,,,,,,,135,130.0,,,,,,,,,,,165.0,,,,,,,,COMPLETE
306,306,0.8870673952641166,2024-12-29 15:03:59.336981,2024-12-29 15:04:07.680401,0 days 00:00:08.343420,2,12,3.0,,,,,,,,,,,,,,,,,,,140,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
307,307,0.7064676616915423,2024-12-29 15:04:07.680928,2024-12-29 15:04:16.574494,0 days 00:00:08.893566,1,12,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,,,,,,,,,COMPLETE
308,308,0.8781068217874141,2024-12-29 15:04:16.575030,2024-12-29 15:04:28.167088,0 days 00:00:11.592058,3,12,3.0,,,,,,,,,,,3.0,,,,,,,,140,200.0,,,,,,,,,,,125.0,,,,,,,,COMPLETE
309,309,0.8870673952641166,2024-12-29 15:04:28.167523,2024-12-29 15:04:35.449151,0 days 00:00:07.281628,2,11,4.0,,,,,,,,,,,,,,,,,,,110,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
310,310,0.7986542443064182,2024-12-29 15:04:35.449516,2024-12-29 15:04:43.742904,0 days 00:00:08.293388,1,11,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,COMPLETE
311,311,0.9191655801825294,2024-12-29 15:04:43.743317,2024-12-29 15:04:52.550354,0 days 00:00:08.807037,2,11,5.0,,,,,,,,,,,,,,,,,,,110,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
312,312,0.861228813559322,2024-12-29 15:04:52.550741,2024-12-29 15:05:01.177257,0 days 00:00:08.626516,2,10,5.0,,,,,,,,,,,,,,,,,,,110,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
313,313,0.8544980443285528,2024-12-29 15:05:01.177813,2024-12-29 15:05:09.758267,0 days 00:00:08.580454,2,11,5.0,,,,,,,,,,,,,,,,,,,120,175.0,,,,,,,,,,,,,,,,,,,COMPLETE
