,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
228,228,0.9541220074126013,2025-01-06 05:56:34.812368,2025-01-06 05:56:44.183087,0 days 00:00:09.370719,4,50,35.0,95.0,95.0,,,,,,,2,2.0,5.0,3.0,,,,,,,COMPLETE
229,229,0.9640805159273012,2025-01-06 05:56:44.183495,2025-01-06 05:57:02.197392,0 days 00:00:18.013897,5,45,40.0,100.0,100.0,65.0,,,,,,2,5.0,6.0,5.0,5.0,,,,,,COMPLETE
230,230,0.9516665324070345,2025-01-06 05:57:02.197949,2025-01-06 05:57:18.766368,0 days 00:00:16.568419,5,45,40.0,95.0,95.0,65.0,,,,,,2,5.0,6.0,5.0,5.0,,,,,,COMPLETE
231,231,0.9447693361860413,2025-01-06 05:57:18.766943,2025-01-06 05:57:38.370717,0 days 00:00:19.603774,5,45,40.0,100.0,100.0,65.0,,,,,,2,5.0,6.0,5.0,5.0,,,,,,COMPLETE
232,232,0.9542144350710218,2025-01-06 05:57:38.371250,2025-01-06 05:57:57.706301,0 days 00:00:19.335051,5,45,35.0,100.0,100.0,60.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
233,233,0.9584022015686731,2025-01-06 05:57:57.706814,2025-01-06 05:58:16.413223,0 days 00:00:18.706409,5,50,40.0,100.0,100.0,55.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
234,234,0.9506937658784445,2025-01-06 05:58:16.413732,2025-01-06 05:58:34.887414,0 days 00:00:18.473682,5,50,40.0,100.0,100.0,55.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
235,235,0.9582637729549248,2025-01-06 05:58:34.887992,2025-01-06 05:58:54.417961,0 days 00:00:19.529969,5,50,45.0,95.0,95.0,55.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
236,236,0.9541311207198785,2025-01-06 05:58:54.418554,2025-01-06 05:59:11.546610,0 days 00:00:17.128056,5,55,45.0,95.0,95.0,55.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
237,237,0.9608047192386888,2025-01-06 05:59:11.547109,2025-01-06 05:59:30.093852,0 days 00:00:18.546743,5,50,45.0,95.0,100.0,50.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
238,238,0.9573960101867572,2025-01-06 05:59:30.094359,2025-01-06 05:59:48.882505,0 days 00:00:18.788146,5,55,45.0,90.0,100.0,50.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
239,239,0.9399448790896159,2025-01-06 05:59:48.883071,2025-01-06 06:00:08.508341,0 days 00:00:19.625270,5,50,50.0,95.0,100.0,90.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
240,240,0.954986888306147,2025-01-06 06:00:08.508973,2025-01-06 06:00:30.011526,0 days 00:00:21.502553,5,50,45.0,95.0,100.0,55.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
241,241,0.9533333333333334,2025-01-06 06:00:30.012050,2025-01-06 06:00:46.589300,0 days 00:00:16.577250,5,50,45.0,95.0,95.0,80.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
242,242,0.9582097065115565,2025-01-06 06:00:46.589806,2025-01-06 06:01:04.502345,0 days 00:00:17.912539,5,45,45.0,90.0,100.0,55.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
243,243,0.9566647406551403,2025-01-06 06:01:04.502863,2025-01-06 06:01:27.127546,0 days 00:00:22.624683,5,40,45.0,90.0,100.0,50.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
244,244,0.9465714596275889,2025-01-06 06:01:27.128194,2025-01-06 06:01:45.629971,0 days 00:00:18.501777,5,45,50.0,90.0,100.0,55.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
245,245,0.9573869346733668,2025-01-06 06:01:45.630479,2025-01-06 06:02:04.034579,0 days 00:00:18.404100,5,50,45.0,95.0,95.0,55.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
246,246,0.9591318864774624,2025-01-06 06:02:04.035097,2025-01-06 06:02:25.542003,0 days 00:00:21.506906,5,40,80.0,95.0,90.0,50.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
247,247,0.9430303030303031,2025-01-06 06:02:25.542504,2025-01-06 06:02:41.983279,0 days 00:00:16.440775,5,40,80.0,95.0,90.0,50.0,,,,,,2,5.0,4.0,6.0,5.0,,,,,,COMPLETE
248,248,0.9475454661423524,2025-01-06 06:02:41.983846,2025-01-06 06:03:02.110774,0 days 00:00:20.126928,5,40,80.0,90.0,90.0,45.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
249,249,0.963353926841193,2025-01-06 06:03:02.111382,2025-01-06 06:03:19.382081,0 days 00:00:17.270699,5,45,85.0,95.0,90.0,50.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
250,250,0.9558728098637248,2025-01-06 06:03:19.382630,2025-01-06 06:03:38.997560,0 days 00:00:19.614930,5,45,90.0,90.0,90.0,50.0,,,,,,4,5.0,6.0,6.0,5.0,,,,,,COMPLETE
251,251,0.9549275362318841,2025-01-06 06:03:38.998081,2025-01-06 06:03:54.888898,0 days 00:00:15.890817,5,45,85.0,85.0,85.0,50.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
252,252,0.9466613327999467,2025-01-06 06:03:54.889452,2025-01-06 06:04:19.925045,0 days 00:00:25.035593,8,45,55.0,95.0,90.0,55.0,65.0,50.0,65.0,,,2,5.0,6.0,6.0,5.0,5.0,6.0,2.0,,,COMPLETE
253,253,0.959988444316048,2025-01-06 06:04:19.925746,2025-01-06 06:04:38.308720,0 days 00:00:18.382974,5,40,85.0,95.0,90.0,70.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
254,254,0.9566666666666667,2025-01-06 06:04:38.309234,2025-01-06 06:04:41.228846,0 days 00:00:02.919612,1,35,,,,,,,,,,2,,,,,,,,,,COMPLETE
255,255,0.9624552674491733,2025-01-06 06:04:41.229177,2025-01-06 06:04:58.131907,0 days 00:00:16.902730,5,35,90.0,95.0,90.0,75.0,,,,,,2,5.0,5.0,6.0,5.0,,,,,,COMPLETE
256,256,0.9308905431791958,2025-01-06 06:04:58.132400,2025-01-06 06:05:20.077257,0 days 00:00:21.944857,7,30,90.0,95.0,85.0,80.0,65.0,70.0,,,,2,5.0,5.0,6.0,5.0,6.0,3.0,,,,COMPLETE
257,257,0.9405422213258035,2025-01-06 06:05:20.077872,2025-01-06 06:05:52.698212,0 days 00:00:32.620340,9,35,95.0,95.0,90.0,75.0,100.0,40.0,5.0,20.0,,2,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,,COMPLETE
258,258,0.9483331898144162,2025-01-06 06:05:52.698937,2025-01-06 06:06:10.344469,0 days 00:00:17.645532,5,40,85.0,95.0,90.0,70.0,,,,,,2,5.0,5.0,6.0,5.0,,,,,,COMPLETE
259,259,0.954188713989373,2025-01-06 06:06:10.344999,2025-01-06 06:06:27.953336,0 days 00:00:17.608337,5,40,50.0,100.0,90.0,70.0,,,,,,2,5.0,5.0,6.0,5.0,,,,,,COMPLETE
260,260,0.9525330848503001,2025-01-06 06:06:27.953839,2025-01-06 06:06:43.389833,0 days 00:00:15.435994,5,40,85.0,95.0,85.0,80.0,,,,,,2,5.0,5.0,4.0,5.0,,,,,,COMPLETE
261,261,0.9402380321497968,2025-01-06 06:06:43.390314,2025-01-06 06:07:04.760208,0 days 00:00:21.369894,5,35,95.0,50.0,90.0,70.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
262,262,0.9634037958386976,2025-01-06 06:07:04.760869,2025-01-06 06:07:21.041904,0 days 00:00:16.281035,5,50,85.0,100.0,85.0,75.0,,,,,,2,5.0,5.0,4.0,5.0,,,,,,COMPLETE
263,263,0.9474297959978848,2025-01-06 06:07:21.042393,2025-01-06 06:07:41.451111,0 days 00:00:20.408718,6,50,90.0,100.0,85.0,75.0,80.0,,,,,2,5.0,5.0,4.0,5.0,5.0,,,,,COMPLETE
264,264,0.9508760447922617,2025-01-06 06:07:41.451639,2025-01-06 06:07:58.918989,0 days 00:00:17.467350,5,45,85.0,100.0,80.0,75.0,,,,,,2,5.0,5.0,4.0,5.0,,,,,,COMPLETE
265,265,0.9591983316601866,2025-01-06 06:07:58.919468,2025-01-06 06:08:15.133886,0 days 00:00:16.214418,5,40,85.0,100.0,85.0,75.0,,,,,,2,5.0,5.0,4.0,5.0,,,,,,COMPLETE
266,266,0.9484018871685826,2025-01-06 06:08:15.134427,2025-01-06 06:08:31.361164,0 days 00:00:16.226737,5,30,90.0,100.0,85.0,75.0,,,,,,2,5.0,5.0,4.0,5.0,,,,,,COMPLETE
267,267,0.9396755646471534,2025-01-06 06:08:31.361771,2025-01-06 06:08:51.591254,0 days 00:00:20.229483,5,35,85.0,100.0,85.0,75.0,,,,,,6,5.0,5.0,4.0,5.0,,,,,,COMPLETE
268,268,0.9467334874641784,2025-01-06 06:08:51.591789,2025-01-06 06:09:07.855012,0 days 00:00:16.263223,5,40,90.0,100.0,85.0,75.0,,,,,,2,5.0,5.0,4.0,5.0,,,,,,COMPLETE
269,269,0.9466613327999467,2025-01-06 06:09:07.855510,2025-01-06 06:09:24.524307,0 days 00:00:16.668797,5,40,80.0,100.0,90.0,70.0,,,,,,2,5.0,5.0,4.0,5.0,,,,,,COMPLETE
270,270,0.9566666666666667,2025-01-06 06:09:24.524801,2025-01-06 06:09:44.702923,0 days 00:00:20.178122,7,50,85.0,95.0,80.0,80.0,75.0,25.0,,,,2,5.0,5.0,4.0,5.0,3.0,4.0,,,,COMPLETE
271,271,0.9414243962467312,2025-01-06 06:09:44.703516,2025-01-06 06:10:00.012462,0 days 00:00:15.308946,5,45,85.0,100.0,90.0,45.0,,,,,,2,5.0,5.0,4.0,5.0,,,,,,COMPLETE
272,272,0.9541291040623261,2025-01-06 06:10:00.013041,2025-01-06 06:10:22.807211,0 days 00:00:22.794170,6,55,90.0,95.0,85.0,75.0,70.0,,,,,2,5.0,5.0,4.0,5.0,5.0,,,,,COMPLETE
273,273,0.9441732493121505,2025-01-06 06:10:22.807780,2025-01-06 06:10:38.929650,0 days 00:00:16.121870,5,35,80.0,100.0,90.0,100.0,,,,,,2,5.0,5.0,4.0,5.0,,,,,,COMPLETE
274,274,0.9432163115131075,2025-01-06 06:10:38.930139,2025-01-06 06:10:51.830218,0 days 00:00:12.900079,4,45,85.0,95.0,90.0,,,,,,,2,5.0,5.0,4.0,,,,,,,COMPLETE
275,275,0.9592599963513939,2025-01-06 06:10:51.830666,2025-01-06 06:11:12.163265,0 days 00:00:20.332599,5,40,80.0,100.0,80.0,65.0,,,,,,5,4.0,5.0,4.0,5.0,,,,,,COMPLETE
276,276,0.9373844526116494,2025-01-06 06:11:12.163848,2025-01-06 06:11:33.389096,0 days 00:00:21.225248,5,40,80.0,100.0,95.0,65.0,,,,,,5,4.0,5.0,5.0,5.0,,,,,,COMPLETE
277,277,0.9549998749996528,2025-01-06 06:11:33.389704,2025-01-06 06:11:55.908158,0 days 00:00:22.518454,5,40,85.0,100.0,80.0,70.0,,,,,,5,3.0,5.0,5.0,5.0,,,,,,COMPLETE
278,278,0.9398668105046315,2025-01-06 06:11:55.908673,2025-01-06 06:12:14.979385,0 days 00:00:19.070712,5,45,80.0,100.0,80.0,65.0,,,,,,6,4.0,5.0,6.0,5.0,,,,,,COMPLETE
279,279,0.9534077568830708,2025-01-06 06:12:14.979910,2025-01-06 06:12:32.292431,0 days 00:00:17.312521,5,40,90.0,95.0,90.0,60.0,,,,,,4,5.0,5.0,6.0,5.0,,,,,,COMPLETE
280,280,0.9463924467950786,2025-01-06 06:12:32.293027,2025-01-06 06:12:49.542056,0 days 00:00:17.249029,5,35,75.0,100.0,10.0,65.0,,,,,,2,5.0,5.0,4.0,5.0,,,,,,COMPLETE
281,281,0.9432163115131075,2025-01-06 06:12:49.542636,2025-01-06 06:13:08.617979,0 days 00:00:19.075343,4,25,85.0,95.0,95.0,,,,,,,5,5.0,5.0,6.0,,,,,,,COMPLETE
282,282,0.9516654583031243,2025-01-06 06:13:08.618477,2025-01-06 06:13:26.670011,0 days 00:00:18.051534,5,60,80.0,100.0,90.0,60.0,,,,,,2,4.0,5.0,4.0,5.0,,,,,,COMPLETE
283,283,0.940786068488805,2025-01-06 06:13:26.670509,2025-01-06 06:13:45.125595,0 days 00:00:18.455086,5,50,80.0,100.0,95.0,75.0,,,,,,4,5.0,3.0,6.0,5.0,,,,,,COMPLETE
284,284,0.9507929883138564,2025-01-06 06:13:45.126159,2025-01-06 06:14:00.294927,0 days 00:00:15.168768,5,45,90.0,95.0,30.0,65.0,,,,,,2,5.0,6.0,4.0,5.0,,,,,,COMPLETE
285,285,0.9522191494384675,2025-01-06 06:14:00.295420,2025-01-06 06:14:20.565763,0 days 00:00:20.270343,5,55,95.0,100.0,85.0,70.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
286,286,0.9557998597615947,2025-01-06 06:14:20.566377,2025-01-06 06:14:37.247704,0 days 00:00:16.681327,5,40,85.0,95.0,80.0,60.0,,,,,,2,3.0,6.0,5.0,5.0,,,,,,COMPLETE
287,287,0.9448811435197574,2025-01-06 06:14:37.248198,2025-01-06 06:14:58.842069,0 days 00:00:21.593871,6,45,75.0,90.0,85.0,50.0,40.0,,,,,5,5.0,6.0,6.0,5.0,2.0,,,,,COMPLETE
288,288,0.9549988749718743,2025-01-06 06:14:58.842599,2025-01-06 06:15:32.678576,0 days 00:00:33.835977,10,50,55.0,95.0,95.0,80.0,100.0,60.0,20.0,85.0,55.0,2,5.0,4.0,4.0,5.0,6.0,4.0,6.0,2.0,6.0,COMPLETE
289,289,0.960859461228293,2025-01-06 06:15:32.679305,2025-01-06 06:15:45.324489,0 days 00:00:12.645184,5,50,80.0,100.0,90.0,60.0,,,,,,2,5.0,6.0,2.0,5.0,,,,,,COMPLETE
290,290,0.9499215433796827,2025-01-06 06:15:45.325072,2025-01-06 06:15:59.957693,0 days 00:00:14.632621,5,45,80.0,95.0,90.0,65.0,,,,,,2,5.0,6.0,2.0,5.0,,,,,,COMPLETE
291,291,0.949126038542229,2025-01-06 06:15:59.958193,2025-01-06 06:16:15.004152,0 days 00:00:15.045959,5,40,80.0,100.0,90.0,60.0,,,,,,2,5.0,6.0,2.0,5.0,,,,,,COMPLETE
292,292,0.9398551997345979,2025-01-06 06:16:15.004646,2025-01-06 06:16:29.680857,0 days 00:00:14.676211,6,50,85.0,95.0,90.0,70.0,50.0,,,,,2,4.0,5.0,2.0,5.0,2.0,,,,,COMPLETE
293,293,0.9460612806003538,2025-01-06 06:16:29.681370,2025-01-06 06:16:47.328237,0 days 00:00:17.646867,5,40,80.0,100.0,85.0,60.0,,,,,,2,5.0,6.0,2.0,5.0,,,,,,COMPLETE
294,294,0.9633994745249822,2025-01-06 06:16:47.328784,2025-01-06 06:17:11.384804,0 days 00:00:24.056020,5,35,75.0,55.0,90.0,65.0,,,,,,2,6.0,6.0,4.0,5.0,,,,,,COMPLETE
295,295,0.9337861542168945,2025-01-06 06:17:11.385401,2025-01-06 06:17:25.914791,0 days 00:00:14.529390,5,35,75.0,100.0,95.0,65.0,,,,,,2,3.0,6.0,4.0,5.0,,,,,,COMPLETE
296,296,0.9575997125404241,2025-01-06 06:17:25.915287,2025-01-06 06:17:42.365067,0 days 00:00:16.449780,4,30,75.0,55.0,90.0,,,,,,,2,6.0,6.0,4.0,,,,,,,COMPLETE
297,297,0.955012167883455,2025-01-06 06:17:42.365548,2025-01-06 06:17:47.047910,0 days 00:00:04.682362,2,35,75.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
298,298,0.9441855950300913,2025-01-06 06:17:47.048274,2025-01-06 06:18:04.128362,0 days 00:00:17.080088,5,45,70.0,70.0,85.0,65.0,,,,,,2,6.0,6.0,4.0,5.0,,,,,,COMPLETE
299,299,0.9432250512145157,2025-01-06 06:18:04.128874,2025-01-06 06:18:23.780779,0 days 00:00:19.651905,5,35,80.0,35.0,40.0,65.0,,,,,,2,6.0,6.0,4.0,5.0,,,,,,COMPLETE
300,300,0.9440201005025126,2025-01-06 06:18:23.781430,2025-01-06 06:18:38.853502,0 days 00:00:15.072072,4,30,85.0,100.0,70.0,,,,,,,2,6.0,6.0,4.0,,,,,,,COMPLETE
301,301,0.9518239191564632,2025-01-06 06:18:38.853975,2025-01-06 06:18:55.251167,0 days 00:00:16.397192,5,40,65.0,95.0,95.0,70.0,,,,,,2,3.0,6.0,4.0,5.0,,,,,,COMPLETE
302,302,0.9550719822812846,2025-01-06 06:18:55.251657,2025-01-06 06:19:14.201527,0 days 00:00:18.949870,5,55,85.0,55.0,90.0,60.0,,,,,,2,6.0,6.0,4.0,5.0,,,,,,COMPLETE
303,303,0.9515104739054203,2025-01-06 06:19:14.202041,2025-01-06 06:19:31.074446,0 days 00:00:16.872405,5,50,75.0,90.0,95.0,60.0,,,,,,2,4.0,6.0,4.0,5.0,,,,,,COMPLETE
304,304,0.9401060927133973,2025-01-06 06:19:31.075009,2025-01-06 06:19:49.788447,0 days 00:00:18.713438,5,5,80.0,100.0,90.0,75.0,,,,,,2,5.0,6.0,5.0,5.0,,,,,,COMPLETE
305,305,0.9538634932769708,2025-01-06 06:19:49.789064,2025-01-06 06:20:05.666316,0 days 00:00:15.877252,5,35,90.0,95.0,85.0,70.0,,,,,,2,5.0,6.0,3.0,5.0,,,,,,COMPLETE
306,306,0.9506937658784445,2025-01-06 06:20:05.666834,2025-01-06 06:20:19.739213,0 days 00:00:14.072379,5,45,50.0,50.0,90.0,45.0,,,,,,2,5.0,6.0,2.0,4.0,,,,,,COMPLETE
307,307,0.9499616628329499,2025-01-06 06:20:19.739724,2025-01-06 06:20:34.951682,0 days 00:00:15.211958,4,40,85.0,40.0,20.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
308,308,0.9504156702612462,2025-01-06 06:20:34.952143,2025-01-06 06:20:47.690856,0 days 00:00:12.738713,5,35,80.0,25.0,85.0,50.0,,,,,,2,4.0,6.0,3.0,5.0,,,,,,COMPLETE
309,309,0.9507663027146148,2025-01-06 06:20:47.691406,2025-01-06 06:21:06.176784,0 days 00:00:18.485378,5,45,75.0,75.0,95.0,60.0,,,,,,2,6.0,6.0,4.0,5.0,,,,,,COMPLETE
310,310,0.9557205152400042,2025-01-06 06:21:06.177358,2025-01-06 06:21:22.884288,0 days 00:00:16.706930,5,55,50.0,100.0,75.0,65.0,,,,,,2,5.0,6.0,3.0,5.0,,,,,,COMPLETE
311,311,0.9330850028524447,2025-01-06 06:21:22.884885,2025-01-06 06:21:40.982464,0 days 00:00:18.097579,5,40,85.0,90.0,100.0,35.0,,,,,,6,3.0,6.0,4.0,5.0,,,,,,COMPLETE
312,312,0.9532554257095158,2025-01-06 06:21:40.982992,2025-01-06 06:22:01.607973,0 days 00:00:20.624981,5,50,70.0,100.0,90.0,40.0,,,,,,2,5.0,6.0,5.0,5.0,,,,,,COMPLETE
313,313,0.9465714596275889,2025-01-06 06:22:01.608482,2025-01-06 06:22:33.801306,0 days 00:00:32.192824,8,50,90.0,65.0,95.0,70.0,60.0,95.0,30.0,,,2,5.0,4.0,4.0,5.0,6.0,6.0,4.0,,,COMPLETE
314,314,0.9591983316601866,2025-01-06 06:22:33.802065,2025-01-06 06:22:46.658331,0 days 00:00:12.856266,4,35,75.0,95.0,80.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
315,315,0.9617300254431792,2025-01-06 06:22:46.658801,2025-01-06 06:22:59.209724,0 days 00:00:12.550923,4,35,75.0,100.0,80.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
316,316,0.9546978590431148,2025-01-06 06:22:59.210203,2025-01-06 06:23:11.116868,0 days 00:00:11.906665,4,35,75.0,100.0,80.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
317,317,0.9410772740799525,2025-01-06 06:23:11.117318,2025-01-06 06:23:20.662689,0 days 00:00:09.545371,3,35,70.0,100.0,,,,,,,,2,5.0,6.0,,,,,,,,COMPLETE
318,318,0.9476189423172605,2025-01-06 06:23:20.663111,2025-01-06 06:23:35.007956,0 days 00:00:14.344845,4,30,75.0,100.0,80.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
319,319,0.9559392585877124,2025-01-06 06:23:35.008414,2025-01-06 06:23:48.257007,0 days 00:00:13.248593,4,35,75.0,100.0,80.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
320,320,0.949815285573258,2025-01-06 06:23:48.257522,2025-01-06 06:24:01.528438,0 days 00:00:13.270916,4,30,70.0,100.0,75.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
321,321,0.9470558375634518,2025-01-06 06:24:01.528933,2025-01-06 06:24:12.481905,0 days 00:00:10.952972,3,35,65.0,95.0,,,,,,,,2,5.0,6.0,,,,,,,,COMPLETE
322,322,0.9458322238494652,2025-01-06 06:24:12.482415,2025-01-06 06:24:24.514906,0 days 00:00:12.032491,4,35,75.0,30.0,75.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
323,323,0.9649999027775078,2025-01-06 06:24:24.515363,2025-01-06 06:24:36.625469,0 days 00:00:12.110106,4,45,100.0,100.0,80.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
324,324,0.9524624373956594,2025-01-06 06:24:36.625960,2025-01-06 06:24:48.398319,0 days 00:00:11.772359,4,45,70.0,100.0,75.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
325,325,0.9475467846961074,2025-01-06 06:24:48.398809,2025-01-06 06:25:02.956297,0 days 00:00:14.557488,4,50,100.0,95.0,80.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
326,326,0.9558728098637248,2025-01-06 06:25:02.956804,2025-01-06 06:25:16.595812,0 days 00:00:13.639008,4,45,95.0,100.0,80.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
327,327,0.9557286432160804,2025-01-06 06:25:16.596340,2025-01-06 06:25:29.425877,0 days 00:00:12.829537,4,40,100.0,100.0,80.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
328,328,0.9517299045340776,2025-01-06 06:25:29.426336,2025-01-06 06:25:43.787109,0 days 00:00:14.360773,4,45,100.0,95.0,80.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
329,329,0.9541291040623261,2025-01-06 06:25:43.787673,2025-01-06 06:25:53.583320,0 days 00:00:09.795647,4,40,75.0,45.0,85.0,,,,,,,2,4.0,5.0,3.0,,,,,,,COMPLETE
330,330,0.9498231239251108,2025-01-06 06:25:53.583759,2025-01-06 06:26:07.148649,0 days 00:00:13.564890,4,50,80.0,90.0,80.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
331,331,0.9515859766277128,2025-01-06 06:26:07.149137,2025-01-06 06:26:19.671806,0 days 00:00:12.522669,3,30,75.0,60.0,,,,,,,,2,5.0,6.0,,,,,,,,COMPLETE
332,332,0.9499755544690875,2025-01-06 06:26:19.672228,2025-01-06 06:26:32.833058,0 days 00:00:13.160830,4,65,95.0,100.0,75.0,,,,,,,2,5.0,6.0,4.0,,,,,,,COMPLETE
333,333,0.9507118927973199,2025-01-06 06:26:32.833572,2025-01-06 06:26:46.522500,0 days 00:00:13.688928,4,50,85.0,95.0,5.0,,,,,,,2,5.0,6.0,3.0,,,,,,,COMPLETE
334,334,0.9542005690610493,2025-01-06 06:26:46.522955,2025-01-06 06:27:08.080001,0 days 00:00:21.557046,8,60,80.0,100.0,85.0,65.0,45.0,80.0,100.0,,,2,5.0,5.0,4.0,4.0,2.0,5.0,2.0,,,COMPLETE
335,335,0.9499994444382716,2025-01-06 06:27:08.080653,2025-01-06 06:27:14.608949,0 days 00:00:06.528296,2,45,90.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
336,336,0.9345305795023104,2025-01-06 06:27:14.609332,2025-01-06 06:27:31.822673,0 days 00:00:17.213341,5,45,15.0,95.0,60.0,75.0,,,,,,2,6.0,6.0,4.0,4.0,,,,,,COMPLETE
337,337,0.9441077441077441,2025-01-06 06:27:31.823190,2025-01-06 06:27:47.699546,0 days 00:00:15.876356,5,40,80.0,95.0,85.0,85.0,,,,,,2,5.0,6.0,2.0,4.0,,,,,,COMPLETE
338,338,0.9465714596275889,2025-01-06 06:27:47.700037,2025-01-06 06:28:03.545837,0 days 00:00:15.845800,5,35,70.0,100.0,100.0,80.0,,,,,,2,5.0,6.0,3.0,4.0,,,,,,COMPLETE
339,339,0.9457837359555251,2025-01-06 06:28:03.546330,2025-01-06 06:28:17.647876,0 days 00:00:14.101546,5,50,75.0,95.0,65.0,65.0,,,,,,2,3.0,5.0,4.0,5.0,,,,,,COMPLETE
340,340,0.9499165275459098,2025-01-06 06:28:17.648445,2025-01-06 06:28:47.625230,0 days 00:00:29.976785,9,45,60.0,100.0,30.0,70.0,40.0,55.0,10.0,45.0,,2,5.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,,COMPLETE
341,341,0.9415417893140665,2025-01-06 06:28:47.625960,2025-01-06 06:29:04.621440,0 days 00:00:16.995480,6,55,75.0,90.0,80.0,65.0,55.0,,,,,2,4.0,6.0,4.0,5.0,3.0,,,,,COMPLETE
342,342,0.9461595609151179,2025-01-06 06:29:04.621988,2025-01-06 06:29:20.962921,0 days 00:00:16.340933,5,40,85.0,20.0,100.0,60.0,,,,,,2,5.0,6.0,3.0,5.0,,,,,,COMPLETE
343,343,0.9557233069608768,2025-01-06 06:29:20.963411,2025-01-06 06:29:31.641346,0 days 00:00:10.677935,3,70,80.0,100.0,,,,,,,,2,5.0,6.0,,,,,,,,COMPLETE
344,344,0.9491199073996783,2025-01-06 06:29:31.641785,2025-01-06 06:29:45.214812,0 days 00:00:13.573027,5,35,90.0,90.0,80.0,75.0,,,,,,2,6.0,5.0,4.0,5.0,,,,,,COMPLETE
345,345,0.9510408401657411,2025-01-06 06:29:45.215375,2025-01-06 06:30:09.801834,0 days 00:00:24.586459,7,55,80.0,95.0,85.0,65.0,60.0,40.0,,,,4,5.0,6.0,4.0,4.0,6.0,4.0,,,,COMPLETE
346,346,0.9443587270973963,2025-01-06 06:30:09.802523,2025-01-06 06:30:22.869729,0 days 00:00:13.067206,4,10,95.0,100.0,55.0,,,,,,,2,5.0,6.0,3.0,,,,,,,COMPLETE
347,347,0.9540355677154583,2025-01-06 06:30:22.870229,2025-01-06 06:30:39.813871,0 days 00:00:16.943642,6,45,85.0,100.0,100.0,60.0,75.0,,,,,2,5.0,6.0,4.0,5.0,3.0,,,,,COMPLETE
348,348,0.956738768718802,2025-01-06 06:30:39.814404,2025-01-06 06:30:56.780540,0 days 00:00:16.966136,5,70,60.0,95.0,80.0,70.0,,,,,,2,5.0,6.0,5.0,5.0,,,,,,COMPLETE
349,349,0.9449925128698073,2025-01-06 06:30:56.781054,2025-01-06 06:31:09.410903,0 days 00:00:12.629849,5,50,70.0,65.0,70.0,75.0,,,,,,2,3.0,5.0,3.0,5.0,,,,,,COMPLETE
