,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
506,506,0.8225344782721832,2025-01-03 21:53:37.731183,2025-01-03 21:54:04.861867,0 days 00:00:27.130684,9,50,60.0,70.0,25.0,65.0,45.0,40.0,20.0,55.0,,4,3.0,5.0,3.0,5.0,3.0,3.0,2.0,5.0,,COMPLETE
507,507,0.8708333333333333,2025-01-03 21:54:04.862808,2025-01-03 21:54:39.702913,0 days 00:00:34.840105,7,90,15.0,60.0,40.0,90.0,60.0,75.0,,,,5,2.0,6.0,2.0,6.0,2.0,5.0,,,,COMPLETE
508,508,0.8225344782721832,2025-01-03 21:54:39.703709,2025-01-03 21:55:08.340834,0 days 00:00:28.637125,6,35,45.0,80.0,20.0,70.0,40.0,,,,,4,2.0,2.0,3.0,6.0,6.0,,,,,COMPLETE
509,509,0.80625,2025-01-03 21:55:08.341788,2025-01-03 21:55:55.929863,0 days 00:00:47.588075,9,90,20.0,50.0,35.0,40.0,55.0,55.0,25.0,60.0,,5,4.0,6.0,3.0,5.0,5.0,5.0,2.0,6.0,,COMPLETE
510,510,0.8317110655737705,2025-01-03 21:55:55.930808,2025-01-03 21:56:05.209728,0 days 00:00:09.278920,1,95,,,,,,,,,,6,,,,,,,,,,COMPLETE
511,511,0.7623604465709728,2025-01-03 21:56:05.210331,2025-01-03 21:56:35.232830,0 days 00:00:30.022499,6,15,40.0,95.0,25.0,65.0,45.0,,,,,2,3.0,6.0,4.0,4.0,4.0,,,,,COMPLETE
512,512,0.8064516129032258,2025-01-03 21:56:35.233798,2025-01-03 21:57:12.919317,0 days 00:00:37.685519,7,85,10.0,65.0,35.0,85.0,40.0,80.0,,,,2,2.0,5.0,3.0,6.0,6.0,6.0,,,,COMPLETE
513,513,0.8198924731182795,2025-01-03 21:57:12.920214,2025-01-03 21:57:56.731404,0 days 00:00:43.811190,8,45,30.0,55.0,40.0,75.0,35.0,40.0,45.0,,,4,4.0,6.0,5.0,5.0,2.0,5.0,4.0,,,COMPLETE
514,514,0.7889499869075673,2025-01-03 21:57:56.732472,2025-01-03 21:58:03.412680,0 days 00:00:06.680208,2,95,55.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
515,515,0.8617133791644632,2025-01-03 21:58:03.413310,2025-01-03 21:58:44.581858,0 days 00:00:41.168548,7,90,65.0,70.0,30.0,95.0,5.0,85.0,,,,5,2.0,6.0,3.0,6.0,6.0,5.0,,,,COMPLETE
516,516,0.8056426332288402,2025-01-03 21:58:44.582793,2025-01-03 21:59:16.076029,0 days 00:00:31.493236,6,95,15.0,75.0,25.0,60.0,10.0,,,,,2,6.0,5.0,3.0,6.0,5.0,,,,,COMPLETE
517,517,0.8708333333333333,2025-01-03 21:59:16.076795,2025-01-03 21:59:56.474986,0 days 00:00:40.398191,9,85,60.0,50.0,15.0,45.0,40.0,100.0,70.0,75.0,,2,2.0,6.0,3.0,5.0,3.0,5.0,2.0,5.0,,COMPLETE
518,518,0.8697478991596639,2025-01-03 21:59:56.476082,2025-01-03 22:00:13.268358,0 days 00:00:16.792276,3,100,45.0,60.0,,,,,,,,3,4.0,6.0,,,,,,,,COMPLETE
519,519,0.8225344782721832,2025-01-03 22:00:13.269411,2025-01-03 22:00:45.222277,0 days 00:00:31.952866,7,55,55.0,55.0,30.0,25.0,35.0,90.0,,,,5,3.0,5.0,3.0,6.0,2.0,4.0,,,,COMPLETE
520,520,0.8064516129032258,2025-01-03 22:00:45.223301,2025-01-03 22:01:15.562857,0 days 00:00:30.339556,8,95,20.0,75.0,35.0,55.0,50.0,60.0,55.0,,,2,2.0,5.0,3.0,5.0,5.0,3.0,2.0,,,COMPLETE
521,521,0.8452950558213717,2025-01-03 22:01:15.563712,2025-01-03 22:01:48.928221,0 days 00:00:33.364509,6,90,25.0,50.0,40.0,80.0,45.0,,,,,4,4.0,6.0,3.0,6.0,6.0,,,,,COMPLETE
522,522,0.8548009367681498,2025-01-03 22:01:48.929036,2025-01-03 22:02:11.579313,0 days 00:00:22.650277,7,90,70.0,65.0,30.0,100.0,60.0,95.0,,,,2,5.0,5.0,2.0,4.0,5.0,5.0,,,,COMPLETE
523,523,0.8202898550724638,2025-01-03 22:02:11.580126,2025-01-03 22:02:57.308282,0 days 00:00:45.728156,8,85,60.0,55.0,45.0,35.0,40.0,85.0,65.0,,,5,3.0,6.0,3.0,5.0,6.0,5.0,2.0,,,COMPLETE
524,524,0.7898305084745763,2025-01-03 22:02:57.309390,2025-01-03 22:03:49.089288,0 days 00:00:51.779898,9,100,45.0,100.0,25.0,95.0,30.0,100.0,80.0,85.0,,6,2.0,6.0,3.0,6.0,5.0,5.0,2.0,6.0,,COMPLETE
525,525,0.7739583333333333,2025-01-03 22:03:49.090409,2025-01-03 22:04:22.722862,0 days 00:00:33.632453,6,95,55.0,60.0,35.0,60.0,5.0,,,,,2,3.0,5.0,3.0,6.0,6.0,,,,,COMPLETE
526,526,0.845603813559322,2025-01-03 22:04:22.723698,2025-01-03 22:05:12.203809,0 days 00:00:49.480111,8,90,50.0,70.0,10.0,40.0,35.0,90.0,60.0,,,5,2.0,6.0,3.0,5.0,4.0,6.0,4.0,,,COMPLETE
527,527,0.8221642764015646,2025-01-03 22:05:12.204915,2025-01-03 22:05:33.323546,0 days 00:00:21.118631,7,50,40.0,75.0,30.0,30.0,65.0,95.0,,,,2,2.0,6.0,3.0,6.0,5.0,5.0,,,,COMPLETE
528,528,0.8126984126984127,2025-01-03 22:05:33.324442,2025-01-03 22:06:19.021577,0 days 00:00:45.697135,9,85,50.0,95.0,40.0,35.0,45.0,15.0,65.0,40.0,,4,6.0,4.0,3.0,6.0,2.0,5.0,2.0,4.0,,COMPLETE
529,529,0.8518218623481781,2025-01-03 22:06:19.022462,2025-01-03 22:06:56.611582,0 days 00:00:37.589120,8,85,10.0,90.0,45.0,95.0,70.0,90.0,5.0,,,2,2.0,6.0,3.0,5.0,5.0,5.0,2.0,,,COMPLETE
530,530,0.80625,2025-01-03 22:06:56.613059,2025-01-03 22:07:34.873231,0 days 00:00:38.260172,7,95,25.0,80.0,35.0,45.0,55.0,95.0,,,,2,3.0,4.0,3.0,6.0,6.0,5.0,,,,COMPLETE
531,531,0.87042842215256,2025-01-03 22:07:34.874068,2025-01-03 22:07:54.792718,0 days 00:00:19.918650,4,90,35.0,50.0,30.0,,,,,,,4,4.0,6.0,2.0,,,,,,,COMPLETE
532,532,0.8544980443285528,2025-01-03 22:07:54.793411,2025-01-03 22:08:19.953252,0 days 00:00:25.159841,6,95,55.0,60.0,25.0,55.0,50.0,,,,,6,2.0,5.0,3.0,5.0,3.0,,,,,COMPLETE
533,533,0.7968253968253969,2025-01-03 22:08:19.954280,2025-01-03 22:08:58.794375,0 days 00:00:38.840095,8,45,40.0,65.0,60.0,90.0,35.0,35.0,15.0,,,2,3.0,6.0,3.0,6.0,5.0,3.0,3.0,,,COMPLETE
534,534,0.8544980443285528,2025-01-03 22:08:58.795205,2025-01-03 22:09:40.029780,0 days 00:00:41.234575,7,65,15.0,55.0,35.0,65.0,40.0,65.0,,,,2,5.0,6.0,3.0,6.0,5.0,4.0,,,,COMPLETE
535,535,0.81889338731444,2025-01-03 22:09:40.030807,2025-01-03 22:10:18.771061,0 days 00:00:38.740254,8,85,60.0,70.0,30.0,85.0,45.0,100.0,75.0,,,4,2.0,5.0,3.0,5.0,6.0,5.0,2.0,,,COMPLETE
536,536,0.8130618720253834,2025-01-03 22:10:18.771953,2025-01-03 22:10:48.138019,0 days 00:00:29.366066,6,30,45.0,50.0,40.0,50.0,40.0,,,,,2,4.0,4.0,3.0,6.0,5.0,,,,,COMPLETE
537,537,0.7431561996779388,2025-01-03 22:10:48.138769,2025-01-03 22:11:27.659541,0 days 00:00:39.520772,9,40,20.0,45.0,20.0,40.0,40.0,75.0,10.0,55.0,,5,4.0,2.0,3.0,6.0,3.0,5.0,3.0,2.0,,COMPLETE
538,538,0.8544980443285528,2025-01-03 22:11:27.660714,2025-01-03 22:12:01.588493,0 days 00:00:33.927779,7,90,45.0,30.0,25.0,100.0,60.0,90.0,,,,5,2.0,5.0,4.0,5.0,2.0,5.0,,,,COMPLETE
539,539,0.7898305084745763,2025-01-03 22:12:01.589287,2025-01-03 22:12:46.355945,0 days 00:00:44.766658,8,80,50.0,55.0,30.0,70.0,10.0,60.0,50.0,,,2,6.0,6.0,3.0,6.0,6.0,5.0,2.0,,,COMPLETE
540,540,0.7732497387669801,2025-01-03 22:12:46.357095,2025-01-03 22:13:18.696583,0 days 00:00:32.339488,6,25,65.0,75.0,40.0,60.0,35.0,,,,,4,2.0,6.0,3.0,5.0,6.0,,,,,COMPLETE
541,541,0.7968253968253969,2025-01-03 22:13:18.697376,2025-01-03 22:13:54.894516,0 days 00:00:36.197140,7,100,20.0,45.0,35.0,50.0,5.0,85.0,,,,2,3.0,5.0,3.0,6.0,5.0,5.0,,,,COMPLETE
542,542,0.7960805084745763,2025-01-03 22:13:54.895561,2025-01-03 22:14:24.814280,0 days 00:00:29.918719,7,90,15.0,10.0,30.0,35.0,65.0,95.0,,,,2,2.0,6.0,2.0,5.0,5.0,4.0,,,,COMPLETE
543,543,0.8225344782721832,2025-01-03 22:14:24.815115,2025-01-03 22:15:13.034316,0 days 00:00:48.219201,8,55,55.0,65.0,35.0,95.0,45.0,100.0,55.0,,,5,4.0,6.0,3.0,6.0,6.0,5.0,3.0,,,COMPLETE
544,544,0.80625,2025-01-03 22:15:13.035418,2025-01-03 22:15:43.678946,0 days 00:00:30.643528,6,60,30.0,50.0,40.0,45.0,35.0,,,,,2,2.0,6.0,3.0,6.0,4.0,,,,,COMPLETE
545,545,0.7801587301587302,2025-01-03 22:15:43.680703,2025-01-03 22:16:33.598227,0 days 00:00:49.917524,9,20,45.0,70.0,25.0,90.0,45.0,40.0,80.0,70.0,,6,4.0,6.0,3.0,5.0,2.0,6.0,4.0,6.0,,COMPLETE
546,546,0.7739583333333333,2025-01-03 22:16:33.599970,2025-01-03 22:17:11.498467,0 days 00:00:37.898497,8,95,50.0,85.0,20.0,40.0,30.0,50.0,70.0,,,4,2.0,5.0,4.0,6.0,5.0,5.0,2.0,,,COMPLETE
547,547,0.7394957983193278,2025-01-03 22:17:11.499595,2025-01-03 22:17:42.736267,0 days 00:00:31.236672,8,85,40.0,40.0,45.0,55.0,55.0,90.0,60.0,,,2,3.0,4.0,3.0,5.0,5.0,2.0,3.0,,,COMPLETE
548,548,0.8293650793650793,2025-01-03 22:17:42.737106,2025-01-03 22:18:14.797640,0 days 00:00:32.060534,7,90,55.0,60.0,30.0,55.0,50.0,10.0,,,,2,2.0,4.0,3.0,6.0,6.0,3.0,,,,COMPLETE
549,549,0.8708333333333333,2025-01-03 22:18:14.798649,2025-01-03 22:18:48.360980,0 days 00:00:33.562331,7,50,35.0,65.0,35.0,85.0,35.0,95.0,,,,2,2.0,6.0,3.0,6.0,3.0,5.0,,,,COMPLETE
550,550,0.8130618720253834,2025-01-03 22:18:48.361867,2025-01-03 22:19:05.796405,0 days 00:00:17.434538,6,80,60.0,95.0,30.0,30.0,40.0,,,,,5,6.0,3.0,5.0,5.0,2.0,,,,,COMPLETE
551,551,0.8221642764015646,2025-01-03 22:19:05.797198,2025-01-03 22:19:43.733027,0 days 00:00:37.935829,8,95,50.0,55.0,45.0,50.0,5.0,65.0,45.0,,,4,3.0,5.0,3.0,2.0,6.0,5.0,5.0,,,COMPLETE
552,552,0.8056426332288402,2025-01-03 22:19:43.734066,2025-01-03 22:20:26.488993,0 days 00:00:42.754927,9,90,25.0,50.0,15.0,35.0,40.0,90.0,85.0,80.0,,2,5.0,6.0,3.0,6.0,5.0,5.0,2.0,3.0,,COMPLETE
553,553,0.8064516129032258,2025-01-03 22:20:26.489989,2025-01-03 22:21:11.684646,0 days 00:00:45.194657,7,95,20.0,80.0,25.0,100.0,40.0,70.0,,,,5,3.0,6.0,2.0,6.0,5.0,5.0,,,,COMPLETE
554,554,0.8119363395225465,2025-01-03 22:21:11.685693,2025-01-03 22:21:26.188598,0 days 00:00:14.502905,2,85,70.0,,,,,,,,,6,4.0,,,,,,,,,COMPLETE
555,555,0.8125996810207337,2025-01-03 22:21:26.189321,2025-01-03 22:21:36.856253,0 days 00:00:10.666932,3,100,45.0,75.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
556,556,0.80625,2025-01-03 22:21:36.856889,2025-01-03 22:22:08.028232,0 days 00:00:31.171343,6,70,95.0,35.0,35.0,70.0,10.0,,,,,4,2.0,5.0,3.0,5.0,6.0,,,,,COMPLETE
557,557,0.7898305084745763,2025-01-03 22:22:08.029016,2025-01-03 22:22:40.711759,0 days 00:00:32.682743,8,95,60.0,40.0,40.0,45.0,30.0,85.0,40.0,,,2,4.0,3.0,3.0,6.0,5.0,5.0,3.0,,,COMPLETE
558,558,0.0,2025-01-03 22:22:40.712796,2025-01-03 22:23:56.022027,0 days 00:01:15.309231,9,90,65.0,55.0,30.0,60.0,45.0,95.0,50.0,35.0,,2,2.0,6.0,3.0,5.0,4.0,4.0,2.0,5.0,,COMPLETE
559,559,0.8221642764015646,2025-01-03 22:23:56.022946,2025-01-03 22:24:35.331523,0 days 00:00:39.308577,7,35,15.0,70.0,50.0,95.0,50.0,45.0,,,,3,3.0,6.0,3.0,6.0,5.0,5.0,,,,COMPLETE
560,560,0.8387096774193549,2025-01-03 22:24:35.332844,2025-01-03 22:25:17.091790,0 days 00:00:41.758946,8,90,40.0,45.0,25.0,65.0,35.0,30.0,75.0,,,5,4.0,5.0,3.0,5.0,2.0,5.0,3.0,,,COMPLETE
561,561,0.8126984126984127,2025-01-03 22:25:17.092639,2025-01-03 22:25:44.560331,0 days 00:00:27.467692,6,80,55.0,90.0,30.0,50.0,40.0,,,,,2,2.0,6.0,3.0,6.0,3.0,,,,,COMPLETE
562,562,0.8544980443285528,2025-01-03 22:25:44.561398,2025-01-03 22:26:20.798849,0 days 00:00:36.237451,7,50,10.0,55.0,40.0,40.0,45.0,100.0,,,,2,2.0,5.0,3.0,6.0,6.0,5.0,,,,COMPLETE
563,563,0.8126984126984127,2025-01-03 22:26:20.799680,2025-01-03 22:27:03.826539,0 days 00:00:43.026859,8,100,25.0,60.0,35.0,90.0,65.0,90.0,60.0,,,6,3.0,4.0,3.0,5.0,6.0,3.0,3.0,,,COMPLETE
564,564,0.8548009367681498,2025-01-03 22:27:03.827603,2025-01-03 22:27:38.556939,0 days 00:00:34.729336,7,95,45.0,50.0,30.0,95.0,15.0,95.0,,,,5,2.0,6.0,2.0,6.0,5.0,2.0,,,,COMPLETE
565,565,0.7574967405475881,2025-01-03 22:27:38.557827,2025-01-03 22:28:11.642313,0 days 00:00:33.084486,6,90,50.0,75.0,40.0,75.0,30.0,,,,,2,4.0,6.0,3.0,5.0,5.0,,,,,COMPLETE
566,566,0.7574967405475881,2025-01-03 22:28:11.643100,2025-01-03 22:29:08.602340,0 days 00:00:56.959240,9,85,55.0,15.0,20.0,55.0,35.0,85.0,70.0,5.0,,4,6.0,5.0,3.0,6.0,5.0,5.0,2.0,6.0,,COMPLETE
567,567,0.8371848739495797,2025-01-03 22:29:08.603565,2025-01-03 22:29:21.321158,0 days 00:00:12.717593,4,95,30.0,60.0,25.0,,,,,,,2,2.0,3.0,3.0,,,,,,,COMPLETE
568,568,0.7564807541241163,2025-01-03 22:29:21.321831,2025-01-03 22:30:00.664517,0 days 00:00:39.342686,7,90,45.0,95.0,10.0,30.0,55.0,100.0,,,,2,2.0,6.0,3.0,6.0,6.0,6.0,,,,COMPLETE
569,569,0.8544980443285528,2025-01-03 22:30:00.665599,2025-01-03 22:30:43.631306,0 days 00:00:42.965707,8,45,20.0,70.0,35.0,45.0,70.0,80.0,20.0,,,5,3.0,6.0,3.0,5.0,3.0,5.0,3.0,,,COMPLETE
570,570,0.8380355276907001,2025-01-03 22:30:43.632271,2025-01-03 22:31:19.343878,0 days 00:00:35.711607,8,100,50.0,65.0,30.0,80.0,40.0,35.0,55.0,,,2,3.0,6.0,3.0,6.0,2.0,5.0,2.0,,,COMPLETE
571,571,0.7898305084745763,2025-01-03 22:31:19.344952,2025-01-03 22:31:59.429628,0 days 00:00:40.084676,8,85,60.0,45.0,45.0,35.0,50.0,90.0,80.0,,,4,4.0,3.0,3.0,5.0,5.0,5.0,4.0,,,COMPLETE
572,572,0.7564807541241163,2025-01-03 22:31:59.430596,2025-01-03 22:32:33.578635,0 days 00:00:34.148039,6,80,40.0,100.0,30.0,100.0,5.0,,,,,6,2.0,4.0,3.0,6.0,6.0,,,,,COMPLETE
573,573,0.8870673952641166,2025-01-03 22:32:33.580137,2025-01-03 22:33:10.180934,0 days 00:00:36.600797,8,85,50.0,85.0,35.0,50.0,60.0,95.0,40.0,,,2,2.0,5.0,3.0,6.0,5.0,4.0,3.0,,,COMPLETE
574,574,0.8293650793650793,2025-01-03 22:33:10.182010,2025-01-03 22:33:40.108779,0 days 00:00:29.926769,8,85,50.0,90.0,35.0,50.0,60.0,95.0,35.0,,,2,2.0,4.0,3.0,6.0,5.0,4.0,3.0,,,COMPLETE
575,575,0.7739583333333333,2025-01-03 22:33:40.109621,2025-01-03 22:34:19.921938,0 days 00:00:39.812317,8,85,45.0,85.0,25.0,50.0,60.0,100.0,40.0,,,3,2.0,5.0,3.0,6.0,5.0,4.0,3.0,,,COMPLETE
576,576,0.8360215053763441,2025-01-03 22:34:19.922982,2025-01-03 22:34:50.094071,0 days 00:00:30.171089,8,80,50.0,85.0,30.0,50.0,60.0,95.0,40.0,,,2,2.0,4.0,2.0,6.0,5.0,4.0,3.0,,,COMPLETE
577,577,0.8056426332288402,2025-01-03 22:34:50.094986,2025-01-03 22:35:26.733940,0 days 00:00:36.638954,8,85,50.0,85.0,35.0,55.0,65.0,95.0,50.0,,,4,2.0,5.0,4.0,6.0,5.0,4.0,3.0,,,COMPLETE
578,578,0.7574967405475881,2025-01-03 22:35:26.734791,2025-01-03 22:36:08.646947,0 days 00:00:41.912156,8,85,15.0,80.0,30.0,50.0,55.0,90.0,45.0,,,5,2.0,4.0,3.0,6.0,5.0,4.0,3.0,,,COMPLETE
579,579,0.8452950558213717,2025-01-03 22:36:08.648273,2025-01-03 22:36:45.196716,0 days 00:00:36.548443,8,85,45.0,80.0,55.0,55.0,55.0,90.0,45.0,,,2,2.0,5.0,3.0,6.0,5.0,4.0,3.0,,,COMPLETE
580,580,0.87042842215256,2025-01-03 22:36:45.197547,2025-01-03 22:37:24.946222,0 days 00:00:39.748675,8,90,20.0,85.0,35.0,25.0,60.0,100.0,50.0,,,2,2.0,4.0,3.0,6.0,5.0,4.0,3.0,,,COMPLETE
581,581,0.8221642764015646,2025-01-03 22:37:24.947306,2025-01-03 22:38:07.054486,0 days 00:00:42.107180,8,80,65.0,90.0,25.0,50.0,10.0,95.0,35.0,,,4,5.0,5.0,3.0,6.0,5.0,4.0,3.0,,,COMPLETE
582,582,0.8056426332288402,2025-01-03 22:38:07.055367,2025-01-03 22:38:37.432174,0 days 00:00:30.376807,7,90,35.0,80.0,30.0,50.0,65.0,95.0,,,,2,2.0,5.0,3.0,4.0,5.0,4.0,,,,COMPLETE
583,583,0.8455843469063987,2025-01-03 22:38:37.433203,2025-01-03 22:39:20.588833,0 days 00:00:43.155630,9,90,45.0,85.0,20.0,65.0,60.0,90.0,55.0,65.0,,4,2.0,5.0,3.0,6.0,5.0,4.0,3.0,5.0,,COMPLETE
584,584,0.8538884524744697,2025-01-03 22:39:20.589746,2025-01-03 22:39:54.721068,0 days 00:00:34.131322,7,90,50.0,55.0,35.0,55.0,40.0,100.0,,,,5,2.0,5.0,3.0,3.0,5.0,5.0,,,,COMPLETE
585,585,0.861228813559322,2025-01-03 22:39:54.721866,2025-01-03 22:40:28.910554,0 days 00:00:34.188688,8,75,50.0,90.0,25.0,85.0,65.0,40.0,30.0,,,2,2.0,5.0,2.0,6.0,5.0,5.0,2.0,,,COMPLETE
586,586,0.7635063559322034,2025-01-03 22:40:28.911641,2025-01-03 22:40:56.523237,0 days 00:00:27.611596,9,85,45.0,75.0,30.0,60.0,45.0,25.0,25.0,15.0,,6,2.0,4.0,3.0,6.0,6.0,5.0,3.0,4.0,,COMPLETE
587,587,0.8225344782721832,2025-01-03 22:40:56.524148,2025-01-03 22:41:29.229212,0 days 00:00:32.705064,8,95,25.0,85.0,35.0,95.0,40.0,95.0,85.0,,,2,2.0,4.0,3.0,6.0,5.0,5.0,2.0,,,COMPLETE
588,588,0.780539397144368,2025-01-03 22:41:29.230249,2025-01-03 22:42:04.928659,0 days 00:00:35.698410,7,15,40.0,60.0,30.0,55.0,35.0,85.0,,,,4,4.0,5.0,3.0,6.0,5.0,2.0,,,,COMPLETE
589,589,0.7804555084745763,2025-01-03 22:42:04.929541,2025-01-03 22:42:39.959312,0 days 00:00:35.029771,6,85,15.0,55.0,25.0,90.0,5.0,,,,,5,4.0,4.0,3.0,6.0,6.0,,,,,COMPLETE
590,590,0.80625,2025-01-03 22:42:39.960816,2025-01-03 22:43:00.153065,0 days 00:00:20.192249,8,80,20.0,30.0,30.0,100.0,60.0,95.0,15.0,,,2,2.0,5.0,3.0,6.0,4.0,5.0,3.0,,,COMPLETE
591,591,0.8221642764015646,2025-01-03 22:43:00.154125,2025-01-03 22:43:34.433361,0 days 00:00:34.279236,7,95,10.0,70.0,35.0,70.0,75.0,70.0,,,,2,6.0,4.0,4.0,6.0,2.0,4.0,,,,COMPLETE
592,592,0.80625,2025-01-03 22:43:34.434397,2025-01-03 22:44:13.681133,0 days 00:00:39.246736,9,90,45.0,60.0,15.0,50.0,55.0,90.0,50.0,30.0,,2,2.0,5.0,3.0,6.0,3.0,5.0,2.0,6.0,,COMPLETE
593,593,0.8385416666666667,2025-01-03 22:44:13.681984,2025-01-03 22:44:48.919360,0 days 00:00:35.237376,8,100,70.0,75.0,30.0,60.0,40.0,100.0,65.0,,,3,2.0,5.0,3.0,6.0,6.0,3.0,3.0,,,COMPLETE
594,594,0.8221642764015646,2025-01-03 22:44:48.920447,2025-01-03 22:45:27.819461,0 days 00:00:38.899014,7,95,50.0,65.0,25.0,45.0,35.0,95.0,,,,5,4.0,4.0,3.0,6.0,5.0,5.0,,,,COMPLETE
595,595,0.8452380952380952,2025-01-03 22:45:27.820325,2025-01-03 22:46:06.000427,0 days 00:00:38.180102,8,90,50.0,65.0,40.0,90.0,15.0,90.0,40.0,,,2,2.0,5.0,2.0,6.0,5.0,5.0,4.0,,,COMPLETE
596,596,0.8056426332288402,2025-01-03 22:46:06.002344,2025-01-03 22:46:44.206448,0 days 00:00:38.204104,7,95,65.0,80.0,40.0,55.0,50.0,80.0,,,,5,2.0,5.0,3.0,6.0,6.0,4.0,,,,COMPLETE
597,597,0.8214192196910186,2025-01-03 22:46:44.207292,2025-01-03 22:47:09.996933,0 days 00:00:25.789641,6,10,35.0,55.0,30.0,95.0,40.0,,,,,2,4.0,4.0,3.0,6.0,2.0,,,,,COMPLETE
598,598,0.7902680197762164,2025-01-03 22:47:09.997742,2025-01-03 22:47:39.782584,0 days 00:00:29.784842,8,90,30.0,70.0,35.0,50.0,50.0,75.0,10.0,,,6,2.0,5.0,3.0,6.0,5.0,5.0,2.0,,,COMPLETE
599,599,0.87042842215256,2025-01-03 22:47:39.783762,2025-01-03 22:48:12.067792,0 days 00:00:32.284030,6,85,20.0,50.0,25.0,75.0,35.0,,,,,4,2.0,5.0,3.0,6.0,6.0,,,,,COMPLETE
600,600,0.8221642764015646,2025-01-03 22:48:12.068602,2025-01-03 22:48:44.292853,0 days 00:00:32.224251,9,85,50.0,70.0,30.0,60.0,40.0,90.0,45.0,60.0,,2,6.0,4.0,3.0,6.0,6.0,6.0,3.0,4.0,,COMPLETE
601,601,0.8781068217874141,2025-01-03 22:48:44.294019,2025-01-03 22:49:15.945596,0 days 00:00:31.651577,8,100,55.0,90.0,35.0,45.0,5.0,85.0,90.0,,,2,2.0,3.0,3.0,6.0,5.0,5.0,2.0,,,COMPLETE
602,602,0.8385416666666667,2025-01-03 22:49:15.946470,2025-01-03 22:49:45.703265,0 days 00:00:29.756795,7,100,55.0,95.0,35.0,45.0,45.0,85.0,,,,2,2.0,5.0,3.0,6.0,5.0,3.0,,,,COMPLETE
603,603,0.8221642764015646,2025-01-03 22:49:45.704095,2025-01-03 22:50:21.385256,0 days 00:00:35.681161,8,100,55.0,25.0,35.0,45.0,25.0,85.0,90.0,,,2,2.0,3.0,6.0,6.0,5.0,3.0,2.0,,,COMPLETE
604,604,0.8225344782721832,2025-01-03 22:50:21.386297,2025-01-03 22:50:52.570411,0 days 00:00:31.184114,8,100,55.0,90.0,35.0,45.0,55.0,85.0,85.0,,,2,2.0,3.0,3.0,6.0,5.0,2.0,4.0,,,COMPLETE
605,605,0.8225344782721832,2025-01-03 22:50:52.571303,2025-01-03 22:51:24.535513,0 days 00:00:31.964210,7,100,60.0,95.0,40.0,50.0,65.0,80.0,,,,2,2.0,3.0,3.0,6.0,5.0,5.0,,,,COMPLETE
606,606,0.8371848739495797,2025-01-03 22:51:24.536323,2025-01-03 22:51:55.145326,0 days 00:00:30.609003,6,100,55.0,90.0,35.0,45.0,20.0,,,,,2,2.0,3.0,5.0,6.0,5.0,,,,,COMPLETE
607,607,0.7739583333333333,2025-01-03 22:51:55.146322,2025-01-03 22:52:39.502953,0 days 00:00:44.356631,9,100,55.0,95.0,40.0,80.0,100.0,85.0,90.0,85.0,,2,2.0,3.0,3.0,6.0,5.0,5.0,3.0,6.0,,COMPLETE
608,608,0.829190904283448,2025-01-03 22:52:39.503887,2025-01-03 22:53:12.755329,0 days 00:00:33.251442,8,95,60.0,100.0,35.0,50.0,10.0,80.0,95.0,,,2,2.0,3.0,2.0,6.0,5.0,6.0,2.0,,,COMPLETE
609,609,0.8544980443285528,2025-01-03 22:53:12.756379,2025-01-03 22:53:40.015248,0 days 00:00:27.258869,7,100,50.0,90.0,35.0,35.0,30.0,80.0,,,,2,2.0,3.0,3.0,6.0,5.0,3.0,,,,COMPLETE
610,610,0.8286546610169492,2025-01-03 22:53:40.016086,2025-01-03 22:54:07.743491,0 days 00:00:27.727405,6,95,55.0,60.0,40.0,50.0,70.0,,,,,2,2.0,3.0,3.0,6.0,5.0,,,,,COMPLETE
611,611,0.845603813559322,2025-01-03 22:54:07.744795,2025-01-03 22:54:39.993975,0 days 00:00:32.249180,7,65,50.0,55.0,30.0,30.0,35.0,75.0,,,,2,2.0,3.0,3.0,6.0,5.0,5.0,,,,COMPLETE
612,612,0.9106858054226474,2025-01-03 22:54:39.994992,2025-01-03 22:55:10.499839,0 days 00:00:30.504847,8,80,40.0,50.0,45.0,65.0,40.0,55.0,90.0,,,2,2.0,3.0,3.0,6.0,5.0,5.0,3.0,,,COMPLETE
613,613,0.7739583333333333,2025-01-03 22:55:10.500779,2025-01-03 22:55:43.816413,0 days 00:00:33.315634,8,80,40.0,50.0,45.0,65.0,40.0,55.0,95.0,,,2,2.0,3.0,3.0,6.0,5.0,5.0,3.0,,,COMPLETE
614,614,0.8548009367681498,2025-01-03 22:55:43.817252,2025-01-03 22:56:13.656767,0 days 00:00:29.839515,8,80,40.0,50.0,50.0,65.0,40.0,55.0,90.0,,,2,2.0,3.0,3.0,6.0,3.0,5.0,3.0,,,COMPLETE
