,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
85,85,0.7945542469123321,2025-01-03 09:16:54.135076,2025-01-03 09:17:14.430174,0 days 00:00:20.295098,6,75,80.0,70.0,50.0,35.0,85.0,,,,,5,5.0,3.0,2.0,3.0,2.0,,,,,COMPLETE
86,86,0.7963414634146342,2025-01-03 09:17:14.430739,2025-01-03 09:17:41.205307,0 days 00:00:26.774568,7,80,60.0,20.0,40.0,100.0,95.0,95.0,,,,6,4.0,3.0,4.0,5.0,3.0,2.0,,,,COMPLETE
87,87,0.8043913136338887,2025-01-03 09:17:41.205912,2025-01-03 09:18:17.340621,0 days 00:00:36.134709,6,55,30.0,50.0,60.0,35.0,45.0,,,,,4,4.0,5.0,3.0,2.0,2.0,,,,,COMPLETE
88,88,0.7886790494967313,2025-01-03 09:18:17.341347,2025-01-03 09:18:38.679751,0 days 00:00:21.338404,5,90,70.0,45.0,45.0,70.0,,,,,,6,3.0,2.0,4.0,3.0,,,,,,COMPLETE
89,89,0.8075320265473067,2025-01-03 09:18:38.680327,2025-01-03 09:19:05.687833,0 days 00:00:27.007506,7,80,100.0,55.0,25.0,10.0,90.0,60.0,,,,6,4.0,6.0,2.0,3.0,3.0,2.0,,,,COMPLETE
90,90,0.8098012646793136,2025-01-03 09:19:05.688445,2025-01-03 09:19:38.351161,0 days 00:00:32.662716,6,70,45.0,40.0,55.0,65.0,80.0,,,,,4,2.0,5.0,3.0,2.0,5.0,,,,,COMPLETE
91,91,0.7901409209710883,2025-01-03 09:19:38.351828,2025-01-03 09:20:06.987084,0 days 00:00:28.635256,8,75,80.0,25.0,55.0,15.0,90.0,80.0,70.0,,,5,4.0,3.0,3.0,3.0,3.0,2.0,2.0,,,COMPLETE
92,92,0.809754327415716,2025-01-03 09:20:06.987745,2025-01-03 09:20:33.597800,0 days 00:00:26.610055,7,65,75.0,25.0,60.0,5.0,95.0,75.0,,,,5,5.0,3.0,3.0,3.0,3.0,2.0,,,,COMPLETE
93,93,0.8029866690740574,2025-01-03 09:20:33.598399,2025-01-03 09:21:03.319440,0 days 00:00:29.721041,7,80,80.0,30.0,50.0,20.0,85.0,85.0,,,,5,4.0,3.0,3.0,3.0,4.0,2.0,,,,COMPLETE
94,94,0.8048656715069397,2025-01-03 09:21:03.320119,2025-01-03 09:21:28.425497,0 days 00:00:25.105378,6,60,25.0,15.0,40.0,25.0,100.0,,,,,5,3.0,3.0,3.0,3.0,3.0,,,,,COMPLETE
95,95,0.7937654320987655,2025-01-03 09:21:28.426116,2025-01-03 09:21:48.325879,0 days 00:00:19.899763,5,70,70.0,70.0,35.0,80.0,,,,,,6,6.0,3.0,3.0,2.0,,,,,,COMPLETE
96,96,0.8011907773481262,2025-01-03 09:21:48.326440,2025-01-03 09:22:20.926838,0 days 00:00:32.600398,7,85,85.0,20.0,80.0,10.0,90.0,40.0,,,,6,4.0,3.0,2.0,3.0,2.0,3.0,,,,COMPLETE
97,97,0.8094681308258865,2025-01-03 09:22:20.927433,2025-01-03 09:22:48.078946,0 days 00:00:27.151513,6,75,80.0,35.0,65.0,15.0,95.0,,,,,5,3.0,4.0,3.0,4.0,2.0,,,,,COMPLETE
