,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
504,504,0.5398601398601399,2025-01-04 13:24:34.590226,2025-01-04 13:24:45.059937,0 days 00:00:10.469711,4,65,90.0,25.0,30.0,,,,,,,2,2.0,4.0,5.0,,,,,,,COMPLETE
505,505,0.6083333333333334,2025-01-04 13:24:45.060647,2025-01-04 13:25:09.723062,0 days 00:00:24.662415,8,10,100.0,95.0,70.0,70.0,90.0,20.0,90.0,,,2,3.0,3.0,2.0,5.0,4.0,5.0,4.0,,,COMPLETE
506,506,0.7229024943310658,2025-01-04 13:25:09.723823,2025-01-04 13:25:42.568804,0 days 00:00:32.844981,10,45,95.0,5.0,20.0,65.0,95.0,10.0,95.0,90.0,80.0,2,6.0,6.0,3.0,5.0,3.0,6.0,4.0,6.0,3.0,COMPLETE
507,507,0.49257884972170685,2025-01-04 13:25:42.569709,2025-01-04 13:26:08.629910,0 days 00:00:26.060201,8,60,90.0,45.0,55.0,40.0,75.0,25.0,70.0,,,5,3.0,3.0,5.0,5.0,4.0,5.0,6.0,,,COMPLETE
508,508,0.5836829836829837,2025-01-04 13:26:08.631001,2025-01-04 13:26:29.296829,0 days 00:00:20.665828,8,80,100.0,50.0,25.0,70.0,65.0,55.0,45.0,,,2,2.0,3.0,5.0,5.0,5.0,4.0,3.0,,,COMPLETE
509,509,0.7229024943310658,2025-01-04 13:26:29.297620,2025-01-04 13:26:51.189777,0 days 00:00:21.892157,8,50,80.0,40.0,15.0,20.0,100.0,30.0,90.0,,,2,3.0,3.0,6.0,5.0,6.0,5.0,5.0,,,COMPLETE
510,510,0.6126373626373627,2025-01-04 13:26:51.190568,2025-01-04 13:27:25.107154,0 days 00:00:33.916586,9,50,85.0,10.0,20.0,25.0,30.0,5.0,85.0,45.0,,3,2.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,,COMPLETE
511,511,0.570754716981132,2025-01-04 13:27:25.108198,2025-01-04 13:27:48.962638,0 days 00:00:23.854440,7,25,90.0,70.0,30.0,100.0,45.0,35.0,,,,2,5.0,3.0,5.0,5.0,6.0,5.0,,,,COMPLETE
512,512,0.6323055683387022,2025-01-04 13:27:48.963495,2025-01-04 13:28:07.189039,0 days 00:00:18.225544,6,30,90.0,20.0,40.0,75.0,55.0,,,,,2,3.0,3.0,5.0,5.0,5.0,,,,,COMPLETE
513,513,0.5897435897435896,2025-01-04 13:28:07.189823,2025-01-04 13:28:33.232485,0 days 00:00:26.042662,8,95,95.0,85.0,20.0,65.0,60.0,30.0,30.0,,,4,2.0,3.0,5.0,5.0,4.0,6.0,4.0,,,COMPLETE
514,514,0.6086124401913875,2025-01-04 13:28:33.233296,2025-01-04 13:28:41.053677,0 days 00:00:07.820381,4,85,85.0,50.0,25.0,,,,,,,2,2.0,3.0,5.0,,,,,,,COMPLETE
515,515,0.6398467432950192,2025-01-04 13:28:41.054333,2025-01-04 13:29:11.035475,0 days 00:00:29.981142,10,75,100.0,65.0,35.0,85.0,85.0,15.0,95.0,55.0,90.0,3,4.0,3.0,5.0,5.0,3.0,4.0,5.0,2.0,5.0,COMPLETE
516,516,0.5820181731229077,2025-01-04 13:29:11.036613,2025-01-04 13:29:33.490869,0 days 00:00:22.454256,8,70,95.0,15.0,30.0,30.0,50.0,45.0,100.0,,,2,6.0,3.0,4.0,5.0,5.0,5.0,4.0,,,COMPLETE
517,517,0.6024436090225564,2025-01-04 13:29:33.491723,2025-01-04 13:29:58.446300,0 days 00:00:24.954577,8,55,90.0,30.0,15.0,70.0,5.0,40.0,100.0,,,2,2.0,3.0,5.0,5.0,6.0,5.0,4.0,,,COMPLETE
518,518,0.6323055683387022,2025-01-04 13:29:58.447099,2025-01-04 13:30:28.877221,0 days 00:00:30.430122,9,75,90.0,45.0,25.0,10.0,75.0,50.0,50.0,60.0,,2,3.0,3.0,5.0,6.0,4.0,5.0,4.0,3.0,,COMPLETE
519,519,0.6862745098039216,2025-01-04 13:30:28.878295,2025-01-04 13:30:53.090928,0 days 00:00:24.212633,8,80,95.0,10.0,10.0,70.0,50.0,5.0,95.0,,,3,5.0,3.0,5.0,5.0,4.0,5.0,6.0,,,COMPLETE
520,520,0.6154545454545455,2025-01-04 13:30:53.091755,2025-01-04 13:31:17.446973,0 days 00:00:24.355218,8,50,100.0,55.0,20.0,65.0,60.0,70.0,35.0,,,2,3.0,3.0,5.0,5.0,5.0,6.0,5.0,,,COMPLETE
521,521,0.5523809523809524,2025-01-04 13:31:17.447802,2025-01-04 13:31:36.538360,0 days 00:00:19.090558,8,55,85.0,90.0,50.0,75.0,80.0,85.0,100.0,,,2,2.0,3.0,2.0,5.0,4.0,5.0,4.0,,,COMPLETE
522,522,0.5268867924528302,2025-01-04 13:31:36.539156,2025-01-04 13:31:45.057205,0 days 00:00:08.518049,4,50,90.0,90.0,30.0,,,,,,,2,3.0,3.0,5.0,,,,,,,COMPLETE
523,523,0.6168478260869565,2025-01-04 13:31:45.057864,2025-01-04 13:32:11.865953,0 days 00:00:26.808089,9,45,90.0,15.0,45.0,15.0,40.0,10.0,90.0,70.0,,2,6.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,,COMPLETE
524,524,0.6797480620155039,2025-01-04 13:32:11.867061,2025-01-04 13:32:20.023067,0 days 00:00:08.156006,3,55,95.0,35.0,,,,,,,,5,2.0,3.0,,,,,,,,COMPLETE
525,525,0.7188219052001841,2025-01-04 13:32:20.023706,2025-01-04 13:32:39.392068,0 days 00:00:19.368362,7,80,80.0,45.0,50.0,70.0,45.0,65.0,,,,2,3.0,3.0,5.0,5.0,6.0,4.0,,,,COMPLETE
526,526,0.5025310630464795,2025-01-04 13:32:39.392876,2025-01-04 13:33:05.487309,0 days 00:00:26.094433,8,65,85.0,25.0,20.0,80.0,20.0,30.0,40.0,,,3,2.0,4.0,5.0,5.0,4.0,5.0,4.0,,,COMPLETE
527,527,0.5927952576379389,2025-01-04 13:33:05.488150,2025-01-04 13:33:41.450742,0 days 00:00:35.962592,10,40,45.0,40.0,35.0,95.0,65.0,35.0,95.0,75.0,5.0,6,2.0,3.0,5.0,5.0,5.0,6.0,5.0,3.0,6.0,COMPLETE
528,528,0.6126373626373627,2025-01-04 13:33:41.451950,2025-01-04 13:34:01.339155,0 days 00:00:19.887205,8,55,100.0,20.0,15.0,65.0,50.0,75.0,85.0,,,2,2.0,2.0,3.0,5.0,6.0,4.0,4.0,,,COMPLETE
529,529,0.6358800773694391,2025-01-04 13:34:01.339953,2025-01-04 13:34:35.118152,0 days 00:00:33.778199,8,60,95.0,80.0,25.0,60.0,55.0,40.0,20.0,,,2,3.0,3.0,5.0,5.0,4.0,5.0,4.0,,,COMPLETE
530,530,0.6495238095238096,2025-01-04 13:34:35.118936,2025-01-04 13:34:50.102586,0 days 00:00:14.983650,4,85,90.0,50.0,25.0,,,,,,,4,6.0,3.0,5.0,,,,,,,COMPLETE
531,531,0.6755637367694431,2025-01-04 13:34:50.103486,2025-01-04 13:35:12.019779,0 days 00:00:21.916293,8,50,90.0,95.0,20.0,70.0,100.0,30.0,80.0,,,2,2.0,3.0,5.0,5.0,6.0,5.0,4.0,,,COMPLETE
532,532,0.6755637367694431,2025-01-04 13:35:12.020655,2025-01-04 13:35:37.219694,0 days 00:00:25.199039,9,80,85.0,45.0,30.0,80.0,85.0,15.0,100.0,100.0,,2,3.0,3.0,2.0,5.0,5.0,5.0,6.0,4.0,,COMPLETE
533,533,0.5317028985507246,2025-01-04 13:35:37.220558,2025-01-04 13:35:58.735751,0 days 00:00:21.515193,8,70,95.0,35.0,55.0,70.0,90.0,25.0,95.0,,,2,2.0,3.0,5.0,5.0,3.0,5.0,3.0,,,COMPLETE
534,534,0.5994397759103641,2025-01-04 13:35:58.736557,2025-01-04 13:36:18.630983,0 days 00:00:19.894426,6,45,90.0,10.0,25.0,5.0,70.0,,,,,3,2.0,5.0,5.0,5.0,4.0,,,,,COMPLETE
535,535,0.4642042863657091,2025-01-04 13:36:18.631946,2025-01-04 13:36:44.892550,0 days 00:00:26.260604,8,85,100.0,5.0,20.0,75.0,80.0,10.0,75.0,,,2,4.0,3.0,4.0,5.0,2.0,5.0,5.0,,,COMPLETE
536,536,0.6594202898550725,2025-01-04 13:36:44.893413,2025-01-04 13:37:19.376505,0 days 00:00:34.483092,10,75,90.0,55.0,40.0,75.0,55.0,20.0,100.0,50.0,55.0,2,3.0,3.0,5.0,5.0,5.0,6.0,5.0,2.0,4.0,COMPLETE
537,537,0.5790697674418605,2025-01-04 13:37:19.377414,2025-01-04 13:37:28.504112,0 days 00:00:09.126698,4,50,85.0,20.0,15.0,,,,,,,2,2.0,3.0,5.0,,,,,,,COMPLETE
538,538,0.6447124304267161,2025-01-04 13:37:28.504769,2025-01-04 13:37:51.833121,0 days 00:00:23.328352,8,55,40.0,15.0,10.0,55.0,95.0,35.0,45.0,,,2,3.0,3.0,5.0,5.0,6.0,4.0,4.0,,,COMPLETE
539,539,0.5343406593406593,2025-01-04 13:37:51.834136,2025-01-04 13:37:56.311215,0 days 00:00:04.477079,1,50,,,,,,,,,,5,,,,,,,,,,COMPLETE
540,540,0.7229024943310658,2025-01-04 13:37:56.311795,2025-01-04 13:38:17.013208,0 days 00:00:20.701413,7,80,95.0,50.0,45.0,65.0,10.0,5.0,,,,3,2.0,3.0,5.0,5.0,3.0,5.0,,,,COMPLETE
541,541,0.6666666666666666,2025-01-04 13:38:17.014013,2025-01-04 13:38:42.792720,0 days 00:00:25.778707,8,60,90.0,85.0,25.0,65.0,15.0,70.0,25.0,,,4,3.0,3.0,5.0,5.0,4.0,5.0,4.0,,,COMPLETE
542,542,0.6594202898550725,2025-01-04 13:38:42.793534,2025-01-04 13:39:09.952639,0 days 00:00:27.159105,9,55,70.0,40.0,30.0,20.0,60.0,25.0,55.0,80.0,,2,2.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,,COMPLETE
543,543,0.5648148148148149,2025-01-04 13:39:09.953476,2025-01-04 13:39:39.002120,0 days 00:00:29.048644,8,45,100.0,30.0,45.0,70.0,45.0,10.0,35.0,,,2,6.0,4.0,5.0,5.0,6.0,6.0,5.0,,,COMPLETE
544,544,0.5820181731229077,2025-01-04 13:39:39.003029,2025-01-04 13:39:47.541763,0 days 00:00:08.538734,4,35,95.0,50.0,35.0,,,,,,,2,2.0,3.0,5.0,,,,,,,COMPLETE
545,545,0.575984990619137,2025-01-04 13:39:47.542399,2025-01-04 13:40:06.211347,0 days 00:00:18.668948,8,60,90.0,15.0,20.0,60.0,70.0,40.0,90.0,,,3,4.0,3.0,2.0,5.0,4.0,5.0,4.0,,,COMPLETE
546,546,0.6802721088435374,2025-01-04 13:40:06.212163,2025-01-04 13:40:30.893083,0 days 00:00:24.680920,10,85,95.0,45.0,30.0,25.0,50.0,5.0,95.0,85.0,95.0,2,3.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,COMPLETE
547,547,0.6755637367694431,2025-01-04 13:40:30.894014,2025-01-04 13:40:52.217518,0 days 00:00:21.323504,8,30,90.0,10.0,25.0,75.0,50.0,20.0,100.0,,,2,3.0,2.0,5.0,5.0,6.0,5.0,5.0,,,COMPLETE
548,548,0.6126373626373627,2025-01-04 13:40:52.218543,2025-01-04 13:41:16.156607,0 days 00:00:23.938064,7,65,85.0,90.0,15.0,100.0,85.0,75.0,,,,3,5.0,3.0,5.0,5.0,5.0,5.0,,,,COMPLETE
549,549,0.6987179487179487,2025-01-04 13:41:16.157515,2025-01-04 13:41:36.856786,0 days 00:00:20.699271,8,80,95.0,50.0,25.0,60.0,75.0,60.0,30.0,,,2,2.0,3.0,5.0,5.0,4.0,5.0,4.0,,,COMPLETE
550,550,0.6086956521739131,2025-01-04 13:41:36.857602,2025-01-04 13:41:48.191153,0 days 00:00:11.333551,4,100,75.0,40.0,15.0,,,,,,,2,2.0,3.0,5.0,,,,,,,COMPLETE
551,551,0.7436363636363637,2025-01-04 13:41:48.191818,2025-01-04 13:42:15.089228,0 days 00:00:26.897410,8,50,95.0,15.0,65.0,15.0,55.0,15.0,100.0,,,2,6.0,3.0,5.0,5.0,4.0,6.0,6.0,,,COMPLETE
552,552,0.4592728946157386,2025-01-04 13:42:15.090325,2025-01-04 13:42:42.169624,0 days 00:00:27.079299,8,50,100.0,35.0,50.0,25.0,55.0,15.0,15.0,,,5,6.0,3.0,5.0,5.0,4.0,6.0,6.0,,,COMPLETE
553,553,0.5531914893617021,2025-01-04 13:42:42.170569,2025-01-04 13:43:12.588602,0 days 00:00:30.418033,8,40,100.0,20.0,65.0,15.0,55.0,15.0,100.0,,,3,6.0,3.0,6.0,5.0,4.0,6.0,6.0,,,COMPLETE
554,554,0.6755637367694431,2025-01-04 13:43:12.589517,2025-01-04 13:43:39.109550,0 days 00:00:26.520033,8,55,95.0,10.0,65.0,15.0,55.0,15.0,100.0,,,2,6.0,3.0,5.0,5.0,4.0,6.0,6.0,,,COMPLETE
555,555,0.509750566893424,2025-01-04 13:43:39.110425,2025-01-04 13:44:04.715486,0 days 00:00:25.605061,8,75,95.0,90.0,60.0,10.0,65.0,15.0,95.0,,,2,6.0,3.0,4.0,6.0,4.0,6.0,6.0,,,COMPLETE
556,556,0.5884353741496599,2025-01-04 13:44:04.716596,2025-01-04 13:44:27.541309,0 days 00:00:22.824713,8,80,100.0,55.0,70.0,15.0,55.0,10.0,40.0,,,2,6.0,3.0,3.0,5.0,4.0,6.0,6.0,,,COMPLETE
557,557,0.7102892366050261,2025-01-04 13:44:27.542235,2025-01-04 13:44:51.740705,0 days 00:00:24.198470,8,55,20.0,45.0,70.0,5.0,60.0,20.0,100.0,,,2,6.0,2.0,5.0,5.0,4.0,6.0,6.0,,,COMPLETE
558,558,0.7096153846153846,2025-01-04 13:44:51.741582,2025-01-04 13:45:16.903509,0 days 00:00:25.161927,8,50,95.0,25.0,15.0,15.0,60.0,10.0,95.0,,,2,6.0,3.0,5.0,5.0,4.0,6.0,6.0,,,COMPLETE
559,559,0.5707364341085271,2025-01-04 13:45:16.904592,2025-01-04 13:45:47.033047,0 days 00:00:30.128455,8,45,95.0,85.0,65.0,20.0,80.0,15.0,100.0,,,2,6.0,3.0,5.0,5.0,4.0,6.0,6.0,,,COMPLETE
560,560,0.6632270168855534,2025-01-04 13:45:47.033985,2025-01-04 13:46:16.727146,0 days 00:00:29.693161,8,80,100.0,15.0,60.0,90.0,55.0,5.0,95.0,,,3,6.0,3.0,5.0,5.0,4.0,6.0,6.0,,,COMPLETE
561,561,0.6834905660377358,2025-01-04 13:46:16.728027,2025-01-04 13:46:32.851754,0 days 00:00:16.123727,5,60,95.0,5.0,65.0,20.0,,,,,,2,6.0,3.0,5.0,5.0,,,,,,COMPLETE
562,562,0.5727272727272728,2025-01-04 13:46:32.852508,2025-01-04 13:46:56.457668,0 days 00:00:23.605160,7,25,100.0,80.0,65.0,10.0,95.0,20.0,,,,3,6.0,3.0,5.0,5.0,5.0,6.0,,,,COMPLETE
563,563,0.637641723356009,2025-01-04 13:46:56.458738,2025-01-04 13:47:25.828665,0 days 00:00:29.369927,8,85,80.0,10.0,35.0,35.0,90.0,10.0,100.0,,,2,3.0,3.0,5.0,5.0,6.0,5.0,6.0,,,COMPLETE
564,564,0.7417582417582418,2025-01-04 13:47:25.829623,2025-01-04 13:47:49.083009,0 days 00:00:23.253386,9,20,90.0,50.0,55.0,30.0,60.0,65.0,100.0,25.0,,2,6.0,3.0,2.0,5.0,4.0,5.0,4.0,2.0,,COMPLETE
565,565,0.5727272727272728,2025-01-04 13:47:49.083923,2025-01-04 13:48:12.917395,0 days 00:00:23.833472,9,15,90.0,50.0,55.0,30.0,60.0,65.0,100.0,20.0,,2,6.0,3.0,2.0,5.0,4.0,5.0,4.0,2.0,,COMPLETE
566,566,0.559204440333025,2025-01-04 13:48:12.918488,2025-01-04 13:48:39.672705,0 days 00:00:26.754217,9,15,10.0,50.0,55.0,30.0,60.0,70.0,100.0,25.0,,2,6.0,4.0,2.0,5.0,5.0,6.0,4.0,2.0,,COMPLETE
567,567,0.5927952576379389,2025-01-04 13:48:39.673671,2025-01-04 13:49:06.240738,0 days 00:00:26.567067,9,50,95.0,50.0,50.0,25.0,60.0,65.0,95.0,30.0,,2,6.0,3.0,3.0,5.0,4.0,5.0,4.0,2.0,,COMPLETE
568,568,0.6834905660377358,2025-01-04 13:49:06.241621,2025-01-04 13:49:34.176554,0 days 00:00:27.934933,9,10,85.0,45.0,50.0,20.0,65.0,70.0,100.0,5.0,,2,6.0,3.0,2.0,5.0,6.0,5.0,6.0,2.0,,COMPLETE
569,569,0.6083333333333334,2025-01-04 13:49:34.177428,2025-01-04 13:49:45.157103,0 days 00:00:10.979675,4,20,95.0,50.0,60.0,,,,,,,2,6.0,3.0,2.0,,,,,,,COMPLETE
570,570,0.5648148148148149,2025-01-04 13:49:45.157996,2025-01-04 13:50:17.829295,0 days 00:00:32.671299,9,50,100.0,50.0,20.0,25.0,60.0,75.0,95.0,15.0,,2,6.0,3.0,2.0,5.0,4.0,6.0,4.0,2.0,,COMPLETE
571,571,0.7009090909090909,2025-01-04 13:50:17.830228,2025-01-04 13:50:37.714672,0 days 00:00:19.884444,7,20,90.0,55.0,60.0,20.0,65.0,70.0,,,,2,6.0,3.0,2.0,5.0,5.0,5.0,,,,COMPLETE
572,572,0.53,2025-01-04 13:50:37.715495,2025-01-04 13:51:07.740313,0 days 00:00:30.024818,9,45,90.0,45.0,55.0,85.0,55.0,65.0,100.0,10.0,,4,6.0,5.0,2.0,5.0,4.0,5.0,5.0,2.0,,COMPLETE
573,573,0.6356589147286822,2025-01-04 13:51:07.741395,2025-01-04 13:51:29.403110,0 days 00:00:21.661715,8,20,95.0,55.0,55.0,30.0,60.0,70.0,20.0,,,2,6.0,3.0,2.0,5.0,6.0,5.0,4.0,,,COMPLETE
574,574,0.7009090909090909,2025-01-04 13:51:29.404018,2025-01-04 13:51:46.064082,0 days 00:00:16.660064,5,10,85.0,95.0,60.0,25.0,,,,,,2,6.0,3.0,2.0,5.0,,,,,,COMPLETE
575,575,0.5523809523809524,2025-01-04 13:51:46.064820,2025-01-04 13:52:16.797277,0 days 00:00:30.732457,8,20,90.0,45.0,50.0,45.0,100.0,75.0,25.0,,,2,6.0,3.0,2.0,5.0,4.0,5.0,4.0,,,COMPLETE
576,576,0.6015769944341374,2025-01-04 13:52:16.798100,2025-01-04 13:52:26.368434,0 days 00:00:09.570334,3,55,95.0,40.0,,,,,,,,2,6.0,3.0,,,,,,,,COMPLETE
577,577,0.6168478260869565,2025-01-04 13:52:26.369099,2025-01-04 13:52:38.257468,0 days 00:00:11.888369,4,50,95.0,50.0,60.0,,,,,,,5,6.0,2.0,2.0,,,,,,,COMPLETE
578,578,0.6802721088435374,2025-01-04 13:52:38.258351,2025-01-04 13:53:06.810255,0 days 00:00:28.551904,8,60,100.0,55.0,55.0,25.0,10.0,5.0,95.0,,,2,6.0,3.0,2.0,5.0,6.0,5.0,6.0,,,COMPLETE
579,579,0.637641723356009,2025-01-04 13:53:06.811176,2025-01-04 13:53:28.303325,0 days 00:00:21.492149,8,55,90.0,40.0,40.0,35.0,75.0,70.0,100.0,,,2,5.0,3.0,4.0,5.0,4.0,6.0,4.0,,,COMPLETE
580,580,0.7151515151515151,2025-01-04 13:53:28.304198,2025-01-04 13:53:53.076472,0 days 00:00:24.772274,8,40,90.0,45.0,10.0,15.0,65.0,10.0,100.0,,,2,6.0,3.0,2.0,5.0,5.0,5.0,5.0,,,COMPLETE
581,581,0.6275058275058275,2025-01-04 13:53:53.077316,2025-01-04 13:54:14.792176,0 days 00:00:21.714860,7,15,95.0,60.0,20.0,20.0,80.0,45.0,,,,5,4.0,3.0,5.0,5.0,4.0,5.0,,,,COMPLETE
582,582,0.5950113378684807,2025-01-04 13:54:14.793237,2025-01-04 13:54:41.810671,0 days 00:00:27.017434,8,65,85.0,85.0,20.0,95.0,95.0,15.0,90.0,,,2,2.0,3.0,5.0,5.0,5.0,5.0,5.0,,,COMPLETE
583,583,0.5957446808510638,2025-01-04 13:54:41.811564,2025-01-04 13:55:05.980124,0 days 00:00:24.168560,8,50,100.0,50.0,55.0,25.0,85.0,80.0,95.0,,,2,2.0,3.0,5.0,5.0,6.0,6.0,4.0,,,COMPLETE
584,584,0.5851922164214522,2025-01-04 13:55:05.980985,2025-01-04 13:55:17.244387,0 days 00:00:11.263402,4,45,95.0,35.0,45.0,,,,,,,2,5.0,3.0,5.0,,,,,,,COMPLETE
585,585,0.6126373626373627,2025-01-04 13:55:17.245102,2025-01-04 13:55:39.565426,0 days 00:00:22.320324,8,35,90.0,90.0,15.0,30.0,55.0,65.0,90.0,,,2,6.0,3.0,5.0,5.0,4.0,5.0,4.0,,,COMPLETE
586,586,0.6521120075937352,2025-01-04 13:55:39.566501,2025-01-04 13:56:03.450294,0 days 00:00:23.883793,9,55,90.0,50.0,45.0,50.0,55.0,75.0,25.0,10.0,,2,2.0,4.0,5.0,5.0,4.0,5.0,6.0,2.0,,COMPLETE
587,587,0.6725201708590414,2025-01-04 13:56:03.451246,2025-01-04 13:56:15.820827,0 days 00:00:12.369581,4,20,100.0,45.0,20.0,,,,,,,2,2.0,3.0,5.0,,,,,,,COMPLETE
588,588,0.637641723356009,2025-01-04 13:56:15.821518,2025-01-04 13:56:36.708161,0 days 00:00:20.886643,6,50,90.0,75.0,50.0,80.0,70.0,,,,,4,6.0,3.0,5.0,5.0,6.0,,,,,COMPLETE
589,589,0.5025310630464795,2025-01-04 13:56:36.708964,2025-01-04 13:57:06.395698,0 days 00:00:29.686734,8,10,95.0,25.0,65.0,20.0,30.0,5.0,100.0,,,2,2.0,3.0,2.0,5.0,4.0,5.0,4.0,,,COMPLETE
590,590,0.6987179487179487,2025-01-04 13:57:06.396708,2025-01-04 13:57:32.430067,0 days 00:00:26.033359,8,25,85.0,90.0,70.0,90.0,70.0,55.0,95.0,,,2,4.0,3.0,5.0,5.0,5.0,6.0,4.0,,,COMPLETE
591,591,0.6154545454545455,2025-01-04 13:57:32.430984,2025-01-04 13:57:54.698899,0 days 00:00:22.267915,8,55,85.0,30.0,20.0,95.0,100.0,65.0,100.0,,,2,3.0,3.0,5.0,5.0,4.0,5.0,4.0,,,COMPLETE
592,592,0.5558139534883721,2025-01-04 13:57:54.699770,2025-01-04 13:58:24.769155,0 days 00:00:30.069385,9,75,90.0,5.0,60.0,25.0,60.0,40.0,95.0,35.0,,2,2.0,3.0,5.0,5.0,6.0,5.0,5.0,2.0,,COMPLETE
593,593,0.7019927536231885,2025-01-04 13:58:24.770055,2025-01-04 13:58:43.311470,0 days 00:00:18.541415,7,50,95.0,85.0,40.0,100.0,25.0,20.0,,,,2,2.0,6.0,4.0,5.0,5.0,4.0,,,,COMPLETE
594,594,0.6824577861163227,2025-01-04 13:58:43.312498,2025-01-04 13:58:55.656828,0 days 00:00:12.344330,4,55,90.0,95.0,15.0,,,,,,,2,6.0,3.0,5.0,,,,,,,COMPLETE
595,595,0.5957547169811321,2025-01-04 13:58:55.657553,2025-01-04 13:59:20.310813,0 days 00:00:24.653260,9,45,100.0,55.0,50.0,75.0,75.0,45.0,100.0,30.0,,5,3.0,3.0,3.0,6.0,4.0,5.0,4.0,3.0,,COMPLETE
596,596,0.6651205936920223,2025-01-04 13:59:20.311789,2025-01-04 13:59:50.335867,0 days 00:00:30.024078,8,60,95.0,50.0,55.0,85.0,90.0,50.0,55.0,,,6,2.0,3.0,5.0,5.0,6.0,6.0,6.0,,,COMPLETE
597,597,0.6382978723404256,2025-01-04 13:59:50.336785,2025-01-04 14:00:13.185607,0 days 00:00:22.848822,8,70,85.0,40.0,20.0,15.0,60.0,70.0,50.0,,,2,3.0,2.0,5.0,5.0,2.0,5.0,4.0,,,COMPLETE
598,598,0.46808510638297873,2025-01-04 14:00:13.186573,2025-01-04 14:00:38.573730,0 days 00:00:25.387157,8,50,90.0,45.0,15.0,10.0,65.0,60.0,30.0,,,2,4.0,3.0,2.0,5.0,4.0,5.0,5.0,,,COMPLETE
599,599,0.5457892314772204,2025-01-04 14:00:38.574587,2025-01-04 14:01:00.466996,0 days 00:00:21.892409,8,55,60.0,50.0,10.0,75.0,80.0,15.0,90.0,,,2,2.0,3.0,5.0,5.0,5.0,6.0,4.0,,,COMPLETE
600,600,0.6862745098039216,2025-01-04 14:01:00.467838,2025-01-04 14:01:23.551783,0 days 00:00:23.083945,8,50,95.0,45.0,20.0,80.0,95.0,10.0,95.0,,,2,6.0,3.0,5.0,5.0,6.0,5.0,4.0,,,COMPLETE
601,601,0.6444444444444444,2025-01-04 14:01:23.552594,2025-01-04 14:01:52.063022,0 days 00:00:28.510428,7,5,100.0,35.0,15.0,20.0,55.0,5.0,,,,2,3.0,3.0,6.0,5.0,4.0,5.0,,,,COMPLETE
602,602,0.6755637367694431,2025-01-04 14:01:52.064031,2025-01-04 14:02:02.405738,0 days 00:00:10.341707,4,35,80.0,90.0,45.0,,,,,,,2,2.0,3.0,5.0,,,,,,,COMPLETE
603,603,0.5357142857142857,2025-01-04 14:02:02.406420,2025-01-04 14:02:29.444772,0 days 00:00:27.038352,9,15,90.0,50.0,35.0,40.0,5.0,20.0,100.0,20.0,,2,5.0,3.0,5.0,4.0,6.0,5.0,4.0,2.0,,COMPLETE
604,604,0.5157894736842106,2025-01-04 14:02:29.445659,2025-01-04 14:02:37.429522,0 days 00:00:07.983863,3,25,90.0,10.0,,,,,,,,4,3.0,3.0,,,,,,,,COMPLETE
605,605,0.6356589147286822,2025-01-04 14:02:37.430128,2025-01-04 14:02:49.024171,0 days 00:00:11.594043,5,90,85.0,20.0,50.0,70.0,,,,,,2,2.0,3.0,5.0,5.0,,,,,,COMPLETE
606,606,0.637641723356009,2025-01-04 14:02:49.024866,2025-01-04 14:03:12.842567,0 days 00:00:23.817701,8,45,95.0,40.0,65.0,25.0,75.0,70.0,95.0,,,2,6.0,4.0,5.0,5.0,4.0,4.0,5.0,,,COMPLETE
607,607,0.6785225718194254,2025-01-04 14:03:12.843604,2025-01-04 14:03:35.341129,0 days 00:00:22.497525,8,40,100.0,45.0,20.0,30.0,100.0,10.0,100.0,,,2,3.0,3.0,5.0,5.0,4.0,6.0,4.0,,,COMPLETE
608,608,0.5398601398601399,2025-01-04 14:03:35.341982,2025-01-04 14:04:06.003983,0 days 00:00:30.662001,8,60,85.0,30.0,25.0,75.0,55.0,15.0,95.0,,,2,2.0,3.0,5.0,5.0,5.0,5.0,5.0,,,COMPLETE
609,609,0.6086956521739131,2025-01-04 14:04:06.004829,2025-01-04 14:04:34.665541,0 days 00:00:28.660712,8,65,95.0,55.0,15.0,70.0,85.0,75.0,90.0,,,2,2.0,3.0,5.0,5.0,5.0,5.0,6.0,,,COMPLETE
610,610,0.6083333333333334,2025-01-04 14:04:34.666418,2025-01-04 14:04:55.637317,0 days 00:00:20.970899,8,55,90.0,70.0,30.0,75.0,15.0,5.0,100.0,,,2,3.0,3.0,2.0,5.0,6.0,4.0,4.0,,,COMPLETE
611,611,0.6594202898550725,2025-01-04 14:04:55.638399,2025-01-04 14:05:19.800507,0 days 00:00:24.162108,9,50,90.0,100.0,75.0,20.0,60.0,15.0,100.0,25.0,,2,6.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,,COMPLETE
