,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
100,100,0.8090751301760477,2025-01-04 07:15:56.576168,2025-01-04 07:16:00.577712,0 days 00:00:04.001544,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
101,101,0.8564102564102565,2025-01-04 07:16:00.578038,2025-01-04 07:16:07.675694,0 days 00:00:07.097656,2,80,80.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
102,102,0.7922619047619048,2025-01-04 07:16:07.676050,2025-01-04 07:16:17.238099,0 days 00:00:09.562049,3,80,85.0,65.0,,,,,,,,2,3.0,3.0,,,,,,,,COMPLETE
103,103,0.7946264848919716,2025-01-04 07:16:17.238590,2025-01-04 07:16:24.356588,0 days 00:00:07.117998,2,75,80.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
104,104,0.8007326007326008,2025-01-04 07:16:24.356934,2025-01-04 07:16:31.458342,0 days 00:00:07.101408,2,80,75.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
105,105,0.8177939317319849,2025-01-04 07:16:31.458692,2025-01-04 07:16:35.481205,0 days 00:00:04.022513,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
106,106,0.8018018018018018,2025-01-04 07:16:35.481522,2025-01-04 07:16:42.573215,0 days 00:00:07.091693,2,70,85.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
107,107,0.7509010484927916,2025-01-04 07:16:42.573613,2025-01-04 07:16:54.000657,0 days 00:00:11.427044,3,40,70.0,30.0,,,,,,,,2,3.0,4.0,,,,,,,,COMPLETE
108,108,0.807041572671608,2025-01-04 07:16:54.001068,2025-01-04 07:17:00.691374,0 days 00:00:06.690306,2,80,85.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
109,109,0.7963963963963965,2025-01-04 07:17:00.691745,2025-01-04 07:17:04.708953,0 days 00:00:04.017208,1,90,,,,,,,,,,2,,,,,,,,,,COMPLETE
110,110,0.7733050847457628,2025-01-04 07:17:04.709288,2025-01-04 07:17:12.955535,0 days 00:00:08.246247,2,75,75.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
111,111,0.7925233644859813,2025-01-04 07:17:12.955886,2025-01-04 07:17:46.951537,0 days 00:00:33.995651,9,85,80.0,40.0,70.0,50.0,30.0,40.0,60.0,75.0,,2,3.0,2.0,3.0,3.0,5.0,6.0,3.0,3.0,,COMPLETE
112,112,0.745516158360195,2025-01-04 07:17:46.952167,2025-01-04 07:17:54.098830,0 days 00:00:07.146663,2,20,80.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
113,113,0.807041572671608,2025-01-04 07:17:54.099240,2025-01-04 07:18:04.652673,0 days 00:00:10.553433,4,30,90.0,55.0,55.0,,,,,,,2,2.0,2.0,3.0,,,,,,,COMPLETE
114,114,0.771286013198133,2025-01-04 07:18:04.653194,2025-01-04 07:18:26.066382,0 days 00:00:21.413188,7,75,80.0,35.0,90.0,70.0,70.0,70.0,,,,3,3.0,3.0,3.0,2.0,2.0,4.0,,,,COMPLETE
115,115,0.7946264848919716,2025-01-04 07:18:26.066942,2025-01-04 07:18:54.696463,0 days 00:00:28.629521,8,80,85.0,45.0,65.0,80.0,15.0,25.0,5.0,,,2,3.0,3.0,3.0,6.0,4.0,2.0,4.0,,,COMPLETE
116,116,0.8377192982456141,2025-01-04 07:18:54.697064,2025-01-04 07:18:58.683974,0 days 00:00:03.986910,1,65,,,,,,,,,,2,,,,,,,,,,COMPLETE
117,117,0.812125569134915,2025-01-04 07:18:58.684320,2025-01-04 07:19:06.282713,0 days 00:00:07.598393,3,70,75.0,50.0,,,,,,,,2,2.0,2.0,,,,,,,,COMPLETE
118,118,0.8090751301760477,2025-01-04 07:19:06.283095,2025-01-04 07:19:23.951436,0 days 00:00:17.668341,3,80,65.0,25.0,,,,,,,,6,3.0,6.0,,,,,,,,COMPLETE
119,119,0.8429605792437651,2025-01-04 07:19:23.951878,2025-01-04 07:19:28.938978,0 days 00:00:04.987100,1,85,,,,,,,,,,3,,,,,,,,,,COMPLETE
120,120,0.8109161793372319,2025-01-04 07:19:28.939475,2025-01-04 07:19:33.897741,0 days 00:00:04.958266,1,85,,,,,,,,,,3,,,,,,,,,,COMPLETE
121,121,0.8354670459933617,2025-01-04 07:19:33.898080,2025-01-04 07:19:37.888922,0 days 00:00:03.990842,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
122,122,0.8108766233766234,2025-01-04 07:19:37.889256,2025-01-04 07:19:45.424969,0 days 00:00:07.535713,2,85,90.0,,,,,,,,,3,3.0,,,,,,,,,COMPLETE
123,123,0.7408855205424811,2025-01-04 07:19:45.425332,2025-01-04 07:20:07.666708,0 days 00:00:22.241376,7,10,80.0,40.0,20.0,100.0,25.0,15.0,,,,2,2.0,3.0,2.0,3.0,5.0,3.0,,,,COMPLETE
124,124,0.8,2025-01-04 07:20:07.667304,2025-01-04 07:20:11.646350,0 days 00:00:03.979046,1,90,,,,,,,,,,2,,,,,,,,,,COMPLETE
125,125,0.8012190166598944,2025-01-04 07:20:11.646710,2025-01-04 07:20:22.593977,0 days 00:00:10.947267,2,75,85.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
126,126,0.8035087719298246,2025-01-04 07:20:22.594363,2025-01-04 07:20:38.190768,0 days 00:00:15.596405,4,25,70.0,45.0,100.0,,,,,,,2,4.0,4.0,4.0,,,,,,,COMPLETE
127,127,0.7443693693693694,2025-01-04 07:20:38.191232,2025-01-04 07:20:43.138051,0 days 00:00:04.946819,1,70,,,,,,,,,,3,,,,,,,,,,COMPLETE
128,128,0.7487179487179487,2025-01-04 07:20:43.138407,2025-01-04 07:21:23.742395,0 days 00:00:40.603988,9,80,55.0,65.0,30.0,50.0,60.0,75.0,85.0,35.0,,2,3.0,3.0,2.0,6.0,5.0,6.0,2.0,5.0,,COMPLETE
129,129,0.7857142857142857,2025-01-04 07:21:23.743204,2025-01-04 07:21:34.636690,0 days 00:00:10.893486,6,85,75.0,30.0,60.0,75.0,10.0,,,,,5,3.0,2.0,2.0,3.0,4.0,,,,,COMPLETE
130,130,0.7555309734513274,2025-01-04 07:21:34.637233,2025-01-04 07:22:08.922500,0 days 00:00:34.285267,8,35,60.0,20.0,50.0,55.0,20.0,55.0,15.0,,,2,2.0,6.0,5.0,2.0,6.0,5.0,3.0,,,COMPLETE
131,131,0.7850975375759515,2025-01-04 07:22:08.923146,2025-01-04 07:22:32.882789,0 days 00:00:23.959643,5,70,100.0,70.0,35.0,15.0,,,,,,4,3.0,5.0,2.0,5.0,,,,,,COMPLETE
132,132,0.7982300884955753,2025-01-04 07:22:32.883320,2025-01-04 07:22:52.847427,0 days 00:00:19.964107,5,45,95.0,50.0,30.0,25.0,,,,,,4,3.0,4.0,2.0,4.0,,,,,,COMPLETE
133,133,0.7313719219699393,2025-01-04 07:22:52.848081,2025-01-04 07:23:06.530397,0 days 00:00:13.682316,4,75,90.0,90.0,40.0,,,,,,,2,3.0,5.0,2.0,,,,,,,COMPLETE
134,134,0.7816393442622951,2025-01-04 07:23:06.530841,2025-01-04 07:23:29.830568,0 days 00:00:23.299727,5,80,95.0,40.0,25.0,35.0,,,,,,4,3.0,6.0,3.0,5.0,,,,,,COMPLETE
135,135,0.8012190166598944,2025-01-04 07:23:29.831087,2025-01-04 07:23:54.352242,0 days 00:00:24.521155,6,75,85.0,100.0,35.0,30.0,70.0,,,,,2,3.0,4.0,2.0,6.0,5.0,,,,,COMPLETE
136,136,0.8141498606328906,2025-01-04 07:23:54.352811,2025-01-04 07:24:01.474245,0 days 00:00:07.121434,2,50,80.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
137,137,0.770520883728431,2025-01-04 07:24:01.474725,2025-01-04 07:24:21.606973,0 days 00:00:20.132248,5,70,90.0,60.0,65.0,20.0,,,,,,2,3.0,5.0,2.0,5.0,,,,,,COMPLETE
138,138,0.8209146146466262,2025-01-04 07:24:21.607527,2025-01-04 07:24:54.955120,0 days 00:00:33.347593,8,60,85.0,35.0,75.0,60.0,40.0,45.0,25.0,,,2,3.0,3.0,2.0,4.0,6.0,4.0,4.0,,,COMPLETE
139,139,0.7998961398649819,2025-01-04 07:24:54.955735,2025-01-04 07:25:01.069007,0 days 00:00:06.113272,1,75,,,,,,,,,,4,,,,,,,,,,COMPLETE
140,140,0.7800579430226944,2025-01-04 07:25:01.069373,2025-01-04 07:25:29.546891,0 days 00:00:28.477518,7,80,75.0,95.0,40.0,45.0,30.0,30.0,,,,2,2.0,4.0,4.0,5.0,3.0,6.0,,,,COMPLETE
141,141,0.8196881091617934,2025-01-04 07:25:29.547593,2025-01-04 07:25:36.543579,0 days 00:00:06.995986,2,75,75.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
142,142,0.7923976608187134,2025-01-04 07:25:36.543947,2025-01-04 07:25:43.575921,0 days 00:00:07.031974,2,75,70.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
143,143,0.7929182748783353,2025-01-04 07:25:43.576297,2025-01-04 07:25:56.249486,0 days 00:00:12.673189,3,70,80.0,45.0,,,,,,,,2,3.0,5.0,,,,,,,,COMPLETE
144,144,0.8143840104849279,2025-01-04 07:25:56.249963,2025-01-04 07:26:03.284677,0 days 00:00:07.034714,2,80,75.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
145,145,0.7979358168037414,2025-01-04 07:26:03.285047,2025-01-04 07:26:10.299272,0 days 00:00:07.014225,2,75,80.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
146,146,0.8159504265250281,2025-01-04 07:26:10.299650,2025-01-04 07:26:14.264869,0 days 00:00:03.965219,1,65,,,,,,,,,,2,,,,,,,,,,COMPLETE
147,147,0.860901045856798,2025-01-04 07:26:14.265208,2025-01-04 07:26:30.519538,0 days 00:00:16.254330,5,80,95.0,55.0,60.0,40.0,,,,,,3,3.0,3.0,2.0,4.0,,,,,,COMPLETE
148,148,0.8324856439704675,2025-01-04 07:26:30.519968,2025-01-04 07:26:47.882332,0 days 00:00:17.362364,5,80,95.0,55.0,60.0,35.0,,,,,,3,3.0,3.0,2.0,4.0,,,,,,COMPLETE
149,149,0.7856459330143541,2025-01-04 07:26:47.882781,2025-01-04 07:27:05.524128,0 days 00:00:17.641347,5,85,100.0,60.0,55.0,40.0,,,,,,3,3.0,3.0,2.0,4.0,,,,,,COMPLETE
150,150,0.8284600389863548,2025-01-04 07:27:05.524611,2025-01-04 07:27:30.145849,0 days 00:00:24.621238,6,80,95.0,75.0,70.0,30.0,10.0,,,,,3,3.0,3.0,2.0,4.0,6.0,,,,,COMPLETE
151,151,0.7763399632558511,2025-01-04 07:27:30.146558,2025-01-04 07:27:47.640412,0 days 00:00:17.493854,5,75,90.0,45.0,80.0,40.0,,,,,,3,3.0,3.0,2.0,4.0,,,,,,COMPLETE
152,152,0.7677830940988836,2025-01-04 07:27:47.640889,2025-01-04 07:27:55.660813,0 days 00:00:08.019924,2,80,80.0,,,,,,,,,3,3.0,,,,,,,,,COMPLETE
153,153,0.7786407766990291,2025-01-04 07:27:55.661235,2025-01-04 07:28:12.375136,0 days 00:00:16.713901,5,75,85.0,55.0,65.0,25.0,,,,,,2,3.0,3.0,2.0,5.0,,,,,,COMPLETE
154,154,0.8107493707883413,2025-01-04 07:28:12.375601,2025-01-04 07:28:48.566826,0 days 00:00:36.191225,8,85,70.0,50.0,60.0,45.0,45.0,5.0,60.0,,,2,5.0,6.0,2.0,3.0,5.0,5.0,5.0,,,COMPLETE
155,155,0.7850975375759515,2025-01-04 07:28:48.567581,2025-01-04 07:29:00.938433,0 days 00:00:12.370852,4,75,75.0,70.0,50.0,,,,,,,2,3.0,3.0,3.0,,,,,,,COMPLETE
156,156,0.8124850514231046,2025-01-04 07:29:00.938937,2025-01-04 07:29:26.341292,0 days 00:00:25.402355,6,70,100.0,40.0,70.0,65.0,80.0,,,,,3,3.0,4.0,2.0,5.0,6.0,,,,,COMPLETE
157,157,0.8362674601206712,2025-01-04 07:29:26.341851,2025-01-04 07:29:33.363716,0 days 00:00:07.021865,2,85,85.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
158,158,0.8010104302477183,2025-01-04 07:29:33.364119,2025-01-04 07:29:44.988715,0 days 00:00:11.624596,3,80,95.0,80.0,,,,,,,,5,3.0,2.0,,,,,,,,COMPLETE
159,159,0.7666666666666666,2025-01-04 07:29:44.989135,2025-01-04 07:29:58.303601,0 days 00:00:13.314466,5,30,80.0,50.0,55.0,60.0,,,,,,2,3.0,3.0,2.0,2.0,,,,,,COMPLETE
160,160,0.767188999040614,2025-01-04 07:29:58.304059,2025-01-04 07:30:23.265783,0 days 00:00:24.961724,7,75,75.0,85.0,15.0,70.0,60.0,65.0,,,,2,2.0,4.0,3.0,5.0,5.0,3.0,,,,COMPLETE
161,161,0.8247987117552334,2025-01-04 07:30:23.266445,2025-01-04 07:30:27.284332,0 days 00:00:04.017887,1,65,,,,,,,,,,2,,,,,,,,,,COMPLETE
162,162,0.8144870534251065,2025-01-04 07:30:27.284695,2025-01-04 07:30:33.494022,0 days 00:00:06.209327,1,65,,,,,,,,,,4,,,,,,,,,,COMPLETE
163,163,0.8287337662337663,2025-01-04 07:30:33.494440,2025-01-04 07:30:37.494523,0 days 00:00:04.000083,1,60,,,,,,,,,,2,,,,,,,,,,COMPLETE
164,164,0.8237463126843658,2025-01-04 07:30:37.494856,2025-01-04 07:30:41.502032,0 days 00:00:04.007176,1,55,,,,,,,,,,2,,,,,,,,,,COMPLETE
165,165,0.8660607510165033,2025-01-04 07:30:41.502367,2025-01-04 07:30:48.151204,0 days 00:00:06.648837,2,70,90.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
166,166,0.8181818181818182,2025-01-04 07:30:48.151560,2025-01-04 07:30:55.272755,0 days 00:00:07.121195,2,70,90.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
167,167,0.8000661211670386,2025-01-04 07:30:55.273168,2025-01-04 07:31:02.379411,0 days 00:00:07.106243,2,80,90.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
168,168,0.8585430879008861,2025-01-04 07:31:02.379779,2025-01-04 07:31:09.482626,0 days 00:00:07.102847,2,75,85.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
169,169,0.7871068152031455,2025-01-04 07:31:09.482987,2025-01-04 07:31:18.710758,0 days 00:00:09.227771,2,70,85.0,,,,,,,,,4,3.0,,,,,,,,,COMPLETE
170,170,0.8429605792437651,2025-01-04 07:31:18.711113,2025-01-04 07:31:39.245972,0 days 00:00:20.534859,5,75,90.0,90.0,35.0,20.0,,,,,,2,3.0,2.0,5.0,4.0,,,,,,COMPLETE
171,171,0.8124850514231046,2025-01-04 07:31:39.246473,2025-01-04 07:31:58.344364,0 days 00:00:19.097891,5,75,90.0,90.0,35.0,20.0,,,,,,2,3.0,2.0,5.0,4.0,,,,,,COMPLETE
172,172,0.8035087719298246,2025-01-04 07:31:58.344988,2025-01-04 07:32:15.265307,0 days 00:00:16.920319,5,80,95.0,100.0,45.0,35.0,,,,,,2,3.0,2.0,5.0,3.0,,,,,,COMPLETE
173,173,0.7980041847738613,2025-01-04 07:32:15.265823,2025-01-04 07:32:34.401051,0 days 00:00:19.135228,5,75,90.0,95.0,30.0,15.0,,,,,,2,3.0,2.0,4.0,5.0,,,,,,COMPLETE
174,174,0.7713159588159588,2025-01-04 07:32:34.401595,2025-01-04 07:32:53.763879,0 days 00:00:19.362284,5,75,85.0,90.0,30.0,55.0,,,,,,2,3.0,2.0,6.0,4.0,,,,,,COMPLETE
175,175,0.8035087719298246,2025-01-04 07:32:53.764455,2025-01-04 07:33:18.684706,0 days 00:00:24.920251,6,70,95.0,40.0,75.0,10.0,35.0,,,,,2,3.0,2.0,5.0,5.0,4.0,,,,,COMPLETE
176,176,0.8340572715572716,2025-01-04 07:33:18.685239,2025-01-04 07:33:25.693886,0 days 00:00:07.008647,2,80,85.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
177,177,0.8217870659865065,2025-01-04 07:33:25.694370,2025-01-04 07:33:37.032121,0 days 00:00:11.337751,4,45,90.0,95.0,25.0,,,,,,,2,3.0,3.0,2.0,,,,,,,COMPLETE
178,178,0.7234983029441945,2025-01-04 07:33:37.032538,2025-01-04 07:34:06.681066,0 days 00:00:29.648528,10,15,80.0,35.0,20.0,30.0,85.0,50.0,40.0,80.0,5.0,2,3.0,3.0,4.0,3.0,6.0,5.0,3.0,5.0,6.0,COMPLETE
179,179,0.74832840926761,2025-01-04 07:34:06.681836,2025-01-04 07:34:37.560649,0 days 00:00:30.878813,8,85,85.0,30.0,40.0,20.0,25.0,100.0,10.0,,,2,3.0,3.0,5.0,5.0,5.0,4.0,2.0,,,COMPLETE
180,180,0.7873873873873873,2025-01-04 07:34:37.561271,2025-01-04 07:34:53.729650,0 days 00:00:16.168379,3,80,100.0,65.0,,,,,,,,4,3.0,6.0,,,,,,,,COMPLETE
181,181,0.8049220672682527,2025-01-04 07:34:53.730238,2025-01-04 07:35:00.768213,0 days 00:00:07.037975,2,75,80.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
182,182,0.790828449231744,2025-01-04 07:35:00.768591,2025-01-04 07:35:07.322324,0 days 00:00:06.553733,2,75,75.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
183,183,0.8464723552813185,2025-01-04 07:35:07.322703,2025-01-04 07:35:14.343058,0 days 00:00:07.020355,2,70,80.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
184,184,0.8373019097927672,2025-01-04 07:35:14.343482,2025-01-04 07:35:21.361099,0 days 00:00:07.017617,2,70,95.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
185,185,0.7856459330143541,2025-01-04 07:35:21.361468,2025-01-04 07:35:37.931938,0 days 00:00:16.570470,5,70,80.0,50.0,65.0,65.0,,,,,,3,3.0,2.0,2.0,4.0,,,,,,COMPLETE
186,186,0.8356107660455486,2025-01-04 07:35:37.932445,2025-01-04 07:35:45.028300,0 days 00:00:07.095855,2,75,85.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
187,187,0.8340572715572716,2025-01-04 07:35:45.028683,2025-01-04 07:35:51.097103,0 days 00:00:06.068420,2,40,90.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
188,188,0.7720953326713009,2025-01-04 07:35:51.097469,2025-01-04 07:36:04.798708,0 days 00:00:13.701239,3,80,80.0,55.0,,,,,,,,2,4.0,5.0,,,,,,,,COMPLETE
189,189,0.8214285714285714,2025-01-04 07:36:04.799174,2025-01-04 07:36:29.621921,0 days 00:00:24.822747,6,70,80.0,85.0,35.0,75.0,70.0,,,,,2,3.0,3.0,2.0,6.0,6.0,,,,,COMPLETE
190,190,0.7760347129506008,2025-01-04 07:36:29.622588,2025-01-04 07:36:50.156101,0 days 00:00:20.533513,5,80,85.0,80.0,45.0,40.0,,,,,,6,3.0,2.0,2.0,4.0,,,,,,COMPLETE
191,191,0.8293967714528462,2025-01-04 07:36:50.156646,2025-01-04 07:36:57.158484,0 days 00:00:07.001838,2,75,75.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
192,192,0.8213716108452951,2025-01-04 07:36:57.158891,2025-01-04 07:37:04.188948,0 days 00:00:07.030057,2,75,75.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
193,193,0.8308578104138852,2025-01-04 07:37:04.189340,2025-01-04 07:37:11.256810,0 days 00:00:07.067470,2,70,80.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
194,194,0.8461288223812622,2025-01-04 07:37:11.257198,2025-01-04 07:37:18.335858,0 days 00:00:07.078660,2,75,75.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
195,195,0.8270931481940657,2025-01-04 07:37:18.336232,2025-01-04 07:37:25.375552,0 days 00:00:07.039320,2,75,90.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
196,196,0.7623491552695092,2025-01-04 07:37:25.375918,2025-01-04 07:37:53.196954,0 days 00:00:27.821036,8,80,80.0,45.0,25.0,70.0,50.0,80.0,60.0,,,2,3.0,3.0,3.0,2.0,6.0,6.0,2.0,,,COMPLETE
197,197,0.8123653769445554,2025-01-04 07:37:53.197508,2025-01-04 07:38:12.853194,0 days 00:00:19.655686,4,90,70.0,40.0,30.0,,,,,,,2,3.0,5.0,6.0,,,,,,,COMPLETE
198,198,0.7781782437745741,2025-01-04 07:38:12.853778,2025-01-04 07:38:16.874349,0 days 00:00:04.020571,1,75,,,,,,,,,,2,,,,,,,,,,COMPLETE
199,199,0.7692432344838762,2025-01-04 07:38:16.874707,2025-01-04 07:38:33.686664,0 days 00:00:16.811957,5,85,85.0,100.0,60.0,60.0,,,,,,2,3.0,3.0,2.0,5.0,,,,,,COMPLETE
200,200,0.8018691588785047,2025-01-04 07:38:33.687261,2025-01-04 07:39:09.848138,0 days 00:00:36.160877,9,65,75.0,90.0,70.0,25.0,55.0,40.0,25.0,20.0,,3,3.0,6.0,2.0,3.0,5.0,2.0,4.0,3.0,,COMPLETE
201,201,0.771286013198133,2025-01-04 07:39:09.848798,2025-01-04 07:39:16.436978,0 days 00:00:06.588180,2,75,75.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
202,202,0.8088653603034135,2025-01-04 07:39:16.437381,2025-01-04 07:39:23.033933,0 days 00:00:06.596552,2,70,75.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
203,203,0.8301435406698565,2025-01-04 07:39:23.034313,2025-01-04 07:39:30.140974,0 days 00:00:07.106661,2,80,95.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
204,204,0.8287732402370707,2025-01-04 07:39:30.141359,2025-01-04 07:39:37.194861,0 days 00:00:07.053502,2,75,80.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
205,205,0.8541890662476221,2025-01-04 07:39:37.195237,2025-01-04 07:39:44.221243,0 days 00:00:07.026006,2,75,70.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
206,206,0.8144963144963145,2025-01-04 07:39:44.221723,2025-01-04 07:39:51.286382,0 days 00:00:07.064659,2,80,65.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
207,207,0.833896668276195,2025-01-04 07:39:51.286748,2025-01-04 07:39:59.795674,0 days 00:00:08.508926,3,70,70.0,65.0,,,,,,,,2,3.0,2.0,,,,,,,,COMPLETE
208,208,0.7739102147039688,2025-01-04 07:39:59.796103,2025-01-04 07:40:17.623782,0 days 00:00:17.827679,5,75,90.0,75.0,35.0,10.0,,,,,,2,3.0,3.0,2.0,5.0,,,,,,COMPLETE
209,209,0.851842910027362,2025-01-04 07:40:17.624323,2025-01-04 07:40:25.861986,0 days 00:00:08.237663,2,75,95.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
210,210,0.7870279146141215,2025-01-04 07:40:25.862390,2025-01-04 07:40:35.336829,0 days 00:00:09.474439,2,80,95.0,,,,,,,,,5,2.0,,,,,,,,,COMPLETE
211,211,0.7826617826617827,2025-01-04 07:40:35.337243,2025-01-04 07:40:42.980901,0 days 00:00:07.643658,2,75,95.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
212,212,0.7622383252818036,2025-01-04 07:40:42.981281,2025-01-04 07:40:50.679462,0 days 00:00:07.698181,2,75,100.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
213,213,0.8749601275917065,2025-01-04 07:40:50.679840,2025-01-04 07:41:22.756603,0 days 00:00:32.076763,7,70,90.0,45.0,50.0,50.0,15.0,15.0,,,,4,2.0,4.0,4.0,4.0,3.0,5.0,,,,COMPLETE
214,214,0.8212005108556832,2025-01-04 07:41:22.757301,2025-01-04 07:41:54.898889,0 days 00:00:32.141588,7,70,90.0,45.0,55.0,50.0,15.0,15.0,,,,4,2.0,4.0,4.0,4.0,3.0,6.0,,,,COMPLETE
215,215,0.8123653769445554,2025-01-04 07:41:54.899591,2025-01-04 07:42:24.054055,0 days 00:00:29.154464,7,75,85.0,40.0,50.0,55.0,20.0,10.0,,,,4,2.0,3.0,5.0,4.0,2.0,5.0,,,,COMPLETE
216,216,0.8112813929230522,2025-01-04 07:42:24.054637,2025-01-04 07:42:56.234017,0 days 00:00:32.179380,8,80,90.0,60.0,45.0,45.0,5.0,20.0,75.0,,,4,2.0,4.0,4.0,4.0,4.0,5.0,3.0,,,COMPLETE
217,217,0.8128128128128128,2025-01-04 07:42:56.234766,2025-01-04 07:43:00.196688,0 days 00:00:03.961922,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
218,218,0.7753349915750622,2025-01-04 07:43:00.197036,2025-01-04 07:43:07.852435,0 days 00:00:07.655399,2,75,80.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
219,219,0.7443693693693694,2025-01-04 07:43:07.852860,2025-01-04 07:43:34.316821,0 days 00:00:26.463961,8,55,85.0,50.0,75.0,5.0,10.0,30.0,30.0,,,2,2.0,2.0,3.0,4.0,3.0,6.0,2.0,,,COMPLETE
220,220,0.7982300884955753,2025-01-04 07:43:34.317432,2025-01-04 07:43:40.382167,0 days 00:00:06.064735,2,50,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
221,221,0.8247987117552334,2025-01-04 07:43:40.382543,2025-01-04 07:44:05.109689,0 days 00:00:24.727146,5,70,95.0,45.0,40.0,35.0,,,,,,4,3.0,5.0,4.0,5.0,,,,,,COMPLETE
222,222,0.7856459330143541,2025-01-04 07:44:05.110246,2025-01-04 07:44:35.865401,0 days 00:00:30.755155,7,70,95.0,35.0,60.0,80.0,25.0,20.0,,,,4,3.0,4.0,5.0,3.0,3.0,4.0,,,,COMPLETE
223,223,0.7684712851736054,2025-01-04 07:44:35.866173,2025-01-04 07:45:04.116067,0 days 00:00:28.249894,6,65,90.0,55.0,65.0,50.0,40.0,,,,,4,3.0,5.0,6.0,4.0,2.0,,,,,COMPLETE
224,224,0.7879767291531998,2025-01-04 07:45:04.116674,2025-01-04 07:45:12.349612,0 days 00:00:08.232938,2,75,75.0,,,,,,,,,4,2.0,,,,,,,,,COMPLETE
225,225,0.8468468468468469,2025-01-04 07:45:12.350003,2025-01-04 07:45:20.445039,0 days 00:00:08.095036,2,70,100.0,,,,,,,,,3,3.0,,,,,,,,,COMPLETE
226,226,0.8738636363636363,2025-01-04 07:45:20.445440,2025-01-04 07:45:28.599078,0 days 00:00:08.153638,2,80,85.0,,,,,,,,,3,3.0,,,,,,,,,COMPLETE
227,227,0.8518787292372199,2025-01-04 07:45:28.599473,2025-01-04 07:45:36.694273,0 days 00:00:08.094800,2,80,100.0,,,,,,,,,3,3.0,,,,,,,,,COMPLETE
228,228,0.8071911196911197,2025-01-04 07:45:36.694644,2025-01-04 07:45:44.790865,0 days 00:00:08.096221,2,80,100.0,,,,,,,,,3,3.0,,,,,,,,,COMPLETE
229,229,0.8235583224115335,2025-01-04 07:45:44.791366,2025-01-04 07:45:52.899084,0 days 00:00:08.107718,2,80,100.0,,,,,,,,,3,3.0,,,,,,,,,COMPLETE
230,230,0.7928571428571429,2025-01-04 07:45:52.899463,2025-01-04 07:46:00.942698,0 days 00:00:08.043235,2,85,100.0,,,,,,,,,3,3.0,,,,,,,,,COMPLETE
