,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
251,251,0.7192982456140351,2025-01-04 03:39:28.250794,2025-01-04 03:39:37.908632,0 days 00:00:09.657838,3,10,55.0,70.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
252,252,0.6715927750410509,2025-01-04 03:39:37.909040,2025-01-04 03:39:47.526166,0 days 00:00:09.617126,3,5,55.0,75.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
253,253,0.7373584905660377,2025-01-04 03:39:47.526549,2025-01-04 03:39:53.264025,0 days 00:00:05.737476,2,5,55.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
254,254,0.6486151302190988,2025-01-04 03:39:53.264496,2025-01-04 03:40:02.948673,0 days 00:00:09.684177,3,10,60.0,70.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
255,255,0.8109276729559749,2025-01-04 03:40:02.949206,2025-01-04 03:40:12.628392,0 days 00:00:09.679186,3,5,50.0,65.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
256,256,0.7584541062801933,2025-01-04 03:40:12.628797,2025-01-04 03:40:22.270086,0 days 00:00:09.641289,3,5,50.0,65.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
257,257,0.6715927750410509,2025-01-04 03:40:22.270536,2025-01-04 03:40:31.899667,0 days 00:00:09.629131,3,10,50.0,60.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
258,258,0.6998799519807923,2025-01-04 03:40:31.900056,2025-01-04 03:40:42.528514,0 days 00:00:10.628458,3,5,50.0,65.0,,,,,,,,3,2.0,4.0,,,,,,,,COMPLETE
259,259,0.7159090909090908,2025-01-04 03:40:42.528920,2025-01-04 03:40:55.309608,0 days 00:00:12.780688,4,10,60.0,70.0,75.0,,,,,,,2,2.0,5.0,2.0,,,,,,,COMPLETE
260,260,0.7398305084745762,2025-01-04 03:40:55.310059,2025-01-04 03:41:07.490672,0 days 00:00:12.180613,3,5,55.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
261,261,0.5582706766917294,2025-01-04 03:41:07.491081,2025-01-04 03:41:24.200295,0 days 00:00:16.709214,3,5,65.0,60.0,,,,,,,,5,2.0,6.0,,,,,,,,COMPLETE
262,262,0.6657095980311731,2025-01-04 03:41:24.200730,2025-01-04 03:41:35.892607,0 days 00:00:11.691877,4,5,60.0,70.0,70.0,,,,,,,2,2.0,4.0,3.0,,,,,,,COMPLETE
263,263,0.8081632653061225,2025-01-04 03:41:35.893047,2025-01-04 03:41:53.513791,0 days 00:00:17.620744,5,10,55.0,50.0,60.0,95.0,,,,,,2,2.0,6.0,4.0,3.0,,,,,,COMPLETE
264,264,0.779205138498595,2025-01-04 03:41:53.514462,2025-01-04 03:42:14.945558,0 days 00:00:21.431096,6,15,55.0,50.0,60.0,95.0,15.0,,,,,2,2.0,6.0,4.0,3.0,2.0,,,,,COMPLETE
265,265,0.6818181818181819,2025-01-04 03:42:14.946127,2025-01-04 03:42:33.076960,0 days 00:00:18.130833,5,10,55.0,60.0,65.0,80.0,,,,,,2,2.0,6.0,4.0,2.0,,,,,,COMPLETE
266,266,0.7306553911205074,2025-01-04 03:42:33.077481,2025-01-04 03:42:52.300400,0 days 00:00:19.222919,5,10,50.0,25.0,55.0,85.0,,,,,,2,2.0,5.0,4.0,3.0,,,,,,COMPLETE
267,267,0.797077922077922,2025-01-04 03:42:52.300858,2025-01-04 03:43:10.487955,0 days 00:00:18.187097,5,10,55.0,55.0,40.0,95.0,,,,,,2,2.0,6.0,4.0,2.0,,,,,,COMPLETE
268,268,0.7996794871794872,2025-01-04 03:43:10.488486,2025-01-04 03:43:31.679623,0 days 00:00:21.191137,6,15,55.0,60.0,40.0,100.0,35.0,,,,,2,2.0,6.0,4.0,2.0,3.0,,,,,COMPLETE
269,269,0.7159090909090908,2025-01-04 03:43:31.680311,2025-01-04 03:43:43.895821,0 days 00:00:12.215510,6,15,55.0,55.0,45.0,95.0,35.0,,,,,2,2.0,6.0,4.0,2.0,3.0,,,,,COMPLETE
270,270,0.7398959583833533,2025-01-04 03:43:43.896338,2025-01-04 03:44:02.053871,0 days 00:00:18.157533,5,15,55.0,55.0,40.0,85.0,,,,,,2,2.0,6.0,4.0,2.0,,,,,,COMPLETE
271,271,0.6818181818181819,2025-01-04 03:44:02.054435,2025-01-04 03:44:18.870345,0 days 00:00:16.815910,5,10,55.0,60.0,35.0,100.0,,,,,,2,2.0,6.0,4.0,2.0,,,,,,COMPLETE
272,272,0.6728813559322033,2025-01-04 03:44:18.870823,2025-01-04 03:44:37.888564,0 days 00:00:19.017741,5,20,60.0,60.0,35.0,95.0,,,,,,2,3.0,6.0,4.0,2.0,,,,,,COMPLETE
273,273,0.6072757337742869,2025-01-04 03:44:37.889118,2025-01-04 03:45:01.346463,0 days 00:00:23.457345,6,55,60.0,50.0,40.0,80.0,5.0,,,,,2,2.0,6.0,4.0,3.0,3.0,,,,,COMPLETE
274,274,0.779205138498595,2025-01-04 03:45:01.347194,2025-01-04 03:45:23.968580,0 days 00:00:22.621386,6,10,20.0,55.0,50.0,90.0,15.0,,,,,2,2.0,6.0,4.0,3.0,2.0,,,,,COMPLETE
275,275,0.5869932432432432,2025-01-04 03:45:23.969123,2025-01-04 03:45:46.211472,0 days 00:00:22.242349,6,90,55.0,60.0,45.0,95.0,30.0,,,,,2,2.0,6.0,5.0,2.0,3.0,,,,,COMPLETE
276,276,0.6940024479804161,2025-01-04 03:45:46.212013,2025-01-04 03:46:10.449842,0 days 00:00:24.237829,7,15,55.0,65.0,30.0,75.0,45.0,55.0,,,,2,2.0,6.0,4.0,2.0,4.0,2.0,,,,COMPLETE
277,277,0.779205138498595,2025-01-04 03:46:10.450428,2025-01-04 03:46:35.376715,0 days 00:00:24.926287,6,60,60.0,75.0,25.0,100.0,20.0,,,,,2,2.0,6.0,4.0,3.0,4.0,,,,,COMPLETE
278,278,0.7048917401764234,2025-01-04 03:46:35.377431,2025-01-04 03:46:54.755768,0 days 00:00:19.378337,5,40,60.0,45.0,40.0,85.0,,,,,,2,2.0,6.0,5.0,2.0,,,,,,COMPLETE
279,279,0.7159090909090908,2025-01-04 03:46:54.756311,2025-01-04 03:47:12.190190,0 days 00:00:17.433879,4,10,55.0,65.0,45.0,,,,,,,2,2.0,6.0,4.0,,,,,,,COMPLETE
280,280,0.6486151302190988,2025-01-04 03:47:12.190648,2025-01-04 03:47:35.376294,0 days 00:00:23.185646,7,10,90.0,55.0,50.0,90.0,30.0,80.0,,,,2,2.0,6.0,4.0,3.0,2.0,2.0,,,,COMPLETE
281,281,0.6376811594202898,2025-01-04 03:47:35.376868,2025-01-04 03:47:54.802364,0 days 00:00:19.425496,5,5,60.0,60.0,45.0,75.0,,,,,,2,2.0,6.0,5.0,2.0,,,,,,COMPLETE
282,282,0.7756017951856384,2025-01-04 03:47:54.803026,2025-01-04 03:48:07.030481,0 days 00:00:12.227455,3,5,95.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
283,283,0.8199279711884754,2025-01-04 03:48:07.030963,2025-01-04 03:48:27.145148,0 days 00:00:20.114185,4,10,55.0,80.0,30.0,,,,,,,2,2.0,6.0,6.0,,,,,,,COMPLETE
284,284,0.6940024479804161,2025-01-04 03:48:27.145665,2025-01-04 03:48:36.790974,0 days 00:00:09.645309,3,15,50.0,75.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
285,285,0.8273322422258592,2025-01-04 03:48:36.791428,2025-01-04 03:48:46.434493,0 days 00:00:09.643065,3,10,55.0,80.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
286,286,0.7227272727272727,2025-01-04 03:48:46.434887,2025-01-04 03:48:56.038902,0 days 00:00:09.604015,3,15,50.0,80.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
287,287,0.7536945812807883,2025-01-04 03:48:56.039348,2025-01-04 03:49:05.651307,0 days 00:00:09.611959,3,10,55.0,85.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
288,288,0.6779448621553885,2025-01-04 03:49:05.651726,2025-01-04 03:49:15.295070,0 days 00:00:09.643344,3,10,70.0,80.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
289,289,0.696969696969697,2025-01-04 03:49:15.295589,2025-01-04 03:49:25.837883,0 days 00:00:10.542294,3,10,55.0,80.0,,,,,,,,2,3.0,4.0,,,,,,,,COMPLETE
290,290,0.696969696969697,2025-01-04 03:49:25.838289,2025-01-04 03:49:36.194888,0 days 00:00:10.356599,3,15,60.0,80.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
291,291,0.7756017951856384,2025-01-04 03:49:36.195375,2025-01-04 03:49:45.881439,0 days 00:00:09.686064,3,10,55.0,85.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
292,292,0.7584541062801933,2025-01-04 03:49:45.881835,2025-01-04 03:49:55.436709,0 days 00:00:09.554874,3,5,65.0,75.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
293,293,0.6847414880201765,2025-01-04 03:49:55.437158,2025-01-04 03:50:08.690133,0 days 00:00:13.252975,3,10,85.0,60.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
294,294,0.6427070197562001,2025-01-04 03:50:08.690573,2025-01-04 03:50:32.392249,0 days 00:00:23.701676,6,5,55.0,80.0,25.0,55.0,10.0,,,,,2,2.0,6.0,4.0,3.0,3.0,,,,,COMPLETE
295,295,0.7373737373737375,2025-01-04 03:50:32.392805,2025-01-04 03:50:44.697312,0 days 00:00:12.304507,3,10,70.0,75.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
296,296,0.7636363636363637,2025-01-04 03:50:44.697739,2025-01-04 03:50:54.302334,0 days 00:00:09.604595,3,5,50.0,55.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
297,297,0.7584541062801933,2025-01-04 03:50:54.302906,2025-01-04 03:51:16.037881,0 days 00:00:21.734975,5,5,60.0,60.0,35.0,80.0,,,,,,2,2.0,6.0,6.0,3.0,,,,,,COMPLETE
298,298,0.7469237079573421,2025-01-04 03:51:16.038484,2025-01-04 03:51:28.365598,0 days 00:00:12.327114,3,5,65.0,70.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
299,299,0.7227272727272727,2025-01-04 03:51:28.366063,2025-01-04 03:51:36.140661,0 days 00:00:07.774598,2,10,60.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
300,300,0.765791632485644,2025-01-04 03:51:36.141050,2025-01-04 03:51:48.368142,0 days 00:00:12.227092,3,15,5.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
301,301,0.7390606182256123,2025-01-04 03:51:48.368579,2025-01-04 03:52:01.515374,0 days 00:00:13.146795,3,5,55.0,10.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
302,302,0.7159090909090908,2025-01-04 03:52:01.515822,2025-01-04 03:52:19.025542,0 days 00:00:17.509720,4,25,60.0,75.0,35.0,,,,,,,2,2.0,6.0,5.0,,,,,,,COMPLETE
303,303,0.6666666666666666,2025-01-04 03:52:19.026018,2025-01-04 03:52:28.701596,0 days 00:00:09.675578,3,10,85.0,40.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
304,304,0.72,2025-01-04 03:52:28.702165,2025-01-04 03:52:38.964483,0 days 00:00:10.262318,2,5,65.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
305,305,0.7373737373737375,2025-01-04 03:52:38.964886,2025-01-04 03:52:51.198834,0 days 00:00:12.233948,3,10,75.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
306,306,0.7584541062801933,2025-01-04 03:52:51.199318,2025-01-04 03:53:07.483929,0 days 00:00:16.284611,4,5,55.0,45.0,30.0,,,,,,,2,2.0,6.0,4.0,,,,,,,COMPLETE
307,307,0.7261904761904762,2025-01-04 03:53:07.484439,2025-01-04 03:53:23.634201,0 days 00:00:16.149762,5,20,60.0,50.0,20.0,70.0,,,,,,2,2.0,6.0,2.0,2.0,,,,,,COMPLETE
308,308,0.7677551020408163,2025-01-04 03:53:23.634694,2025-01-04 03:53:33.272238,0 days 00:00:09.637544,3,10,50.0,70.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
309,309,0.7373737373737375,2025-01-04 03:53:33.272660,2025-01-04 03:53:46.472072,0 days 00:00:13.199412,3,5,90.0,60.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
310,310,0.6665228645383952,2025-01-04 03:53:46.472488,2025-01-04 03:54:04.018057,0 days 00:00:17.545569,4,5,55.0,55.0,40.0,,,,,,,2,2.0,6.0,4.0,,,,,,,COMPLETE
311,311,0.6715927750410509,2025-01-04 03:54:04.018682,2025-01-04 03:54:09.751578,0 days 00:00:05.732896,2,100,65.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
312,312,0.719551282051282,2025-01-04 03:54:09.751940,2025-01-04 03:54:28.389197,0 days 00:00:18.637257,4,15,70.0,80.0,10.0,,,,,,,2,2.0,6.0,5.0,,,,,,,COMPLETE
313,313,0.7868248772504092,2025-01-04 03:54:28.389751,2025-01-04 03:54:43.776037,0 days 00:00:15.386286,5,5,60.0,65.0,15.0,100.0,,,,,,2,2.0,4.0,4.0,3.0,,,,,,COMPLETE
314,314,0.7444444444444445,2025-01-04 03:54:43.776557,2025-01-04 03:54:49.472627,0 days 00:00:05.696070,2,10,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
315,315,0.7181964573268921,2025-01-04 03:54:49.472983,2025-01-04 03:55:01.692621,0 days 00:00:12.219638,3,20,55.0,85.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
316,316,0.6715927750410509,2025-01-04 03:55:01.693106,2025-01-04 03:55:13.980404,0 days 00:00:12.287298,3,5,60.0,60.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
317,317,0.779205138498595,2025-01-04 03:55:13.980824,2025-01-04 03:55:26.233765,0 days 00:00:12.252941,3,10,65.0,70.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
318,318,0.632051282051282,2025-01-04 03:55:26.234198,2025-01-04 03:55:41.477324,0 days 00:00:15.243126,4,5,60.0,75.0,30.0,,,,,,,2,2.0,6.0,2.0,,,,,,,COMPLETE
319,319,0.6940024479804161,2025-01-04 03:55:41.477890,2025-01-04 03:56:00.101041,0 days 00:00:18.623151,6,10,50.0,10.0,40.0,90.0,40.0,,,,,2,2.0,5.0,4.0,2.0,2.0,,,,,COMPLETE
320,320,0.7270867430441899,2025-01-04 03:56:00.101704,2025-01-04 03:56:11.069911,0 days 00:00:10.968207,2,10,85.0,,,,,,,,,4,5.0,,,,,,,,,COMPLETE
321,321,0.734006734006734,2025-01-04 03:56:11.070326,2025-01-04 03:56:23.335467,0 days 00:00:12.265141,3,35,80.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
322,322,0.779205138498595,2025-01-04 03:56:23.335914,2025-01-04 03:56:32.980637,0 days 00:00:09.644723,3,5,55.0,55.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
323,323,0.6885521885521886,2025-01-04 03:56:32.981071,2025-01-04 03:56:47.105191,0 days 00:00:14.124120,3,15,65.0,70.0,,,,,,,,2,3.0,6.0,,,,,,,,COMPLETE
324,324,0.6753246753246753,2025-01-04 03:56:47.105617,2025-01-04 03:56:52.791946,0 days 00:00:05.686329,2,70,60.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
325,325,0.6659619450317125,2025-01-04 03:56:52.792324,2025-01-04 03:57:13.669589,0 days 00:00:20.877265,4,5,55.0,65.0,25.0,,,,,,,5,2.0,6.0,5.0,,,,,,,COMPLETE
326,326,0.7564935064935066,2025-01-04 03:57:13.670251,2025-01-04 03:57:25.936423,0 days 00:00:12.266172,3,10,60.0,60.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
327,327,0.6818181818181819,2025-01-04 03:57:25.936917,2025-01-04 03:57:39.158846,0 days 00:00:13.221929,3,5,15.0,50.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
328,328,0.7996794871794872,2025-01-04 03:57:39.159323,2025-01-04 03:57:46.327518,0 days 00:00:07.168195,5,5,85.0,100.0,35.0,85.0,,,,,,2,2.0,4.0,2.0,3.0,,,,,,COMPLETE
329,329,0.7373737373737375,2025-01-04 03:57:46.327972,2025-01-04 03:58:00.867081,0 days 00:00:14.539109,5,10,85.0,100.0,35.0,85.0,,,,,,2,2.0,4.0,2.0,3.0,,,,,,COMPLETE
330,330,0.6940024479804161,2025-01-04 03:58:00.867599,2025-01-04 03:58:16.364107,0 days 00:00:15.496508,5,30,90.0,100.0,40.0,100.0,,,,,,2,2.0,4.0,2.0,4.0,,,,,,COMPLETE
331,331,0.6847414880201765,2025-01-04 03:58:16.364574,2025-01-04 03:58:30.829951,0 days 00:00:14.465377,5,5,85.0,95.0,30.0,95.0,,,,,,2,2.0,4.0,2.0,3.0,,,,,,COMPLETE
332,332,0.7373737373737375,2025-01-04 03:58:30.830429,2025-01-04 03:58:43.378648,0 days 00:00:12.548219,5,15,80.0,60.0,45.0,95.0,,,,,,2,2.0,4.0,2.0,2.0,,,,,,COMPLETE
333,333,0.806063122923588,2025-01-04 03:58:43.379229,2025-01-04 03:58:59.754896,0 days 00:00:16.375667,5,5,55.0,95.0,35.0,85.0,,,,,,2,4.0,4.0,2.0,3.0,,,,,,COMPLETE
334,334,0.7398959583833533,2025-01-04 03:58:59.755415,2025-01-04 03:59:28.693315,0 days 00:00:28.937900,6,10,85.0,95.0,20.0,85.0,20.0,,,,,6,4.0,4.0,2.0,3.0,4.0,,,,,COMPLETE
335,335,0.677938808373591,2025-01-04 03:59:28.693941,2025-01-04 03:59:46.235363,0 days 00:00:17.541422,5,5,55.0,95.0,35.0,80.0,,,,,,2,4.0,4.0,2.0,4.0,,,,,,COMPLETE
336,336,0.7037037037037037,2025-01-04 03:59:46.235843,2025-01-04 04:00:00.654840,0 days 00:00:14.418997,5,10,20.0,95.0,30.0,90.0,,,,,,2,2.0,4.0,2.0,3.0,,,,,,COMPLETE
337,337,0.7390606182256123,2025-01-04 04:00:00.655348,2025-01-04 04:00:20.743728,0 days 00:00:20.088380,5,5,50.0,100.0,45.0,100.0,,,,,,2,4.0,4.0,6.0,2.0,,,,,,COMPLETE
338,338,0.7564935064935066,2025-01-04 04:00:20.744429,2025-01-04 04:00:38.026883,0 days 00:00:17.282454,5,5,55.0,100.0,50.0,95.0,,,,,,2,5.0,4.0,3.0,3.0,,,,,,COMPLETE
339,339,0.7159090909090908,2025-01-04 04:00:38.027481,2025-01-04 04:00:57.812407,0 days 00:00:19.784926,5,10,90.0,90.0,40.0,60.0,,,,,,2,4.0,4.0,3.0,4.0,,,,,,COMPLETE
340,340,0.6636363636363636,2025-01-04 04:00:57.812950,2025-01-04 04:01:13.189122,0 days 00:00:15.376172,5,5,80.0,90.0,35.0,90.0,,,,,,2,4.0,4.0,2.0,2.0,,,,,,COMPLETE
341,341,0.7037037037037037,2025-01-04 04:01:13.189600,2025-01-04 04:01:31.202082,0 days 00:00:18.012482,6,10,75.0,100.0,40.0,75.0,95.0,,,,,2,2.0,4.0,4.0,3.0,3.0,,,,,COMPLETE
342,342,0.7099303135888502,2025-01-04 04:01:31.202694,2025-01-04 04:01:38.827426,0 days 00:00:07.624732,2,15,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
343,343,0.7777777777777778,2025-01-04 04:01:38.827822,2025-01-04 04:01:55.265922,0 days 00:00:16.438100,5,5,45.0,40.0,30.0,65.0,,,,,,2,2.0,4.0,3.0,4.0,,,,,,COMPLETE
344,344,0.7496012759170654,2025-01-04 04:01:55.266579,2025-01-04 04:02:02.897024,0 days 00:00:07.630445,2,5,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
345,345,0.797077922077922,2025-01-04 04:02:02.897435,2025-01-04 04:02:10.511745,0 days 00:00:07.614310,2,5,50.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
346,346,0.6458333333333333,2025-01-04 04:02:10.512191,2025-01-04 04:02:26.868364,0 days 00:00:16.356173,5,40,85.0,5.0,50.0,80.0,,,,,,2,3.0,4.0,4.0,2.0,,,,,,COMPLETE
347,347,0.677938808373591,2025-01-04 04:02:26.868867,2025-01-04 04:02:39.873928,0 days 00:00:13.005061,3,10,30.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
348,348,0.7851851851851852,2025-01-04 04:02:39.874378,2025-01-04 04:02:52.835839,0 days 00:00:12.961461,3,5,85.0,70.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
349,349,0.6486151302190988,2025-01-04 04:02:52.836260,2025-01-04 04:03:07.365149,0 days 00:00:14.528889,5,15,55.0,65.0,5.0,70.0,,,,,,2,2.0,4.0,2.0,3.0,,,,,,COMPLETE
350,350,0.7564935064935066,2025-01-04 04:03:07.365676,2025-01-04 04:03:29.347593,0 days 00:00:21.981917,6,10,80.0,35.0,55.0,100.0,40.0,,,,,2,2.0,6.0,4.0,2.0,4.0,,,,,COMPLETE
351,351,0.6818181818181819,2025-01-04 04:03:29.348275,2025-01-04 04:03:34.580520,0 days 00:00:05.232245,2,80,50.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
352,352,0.8397435897435898,2025-01-04 04:03:34.580890,2025-01-04 04:03:46.764204,0 days 00:00:12.183314,3,65,60.0,95.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
353,353,0.7390606182256123,2025-01-04 04:03:46.764671,2025-01-04 04:03:55.270168,0 days 00:00:08.505497,3,65,60.0,100.0,,,,,,,,2,2.0,3.0,,,,,,,,COMPLETE
354,354,0.771043771043771,2025-01-04 04:03:55.270626,2025-01-04 04:04:08.299335,0 days 00:00:13.028709,3,60,60.0,95.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
355,355,0.6899545266639107,2025-01-04 04:04:08.299777,2025-01-04 04:04:20.486226,0 days 00:00:12.186449,3,65,60.0,90.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
356,356,0.6753246753246753,2025-01-04 04:04:20.486657,2025-01-04 04:04:33.731906,0 days 00:00:13.245249,3,5,60.0,90.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
357,357,0.797077922077922,2025-01-04 04:04:33.732348,2025-01-04 04:04:45.932804,0 days 00:00:12.200456,3,5,80.0,95.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
358,358,0.72,2025-01-04 04:04:45.933253,2025-01-04 04:04:58.102235,0 days 00:00:12.168982,3,45,40.0,10.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
359,359,0.7238372093023255,2025-01-04 04:04:58.102829,2025-01-04 04:05:10.328440,0 days 00:00:12.225611,3,95,65.0,95.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
360,360,0.7796467619848613,2025-01-04 04:05:10.328893,2025-01-04 04:05:16.033114,0 days 00:00:05.704221,2,5,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
361,361,0.7227272727272727,2025-01-04 04:05:16.033536,2025-01-04 04:05:21.687027,0 days 00:00:05.653491,2,55,75.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
362,362,0.7390606182256123,2025-01-04 04:05:21.687395,2025-01-04 04:05:44.452353,0 days 00:00:22.764958,7,70,90.0,70.0,25.0,65.0,10.0,100.0,,,,2,2.0,6.0,3.0,4.0,2.0,2.0,,,,COMPLETE
363,363,0.76759410801964,2025-01-04 04:05:44.452947,2025-01-04 04:05:57.483296,0 days 00:00:13.030349,3,5,60.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
364,364,0.7181964573268921,2025-01-04 04:05:57.483789,2025-01-04 04:06:12.635527,0 days 00:00:15.151738,4,80,70.0,100.0,80.0,,,,,,,2,2.0,6.0,2.0,,,,,,,COMPLETE
365,365,0.6547518923465097,2025-01-04 04:06:12.635983,2025-01-04 04:06:24.783686,0 days 00:00:12.147703,3,85,55.0,85.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
366,366,0.696969696969697,2025-01-04 04:06:24.784132,2025-01-04 04:06:37.856317,0 days 00:00:13.072185,3,25,60.0,45.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
367,367,0.7312939231087227,2025-01-04 04:06:37.856908,2025-01-04 04:06:43.521338,0 days 00:00:05.664430,2,10,60.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
368,368,0.76,2025-01-04 04:06:43.521703,2025-01-04 04:06:55.717748,0 days 00:00:12.196045,3,5,55.0,70.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
369,369,0.6963835155592935,2025-01-04 04:06:55.718275,2025-01-04 04:07:13.043374,0 days 00:00:17.325099,4,5,65.0,65.0,20.0,,,,,,,2,2.0,4.0,6.0,,,,,,,COMPLETE
370,370,0.7005813953488372,2025-01-04 04:07:13.043855,2025-01-04 04:07:25.974870,0 days 00:00:12.931015,3,50,95.0,75.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
371,371,0.7373737373737375,2025-01-04 04:07:25.975318,2025-01-04 04:07:40.173189,0 days 00:00:14.197871,3,75,80.0,70.0,,,,,,,,2,4.0,6.0,,,,,,,,COMPLETE
372,372,0.7159090909090908,2025-01-04 04:07:40.173661,2025-01-04 04:07:53.153330,0 days 00:00:12.979669,4,75,60.0,35.0,15.0,,,,,,,2,2.0,6.0,2.0,,,,,,,COMPLETE
373,373,0.6794871794871795,2025-01-04 04:07:53.153786,2025-01-04 04:08:06.234690,0 days 00:00:13.080904,3,60,75.0,15.0,,,,,,,,3,2.0,6.0,,,,,,,,COMPLETE
374,374,0.7037037037037037,2025-01-04 04:08:06.235306,2025-01-04 04:08:16.478936,0 days 00:00:10.243630,3,10,55.0,65.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
375,375,0.7695652173913043,2025-01-04 04:08:16.479403,2025-01-04 04:08:32.640673,0 days 00:00:16.161270,4,5,85.0,60.0,10.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
376,376,0.765791632485644,2025-01-04 04:08:32.641158,2025-01-04 04:08:43.563983,0 days 00:00:10.922825,2,10,65.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
377,377,0.4891304347826087,2025-01-04 04:08:43.564404,2025-01-04 04:09:04.187034,0 days 00:00:20.622630,4,15,60.0,80.0,75.0,,,,,,,5,2.0,6.0,5.0,,,,,,,COMPLETE
378,378,0.7312939231087227,2025-01-04 04:09:04.187578,2025-01-04 04:09:13.793843,0 days 00:00:09.606265,3,5,50.0,85.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
379,379,0.72,2025-01-04 04:09:13.794268,2025-01-04 04:09:35.583781,0 days 00:00:21.789513,6,20,70.0,70.0,45.0,50.0,75.0,,,,,2,3.0,6.0,2.0,4.0,3.0,,,,,COMPLETE
380,380,0.76759410801964,2025-01-04 04:09:35.584474,2025-01-04 04:09:47.725410,0 days 00:00:12.140936,3,5,55.0,100.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
