,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
194,194,0.9564419164543061,2025-01-01 21:56:20.351065,2025-01-01 21:56:26.348713,0 days 00:00:05.997648,1,110,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
195,195,0.9482465015036358,2025-01-01 21:56:26.349102,2025-01-01 21:56:30.395142,0 days 00:00:04.046040,2,120,90.0,,,,,,,,,,,,,,,,,,,5,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
196,196,0.9525402107598447,2025-01-01 21:56:30.395559,2025-01-01 21:56:39.092360,0 days 00:00:08.696801,3,100,95.0,,,,,,,,,,,200.0,,,,,,,,5,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
197,197,0.9515830546265329,2025-01-01 21:56:39.092843,2025-01-01 21:56:42.615222,0 days 00:00:03.522379,2,115,95.0,,,,,,,,,,,,,,,,,,,5,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
198,198,0.9429784264697332,2025-01-01 21:56:42.615642,2025-01-01 21:56:48.593920,0 days 00:00:05.978278,1,105,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
199,199,0.9566666666666667,2025-01-01 21:56:48.594328,2025-01-01 21:56:56.719134,0 days 00:00:08.124806,3,115,110.0,,,,,,,,,,,45.0,,,,,,,,5,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
200,200,0.949748743718593,2025-01-01 21:56:56.719581,2025-01-01 21:57:01.104821,0 days 00:00:04.385240,2,120,105.0,,,,,,,,,,,,,,,,,,,5,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
201,201,0.9658085411866841,2025-01-01 21:57:01.105225,2025-01-01 21:57:05.646999,0 days 00:00:04.541774,2,125,85.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
202,202,0.9566666666666667,2025-01-01 21:57:05.647406,2025-01-01 21:57:09.840337,0 days 00:00:04.192931,2,125,90.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
203,203,0.9473676863892441,2025-01-01 21:57:09.840750,2025-01-01 21:57:14.031409,0 days 00:00:04.190659,2,115,90.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
204,204,0.9457899042287381,2025-01-01 21:57:14.031829,2025-01-01 21:57:19.600336,0 days 00:00:05.568507,3,120,115.0,,,,,,,,,,,115.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
205,205,0.9521108903718043,2025-01-01 21:57:19.600775,2025-01-01 21:57:26.082646,0 days 00:00:06.481871,1,130,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
206,206,0.9591318864774624,2025-01-01 21:57:26.083150,2025-01-01 21:57:30.367762,0 days 00:00:04.284612,2,110,85.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
207,207,0.0,2025-01-01 21:57:30.368174,2025-01-01 21:57:36.894178,0 days 00:00:06.526004,7,130,95.0,,,,,,,,,,,25.0,190.0,175.0,155.0,30.0,,,,6,4.0,,,,,,,,,,,5.0,2.0,6.0,3.0,5.0,,,,COMPLETE
208,208,0.9382024351083758,2025-01-01 21:57:36.894719,2025-01-01 21:57:48.066910,0 days 00:00:11.172191,3,125,80.0,,,,,,,,,,,75.0,,,,,,,,5,3.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
209,209,0.9558728098637248,2025-01-01 21:57:48.067397,2025-01-01 21:57:53.302073,0 days 00:00:05.234676,2,135,100.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
210,210,0.9485897435897437,2025-01-01 21:57:53.302506,2025-01-01 21:57:59.685368,0 days 00:00:06.382862,1,125,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
211,211,0.9541260663665352,2025-01-01 21:57:59.685767,2025-01-01 21:58:04.865696,0 days 00:00:05.179929,2,135,85.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
212,212,0.9532521684839566,2025-01-01 21:58:04.866105,2025-01-01 21:58:09.677846,0 days 00:00:04.811741,2,130,90.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
213,213,0.9599995555506172,2025-01-01 21:58:09.678262,2025-01-01 21:58:14.203987,0 days 00:00:04.525725,2,145,155.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
214,214,0.9616657083093744,2025-01-01 21:58:14.204390,2025-01-01 21:58:19.886787,0 days 00:00:05.682397,2,145,155.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
215,215,0.9447795877447658,2025-01-01 21:58:19.887199,2025-01-01 21:58:26.365599,0 days 00:00:06.478400,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
216,216,0.9575267624382939,2025-01-01 21:58:26.365991,2025-01-01 21:58:31.026689,0 days 00:00:04.660698,2,145,145.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
217,217,0.9624101713653952,2025-01-01 21:58:31.027149,2025-01-01 21:58:36.092433,0 days 00:00:05.065284,2,145,155.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
218,218,0.9532554257095158,2025-01-01 21:58:36.092862,2025-01-01 21:58:41.808914,0 days 00:00:05.716052,3,155,155.0,,,,,,,,,,,55.0,,,,,,,,6,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
219,219,0.9590775845221811,2025-01-01 21:58:41.809375,2025-01-01 21:58:46.314871,0 days 00:00:04.505496,2,145,165.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
220,220,0.9524560788438317,2025-01-01 21:58:46.315284,2025-01-01 21:58:51.741978,0 days 00:00:05.426694,2,150,120.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
221,221,0.9649873327703453,2025-01-01 21:58:51.742393,2025-01-01 21:58:56.290101,0 days 00:00:04.547708,2,140,160.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
222,222,0.950785780270905,2025-01-01 21:58:56.290535,2025-01-01 21:59:01.340127,0 days 00:00:05.049592,2,145,160.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
223,223,0.9531767337807606,2025-01-01 21:59:01.340550,2025-01-01 21:59:06.125325,0 days 00:00:04.784775,2,140,150.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
224,224,0.9499163879598662,2025-01-01 21:59:06.125745,2025-01-01 21:59:14.377797,0 days 00:00:08.252052,3,135,150.0,,,,,,,,,,,170.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
225,225,0.9448901209968523,2025-01-01 21:59:14.378226,2025-01-01 21:59:20.864099,0 days 00:00:06.485873,1,140,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
226,226,0.9549219620958751,2025-01-01 21:59:20.864500,2025-01-01 21:59:25.737860,0 days 00:00:04.873360,2,145,150.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
227,227,0.9608047192386888,2025-01-01 21:59:25.738274,2025-01-01 21:59:32.354067,0 days 00:00:06.615793,3,150,165.0,,,,,,,,,,,85.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
228,228,0.9538487575099428,2025-01-01 21:59:32.354619,2025-01-01 21:59:38.856434,0 days 00:00:06.501815,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
229,229,0.9607387140902872,2025-01-01 21:59:38.856847,2025-01-01 21:59:46.667819,0 days 00:00:07.810972,3,150,170.0,,,,,,,,,,,85.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
230,230,0.9449986249656241,2025-01-01 21:59:46.668280,2025-01-01 21:59:53.553763,0 days 00:00:06.885483,3,155,170.0,,,,,,,,,,,85.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
231,231,0.9599383495402694,2025-01-01 21:59:53.554197,2025-01-01 21:59:58.481958,0 days 00:00:04.927761,2,150,160.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
232,232,0.9533359814888375,2025-01-01 21:59:58.482366,2025-01-01 22:00:05.241696,0 days 00:00:06.759330,3,150,160.0,,,,,,,,,,,70.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
233,233,0.9582065509217828,2025-01-01 22:00:05.242133,2025-01-01 22:00:10.104188,0 days 00:00:04.862055,2,150,160.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
234,234,0.9565942028985508,2025-01-01 22:00:10.104608,2025-01-01 22:00:14.530542,0 days 00:00:04.425934,2,145,170.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
235,235,0.9641416080899827,2025-01-01 22:00:14.530957,2025-01-01 22:00:21.324457,0 days 00:00:06.793500,3,150,165.0,,,,,,,,,,,65.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
236,236,0.9298215286471476,2025-01-01 22:00:21.324883,2025-01-01 22:00:36.627859,0 days 00:00:15.302976,4,160,165.0,,,,,,,,,,,65.0,65.0,,,,,,,6,4.0,,,,,,,,,,,3.0,3.0,,,,,,,COMPLETE
237,237,0.9542066234421711,2025-01-01 22:00:36.628425,2025-01-01 22:00:44.208613,0 days 00:00:07.580188,3,155,155.0,,,,,,,,,,,85.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
238,238,0.950785780270905,2025-01-01 22:00:44.209053,2025-01-01 22:00:50.689052,0 days 00:00:06.479999,3,145,175.0,,,,,,,,,,,105.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
239,239,0.949997777679008,2025-01-01 22:00:50.689522,2025-01-01 22:01:00.448275,0 days 00:00:09.758753,3,140,165.0,,,,,,,,,,,90.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
240,240,0.0,2025-01-01 22:01:00.448722,2025-01-01 22:01:12.482968,0 days 00:00:12.034246,15,150,175.0,135.0,5.0,115.0,35.0,195.0,,,,,,95.0,150.0,70.0,180.0,200.0,55.0,165.0,155.0,6,4.0,4.0,2.0,6.0,4.0,2.0,,,,,,2.0,5.0,4.0,5.0,6.0,5.0,2.0,3.0,COMPLETE
241,241,0.9575372020920804,2025-01-01 22:01:12.483617,2025-01-01 22:01:17.647804,0 days 00:00:05.164187,2,155,160.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
242,242,0.9566666666666667,2025-01-01 22:01:17.648232,2025-01-01 22:01:22.557409,0 days 00:00:04.909177,2,145,155.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
243,243,0.9565994141534071,2025-01-01 22:01:22.557835,2025-01-01 22:01:27.406844,0 days 00:00:04.849009,2,150,160.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
244,244,0.9532521684839566,2025-01-01 22:01:27.407251,2025-01-01 22:01:32.510581,0 days 00:00:05.103330,2,160,165.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
245,245,0.9364785073216817,2025-01-01 22:01:32.511000,2025-01-01 22:01:38.978380,0 days 00:00:06.467380,1,140,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
246,246,0.9582664437012263,2025-01-01 22:01:38.978900,2025-01-01 22:01:44.000299,0 days 00:00:05.021399,2,150,170.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
247,247,0.9641416080899827,2025-01-01 22:01:44.000748,2025-01-01 22:01:49.439650,0 days 00:00:05.438902,2,145,160.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
248,248,0.9466660740674897,2025-01-01 22:01:49.440073,2025-01-01 22:01:55.723626,0 days 00:00:06.283553,3,145,155.0,,,,,,,,,,,65.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
249,249,0.9474595136067672,2025-01-01 22:01:55.724119,2025-01-01 22:02:00.585809,0 days 00:00:04.861690,2,140,140.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
250,250,0.9449647161753025,2025-01-01 22:02:00.586228,2025-01-01 22:02:07.049642,0 days 00:00:06.463414,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
251,251,0.9523114586951407,2025-01-01 22:02:07.050057,2025-01-01 22:02:11.712825,0 days 00:00:04.662768,2,145,150.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
252,252,0.9475429839156961,2025-01-01 22:02:11.713239,2025-01-01 22:02:19.271725,0 days 00:00:07.558486,3,140,130.0,,,,,,,,,,,115.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
253,253,0.9558677530102774,2025-01-01 22:02:19.272169,2025-01-01 22:02:23.705016,0 days 00:00:04.432847,2,135,165.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
254,254,0.9529276693455798,2025-01-01 22:02:23.705441,2025-01-01 22:02:30.192934,0 days 00:00:06.487493,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
255,255,0.9515838176066447,2025-01-01 22:02:30.193335,2025-01-01 22:02:35.728346,0 days 00:00:05.535011,2,110,170.0,,,,,,,,,,,,,,,,,,,3,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
256,256,0.9591360869032911,2025-01-01 22:02:35.728774,2025-01-01 22:02:40.126603,0 days 00:00:04.397829,2,140,155.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
257,257,0.0,2025-01-01 22:02:40.127022,2025-01-01 22:02:42.898402,0 days 00:00:02.771380,4,130,145.0,,,,,,,,,,,75.0,95.0,,,,,,,6,4.0,,,,,,,,,,,2.0,2.0,,,,,,,COMPLETE
258,258,0.9299805501528202,2025-01-01 22:02:42.898986,2025-01-01 22:02:50.679143,0 days 00:00:07.780157,3,135,160.0,,,,,,,,,,,55.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
259,259,0.9429784264697332,2025-01-01 22:02:50.679597,2025-01-01 22:02:57.180318,0 days 00:00:06.500721,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
260,260,0.9431431767337808,2025-01-01 22:02:57.180787,2025-01-01 22:03:00.576413,0 days 00:00:03.395626,2,145,175.0,,,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
261,261,0.9508760447922617,2025-01-01 22:03:00.576846,2025-01-01 22:03:07.059970,0 days 00:00:06.483124,3,140,125.0,,,,,,,,,,,45.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
262,262,0.9624258736026267,2025-01-01 22:03:07.060424,2025-01-01 22:03:12.113805,0 days 00:00:05.053381,2,150,180.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
263,263,0.9632851588086909,2025-01-01 22:03:12.114229,2025-01-01 22:03:17.296115,0 days 00:00:05.181886,2,155,185.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
264,264,0.9458556360993073,2025-01-01 22:03:17.296549,2025-01-01 22:03:23.627772,0 days 00:00:06.331223,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
265,265,0.9616665601848895,2025-01-01 22:03:23.628177,2025-01-01 22:03:28.346977,0 days 00:00:04.718800,2,150,180.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
266,266,0.9599383495402694,2025-01-01 22:03:28.347407,2025-01-01 22:03:33.983712,0 days 00:00:05.636305,2,160,190.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
267,267,0.9549988749718743,2025-01-01 22:03:33.984133,2025-01-01 22:03:39.058470,0 days 00:00:05.074337,3,155,185.0,,,,,,,,,,,40.0,,,,,,,,6,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
268,268,0.949036850921273,2025-01-01 22:03:39.058923,2025-01-01 22:03:44.238048,0 days 00:00:05.179125,2,150,180.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
269,269,0.9401477832512315,2025-01-01 22:03:44.238597,2025-01-01 22:03:50.695454,0 days 00:00:06.456857,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
270,270,0.9399993333259259,2025-01-01 22:03:50.695873,2025-01-01 22:04:01.006740,0 days 00:00:10.310867,3,155,180.0,,,,,,,,,,,100.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
271,271,0.9565942028985508,2025-01-01 22:04:01.007228,2025-01-01 22:04:06.393875,0 days 00:00:05.386647,2,165,180.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
272,272,0.9523696523690941,2025-01-01 22:04:06.394319,2025-01-01 22:04:11.284238,0 days 00:00:04.889919,2,150,185.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
273,273,0.9516665324070345,2025-01-01 22:04:11.284670,2025-01-01 22:04:17.895299,0 days 00:00:06.610629,3,115,190.0,,,,,,,,,,,95.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
274,274,0.0,2025-01-01 22:04:17.895747,2025-01-01 22:04:25.381186,0 days 00:00:07.485439,9,150,195.0,,,,,,,,,,,30.0,115.0,135.0,25.0,95.0,125.0,20.0,,6,6.0,,,,,,,,,,,2.0,5.0,3.0,6.0,2.0,4.0,6.0,,COMPLETE
275,275,0.9391099322133805,2025-01-01 22:04:25.381726,2025-01-01 22:04:31.614800,0 days 00:00:06.233074,1,110,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
276,276,0.9583332175922711,2025-01-01 22:04:31.615207,2025-01-01 22:04:36.708928,0 days 00:00:05.093721,2,160,170.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
277,277,0.9466666666666667,2025-01-01 22:04:36.709354,2025-01-01 22:04:46.415092,0 days 00:00:09.705738,3,145,175.0,,,,,,,,,,,60.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
278,278,0.9558677530102774,2025-01-01 22:04:46.415667,2025-01-01 22:04:51.312255,0 days 00:00:04.896588,2,150,190.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
279,279,0.949417119700926,2025-01-01 22:04:51.312686,2025-01-01 22:04:57.707249,0 days 00:00:06.394563,1,120,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
280,280,0.9557998597615947,2025-01-01 22:04:57.707712,2025-01-01 22:05:01.818249,0 days 00:00:04.110537,2,105,185.0,,,,,,,,,,,,,,,,,,,4,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
281,281,0.9615542722912793,2025-01-01 22:05:01.818697,2025-01-01 22:05:07.162694,0 days 00:00:05.343997,2,155,170.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
282,282,0.0,2025-01-01 22:05:07.163119,2025-01-01 22:05:11.292004,0 days 00:00:04.128885,4,155,170.0,,,,,,,,,,,80.0,80.0,,,,,,,6,4.0,,,,,,,,,,,3.0,4.0,,,,,,,COMPLETE
283,283,0.9541220074126013,2025-01-01 22:05:11.292497,2025-01-01 22:05:17.611087,0 days 00:00:06.318590,3,160,180.0,,,,,,,,,,,120.0,,,,,,,,6,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
284,284,0.9539915966386554,2025-01-01 22:05:17.611521,2025-01-01 22:05:22.818923,0 days 00:00:05.207402,2,155,170.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
285,285,0.9549537998411216,2025-01-01 22:05:22.819352,2025-01-01 22:05:29.415637,0 days 00:00:06.596285,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
286,286,0.0,2025-01-01 22:05:29.416036,2025-01-01 22:05:34.056205,0 days 00:00:04.640169,8,155,105.0,,,,,,,,,,,55.0,200.0,45.0,115.0,145.0,160.0,,,6,4.0,,,,,,,,,,,3.0,3.0,5.0,2.0,4.0,3.0,,,COMPLETE
287,287,0.0,2025-01-01 22:05:34.056773,2025-01-01 22:05:39.943544,0 days 00:00:05.886771,11,145,165.0,175.0,,,,,,,,,,75.0,165.0,15.0,65.0,65.0,130.0,50.0,175.0,6,4.0,3.0,,,,,,,,,,4.0,6.0,2.0,3.0,5.0,4.0,3.0,2.0,COMPLETE
288,288,0.9508770080766842,2025-01-01 22:05:39.944112,2025-01-01 22:05:47.576588,0 days 00:00:07.632476,2,165,95.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
289,289,0.9433308147028757,2025-01-01 22:05:47.577000,2025-01-01 22:05:55.135759,0 days 00:00:07.558759,3,150,185.0,,,,,,,,,,,20.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
290,290,0.9557205152400042,2025-01-01 22:05:55.136298,2025-01-01 22:05:59.792665,0 days 00:00:04.656367,2,140,85.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
291,291,0.9540452261306533,2025-01-01 22:05:59.793090,2025-01-01 22:06:06.976438,0 days 00:00:07.183348,3,135,100.0,,,,,,,,,,,65.0,,,,,,,,6,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
292,292,0.9574684178307085,2025-01-01 22:06:06.976950,2025-01-01 22:06:11.605496,0 days 00:00:04.628546,2,150,175.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
293,293,0.9371650374801915,2025-01-01 22:06:11.605904,2025-01-01 22:06:17.990600,0 days 00:00:06.384696,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
294,294,0.9499163879598662,2025-01-01 22:06:17.991031,2025-01-01 22:06:25.901336,0 days 00:00:07.910305,3,135,110.0,,,,,,,,,,,10.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
295,295,0.9557957707289928,2025-01-01 22:06:25.901770,2025-01-01 22:06:30.565827,0 days 00:00:04.664057,2,140,90.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
296,296,0.9557998597615947,2025-01-01 22:06:30.566255,2025-01-01 22:06:35.604243,0 days 00:00:05.037988,2,155,165.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
297,297,0.9401477832512315,2025-01-01 22:06:35.604678,2025-01-01 22:06:42.106975,0 days 00:00:06.502297,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
298,298,0.9599383495402694,2025-01-01 22:06:42.107384,2025-01-01 22:06:46.968475,0 days 00:00:04.861091,2,160,85.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
299,299,0.9549275362318841,2025-01-01 22:06:46.968916,2025-01-01 22:06:52.113924,0 days 00:00:05.145008,2,150,180.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
300,300,0.9440708015624775,2025-01-01 22:06:52.114472,2025-01-01 22:06:58.350943,0 days 00:00:06.236471,1,130,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
301,301,0.9457899042287381,2025-01-01 22:06:58.351354,2025-01-01 22:07:05.705018,0 days 00:00:07.353664,3,140,95.0,,,,,,,,,,,100.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
302,302,0.95420410427066,2025-01-01 22:07:05.705503,2025-01-01 22:07:10.884223,0 days 00:00:05.178720,2,135,15.0,,,,,,,,,,,,,,,,,,,4,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
303,303,0.0,2025-01-01 22:07:10.884669,2025-01-01 22:07:14.441522,0 days 00:00:03.556853,4,95,160.0,,,,,,,,,,,85.0,50.0,,,,,,,6,5.0,,,,,,,,,,,2.0,4.0,,,,,,,COMPLETE
304,304,0.9542836294486395,2025-01-01 22:07:14.441974,2025-01-01 22:07:16.814027,0 days 00:00:02.372053,2,145,90.0,,,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
305,305,0.9448984369774132,2025-01-01 22:07:16.814435,2025-01-01 22:07:22.495260,0 days 00:00:05.680825,3,140,100.0,,,,,,,,,,,40.0,,,,,,,,6,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
306,306,0.9410573151454833,2025-01-01 22:07:22.495734,2025-01-01 22:07:28.964755,0 days 00:00:06.469021,1,150,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
307,307,0.9625204537260449,2025-01-01 22:07:28.965170,2025-01-01 22:07:33.697513,0 days 00:00:04.732343,2,130,175.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
308,308,0.0,2025-01-01 22:07:33.697932,2025-01-01 22:07:39.115473,0 days 00:00:05.417541,6,130,175.0,,,,,,,,,,,30.0,30.0,150.0,175.0,,,,,6,4.0,,,,,,,,,,,4.0,2.0,6.0,3.0,,,,,COMPLETE
