,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
210,210,0.8868318122555411,2025-01-01 07:23:16.619708,2025-01-01 07:23:20.261823,0 days 00:00:03.642115,2,125,70.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
211,211,0.8387096774193549,2025-01-01 07:23:20.262228,2025-01-01 07:23:23.653919,0 days 00:00:03.391691,2,125,70.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
212,212,0.8781779661016949,2025-01-01 07:23:23.654345,2025-01-01 07:23:27.501596,0 days 00:00:03.847251,2,125,75.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
213,213,0.8709677419354839,2025-01-01 07:23:27.502007,2025-01-01 07:23:31.125893,0 days 00:00:03.623886,2,130,75.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
214,214,0.8709677419354839,2025-01-01 07:23:31.126383,2025-01-01 07:23:35.783594,0 days 00:00:04.657211,3,130,75.0,,,,,,,,,,,90.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
215,215,0.8870673952641166,2025-01-01 07:23:35.784029,2025-01-01 07:23:39.417445,0 days 00:00:03.633416,2,135,75.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
216,216,0.8544980443285528,2025-01-01 07:23:39.417873,2025-01-01 07:23:43.066316,0 days 00:00:03.648443,2,125,65.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
217,217,0.8387096774193549,2025-01-01 07:23:43.066780,2025-01-01 07:23:46.516064,0 days 00:00:03.449284,2,135,70.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
218,218,0.7635063559322034,2025-01-01 07:23:46.516492,2025-01-01 07:23:49.905075,0 days 00:00:03.388583,2,130,75.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
219,219,0.7739583333333333,2025-01-01 07:23:49.905472,2025-01-01 07:23:53.758889,0 days 00:00:03.853417,2,120,75.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
220,220,0.80625,2025-01-01 07:23:53.759287,2025-01-01 07:23:57.806345,0 days 00:00:04.047058,3,135,65.0,,,,,,,,,,,70.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
221,221,0.8225344782721832,2025-01-01 07:23:57.806781,2025-01-01 07:24:03.730060,0 days 00:00:05.923279,3,130,75.0,,,,,,,,,,,90.0,,,,,,,,2,2.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
222,222,0.7902680197762164,2025-01-01 07:24:03.730505,2025-01-01 07:24:09.672970,0 days 00:00:05.942465,3,125,70.0,,,,,,,,,,,80.0,,,,,,,,2,2.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
223,223,0.8225344782721832,2025-01-01 07:24:09.673557,2025-01-01 07:24:13.313198,0 days 00:00:03.639641,2,130,80.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
224,224,0.8548009367681498,2025-01-01 07:24:13.313616,2025-01-01 07:24:16.940274,0 days 00:00:03.626658,2,140,75.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
225,225,0.8225344782721832,2025-01-01 07:24:16.940695,2025-01-01 07:24:22.375104,0 days 00:00:05.434409,3,120,175.0,,,,,,,,,,,100.0,,,,,,,,2,2.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
226,226,0.8221642764015646,2025-01-01 07:24:22.375558,2025-01-01 07:24:26.025118,0 days 00:00:03.649560,2,135,185.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
227,227,0.0,2025-01-01 07:24:26.025542,2025-01-01 07:24:28.331952,0 days 00:00:02.306410,4,125,70.0,,,,,,,,,,,105.0,65.0,,,,,,,2,2.0,,,,,,,,,,,2.0,6.0,,,,,,,COMPLETE
228,228,0.8870673952641166,2025-01-01 07:24:28.332391,2025-01-01 07:24:32.601663,0 days 00:00:04.269272,3,115,80.0,,,,,,,,,,,85.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
229,229,0.7732497387669801,2025-01-01 07:24:32.602094,2025-01-01 07:24:36.230297,0 days 00:00:03.628203,2,115,170.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
230,230,0.8501567398119122,2025-01-01 07:24:36.230717,2025-01-01 07:24:39.129265,0 days 00:00:02.898548,1,110,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
231,231,0.8385416666666667,2025-01-01 07:24:39.129655,2025-01-01 07:24:43.657655,0 days 00:00:04.528000,3,120,80.0,,,,,,,,,,,90.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
232,232,0.8032786885245902,2025-01-01 07:24:43.658097,2025-01-01 07:24:48.478312,0 days 00:00:04.820215,3,125,75.0,,,,,,,,,,,85.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
233,233,0.0,2025-01-01 07:24:48.478755,2025-01-01 07:24:50.321046,0 days 00:00:01.842291,4,115,85.0,,,,,,,,,,,95.0,175.0,,,,,,,2,2.0,,,,,,,,,,,2.0,3.0,,,,,,,COMPLETE
234,234,0.8225344782721832,2025-01-01 07:24:50.321493,2025-01-01 07:24:53.972053,0 days 00:00:03.650560,2,110,80.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
235,235,0.0,2025-01-01 07:24:53.972463,2025-01-01 07:24:56.447215,0 days 00:00:02.474752,3,135,180.0,,,,,,,,,,,75.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
236,236,0.8385416666666667,2025-01-01 07:24:56.447649,2025-01-01 07:25:01.354419,0 days 00:00:04.906770,3,130,90.0,,,,,,,,,,,60.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
237,237,0.8214192196910186,2025-01-01 07:25:01.354863,2025-01-01 07:25:04.995417,0 days 00:00:03.640554,2,140,65.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
238,238,0.8225344782721832,2025-01-01 07:25:04.995853,2025-01-01 07:25:08.658941,0 days 00:00:03.663088,2,120,75.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
239,239,0.80625,2025-01-01 07:25:08.659494,2025-01-01 07:25:13.979760,0 days 00:00:05.320266,3,115,80.0,,,,,,,,,,,115.0,,,,,,,,2,2.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
240,240,0.0,2025-01-01 07:25:13.980198,2025-01-01 07:25:15.951186,0 days 00:00:01.970988,4,200,190.0,,,,,,,,,,,105.0,30.0,,,,,,,2,2.0,,,,,,,,,,,2.0,4.0,,,,,,,COMPLETE
241,241,0.8548009367681498,2025-01-01 07:25:15.951639,2025-01-01 07:25:21.118943,0 days 00:00:05.167304,3,130,85.0,,,,,,,,,,,45.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
242,242,0.8387096774193549,2025-01-01 07:25:21.119386,2025-01-01 07:25:26.574546,0 days 00:00:05.455160,3,125,85.0,,,,,,,,,,,175.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
243,243,0.8452380952380952,2025-01-01 07:25:26.575005,2025-01-01 07:25:30.927376,0 days 00:00:04.352371,2,135,70.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
244,244,0.8544980443285528,2025-01-01 07:25:30.927804,2025-01-01 07:25:35.791577,0 days 00:00:04.863773,3,110,90.0,,,,,,,,,,,75.0,,,,,,,,6,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
245,245,0.8193548387096774,2025-01-01 07:25:35.792019,2025-01-01 07:25:40.198380,0 days 00:00:04.406361,2,145,75.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
246,246,0.8225344782721832,2025-01-01 07:25:40.198800,2025-01-01 07:25:44.293913,0 days 00:00:04.095113,2,130,85.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
247,247,0.8548009367681498,2025-01-01 07:25:44.294341,2025-01-01 07:25:48.966384,0 days 00:00:04.672043,3,165,185.0,,,,,,,,,,,90.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
248,248,0.0,2025-01-01 07:25:48.966835,2025-01-01 07:25:51.607520,0 days 00:00:02.640685,4,120,80.0,,,,,,,,,,,195.0,115.0,,,,,,,2,4.0,,,,,,,,,,,2.0,5.0,,,,,,,COMPLETE
249,249,0.8064516129032258,2025-01-01 07:25:51.607958,2025-01-01 07:25:55.263220,0 days 00:00:03.655262,2,155,70.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
250,250,0.8501567398119122,2025-01-01 07:25:55.263635,2025-01-01 07:25:58.286947,0 days 00:00:03.023312,1,180,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
251,251,0.0,2025-01-01 07:25:58.287333,2025-01-01 07:26:10.214255,0 days 00:00:11.926922,20,160,175.0,180.0,85.0,90.0,170.0,5.0,135.0,60.0,95.0,200.0,135.0,185.0,75.0,140.0,55.0,145.0,25.0,145.0,120.0,2,4.0,6.0,3.0,2.0,5.0,3.0,4.0,6.0,3.0,2.0,6.0,2.0,4.0,5.0,5.0,2.0,2.0,5.0,4.0,COMPLETE
252,252,0.8385416666666667,2025-01-01 07:26:10.215140,2025-01-01 07:26:15.106844,0 days 00:00:04.891704,3,190,180.0,,,,,,,,,,,165.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
253,253,0.0,2025-01-01 07:26:15.107285,2025-01-01 07:26:18.718812,0 days 00:00:03.611527,7,170,15.0,,,,,,,,,,,175.0,50.0,15.0,20.0,55.0,,,,2,2.0,,,,,,,,,,,2.0,2.0,2.0,6.0,5.0,,,,COMPLETE
254,254,0.8225344782721832,2025-01-01 07:26:18.719353,2025-01-01 07:26:22.821632,0 days 00:00:04.102279,2,105,75.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
255,255,0.8548009367681498,2025-01-01 07:26:22.822051,2025-01-01 07:26:28.937601,0 days 00:00:06.115550,3,125,90.0,,,,,,,,,,,95.0,,,,,,,,4,2.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
256,256,0.8385416666666667,2025-01-01 07:26:28.938078,2025-01-01 07:26:32.909162,0 days 00:00:03.971084,2,10,80.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
257,257,0.8572639909553419,2025-01-01 07:26:32.909597,2025-01-01 07:26:36.065321,0 days 00:00:03.155724,1,160,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
258,258,0.8385416666666667,2025-01-01 07:26:36.065719,2025-01-01 07:26:42.417693,0 days 00:00:06.351974,3,180,85.0,,,,,,,,,,,110.0,,,,,,,,2,6.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
259,259,0.8221642764015646,2025-01-01 07:26:42.418136,2025-01-01 07:26:46.813613,0 days 00:00:04.395477,2,175,95.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
260,260,0.0,2025-01-01 07:26:46.814052,2025-01-01 07:26:50.301640,0 days 00:00:03.487588,4,115,65.0,,,,,,,,,,,180.0,125.0,,,,,,,2,4.0,,,,,,,,,,,3.0,5.0,,,,,,,COMPLETE
261,261,0.8548009367681498,2025-01-01 07:26:50.302114,2025-01-01 07:26:53.931338,0 days 00:00:03.629224,2,125,185.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
262,262,0.8708333333333333,2025-01-01 07:26:53.931764,2025-01-01 07:26:59.122214,0 days 00:00:05.190450,3,195,165.0,,,,,,,,,,,200.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
263,263,0.8221642764015646,2025-01-01 07:26:59.122669,2025-01-01 07:27:02.804086,0 days 00:00:03.681417,2,170,130.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
264,264,0.7384905660377359,2025-01-01 07:27:02.804515,2025-01-01 07:27:05.576006,0 days 00:00:02.771491,1,180,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
265,265,0.7564807541241163,2025-01-01 07:27:05.576425,2025-01-01 07:27:11.204971,0 days 00:00:05.628546,3,135,80.0,,,,,,,,,,,20.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
266,266,0.8125996810207337,2025-01-01 07:27:11.205417,2025-01-01 07:27:19.117867,0 days 00:00:07.912450,4,200,70.0,,,,,,,,,,,160.0,200.0,,,,,,,2,4.0,,,,,,,,,,,3.0,6.0,,,,,,,COMPLETE
267,267,0.87042842215256,2025-01-01 07:27:19.118494,2025-01-01 07:27:23.025117,0 days 00:00:03.906623,2,80,75.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
268,268,0.8064516129032258,2025-01-01 07:27:23.025547,2025-01-01 07:27:28.508540,0 days 00:00:05.482993,3,120,85.0,,,,,,,,,,,65.0,,,,,,,,2,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
269,269,0.7739583333333333,2025-01-01 07:27:28.508989,2025-01-01 07:27:31.945909,0 days 00:00:03.436920,2,145,190.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
270,270,0.8548009367681498,2025-01-01 07:27:31.946353,2025-01-01 07:27:37.499101,0 days 00:00:05.552748,3,190,175.0,,,,,,,,,,,100.0,,,,,,,,2,3.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
271,271,0.8499583217560434,2025-01-01 07:27:37.499560,2025-01-01 07:27:40.512171,0 days 00:00:03.012611,1,175,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
272,272,0.8868318122555411,2025-01-01 07:27:40.512597,2025-01-01 07:27:45.897016,0 days 00:00:05.384419,3,140,75.0,,,,,,,,,,,170.0,,,,,,,,5,4.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
273,273,0.8387096774193549,2025-01-01 07:27:45.897477,2025-01-01 07:27:50.269832,0 days 00:00:04.372355,2,140,115.0,,,,,,,,,,,,,,,,,,,5,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
274,274,0.0,2025-01-01 07:27:50.270260,2025-01-01 07:27:53.028277,0 days 00:00:02.758017,3,140,100.0,,,,,,,,,,,155.0,,,,,,,,4,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
275,275,0.8526881720430108,2025-01-01 07:27:53.028725,2025-01-01 07:27:57.130176,0 days 00:00:04.101451,2,130,75.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
276,276,0.0,2025-01-01 07:27:57.130628,2025-01-01 07:27:59.483528,0 days 00:00:02.352900,4,130,70.0,,,,,,,,,,,170.0,90.0,,,,,,,2,2.0,,,,,,,,,,,6.0,2.0,,,,,,,COMPLETE
277,277,0.7935828877005348,2025-01-01 07:27:59.483990,2025-01-01 07:28:05.313655,0 days 00:00:05.829665,3,135,65.0,,,,,,,,,,,135.0,,,,,,,,4,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
278,278,0.8548009367681498,2025-01-01 07:28:05.314114,2025-01-01 07:28:10.545175,0 days 00:00:05.231061,1,145,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
279,279,0.8548009367681498,2025-01-01 07:28:10.545594,2025-01-01 07:28:14.957607,0 days 00:00:04.412013,2,185,80.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
280,280,0.9191655801825294,2025-01-01 07:28:14.958043,2025-01-01 07:28:18.585432,0 days 00:00:03.627389,2,135,180.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
281,281,0.7739583333333333,2025-01-01 07:28:18.586009,2025-01-01 07:28:22.414026,0 days 00:00:03.828017,2,135,180.0,,,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
282,282,0.7580015612802498,2025-01-01 07:28:22.414454,2025-01-01 07:28:25.964155,0 days 00:00:03.549701,2,140,195.0,,,,,,,,,,,,,,,,,,,3,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
283,283,0.8572639909553419,2025-01-01 07:28:25.964575,2025-01-01 07:28:28.907896,0 days 00:00:02.943321,1,140,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
284,284,0.8548009367681498,2025-01-01 07:28:28.908299,2025-01-01 07:28:32.573650,0 days 00:00:03.665351,2,150,180.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
285,285,0.8548009367681498,2025-01-01 07:28:32.574094,2025-01-01 07:28:36.226682,0 days 00:00:03.652588,2,130,170.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
286,286,0.8548009367681498,2025-01-01 07:28:36.227110,2025-01-01 07:28:40.933888,0 days 00:00:04.706778,1,125,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
287,287,0.0,2025-01-01 07:28:40.934298,2025-01-01 07:28:50.479889,0 days 00:00:09.545591,17,135,190.0,60.0,35.0,140.0,110.0,135.0,60.0,150.0,,,,55.0,10.0,180.0,85.0,125.0,85.0,35.0,170.0,2,2.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,,,,2.0,3.0,6.0,2.0,4.0,5.0,6.0,3.0,COMPLETE
288,288,0.8385416666666667,2025-01-01 07:28:50.480694,2025-01-01 07:28:55.258902,0 days 00:00:04.778208,3,95,60.0,,,,,,,,,,,170.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
289,289,0.8709677419354839,2025-01-01 07:28:55.259353,2025-01-01 07:28:58.897357,0 days 00:00:03.638004,2,130,180.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
290,290,0.8544980443285528,2025-01-01 07:28:58.897781,2025-01-01 07:29:02.543756,0 days 00:00:03.645975,2,130,185.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
291,291,0.0,2025-01-01 07:29:02.544181,2025-01-01 07:29:05.723612,0 days 00:00:03.179431,3,125,180.0,,,,,,,,,,,35.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
292,292,0.8385416666666667,2025-01-01 07:29:05.724047,2025-01-01 07:29:09.647763,0 days 00:00:03.923716,2,130,95.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
293,293,0.8696969696969696,2025-01-01 07:29:09.648191,2025-01-01 07:29:12.643218,0 days 00:00:02.995027,1,145,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
294,294,0.0,2025-01-01 07:29:12.643630,2025-01-01 07:29:17.867144,0 days 00:00:05.223514,11,135,75.0,135.0,,,,,,,,,,160.0,105.0,80.0,110.0,200.0,55.0,110.0,80.0,2,2.0,4.0,,,,,,,,,,3.0,6.0,5.0,3.0,6.0,3.0,2.0,5.0,COMPLETE
295,295,0.8056426332288402,2025-01-01 07:29:17.867940,2025-01-01 07:29:22.775546,0 days 00:00:04.907606,3,185,70.0,,,,,,,,,,,140.0,,,,,,,,5,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
296,296,0.8385416666666667,2025-01-01 07:29:22.776002,2025-01-01 07:29:27.277669,0 days 00:00:04.501667,2,115,180.0,,,,,,,,,,,,,,,,,,,2,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
297,297,0.0,2025-01-01 07:29:27.278125,2025-01-01 07:29:29.395149,0 days 00:00:02.117024,4,175,185.0,,,,,,,,,,,190.0,140.0,,,,,,,2,2.0,,,,,,,,,,,2.0,5.0,,,,,,,COMPLETE
298,298,0.8548009367681498,2025-01-01 07:29:29.395618,2025-01-01 07:29:34.466632,0 days 00:00:05.071014,3,125,140.0,,,,,,,,,,,165.0,,,,,,,,2,3.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
299,299,0.7966684294024325,2025-01-01 07:29:34.467085,2025-01-01 07:29:37.881300,0 days 00:00:03.414215,2,180,75.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
300,300,0.8521505376344086,2025-01-01 07:29:37.881729,2025-01-01 07:29:42.752979,0 days 00:00:04.871250,3,130,90.0,,,,,,,,,,,175.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
301,301,0.8870673952641166,2025-01-01 07:29:42.753429,2025-01-01 07:29:46.190641,0 days 00:00:03.437212,2,120,175.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
302,302,0.0,2025-01-01 07:29:46.191088,2025-01-01 07:29:51.518545,0 days 00:00:05.327457,10,120,80.0,,,,,,,,,,,120.0,20.0,100.0,85.0,180.0,115.0,75.0,200.0,2,2.0,,,,,,,,,,,3.0,3.0,3.0,6.0,2.0,5.0,4.0,2.0,COMPLETE
303,303,0.8294346978557505,2025-01-01 07:29:51.519157,2025-01-01 07:29:54.225985,0 days 00:00:02.706828,1,120,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
304,304,0.0,2025-01-01 07:29:54.226397,2025-01-01 07:30:01.800965,0 days 00:00:07.574568,13,110,175.0,100.0,150.0,65.0,,,,,,,,180.0,40.0,35.0,60.0,20.0,5.0,185.0,60.0,2,2.0,3.0,6.0,6.0,,,,,,,,2.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,COMPLETE
305,305,0.8225344782721832,2025-01-01 07:30:01.801678,2025-01-01 07:30:04.833920,0 days 00:00:03.032242,2,115,170.0,,,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
306,306,0.8548009367681498,2025-01-01 07:30:04.834372,2025-01-01 07:30:10.636620,0 days 00:00:05.802248,3,170,70.0,,,,,,,,,,,150.0,,,,,,,,2,4.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
307,307,0.80625,2025-01-01 07:30:10.637081,2025-01-01 07:30:15.509333,0 days 00:00:04.872252,2,165,75.0,,,,,,,,,,,,,,,,,,,2,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
308,308,0.8548009367681498,2025-01-01 07:30:15.509778,2025-01-01 07:30:20.355232,0 days 00:00:04.845454,3,120,105.0,,,,,,,,,,,5.0,,,,,,,,2,2.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
309,309,0.0,2025-01-01 07:30:20.355831,2025-01-01 07:30:24.719645,0 days 00:00:04.363814,8,150,85.0,,,,,,,,,,,85.0,30.0,60.0,15.0,60.0,185.0,,,2,4.0,,,,,,,,,,,2.0,2.0,2.0,4.0,6.0,4.0,,,COMPLETE
310,310,0.8870673952641166,2025-01-01 07:30:24.720221,2025-01-01 07:30:28.399560,0 days 00:00:03.679339,2,175,90.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
311,311,0.861904761904762,2025-01-01 07:30:28.400004,2025-01-01 07:30:31.085183,0 days 00:00:02.685179,1,175,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
312,312,0.0,2025-01-01 07:30:31.085593,2025-01-01 07:30:43.735578,0 days 00:00:12.649985,19,180,90.0,25.0,185.0,120.0,30.0,60.0,200.0,50.0,10.0,5.0,,200.0,150.0,145.0,75.0,40.0,50.0,140.0,155.0,2,4.0,5.0,2.0,3.0,6.0,5.0,5.0,3.0,6.0,6.0,,3.0,6.0,4.0,5.0,2.0,6.0,4.0,6.0,COMPLETE
313,313,0.7639257294429709,2025-01-01 07:30:43.736470,2025-01-01 07:30:47.688042,0 days 00:00:03.951572,2,170,90.0,,,,,,,,,,,,,,,,,,,2,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
314,314,0.8056426332288402,2025-01-01 07:30:47.688486,2025-01-01 07:30:51.376231,0 days 00:00:03.687745,2,185,95.0,,,,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
315,315,0.8696969696969696,2025-01-01 07:30:51.376666,2025-01-01 07:30:54.334961,0 days 00:00:02.958295,1,175,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
316,316,0.8548009367681498,2025-01-01 07:30:54.335362,2025-01-01 07:30:58.733880,0 days 00:00:04.398518,2,170,85.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
317,317,0.8225344782721832,2025-01-01 07:30:58.734312,2025-01-01 07:31:02.802559,0 days 00:00:04.068247,2,105,100.0,,,,,,,,,,,,,,,,,,,3,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
318,318,0.8572639909553419,2025-01-01 07:31:02.802992,2025-01-01 07:31:05.782706,0 days 00:00:02.979714,1,180,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
319,319,0.7793103448275862,2025-01-01 07:31:05.783104,2025-01-01 07:31:09.752462,0 days 00:00:03.969358,2,175,30.0,,,,,,,,,,,,,,,,,,,2,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
320,320,0.80625,2025-01-01 07:31:09.752906,2025-01-01 07:31:14.153833,0 days 00:00:04.400927,2,185,85.0,,,,,,,,,,,,,,,,,,,2,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
321,321,0.8056426332288402,2025-01-01 07:31:14.154272,2025-01-01 07:31:21.051425,0 days 00:00:06.897153,3,110,175.0,,,,,,,,,,,185.0,,,,,,,,2,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
