,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
189,189,0.8479111750139787,2025-01-01 10:05:02.308588,2025-01-01 10:05:09.258965,0 days 00:00:06.950377,3,125,65.0,,,,,,,,,,,55.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
190,190,0.7802445302445302,2025-01-01 10:05:09.259401,2025-01-01 10:05:15.740749,0 days 00:00:06.481348,3,125,50.0,,,,,,,,,,,60.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
191,191,0.8660607510165033,2025-01-01 10:05:15.741174,2025-01-01 10:05:22.238408,0 days 00:00:06.497234,3,120,200.0,,,,,,,,,,,55.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
192,192,0.0,2025-01-01 10:05:22.238845,2025-01-01 10:05:25.460268,0 days 00:00:03.221423,4,120,65.0,,,,,,,,,,,50.0,175.0,,,,,,,6,4.0,,,,,,,,,,,4.0,3.0,,,,,,,COMPLETE
193,193,0.8018998132662174,2025-01-01 10:05:25.460722,2025-01-01 10:05:31.958745,0 days 00:00:06.498023,3,130,115.0,,,,,,,,,,,65.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
194,194,0.8035087719298246,2025-01-01 10:05:31.959173,2025-01-01 10:05:38.841896,0 days 00:00:06.882723,3,115,45.0,,,,,,,,,,,55.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
195,195,0.0,2025-01-01 10:05:38.842328,2025-01-01 10:05:41.559552,0 days 00:00:02.717224,4,125,200.0,,,,,,,,,,,45.0,200.0,,,,,,,6,4.0,,,,,,,,,,,5.0,2.0,,,,,,,COMPLETE
196,196,0.8341110217216412,2025-01-01 10:05:41.559991,2025-01-01 10:05:48.050097,0 days 00:00:06.490106,3,110,200.0,,,,,,,,,,,40.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
197,197,0.0,2025-01-01 10:05:48.050603,2025-01-01 10:05:56.044241,0 days 00:00:07.993638,12,120,120.0,130.0,55.0,,,,,,,,,50.0,45.0,135.0,140.0,40.0,150.0,160.0,160.0,6,4.0,4.0,6.0,,,,,,,,,4.0,4.0,3.0,2.0,6.0,5.0,4.0,5.0,COMPLETE
198,198,0.8247780468119451,2025-01-01 10:05:56.044850,2025-01-01 10:06:00.519734,0 days 00:00:04.474884,2,90,195.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
199,199,0.8390804597701149,2025-01-01 10:06:00.520139,2025-01-01 10:06:06.513895,0 days 00:00:05.993756,3,115,65.0,,,,,,,,,,,70.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
200,200,0.7748376623376624,2025-01-01 10:06:06.514325,2025-01-01 10:06:11.324128,0 days 00:00:04.809803,2,105,100.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
201,201,0.8610172219539676,2025-01-01 10:06:11.324667,2025-01-01 10:06:15.379018,0 days 00:00:04.054351,2,115,195.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
202,202,0.8303436179542374,2025-01-01 10:06:15.379418,2025-01-01 10:06:19.460917,0 days 00:00:04.081499,2,125,190.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
203,203,0.8569604086845466,2025-01-01 10:06:19.461315,2025-01-01 10:06:26.596447,0 days 00:00:07.135132,3,115,200.0,,,,,,,,,,,30.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
204,204,0.8660607510165033,2025-01-01 10:06:26.596904,2025-01-01 10:06:33.219469,0 days 00:00:06.622565,3,115,190.0,,,,,,,,,,,30.0,,,,,,,,6,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
205,205,0.7797292942313889,2025-01-01 10:06:33.219901,2025-01-01 10:06:40.609880,0 days 00:00:07.389979,4,120,25.0,,,,,,,,,,,25.0,125.0,,,,,,,6,3.0,,,,,,,,,,,5.0,2.0,,,,,,,COMPLETE
206,206,0.7923976608187134,2025-01-01 10:06:40.610335,2025-01-01 10:06:46.825261,0 days 00:00:06.214926,3,135,185.0,,,,,,,,,,,30.0,,,,,,,,6,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
207,207,0.7623069498069499,2025-01-01 10:06:46.825700,2025-01-01 10:06:58.620459,0 days 00:00:11.794759,4,120,190.0,,,,,,,,,,,35.0,85.0,,,,,,,6,3.0,,,,,,,,,,,5.0,3.0,,,,,,,COMPLETE
208,208,0.8161030595813205,2025-01-01 10:06:58.620918,2025-01-01 10:07:04.755537,0 days 00:00:06.134619,3,115,95.0,,,,,,,,,,,25.0,,,,,,,,6,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
209,209,0.8464912280701755,2025-01-01 10:07:04.755972,2025-01-01 10:07:10.777779,0 days 00:00:06.021807,3,110,75.0,,,,,,,,,,,40.0,,,,,,,,6,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
210,210,0.8746402302526384,2025-01-01 10:07:10.778245,2025-01-01 10:07:17.383930,0 days 00:00:06.605685,3,125,140.0,,,,,,,,,,,60.0,,,,,,,,6,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
211,211,0.8124850514231046,2025-01-01 10:07:17.384360,2025-01-01 10:07:24.009977,0 days 00:00:06.625617,3,125,140.0,,,,,,,,,,,60.0,,,,,,,,6,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
212,212,0.8390804597701149,2025-01-01 10:07:24.010547,2025-01-01 10:07:30.096583,0 days 00:00:06.086036,3,130,130.0,,,,,,,,,,,65.0,,,,,,,,6,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
213,213,0.8376227977591946,2025-01-01 10:07:30.097011,2025-01-01 10:07:36.247270,0 days 00:00:06.150259,3,120,145.0,,,,,,,,,,,75.0,,,,,,,,6,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
214,214,0.8209146146466262,2025-01-01 10:07:36.247709,2025-01-01 10:07:44.620313,0 days 00:00:08.372604,4,125,155.0,,,,,,,,,,,35.0,190.0,,,,,,,6,3.0,,,,,,,,,,,5.0,3.0,,,,,,,COMPLETE
215,215,0.0,2025-01-01 10:07:44.620781,2025-01-01 10:07:48.992328,0 days 00:00:04.371547,7,115,195.0,,,,,,,,,,,55.0,115.0,60.0,20.0,95.0,,,,6,3.0,,,,,,,,,,,5.0,2.0,6.0,4.0,3.0,,,,COMPLETE
216,216,0.8071784967004667,2025-01-01 10:07:48.992846,2025-01-01 10:07:55.998121,0 days 00:00:07.005275,3,110,110.0,,,,,,,,,,,50.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
217,217,0.8070796460176992,2025-01-01 10:07:55.998567,2025-01-01 10:07:59.793293,0 days 00:00:03.794726,2,130,135.0,,,,,,,,,,,,,,,,,,,3,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
218,218,0.8450980392156863,2025-01-01 10:07:59.793699,2025-01-01 10:08:06.240491,0 days 00:00:06.446792,3,105,190.0,,,,,,,,,,,100.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
219,219,0.7499202551834131,2025-01-01 10:08:06.240921,2025-01-01 10:08:15.773703,0 days 00:00:09.532782,4,120,180.0,,,,,,,,,,,55.0,75.0,,,,,,,6,4.0,,,,,,,,,,,5.0,4.0,,,,,,,COMPLETE
220,220,0.8300183720744468,2025-01-01 10:08:15.774154,2025-01-01 10:08:19.818762,0 days 00:00:04.044608,2,115,195.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
221,221,0.8424447669730688,2025-01-01 10:08:19.819162,2025-01-01 10:08:24.301017,0 days 00:00:04.481855,2,110,200.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
222,222,0.8033205619412516,2025-01-01 10:08:24.301426,2025-01-01 10:08:31.775101,0 days 00:00:07.473675,3,115,195.0,,,,,,,,,,,60.0,,,,,,,,6,4.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
223,223,0.8302353410450738,2025-01-01 10:08:31.775584,2025-01-01 10:08:36.621971,0 days 00:00:04.846387,2,120,200.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
224,224,0.8379520520113775,2025-01-01 10:08:36.622381,2025-01-01 10:08:42.606999,0 days 00:00:05.984618,3,100,105.0,,,,,,,,,,,70.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
225,225,0.851842910027362,2025-01-01 10:08:42.607427,2025-01-01 10:08:47.451447,0 days 00:00:04.844020,2,110,190.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
226,226,0.8392344497607656,2025-01-01 10:08:47.451888,2025-01-01 10:08:51.994646,0 days 00:00:04.542758,2,105,190.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
227,227,0.8209146146466262,2025-01-01 10:08:51.995181,2025-01-01 10:08:59.814851,0 days 00:00:07.819670,3,110,185.0,,,,,,,,,,,15.0,,,,,,,,6,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
228,228,0.7830734529763657,2025-01-01 10:08:59.815286,2025-01-01 10:09:02.811507,0 days 00:00:02.996221,1,125,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
229,229,0.0,2025-01-01 10:09:02.811889,2025-01-01 10:09:09.177578,0 days 00:00:06.365689,9,105,140.0,,,,,,,,,,,45.0,150.0,70.0,100.0,140.0,125.0,35.0,,6,3.0,,,,,,,,,,,4.0,3.0,5.0,6.0,6.0,4.0,6.0,,COMPLETE
230,230,0.8424447669730688,2025-01-01 10:09:09.178199,2025-01-01 10:09:15.646159,0 days 00:00:06.467960,3,110,150.0,,,,,,,,,,,30.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
231,231,0.8507046869878728,2025-01-01 10:09:15.646603,2025-01-01 10:09:20.157321,0 days 00:00:04.510718,2,115,200.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
232,232,0.8416052416052415,2025-01-01 10:09:20.157731,2025-01-01 10:09:24.662261,0 days 00:00:04.504530,2,115,195.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
233,233,0.8430709802028006,2025-01-01 10:09:24.662677,2025-01-01 10:09:29.027817,0 days 00:00:04.365140,2,115,190.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
234,234,0.8213716108452951,2025-01-01 10:09:29.028219,2025-01-01 10:09:35.817584,0 days 00:00:06.789365,3,100,200.0,,,,,,,,,,,80.0,,,,,,,,6,5.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
235,235,0.814344746162928,2025-01-01 10:09:35.818019,2025-01-01 10:09:37.818600,0 days 00:00:02.000581,1,120,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
236,236,0.818121693121693,2025-01-01 10:09:37.818978,2025-01-01 10:09:42.018238,0 days 00:00:04.199260,2,110,190.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
237,237,0.8390804597701149,2025-01-01 10:09:42.018653,2025-01-01 10:09:49.015334,0 days 00:00:06.996681,3,105,195.0,,,,,,,,,,,65.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
238,238,0.8340572715572716,2025-01-01 10:09:49.015822,2025-01-01 10:09:53.353840,0 days 00:00:04.338018,2,125,185.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
239,239,0.8213716108452951,2025-01-01 10:09:53.354249,2025-01-01 10:09:59.733776,0 days 00:00:06.379527,3,80,200.0,,,,,,,,,,,20.0,,,,,,,,6,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
240,240,0.8659752692461109,2025-01-01 10:09:59.734208,2025-01-01 10:10:03.769226,0 days 00:00:04.035018,2,115,125.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
241,241,0.8322675848499754,2025-01-01 10:10:03.769650,2025-01-01 10:10:08.125591,0 days 00:00:04.355941,2,115,125.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
242,242,0.7692496723460027,2025-01-01 10:10:08.126125,2025-01-01 10:10:12.470722,0 days 00:00:04.344597,2,115,125.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
243,243,0.8250201126307322,2025-01-01 10:10:12.471129,2025-01-01 10:10:19.052663,0 days 00:00:06.581534,3,110,135.0,,,,,,,,,,,110.0,,,,,,,,6,3.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
244,244,0.833896668276195,2025-01-01 10:10:19.053099,2025-01-01 10:10:22.845859,0 days 00:00:03.792760,2,120,115.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
245,245,0.8009338669716028,2025-01-01 10:10:22.846264,2025-01-01 10:10:25.672131,0 days 00:00:02.825867,1,105,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
246,246,0.0,2025-01-01 10:10:25.672533,2025-01-01 10:10:27.677214,0 days 00:00:02.004681,4,115,130.0,,,,,,,,,,,85.0,165.0,,,,,,,6,3.0,,,,,,,,,,,2.0,2.0,,,,,,,COMPLETE
247,247,0.8390804597701149,2025-01-01 10:10:27.677655,2025-01-01 10:10:34.640881,0 days 00:00:06.963226,3,120,120.0,,,,,,,,,,,95.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
248,248,0.8392344497607656,2025-01-01 10:10:34.641328,2025-01-01 10:10:38.677188,0 days 00:00:04.035860,2,110,195.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
249,249,0.8520514883346741,2025-01-01 10:10:38.677601,2025-01-01 10:10:45.490602,0 days 00:00:06.813001,3,100,110.0,,,,,,,,,,,20.0,,,,,,,,6,5.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
250,250,0.8212005108556832,2025-01-01 10:10:45.491047,2025-01-01 10:10:52.738489,0 days 00:00:07.247442,4,95,190.0,,,,,,,,,,,20.0,100.0,,,,,,,6,5.0,,,,,,,,,,,4.0,3.0,,,,,,,COMPLETE
251,251,0.7944954128440367,2025-01-01 10:10:52.738956,2025-01-01 10:10:59.495798,0 days 00:00:06.756842,3,100,110.0,,,,,,,,,,,15.0,,,,,,,,6,6.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
252,252,0.0,2025-01-01 10:10:59.496237,2025-01-01 10:11:09.684643,0 days 00:00:10.188406,17,130,115.0,40.0,120.0,135.0,160.0,50.0,65.0,5.0,,,,30.0,15.0,90.0,5.0,180.0,185.0,200.0,80.0,6,5.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,,,,4.0,4.0,4.0,3.0,5.0,2.0,3.0,6.0,COMPLETE
253,253,0.8341110217216412,2025-01-01 10:11:09.685383,2025-01-01 10:11:16.523874,0 days 00:00:06.838491,3,110,200.0,,,,,,,,,,,10.0,,,,,,,,6,5.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
254,254,0.7797292942313889,2025-01-01 10:11:16.524318,2025-01-01 10:11:25.256499,0 days 00:00:08.732181,4,125,110.0,,,,,,,,,,,5.0,55.0,,,,,,,6,3.0,,,,,,,,,,,4.0,5.0,,,,,,,COMPLETE
255,255,0.8288288288288288,2025-01-01 10:11:25.257090,2025-01-01 10:11:30.940708,0 days 00:00:05.683618,3,105,180.0,,,,,,,,,,,35.0,,,,,,,,6,3.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
256,256,0.8429605792437651,2025-01-01 10:11:30.941137,2025-01-01 10:11:37.740752,0 days 00:00:06.799615,3,115,145.0,,,,,,,,,,,120.0,,,,,,,,6,6.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
257,257,0.7875307629204267,2025-01-01 10:11:37.741190,2025-01-01 10:11:41.791230,0 days 00:00:04.050040,2,120,120.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
258,258,0.8411812961443806,2025-01-01 10:11:41.791647,2025-01-01 10:11:47.600281,0 days 00:00:05.808634,3,110,195.0,,,,,,,,,,,70.0,,,,,,,,3,4.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
259,259,0.8695617144698679,2025-01-01 10:11:47.600746,2025-01-01 10:11:56.303983,0 days 00:00:08.703237,4,135,125.0,,,,,,,,,,,40.0,110.0,,,,,,,6,5.0,,,,,,,,,,,2.0,6.0,,,,,,,COMPLETE
260,260,0.0,2025-01-01 10:11:56.304449,2025-01-01 10:11:59.626496,0 days 00:00:03.322047,5,150,130.0,,,,,,,,,,,40.0,110.0,190.0,,,,,,6,5.0,,,,,,,,,,,2.0,6.0,3.0,,,,,,COMPLETE
261,261,0.0,2025-01-01 10:11:59.626972,2025-01-01 10:12:02.619841,0 days 00:00:02.992869,4,100,125.0,,,,,,,,,,,20.0,135.0,,,,,,,6,3.0,,,,,,,,,,,2.0,6.0,,,,,,,COMPLETE
262,262,0.735440797940798,2025-01-01 10:12:02.620293,2025-01-01 10:12:11.129301,0 days 00:00:08.509008,4,105,120.0,,,,,,,,,,,25.0,95.0,,,,,,,6,5.0,,,,,,,,,,,2.0,6.0,,,,,,,COMPLETE
263,263,0.7747016318908826,2025-01-01 10:12:11.129773,2025-01-01 10:12:16.403357,0 days 00:00:05.273584,2,110,135.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
264,264,0.8009338669716028,2025-01-01 10:12:16.403781,2025-01-01 10:12:20.004266,0 days 00:00:03.600485,1,140,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
265,265,0.8196881091617934,2025-01-01 10:12:20.004664,2025-01-01 10:12:24.098380,0 days 00:00:04.093716,2,140,195.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
266,266,0.8213716108452951,2025-01-01 10:12:24.098809,2025-01-01 10:12:29.675147,0 days 00:00:05.576338,3,115,190.0,,,,,,,,,,,25.0,,,,,,,,6,5.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
267,267,0.0,2025-01-01 10:12:29.675633,2025-01-01 10:12:32.319017,0 days 00:00:02.643384,4,135,200.0,,,,,,,,,,,35.0,120.0,,,,,,,5,4.0,,,,,,,,,,,2.0,5.0,,,,,,,COMPLETE
268,268,0.0,2025-01-01 10:12:32.319486,2025-01-01 10:12:35.056755,0 days 00:00:02.737269,5,90,105.0,,,,,,,,,,,45.0,130.0,15.0,,,,,,6,3.0,,,,,,,,,,,2.0,5.0,2.0,,,,,,COMPLETE
269,269,0.0,2025-01-01 10:12:35.057223,2025-01-01 10:12:43.280559,0 days 00:00:08.223336,13,100,85.0,170.0,175.0,165.0,,,,,,,,60.0,140.0,155.0,155.0,105.0,70.0,125.0,200.0,6,4.0,5.0,3.0,2.0,,,,,,,,5.0,6.0,4.0,2.0,4.0,6.0,5.0,2.0,COMPLETE
270,270,0.8071784967004667,2025-01-01 10:12:43.281263,2025-01-01 10:12:47.424112,0 days 00:00:04.142849,2,45,115.0,,,,,,,,,,,,,,,,,,,3,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
271,271,0.8035714285714286,2025-01-01 10:12:47.424536,2025-01-01 10:12:54.361930,0 days 00:00:06.937394,3,105,140.0,,,,,,,,,,,40.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
272,272,0.7218949435444281,2025-01-01 10:12:54.362504,2025-01-01 10:12:58.098181,0 days 00:00:03.735677,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
273,273,0.8199236827149469,2025-01-01 10:12:58.098584,2025-01-01 10:13:02.616147,0 days 00:00:04.517563,2,110,195.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
274,274,0.8482021844853703,2025-01-01 10:13:02.616574,2025-01-01 10:13:07.684948,0 days 00:00:05.068374,3,120,130.0,,,,,,,,,,,130.0,,,,,,,,6,3.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
275,275,0.0,2025-01-01 10:13:07.685400,2025-01-01 10:13:10.374522,0 days 00:00:02.689122,4,120,130.0,,,,,,,,,,,140.0,155.0,,,,,,,6,5.0,,,,,,,,,,,2.0,5.0,,,,,,,COMPLETE
276,276,0.8424447669730688,2025-01-01 10:13:10.374985,2025-01-01 10:13:14.707949,0 days 00:00:04.332964,2,125,125.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
277,277,0.0,2025-01-01 10:13:14.708362,2025-01-01 10:13:18.582134,0 days 00:00:03.873772,6,115,135.0,,,,,,,,,,,130.0,65.0,175.0,110.0,,,,,6,3.0,,,,,,,,,,,2.0,6.0,3.0,6.0,,,,,COMPLETE
278,278,0.8300183720744468,2025-01-01 10:13:18.582648,2025-01-01 10:13:23.620796,0 days 00:00:05.038148,3,120,125.0,,,,,,,,,,,30.0,,,,,,,,6,3.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
279,279,0.8071784967004667,2025-01-01 10:13:23.621235,2025-01-01 10:13:28.782279,0 days 00:00:05.161044,2,35,125.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
280,280,0.8213716108452951,2025-01-01 10:13:28.782706,2025-01-01 10:13:33.657781,0 days 00:00:04.875075,3,115,95.0,,,,,,,,,,,115.0,,,,,,,,3,3.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
281,281,0.8159504265250281,2025-01-01 10:13:33.658216,2025-01-01 10:13:37.703000,0 days 00:00:04.044784,2,55,185.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
282,282,0.8378510378510379,2025-01-01 10:13:37.703415,2025-01-01 10:13:42.767931,0 days 00:00:05.064516,3,130,145.0,,,,,,,,,,,160.0,,,,,,,,6,3.0,,,,,,,,,,,2.0,,,,,,,,COMPLETE
283,283,0.0,2025-01-01 10:13:42.768353,2025-01-01 10:13:47.727354,0 days 00:00:04.959001,8,15,160.0,,,,,,,,,,,115.0,170.0,120.0,45.0,115.0,95.0,,,6,3.0,,,,,,,,,,,2.0,5.0,5.0,4.0,3.0,5.0,,,COMPLETE
284,284,0.8071784967004667,2025-01-01 10:13:47.727981,2025-01-01 10:13:54.195527,0 days 00:00:06.467546,3,120,130.0,,,,,,,,,,,125.0,,,,,,,,6,5.0,,,,,,,,,,,3.0,,,,,,,,COMPLETE
285,285,0.0,2025-01-01 10:13:54.195974,2025-01-01 10:14:01.433169,0 days 00:00:07.237195,11,110,190.0,25.0,,,,,,,,,,95.0,90.0,40.0,185.0,75.0,60.0,175.0,30.0,6,3.0,6.0,,,,,,,,,,2.0,4.0,6.0,5.0,6.0,4.0,2.0,4.0,COMPLETE
286,286,0.6371929824561403,2025-01-01 10:14:01.433949,2025-01-01 10:14:03.332699,0 days 00:00:01.898750,1,130,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,COMPLETE
287,287,0.8838452333466295,2025-01-01 10:14:03.333082,2025-01-01 10:14:07.422261,0 days 00:00:04.089179,2,95,140.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
288,288,0.8250080567193039,2025-01-01 10:14:07.422673,2025-01-01 10:14:12.325615,0 days 00:00:04.902942,2,75,140.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
289,289,0.8009338669716028,2025-01-01 10:14:12.326023,2025-01-01 10:14:15.273818,0 days 00:00:02.947795,1,95,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
290,290,0.8124850514231046,2025-01-01 10:14:15.274197,2025-01-01 10:14:19.349610,0 days 00:00:04.075413,2,95,150.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
291,291,0.0,2025-01-01 10:14:19.350015,2025-01-01 10:14:22.360271,0 days 00:00:03.010256,5,165,140.0,,,,,,,,,,,50.0,80.0,140.0,,,,,,6,4.0,,,,,,,,,,,4.0,4.0,2.0,,,,,,COMPLETE
292,292,0.8392344497607656,2025-01-01 10:14:22.360742,2025-01-01 10:14:26.677942,0 days 00:00:04.317200,2,90,105.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
293,293,0.7585735325057859,2025-01-01 10:14:26.678356,2025-01-01 10:14:28.760957,0 days 00:00:02.082601,1,100,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,COMPLETE
294,294,0.8288961038961038,2025-01-01 10:14:28.761325,2025-01-01 10:14:32.080022,0 days 00:00:03.318697,2,100,200.0,,,,,,,,,,,,,,,,,,,3,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
295,295,0.857097288676236,2025-01-01 10:14:32.080435,2025-01-01 10:14:37.006398,0 days 00:00:04.925963,2,135,110.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
296,296,0.8427764326069411,2025-01-01 10:14:37.006818,2025-01-01 10:14:41.946837,0 days 00:00:04.940019,2,140,110.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
297,297,0.7621173469387755,2025-01-01 10:14:41.947252,2025-01-01 10:14:45.021509,0 days 00:00:03.074257,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
298,298,0.8054054054054054,2025-01-01 10:14:45.021902,2025-01-01 10:14:50.205644,0 days 00:00:05.183742,2,25,115.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
299,299,0.8341110217216412,2025-01-01 10:14:50.206054,2025-01-01 10:14:54.776515,0 days 00:00:04.570461,2,135,110.0,,,,,,,,,,,,,,,,,,,2,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
