,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
209,209,0.868664206864699,2025-01-01 14:46:42.104049,2025-01-01 14:47:33.667734,0 days 00:00:51.563685,2,190,80.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
210,210,0.8666199471761232,2025-01-01 14:47:33.668265,2025-01-01 14:47:47.569257,0 days 00:00:13.900992,1,175,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
211,211,0.8850647528430929,2025-01-01 14:47:47.569620,2025-01-01 14:48:02.846079,0 days 00:00:15.276459,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
212,212,0.8682942097026605,2025-01-01 14:48:02.846585,2025-01-01 14:48:18.140179,0 days 00:00:15.293594,1,165,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
213,213,0.892242733194305,2025-01-01 14:48:18.140560,2025-01-01 14:48:33.292281,0 days 00:00:15.151721,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
214,214,0.8784526259063297,2025-01-01 14:48:33.292660,2025-01-01 14:48:46.186842,0 days 00:00:12.894182,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
215,215,0.872967114968674,2025-01-01 14:48:46.187227,2025-01-01 14:49:52.853787,0 days 00:01:06.666560,2,180,60.0,,,,,,,,,,,,,,,,,,,5,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
216,216,0.8877132811729274,2025-01-01 14:49:52.854321,2025-01-01 14:50:07.447655,0 days 00:00:14.593334,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
217,217,0.6831516966028686,2025-01-01 14:50:07.448023,2025-01-01 14:50:22.150330,0 days 00:00:14.702307,1,175,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
218,218,0.0,2025-01-01 14:50:22.150731,2025-01-01 14:50:54.489444,0 days 00:00:32.338713,7,190,10.0,,,,,,,,,,,80.0,130.0,185.0,55.0,25.0,,,,6,5.0,,,,,,,,,,,4.0,5.0,2.0,5.0,3.0,,,,COMPLETE
219,219,0.8763097449838572,2025-01-01 14:50:54.490056,2025-01-01 14:51:26.588748,0 days 00:00:32.098692,2,170,180.0,,,,,,,,,,,,,,,,,,,5,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
220,220,0.88664043153299,2025-01-01 14:51:26.589267,2025-01-01 14:51:45.237756,0 days 00:00:18.648489,1,140,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
221,221,0.8619290829917217,2025-01-01 14:51:45.238142,2025-01-01 14:52:01.577057,0 days 00:00:16.338915,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
222,222,0.8916477379152783,2025-01-01 14:52:01.577409,2025-01-01 14:52:18.399736,0 days 00:00:16.822327,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
223,223,0.8933119490156682,2025-01-01 14:52:18.400238,2025-01-01 14:52:35.303450,0 days 00:00:16.903212,1,180,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
224,224,0.893108726513886,2025-01-01 14:52:35.303861,2025-01-01 14:52:52.214512,0 days 00:00:16.910651,1,185,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
225,225,0.8698526735787182,2025-01-01 14:52:52.214876,2025-01-01 14:53:48.081606,0 days 00:00:55.866730,2,125,160.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
226,226,0.9043573228194164,2025-01-01 14:53:48.082155,2025-01-01 14:54:04.248194,0 days 00:00:16.166039,1,165,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
227,227,0.9000437590578436,2025-01-01 14:54:04.248673,2025-01-01 14:54:19.205379,0 days 00:00:14.956706,1,165,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
228,228,0.871766376921769,2025-01-01 14:54:19.205775,2025-01-01 14:55:05.674253,0 days 00:00:46.468478,2,165,170.0,,,,,,,,,,,,,,,,,,,5,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
229,229,0.8990131191072623,2025-01-01 14:55:05.674790,2025-01-01 14:55:15.265703,0 days 00:00:09.590913,1,160,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
230,230,0.8969663914702214,2025-01-01 14:55:15.266072,2025-01-01 14:55:28.304710,0 days 00:00:13.038638,1,160,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
231,231,0.9083576280814426,2025-01-01 14:55:28.305063,2025-01-01 14:55:43.616140,0 days 00:00:15.311077,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
232,232,0.8837944999948013,2025-01-01 14:55:43.616654,2025-01-01 14:55:59.906940,0 days 00:00:16.290286,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
233,233,0.8925726506338973,2025-01-01 14:55:59.907318,2025-01-01 14:56:14.777315,0 days 00:00:14.869997,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
234,234,0.8781260388214767,2025-01-01 14:56:14.777698,2025-01-01 14:56:30.900536,0 days 00:00:16.122838,1,160,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
235,235,0.9109893751832532,2025-01-01 14:56:30.900935,2025-01-01 14:56:45.812733,0 days 00:00:14.911798,1,150,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
236,236,0.8654029399215103,2025-01-01 14:56:45.813214,2025-01-01 14:58:33.315988,0 days 00:01:47.502774,2,155,90.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
237,237,0.9087041407002475,2025-01-01 14:58:33.316547,2025-01-01 14:58:46.190333,0 days 00:00:12.873786,1,150,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
238,238,0.8855766791356359,2025-01-01 14:58:46.190697,2025-01-01 14:59:00.086318,0 days 00:00:13.895621,1,150,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
239,239,0.8987106172459018,2025-01-01 14:59:00.086726,2025-01-01 14:59:15.423046,0 days 00:00:15.336320,1,160,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
240,240,0.776687662667906,2025-01-01 14:59:15.423544,2025-01-01 14:59:31.207319,0 days 00:00:15.783775,1,150,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
241,241,0.8584763134241022,2025-01-01 14:59:31.207711,2025-01-01 14:59:43.291799,0 days 00:00:12.084088,1,150,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
242,242,0.6909222196517079,2025-01-01 14:59:43.292201,2025-01-01 14:59:57.489386,0 days 00:00:14.197185,1,145,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
243,243,0.76238228019216,2025-01-01 14:59:57.489864,2025-01-01 15:00:11.504525,0 days 00:00:14.014661,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
244,244,0.8750385992626086,2025-01-01 15:00:11.504901,2025-01-01 15:00:41.164279,0 days 00:00:29.659378,2,165,100.0,,,,,,,,,,,,,,,,,,,5,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
245,245,0.8829645500372498,2025-01-01 15:00:41.164723,2025-01-01 15:00:56.747872,0 days 00:00:15.583149,1,160,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
246,246,0.9068536139086277,2025-01-01 15:00:56.748359,2025-01-01 15:01:11.104869,0 days 00:00:14.356510,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
247,247,0.851759832477748,2025-01-01 15:01:11.105249,2025-01-01 15:01:26.689631,0 days 00:00:15.584382,1,150,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
248,248,0.8693280982323225,2025-01-01 15:01:26.689992,2025-01-01 15:02:52.296776,0 days 00:01:25.606784,2,165,70.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
249,249,0.8684916502486162,2025-01-01 15:02:52.297331,2025-01-01 15:03:07.301125,0 days 00:00:15.003794,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
250,250,0.9116979513398653,2025-01-01 15:03:07.301543,2025-01-01 15:03:22.031167,0 days 00:00:14.729624,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
251,251,0.0,2025-01-01 15:03:22.031655,2025-01-01 15:03:55.884366,0 days 00:00:33.852711,6,170,25.0,,,,,,,,,,,105.0,145.0,105.0,190.0,,,,,5,4.0,,,,,,,,,,,6.0,3.0,6.0,6.0,,,,,COMPLETE
252,252,0.8690688410639582,2025-01-01 15:03:55.884909,2025-01-01 15:04:35.461846,0 days 00:00:39.576937,2,145,50.0,,,,,,,,,,,,,,,,,,,5,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
253,253,0.9073760421975824,2025-01-01 15:04:35.462363,2025-01-01 15:04:46.099531,0 days 00:00:10.637168,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
254,254,0.8424602524450389,2025-01-01 15:04:46.099887,2025-01-01 15:05:00.353075,0 days 00:00:14.253188,1,175,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
255,255,0.8679336660895565,2025-01-01 15:05:00.353625,2025-01-01 15:05:15.045650,0 days 00:00:14.692025,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
256,256,0.8712581127010816,2025-01-01 15:05:15.046032,2025-01-01 15:07:14.762009,0 days 00:01:59.715977,2,170,135.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
257,257,0.0,2025-01-01 15:07:14.762569,2025-01-01 15:07:59.721938,0 days 00:00:44.959369,14,195,40.0,145.0,35.0,150.0,85.0,,,,,,,5.0,90.0,160.0,110.0,175.0,90.0,25.0,30.0,5,2.0,5.0,3.0,2.0,5.0,,,,,,,3.0,2.0,3.0,2.0,5.0,6.0,3.0,2.0,COMPLETE
258,258,0.8980546759883374,2025-01-01 15:07:59.722680,2025-01-01 15:08:10.076314,0 days 00:00:10.353634,1,165,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
259,259,0.8764814436712524,2025-01-01 15:08:10.076740,2025-01-01 15:08:25.542849,0 days 00:00:15.466109,1,140,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
260,260,0.0,2025-01-01 15:08:25.543325,2025-01-01 15:10:35.021111,0 days 00:02:09.477786,16,190,185.0,200.0,80.0,90.0,45.0,55.0,60.0,,,,,160.0,125.0,35.0,155.0,140.0,195.0,200.0,90.0,5,4.0,6.0,5.0,6.0,6.0,3.0,4.0,,,,,5.0,4.0,6.0,4.0,5.0,2.0,4.0,4.0,COMPLETE
261,261,0.8656134429382837,2025-01-01 15:10:35.021942,2025-01-01 15:12:06.637682,0 days 00:01:31.615740,2,180,85.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
262,262,0.8736486461233719,2025-01-01 15:12:06.638282,2025-01-01 15:12:21.458327,0 days 00:00:14.820045,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
263,263,0.5957666829467446,2025-01-01 15:12:21.458746,2025-01-01 15:12:36.043185,0 days 00:00:14.584439,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
264,264,0.8706397366214933,2025-01-01 15:12:36.043626,2025-01-01 15:13:26.343024,0 days 00:00:50.299398,2,190,155.0,,,,,,,,,,,,,,,,,,,5,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
265,265,0.8391779669261314,2025-01-01 15:13:26.343621,2025-01-01 15:13:41.458795,0 days 00:00:15.115174,1,175,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
266,266,0.0,2025-01-01 15:13:41.459296,2025-01-01 15:14:20.260768,0 days 00:00:38.801472,11,165,105.0,125.0,,,,,,,,,,30.0,80.0,75.0,40.0,60.0,35.0,100.0,170.0,5,6.0,2.0,,,,,,,,,,2.0,6.0,4.0,5.0,4.0,5.0,2.0,5.0,COMPLETE
267,267,0.8984656060757394,2025-01-01 15:14:20.261448,2025-01-01 15:14:35.175425,0 days 00:00:14.913977,1,175,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
268,268,0.8696804538794002,2025-01-01 15:14:35.175940,2025-01-01 15:15:04.634825,0 days 00:00:29.458885,2,160,125.0,,,,,,,,,,,,,,,,,,,5,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
269,269,0.8757714467585538,2025-01-01 15:15:04.635267,2025-01-01 15:15:19.205041,0 days 00:00:14.569774,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
270,270,0.8846054038624755,2025-01-01 15:15:19.205493,2025-01-01 15:15:33.625546,0 days 00:00:14.420053,1,145,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
271,271,0.8718138316942896,2025-01-01 15:15:33.626039,2025-01-01 15:17:00.805800,0 days 00:01:27.179761,2,170,60.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
272,272,0.9069407568213181,2025-01-01 15:17:00.806372,2025-01-01 15:17:09.615650,0 days 00:00:08.809278,1,185,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
273,273,0.8119714567082988,2025-01-01 15:17:09.616129,2025-01-01 15:17:23.410897,0 days 00:00:13.794768,1,165,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,COMPLETE
274,274,0.8258232897186061,2025-01-01 15:17:23.411286,2025-01-01 15:17:32.040145,0 days 00:00:08.628859,1,185,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
275,275,0.8766669674188783,2025-01-01 15:17:32.040539,2025-01-01 15:18:35.577566,0 days 00:01:03.537027,2,180,115.0,,,,,,,,,,,,,,,,,,,3,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
276,276,0.8509574595781478,2025-01-01 15:18:35.578134,2025-01-01 15:18:44.112124,0 days 00:00:08.533990,1,175,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
277,277,0.8778258752455942,2025-01-01 15:18:44.112553,2025-01-01 15:19:00.056728,0 days 00:00:15.944175,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
278,278,0.8706416157246493,2025-01-01 15:19:00.057212,2025-01-01 15:20:54.298066,0 days 00:01:54.240854,2,170,150.0,,,,,,,,,,,,,,,,,,,2,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
279,279,0.8757349668839498,2025-01-01 15:20:54.298647,2025-01-01 15:21:09.586380,0 days 00:00:15.287733,1,190,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
280,280,0.0,2025-01-01 15:21:09.586807,2025-01-01 15:21:42.208607,0 days 00:00:32.621800,9,160,190.0,,,,,,,,,,,175.0,190.0,140.0,130.0,115.0,170.0,70.0,,5,2.0,,,,,,,,,,,5.0,3.0,2.0,3.0,2.0,6.0,6.0,,COMPLETE
281,281,0.8698602685807224,2025-01-01 15:21:42.209265,2025-01-01 15:22:25.836728,0 days 00:00:43.627463,2,185,140.0,,,,,,,,,,,,,,,,,,,3,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
282,282,0.8448377222222911,2025-01-01 15:22:25.837283,2025-01-01 15:22:42.721140,0 days 00:00:16.883857,1,195,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
283,283,0.8640731273821192,2025-01-01 15:22:42.721532,2025-01-01 15:22:57.942244,0 days 00:00:15.220712,1,150,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
284,284,0.8314686671132498,2025-01-01 15:22:57.942676,2025-01-01 15:23:12.833562,0 days 00:00:14.890886,1,175,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
285,285,0.8658907417980877,2025-01-01 15:23:12.834061,2025-01-01 15:24:38.200276,0 days 00:01:25.366215,2,165,80.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
286,286,0.860806541608992,2025-01-01 15:24:38.200856,2025-01-01 15:24:47.132072,0 days 00:00:08.931216,1,180,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
287,287,0.7274989803333064,2025-01-01 15:24:47.132558,2025-01-01 15:25:01.260600,0 days 00:00:14.128042,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
288,288,0.8653397436051107,2025-01-01 15:25:01.260991,2025-01-01 15:25:52.211392,0 days 00:00:50.950401,2,185,200.0,,,,,,,,,,,,,,,,,,,5,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
289,289,0.8692830114432877,2025-01-01 15:25:52.211973,2025-01-01 15:26:06.406763,0 days 00:00:14.194790,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
290,290,0.8703940456549721,2025-01-01 15:26:06.407154,2025-01-01 15:27:53.953079,0 days 00:01:47.545925,2,160,15.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
291,291,0.8501708589690364,2025-01-01 15:27:53.953658,2025-01-01 15:28:08.719395,0 days 00:00:14.765737,1,190,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
292,292,0.8850533721139839,2025-01-01 15:28:08.719935,2025-01-01 15:28:18.834055,0 days 00:00:10.114120,1,165,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
293,293,0.8767352287034131,2025-01-01 15:28:18.834440,2025-01-01 15:29:27.066290,0 days 00:01:08.231850,2,180,120.0,,,,,,,,,,,,,,,,,,,5,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
294,294,0.0,2025-01-01 15:29:27.066873,2025-01-01 15:29:46.731549,0 days 00:00:19.664676,5,175,110.0,,,,,,,,,,,125.0,15.0,95.0,,,,,,5,2.0,,,,,,,,,,,3.0,5.0,5.0,,,,,,COMPLETE
295,295,0.9087504507594748,2025-01-01 15:29:46.732042,2025-01-01 15:30:02.711947,0 days 00:00:15.979905,1,200,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
296,296,0.8937360973918789,2025-01-01 15:30:02.712445,2025-01-01 15:30:19.758043,0 days 00:00:17.045598,1,200,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
297,297,0.0,2025-01-01 15:30:19.758431,2025-01-01 15:30:40.177990,0 days 00:00:20.419559,8,200,195.0,,,,,,,,,,,95.0,65.0,15.0,175.0,140.0,110.0,,,4,3.0,,,,,,,,,,,4.0,4.0,3.0,6.0,4.0,3.0,,,COMPLETE
298,298,0.8755266042964578,2025-01-01 15:30:40.178550,2025-01-01 15:31:51.807713,0 days 00:01:11.629163,2,190,100.0,,,,,,,,,,,,,,,,,,,5,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
299,299,0.8899888929123936,2025-01-01 15:31:51.808288,2025-01-01 15:32:07.494275,0 days 00:00:15.685987,1,200,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
300,300,0.8887290352316206,2025-01-01 15:32:07.494709,2025-01-01 15:32:22.466194,0 days 00:00:14.971485,1,195,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
301,301,0.9111007895492427,2025-01-01 15:32:22.466694,2025-01-01 15:32:36.780515,0 days 00:00:14.313821,1,145,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
302,302,0.8659300263888,2025-01-01 15:32:36.780902,2025-01-01 15:34:11.425875,0 days 00:01:34.644973,2,135,35.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
303,303,0.8002720201946514,2025-01-01 15:34:11.426445,2025-01-01 15:34:26.085441,0 days 00:00:14.658996,1,140,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
304,304,0.8947937499247531,2025-01-01 15:34:26.085839,2025-01-01 15:34:41.734459,0 days 00:00:15.648620,1,145,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
305,305,0.9019916386869019,2025-01-01 15:34:41.734890,2025-01-01 15:34:54.844159,0 days 00:00:13.109269,1,150,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
306,306,0.865852562644448,2025-01-01 15:34:54.844670,2025-01-01 15:36:32.632513,0 days 00:01:37.787843,2,185,145.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
307,307,0.8902668526610112,2025-01-01 15:36:32.633097,2025-01-01 15:36:46.973781,0 days 00:00:14.340684,1,150,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
308,308,0.9061011306854675,2025-01-01 15:36:46.974176,2025-01-01 15:37:01.495433,0 days 00:00:14.521257,1,145,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
309,309,0.8774654488711152,2025-01-01 15:37:01.495875,2025-01-01 15:38:01.549390,0 days 00:01:00.053515,2,145,165.0,,,,,,,,,,,,,,,,,,,5,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
310,310,0.8939160868113794,2025-01-01 15:38:01.549968,2025-01-01 15:38:15.905107,0 days 00:00:14.355139,1,140,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
311,311,0.6689213387271069,2025-01-01 15:38:15.905617,2025-01-01 15:38:29.723244,0 days 00:00:13.817627,1,145,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
312,312,0.8760144766014095,2025-01-01 15:38:29.723643,2025-01-01 15:38:45.979872,0 days 00:00:16.256229,1,150,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
313,313,0.8762937874048458,2025-01-01 15:38:45.980328,2025-01-01 15:39:20.578546,0 days 00:00:34.598218,2,190,50.0,,,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
314,314,0.8802469787677714,2025-01-01 15:39:20.579073,2025-01-01 15:39:35.301013,0 days 00:00:14.721940,1,195,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
315,315,0.892662335152121,2025-01-01 15:39:35.301395,2025-01-01 15:39:51.606593,0 days 00:00:16.305198,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
316,316,0.8702845167589701,2025-01-01 15:39:51.607128,2025-01-01 15:41:54.444611,0 days 00:02:02.837483,2,185,25.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
317,317,0.9019996422391008,2025-01-01 15:41:54.445190,2025-01-01 15:42:07.326296,0 days 00:00:12.881106,1,175,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,COMPLETE
318,318,0.8963689492508392,2025-01-01 15:42:07.326737,2025-01-01 15:42:23.063016,0 days 00:00:15.736279,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
319,319,0.9049263976350053,2025-01-01 15:42:23.063537,2025-01-01 15:42:38.316875,0 days 00:00:15.253338,1,105,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
320,320,0.8681093346767537,2025-01-01 15:42:38.317258,2025-01-01 15:43:12.786455,0 days 00:00:34.469197,2,95,75.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
321,321,0.8582765079142096,2025-01-01 15:43:12.787011,2025-01-01 15:43:31.354458,0 days 00:00:18.567447,1,110,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
322,322,0.8645774614938027,2025-01-01 15:43:31.354883,2025-01-01 15:44:21.007447,0 days 00:00:49.652564,2,75,10.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
323,323,0.8688778136971507,2025-01-01 15:44:21.008039,2025-01-01 15:46:19.203993,0 days 00:01:58.195954,3,140,135.0,,,,,,,,,,,195.0,,,,,,,,6,2.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
324,324,0.0,2025-01-01 15:46:19.204597,2025-01-01 15:46:37.574584,0 days 00:00:18.369987,10,145,70.0,,,,,,,,,,,35.0,110.0,120.0,70.0,200.0,15.0,150.0,145.0,6,4.0,,,,,,,,,,,2.0,2.0,2.0,4.0,3.0,3.0,5.0,3.0,COMPLETE
325,325,0.8938605171888268,2025-01-01 15:46:37.575286,2025-01-01 15:46:53.579405,0 days 00:00:16.004119,1,90,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
326,326,0.8935518814243256,2025-01-01 15:46:53.579811,2025-01-01 15:47:09.688468,0 days 00:00:16.108657,1,115,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
