,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
202,202,0.8485714285714285,2025-01-05 13:45:50.670745,2025-01-05 13:45:54.951217,0 days 00:00:04.280472,3,1,6.0,,,,,,,,,,,1.0,,,,,,,,15,50.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
203,203,0.8687448728465956,2025-01-05 13:45:54.951610,2025-01-05 13:45:58.119822,0 days 00:00:03.168212,2,3,6.0,,,,,,,,,,,,,,,,,,,15,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
204,204,0.9044444444444444,2025-01-05 13:45:58.120196,2025-01-05 13:46:01.770588,0 days 00:00:03.650392,3,3,6.0,,,,,,,,,,,2.0,,,,,,,,15,50.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
205,205,0.7342511472674176,2025-01-05 13:46:01.770979,2025-01-05 13:46:04.672364,0 days 00:00:02.901385,2,3,6.0,,,,,,,,,,,,,,,,,,,10,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
206,206,0.7564935064935066,2025-01-05 13:46:04.672729,2025-01-05 13:46:08.783360,0 days 00:00:04.110631,3,2,6.0,,,,,,,,,,,2.0,,,,,,,,15,50.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
207,207,0.8678396072013093,2025-01-05 13:46:08.783750,2025-01-05 13:46:11.987663,0 days 00:00:03.203913,2,3,6.0,,,,,,,,,,,,,,,,,,,15,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
208,208,0.8561844863731656,2025-01-05 13:46:11.988035,2025-01-05 13:46:14.731894,0 days 00:00:02.743859,2,3,7.0,,,,,,,,,,,,,,,,,,,15,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
209,209,0.7209401709401709,2025-01-05 13:46:14.732267,2025-01-05 13:46:16.416371,0 days 00:00:01.684104,1,4,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
210,210,0.7390606182256123,2025-01-05 13:46:16.416705,2025-01-05 13:46:18.939131,0 days 00:00:02.522426,2,3,6.0,,,,,,,,,,,,,,,,,,,15,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
211,211,0.8397435897435898,2025-01-05 13:46:18.939493,2025-01-05 13:46:23.076374,0 days 00:00:04.136881,3,2,6.0,,,,,,,,,,,3.0,,,,,,,,15,50.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
212,212,0.9083469721767594,2025-01-05 13:46:23.076763,2025-01-05 13:46:26.185585,0 days 00:00:03.108822,2,1,7.0,,,,,,,,,,,,,,,,,,,15,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
213,213,0.8376623376623377,2025-01-05 13:46:26.185947,2025-01-05 13:46:29.540749,0 days 00:00:03.354802,2,1,7.0,,,,,,,,,,,,,,,,,,,15,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
214,214,0.8124185844550587,2025-01-05 13:46:29.541122,2025-01-05 13:46:32.969880,0 days 00:00:03.428758,2,3,8.0,,,,,,,,,,,,,,,,,,,15,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
215,215,0.7596153846153846,2025-01-05 13:46:32.970257,2025-01-05 13:46:35.741179,0 days 00:00:02.770922,1,2,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
216,216,0.8063986874487286,2025-01-05 13:46:35.741526,2025-01-05 13:46:39.073317,0 days 00:00:03.331791,2,1,6.0,,,,,,,,,,,,,,,,,,,15,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
217,217,0.7958333333333334,2025-01-05 13:46:39.073680,2025-01-05 13:46:42.210689,0 days 00:00:03.137009,2,1,7.0,,,,,,,,,,,,,,,,,,,15,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
218,218,0.7838461538461539,2025-01-05 13:46:42.211065,2025-01-05 13:46:45.004921,0 days 00:00:02.793856,1,2,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
219,219,0.88,2025-01-05 13:46:45.005274,2025-01-05 13:46:48.321312,0 days 00:00:03.316038,2,2,6.0,,,,,,,,,,,,,,,,,,,15,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
220,220,0.28287841191067,2025-01-05 13:46:48.321671,2025-01-05 13:46:54.885996,0 days 00:00:06.564325,14,3,6.0,8.0,3.0,7.0,15.0,,,,,,,2.0,13.0,14.0,5.0,10.0,6.0,7.0,15.0,15,55.0,40.0,50.0,5.0,15.0,,,,,,,25.0,40.0,20.0,55.0,15.0,50.0,10.0,35.0,COMPLETE
221,221,0.84,2025-01-05 13:46:54.886622,2025-01-05 13:46:57.766454,0 days 00:00:02.879832,2,2,6.0,,,,,,,,,,,,,,,,,,,15,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
222,222,0.8561844863731656,2025-01-05 13:46:57.766826,2025-01-05 13:47:00.881632,0 days 00:00:03.114806,2,1,6.0,,,,,,,,,,,,,,,,,,,15,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
223,223,0.5695394436844505,2025-01-05 13:47:00.882067,2025-01-05 13:47:05.227111,0 days 00:00:04.345044,3,5,7.0,,,,,,,,,,,4.0,,,,,,,,15,50.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
224,224,0.8750524109014675,2025-01-05 13:47:05.227607,2025-01-05 13:47:08.360450,0 days 00:00:03.132843,2,1,4.0,,,,,,,,,,,,,,,,,,,15,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
225,225,0.25634725634725636,2025-01-05 13:47:08.360939,2025-01-05 13:47:13.990998,0 days 00:00:05.630059,16,2,4.0,1.0,7.0,4.0,1.0,10.0,8.0,,,,,1.0,3.0,10.0,11.0,3.0,11.0,10.0,9.0,15,55.0,60.0,15.0,30.0,20.0,20.0,45.0,,,,,25.0,5.0,5.0,5.0,40.0,35.0,25.0,15.0,COMPLETE
226,226,0.7906178489702517,2025-01-05 13:47:13.991685,2025-01-05 13:47:16.738813,0 days 00:00:02.747128,1,1,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
227,227,0.038461538461538464,2025-01-05 13:47:16.739180,2025-01-05 13:47:20.716397,0 days 00:00:03.977217,10,4,4.0,,,,,,,,,,,5.0,12.0,12.0,13.0,11.0,13.0,14.0,12.0,10,55.0,,,,,,,,,,,30.0,55.0,30.0,45.0,25.0,15.0,40.0,5.0,COMPLETE
228,228,0.8645299145299146,2025-01-05 13:47:20.716958,2025-01-05 13:47:24.077093,0 days 00:00:03.360135,2,1,4.0,,,,,,,,,,,,,,,,,,,15,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
229,229,0.9296235679214403,2025-01-05 13:47:24.077470,2025-01-05 13:47:27.612423,0 days 00:00:03.534953,2,1,4.0,,,,,,,,,,,,,,,,,,,15,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
230,230,0.8798076923076923,2025-01-05 13:47:27.612788,2025-01-05 13:47:31.152339,0 days 00:00:03.539551,2,1,4.0,,,,,,,,,,,,,,,,,,,15,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
231,231,0.8889795918367347,2025-01-05 13:47:31.152711,2025-01-05 13:47:34.324255,0 days 00:00:03.171544,2,1,4.0,,,,,,,,,,,,,,,,,,,15,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
232,232,0.8996386993175431,2025-01-05 13:47:34.324622,2025-01-05 13:47:37.194839,0 days 00:00:02.870217,2,1,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
233,233,0.8863636363636364,2025-01-05 13:47:37.195215,2025-01-05 13:47:40.545574,0 days 00:00:03.350359,2,1,4.0,,,,,,,,,,,,,,,,,,,15,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
234,234,0.8688725490196079,2025-01-05 13:47:40.545944,2025-01-05 13:47:43.863942,0 days 00:00:03.317998,2,1,4.0,,,,,,,,,,,,,,,,,,,15,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
235,235,0.782520325203252,2025-01-05 13:47:43.864320,2025-01-05 13:47:46.652081,0 days 00:00:02.787761,1,1,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
236,236,0.8762626262626263,2025-01-05 13:47:46.652426,2025-01-05 13:47:49.962244,0 days 00:00:03.309818,2,1,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
237,237,0.8480392156862746,2025-01-05 13:47:49.962605,2025-01-05 13:47:53.484699,0 days 00:00:03.522094,2,1,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
238,238,0.8798076923076923,2025-01-05 13:47:53.485071,2025-01-05 13:47:57.019904,0 days 00:00:03.534833,2,1,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
239,239,0.8035087719298246,2025-01-05 13:47:57.020286,2025-01-05 13:47:59.616325,0 days 00:00:02.596039,1,1,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
240,240,0.9093137254901961,2025-01-05 13:47:59.616671,2025-01-05 13:48:03.162692,0 days 00:00:03.546021,2,1,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
241,241,0.9194847020933977,2025-01-05 13:48:03.163136,2025-01-05 13:48:06.028893,0 days 00:00:02.865757,2,1,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
242,242,0.8569044639132248,2025-01-05 13:48:06.029281,2025-01-05 13:48:09.138230,0 days 00:00:03.108949,2,1,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
243,243,0.928921568627451,2025-01-05 13:48:09.138603,2025-01-05 13:48:12.031651,0 days 00:00:02.893048,2,1,4.0,,,,,,,,,,,,,,,,,,,15,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
244,244,0.8366666666666667,2025-01-05 13:48:12.032048,2025-01-05 13:48:16.090315,0 days 00:00:04.058267,3,1,4.0,,,,,,,,,,,2.0,,,,,,,,15,15.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
245,245,0.9173967459324155,2025-01-05 13:48:16.090711,2025-01-05 13:48:19.180617,0 days 00:00:03.089906,2,1,4.0,,,,,,,,,,,,,,,,,,,15,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
246,246,0.2748768472906404,2025-01-05 13:48:19.180988,2025-01-05 13:48:34.228235,0 days 00:00:15.047247,8,1,4.0,,,,,,,,,,,4.0,4.0,2.0,3.0,8.0,3.0,,,15,15.0,,,,,,,,,,,40.0,30.0,55.0,60.0,30.0,55.0,,,COMPLETE
247,247,0.8440779610194902,2025-01-05 13:48:34.228777,2025-01-05 13:48:36.824714,0 days 00:00:02.595937,1,1,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
248,248,0.8678396072013093,2025-01-05 13:48:36.825084,2025-01-05 13:48:40.847746,0 days 00:00:04.022662,3,1,4.0,,,,,,,,,,,1.0,,,,,,,,15,15.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
249,249,0.9093137254901961,2025-01-05 13:48:40.848160,2025-01-05 13:48:44.169263,0 days 00:00:03.321103,2,1,4.0,,,,,,,,,,,,,,,,,,,15,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
250,250,0.9089795918367347,2025-01-05 13:48:44.169730,2025-01-05 13:48:47.464024,0 days 00:00:03.294294,2,1,4.0,,,,,,,,,,,,,,,,,,,15,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
251,251,0.8285714285714285,2025-01-05 13:48:47.464521,2025-01-05 13:48:50.254617,0 days 00:00:02.790096,1,1,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
252,252,0.9399759903961584,2025-01-05 13:48:50.254967,2025-01-05 13:48:53.097693,0 days 00:00:02.842726,2,1,4.0,,,,,,,,,,,,,,,,,,,15,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
253,253,0.8569044639132248,2025-01-05 13:48:53.098080,2025-01-05 13:48:56.880103,0 days 00:00:03.782023,3,1,4.0,,,,,,,,,,,3.0,,,,,,,,15,25.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
254,254,0.8485714285714285,2025-01-05 13:48:56.880501,2025-01-05 13:48:59.978216,0 days 00:00:03.097715,2,1,4.0,,,,,,,,,,,,,,,,,,,15,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
255,255,0.8513725490196078,2025-01-05 13:48:59.978584,2025-01-05 13:49:03.522188,0 days 00:00:03.543604,2,2,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
256,256,0.8889795918367347,2025-01-05 13:49:03.522604,2025-01-05 13:49:07.843925,0 days 00:00:04.321321,3,1,4.0,,,,,,,,,,,2.0,,,,,,,,15,25.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
257,257,0.8454545454545455,2025-01-05 13:49:07.844341,2025-01-05 13:49:12.185205,0 days 00:00:04.340864,3,1,4.0,,,,,,,,,,,2.0,,,,,,,,15,25.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
258,258,0.7816239316239316,2025-01-05 13:49:12.185615,2025-01-05 13:49:16.568070,0 days 00:00:04.382455,4,1,4.0,,,,,,,,,,,1.0,6.0,,,,,,,15,25.0,,,,,,,,,,,30.0,60.0,,,,,,,COMPLETE
259,259,0.76936243046641,2025-01-05 13:49:16.568502,2025-01-05 13:49:20.663511,0 days 00:00:04.095009,3,1,4.0,,,,,,,,,,,2.0,,,,,,,,15,15.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
260,260,0.825925925925926,2025-01-05 13:49:20.663917,2025-01-05 13:49:24.278233,0 days 00:00:03.614316,3,2,4.0,,,,,,,,,,,3.0,,,,,,,,15,10.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
261,261,0.8999599839935974,2025-01-05 13:49:24.278634,2025-01-05 13:49:27.900401,0 days 00:00:03.621767,2,1,4.0,,,,,,,,,,,,,,,,,,,55,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
262,262,0.8149696048632218,2025-01-05 13:49:27.900781,2025-01-05 13:49:31.219147,0 days 00:00:03.318366,1,1,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
263,263,0.3462121212121212,2025-01-05 13:49:31.219504,2025-01-05 13:49:33.978714,0 days 00:00:02.759210,13,2,4.0,14.0,11.0,10.0,,,,,,,,1.0,11.0,5.0,6.0,14.0,9.0,1.0,7.0,15,25.0,50.0,30.0,20.0,,,,,,,,30.0,10.0,35.0,50.0,55.0,45.0,25.0,45.0,COMPLETE
264,264,0.8242553191489361,2025-01-05 13:49:33.979315,2025-01-05 13:49:38.075837,0 days 00:00:04.096522,3,1,5.0,,,,,,,,,,,3.0,,,,,,,,55,25.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
265,265,0.7920104211897525,2025-01-05 13:49:38.076257,2025-01-05 13:49:40.995905,0 days 00:00:02.919648,2,1,11.0,,,,,,,,,,,,,,,,,,,15,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
266,266,0.8775,2025-01-05 13:49:40.996293,2025-01-05 13:49:44.524255,0 days 00:00:03.527962,2,2,3.0,,,,,,,,,,,,,,,,,,,15,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
267,267,0.828137817883511,2025-01-05 13:49:44.524632,2025-01-05 13:49:48.298298,0 days 00:00:03.773666,3,1,4.0,,,,,,,,,,,2.0,,,,,,,,15,25.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
268,268,0.8035087719298246,2025-01-05 13:49:48.298694,2025-01-05 13:49:51.226678,0 days 00:00:02.927984,1,1,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
269,269,0.8999599839935974,2025-01-05 13:49:51.227039,2025-01-05 13:49:54.351925,0 days 00:00:03.124886,2,1,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
270,270,0.8199279711884754,2025-01-05 13:49:54.352308,2025-01-05 13:49:58.362585,0 days 00:00:04.010277,3,1,4.0,,,,,,,,,,,1.0,,,,,,,,15,20.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
271,271,0.9089795918367347,2025-01-05 13:49:58.362981,2025-01-05 13:50:01.920998,0 days 00:00:03.558017,2,1,4.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
272,272,0.8876127973748975,2025-01-05 13:50:01.921457,2025-01-05 13:50:05.536879,0 days 00:00:03.615422,2,1,3.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
273,273,0.7627551020408163,2025-01-05 13:50:05.537279,2025-01-05 13:50:10.727368,0 days 00:00:05.190089,4,1,12.0,,,,,,,,,,,2.0,1.0,,,,,,,55,20.0,,,,,,,,,,,40.0,45.0,,,,,,,COMPLETE
274,274,0.8045454545454545,2025-01-05 13:50:10.727809,2025-01-05 13:50:13.810151,0 days 00:00:03.082342,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
275,275,0.9089795918367347,2025-01-05 13:50:13.810511,2025-01-05 13:50:18.157487,0 days 00:00:04.346976,3,1,3.0,,,,,,,,,,,3.0,,,,,,,,45,20.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
276,276,0.5869565217391304,2025-01-05 13:50:18.157898,2025-01-05 13:50:22.901080,0 days 00:00:04.743182,4,1,3.0,,,,,,,,,,,3.0,5.0,,,,,,,50,20.0,,,,,,,,,,,30.0,40.0,,,,,,,COMPLETE
277,277,0.9093137254901961,2025-01-05 13:50:22.901515,2025-01-05 13:50:26.992712,0 days 00:00:04.091197,3,1,3.0,,,,,,,,,,,2.0,,,,,,,,50,20.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
278,278,0.8775,2025-01-05 13:50:26.993228,2025-01-05 13:50:31.092110,0 days 00:00:04.098882,3,1,3.0,,,,,,,,,,,2.0,,,,,,,,55,20.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
279,279,0.8075980392156863,2025-01-05 13:50:31.092646,2025-01-05 13:50:35.327986,0 days 00:00:04.235340,3,2,3.0,,,,,,,,,,,1.0,,,,,,,,45,20.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
280,280,0.6804255319148936,2025-01-05 13:50:35.328419,2025-01-05 13:50:40.425520,0 days 00:00:05.097101,4,1,3.0,,,,,,,,,,,2.0,7.0,,,,,,,45,25.0,,,,,,,,,,,25.0,35.0,,,,,,,COMPLETE
281,281,0.8599439775910365,2025-01-05 13:50:40.425950,2025-01-05 13:50:44.506966,0 days 00:00:04.081016,3,1,5.0,,,,,,,,,,,3.0,,,,,,,,50,20.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
282,282,0.8599439775910365,2025-01-05 13:50:44.507391,2025-01-05 13:50:48.785588,0 days 00:00:04.278197,3,2,3.0,,,,,,,,,,,1.0,,,,,,,,50,25.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
283,283,0.33636363636363636,2025-01-05 13:50:48.786001,2025-01-05 13:50:56.288059,0 days 00:00:07.502058,5,1,4.0,,,,,,,,,,,2.0,14.0,6.0,,,,,,55,20.0,,,,,,,,,,,30.0,50.0,45.0,,,,,,COMPLETE
284,284,0.8599439775910365,2025-01-05 13:50:56.288525,2025-01-05 13:51:00.421670,0 days 00:00:04.133145,3,1,4.0,,,,,,,,,,,4.0,,,,,,,,50,30.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
285,285,0.8891162029459901,2025-01-05 13:51:00.422155,2025-01-05 13:51:04.567493,0 days 00:00:04.145338,3,1,5.0,,,,,,,,,,,2.0,,,,,,,,55,10.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
286,286,0.8798076923076923,2025-01-05 13:51:04.567918,2025-01-05 13:51:09.215991,0 days 00:00:04.648073,3,2,5.0,,,,,,,,,,,1.0,,,,,,,,55,20.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
287,287,0.4504761904761905,2025-01-05 13:51:09.216424,2025-01-05 13:51:13.203251,0 days 00:00:03.986827,4,1,5.0,,,,,,,,,,,3.0,13.0,,,,,,,55,20.0,,,,,,,,,,,20.0,25.0,,,,,,,COMPLETE
288,288,0.86615515771526,2025-01-05 13:51:13.203687,2025-01-05 13:51:16.790302,0 days 00:00:03.586615,2,1,5.0,,,,,,,,,,,,,,,,,,,55,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
289,289,0.8599439775910365,2025-01-05 13:51:16.790691,2025-01-05 13:51:20.428691,0 days 00:00:03.638000,3,1,3.0,,,,,,,,,,,2.0,,,,,,,,60,10.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
290,290,0.3018575851393189,2025-01-05 13:51:20.429107,2025-01-05 13:51:34.631371,0 days 00:00:14.202264,7,2,5.0,,,,,,,,,,,1.0,2.0,13.0,11.0,11.0,,,,55,5.0,,,,,,,,,,,30.0,55.0,20.0,10.0,45.0,,,,COMPLETE
291,291,0.8958333333333333,2025-01-05 13:51:34.631907,2025-01-05 13:51:37.924167,0 days 00:00:03.292260,2,1,8.0,,,,,,,,,,,,,,,,,,,40,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
292,292,0.6248366013071895,2025-01-05 13:51:37.924558,2025-01-05 13:51:42.045720,0 days 00:00:04.121162,3,1,7.0,,,,,,,,,,,3.0,,,,,,,,45,15.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
293,293,0.823076923076923,2025-01-05 13:51:42.046137,2025-01-05 13:51:45.099661,0 days 00:00:03.053524,2,1,7.0,,,,,,,,,,,,,,,,,,,40,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
294,294,0.7859410430839002,2025-01-05 13:51:45.100049,2025-01-05 13:51:48.445998,0 days 00:00:03.345949,2,2,8.0,,,,,,,,,,,,,,,,,,,45,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
295,295,0.7777777777777778,2025-01-05 13:51:48.446388,2025-01-05 13:51:51.361235,0 days 00:00:02.914847,1,1,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
296,296,0.88,2025-01-05 13:51:51.361590,2025-01-05 13:51:54.673961,0 days 00:00:03.312371,2,1,8.0,,,,,,,,,,,,,,,,,,,50,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
297,297,0.6704545454545454,2025-01-05 13:51:54.674348,2025-01-05 13:51:59.265989,0 days 00:00:04.591641,3,2,9.0,,,,,,,,,,,4.0,,,,,,,,40,20.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
298,298,0.8999599839935974,2025-01-05 13:51:59.266416,2025-01-05 13:52:03.392390,0 days 00:00:04.125974,3,1,3.0,,,,,,,,,,,2.0,,,,,,,,50,10.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
299,299,0.7977777777777777,2025-01-05 13:52:03.392863,2025-01-05 13:52:06.546916,0 days 00:00:03.154053,1,1,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
300,300,0.8481481481481481,2025-01-05 13:52:06.547398,2025-01-05 13:52:09.850866,0 days 00:00:03.303468,2,1,8.0,,,,,,,,,,,,,,,,,,,50,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
301,301,0.8891162029459901,2025-01-05 13:52:09.851256,2025-01-05 13:52:13.482427,0 days 00:00:03.631171,2,1,3.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
302,302,0.8599439775910365,2025-01-05 13:52:13.482930,2025-01-05 13:52:16.662273,0 days 00:00:03.179343,2,1,3.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
303,303,0.8535353535353536,2025-01-05 13:52:16.662667,2025-01-05 13:52:21.259392,0 days 00:00:04.596725,3,2,3.0,,,,,,,,,,,1.0,,,,,,,,50,30.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
304,304,0.41053630754627435,2025-01-05 13:52:21.259800,2025-01-05 13:52:26.835404,0 days 00:00:05.575604,4,1,9.0,,,,,,,,,,,3.0,10.0,,,,,,,50,15.0,,,,,,,,,,,30.0,60.0,,,,,,,COMPLETE
305,305,0.19631410256410256,2025-01-05 13:52:26.835839,2025-01-05 13:52:34.634507,0 days 00:00:07.798668,11,1,3.0,10.0,,,,,,,,,,2.0,9.0,1.0,2.0,13.0,10.0,11.0,2.0,60,20.0,30.0,,,,,,,,,,20.0,20.0,25.0,20.0,35.0,55.0,10.0,30.0,COMPLETE
306,306,0.7721568627450981,2025-01-05 13:52:34.635110,2025-01-05 13:52:38.213517,0 days 00:00:03.578407,2,1,10.0,,,,,,,,,,,,,,,,,,,50,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
307,307,0.7951505016722409,2025-01-05 13:52:38.213906,2025-01-05 13:52:42.839374,0 days 00:00:04.625468,3,2,4.0,,,,,,,,,,,5.0,,,,,,,,45,20.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
308,308,0.8284313725490196,2025-01-05 13:52:42.839786,2025-01-05 13:52:45.309513,0 days 00:00:02.469727,1,1,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
309,309,0.8685714285714285,2025-01-05 13:52:45.309876,2025-01-05 13:52:48.647643,0 days 00:00:03.337767,2,1,4.0,,,,,,,,,,,,,,,,,,,45,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
310,310,0.4889445139758031,2025-01-05 13:52:48.648028,2025-01-05 13:52:53.917811,0 days 00:00:05.269783,4,1,9.0,,,,,,,,,,,1.0,12.0,,,,,,,40,5.0,,,,,,,,,,,35.0,5.0,,,,,,,COMPLETE
311,311,0.8747826086956522,2025-01-05 13:52:53.918268,2025-01-05 13:52:56.807250,0 days 00:00:02.888982,2,2,4.0,,,,,,,,,,,,,,,,,,,15,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
312,312,0.8864795918367347,2025-01-05 13:52:56.807636,2025-01-05 13:53:00.123028,0 days 00:00:03.315392,3,1,3.0,,,,,,,,,,,3.0,,,,,,,,15,10.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
313,313,0.8328267477203647,2025-01-05 13:53:00.123436,2025-01-05 13:53:03.093493,0 days 00:00:02.970057,1,1,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
314,314,0.8678396072013093,2025-01-05 13:53:03.093851,2025-01-05 13:53:06.373928,0 days 00:00:03.280077,2,1,4.0,,,,,,,,,,,,,,,,,,,20,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
