,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
211,211,0.9011830355027155,2025-01-03 13:28:01.730973,2025-01-03 13:30:21.214634,0 days 00:02:19.483661,1,8,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
212,212,0.8543677852328633,2025-01-03 13:30:21.215248,2025-01-03 13:32:40.570422,0 days 00:02:19.355174,1,8,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
213,213,0.9126794643144347,2025-01-03 13:32:40.571020,2025-01-03 13:34:58.792109,0 days 00:02:18.221089,1,8,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
214,214,0.8949021599237104,2025-01-03 13:34:58.792715,2025-01-03 13:37:12.246183,0 days 00:02:13.453468,1,8,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
215,215,0.8931592643220643,2025-01-03 13:37:12.246764,2025-01-03 13:39:28.724460,0 days 00:02:16.477696,1,8,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
216,216,0.6918099235485722,2025-01-03 13:39:28.725050,2025-01-03 13:41:14.382565,0 days 00:01:45.657515,1,7,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
217,217,0.8835828966158045,2025-01-03 13:41:14.383181,2025-01-03 13:42:46.892658,0 days 00:01:32.509477,2,3,5.0,,,,,,,,,,,,,,,,,,,45,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
218,218,0.8268705932003633,2025-01-03 13:42:46.893254,2025-01-03 13:45:06.641734,0 days 00:02:19.748480,1,8,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
219,219,0.8131184044626596,2025-01-03 13:45:06.642341,2025-01-03 13:47:49.970639,0 days 00:02:43.328298,1,9,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
220,220,0.23234305312763792,2025-01-03 13:47:49.971230,2025-01-03 13:50:50.894152,0 days 00:03:00.922922,8,8,9.0,,,,,,,,,,,7.0,9.0,9.0,11.0,6.0,14.0,,,40,5.0,,,,,,,,,,,55.0,30.0,45.0,25.0,55.0,30.0,,,COMPLETE
221,221,0.8904402104717587,2025-01-03 13:50:50.894875,2025-01-03 13:53:29.459202,0 days 00:02:38.564327,1,9,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
222,222,0.876885595623019,2025-01-03 13:53:29.459804,2025-01-03 13:56:41.736335,0 days 00:03:12.276531,1,10,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
223,223,0.8699401009786718,2025-01-03 13:56:41.736924,2025-01-03 14:00:30.808106,0 days 00:03:49.071182,2,8,7.0,,,,,,,,,,,,,,,,,,,45,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
224,224,0.8215206046743124,2025-01-03 14:00:30.808722,2025-01-03 14:03:18.827325,0 days 00:02:48.018603,1,9,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
225,225,0.8992406197149205,2025-01-03 14:03:18.827928,2025-01-03 14:04:52.048086,0 days 00:01:33.220158,1,5,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
226,226,0.8376897557733123,2025-01-03 14:04:52.048683,2025-01-03 14:06:28.001289,0 days 00:01:35.952606,1,6,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
227,227,0.8739277549050243,2025-01-03 14:06:28.001884,2025-01-03 14:08:21.457789,0 days 00:01:53.455905,2,5,2.0,,,,,,,,,,,,,,,,,,,45,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
228,228,0.47865052806693975,2025-01-03 14:08:21.458416,2025-01-03 14:09:42.132060,0 days 00:01:20.673644,1,5,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
229,229,0.812986829715896,2025-01-03 14:09:42.132655,2025-01-03 14:11:50.440038,0 days 00:02:08.307383,1,7,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
230,230,0.27545210354773575,2025-01-03 14:11:50.440633,2025-01-03 14:15:56.958482,0 days 00:04:06.517849,12,5,11.0,3.0,3.0,,,,,,,,,11.0,5.0,11.0,2.0,4.0,10.0,13.0,7.0,45,50.0,35.0,50.0,,,,,,,,,35.0,20.0,15.0,30.0,40.0,10.0,40.0,25.0,COMPLETE
231,231,0.8676568884754086,2025-01-03 14:15:56.959286,2025-01-03 14:19:01.353321,0 days 00:03:04.394035,1,10,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
232,232,0.8439115689569869,2025-01-03 14:19:01.353927,2025-01-03 14:20:12.450902,0 days 00:01:11.096975,1,4,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
233,233,0.9125890933392501,2025-01-03 14:20:12.451499,2025-01-03 14:23:28.930453,0 days 00:03:16.478954,1,9,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
234,234,0.8959752848064647,2025-01-03 14:23:28.931056,2025-01-03 14:26:43.478722,0 days 00:03:14.547666,1,9,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
235,235,0.8738684489908961,2025-01-03 14:26:43.479329,2025-01-03 14:30:06.713921,0 days 00:03:23.234592,2,9,1.0,,,,,,,,,,,,,,,,,,,55,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
236,236,0.7266586513728737,2025-01-03 14:30:06.714547,2025-01-03 14:33:05.468493,0 days 00:02:58.753946,1,9,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
237,237,0.4222088335014797,2025-01-03 14:33:05.469105,2025-01-03 14:36:06.034174,0 days 00:03:00.565069,1,8,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
238,238,0.8622577987338813,2025-01-03 14:36:06.034787,2025-01-03 14:39:16.366503,0 days 00:03:10.331716,1,9,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
239,239,0.8838668581939669,2025-01-03 14:39:16.367108,2025-01-03 14:39:57.106055,0 days 00:00:40.738947,2,7,2.0,,,,,,,,,,,,,,,,,,,10,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
240,240,0.8214269392672725,2025-01-03 14:39:57.106640,2025-01-03 14:42:35.314373,0 days 00:02:38.207733,1,9,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
241,241,0.5235426312224623,2025-01-03 14:42:35.314978,2025-01-03 14:45:48.181441,0 days 00:03:12.866463,1,10,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
242,242,0.7899074516520724,2025-01-03 14:45:48.182056,2025-01-03 14:49:21.851685,0 days 00:03:33.669629,1,11,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
243,243,0.8352049478535047,2025-01-03 14:49:21.852306,2025-01-03 14:50:57.000228,0 days 00:01:35.147922,1,6,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
244,244,0.869402713679426,2025-01-03 14:50:57.000806,2025-01-03 14:53:46.120414,0 days 00:02:49.119608,1,8,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
245,245,0.8677788340036845,2025-01-03 14:53:46.121031,2025-01-03 14:57:51.046841,0 days 00:04:04.925810,2,10,6.0,,,,,,,,,,,,,,,,,,,50,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
246,246,0.9084293802300349,2025-01-03 14:57:51.047469,2025-01-03 15:00:54.473129,0 days 00:03:03.425660,1,8,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
247,247,0.7327188638280311,2025-01-03 15:00:54.473738,2025-01-03 15:06:06.032803,0 days 00:05:11.559065,1,14,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
248,248,0.8732395047745546,2025-01-03 15:06:06.033429,2025-01-03 15:09:35.528057,0 days 00:03:29.494628,2,8,12.0,,,,,,,,,,,,,,,,,,,60,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
249,249,0.8663439483512285,2025-01-03 15:09:35.528688,2025-01-03 15:12:24.264176,0 days 00:02:48.735488,1,8,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
250,250,0.9099303751032389,2025-01-03 15:12:24.264787,2025-01-03 15:15:26.429951,0 days 00:03:02.165164,1,8,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
251,251,0.5545353554007882,2025-01-03 15:15:26.430567,2025-01-03 15:19:48.299852,0 days 00:04:21.869285,1,12,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
252,252,0.8692367146442457,2025-01-03 15:19:48.300469,2025-01-03 15:24:46.759713,0 days 00:04:58.459244,2,8,9.0,,,,,,,,,,,,,,,,,,,60,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
253,253,0.8666186190236354,2025-01-03 15:24:46.760344,2025-01-03 15:28:10.240259,0 days 00:03:23.479915,1,9,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
254,254,0.8884591423353883,2025-01-03 15:28:10.240862,2025-01-03 15:30:50.024403,0 days 00:02:39.783541,1,7,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
255,255,0.8223061521175361,2025-01-03 15:30:50.025006,2025-01-03 15:31:48.517825,0 days 00:00:58.492819,1,3,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
256,256,0.8752485287642193,2025-01-03 15:31:48.518420,2025-01-03 15:35:47.947034,0 days 00:03:59.428614,2,9,3.0,,,,,,,,,,,,,,,,,,,55,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
257,257,0.8504648157594182,2025-01-03 15:35:47.947669,2025-01-03 15:36:52.786172,0 days 00:01:04.838503,1,8,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
258,258,0.8690477287283078,2025-01-03 15:36:52.786786,2025-01-03 15:39:55.765351,0 days 00:03:02.978565,1,8,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
259,259,0.8799694888559607,2025-01-03 15:39:55.765955,2025-01-03 15:43:54.431360,0 days 00:03:58.665405,2,1,14.0,,,,,,,,,,,,,,,,,,,55,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
260,260,0.9080251112374758,2025-01-03 15:43:54.431988,2025-01-03 15:46:00.417497,0 days 00:02:05.985509,1,9,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
261,261,0.8795145503845495,2025-01-03 15:46:00.418120,2025-01-03 15:48:09.279666,0 days 00:02:08.861546,1,9,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
262,262,0.28853426010957806,2025-01-03 15:48:09.280290,2025-01-03 15:50:15.121062,0 days 00:02:05.840772,7,8,4.0,,,,,,,,,,,8.0,12.0,6.0,5.0,10.0,,,,15,30.0,,,,,,,,,,,15.0,5.0,35.0,10.0,50.0,,,,COMPLETE
263,263,0.8671500035705293,2025-01-03 15:50:15.121791,2025-01-03 15:52:09.654373,0 days 00:01:54.532582,2,8,7.0,,,,,,,,,,,,,,,,,,,30,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
264,264,0.3517929482229029,2025-01-03 15:52:09.655021,2025-01-03 15:55:41.535714,0 days 00:03:31.880693,6,9,8.0,,,,,,,,,,,12.0,2.0,1.0,7.0,,,,,25,15.0,,,,,,,,,,,60.0,60.0,5.0,50.0,,,,,COMPLETE
265,265,0.8503498658504101,2025-01-03 15:55:41.536433,2025-01-03 15:56:09.660672,0 days 00:00:28.124239,1,2,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
266,266,0.6825890176500377,2025-01-03 15:56:09.661113,2025-01-03 15:57:13.764309,0 days 00:01:04.103196,1,4,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
267,267,0.876435889843056,2025-01-03 15:57:13.764919,2025-01-03 15:57:49.206687,0 days 00:00:35.441768,2,9,10.0,,,,,,,,,,,,,,,,,,,5,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
268,268,0.0,2025-01-03 15:57:49.207228,2025-01-03 16:27:37.914357,0 days 00:29:48.707129,19,6,5.0,6.0,7.0,13.0,12.0,6.0,11.0,7.0,9.0,1.0,,10.0,13.0,13.0,14.0,8.0,5.0,9.0,9.0,45,45.0,55.0,30.0,45.0,50.0,15.0,45.0,60.0,35.0,60.0,,50.0,50.0,30.0,35.0,45.0,55.0,45.0,40.0,COMPLETE
269,269,0.8813360154772898,2025-01-03 16:27:37.915327,2025-01-03 16:31:38.890727,0 days 00:04:00.975400,1,11,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
270,270,0.8669556019702265,2025-01-03 16:31:38.891362,2025-01-03 16:33:45.258719,0 days 00:02:06.367357,1,7,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
271,271,0.8820176136827107,2025-01-03 16:33:45.259346,2025-01-03 16:34:41.410377,0 days 00:00:56.151031,2,8,1.0,,,,,,,,,,,,,,,,,,,15,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
272,272,0.8540153999487922,2025-01-03 16:34:41.410985,2025-01-03 16:37:15.227124,0 days 00:02:33.816139,1,9,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
273,273,0.30887679880941465,2025-01-03 16:37:15.227749,2025-01-03 16:41:08.253092,0 days 00:03:53.025343,9,10,2.0,,,,,,,,,,,5.0,1.0,5.0,7.0,2.0,1.0,6.0,,30,50.0,,,,,,,,,,,30.0,55.0,10.0,45.0,25.0,25.0,15.0,,COMPLETE
274,274,0.9081939966689345,2025-01-03 16:41:08.253869,2025-01-03 16:44:07.567727,0 days 00:02:59.313858,1,8,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
275,275,0.7878413257612263,2025-01-03 16:44:07.568362,2025-01-03 16:47:09.725077,0 days 00:03:02.156715,1,8,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
276,276,0.86990289031197,2025-01-03 16:47:09.725697,2025-01-03 16:52:59.710022,0 days 00:05:49.984325,2,13,13.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
277,277,0.9053581136756861,2025-01-03 16:52:59.710664,2025-01-03 16:55:59.540077,0 days 00:02:59.829413,1,8,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
278,278,0.8995175598822895,2025-01-03 16:55:59.540707,2025-01-03 16:58:56.567090,0 days 00:02:57.026383,1,8,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
279,279,0.8609960118492606,2025-01-03 16:58:56.567716,2025-01-03 17:02:09.122270,0 days 00:03:12.554554,2,8,11.0,,,,,,,,,,,,,,,,,,,60,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
280,280,0.8656081266394278,2025-01-03 17:02:09.122913,2025-01-03 17:05:24.019273,0 days 00:03:14.896360,1,9,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
281,281,0.8717383955099449,2025-01-03 17:05:24.019899,2025-01-03 17:08:57.523546,0 days 00:03:33.503647,2,7,6.0,,,,,,,,,,,,,,,,,,,60,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
282,282,0.8111435641180094,2025-01-03 17:08:57.524186,2025-01-03 17:12:18.922381,0 days 00:03:21.398195,1,9,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
283,283,0.9021942066809694,2025-01-03 17:12:18.923002,2025-01-03 17:16:44.768801,0 days 00:04:25.845799,1,12,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
284,284,0.8698270717126546,2025-01-03 17:16:44.769435,2025-01-03 17:21:37.402825,0 days 00:04:52.633390,2,7,8.0,,,,,,,,,,,,,,,,,,,60,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
285,285,0.7895445753320185,2025-01-03 17:21:37.403469,2025-01-03 17:21:59.753211,0 days 00:00:22.349742,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
286,286,0.7325455314267713,2025-01-03 17:21:59.753765,2025-01-03 17:22:46.429449,0 days 00:00:46.675684,1,2,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
287,287,0.866369226385644,2025-01-03 17:22:46.429964,2025-01-03 17:27:24.121230,0 days 00:04:37.691266,2,9,15.0,,,,,,,,,,,,,,,,,,,50,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
288,288,0.4205172684452207,2025-01-03 17:27:24.121869,2025-01-03 17:30:48.101055,0 days 00:03:23.979186,1,10,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
289,289,0.35108221708780646,2025-01-03 17:30:48.101684,2025-01-03 17:36:36.463040,0 days 00:05:48.361356,5,8,3.0,,,,,,,,,,,9.0,15.0,4.0,,,,,,60,45.0,,,,,,,,,,,40.0,15.0,50.0,,,,,,COMPLETE
290,290,0.9094246151443572,2025-01-03 17:36:36.463751,2025-01-03 17:39:29.359177,0 days 00:02:52.895426,1,9,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
291,291,0.8668478066306777,2025-01-03 17:39:29.359817,2025-01-03 17:43:59.490249,0 days 00:04:30.130432,2,9,12.0,,,,,,,,,,,,,,,,,,,50,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
292,292,0.9092074026883714,2025-01-03 17:43:59.490898,2025-01-03 17:47:06.028241,0 days 00:03:06.537343,1,10,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
293,293,0.6533107098290903,2025-01-03 17:47:06.028877,2025-01-03 17:50:17.533768,0 days 00:03:11.504891,1,10,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
294,294,0.8961223651943157,2025-01-03 17:50:17.534417,2025-01-03 17:53:25.800713,0 days 00:03:08.266296,1,10,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
295,295,0.9090666271915145,2025-01-03 17:53:25.801357,2025-01-03 17:57:39.756122,0 days 00:04:13.954765,1,14,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
296,296,0.5097125067389829,2025-01-03 17:57:39.756752,2025-01-03 18:02:29.460446,0 days 00:04:49.703694,1,15,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
297,297,0.8709595799788189,2025-01-03 18:02:29.461095,2025-01-03 18:06:42.225109,0 days 00:04:12.764014,2,10,14.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
298,298,0.6040113942139952,2025-01-03 18:06:42.225758,2025-01-03 18:09:29.500234,0 days 00:02:47.274476,1,9,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
299,299,0.8685177229993181,2025-01-03 18:09:29.500867,2025-01-03 18:14:15.735916,0 days 00:04:46.235049,2,14,5.0,,,,,,,,,,,,,,,,,,,50,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
300,300,0.8769783339599919,2025-01-03 18:14:15.736578,2025-01-03 18:18:29.467078,0 days 00:04:13.730500,1,13,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
301,301,0.9062102842996852,2025-01-03 18:18:29.467714,2025-01-03 18:23:46.783192,0 days 00:05:17.315478,1,15,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
302,302,0.898268096260366,2025-01-03 18:23:46.783831,2025-01-03 18:29:04.021651,0 days 00:05:17.237820,1,15,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
303,303,0.866732979334579,2025-01-03 18:29:04.022290,2025-01-03 18:35:28.129189,0 days 00:06:24.106899,2,14,10.0,,,,,,,,,,,,,,,,,,,55,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
304,304,0.844808616434149,2025-01-03 18:35:28.129842,2025-01-03 18:40:08.582281,0 days 00:04:40.452439,1,15,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
305,305,0.8034497943596168,2025-01-03 18:40:08.582928,2025-01-03 18:44:53.671434,0 days 00:04:45.088506,1,14,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
306,306,0.72150807119078,2025-01-03 18:44:53.672078,2025-01-03 18:50:10.684367,0 days 00:05:17.012289,1,15,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
307,307,0.7881658278235579,2025-01-03 18:50:10.685007,2025-01-03 18:55:03.669532,0 days 00:04:52.984525,1,14,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
308,308,0.8783173344717625,2025-01-03 18:55:03.670186,2025-01-03 18:57:18.603235,0 days 00:02:14.933049,2,3,4.0,,,,,,,,,,,,,,,,,,,55,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
309,309,0.9117936443783524,2025-01-03 18:57:18.603889,2025-01-03 18:59:51.911972,0 days 00:02:33.308083,1,15,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,COMPLETE
310,310,0.8862456544369615,2025-01-03 18:59:51.912619,2025-01-03 19:02:25.500316,0 days 00:02:33.587697,1,15,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,COMPLETE
311,311,0.8782670771732448,2025-01-03 19:02:25.500965,2025-01-03 19:04:03.332426,0 days 00:01:37.831461,3,15,7.0,,,,,,,,,,,4.0,,,,,,,,10,60.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
312,312,0.5670318376037506,2025-01-03 19:04:03.333118,2025-01-03 19:07:35.628289,0 days 00:03:32.295171,1,14,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
313,313,0.8701995921353018,2025-01-03 19:07:35.628930,2025-01-03 19:10:23.307105,0 days 00:02:47.678175,2,15,3.0,,,,,,,,,,,,,,,,,,,25,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
314,314,0.8114871037068372,2025-01-03 19:10:23.307766,2025-01-03 19:10:50.320638,0 days 00:00:27.012872,1,2,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
315,315,0.8708003816017799,2025-01-03 19:10:50.321240,2025-01-03 19:14:26.568577,0 days 00:03:36.247337,2,15,1.0,,,,,,,,,,,,,,,,,,,35,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
316,316,0.8717436974789916,2025-01-03 19:14:26.569244,2025-01-03 19:16:26.511151,0 days 00:01:59.941907,1,15,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
317,317,0.2594654656514696,2025-01-03 19:16:26.511796,2025-01-03 19:21:36.588791,0 days 00:05:10.076995,16,8,8.0,14.0,14.0,6.0,5.0,11.0,4.0,,,,,1.0,6.0,12.0,10.0,13.0,2.0,9.0,4.0,40,10.0,25.0,5.0,40.0,25.0,60.0,20.0,,,,,25.0,10.0,55.0,55.0,10.0,40.0,30.0,35.0,COMPLETE
318,318,0.8973637811153258,2025-01-03 19:21:36.589730,2025-01-03 19:22:03.858200,0 days 00:00:27.268470,1,1,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
319,319,0.8869707897807539,2025-01-03 19:22:03.858602,2025-01-03 19:23:41.304852,0 days 00:01:37.446250,2,8,5.0,,,,,,,,,,,,,,,,,,,25,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
320,320,0.6542107058579987,2025-01-03 19:23:41.305524,2025-01-03 19:26:52.588166,0 days 00:03:11.282642,1,14,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
321,321,0.8334377654908686,2025-01-03 19:26:52.588807,2025-01-03 19:31:43.788384,0 days 00:04:51.199577,1,13,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
322,322,0.8583422830803025,2025-01-03 19:31:43.789046,2025-01-03 19:34:47.586509,0 days 00:03:03.797463,1,8,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
323,323,0.8784971173278522,2025-01-03 19:34:47.587163,2025-01-03 19:37:27.381710,0 days 00:02:39.794547,2,7,9.0,,,,,,,,,,,,,,,,,,,30,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
324,324,0.8846883060020825,2025-01-03 19:37:27.382377,2025-01-03 19:38:28.071373,0 days 00:01:00.688996,1,3,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
325,325,0.8304305289482885,2025-01-03 19:38:28.072029,2025-01-03 19:39:31.510385,0 days 00:01:03.438356,1,8,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
326,326,0.858786546414043,2025-01-03 19:39:31.511005,2025-01-03 19:45:19.653880,0 days 00:05:48.142875,2,10,10.0,,,,,,,,,,,,,,,,,,,60,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
327,327,0.66132601630481,2025-01-03 19:45:19.654557,2025-01-03 19:50:30.506605,0 days 00:05:10.852048,1,15,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
328,328,0.9117629932956612,2025-01-03 19:50:30.507257,2025-01-03 19:53:24.861877,0 days 00:02:54.354620,1,10,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
329,329,0.8643193789112886,2025-01-03 19:53:24.862532,2025-01-03 19:58:37.602944,0 days 00:05:12.740412,2,10,12.0,,,,,,,,,,,,,,,,,,,45,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
