,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
207,207,0.8520514883346741,2025-01-05 15:06:19.466306,2025-01-05 15:06:23.049590,0 days 00:00:03.583284,2,2,2.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
208,208,0.7698853126156122,2025-01-05 15:06:23.049940,2025-01-05 15:06:25.103316,0 days 00:00:02.053376,1,2,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
209,209,0.7857997606701237,2025-01-05 15:06:25.103636,2025-01-05 15:06:28.680462,0 days 00:00:03.576826,2,2,2.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
210,210,0.0,2025-01-05 15:06:28.680800,2025-01-05 15:07:01.085818,0 days 00:00:32.405018,20,2,2.0,8.0,9.0,1.0,11.0,12.0,12.0,15.0,8.0,15.0,15.0,5.0,9.0,4.0,5.0,4.0,6.0,10.0,10.0,35,45.0,35.0,15.0,35.0,20.0,25.0,5.0,35.0,25.0,45.0,5.0,15.0,45.0,10.0,20.0,40.0,25.0,15.0,25.0,COMPLETE
211,211,0.8107142857142857,2025-01-05 15:07:01.086589,2025-01-05 15:07:04.480218,0 days 00:00:03.393629,2,2,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
212,212,0.8284600389863548,2025-01-05 15:07:04.480588,2025-01-05 15:07:07.849282,0 days 00:00:03.368694,2,3,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
213,213,0.8313830204979188,2025-01-05 15:07:07.849632,2025-01-05 15:07:10.933021,0 days 00:00:03.083389,1,3,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
214,214,0.7258103241296519,2025-01-05 15:07:10.933353,2025-01-05 15:07:14.095801,0 days 00:00:03.162448,1,4,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
215,215,0.23770038695411827,2025-01-05 15:07:14.096219,2025-01-05 15:07:24.952962,0 days 00:00:10.856743,14,3,1.0,13.0,1.0,8.0,5.0,,,,,,,3.0,7.0,5.0,12.0,2.0,3.0,7.0,13.0,35,40.0,55.0,35.0,10.0,45.0,,,,,,,20.0,35.0,15.0,50.0,60.0,40.0,40.0,55.0,COMPLETE
216,216,0.8096195368922642,2025-01-05 15:07:24.953700,2025-01-05 15:07:27.652040,0 days 00:00:02.698340,1,3,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
217,217,0.8163082437275986,2025-01-05 15:07:27.652369,2025-01-05 15:07:30.352104,0 days 00:00:02.699735,1,3,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
218,218,0.7926948051948053,2025-01-05 15:07:30.352424,2025-01-05 15:07:33.778906,0 days 00:00:03.426482,2,4,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
219,219,0.8286062576188541,2025-01-05 15:07:33.779257,2025-01-05 15:07:37.888933,0 days 00:00:04.109676,3,3,1.0,,,,,,,,,,,4.0,,,,,,,,35,40.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
220,220,0.8282321564643129,2025-01-05 15:07:37.889308,2025-01-05 15:07:40.231994,0 days 00:00:02.342686,1,2,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
221,221,0.5216374269005848,2025-01-05 15:07:40.232327,2025-01-05 15:07:42.430612,0 days 00:00:02.198285,1,2,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
222,222,0.6698312236286921,2025-01-05 15:07:42.430932,2025-01-05 15:07:44.715467,0 days 00:00:02.284535,1,2,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
223,223,0.7946264848919716,2025-01-05 15:07:44.715788,2025-01-05 15:07:48.115424,0 days 00:00:03.399636,2,3,1.0,,,,,,,,,,,,,,,,,,,40,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
224,224,0.6559608776103621,2025-01-05 15:07:48.115763,2025-01-05 15:07:50.088943,0 days 00:00:01.973180,1,2,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
225,225,0.8597640891218873,2025-01-05 15:07:50.089271,2025-01-05 15:07:53.462117,0 days 00:00:03.372846,2,3,2.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
226,226,0.8071784967004667,2025-01-05 15:07:53.462462,2025-01-05 15:07:56.840319,0 days 00:00:03.377857,2,3,2.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
227,227,0.7179720453229674,2025-01-05 15:07:56.840662,2025-01-05 15:08:00.964560,0 days 00:00:04.123898,3,3,3.0,,,,,,,,,,,4.0,,,,,,,,35,45.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
228,228,0.8127606338615514,2025-01-05 15:08:00.964932,2025-01-05 15:08:04.392579,0 days 00:00:03.427647,2,4,2.0,,,,,,,,,,,,,,,,,,,35,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
229,229,0.8419196062346186,2025-01-05 15:08:04.392922,2025-01-05 15:08:08.516174,0 days 00:00:04.123252,3,3,1.0,,,,,,,,,,,5.0,,,,,,,,35,40.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
230,230,0.833896668276195,2025-01-05 15:08:08.516539,2025-01-05 15:08:12.609185,0 days 00:00:04.092646,3,1,1.0,,,,,,,,,,,5.0,,,,,,,,35,40.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
231,231,0.7818828002314241,2025-01-05 15:08:12.609550,2025-01-05 15:08:16.713492,0 days 00:00:04.103942,3,1,1.0,,,,,,,,,,,6.0,,,,,,,,35,40.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
232,232,0.8658039779535107,2025-01-05 15:08:16.713862,2025-01-05 15:08:21.096951,0 days 00:00:04.383089,3,1,1.0,,,,,,,,,,,5.0,,,,,,,,35,40.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
233,233,0.8052277941658472,2025-01-05 15:08:21.097326,2025-01-05 15:08:25.187282,0 days 00:00:04.089956,3,1,1.0,,,,,,,,,,,7.0,,,,,,,,35,40.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
234,234,0.8089098272584512,2025-01-05 15:08:25.187653,2025-01-05 15:08:29.282833,0 days 00:00:04.095180,3,1,2.0,,,,,,,,,,,5.0,,,,,,,,40,45.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
235,235,0.8250080567193039,2025-01-05 15:08:29.283210,2025-01-05 15:08:32.640678,0 days 00:00:03.357468,2,1,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
236,236,0.7356835484938762,2025-01-05 15:08:32.641031,2025-01-05 15:08:36.259683,0 days 00:00:03.618652,2,1,12.0,,,,,,,,,,,,,,,,,,,35,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
237,237,0.8379520520113775,2025-01-05 15:08:36.260036,2025-01-05 15:08:40.349991,0 days 00:00:04.089955,3,1,1.0,,,,,,,,,,,6.0,,,,,,,,35,40.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
238,238,0.6756432246998285,2025-01-05 15:08:40.350369,2025-01-05 15:08:44.470776,0 days 00:00:04.120407,3,1,2.0,,,,,,,,,,,6.0,,,,,,,,30,40.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
239,239,0.40433673469387754,2025-01-05 15:08:44.471154,2025-01-05 15:08:49.660079,0 days 00:00:05.188925,4,1,2.0,,,,,,,,,,,8.0,11.0,,,,,,,35,35.0,,,,,,,,,,,20.0,55.0,,,,,,,COMPLETE
240,240,0.8340572715572716,2025-01-05 15:08:49.660477,2025-01-05 15:08:53.767252,0 days 00:00:04.106775,3,1,1.0,,,,,,,,,,,5.0,,,,,,,,40,35.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
241,241,0.8738636363636363,2025-01-05 15:08:53.767615,2025-01-05 15:08:57.871643,0 days 00:00:04.104028,3,1,1.0,,,,,,,,,,,5.0,,,,,,,,40,35.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
242,242,0.6106346483704974,2025-01-05 15:08:57.872109,2025-01-05 15:09:02.539324,0 days 00:00:04.667215,4,1,1.0,,,,,,,,,,,5.0,10.0,,,,,,,45,35.0,,,,,,,,,,,15.0,30.0,,,,,,,COMPLETE
243,243,0.5320075110959372,2025-01-05 15:09:02.539890,2025-01-05 15:09:07.000156,0 days 00:00:04.460266,3,1,7.0,,,,,,,,,,,6.0,,,,,,,,40,35.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
244,244,0.7817460317460317,2025-01-05 15:09:07.000553,2025-01-05 15:09:11.109699,0 days 00:00:04.109146,3,1,1.0,,,,,,,,,,,5.0,,,,,,,,30,35.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
245,245,0.8052096985583224,2025-01-05 15:09:11.110088,2025-01-05 15:09:15.235561,0 days 00:00:04.125473,3,1,1.0,,,,,,,,,,,5.0,,,,,,,,40,35.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
246,246,0.48291316526610645,2025-01-05 15:09:15.235965,2025-01-05 15:09:20.299934,0 days 00:00:05.063969,4,1,1.0,,,,,,,,,,,6.0,12.0,,,,,,,40,60.0,,,,,,,,,,,15.0,60.0,,,,,,,COMPLETE
247,247,0.8124850514231046,2025-01-05 15:09:20.300340,2025-01-05 15:09:24.397769,0 days 00:00:04.097429,3,1,1.0,,,,,,,,,,,5.0,,,,,,,,45,35.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
248,248,0.6255147638657671,2025-01-05 15:09:24.398144,2025-01-05 15:09:28.778068,0 days 00:00:04.379924,3,1,3.0,,,,,,,,,,,7.0,,,,,,,,40,40.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
249,249,0.5206005004170142,2025-01-05 15:09:28.778440,2025-01-05 15:09:33.801448,0 days 00:00:05.023008,4,1,1.0,,,,,,,,,,,6.0,9.0,,,,,,,40,50.0,,,,,,,,,,,10.0,5.0,,,,,,,COMPLETE
250,250,0.6643410852713179,2025-01-05 15:09:33.801848,2025-01-05 15:09:37.914518,0 days 00:00:04.112670,3,1,2.0,,,,,,,,,,,5.0,,,,,,,,30,35.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
251,251,0.8683473389355743,2025-01-05 15:09:37.914895,2025-01-05 15:09:42.010175,0 days 00:00:04.095280,3,1,1.0,,,,,,,,,,,4.0,,,,,,,,40,40.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
252,252,0.8213716108452951,2025-01-05 15:09:42.010554,2025-01-05 15:09:45.359399,0 days 00:00:03.348845,2,1,1.0,,,,,,,,,,,,,,,,,,,40,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
253,253,0.8454545454545455,2025-01-05 15:09:45.359751,2025-01-05 15:09:49.461748,0 days 00:00:04.101997,3,1,1.0,,,,,,,,,,,5.0,,,,,,,,40,45.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
254,254,0.8133244281182168,2025-01-05 15:09:49.462126,2025-01-05 15:09:54.044762,0 days 00:00:04.582636,3,10,1.0,,,,,,,,,,,5.0,,,,,,,,40,45.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
255,255,0.7720953326713009,2025-01-05 15:09:54.045140,2025-01-05 15:09:58.908157,0 days 00:00:04.863017,4,1,1.0,,,,,,,,,,,4.0,2.0,,,,,,,45,45.0,,,,,,,,,,,20.0,25.0,,,,,,,COMPLETE
256,256,0.7904761904761906,2025-01-05 15:09:58.908552,2025-01-05 15:10:03.016693,0 days 00:00:04.108141,3,1,1.0,,,,,,,,,,,5.0,,,,,,,,40,45.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
257,257,0.283623417721519,2025-01-05 15:10:03.017083,2025-01-05 15:10:07.348721,0 days 00:00:04.331638,17,1,14.0,15.0,6.0,5.0,12.0,5.0,1.0,11.0,,,,4.0,8.0,1.0,7.0,8.0,13.0,14.0,3.0,40,40.0,40.0,55.0,15.0,15.0,5.0,25.0,25.0,,,,15.0,50.0,25.0,35.0,55.0,10.0,35.0,10.0,COMPLETE
258,258,0.7230155564419625,2025-01-05 15:10:07.349388,2025-01-05 15:10:11.442493,0 days 00:00:04.093105,3,1,2.0,,,,,,,,,,,6.0,,,,,,,,40,40.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
259,259,0.8332526230831315,2025-01-05 15:10:11.442873,2025-01-05 15:10:14.795047,0 days 00:00:03.352174,2,1,1.0,,,,,,,,,,,,,,,,,,,40,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
260,260,0.8035087719298246,2025-01-05 15:10:14.795396,2025-01-05 15:10:18.159026,0 days 00:00:03.363630,2,1,1.0,,,,,,,,,,,,,,,,,,,40,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
261,261,0.812125569134915,2025-01-05 15:10:18.159379,2025-01-05 15:10:22.270787,0 days 00:00:04.111408,3,1,1.0,,,,,,,,,,,5.0,,,,,,,,40,40.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
262,262,0.8124850514231046,2025-01-05 15:10:22.271165,2025-01-05 15:10:25.627197,0 days 00:00:03.356032,2,1,1.0,,,,,,,,,,,,,,,,,,,45,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
263,263,0.8107142857142857,2025-01-05 15:10:25.627548,2025-01-05 15:10:28.982857,0 days 00:00:03.355309,2,1,1.0,,,,,,,,,,,,,,,,,,,40,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
264,264,0.8213716108452951,2025-01-05 15:10:28.983214,2025-01-05 15:10:33.074682,0 days 00:00:04.091468,3,1,1.0,,,,,,,,,,,4.0,,,,,,,,40,40.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
265,265,0.6963317384370016,2025-01-05 15:10:33.075059,2025-01-05 15:10:37.250728,0 days 00:00:04.175669,3,1,2.0,,,,,,,,,,,5.0,,,,,,,,10,45.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
266,266,0.7797292942313889,2025-01-05 15:10:37.251104,2025-01-05 15:10:40.817393,0 days 00:00:03.566289,2,1,1.0,,,,,,,,,,,,,,,,,,,40,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
267,267,0.6083078491335372,2025-01-05 15:10:40.817836,2025-01-05 15:10:45.720205,0 days 00:00:04.902369,4,1,1.0,,,,,,,,,,,6.0,4.0,,,,,,,30,40.0,,,,,,,,,,,30.0,15.0,,,,,,,COMPLETE
268,268,0.851842910027362,2025-01-05 15:10:45.720720,2025-01-05 15:10:49.072478,0 days 00:00:03.351758,2,2,2.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
269,269,0.4853593611357586,2025-01-05 15:10:49.072831,2025-01-05 15:10:53.400837,0 days 00:00:04.328006,3,2,8.0,,,,,,,,,,,4.0,,,,,,,,45,40.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
270,270,0.8379475521636762,2025-01-05 15:10:53.401229,2025-01-05 15:10:56.750523,0 days 00:00:03.349294,2,2,2.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
271,271,0.8336287463744763,2025-01-05 15:10:56.750879,2025-01-05 15:11:00.113350,0 days 00:00:03.362471,2,2,2.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
272,272,0.7963963963963965,2025-01-05 15:11:00.113700,2025-01-05 15:11:04.507087,0 days 00:00:04.393387,3,2,2.0,,,,,,,,,,,5.0,,,,,,,,35,55.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
273,273,0.8469785575048733,2025-01-05 15:11:04.507512,2025-01-05 15:11:07.865380,0 days 00:00:03.357868,2,2,2.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
274,274,0.680952380952381,2025-01-05 15:11:07.865738,2025-01-05 15:11:12.803946,0 days 00:00:04.938208,4,2,2.0,,,,,,,,,,,6.0,1.0,,,,,,,35,40.0,,,,,,,,,,,15.0,35.0,,,,,,,COMPLETE
275,275,0.6246261216350948,2025-01-05 15:11:12.804363,2025-01-05 15:11:16.799938,0 days 00:00:03.995575,2,2,13.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
276,276,0.8161705551086083,2025-01-05 15:11:16.800306,2025-01-05 15:11:21.206693,0 days 00:00:04.406387,3,2,2.0,,,,,,,,,,,4.0,,,,,,,,35,40.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
277,277,0.7658520743687587,2025-01-05 15:11:21.207083,2025-01-05 15:11:24.573398,0 days 00:00:03.366315,2,2,2.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
278,278,0.7512715340442986,2025-01-05 15:11:24.573749,2025-01-05 15:11:28.683543,0 days 00:00:04.109794,3,1,2.0,,,,,,,,,,,5.0,,,,,,,,35,35.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
279,279,0.7944954128440367,2025-01-05 15:11:28.683919,2025-01-05 15:11:32.043451,0 days 00:00:03.359532,2,2,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
280,280,0.8035863219349458,2025-01-05 15:11:32.043803,2025-01-05 15:11:36.144845,0 days 00:00:04.101042,3,1,1.0,,,,,,,,,,,7.0,,,,,,,,35,40.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
281,281,0.8199106054449411,2025-01-05 15:11:36.145224,2025-01-05 15:11:39.524381,0 days 00:00:03.379157,2,1,2.0,,,,,,,,,,,,,,,,,,,30,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
282,282,0.567410868812738,2025-01-05 15:11:39.524735,2025-01-05 15:11:44.520613,0 days 00:00:04.995878,4,2,1.0,,,,,,,,,,,4.0,7.0,,,,,,,35,45.0,,,,,,,,,,,15.0,25.0,,,,,,,COMPLETE
283,283,0.8219292389853137,2025-01-05 15:11:44.521029,2025-01-05 15:11:48.913661,0 days 00:00:04.392632,3,1,1.0,,,,,,,,,,,5.0,,,,,,,,30,40.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
284,284,0.7904761904761906,2025-01-05 15:11:48.914042,2025-01-05 15:11:52.044026,0 days 00:00:03.129984,2,2,2.0,,,,,,,,,,,,,,,,,,,35,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
285,285,0.8015750588617359,2025-01-05 15:11:52.044375,2025-01-05 15:11:56.166443,0 days 00:00:04.122068,3,1,1.0,,,,,,,,,,,6.0,,,,,,,,30,40.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
286,286,0.8144144144144144,2025-01-05 15:11:56.166811,2025-01-05 15:11:59.504425,0 days 00:00:03.337614,2,1,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
287,287,0.8159167876149008,2025-01-05 15:11:59.504782,2025-01-05 15:12:03.893319,0 days 00:00:04.388537,3,1,2.0,,,,,,,,,,,3.0,,,,,,,,35,35.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
288,288,0.7892322549492998,2025-01-05 15:12:03.893770,2025-01-05 15:12:07.491225,0 days 00:00:03.597455,2,2,1.0,,,,,,,,,,,,,,,,,,,30,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
289,289,0.8507046869878728,2025-01-05 15:12:07.491594,2025-01-05 15:12:11.593504,0 days 00:00:04.101910,3,1,1.0,,,,,,,,,,,5.0,,,,,,,,35,40.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
290,290,0.8375081327260898,2025-01-05 15:12:11.593884,2025-01-05 15:12:14.937800,0 days 00:00:03.343916,2,1,3.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
291,291,0.7856459330143541,2025-01-05 15:12:14.938165,2025-01-05 15:12:18.269815,0 days 00:00:03.331650,2,2,3.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
292,292,0.27944444444444444,2025-01-05 15:12:18.270180,2025-01-05 15:12:34.270632,0 days 00:00:16.000452,8,1,3.0,,,,,,,,,,,3.0,14.0,8.0,10.0,11.0,7.0,,,35,45.0,,,,,,,,,,,30.0,45.0,60.0,15.0,20.0,50.0,,,COMPLETE
293,293,0.8089488048962038,2025-01-05 15:12:34.271395,2025-01-05 15:12:37.626441,0 days 00:00:03.355046,2,2,2.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
294,294,0.7981821106821108,2025-01-05 15:12:37.626807,2025-01-05 15:12:40.995839,0 days 00:00:03.369032,2,1,4.0,,,,,,,,,,,,,,,,,,,30,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
295,295,0.8697891517785289,2025-01-05 15:12:40.996202,2025-01-05 15:12:44.345548,0 days 00:00:03.349346,2,1,3.0,,,,,,,,,,,,,,,,,,,35,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
296,296,0.8108108108108109,2025-01-05 15:12:44.345897,2025-01-05 15:12:47.695868,0 days 00:00:03.349971,2,1,3.0,,,,,,,,,,,,,,,,,,,35,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
297,297,0.8699677938808373,2025-01-05 15:12:47.696227,2025-01-05 15:12:51.267328,0 days 00:00:03.571101,2,1,3.0,,,,,,,,,,,,,,,,,,,35,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
298,298,0.32666666666666666,2025-01-05 15:12:51.267679,2025-01-05 15:12:59.548436,0 days 00:00:08.280757,16,1,4.0,3.0,9.0,9.0,6.0,11.0,11.0,,,,,7.0,6.0,3.0,4.0,14.0,10.0,3.0,14.0,35,40.0,10.0,25.0,50.0,45.0,50.0,35.0,,,,,25.0,10.0,5.0,45.0,10.0,25.0,50.0,25.0,COMPLETE
299,299,0.7905816169131658,2025-01-05 15:12:59.549111,2025-01-05 15:13:01.957347,0 days 00:00:02.408236,1,1,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
300,300,0.8196881091617934,2025-01-05 15:13:01.957747,2025-01-05 15:13:05.308573,0 days 00:00:03.350826,2,1,3.0,,,,,,,,,,,,,,,,,,,35,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
301,301,0.8000992473740799,2025-01-05 15:13:05.308948,2025-01-05 15:13:08.662393,0 days 00:00:03.353445,2,1,3.0,,,,,,,,,,,,,,,,,,,35,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
302,302,0.7944954128440367,2025-01-05 15:13:08.662750,2025-01-05 15:13:12.030406,0 days 00:00:03.367656,2,2,2.0,,,,,,,,,,,,,,,,,,,35,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
303,303,0.28198529411764706,2025-01-05 15:13:12.030764,2025-01-05 15:13:23.730916,0 days 00:00:11.700152,9,1,6.0,,,,,,,,,,,4.0,8.0,9.0,9.0,8.0,12.0,11.0,,35,55.0,,,,,,,,,,,35.0,30.0,30.0,60.0,45.0,20.0,25.0,,COMPLETE
304,304,0.8247780468119451,2025-01-05 15:13:23.731474,2025-01-05 15:13:27.089491,0 days 00:00:03.358017,2,1,2.0,,,,,,,,,,,,,,,,,,,35,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
305,305,0.646756329113924,2025-01-05 15:13:27.089858,2025-01-05 15:13:29.375491,0 days 00:00:02.285633,1,2,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
306,306,0.7979887369267901,2025-01-05 15:13:29.375825,2025-01-05 15:13:32.724203,0 days 00:00:03.348378,2,1,4.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
307,307,0.4407679377156507,2025-01-05 15:13:32.724555,2025-01-05 15:13:38.384635,0 days 00:00:05.660080,3,15,11.0,,,,,,,,,,,8.0,,,,,,,,35,40.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
308,308,0.8416612057667103,2025-01-05 15:13:38.385020,2025-01-05 15:13:41.740324,0 days 00:00:03.355304,2,1,2.0,,,,,,,,,,,,,,,,,,,35,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
309,309,0.8482021844853703,2025-01-05 15:13:41.740677,2025-01-05 15:13:45.870568,0 days 00:00:04.129891,3,2,2.0,,,,,,,,,,,3.0,,,,,,,,35,50.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
310,310,0.4830097087378641,2025-01-05 15:13:45.870939,2025-01-05 15:13:50.876747,0 days 00:00:05.005808,4,1,2.0,,,,,,,,,,,3.0,10.0,,,,,,,35,50.0,,,,,,,,,,,25.0,35.0,,,,,,,COMPLETE
311,311,0.8007326007326008,2025-01-05 15:13:50.877170,2025-01-05 15:13:55.262154,0 days 00:00:04.384984,3,1,3.0,,,,,,,,,,,4.0,,,,,,,,35,50.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
312,312,0.8127400233761897,2025-01-05 15:13:55.262534,2025-01-05 15:13:59.803287,0 days 00:00:04.540753,3,9,2.0,,,,,,,,,,,3.0,,,,,,,,40,50.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
313,313,0.4907407407407407,2025-01-05 15:13:59.803663,2025-01-05 15:14:04.871146,0 days 00:00:05.067483,4,1,2.0,,,,,,,,,,,6.0,15.0,,,,,,,35,50.0,,,,,,,,,,,25.0,50.0,,,,,,,COMPLETE
314,314,0.7222222222222222,2025-01-05 15:14:04.871625,2025-01-05 15:14:08.994208,0 days 00:00:04.122583,3,2,3.0,,,,,,,,,,,4.0,,,,,,,,35,50.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
315,315,0.7566777624421531,2025-01-05 15:14:08.994707,2025-01-05 15:14:12.535632,0 days 00:00:03.540925,3,1,2.0,,,,,,,,,,,3.0,,,,,,,,5,50.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
316,316,0.6966715855058205,2025-01-05 15:14:12.536144,2025-01-05 15:14:16.822097,0 days 00:00:04.285953,3,1,2.0,,,,,,,,,,,9.0,,,,,,,,40,50.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
317,317,0.45114942528735635,2025-01-05 15:14:16.822489,2025-01-05 15:14:19.022165,0 days 00:00:02.199676,1,2,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
318,318,0.7946264848919716,2025-01-05 15:14:19.022500,2025-01-05 15:14:22.372696,0 days 00:00:03.350196,2,1,1.0,,,,,,,,,,,,,,,,,,,35,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
