,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
208,208,0.8380355276907001,2025-01-05 12:22:19.807684,2025-01-05 12:22:23.201746,0 days 00:00:03.394062,2,10,1.0,,,,,,,,,,,,,,,,,,,40,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
209,209,0.6768115942028985,2025-01-05 12:22:23.202098,2025-01-05 12:22:27.100476,0 days 00:00:03.898378,3,3,3.0,,,,,,,,,,,6.0,,,,,,,,40,10.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
210,210,0.8868318122555411,2025-01-05 12:22:27.100839,2025-01-05 12:22:30.768666,0 days 00:00:03.667827,2,12,2.0,,,,,,,,,,,,,,,,,,,35,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
211,211,0.8708333333333333,2025-01-05 12:22:30.769009,2025-01-05 12:22:34.211873,0 days 00:00:03.442864,2,12,2.0,,,,,,,,,,,,,,,,,,,35,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
212,212,0.8618037135278515,2025-01-05 12:22:34.212222,2025-01-05 12:22:37.668447,0 days 00:00:03.456225,2,14,2.0,,,,,,,,,,,,,,,,,,,35,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
213,213,0.8868318122555411,2025-01-05 12:22:37.668789,2025-01-05 12:22:41.124801,0 days 00:00:03.456012,2,12,2.0,,,,,,,,,,,,,,,,,,,40,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
214,214,0.7276887871853547,2025-01-05 12:22:41.125146,2025-01-05 12:22:47.227547,0 days 00:00:06.102401,1,12,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
215,215,0.7642857142857142,2025-01-05 12:22:47.227872,2025-01-05 12:22:51.624005,0 days 00:00:04.396133,3,13,2.0,,,,,,,,,,,8.0,,,,,,,,40,10.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
216,216,0.8353510895883778,2025-01-05 12:22:51.624381,2025-01-05 12:22:55.076645,0 days 00:00:03.452264,2,13,1.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
217,217,0.7216386554621849,2025-01-05 12:22:55.076985,2025-01-05 12:23:01.202538,0 days 00:00:06.125553,1,12,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
218,218,0.8771883289124669,2025-01-05 12:23:01.202930,2025-01-05 12:23:04.677254,0 days 00:00:03.474324,2,13,2.0,,,,,,,,,,,,,,,,,,,40,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
219,219,0.8708333333333333,2025-01-05 12:23:04.677619,2025-01-05 12:23:08.097647,0 days 00:00:03.420028,2,12,2.0,,,,,,,,,,,,,,,,,,,30,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
220,220,0.5031746031746032,2025-01-05 12:23:08.098107,2025-01-05 12:23:11.940607,0 days 00:00:03.842500,3,3,2.0,,,,,,,,,,,15.0,,,,,,,,40,5.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
221,221,0.8380355276907001,2025-01-05 12:23:11.941105,2025-01-05 12:23:15.365513,0 days 00:00:03.424408,2,11,3.0,,,,,,,,,,,,,,,,,,,40,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
222,222,0.903125,2025-01-05 12:23:15.365864,2025-01-05 12:23:18.963301,0 days 00:00:03.597437,2,7,2.0,,,,,,,,,,,,,,,,,,,40,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
223,223,0.8264915161466886,2025-01-05 12:23:18.963658,2025-01-05 12:23:22.414923,0 days 00:00:03.451265,2,12,2.0,,,,,,,,,,,,,,,,,,,40,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
224,224,0.861904761904762,2025-01-05 12:23:22.415275,2025-01-05 12:23:28.292832,0 days 00:00:05.877557,1,7,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,COMPLETE
225,225,0.8385416666666667,2025-01-05 12:23:28.293172,2025-01-05 12:23:31.695162,0 days 00:00:03.401990,2,10,1.0,,,,,,,,,,,,,,,,,,,40,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
226,226,0.861228813559322,2025-01-05 12:23:31.695503,2025-01-05 12:23:35.152751,0 days 00:00:03.457248,2,11,2.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
227,227,0.5852272727272727,2025-01-05 12:23:35.153106,2025-01-05 12:23:39.525515,0 days 00:00:04.372409,3,7,2.0,,,,,,,,,,,11.0,,,,,,,,35,5.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
228,228,0.7703703703703704,2025-01-05 12:23:39.525882,2025-01-05 12:23:45.412810,0 days 00:00:05.886928,1,8,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
229,229,0.903125,2025-01-05 12:23:45.413147,2025-01-05 12:23:48.766961,0 days 00:00:03.353814,2,6,8.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
230,230,0.8032786885245902,2025-01-05 12:23:48.767318,2025-01-05 12:23:52.119416,0 days 00:00:03.352098,2,6,9.0,,,,,,,,,,,,,,,,,,,35,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
231,231,0.7739583333333333,2025-01-05 12:23:52.119757,2025-01-05 12:23:55.482108,0 days 00:00:03.362351,2,7,10.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
232,232,0.8771883289124669,2025-01-05 12:23:55.482452,2025-01-05 12:23:58.826768,0 days 00:00:03.344316,2,6,2.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
233,233,0.3087027914614121,2025-01-05 12:23:58.827121,2025-01-05 12:24:01.903904,0 days 00:00:03.076783,14,7,12.0,9.0,15.0,9.0,5.0,,,,,,,9.0,1.0,1.0,7.0,14.0,6.0,8.0,9.0,40,60.0,55.0,30.0,25.0,20.0,,,,,,,45.0,15.0,20.0,15.0,20.0,55.0,55.0,30.0,COMPLETE
234,234,0.8523002421307506,2025-01-05 12:24:01.904570,2025-01-05 12:24:05.256066,0 days 00:00:03.351496,2,7,3.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
235,235,0.7258771929824561,2025-01-05 12:24:05.256438,2025-01-05 12:24:09.563605,0 days 00:00:04.307167,3,7,2.0,,,,,,,,,,,7.0,,,,,,,,40,5.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
236,236,0.8681732580037664,2025-01-05 12:24:09.563984,2025-01-05 12:24:13.006372,0 days 00:00:03.442388,2,6,8.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
237,237,0.3521739130434783,2025-01-05 12:24:13.006727,2025-01-05 12:24:23.571053,0 days 00:00:10.564326,8,3,7.0,,,,,,,,,,,8.0,10.0,3.0,10.0,13.0,15.0,,,40,15.0,,,,,,,,,,,20.0,20.0,55.0,40.0,45.0,25.0,,,COMPLETE
238,238,0.783068783068783,2025-01-05 12:24:23.571542,2025-01-05 12:24:29.486436,0 days 00:00:05.914894,1,8,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
239,239,0.8455843469063987,2025-01-05 12:24:29.486770,2025-01-05 12:24:32.903079,0 days 00:00:03.416309,2,11,2.0,,,,,,,,,,,,,,,,,,,35,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
240,240,0.5329991645781119,2025-01-05 12:24:32.903433,2025-01-05 12:24:36.847210,0 days 00:00:03.943777,3,2,3.0,,,,,,,,,,,13.0,,,,,,,,40,10.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
241,241,0.861904761904762,2025-01-05 12:24:36.847585,2025-01-05 12:24:40.194524,0 days 00:00:03.346939,2,7,2.0,,,,,,,,,,,,,,,,,,,40,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
242,242,0.8685344827586207,2025-01-05 12:24:40.194875,2025-01-05 12:24:43.543550,0 days 00:00:03.348675,2,7,6.0,,,,,,,,,,,,,,,,,,,40,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
243,243,0.8816964285714286,2025-01-05 12:24:43.543903,2025-01-05 12:24:47.133617,0 days 00:00:03.589714,2,7,3.0,,,,,,,,,,,,,,,,,,,40,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
244,244,0.8709677419354839,2025-01-05 12:24:47.134072,2025-01-05 12:24:50.706950,0 days 00:00:03.572878,2,7,4.0,,,,,,,,,,,,,,,,,,,40,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
245,245,0.8472485768500948,2025-01-05 12:24:50.707422,2025-01-05 12:24:56.579362,0 days 00:00:05.871940,1,6,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
246,246,0.8868318122555411,2025-01-05 12:24:56.579709,2025-01-05 12:25:00.187639,0 days 00:00:03.607930,2,7,2.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
247,247,0.8938029661016949,2025-01-05 12:25:00.187987,2025-01-05 12:25:03.567450,0 days 00:00:03.379463,2,7,2.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
248,248,0.87042842215256,2025-01-05 12:25:03.567815,2025-01-05 12:25:06.953419,0 days 00:00:03.385604,2,8,1.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
249,249,0.7526984126984126,2025-01-05 12:25:06.953772,2025-01-05 12:25:12.946957,0 days 00:00:05.993185,1,9,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
250,250,0.7996926229508197,2025-01-05 12:25:12.947302,2025-01-05 12:25:17.104510,0 days 00:00:04.157208,3,4,2.0,,,,,,,,,,,6.0,,,,,,,,45,10.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
251,251,0.8385416666666667,2025-01-05 12:25:17.104882,2025-01-05 12:25:20.463957,0 days 00:00:03.359075,2,5,2.0,,,,,,,,,,,,,,,,,,,35,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
252,252,0.845603813559322,2025-01-05 12:25:20.464313,2025-01-05 12:25:23.799869,0 days 00:00:03.335556,2,6,3.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
253,253,0.5488235294117647,2025-01-05 12:25:23.800227,2025-01-05 12:25:27.522443,0 days 00:00:03.722216,3,7,2.0,,,,,,,,,,,14.0,,,,,,,,40,15.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
254,254,0.7576754385964912,2025-01-05 12:25:27.522819,2025-01-05 12:25:30.644001,0 days 00:00:03.121182,1,3,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
255,255,0.8526881720430108,2025-01-05 12:25:30.644338,2025-01-05 12:25:33.991022,0 days 00:00:03.346684,2,7,1.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
256,256,0.9263771186440678,2025-01-05 12:25:33.991368,2025-01-05 12:25:37.354884,0 days 00:00:03.363516,2,8,3.0,,,,,,,,,,,,,,,,,,,35,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
257,257,0.7154195011337868,2025-01-05 12:25:37.355237,2025-01-05 12:25:41.327439,0 days 00:00:03.972202,3,8,3.0,,,,,,,,,,,9.0,,,,,,,,35,25.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
258,258,0.7727272727272727,2025-01-05 12:25:41.327810,2025-01-05 12:25:47.158886,0 days 00:00:05.831076,1,9,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
259,259,0.8708333333333333,2025-01-05 12:25:47.159227,2025-01-05 12:25:50.510626,0 days 00:00:03.351399,2,8,3.0,,,,,,,,,,,,,,,,,,,35,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
260,260,0.8868318122555411,2025-01-05 12:25:50.510974,2025-01-05 12:25:53.902071,0 days 00:00:03.391097,2,10,3.0,,,,,,,,,,,,,,,,,,,35,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
261,261,0.8668653750620964,2025-01-05 12:25:53.902421,2025-01-05 12:25:59.799634,0 days 00:00:05.897213,1,7,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
262,262,0.7100840336134454,2025-01-05 12:25:59.799972,2025-01-05 12:26:03.775759,0 days 00:00:03.975787,3,6,3.0,,,,,,,,,,,10.0,,,,,,,,30,20.0,,,,,,,,,,,60.0,,,,,,,,COMPLETE
263,263,0.7793103448275862,2025-01-05 12:26:03.776200,2025-01-05 12:26:07.156777,0 days 00:00:03.380577,2,7,2.0,,,,,,,,,,,,,,,,,,,10,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
264,264,0.829190904283448,2025-01-05 12:26:07.157146,2025-01-05 12:26:10.489341,0 days 00:00:03.332195,2,2,15.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
265,265,0.7529411764705882,2025-01-05 12:26:10.489703,2025-01-05 12:26:16.491721,0 days 00:00:06.002018,1,9,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
266,266,0.6491228070175439,2025-01-05 12:26:16.492061,2025-01-05 12:26:20.461782,0 days 00:00:03.969721,3,8,3.0,,,,,,,,,,,12.0,,,,,,,,40,30.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
267,267,0.8618037135278515,2025-01-05 12:26:20.462276,2025-01-05 12:26:23.875896,0 days 00:00:03.413620,2,10,2.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
268,268,0.8851224105461393,2025-01-05 12:26:23.876372,2025-01-05 12:26:27.444700,0 days 00:00:03.568328,2,7,1.0,,,,,,,,,,,,,,,,,,,35,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
269,269,0.8544980443285528,2025-01-05 12:26:27.445054,2025-01-05 12:26:31.579125,0 days 00:00:04.134071,3,3,2.0,,,,,,,,,,,6.0,,,,,,,,45,20.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
270,270,0.8055555555555556,2025-01-05 12:26:31.579503,2025-01-05 12:26:37.460006,0 days 00:00:05.880503,1,7,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
271,271,0.8119363395225465,2025-01-05 12:26:37.460345,2025-01-05 12:26:40.797215,0 days 00:00:03.336870,2,5,3.0,,,,,,,,,,,,,,,,,,,25,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
272,272,0.8548009367681498,2025-01-05 12:26:40.797566,2025-01-05 12:26:44.388420,0 days 00:00:03.590854,2,8,2.0,,,,,,,,,,,,,,,,,,,35,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
273,273,0.8331479421579533,2025-01-05 12:26:44.388772,2025-01-05 12:26:48.276135,0 days 00:00:03.887363,3,4,1.0,,,,,,,,,,,7.0,,,,,,,,40,15.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
274,274,0.8526881720430108,2025-01-05 12:26:48.276505,2025-01-05 12:26:51.413466,0 days 00:00:03.136961,2,7,11.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
275,275,0.7054293415479399,2025-01-05 12:26:51.413817,2025-01-05 12:26:57.313041,0 days 00:00:05.899224,1,6,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
276,276,0.8435501066098081,2025-01-05 12:26:57.313376,2025-01-05 12:27:00.670698,0 days 00:00:03.357322,2,7,2.0,,,,,,,,,,,,,,,,,,,35,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
277,277,0.8548009367681498,2025-01-05 12:27:00.671063,2025-01-05 12:27:04.863005,0 days 00:00:04.191942,3,10,3.0,,,,,,,,,,,1.0,,,,,,,,40,20.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
278,278,0.8917214912280702,2025-01-05 12:27:04.863390,2025-01-05 12:27:08.213282,0 days 00:00:03.349892,2,8,2.0,,,,,,,,,,,,,,,,,,,30,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
279,279,0.7703703703703704,2025-01-05 12:27:08.213630,2025-01-05 12:27:14.074137,0 days 00:00:05.860507,1,8,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
280,280,0.861228813559322,2025-01-05 12:27:14.074471,2025-01-05 12:27:17.508044,0 days 00:00:03.433573,2,8,4.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
281,281,0.8709677419354839,2025-01-05 12:27:17.508387,2025-01-05 12:27:21.679882,0 days 00:00:04.171495,3,9,2.0,,,,,,,,,,,5.0,,,,,,,,30,55.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
282,282,0.926984126984127,2025-01-05 12:27:21.680259,2025-01-05 12:27:25.043545,0 days 00:00:03.363286,2,8,3.0,,,,,,,,,,,,,,,,,,,30,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
283,283,0.7254641909814323,2025-01-05 12:27:25.043891,2025-01-05 12:27:30.931770,0 days 00:00:05.887879,1,8,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
284,284,0.15,2025-01-05 12:27:30.932118,2025-01-05 12:27:41.376295,0 days 00:00:10.444177,9,8,3.0,,,,,,,,,,,8.0,11.0,7.0,2.0,5.0,7.0,15.0,,45,35.0,,,,,,,,,,,25.0,25.0,35.0,5.0,35.0,40.0,30.0,,COMPLETE
285,285,0.5784153005464481,2025-01-05 12:27:41.376803,2025-01-05 12:27:45.467516,0 days 00:00:04.090713,3,8,8.0,,,,,,,,,,,7.0,,,,,,,,30,35.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
286,286,0.8452380952380952,2025-01-05 12:27:45.467893,2025-01-05 12:27:48.812875,0 days 00:00:03.344982,2,7,3.0,,,,,,,,,,,,,,,,,,,30,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
287,287,0.0,2025-01-05 12:27:48.813229,2025-01-05 12:28:15.409310,0 days 00:00:26.596081,16,9,14.0,3.0,8.0,13.0,3.0,11.0,4.0,,,,,11.0,13.0,5.0,4.0,11.0,9.0,6.0,14.0,30,40.0,40.0,5.0,30.0,60.0,45.0,20.0,,,,,30.0,10.0,50.0,45.0,25.0,45.0,40.0,5.0,COMPLETE
288,288,0.8618037135278515,2025-01-05 12:28:15.410383,2025-01-05 12:28:18.764618,0 days 00:00:03.354235,2,7,3.0,,,,,,,,,,,,,,,,,,,30,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
289,289,0.830392156862745,2025-01-05 12:28:18.764988,2025-01-05 12:28:24.626696,0 days 00:00:05.861708,1,6,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
290,290,0.8387096774193549,2025-01-05 12:28:24.627038,2025-01-05 12:28:28.025296,0 days 00:00:03.398258,2,7,3.0,,,,,,,,,,,,,,,,,,,55,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
291,291,0.8032258064516129,2025-01-05 12:28:28.025645,2025-01-05 12:28:31.945518,0 days 00:00:03.919873,3,8,4.0,,,,,,,,,,,5.0,,,,,,,,25,35.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
292,292,0.87042842215256,2025-01-05 12:28:31.945894,2025-01-05 12:28:35.538676,0 days 00:00:03.592782,2,2,1.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
293,293,0.5001434720229555,2025-01-05 12:28:35.539030,2025-01-05 12:28:39.807758,0 days 00:00:04.268728,13,7,3.0,12.0,3.0,1.0,,,,,,,,4.0,9.0,12.0,9.0,6.0,3.0,11.0,7.0,40,40.0,10.0,55.0,5.0,,,,,,,,10.0,45.0,15.0,35.0,10.0,55.0,10.0,40.0,COMPLETE
294,294,0.9021505376344086,2025-01-05 12:28:39.808343,2025-01-05 12:28:43.150974,0 days 00:00:03.342631,2,6,2.0,,,,,,,,,,,,,,,,,,,30,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
295,295,0.8320512820512821,2025-01-05 12:28:43.151340,2025-01-05 12:28:49.003567,0 days 00:00:05.852227,1,6,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,COMPLETE
296,296,0.8160860655737705,2025-01-05 12:28:49.003899,2025-01-05 12:28:53.128416,0 days 00:00:04.124517,3,5,2.0,,,,,,,,,,,6.0,,,,,,,,30,30.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
297,297,0.8550420168067226,2025-01-05 12:28:53.128787,2025-01-05 12:28:56.506243,0 days 00:00:03.377456,2,6,2.0,,,,,,,,,,,,,,,,,,,50,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
298,298,0.4208306294613887,2025-01-05 12:28:56.506595,2025-01-05 12:29:10.043587,0 days 00:00:13.536992,7,6,2.0,,,,,,,,,,,10.0,14.0,11.0,14.0,2.0,,,,30,30.0,,,,,,,,,,,55.0,35.0,25.0,60.0,40.0,,,,COMPLETE
299,299,0.15543735224586286,2025-01-05 12:29:10.044088,2025-01-05 12:29:23.588159,0 days 00:00:13.544071,19,3,1.0,8.0,3.0,6.0,10.0,5.0,11.0,1.0,9.0,15.0,,1.0,15.0,4.0,6.0,14.0,1.0,3.0,12.0,30,30.0,35.0,40.0,60.0,5.0,15.0,50.0,45.0,5.0,60.0,,15.0,25.0,5.0,30.0,55.0,10.0,50.0,45.0,COMPLETE
300,300,0.8771883289124669,2025-01-05 12:29:23.588859,2025-01-05 12:29:26.937610,0 days 00:00:03.348751,2,3,2.0,,,,,,,,,,,,,,,,,,,30,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
301,301,0.8117647058823529,2025-01-05 12:29:26.937970,2025-01-05 12:29:32.811909,0 days 00:00:05.873939,1,6,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
302,302,0.8781068217874141,2025-01-05 12:29:32.812257,2025-01-05 12:29:36.174632,0 days 00:00:03.362375,2,4,2.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
303,303,0.8385416666666667,2025-01-05 12:29:36.174984,2025-01-05 12:29:39.619575,0 days 00:00:03.444591,2,8,1.0,,,,,,,,,,,,,,,,,,,55,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
304,304,0.829190904283448,2025-01-05 12:29:39.619929,2025-01-05 12:29:44.595730,0 days 00:00:04.975801,4,9,2.0,,,,,,,,,,,2.0,4.0,,,,,,,25,25.0,,,,,,,,,,,20.0,30.0,,,,,,,COMPLETE
305,305,0.8708333333333333,2025-01-05 12:29:44.596126,2025-01-05 12:29:48.179931,0 days 00:00:03.583805,2,5,2.0,,,,,,,,,,,,,,,,,,,45,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
306,306,0.7303703703703703,2025-01-05 12:29:48.180292,2025-01-05 12:29:54.040869,0 days 00:00:05.860577,1,6,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
307,307,0.5424890350877193,2025-01-05 12:29:54.041444,2025-01-05 12:29:57.848673,0 days 00:00:03.807229,3,7,2.0,,,,,,,,,,,13.0,,,,,,,,40,10.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
308,308,0.8293650793650793,2025-01-05 12:29:57.849063,2025-01-05 12:30:01.187506,0 days 00:00:03.338443,2,7,1.0,,,,,,,,,,,,,,,,,,,35,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
309,309,0.8781779661016949,2025-01-05 12:30:01.187867,2025-01-05 12:30:04.532765,0 days 00:00:03.344898,2,8,2.0,,,,,,,,,,,,,,,,,,,30,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
310,310,0.8108831400535237,2025-01-05 12:30:04.533126,2025-01-05 12:30:07.233332,0 days 00:00:02.700206,1,3,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
311,311,0.5793650793650793,2025-01-05 12:30:07.233660,2025-01-05 12:30:11.220965,0 days 00:00:03.987305,3,9,3.0,,,,,,,,,,,9.0,,,,,,,,40,35.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
312,312,0.8779904306220095,2025-01-05 12:30:11.221345,2025-01-05 12:30:14.550467,0 days 00:00:03.329122,2,5,2.0,,,,,,,,,,,,,,,,,,,35,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
313,313,0.6263706140350878,2025-01-05 12:30:14.550812,2025-01-05 12:30:18.736081,0 days 00:00:04.185269,3,7,6.0,,,,,,,,,,,3.0,,,,,,,,40,10.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
314,314,0.8685344827586207,2025-01-05 12:30:18.736454,2025-01-05 12:30:22.102654,0 days 00:00:03.366200,2,1,3.0,,,,,,,,,,,,,,,,,,,45,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
315,315,0.8201754385964912,2025-01-05 12:30:22.103005,2025-01-05 12:30:27.954303,0 days 00:00:05.851298,1,7,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
316,316,0.8291777188328913,2025-01-05 12:30:27.954633,2025-01-05 12:30:31.301145,0 days 00:00:03.346512,2,4,2.0,,,,,,,,,,,,,,,,,,,55,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
317,317,0.8548009367681498,2025-01-05 12:30:31.301500,2025-01-05 12:30:34.683759,0 days 00:00:03.382259,2,6,4.0,,,,,,,,,,,,,,,,,,,15,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
318,318,0.7542613636363636,2025-01-05 12:30:34.684115,2025-01-05 12:30:38.651006,0 days 00:00:03.966891,3,8,1.0,,,,,,,,,,,14.0,,,,,,,,30,35.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
319,319,0.2673076923076923,2025-01-05 12:30:38.651396,2025-01-05 12:30:45.057252,0 days 00:00:06.405856,11,6,3.0,15.0,,,,,,,,,,15.0,8.0,9.0,12.0,5.0,10.0,9.0,2.0,35,10.0,20.0,,,,,,,,,,50.0,10.0,40.0,25.0,5.0,40.0,25.0,30.0,COMPLETE
320,320,0.7702156334231807,2025-01-05 12:30:45.057793,2025-01-05 12:30:50.926821,0 days 00:00:05.869028,1,7,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
321,321,0.8709677419354839,2025-01-05 12:30:50.927173,2025-01-05 12:30:54.301556,0 days 00:00:03.374383,2,7,2.0,,,,,,,,,,,,,,,,,,,45,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
