,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
92,92,0.8718756951859761,2025-01-05 21:44:08.289444,2025-01-05 21:45:20.580467,0 days 00:01:12.291023,3,2,7.0,,,,,,,,,,,13.0,,,,,,,,5,60.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
93,93,0.8887327258526425,2025-01-05 21:45:20.580995,2025-01-05 21:45:43.310366,0 days 00:00:22.729371,2,1,8.0,,,,,,,,,,,,,,,,,,,10,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
94,94,0.8898708827688953,2025-01-05 21:45:43.310848,2025-01-05 21:45:50.650524,0 days 00:00:07.339676,1,1,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,COMPLETE
95,95,0.7576154857411901,2025-01-05 21:45:50.650809,2025-01-05 21:45:57.324015,0 days 00:00:06.673206,1,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
96,96,0.8923645552272046,2025-01-05 21:45:57.324300,2025-01-05 21:46:07.209512,0 days 00:00:09.885212,1,1,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
97,97,0.8597013647872196,2025-01-05 21:46:07.209780,2025-01-05 21:46:16.919677,0 days 00:00:09.709897,1,1,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
98,98,0.894124237472036,2025-01-05 21:46:16.920162,2025-01-05 21:46:56.038480,0 days 00:00:39.118318,2,1,11.0,,,,,,,,,,,,,,,,,,,15,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
99,99,0.856184710351377,2025-01-05 21:46:56.038811,2025-01-05 21:47:50.306224,0 days 00:00:54.267413,3,1,6.0,,,,,,,,,,,15.0,,,,,,,,20,35.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
100,100,0.4345899445805894,2025-01-05 21:47:50.306758,2025-01-05 21:48:49.974892,0 days 00:00:59.668134,5,1,10.0,,,,,,,,,,,10.0,14.0,1.0,,,,,,15,45.0,,,,,,,,,,,5.0,55.0,10.0,,,,,,COMPLETE
101,101,0.8885178873708692,2025-01-05 21:48:49.975459,2025-01-05 21:49:18.843026,0 days 00:00:28.867567,2,2,10.0,,,,,,,,,,,,,,,,,,,10,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
102,102,0.882138741108569,2025-01-05 21:49:18.843497,2025-01-05 21:49:31.160614,0 days 00:00:12.317117,1,2,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
103,103,0.8769533726533212,2025-01-05 21:49:31.160927,2025-01-05 21:50:00.691347,0 days 00:00:29.530420,2,1,12.0,,,,,,,,,,,,,,,,,,,10,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
104,104,0.7714844863108516,2025-01-05 21:50:00.691676,2025-01-05 21:50:13.027917,0 days 00:00:12.336241,1,2,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
105,105,0.877335744489235,2025-01-05 21:50:13.028330,2025-01-05 21:50:39.459631,0 days 00:00:26.431301,2,1,11.0,,,,,,,,,,,,,,,,,,,10,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
106,106,0.8608469727179264,2025-01-05 21:50:39.460018,2025-01-05 21:52:34.420371,0 days 00:01:54.960353,3,1,10.0,,,,,,,,,,,12.0,,,,,,,,35,40.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
107,107,0.2846031070032267,2025-01-05 21:52:34.420915,2025-01-05 21:53:17.332463,0 days 00:00:42.911548,11,2,8.0,13.0,,,,,,,,,,3.0,11.0,8.0,3.0,13.0,13.0,9.0,3.0,25,50.0,15.0,,,,,,,,,,30.0,45.0,20.0,10.0,25.0,25.0,5.0,30.0,COMPLETE
108,108,0.8730040005091431,2025-01-05 21:53:17.332977,2025-01-05 21:53:29.757758,0 days 00:00:12.424781,1,1,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
109,109,0.3393368392786905,2025-01-05 21:53:29.758180,2025-01-05 21:55:50.519004,0 days 00:02:20.760824,4,2,12.0,,,,,,,,,,,14.0,10.0,,,,,,,10,50.0,,,,,,,,,,,25.0,60.0,,,,,,,COMPLETE
110,110,0.29118955612936337,2025-01-05 21:55:50.519562,2025-01-05 21:58:01.880872,0 days 00:02:11.361310,14,1,9.0,9.0,15.0,12.0,15.0,,,,,,,1.0,15.0,14.0,13.0,4.0,9.0,6.0,8.0,15,40.0,45.0,60.0,40.0,20.0,,,,,,,10.0,10.0,35.0,35.0,50.0,55.0,25.0,45.0,COMPLETE
111,111,0.889419687092014,2025-01-05 21:58:01.881593,2025-01-05 21:58:20.289181,0 days 00:00:18.407588,2,2,11.0,,,,,,,,,,,,,,,,,,,5,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
112,112,0.883445654557099,2025-01-05 21:58:20.289527,2025-01-05 21:58:37.761858,0 days 00:00:17.472331,2,2,10.0,,,,,,,,,,,,,,,,,,,5,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
113,113,0.7426094615694098,2025-01-05 21:58:37.762252,2025-01-05 21:58:49.982845,0 days 00:00:12.220593,1,3,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,COMPLETE
114,114,0.8667701623305899,2025-01-05 21:58:49.983251,2025-01-05 21:59:43.423560,0 days 00:00:53.440309,3,1,11.0,,,,,,,,,,,6.0,,,,,,,,5,50.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
115,115,0.8884534533454688,2025-01-05 21:59:43.424107,2025-01-05 22:00:14.730088,0 days 00:00:31.305981,2,2,13.0,,,,,,,,,,,,,,,,,,,10,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
116,116,0.7642097233044363,2025-01-05 22:00:14.730439,2025-01-05 22:00:23.519753,0 days 00:00:08.789314,1,1,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
117,117,0.8688758157383675,2025-01-05 22:00:23.520109,2025-01-05 22:02:14.601111,0 days 00:01:51.081002,3,2,10.0,,,,,,,,,,,4.0,,,,,,,,40,55.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
118,118,0.8677259373031867,2025-01-05 22:02:14.601659,2025-01-05 22:02:30.564838,0 days 00:00:15.963179,2,1,11.0,,,,,,,,,,,,,,,,,,,5,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
119,119,0.660479212227304,2025-01-05 22:02:30.565181,2025-01-05 22:02:40.563479,0 days 00:00:09.998298,1,2,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,COMPLETE
120,120,0.8324923106497502,2025-01-05 22:02:40.563774,2025-01-05 22:02:46.938083,0 days 00:00:06.374309,1,3,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
121,121,0.8947508814500742,2025-01-05 22:02:46.938370,2025-01-05 22:03:18.412243,0 days 00:00:31.473873,2,2,13.0,,,,,,,,,,,,,,,,,,,10,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
122,122,0.8856622314237943,2025-01-05 22:03:18.412753,2025-01-05 22:04:01.773741,0 days 00:00:43.360988,2,1,14.0,,,,,,,,,,,,,,,,,,,15,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
123,123,0.861012953370283,2025-01-05 22:04:01.774234,2025-01-05 22:05:51.405786,0 days 00:01:49.631552,3,2,15.0,,,,,,,,,,,11.0,,,,,,,,10,50.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
124,124,0.5509439782503185,2025-01-05 22:05:51.406333,2025-01-05 22:05:57.184908,0 days 00:00:05.778575,1,1,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,COMPLETE
125,125,0.8856842262073724,2025-01-05 22:05:57.185210,2025-01-05 22:06:18.183584,0 days 00:00:20.998374,2,3,13.0,,,,,,,,,,,,,,,,,,,5,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
126,126,0.8816711874750578,2025-01-05 22:06:18.183930,2025-01-05 22:06:43.549452,0 days 00:00:25.365522,2,2,8.0,,,,,,,,,,,,,,,,,,,10,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
127,127,0.8857514979596397,2025-01-05 22:06:43.549964,2025-01-05 22:06:52.325615,0 days 00:00:08.775651,1,1,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
128,128,0.0,2025-01-05 22:06:52.325923,2025-01-05 22:20:38.181589,0 days 00:13:45.855666,19,1,9.0,12.0,10.0,6.0,10.0,11.0,15.0,6.0,14.0,15.0,,13.0,12.0,11.0,10.0,10.0,3.0,5.0,3.0,5,50.0,15.0,25.0,25.0,20.0,45.0,40.0,40.0,60.0,45.0,,45.0,5.0,45.0,25.0,35.0,30.0,40.0,25.0,COMPLETE
129,129,0.8938880358652965,2025-01-05 22:20:38.182411,2025-01-05 22:20:54.604214,0 days 00:00:16.421803,2,3,7.0,,,,,,,,,,,,,,,,,,,5,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
130,130,0.8615738609256969,2025-01-05 22:20:54.604607,2025-01-05 22:21:23.976390,0 days 00:00:29.371783,3,3,7.0,,,,,,,,,,,15.0,,,,,,,,5,40.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
131,131,0.8881546780157481,2025-01-05 22:21:23.976864,2025-01-05 22:21:47.505060,0 days 00:00:23.528196,2,3,6.0,,,,,,,,,,,,,,,,,,,10,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
132,132,0.4184511986068406,2025-01-05 22:21:47.505394,2025-01-05 22:21:55.325165,0 days 00:00:07.819771,1,2,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
133,133,0.8779743283664714,2025-01-05 22:21:55.325520,2025-01-05 22:22:46.796053,0 days 00:00:51.470533,2,4,7.0,,,,,,,,,,,,,,,,,,,25,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
134,134,0.6705603155256683,2025-01-05 22:22:46.796579,2025-01-05 22:22:53.103092,0 days 00:00:06.306513,1,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
135,135,0.8803599324688789,2025-01-05 22:22:53.103498,2025-01-05 22:23:15.421155,0 days 00:00:22.317657,2,2,8.0,,,,,,,,,,,,,,,,,,,10,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
136,136,0.8702924623574608,2025-01-05 22:23:15.421520,2025-01-05 22:24:42.502776,0 days 00:01:27.081256,3,1,12.0,,,,,,,,,,,2.0,,,,,,,,35,45.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
137,137,0.7442981184157655,2025-01-05 22:24:42.503325,2025-01-05 22:25:03.932485,0 days 00:00:21.429160,1,4,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
138,138,0.8678829120817815,2025-01-05 22:25:03.932812,2025-01-05 22:26:59.629055,0 days 00:01:55.696243,2,2,8.0,,,,,,,,,,,,,,,,,,,60,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
139,139,0.8720093613691364,2025-01-05 22:26:59.629600,2025-01-05 22:27:16.630906,0 days 00:00:17.001306,2,1,11.0,,,,,,,,,,,,,,,,,,,5,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
140,140,0.44838468801847986,2025-01-05 22:27:16.631351,2025-01-05 22:29:59.862897,0 days 00:02:43.231546,4,3,9.0,,,,,,,,,,,8.0,8.0,,,,,,,10,40.0,,,,,,,,,,,55.0,55.0,,,,,,,COMPLETE
141,141,0.8645368698723428,2025-01-05 22:29:59.863482,2025-01-05 22:30:31.316966,0 days 00:00:31.453484,2,2,13.0,,,,,,,,,,,,,,,,,,,10,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
142,142,0.7307417194918313,2025-01-05 22:30:31.317371,2025-01-05 22:30:42.785217,0 days 00:00:11.467846,1,2,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
143,143,0.8698767651105055,2025-01-05 22:30:42.785638,2025-01-05 22:31:24.528175,0 days 00:00:41.742537,3,1,14.0,,,,,,,,,,,5.0,,,,,,,,10,45.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
144,144,0.8810443500775826,2025-01-05 22:31:24.528605,2025-01-05 22:31:44.015971,0 days 00:00:19.487366,2,1,13.0,,,,,,,,,,,,,,,,,,,5,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
145,145,0.6815034611614801,2025-01-05 22:31:44.016442,2025-01-05 22:32:10.285089,0 days 00:00:26.268647,1,2,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
146,146,0.864005428924993,2025-01-05 22:32:10.285411,2025-01-05 22:33:03.774357,0 days 00:00:53.488946,2,12,12.0,,,,,,,,,,,,,,,,,,,10,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
147,147,0.23384503890994635,2025-01-05 22:33:03.774878,2025-01-05 22:34:11.346551,0 days 00:01:07.571673,9,3,13.0,,,,,,,,,,,9.0,11.0,2.0,5.0,7.0,6.0,15.0,,5,55.0,,,,,,,,,,,45.0,15.0,30.0,20.0,10.0,40.0,55.0,,COMPLETE
148,148,0.48478461799726613,2025-01-05 22:34:11.347204,2025-01-05 22:34:19.292843,0 days 00:00:07.945639,1,1,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
149,149,0.7920693866679827,2025-01-05 22:34:19.293167,2025-01-05 22:34:28.365598,0 days 00:00:09.072431,1,2,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,COMPLETE
150,150,0.874934582249381,2025-01-05 22:34:28.365900,2025-01-05 22:35:18.052020,0 days 00:00:49.686120,3,11,14.0,,,,,,,,,,,6.0,,,,,,,,5,50.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
151,151,0.8929561374236186,2025-01-05 22:35:18.052578,2025-01-05 22:35:44.264641,0 days 00:00:26.212063,2,4,6.0,,,,,,,,,,,,,,,,,,,10,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
152,152,0.8723081236120618,2025-01-05 22:35:44.265027,2025-01-05 22:36:08.191413,0 days 00:00:23.926386,2,3,6.0,,,,,,,,,,,,,,,,,,,10,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
153,153,0.8763321241648508,2025-01-05 22:36:08.191883,2025-01-05 22:36:37.018539,0 days 00:00:28.826656,2,4,7.0,,,,,,,,,,,,,,,,,,,10,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
154,154,0.8814847777396735,2025-01-05 22:36:37.018915,2025-01-05 22:36:49.228026,0 days 00:00:12.209111,1,2,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
155,155,0.8615492503113238,2025-01-05 22:36:49.228471,2025-01-05 22:37:26.539043,0 days 00:00:37.310572,3,1,5.0,,,,,,,,,,,4.0,,,,,,,,10,45.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
156,156,0.8787686834536984,2025-01-05 22:37:26.539473,2025-01-05 22:39:34.288745,0 days 00:02:07.749272,2,5,6.0,,,,,,,,,,,,,,,,,,,60,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
157,157,0.0,2025-01-05 22:39:34.289308,2025-01-05 22:46:10.334364,0 days 00:06:36.045056,16,2,7.0,3.0,4.0,1.0,12.0,4.0,6.0,,,,,10.0,14.0,10.0,7.0,2.0,14.0,11.0,15.0,5,50.0,25.0,40.0,15.0,50.0,15.0,25.0,,,,,10.0,40.0,55.0,15.0,55.0,20.0,20.0,40.0,COMPLETE
158,158,0.9088705711377523,2025-01-05 22:46:10.335153,2025-01-05 22:46:25.577323,0 days 00:00:15.242170,1,1,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
159,159,0.8574464989714522,2025-01-05 22:46:25.577786,2025-01-05 22:46:38.406558,0 days 00:00:12.828772,1,1,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
160,160,0.7409882829335765,2025-01-05 22:46:38.406888,2025-01-05 22:46:50.398287,0 days 00:00:11.991399,1,1,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
161,161,0.8740851634691125,2025-01-05 22:46:50.398596,2025-01-05 22:47:28.300178,0 days 00:00:37.901582,2,1,5.0,,,,,,,,,,,,,,,,,,,30,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
162,162,0.795688804339551,2025-01-05 22:47:28.300709,2025-01-05 22:47:44.866733,0 days 00:00:16.566024,1,1,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
163,163,0.8630954612786129,2025-01-05 22:47:44.867043,2025-01-05 22:49:01.903871,0 days 00:01:17.036828,2,2,9.0,,,,,,,,,,,,,,,,,,,35,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
164,164,0.8875584411908711,2025-01-05 22:49:01.904427,2025-01-05 22:49:35.614465,0 days 00:00:33.710038,1,3,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
165,165,0.8914727813846087,2025-01-05 22:49:35.614849,2025-01-05 22:50:02.167559,0 days 00:00:26.552710,2,1,11.0,,,,,,,,,,,,,,,,,,,10,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
166,166,0.4430847476677532,2025-01-05 22:50:02.168054,2025-01-05 22:50:16.859593,0 days 00:00:14.691539,1,7,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
167,167,0.8634621585504372,2025-01-05 22:50:16.859911,2025-01-05 22:50:48.827109,0 days 00:00:31.967198,3,1,11.0,,,,,,,,,,,2.0,,,,,,,,10,35.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
168,168,0.8650829064433132,2025-01-05 22:50:48.827667,2025-01-05 22:52:35.165217,0 days 00:01:46.337550,2,1,10.0,,,,,,,,,,,,,,,,,,,50,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
169,169,0.21855010129343927,2025-01-05 22:52:35.165764,2025-01-05 22:53:40.105051,0 days 00:01:04.939287,12,1,11.0,8.0,10.0,,,,,,,,,12.0,13.0,6.0,14.0,6.0,3.0,13.0,11.0,40,40.0,60.0,10.0,,,,,,,,,25.0,30.0,60.0,10.0,45.0,55.0,10.0,55.0,COMPLETE
170,170,0.757481986132391,2025-01-05 22:53:40.105759,2025-01-05 22:53:46.449746,0 days 00:00:06.343987,1,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
171,171,0.9016134238572248,2025-01-05 22:53:46.450052,2025-01-05 22:54:16.090752,0 days 00:00:29.640700,2,2,12.0,,,,,,,,,,,,,,,,,,,10,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
172,172,0.8497461939579547,2025-01-05 22:54:16.091301,2025-01-05 22:54:45.813108,0 days 00:00:29.721807,2,2,12.0,,,,,,,,,,,,,,,,,,,10,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
173,173,0.8892132422332805,2025-01-05 22:54:45.813487,2025-01-05 22:55:26.945761,0 days 00:00:41.132274,2,2,12.0,,,,,,,,,,,,,,,,,,,15,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
174,174,0.7195097387556146,2025-01-05 22:55:26.946281,2025-01-05 22:58:44.945236,0 days 00:03:17.998955,3,1,12.0,,,,,,,,,,,14.0,,,,,,,,55,45.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
175,175,0.9127157492763245,2025-01-05 22:58:44.945801,2025-01-05 22:58:55.584016,0 days 00:00:10.638215,1,2,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
176,176,0.7650613502018913,2025-01-05 22:58:55.584357,2025-01-05 22:59:09.502036,0 days 00:00:13.917679,1,2,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
177,177,0.42188207530707156,2025-01-05 22:59:09.502368,2025-01-05 22:59:24.692682,0 days 00:00:15.190314,1,3,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
178,178,0.8484131819101144,2025-01-05 22:59:24.693187,2025-01-05 22:59:38.766395,0 days 00:00:14.073208,1,2,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
179,179,0.8744458381932142,2025-01-05 22:59:38.766723,2025-01-05 23:00:48.029193,0 days 00:01:09.262470,2,11,12.0,,,,,,,,,,,,,,,,,,,15,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
180,180,0.8822126300010394,2025-01-05 23:00:48.029745,2025-01-05 23:00:59.871384,0 days 00:00:11.841639,1,2,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
181,181,0.8628772132160865,2025-01-05 23:00:59.871839,2025-01-05 23:01:27.243037,0 days 00:00:27.371198,2,1,7.0,,,,,,,,,,,,,,,,,,,15,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
182,182,0.8750443306902205,2025-01-05 23:01:27.243412,2025-01-05 23:01:53.722232,0 days 00:00:26.478820,2,1,11.0,,,,,,,,,,,,,,,,,,,10,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
183,183,0.9055701188641612,2025-01-05 23:01:53.722764,2025-01-05 23:02:02.383415,0 days 00:00:08.660651,1,1,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
184,184,0.8662288855525173,2025-01-05 23:02:02.383723,2025-01-05 23:02:10.913785,0 days 00:00:08.530062,1,1,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
185,185,0.8680120829285523,2025-01-05 23:02:10.914131,2025-01-05 23:02:30.457205,0 days 00:00:19.543074,1,3,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
186,186,0.7679898979707365,2025-01-05 23:02:30.457715,2025-01-05 23:02:42.926187,0 days 00:00:12.468472,1,2,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
187,187,0.22234581530547007,2025-01-05 23:02:42.926515,2025-01-05 23:03:32.669311,0 days 00:00:49.742796,7,4,13.0,,,,,,,,,,,11.0,9.0,15.0,11.0,12.0,,,,15,40.0,,,,,,,,,,,20.0,25.0,10.0,55.0,60.0,,,,COMPLETE
188,188,0.8456755739247861,2025-01-05 23:03:32.669934,2025-01-05 23:03:47.591136,0 days 00:00:14.921202,2,1,11.0,,,,,,,,,,,,,,,,,,,5,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
189,189,0.9005468695381511,2025-01-05 23:03:47.591467,2025-01-05 23:04:20.422773,0 days 00:00:32.831306,1,2,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
190,190,0.870630736706067,2025-01-05 23:04:20.423326,2025-01-05 23:04:39.976824,0 days 00:00:19.553498,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
191,191,0.9035399641965214,2025-01-05 23:04:39.977338,2025-01-05 23:05:13.851345,0 days 00:00:33.874007,1,2,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
192,192,0.7666888220306194,2025-01-05 23:05:13.851701,2025-01-05 23:05:41.668923,0 days 00:00:27.817222,1,2,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
193,193,0.8751112318040111,2025-01-05 23:05:41.669452,2025-01-05 23:06:10.797013,0 days 00:00:29.127561,1,2,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
194,194,0.9093097681332976,2025-01-05 23:06:10.797535,2025-01-05 23:06:31.169981,0 days 00:00:20.372446,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
195,195,0.8962210394084205,2025-01-05 23:06:31.170319,2025-01-05 23:06:51.086037,0 days 00:00:19.915718,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
196,196,0.8966873069572385,2025-01-05 23:06:51.086363,2025-01-05 23:07:11.557789,0 days 00:00:20.471426,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
197,197,0.7999757245918606,2025-01-05 23:07:11.558321,2025-01-05 23:07:31.849197,0 days 00:00:20.290876,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
198,198,0.8598173067369156,2025-01-05 23:07:31.849512,2025-01-05 23:07:52.061114,0 days 00:00:20.211602,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
199,199,0.906239139636571,2025-01-05 23:07:52.061630,2025-01-05 23:08:11.522022,0 days 00:00:19.460392,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
200,200,0.9101719627315701,2025-01-05 23:08:11.522361,2025-01-05 23:08:27.933551,0 days 00:00:16.411190,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
201,201,0.7952010373299212,2025-01-05 23:08:27.934000,2025-01-05 23:08:47.859523,0 days 00:00:19.925523,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
202,202,0.7366037772375805,2025-01-05 23:08:47.859910,2025-01-05 23:09:06.519787,0 days 00:00:18.659877,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
203,203,0.8320593557487064,2025-01-05 23:09:06.520114,2025-01-05 23:09:26.421633,0 days 00:00:19.901519,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
204,204,0.8905435117910752,2025-01-05 23:09:26.422146,2025-01-05 23:09:45.696109,0 days 00:00:19.273963,1,1,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
205,205,0.9085204496378756,2025-01-05 23:09:45.696436,2025-01-05 23:10:19.027517,0 days 00:00:33.331081,1,2,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
206,206,0.9061831364987478,2025-01-05 23:10:19.028055,2025-01-05 23:10:47.056937,0 days 00:00:28.028882,1,2,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
207,207,0.8831394685825065,2025-01-05 23:10:47.057285,2025-01-05 23:11:20.439222,0 days 00:00:33.381937,1,2,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
