,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
95,95,0.7309833024118739,2025-01-05 16:15:01.095784,2025-01-05 16:15:06.487846,0 days 00:00:05.392062,3,13,3.0,,,,,,,,,,,10.0,,,,,,,,60,20.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
96,96,0.5146909827760892,2025-01-05 16:15:06.488214,2025-01-05 16:15:10.670622,0 days 00:00:04.182408,3,12,4.0,,,,,,,,,,,10.0,,,,,,,,60,20.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
97,97,0.29699666295884314,2025-01-05 16:15:10.670979,2025-01-05 16:15:14.627817,0 days 00:00:03.956838,1,13,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
98,98,0.6570731707317073,2025-01-05 16:15:14.628147,2025-01-05 16:15:17.865319,0 days 00:00:03.237172,2,11,3.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
99,99,0.31663685152057247,2025-01-05 16:15:17.865656,2025-01-05 16:15:23.711008,0 days 00:00:05.845352,4,9,2.0,,,,,,,,,,,12.0,2.0,,,,,,,55,20.0,,,,,,,,,,,10.0,5.0,,,,,,,COMPLETE
100,100,0.5182926829268293,2025-01-05 16:15:23.711399,2025-01-05 16:15:28.996748,0 days 00:00:05.285349,3,14,4.0,,,,,,,,,,,13.0,,,,,,,,60,10.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
101,101,0.6655813953488372,2025-01-05 16:15:28.997117,2025-01-05 16:15:32.850578,0 days 00:00:03.853461,2,13,2.0,,,,,,,,,,,,,,,,,,,55,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
102,102,0.6627282491944146,2025-01-05 16:15:32.850916,2025-01-05 16:15:36.030889,0 days 00:00:03.179973,2,13,3.0,,,,,,,,,,,,,,,,,,,55,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
103,103,0.6176762661370407,2025-01-05 16:15:36.031242,2025-01-05 16:15:41.595995,0 days 00:00:05.564753,1,14,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
104,104,0.7009090909090909,2025-01-05 16:15:41.596323,2025-01-05 16:15:45.569769,0 days 00:00:03.973446,2,12,1.0,,,,,,,,,,,,,,,,,,,55,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
105,105,0.5285412262156448,2025-01-05 16:15:45.570110,2025-01-05 16:15:50.159758,0 days 00:00:04.589648,3,11,2.0,,,,,,,,,,,7.0,,,,,,,,60,30.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
106,106,0.6567622950819672,2025-01-05 16:15:50.160129,2025-01-05 16:15:54.352402,0 days 00:00:04.192273,1,12,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
107,107,0.7607565011820331,2025-01-05 16:15:54.352719,2025-01-05 16:15:58.068268,0 days 00:00:03.715549,2,12,1.0,,,,,,,,,,,,,,,,,,,60,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
108,108,0.3134479271991911,2025-01-05 16:15:58.068603,2025-01-05 16:16:05.287432,0 days 00:00:07.218829,3,12,3.0,,,,,,,,,,,14.0,,,,,,,,5,35.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
109,109,0.637641723356009,2025-01-05 16:16:05.287837,2025-01-05 16:16:08.436838,0 days 00:00:03.149001,2,11,1.0,,,,,,,,,,,,,,,,,,,55,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
110,110,0.2578947368421053,2025-01-05 16:16:08.437271,2025-01-05 16:16:21.224281,0 days 00:00:12.787010,5,12,2.0,,,,,,,,,,,11.0,14.0,14.0,,,,,,60,30.0,,,,,,,,,,,30.0,45.0,55.0,,,,,,COMPLETE
111,111,0.7161841480778358,2025-01-05 16:16:21.224828,2025-01-05 16:16:24.686682,0 days 00:00:03.461854,2,12,1.0,,,,,,,,,,,,,,,,,,,60,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
112,112,0.6673392181588903,2025-01-05 16:16:24.687035,2025-01-05 16:16:29.160379,0 days 00:00:04.473344,1,12,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
113,113,0.7213862289101687,2025-01-05 16:16:29.160700,2025-01-05 16:16:33.375210,0 days 00:00:04.214510,2,11,1.0,,,,,,,,,,,,,,,,,,,55,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
114,114,0.6785225718194254,2025-01-05 16:16:33.375553,2025-01-05 16:16:37.165993,0 days 00:00:03.790440,2,10,1.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
115,115,0.5779727095516569,2025-01-05 16:16:37.166337,2025-01-05 16:16:40.745613,0 days 00:00:03.579276,3,11,1.0,,,,,,,,,,,4.0,,,,,,,,55,25.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
116,116,0.6564102564102564,2025-01-05 16:16:40.745974,2025-01-05 16:16:44.251598,0 days 00:00:03.505624,1,10,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
117,117,0.5909090909090909,2025-01-05 16:16:44.251914,2025-01-05 16:16:47.739175,0 days 00:00:03.487261,3,11,2.0,,,,,,,,,,,9.0,,,,,,,,50,30.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
118,118,0.6196060037523452,2025-01-05 16:16:47.739537,2025-01-05 16:16:50.656972,0 days 00:00:02.917435,2,13,1.0,,,,,,,,,,,,,,,,,,,60,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
119,119,0.6106050748210801,2025-01-05 16:16:50.657315,2025-01-05 16:16:54.393701,0 days 00:00:03.736386,1,12,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
120,120,0.6666666666666666,2025-01-05 16:16:54.394028,2025-01-05 16:16:58.457877,0 days 00:00:04.063849,2,13,2.0,,,,,,,,,,,,,,,,,,,60,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
121,121,0.7019927536231885,2025-01-05 16:16:58.458221,2025-01-05 16:17:01.985516,0 days 00:00:03.527295,2,10,1.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
122,122,0.38167435728411336,2025-01-05 16:17:01.985854,2025-01-05 16:17:18.484255,0 days 00:00:16.498401,9,9,1.0,,,,,,,,,,,15.0,12.0,2.0,3.0,6.0,3.0,10.0,,60,35.0,,,,,,,,,,,15.0,25.0,20.0,15.0,15.0,40.0,10.0,,COMPLETE
123,123,0.40930232558139534,2025-01-05 16:17:18.484763,2025-01-05 16:17:21.638111,0 days 00:00:03.153348,3,10,1.0,,,,,,,,,,,6.0,,,,,,,,55,40.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
124,124,0.6084480303749407,2025-01-05 16:17:21.638484,2025-01-05 16:17:24.189678,0 days 00:00:02.551194,2,10,2.0,,,,,,,,,,,,,,,,,,,60,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
125,125,0.3155694879832811,2025-01-05 16:17:24.190028,2025-01-05 16:17:28.188209,0 days 00:00:03.998181,1,11,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
126,126,0.6581818181818182,2025-01-05 16:17:28.188531,2025-01-05 16:17:31.807830,0 days 00:00:03.619299,2,12,1.0,,,,,,,,,,,,,,,,,,,55,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
127,127,0.4865831842576029,2025-01-05 16:17:31.808180,2025-01-05 16:17:35.750983,0 days 00:00:03.942803,3,11,2.0,,,,,,,,,,,8.0,,,,,,,,60,30.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
128,128,0.39620471535365154,2025-01-05 16:17:35.751357,2025-01-05 16:17:41.454730,0 days 00:00:05.703373,4,10,1.0,,,,,,,,,,,10.0,8.0,,,,,,,55,25.0,,,,,,,,,,,20.0,60.0,,,,,,,COMPLETE
129,129,0.33712121212121215,2025-01-05 16:17:41.455202,2025-01-05 16:17:46.887850,0 days 00:00:05.432648,1,8,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
130,130,0.7161841480778358,2025-01-05 16:17:46.888292,2025-01-05 16:17:49.657711,0 days 00:00:02.769419,2,13,1.0,,,,,,,,,,,,,,,,,,,50,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
131,131,0.5727272727272728,2025-01-05 16:17:49.658070,2025-01-05 16:17:52.644672,0 days 00:00:02.986602,2,13,1.0,,,,,,,,,,,,,,,,,,,50,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
132,132,0.6581818181818182,2025-01-05 16:17:52.645020,2025-01-05 16:17:56.517850,0 days 00:00:03.872830,3,14,1.0,,,,,,,,,,,3.0,,,,,,,,55,10.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
133,133,0.7312673450508789,2025-01-05 16:17:56.518216,2025-01-05 16:17:59.993634,0 days 00:00:03.475418,2,12,2.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
134,134,0.650713907985193,2025-01-05 16:17:59.993976,2025-01-05 16:18:04.041129,0 days 00:00:04.047153,1,12,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
135,135,0.6725201708590414,2025-01-05 16:18:04.041458,2025-01-05 16:18:07.986633,0 days 00:00:03.945175,2,13,1.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
136,136,0.6215415019762847,2025-01-05 16:18:07.986981,2025-01-05 16:18:11.029480,0 days 00:00:03.042499,2,13,2.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
137,137,0.6356589147286822,2025-01-05 16:18:11.029821,2025-01-05 16:18:15.323616,0 days 00:00:04.293795,3,12,1.0,,,,,,,,,,,13.0,,,,,,,,60,15.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
138,138,0.36363636363636365,2025-01-05 16:18:15.323980,2025-01-05 16:18:20.853964,0 days 00:00:05.529984,1,14,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
139,139,0.5041666666666667,2025-01-05 16:18:20.854300,2025-01-05 16:18:26.271479,0 days 00:00:05.417179,13,12,3.0,11.0,4.0,5.0,,,,,,,,9.0,11.0,8.0,13.0,12.0,8.0,7.0,15.0,60,25.0,50.0,45.0,5.0,,,,,,,,25.0,35.0,35.0,50.0,40.0,15.0,25.0,35.0,COMPLETE
140,140,0.42239467849223944,2025-01-05 16:18:26.272063,2025-01-05 16:18:31.925492,0 days 00:00:05.653429,4,13,8.0,,,,,,,,,,,4.0,1.0,,,,,,,55,10.0,,,,,,,,,,,15.0,15.0,,,,,,,COMPLETE
141,141,0.5744151319064211,2025-01-05 16:18:31.925888,2025-01-05 16:18:35.331952,0 days 00:00:03.406064,2,11,2.0,,,,,,,,,,,,,,,,,,,55,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
142,142,0.520703933747412,2025-01-05 16:18:35.332302,2025-01-05 16:18:39.094675,0 days 00:00:03.762373,2,11,7.0,,,,,,,,,,,,,,,,,,,55,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
143,143,0.7436363636363637,2025-01-05 16:18:39.095022,2025-01-05 16:18:42.706096,0 days 00:00:03.611074,2,12,2.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
144,144,0.677564558161573,2025-01-05 16:18:42.706436,2025-01-05 16:18:47.303402,0 days 00:00:04.596966,1,12,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
145,145,0.5765306122448979,2025-01-05 16:18:47.303719,2025-01-05 16:18:52.526899,0 days 00:00:05.223180,3,12,1.0,,,,,,,,,,,12.0,,,,,,,,60,15.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
146,146,0.6666666666666666,2025-01-05 16:18:52.527266,2025-01-05 16:18:56.575120,0 days 00:00:04.047854,2,13,2.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
147,147,0.6368487131198995,2025-01-05 16:18:56.575462,2025-01-05 16:19:00.345653,0 days 00:00:03.770191,1,12,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
148,148,0.08823529411764706,2025-01-05 16:19:00.346024,2025-01-05 16:19:16.281031,0 days 00:00:15.935007,8,13,1.0,,,,,,,,,,,7.0,13.0,9.0,6.0,15.0,2.0,,,60,25.0,,,,,,,,,,,20.0,50.0,50.0,25.0,25.0,50.0,,,COMPLETE
149,149,0.6887351778656126,2025-01-05 16:19:16.281618,2025-01-05 16:19:20.033068,0 days 00:00:03.751450,2,15,2.0,,,,,,,,,,,,,,,,,,,60,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
150,150,0.5701357466063348,2025-01-05 16:19:20.033548,2025-01-05 16:19:26.272124,0 days 00:00:06.238576,3,12,3.0,,,,,,,,,,,11.0,,,,,,,,55,30.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
151,151,0.6524822695035462,2025-01-05 16:19:26.272508,2025-01-05 16:19:29.994166,0 days 00:00:03.721658,2,15,2.0,,,,,,,,,,,,,,,,,,,60,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
152,152,0.0,2025-01-05 16:19:29.994516,2025-01-05 16:20:03.978692,0 days 00:00:33.984176,20,15,2.0,1.0,8.0,15.0,11.0,5.0,7.0,7.0,15.0,6.0,1.0,13.0,4.0,11.0,15.0,3.0,10.0,3.0,8.0,60,25.0,35.0,35.0,45.0,20.0,20.0,35.0,30.0,5.0,30.0,60.0,30.0,5.0,45.0,55.0,55.0,35.0,45.0,10.0,COMPLETE
153,153,0.42334096109839814,2025-01-05 16:20:03.979562,2025-01-05 16:20:09.410874,0 days 00:00:05.431312,3,14,1.0,,,,,,,,,,,14.0,,,,,,,,60,35.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
154,154,0.637641723356009,2025-01-05 16:20:09.411275,2025-01-05 16:20:12.272550,0 days 00:00:02.861275,2,14,2.0,,,,,,,,,,,,,,,,,,,60,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
155,155,0.6380813953488372,2025-01-05 16:20:12.272899,2025-01-05 16:20:15.335086,0 days 00:00:03.062187,2,15,1.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
156,156,0.2704714640198511,2025-01-05 16:20:15.335430,2025-01-05 16:20:20.774682,0 days 00:00:05.439252,1,14,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
157,157,0.695630081300813,2025-01-05 16:20:20.775007,2025-01-05 16:20:23.819970,0 days 00:00:03.044963,2,12,2.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
158,158,0.6339031339031339,2025-01-05 16:20:23.820323,2025-01-05 16:20:27.466493,0 days 00:00:03.646170,2,12,3.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
159,159,0.5296167247386759,2025-01-05 16:20:27.466839,2025-01-05 16:20:31.639024,0 days 00:00:04.172185,3,11,2.0,,,,,,,,,,,6.0,,,,,,,,55,20.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
160,160,0.6567622950819672,2025-01-05 16:20:31.639382,2025-01-05 16:20:35.404741,0 days 00:00:03.765359,1,11,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
161,161,0.5700000000000001,2025-01-05 16:20:35.405072,2025-01-05 16:20:38.799286,0 days 00:00:03.394214,2,13,2.0,,,,,,,,,,,,,,,,,,,60,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
162,162,0.7492997198879552,2025-01-05 16:20:38.799629,2025-01-05 16:20:42.188031,0 days 00:00:03.388402,2,12,1.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
163,163,0.6431818181818182,2025-01-05 16:20:42.188374,2025-01-05 16:20:45.776290,0 days 00:00:03.587916,2,12,9.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
164,164,0.46963175514108085,2025-01-05 16:20:45.776630,2025-01-05 16:20:49.486564,0 days 00:00:03.709934,3,12,1.0,,,,,,,,,,,8.0,,,,,,,,60,15.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
165,165,0.30069124423963134,2025-01-05 16:20:49.486927,2025-01-05 16:20:53.264206,0 days 00:00:03.777279,1,12,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
166,166,0.6057142857142856,2025-01-05 16:20:53.264614,2025-01-05 16:20:56.312009,0 days 00:00:03.047395,2,11,2.0,,,,,,,,,,,,,,,,,,,60,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
167,167,0.6015769944341374,2025-01-05 16:20:56.312355,2025-01-05 16:21:00.561499,0 days 00:00:04.249144,3,13,1.0,,,,,,,,,,,2.0,,,,,,,,60,15.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
168,168,0.6829044117647058,2025-01-05 16:21:00.561982,2025-01-05 16:21:04.063271,0 days 00:00:03.501289,1,12,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,COMPLETE
169,169,0.6802721088435374,2025-01-05 16:21:04.063606,2025-01-05 16:21:07.417829,0 days 00:00:03.354223,2,12,3.0,,,,,,,,,,,,,,,,,,,55,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
170,170,0.7229024943310658,2025-01-05 16:21:07.418174,2025-01-05 16:21:10.256576,0 days 00:00:02.838402,2,13,2.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
171,171,0.6428571428571428,2025-01-05 16:21:10.256918,2025-01-05 16:21:13.645394,0 days 00:00:03.388476,2,13,2.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
172,172,0.31160572337042924,2025-01-05 16:21:13.645739,2025-01-05 16:21:26.661083,0 days 00:00:13.015344,16,13,1.0,7.0,3.0,7.0,4.0,12.0,15.0,,,,,5.0,7.0,2.0,14.0,9.0,6.0,13.0,11.0,30,15.0,15.0,50.0,60.0,45.0,45.0,40.0,,,,,40.0,30.0,10.0,40.0,15.0,20.0,30.0,25.0,COMPLETE
173,173,0.6875,2025-01-05 16:21:26.661715,2025-01-05 16:21:30.529548,0 days 00:00:03.867833,2,12,2.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
174,174,0.47203016970458833,2025-01-05 16:21:30.529903,2025-01-05 16:21:35.306167,0 days 00:00:04.776264,3,13,1.0,,,,,,,,,,,10.0,,,,,,,,60,10.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
175,175,0.6323055683387022,2025-01-05 16:21:35.306531,2025-01-05 16:21:38.167412,0 days 00:00:02.860881,2,12,2.0,,,,,,,,,,,,,,,,,,,25,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
176,176,0.33712121212121215,2025-01-05 16:21:38.167762,2025-01-05 16:21:41.864987,0 days 00:00:03.697225,1,11,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
177,177,0.6742424242424242,2025-01-05 16:21:41.865317,2025-01-05 16:21:45.494288,0 days 00:00:03.628971,2,13,3.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
178,178,0.403437815975733,2025-01-05 16:21:45.494633,2025-01-05 16:21:49.985654,0 days 00:00:04.491021,3,12,1.0,,,,,,,,,,,15.0,,,,,,,,55,15.0,,,,,,,,,,,60.0,,,,,,,,COMPLETE
179,179,0.4220985691573927,2025-01-05 16:21:49.986028,2025-01-05 16:21:54.159919,0 days 00:00:04.173891,1,13,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
180,180,0.6424148606811146,2025-01-05 16:21:54.160252,2025-01-05 16:21:57.303846,0 days 00:00:03.143594,2,11,2.0,,,,,,,,,,,,,,,,,,,50,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
181,181,0.6360544217687074,2025-01-05 16:21:57.304195,2025-01-05 16:22:01.067538,0 days 00:00:03.763343,2,12,2.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
182,182,0.6154545454545455,2025-01-05 16:22:01.067883,2025-01-05 16:22:05.316878,0 days 00:00:04.248995,2,1,2.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
183,183,0.7058823529411764,2025-01-05 16:22:05.317228,2025-01-05 16:22:08.960984,0 days 00:00:03.643756,2,12,1.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
184,184,0.40588235294117647,2025-01-05 16:22:08.961334,2025-01-05 16:22:13.087631,0 days 00:00:04.126297,1,12,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
185,185,0.5296167247386759,2025-01-05 16:22:13.087951,2025-01-05 16:22:18.371158,0 days 00:00:05.283207,3,12,1.0,,,,,,,,,,,9.0,,,,,,,,60,35.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
186,186,0.7058823529411764,2025-01-05 16:22:18.371525,2025-01-05 16:22:22.052995,0 days 00:00:03.681470,2,13,1.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
187,187,0.6356589147286822,2025-01-05 16:22:22.053348,2025-01-05 16:22:25.862782,0 days 00:00:03.809434,2,13,1.0,,,,,,,,,,,,,,,,,,,55,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
188,188,0.5755591925804692,2025-01-05 16:22:25.863233,2025-01-05 16:22:30.037156,0 days 00:00:04.173923,3,13,1.0,,,,,,,,,,,12.0,,,,,,,,60,20.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
189,189,0.24000000000000002,2025-01-05 16:22:30.037640,2025-01-05 16:22:34.092404,0 days 00:00:04.054764,1,12,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
190,190,0.7496266799402689,2025-01-05 16:22:34.092744,2025-01-05 16:22:38.407995,0 days 00:00:04.315251,4,13,1.0,,,,,,,,,,,1.0,5.0,,,,,,,60,20.0,,,,,,,,,,,25.0,20.0,,,,,,,COMPLETE
191,191,0.6755637367694431,2025-01-05 16:22:38.408389,2025-01-05 16:22:43.071800,0 days 00:00:04.663411,4,13,1.0,,,,,,,,,,,1.0,5.0,,,,,,,60,20.0,,,,,,,,,,,25.0,20.0,,,,,,,COMPLETE
192,192,0.6655813953488372,2025-01-05 16:22:43.072194,2025-01-05 16:22:47.249872,0 days 00:00:04.177678,2,13,1.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
193,193,0.6518518518518519,2025-01-05 16:22:47.250225,2025-01-05 16:22:51.681425,0 days 00:00:04.431200,3,14,1.0,,,,,,,,,,,1.0,,,,,,,,60,15.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
194,194,0.7009090909090909,2025-01-05 16:22:51.681793,2025-01-05 16:22:54.855362,0 days 00:00:03.173569,2,12,1.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
195,195,0.5871212121212122,2025-01-05 16:22:54.855706,2025-01-05 16:22:58.632204,0 days 00:00:03.776498,2,12,1.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
196,196,0.7161841480778358,2025-01-05 16:22:58.632553,2025-01-05 16:23:02.412346,0 days 00:00:03.779793,3,13,1.0,,,,,,,,,,,3.0,,,,,,,,60,20.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
197,197,0.5857142857142856,2025-01-05 16:23:02.412766,2025-01-05 16:23:06.747680,0 days 00:00:04.334914,3,13,1.0,,,,,,,,,,,2.0,,,,,,,,60,15.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
198,198,0.6219851576994434,2025-01-05 16:23:06.748072,2025-01-05 16:23:10.833791,0 days 00:00:04.085719,3,14,1.0,,,,,,,,,,,3.0,,,,,,,,60,20.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
199,199,0.5833333333333333,2025-01-05 16:23:10.834176,2025-01-05 16:23:16.362495,0 days 00:00:05.528319,4,13,1.0,,,,,,,,,,,4.0,3.0,,,,,,,60,15.0,,,,,,,,,,,20.0,10.0,,,,,,,COMPLETE
200,200,0.6624649859943978,2025-01-05 16:23:16.362888,2025-01-05 16:23:19.961305,0 days 00:00:03.598417,3,13,1.0,,,,,,,,,,,1.0,,,,,,,,60,20.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
201,201,0.7642498860009119,2025-01-05 16:23:19.961677,2025-01-05 16:23:24.051156,0 days 00:00:04.089479,2,12,1.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
202,202,0.6333333333333333,2025-01-05 16:23:24.051505,2025-01-05 16:23:27.815707,0 days 00:00:03.764202,2,12,1.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
203,203,0.6725201708590414,2025-01-05 16:23:27.816066,2025-01-05 16:23:30.998769,0 days 00:00:03.182703,2,13,1.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
204,204,0.4065656565656566,2025-01-05 16:23:30.999122,2025-01-05 16:23:34.928604,0 days 00:00:03.929482,1,12,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
205,205,0.7006802721088435,2025-01-05 16:23:34.928929,2025-01-05 16:23:38.169651,0 days 00:00:03.240722,2,11,1.0,,,,,,,,,,,,,,,,,,,60,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
206,206,0.6733333333333333,2025-01-05 16:23:38.169988,2025-01-05 16:23:41.644864,0 days 00:00:03.474876,2,13,1.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
207,207,0.6346153846153846,2025-01-05 16:23:41.645218,2025-01-05 16:23:45.159921,0 days 00:00:03.514703,3,14,1.0,,,,,,,,,,,3.0,,,,,,,,60,15.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
208,208,0.2426470588235294,2025-01-05 16:23:45.160301,2025-01-05 16:23:48.324116,0 days 00:00:03.163815,11,12,1.0,10.0,,,,,,,,,,5.0,6.0,4.0,7.0,6.0,14.0,6.0,3.0,60,20.0,55.0,,,,,,,,,,5.0,15.0,30.0,30.0,40.0,10.0,55.0,55.0,COMPLETE
