,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
210,210,0.9490139476711075,2025-01-06 20:31:35.115686,2025-01-06 20:31:40.820563,0 days 00:00:05.704877,3,3,2.0,,,,,,,,,,,2.0,,,,,,,,55,15.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
211,211,0.9531039126836043,2025-01-06 20:31:40.820925,2025-01-06 20:31:44.506503,0 days 00:00:03.685578,2,2,1.0,,,,,,,,,,,,,,,,,,,60,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
212,212,0.9423218673218673,2025-01-06 20:31:44.506854,2025-01-06 20:31:48.091025,0 days 00:00:03.584171,2,2,1.0,,,,,,,,,,,,,,,,,,,60,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
213,213,0.9426113931190073,2025-01-06 20:31:48.091386,2025-01-06 20:31:51.549454,0 days 00:00:03.458068,2,2,1.0,,,,,,,,,,,,,,,,,,,60,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
214,214,0.9107336499270837,2025-01-06 20:31:51.549789,2025-01-06 20:31:58.130608,0 days 00:00:06.580819,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
215,215,0.9485037045213096,2025-01-06 20:31:58.130948,2025-01-06 20:32:03.642148,0 days 00:00:05.511200,2,3,1.0,,,,,,,,,,,,,,,,,,,55,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
216,216,0.9499152712435059,2025-01-06 20:32:03.642495,2025-01-06 20:32:08.137789,0 days 00:00:04.495294,3,2,2.0,,,,,,,,,,,3.0,,,,,,,,60,25.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
217,217,0.9533238330958274,2025-01-06 20:32:08.138153,2025-01-06 20:32:11.424248,0 days 00:00:03.286095,2,1,1.0,,,,,,,,,,,,,,,,,,,60,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
218,218,0.9444288331957591,2025-01-06 20:32:11.424595,2025-01-06 20:32:19.373615,0 days 00:00:07.949020,1,2,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
219,219,0.943104528369429,2025-01-06 20:32:19.374132,2025-01-06 20:32:23.713416,0 days 00:00:04.339284,3,1,2.0,,,,,,,,,,,4.0,,,,,,,,50,20.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
220,220,0.9400427079380818,2025-01-06 20:32:23.713796,2025-01-06 20:32:26.801611,0 days 00:00:03.087815,2,2,1.0,,,,,,,,,,,,,,,,,,,60,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
221,221,0.9408809741754736,2025-01-06 20:32:26.801978,2025-01-06 20:32:29.914307,0 days 00:00:03.112329,2,1,1.0,,,,,,,,,,,,,,,,,,,45,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
222,222,0.951559851931139,2025-01-06 20:32:29.914633,2025-01-06 20:32:32.793999,0 days 00:00:02.879366,2,1,1.0,,,,,,,,,,,,,,,,,,,40,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
223,223,0.9565882657881755,2025-01-06 20:32:32.794357,2025-01-06 20:32:37.649433,0 days 00:00:04.855076,3,1,1.0,,,,,,,,,,,7.0,,,,,,,,50,25.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
224,224,0.9445706676126366,2025-01-06 20:32:37.649812,2025-01-06 20:32:42.613802,0 days 00:00:04.963990,3,1,1.0,,,,,,,,,,,7.0,,,,,,,,50,35.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
225,225,0.27478446965551623,2025-01-06 20:32:42.614192,2025-01-06 20:32:51.695034,0 days 00:00:09.080842,14,2,2.0,6.0,6.0,13.0,4.0,,,,,,,6.0,11.0,10.0,8.0,7.0,1.0,11.0,14.0,50,25.0,55.0,60.0,25.0,20.0,,,,,,,25.0,20.0,5.0,20.0,25.0,25.0,40.0,15.0,COMPLETE
226,226,0.9516756300280012,2025-01-06 20:32:51.695617,2025-01-06 20:32:56.883960,0 days 00:00:05.188343,3,1,1.0,,,,,,,,,,,8.0,,,,,,,,50,30.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
227,227,0.6222253272446666,2025-01-06 20:32:56.884336,2025-01-06 20:33:07.106905,0 days 00:00:10.222569,4,2,1.0,,,,,,,,,,,7.0,14.0,,,,,,,55,25.0,,,,,,,,,,,35.0,10.0,,,,,,,COMPLETE
228,228,0.9326190476190477,2025-01-06 20:33:07.107316,2025-01-06 20:33:12.493749,0 days 00:00:05.386433,3,1,2.0,,,,,,,,,,,9.0,,,,,,,,50,20.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
229,229,0.9432676823981172,2025-01-06 20:33:12.494153,2025-01-06 20:33:18.982658,0 days 00:00:06.488505,1,1,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
230,230,0.7362058874991704,2025-01-06 20:33:18.982999,2025-01-06 20:33:26.928741,0 days 00:00:07.945742,4,2,1.0,,,,,,,,,,,6.0,4.0,,,,,,,50,25.0,,,,,,,,,,,40.0,25.0,,,,,,,COMPLETE
231,231,0.9432063043399482,2025-01-06 20:33:26.929248,2025-01-06 20:33:30.066465,0 days 00:00:03.137217,2,1,1.0,,,,,,,,,,,,,,,,,,,45,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
232,232,0.9474590798034273,2025-01-06 20:33:30.066807,2025-01-06 20:33:33.417114,0 days 00:00:03.350307,2,1,1.0,,,,,,,,,,,,,,,,,,,50,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
233,233,0.9523785594639866,2025-01-06 20:33:33.417531,2025-01-06 20:33:38.637231,0 days 00:00:05.219700,3,1,1.0,,,,,,,,,,,4.0,,,,,,,,40,30.0,,,,,,,,,,,55.0,,,,,,,,COMPLETE
234,234,0.9607385398981324,2025-01-06 20:33:38.637615,2025-01-06 20:33:41.964549,0 days 00:00:03.326934,2,1,2.0,,,,,,,,,,,,,,,,,,,60,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
235,235,0.9356038502119031,2025-01-06 20:33:41.964904,2025-01-06 20:33:50.275485,0 days 00:00:08.310581,1,2,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
236,236,0.9496632618700191,2025-01-06 20:33:50.275835,2025-01-06 20:33:55.481148,0 days 00:00:05.205313,3,1,2.0,,,,,,,,,,,7.0,,,,,,,,60,25.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
237,237,0.9617930710964555,2025-01-06 20:33:55.481529,2025-01-06 20:33:59.107964,0 days 00:00:03.626435,2,2,2.0,,,,,,,,,,,,,,,,,,,60,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
238,238,0.9542086141387248,2025-01-06 20:33:59.108308,2025-01-06 20:34:02.554851,0 days 00:00:03.446543,2,1,2.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
239,239,0.9557515453037841,2025-01-06 20:34:02.555212,2025-01-06 20:34:09.205076,0 days 00:00:06.649864,3,2,2.0,,,,,,,,,,,5.0,,,,,,,,55,30.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
240,240,0.642869293053004,2025-01-06 20:34:09.205505,2025-01-06 20:34:20.355769,0 days 00:00:11.150264,4,1,2.0,,,,,,,,,,,5.0,13.0,,,,,,,55,30.0,,,,,,,,,,,45.0,5.0,,,,,,,COMPLETE
241,241,0.8583027335781314,2025-01-06 20:34:20.356209,2025-01-06 20:34:28.339403,0 days 00:00:07.983194,3,2,3.0,,,,,,,,,,,5.0,,,,,,,,55,35.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
242,242,0.9439355742296919,2025-01-06 20:34:28.339799,2025-01-06 20:34:34.699210,0 days 00:00:06.359411,3,2,2.0,,,,,,,,,,,4.0,,,,,,,,55,30.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
243,243,0.3799974029346838,2025-01-06 20:34:34.699585,2025-01-06 20:34:47.352400,0 days 00:00:12.652815,11,2,2.0,3.0,,,,,,,,,,6.0,5.0,13.0,6.0,9.0,15.0,8.0,11.0,60,30.0,10.0,,,,,,,,,,55.0,15.0,15.0,35.0,40.0,40.0,20.0,10.0,COMPLETE
244,244,0.9466692963036009,2025-01-06 20:34:47.353104,2025-01-06 20:34:51.873302,0 days 00:00:04.520198,2,3,2.0,,,,,,,,,,,,,,,,,,,50,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
245,245,0.946485899974272,2025-01-06 20:34:51.873681,2025-01-06 20:34:56.623542,0 days 00:00:04.749861,3,1,2.0,,,,,,,,,,,5.0,,,,,,,,60,25.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
246,246,0.922131951253677,2025-01-06 20:34:56.623913,2025-01-06 20:35:02.076130,0 days 00:00:05.452217,2,2,11.0,,,,,,,,,,,,,,,,,,,50,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
247,247,0.9405120016193331,2025-01-06 20:35:02.076497,2025-01-06 20:35:08.438684,0 days 00:00:06.362187,1,1,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
248,248,0.9353852207887119,2025-01-06 20:35:08.439018,2025-01-06 20:35:13.218362,0 days 00:00:04.779344,3,2,2.0,,,,,,,,,,,3.0,,,,,,,,60,30.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
249,249,0.9465739068388075,2025-01-06 20:35:13.218733,2025-01-06 20:35:16.471848,0 days 00:00:03.253115,2,1,3.0,,,,,,,,,,,,,,,,,,,35,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
250,250,0.9086502045144675,2025-01-06 20:35:16.472205,2025-01-06 20:35:26.345157,0 days 00:00:09.872952,1,3,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
251,251,0.5213727061984098,2025-01-06 20:35:26.345525,2025-01-06 20:36:19.940472,0 days 00:00:53.594947,7,2,2.0,,,,,,,,,,,4.0,12.0,15.0,5.0,13.0,,,,50,35.0,,,,,,,,,,,55.0,35.0,20.0,55.0,55.0,,,,COMPLETE
252,252,0.6775208886784678,2025-01-06 20:36:19.941132,2025-01-06 20:36:36.410629,0 days 00:00:16.469497,4,1,1.0,,,,,,,,,,,5.0,15.0,,,,,,,60,25.0,,,,,,,,,,,50.0,50.0,,,,,,,COMPLETE
253,253,0.9423534338358459,2025-01-06 20:36:36.411073,2025-01-06 20:36:41.445387,0 days 00:00:05.034314,3,2,1.0,,,,,,,,,,,6.0,,,,,,,,50,30.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
254,254,0.9477134986225895,2025-01-06 20:36:41.445760,2025-01-06 20:36:46.885210,0 days 00:00:05.439450,2,1,10.0,,,,,,,,,,,,,,,,,,,60,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
255,255,0.9476196530641576,2025-01-06 20:36:46.885664,2025-01-06 20:36:50.103520,0 days 00:00:03.217856,2,2,2.0,,,,,,,,,,,,,,,,,,,35,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
256,256,0.941558857881958,2025-01-06 20:36:50.103928,2025-01-06 20:36:54.533628,0 days 00:00:04.429700,3,1,1.0,,,,,,,,,,,4.0,,,,,,,,55,20.0,,,,,,,,,,,55.0,,,,,,,,COMPLETE
257,257,0.9271935626102292,2025-01-06 20:36:54.534018,2025-01-06 20:37:02.913825,0 days 00:00:08.379807,1,2,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
258,258,0.6225302227556129,2025-01-06 20:37:02.914206,2025-01-06 20:37:11.997509,0 days 00:00:09.083303,4,1,3.0,,,,,,,,,,,5.0,9.0,,,,,,,50,30.0,,,,,,,,,,,25.0,20.0,,,,,,,COMPLETE
259,259,0.9433276660999433,2025-01-06 20:37:11.997926,2025-01-06 20:37:16.804976,0 days 00:00:04.807050,2,3,1.0,,,,,,,,,,,,,,,,,,,55,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
260,260,0.9482418853567098,2025-01-06 20:37:16.805359,2025-01-06 20:37:21.633209,0 days 00:00:04.827850,3,2,2.0,,,,,,,,,,,2.0,,,,,,,,35,35.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
261,261,0.9473287430265869,2025-01-06 20:37:21.633598,2025-01-06 20:37:25.483610,0 days 00:00:03.850012,2,1,1.0,,,,,,,,,,,,,,,,,,,55,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
262,262,0.9201333815090851,2025-01-06 20:37:25.483952,2025-01-06 20:37:33.449506,0 days 00:00:07.965554,1,2,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
263,263,0.9433842609131518,2025-01-06 20:37:33.449850,2025-01-06 20:37:36.582397,0 days 00:00:03.132547,2,1,2.0,,,,,,,,,,,,,,,,,,,50,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
264,264,0.9515686668004548,2025-01-06 20:37:36.582759,2025-01-06 20:37:41.787753,0 days 00:00:05.204994,3,1,1.0,,,,,,,,,,,7.0,,,,,,,,50,30.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
265,265,0.9516600870674063,2025-01-06 20:37:41.788144,2025-01-06 20:37:45.624336,0 days 00:00:03.836192,2,2,2.0,,,,,,,,,,,,,,,,,,,60,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
266,266,0.959070351758794,2025-01-06 20:37:45.624677,2025-01-06 20:37:49.648026,0 days 00:00:04.023349,3,1,1.0,,,,,,,,,,,3.0,,,,,,,,45,25.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
267,267,0.9473409423405514,2025-01-06 20:37:49.648404,2025-01-06 20:37:53.359828,0 days 00:00:03.711424,3,1,1.0,,,,,,,,,,,3.0,,,,,,,,45,25.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
268,268,0.9525374376039933,2025-01-06 20:37:53.360331,2025-01-06 20:37:58.928797,0 days 00:00:05.568466,4,1,1.0,,,,,,,,,,,3.0,3.0,,,,,,,45,25.0,,,,,,,,,,,30.0,55.0,,,,,,,COMPLETE
269,269,0.9658594889600054,2025-01-06 20:37:58.929281,2025-01-06 20:38:02.856489,0 days 00:00:03.927208,3,1,1.0,,,,,,,,,,,2.0,,,,,,,,40,25.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
270,270,0.9483262999686068,2025-01-06 20:38:02.856857,2025-01-06 20:38:06.488994,0 days 00:00:03.632137,3,1,1.0,,,,,,,,,,,2.0,,,,,,,,40,25.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
271,271,0.950548060708263,2025-01-06 20:38:06.489381,2025-01-06 20:38:12.749452,0 days 00:00:06.260071,4,1,1.0,,,,,,,,,,,2.0,10.0,,,,,,,35,25.0,,,,,,,,,,,35.0,30.0,,,,,,,COMPLETE
272,272,0.9624680022259322,2025-01-06 20:38:12.749857,2025-01-06 20:38:16.323135,0 days 00:00:03.573278,3,1,2.0,,,,,,,,,,,3.0,,,,,,,,40,25.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
273,273,0.9382296953430491,2025-01-06 20:38:16.323523,2025-01-06 20:38:22.482102,0 days 00:00:06.158579,3,8,2.0,,,,,,,,,,,3.0,,,,,,,,40,25.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
274,274,0.95,2025-01-06 20:38:22.482492,2025-01-06 20:38:26.149805,0 days 00:00:03.667313,3,1,2.0,,,,,,,,,,,3.0,,,,,,,,40,25.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
275,275,0.7436094725143199,2025-01-06 20:38:26.150196,2025-01-06 20:38:33.910880,0 days 00:00:07.760684,4,1,1.0,,,,,,,,,,,4.0,8.0,,,,,,,40,25.0,,,,,,,,,,,40.0,10.0,,,,,,,COMPLETE
276,276,0.9566666666666667,2025-01-06 20:38:33.911312,2025-01-06 20:38:37.639188,0 days 00:00:03.727876,3,1,2.0,,,,,,,,,,,2.0,,,,,,,,40,25.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
277,277,0.9507949492757253,2025-01-06 20:38:37.639564,2025-01-06 20:38:41.670395,0 days 00:00:04.030831,3,1,2.0,,,,,,,,,,,1.0,,,,,,,,40,25.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
278,278,0.949821029082774,2025-01-06 20:38:41.670761,2025-01-06 20:38:45.300333,0 days 00:00:03.629572,3,1,2.0,,,,,,,,,,,2.0,,,,,,,,40,25.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
279,279,0.9413009494567917,2025-01-06 20:38:45.300714,2025-01-06 20:38:50.019262,0 days 00:00:04.718548,4,1,3.0,,,,,,,,,,,1.0,6.0,,,,,,,40,25.0,,,,,,,,,,,35.0,15.0,,,,,,,COMPLETE
280,280,0.0,2025-01-06 20:38:50.019676,2025-01-06 20:40:53.212950,0 days 00:02:03.193274,20,1,2.0,13.0,8.0,6.0,10.0,11.0,4.0,12.0,14.0,10.0,3.0,2.0,14.0,1.0,12.0,12.0,3.0,14.0,8.0,40,25.0,40.0,10.0,50.0,25.0,35.0,45.0,20.0,40.0,30.0,55.0,35.0,25.0,50.0,45.0,50.0,15.0,50.0,25.0,COMPLETE
281,281,0.9625445106326334,2025-01-06 20:40:53.213925,2025-01-06 20:40:56.708574,0 days 00:00:03.494649,3,1,2.0,,,,,,,,,,,4.0,,,,,,,,45,25.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
282,282,0.4524323673064625,2025-01-06 20:40:56.708949,2025-01-06 20:41:22.646143,0 days 00:00:25.937194,8,1,2.0,,,,,,,,,,,4.0,15.0,6.0,7.0,5.0,7.0,,,45,20.0,,,,,,,,,,,30.0,40.0,25.0,15.0,20.0,10.0,,,COMPLETE
283,283,0.9574680022259321,2025-01-06 20:41:22.646823,2025-01-06 20:41:28.044338,0 days 00:00:05.397515,3,1,3.0,,,,,,,,,,,3.0,,,,,,,,45,60.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
284,284,0.9517299045340776,2025-01-06 20:41:28.044751,2025-01-06 20:41:32.338353,0 days 00:00:04.293602,3,1,3.0,,,,,,,,,,,3.0,,,,,,,,45,25.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
285,285,0.6721433038506209,2025-01-06 20:41:32.338725,2025-01-06 20:41:43.221302,0 days 00:00:10.882577,4,1,3.0,,,,,,,,,,,2.0,11.0,,,,,,,45,25.0,,,,,,,,,,,25.0,50.0,,,,,,,COMPLETE
286,286,0.9568394560226068,2025-01-06 20:41:43.221738,2025-01-06 20:41:47.738447,0 days 00:00:04.516709,3,1,2.0,,,,,,,,,,,3.0,,,,,,,,45,55.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
287,287,0.6732976052616617,2025-01-06 20:41:47.738818,2025-01-06 20:41:57.443601,0 days 00:00:09.704783,4,1,2.0,,,,,,,,,,,3.0,12.0,,,,,,,45,60.0,,,,,,,,,,,30.0,35.0,,,,,,,COMPLETE
288,288,0.9425508902324033,2025-01-06 20:41:57.444029,2025-01-06 20:42:02.585928,0 days 00:00:05.141899,3,1,2.0,,,,,,,,,,,3.0,,,,,,,,45,60.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
289,289,0.9322341049339625,2025-01-06 20:42:02.586317,2025-01-06 20:42:11.276407,0 days 00:00:08.690090,3,7,3.0,,,,,,,,,,,2.0,,,,,,,,45,55.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
290,290,0.9483760683760684,2025-01-06 20:42:11.276847,2025-01-06 20:42:16.056841,0 days 00:00:04.779994,3,1,2.0,,,,,,,,,,,3.0,,,,,,,,45,60.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
291,291,0.7410066639146076,2025-01-06 20:42:16.057246,2025-01-06 20:42:22.870471,0 days 00:00:06.813225,4,1,1.0,,,,,,,,,,,4.0,9.0,,,,,,,45,15.0,,,,,,,,,,,35.0,5.0,,,,,,,COMPLETE
292,292,0.0,2025-01-06 20:42:22.870880,2025-01-06 20:43:36.184309,0 days 00:01:13.313429,17,1,2.0,9.0,13.0,3.0,5.0,5.0,15.0,4.0,,,,2.0,5.0,10.0,3.0,14.0,4.0,5.0,2.0,40,55.0,30.0,30.0,10.0,50.0,15.0,5.0,20.0,,,,30.0,55.0,40.0,60.0,10.0,25.0,55.0,40.0,COMPLETE
293,293,0.952442166535891,2025-01-06 20:43:36.185221,2025-01-06 20:43:39.978530,0 days 00:00:03.793309,3,1,1.0,,,,,,,,,,,4.0,,,,,,,,45,20.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
294,294,0.9482295359778803,2025-01-06 20:43:39.979039,2025-01-06 20:43:44.678042,0 days 00:00:04.699003,3,1,1.0,,,,,,,,,,,3.0,,,,,,,,45,60.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
295,295,0.9566661851798354,2025-01-06 20:43:44.678448,2025-01-06 20:43:49.768874,0 days 00:00:05.090426,3,1,2.0,,,,,,,,,,,4.0,,,,,,,,40,55.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
296,296,0.7925592082007777,2025-01-06 20:43:49.769262,2025-01-06 20:43:56.077764,0 days 00:00:06.308502,4,1,1.0,,,,,,,,,,,4.0,7.0,,,,,,,40,50.0,,,,,,,,,,,25.0,15.0,,,,,,,COMPLETE
297,297,0.9416529623538824,2025-01-06 20:43:56.078184,2025-01-06 20:44:00.196926,0 days 00:00:04.118742,3,1,2.0,,,,,,,,,,,3.0,,,,,,,,40,55.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
298,298,0.8799696371294531,2025-01-06 20:44:00.197304,2025-01-06 20:44:06.971659,0 days 00:00:06.774355,3,5,3.0,,,,,,,,,,,4.0,,,,,,,,40,55.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
299,299,0.9592620232172471,2025-01-06 20:44:06.972034,2025-01-06 20:44:10.836211,0 days 00:00:03.864177,3,1,1.0,,,,,,,,,,,4.0,,,,,,,,40,25.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
300,300,0.8144779343281215,2025-01-06 20:44:10.836604,2025-01-06 20:44:15.436921,0 days 00:00:04.600317,4,1,2.0,,,,,,,,,,,4.0,3.0,,,,,,,40,25.0,,,,,,,,,,,20.0,20.0,,,,,,,COMPLETE
301,301,0.9557983071692108,2025-01-06 20:44:15.437355,2025-01-06 20:44:19.965826,0 days 00:00:04.528471,3,1,1.0,,,,,,,,,,,5.0,,,,,,,,40,60.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
302,302,0.6367614407302331,2025-01-06 20:44:19.966205,2025-01-06 20:44:39.873890,0 days 00:00:19.907685,5,1,1.0,,,,,,,,,,,4.0,13.0,12.0,,,,,,40,55.0,,,,,,,,,,,25.0,60.0,5.0,,,,,,COMPLETE
303,303,0.6721238435270407,2025-01-06 20:44:39.874351,2025-01-06 20:44:47.536611,0 days 00:00:07.662260,4,1,8.0,,,,,,,,,,,5.0,2.0,,,,,,,45,25.0,,,,,,,,,,,25.0,30.0,,,,,,,COMPLETE
304,304,0.3882057073543098,2025-01-06 20:44:47.537199,2025-01-06 20:45:00.618157,0 days 00:00:13.080958,12,1,2.0,2.0,10.0,,,,,,,,,4.0,8.0,2.0,14.0,12.0,2.0,10.0,5.0,40,25.0,25.0,40.0,,,,,,,,,30.0,40.0,30.0,5.0,5.0,55.0,35.0,50.0,COMPLETE
305,305,0.9423337856173677,2025-01-06 20:45:00.618737,2025-01-06 20:45:05.113546,0 days 00:00:04.494809,3,1,1.0,,,,,,,,,,,6.0,,,,,,,,40,25.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
306,306,0.9466613327999467,2025-01-06 20:45:05.113951,2025-01-06 20:45:08.431816,0 days 00:00:03.317865,3,1,2.0,,,,,,,,,,,3.0,,,,,,,,45,25.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
307,307,0.9506162464985994,2025-01-06 20:45:08.432207,2025-01-06 20:45:12.693429,0 days 00:00:04.261222,2,1,4.0,,,,,,,,,,,,,,,,,,,40,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
308,308,0.9498231239251108,2025-01-06 20:45:12.693805,2025-01-06 20:45:16.647024,0 days 00:00:03.953219,3,1,1.0,,,,,,,,,,,5.0,,,,,,,,45,25.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
309,309,0.9492115786729673,2025-01-06 20:45:16.647425,2025-01-06 20:45:19.792975,0 days 00:00:03.145550,2,1,2.0,,,,,,,,,,,,,,,,,,,45,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
310,310,0.9516654583031243,2025-01-06 20:45:19.793337,2025-01-06 20:45:23.259278,0 days 00:00:03.465941,3,1,1.0,,,,,,,,,,,1.0,,,,,,,,40,25.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
311,311,0.9480489235198222,2025-01-06 20:45:23.259669,2025-01-06 20:45:29.950204,0 days 00:00:06.690535,2,12,2.0,,,,,,,,,,,,,,,,,,,40,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
312,312,0.9482497212931995,2025-01-06 20:45:29.950560,2025-01-06 20:45:33.576859,0 days 00:00:03.626299,3,1,1.0,,,,,,,,,,,3.0,,,,,,,,45,25.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
313,313,0.6474208851258032,2025-01-06 20:45:33.577266,2025-01-06 20:45:44.340632,0 days 00:00:10.763366,4,4,3.0,,,,,,,,,,,4.0,6.0,,,,,,,35,25.0,,,,,,,,,,,35.0,50.0,,,,,,,COMPLETE
314,314,0.9507121679945952,2025-01-06 20:45:44.341050,2025-01-06 20:45:48.625499,0 days 00:00:04.284449,2,1,2.0,,,,,,,,,,,,,,,,,,,45,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
315,315,0.9434385945481982,2025-01-06 20:45:48.625855,2025-01-06 20:45:52.657496,0 days 00:00:04.031641,3,1,1.0,,,,,,,,,,,2.0,,,,,,,,40,25.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
316,316,0.9599304301291056,2025-01-06 20:45:52.657923,2025-01-06 20:45:56.280221,0 days 00:00:03.622298,3,1,1.0,,,,,,,,,,,4.0,,,,,,,,35,25.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
317,317,0.7662234426940309,2025-01-06 20:45:56.280739,2025-01-06 20:46:02.521759,0 days 00:00:06.241020,4,1,2.0,,,,,,,,,,,4.0,4.0,,,,,,,35,25.0,,,,,,,,,,,30.0,20.0,,,,,,,COMPLETE
318,318,0.9423218673218673,2025-01-06 20:46:02.522204,2025-01-06 20:46:06.146872,0 days 00:00:03.624668,3,1,1.0,,,,,,,,,,,4.0,,,,,,,,35,30.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
319,319,0.6806684111463067,2025-01-06 20:46:06.147281,2025-01-06 20:46:11.938100,0 days 00:00:05.790819,4,1,2.0,,,,,,,,,,,5.0,7.0,,,,,,,35,25.0,,,,,,,,,,,30.0,5.0,,,,,,,COMPLETE
