,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
276,276,0.8174829370734269,2025-01-01 21:55:36.766540,2025-01-01 21:55:53.427399,0 days 00:00:16.660859,2,135,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
277,277,0.8101610904584883,2025-01-01 21:55:53.427950,2025-01-01 21:56:10.320462,0 days 00:00:16.892512,2,135,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
278,278,0.8205123558857506,2025-01-01 21:56:10.320908,2025-01-01 21:56:21.562817,0 days 00:00:11.241909,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
279,279,0.8254716981132075,2025-01-01 21:56:21.563270,2025-01-01 21:56:37.976031,0 days 00:00:16.412761,2,130,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
280,280,0.829410231911752,2025-01-01 21:56:37.976471,2025-01-01 21:56:48.403213,0 days 00:00:10.426742,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
281,281,0.22534702662102238,2025-01-01 21:56:48.403800,2025-01-01 21:57:49.648398,0 days 00:01:01.244598,19,140,150.0,180.0,170.0,80.0,5.0,145.0,155.0,10.0,200.0,195.0,,85.0,185.0,195.0,70.0,50.0,140.0,55.0,165.0,COMPLETE
282,282,0.838071693448702,2025-01-01 21:57:49.649182,2025-01-01 21:58:06.536322,0 days 00:00:16.887140,2,135,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
283,283,0.8190782828282828,2025-01-01 21:58:06.536790,2025-01-01 21:58:23.403664,0 days 00:00:16.866874,2,135,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
284,284,0.8144015743335917,2025-01-01 21:58:23.404103,2025-01-01 21:58:40.890268,0 days 00:00:17.486165,2,140,165.0,,,,,,,,,,,,,,,,,,,COMPLETE
285,285,0.8292414272461204,2025-01-01 21:58:40.890721,2025-01-01 21:58:51.865663,0 days 00:00:10.974942,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
286,286,0.8232830588994973,2025-01-01 21:58:51.866090,2025-01-01 21:59:08.578259,0 days 00:00:16.712169,2,140,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
287,287,0.8242724373817063,2025-01-01 21:59:08.578843,2025-01-01 21:59:19.484436,0 days 00:00:10.905593,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
288,288,0.8108312503227022,2025-01-01 21:59:19.484865,2025-01-01 21:59:35.457359,0 days 00:00:15.972494,2,120,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
289,289,0.8273081590739357,2025-01-01 21:59:35.457810,2025-01-01 21:59:52.382364,0 days 00:00:16.924554,2,135,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
290,290,0.4903716903410629,2025-01-01 21:59:52.382830,2025-01-01 22:01:12.517192,0 days 00:01:20.134362,18,130,170.0,145.0,80.0,165.0,170.0,55.0,70.0,65.0,115.0,,,70.0,190.0,175.0,45.0,160.0,90.0,115.0,55.0,COMPLETE
291,291,0.8314205440381423,2025-01-01 22:01:12.517901,2025-01-01 22:01:28.655473,0 days 00:00:16.137572,2,120,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
292,292,0.8280216074325679,2025-01-01 22:01:28.655928,2025-01-01 22:01:39.779479,0 days 00:00:11.123551,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
293,293,0.8257401103006375,2025-01-01 22:01:39.779922,2025-01-01 22:01:56.278488,0 days 00:00:16.498566,2,130,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
294,294,0.8340379656473536,2025-01-01 22:01:56.278902,2025-01-01 22:02:12.597230,0 days 00:00:16.318328,2,125,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
295,295,0.6313056379821959,2025-01-01 22:02:12.597820,2025-01-01 22:02:20.712579,0 days 00:00:08.114759,1,5,,,,,,,,,,,,,,,,,,,,COMPLETE
296,296,0.817169798171698,2025-01-01 22:02:20.713020,2025-01-01 22:02:41.192508,0 days 00:00:20.479488,3,135,155.0,,,,,,,,,,,75.0,,,,,,,,COMPLETE
297,297,0.8195562977527586,2025-01-01 22:02:41.192972,2025-01-01 22:02:56.813109,0 days 00:00:15.620137,2,120,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
298,298,0.8365231259968102,2025-01-01 22:02:56.813565,2025-01-01 22:03:12.378217,0 days 00:00:15.564652,2,115,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
299,299,0.8140186703269203,2025-01-01 22:03:12.378678,2025-01-01 22:03:29.670301,0 days 00:00:17.291623,3,50,135.0,,,,,,,,,,,75.0,,,,,,,,COMPLETE
300,300,0.8207854715443403,2025-01-01 22:03:29.670912,2025-01-01 22:03:49.442774,0 days 00:00:19.771862,3,115,130.0,,,,,,,,,,,90.0,,,,,,,,COMPLETE
301,301,0.8347529133502531,2025-01-01 22:03:49.443233,2025-01-01 22:04:05.389839,0 days 00:00:15.946606,2,115,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
302,302,0.836647045999564,2025-01-01 22:04:05.390247,2025-01-01 22:04:15.588553,0 days 00:00:10.198306,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
303,303,0.8160541964889791,2025-01-01 22:04:15.588986,2025-01-01 22:04:25.581810,0 days 00:00:09.992824,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
304,304,0.8335304996675091,2025-01-01 22:04:25.582267,2025-01-01 22:04:35.861446,0 days 00:00:10.279179,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
305,305,0.8203872913757857,2025-01-01 22:04:35.862019,2025-01-01 22:04:46.151827,0 days 00:00:10.289808,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
306,306,0.821932776782202,2025-01-01 22:04:46.152268,2025-01-01 22:04:56.048752,0 days 00:00:09.896484,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
307,307,0.822874131005424,2025-01-01 22:04:56.049180,2025-01-01 22:05:12.093371,0 days 00:00:16.044191,2,110,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
308,308,0.832894105680485,2025-01-01 22:05:12.093829,2025-01-01 22:05:28.524456,0 days 00:00:16.430627,2,140,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
309,309,0.8057866831716393,2025-01-01 22:05:28.524926,2025-01-01 22:05:39.505427,0 days 00:00:10.980501,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
310,310,0.8284356430884589,2025-01-01 22:05:39.506017,2025-01-01 22:05:54.980616,0 days 00:00:15.474599,2,110,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
311,311,0.8232648137910237,2025-01-01 22:05:54.981065,2025-01-01 22:06:05.747763,0 days 00:00:10.766698,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
312,312,0.8085636246786632,2025-01-01 22:06:05.748189,2025-01-01 22:06:23.128880,0 days 00:00:17.380691,2,125,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
313,313,0.8373083706417039,2025-01-01 22:06:23.129327,2025-01-01 22:06:45.808143,0 days 00:00:22.678816,3,190,175.0,,,,,,,,,,,55.0,,,,,,,,COMPLETE
314,314,0.8139344642993589,2025-01-01 22:06:45.808718,2025-01-01 22:07:07.100650,0 days 00:00:21.291932,3,175,175.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
315,315,0.8084476316461278,2025-01-01 22:07:07.101126,2025-01-01 22:07:26.876332,0 days 00:00:19.775206,3,140,160.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
316,316,0.8341890667472063,2025-01-01 22:07:26.876809,2025-01-01 22:07:44.615437,0 days 00:00:17.738628,3,95,165.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
317,317,0.8441598752537586,2025-01-01 22:07:44.615924,2025-01-01 22:08:10.894916,0 days 00:00:26.278992,3,195,155.0,,,,,,,,,,,185.0,,,,,,,,COMPLETE
318,318,0.8277202036208613,2025-01-01 22:08:10.895531,2025-01-01 22:08:31.584450,0 days 00:00:20.688919,3,145,170.0,,,,,,,,,,,60.0,,,,,,,,COMPLETE
319,319,0.8365485823759057,2025-01-01 22:08:31.584931,2025-01-01 22:08:55.605363,0 days 00:00:24.020432,3,130,150.0,,,,,,,,,,,190.0,,,,,,,,COMPLETE
320,320,0.8244444444444444,2025-01-01 22:08:55.605849,2025-01-01 22:09:16.308720,0 days 00:00:20.702871,3,185,160.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
321,321,0.823664304008577,2025-01-01 22:09:16.309325,2025-01-01 22:09:40.171654,0 days 00:00:23.862329,3,135,140.0,,,,,,,,,,,200.0,,,,,,,,COMPLETE
322,322,0.6396778201064757,2025-01-01 22:09:40.172120,2025-01-01 22:10:21.394918,0 days 00:00:41.222798,7,190,175.0,,,,,,,,,,,185.0,165.0,80.0,190.0,25.0,,,,COMPLETE
323,323,0.7996350469841087,2025-01-01 22:10:21.395535,2025-01-01 22:10:48.168488,0 days 00:00:26.772953,4,195,150.0,,,,,,,,,,,35.0,170.0,,,,,,,COMPLETE
324,324,0.8282741437394723,2025-01-01 22:10:48.168967,2025-01-01 22:11:08.961154,0 days 00:00:20.792187,3,130,185.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
325,325,0.830474768337613,2025-01-01 22:11:08.961727,2025-01-01 22:11:27.620372,0 days 00:00:18.658645,2,185,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
326,326,0.815859216961565,2025-01-01 22:11:27.620901,2025-01-01 22:12:00.909005,0 days 00:00:33.288104,4,195,180.0,,,,,,,,,,,180.0,150.0,,,,,,,COMPLETE
327,327,0.8099936919888258,2025-01-01 22:12:00.909448,2025-01-01 22:12:26.902285,0 days 00:00:25.992837,3,195,145.0,,,,,,,,,,,175.0,,,,,,,,COMPLETE
328,328,0.8315108069946779,2025-01-01 22:12:26.902915,2025-01-01 22:12:46.774753,0 days 00:00:19.871838,2,195,165.0,,,,,,,,,,,,,,,,,,,COMPLETE
329,329,0.4697943954909899,2025-01-01 22:12:46.775202,2025-01-01 22:13:45.498531,0 days 00:00:58.723329,9,170,90.0,,,,,,,,,,,80.0,130.0,150.0,140.0,180.0,200.0,185.0,,COMPLETE
330,330,0.5368326101123774,2025-01-01 22:13:45.499178,2025-01-01 22:14:33.502332,0 days 00:00:48.003154,12,125,125.0,110.0,180.0,,,,,,,,,95.0,200.0,70.0,100.0,115.0,115.0,85.0,95.0,COMPLETE
331,331,0.5721607714436205,2025-01-01 22:14:33.503012,2025-01-01 22:15:17.265684,0 days 00:00:43.762672,8,200,140.0,,,,,,,,,,,110.0,150.0,25.0,15.0,200.0,150.0,,,COMPLETE
332,332,0.8346798682297514,2025-01-01 22:15:17.266222,2025-01-01 22:15:39.783076,0 days 00:00:22.516854,3,190,125.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
333,333,0.8024552455245525,2025-01-01 22:15:39.783689,2025-01-01 22:15:56.797184,0 days 00:00:17.013495,2,135,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
334,334,0.7954356580192841,2025-01-01 22:15:56.797646,2025-01-01 22:16:24.716130,0 days 00:00:27.918484,4,190,160.0,,,,,,,,,,,90.0,140.0,,,,,,,COMPLETE
335,335,0.815535872507437,2025-01-01 22:16:24.716624,2025-01-01 22:16:49.457461,0 days 00:00:24.740837,3,140,150.0,,,,,,,,,,,195.0,,,,,,,,COMPLETE
336,336,0.8169486574224585,2025-01-01 22:16:49.458084,2025-01-01 22:17:05.601572,0 days 00:00:16.143488,2,165,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
337,337,0.8287966622749232,2025-01-01 22:17:05.602026,2025-01-01 22:17:25.773516,0 days 00:00:20.171490,3,130,120.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
338,338,0.8392583743156723,2025-01-01 22:17:25.773990,2025-01-01 22:17:43.916074,0 days 00:00:18.142084,3,125,145.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
339,339,0.49401024543160793,2025-01-01 22:17:43.916602,2025-01-01 22:18:46.850796,0 days 00:01:02.934194,20,125,15.0,40.0,120.0,65.0,125.0,145.0,145.0,155.0,125.0,115.0,195.0,30.0,195.0,95.0,200.0,140.0,65.0,25.0,200.0,COMPLETE
340,340,0.8138255148252584,2025-01-01 22:18:46.851497,2025-01-01 22:19:13.502357,0 days 00:00:26.650860,4,120,155.0,,,,,,,,,,,100.0,170.0,,,,,,,COMPLETE
341,341,0.8329076935151811,2025-01-01 22:19:13.502968,2025-01-01 22:19:34.151061,0 days 00:00:20.648093,3,125,145.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
342,342,0.8109165492066934,2025-01-01 22:19:34.151537,2025-01-01 22:19:53.706905,0 days 00:00:19.555368,3,125,190.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
343,343,0.8288174874262105,2025-01-01 22:19:53.707391,2025-01-01 22:20:14.816640,0 days 00:00:21.109249,3,180,150.0,,,,,,,,,,,55.0,,,,,,,,COMPLETE
344,344,0.7860643043709405,2025-01-01 22:20:14.817260,2025-01-01 22:20:42.089916,0 days 00:00:27.272656,4,120,170.0,,,,,,,,,,,95.0,180.0,,,,,,,COMPLETE
345,345,0.8293623171307221,2025-01-01 22:20:42.090401,2025-01-01 22:20:59.567422,0 days 00:00:17.477021,2,130,165.0,,,,,,,,,,,,,,,,,,,COMPLETE
346,346,0.8419664687390849,2025-01-01 22:20:59.567904,2025-01-01 22:21:19.672053,0 days 00:00:20.104149,3,120,200.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
347,347,0.6028249834473627,2025-01-01 22:21:19.672686,2025-01-01 22:22:13.780816,0 days 00:00:54.108130,15,115,195.0,5.0,25.0,110.0,70.0,55.0,,,,,,10.0,160.0,5.0,115.0,40.0,15.0,160.0,180.0,COMPLETE
348,348,0.8375997961610329,2025-01-01 22:22:13.781522,2025-01-01 22:22:32.954745,0 days 00:00:19.173223,3,115,175.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
349,349,0.822724438902743,2025-01-01 22:22:32.955227,2025-01-01 22:22:51.791276,0 days 00:00:18.836049,3,115,175.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
350,350,0.8282102931686984,2025-01-01 22:22:51.791767,2025-01-01 22:23:13.260678,0 days 00:00:21.468911,4,110,165.0,,,,,,,,,,,45.0,30.0,,,,,,,COMPLETE
351,351,0.8192983397738658,2025-01-01 22:23:13.261167,2025-01-01 22:23:32.403569,0 days 00:00:19.142402,3,120,200.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
352,352,0.8178824378580773,2025-01-01 22:23:32.404195,2025-01-01 22:23:48.782014,0 days 00:00:16.377819,3,110,155.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
353,353,0.8139845883365129,2025-01-01 22:23:48.782455,2025-01-01 22:24:05.912963,0 days 00:00:17.130508,2,115,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
354,354,0.8243128826855946,2025-01-01 22:24:05.913430,2025-01-01 22:24:28.413237,0 days 00:00:22.499807,3,200,175.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
355,355,0.8337527054430405,2025-01-01 22:24:28.413877,2025-01-01 22:24:44.435152,0 days 00:00:16.021275,2,120,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
356,356,0.814158663057317,2025-01-01 22:24:44.435640,2025-01-01 22:25:05.129820,0 days 00:00:20.694180,4,105,150.0,,,,,,,,,,,25.0,85.0,,,,,,,COMPLETE
357,357,0.8481093077263187,2025-01-01 22:25:05.130309,2025-01-01 22:25:19.706476,0 days 00:00:14.576167,2,125,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
358,358,0.8299345849294447,2025-01-01 22:25:19.706943,2025-01-01 22:25:34.507616,0 days 00:00:14.800673,2,125,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
359,359,0.8458193989269345,2025-01-01 22:25:34.508102,2025-01-01 22:25:47.747660,0 days 00:00:13.239558,2,75,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
360,360,0.8160115125350299,2025-01-01 22:25:47.748200,2025-01-01 22:26:01.276765,0 days 00:00:13.528565,2,90,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
361,361,0.8208298524087998,2025-01-01 22:26:01.277212,2025-01-01 22:26:11.008970,0 days 00:00:09.731758,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
362,362,0.8133742576694667,2025-01-01 22:26:11.009407,2025-01-01 22:26:22.220750,0 days 00:00:11.211343,2,15,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
363,363,0.8146949387386546,2025-01-01 22:26:22.221203,2025-01-01 22:26:36.645853,0 days 00:00:14.424650,2,130,80.0,,,,,,,,,,,,,,,,,,,COMPLETE
364,364,0.8248870570507074,2025-01-01 22:26:36.646322,2025-01-01 22:26:45.499602,0 days 00:00:08.853280,1,50,,,,,,,,,,,,,,,,,,,,COMPLETE
365,365,0.24487667481385045,2025-01-01 22:26:45.500186,2025-01-01 22:27:32.512977,0 days 00:00:47.012791,13,60,85.0,95.0,55.0,30.0,,,,,,,,15.0,5.0,115.0,170.0,95.0,35.0,105.0,115.0,COMPLETE
366,366,0.8375451263537905,2025-01-01 22:27:32.513535,2025-01-01 22:27:47.370871,0 days 00:00:14.857336,2,135,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
367,367,0.8203681147651916,2025-01-01 22:27:47.371337,2025-01-01 22:27:56.608424,0 days 00:00:09.237087,1,65,,,,,,,,,,,,,,,,,,,,COMPLETE
368,368,0.8205741626794258,2025-01-01 22:27:56.609028,2025-01-01 22:28:11.385252,0 days 00:00:14.776224,2,140,80.0,,,,,,,,,,,,,,,,,,,COMPLETE
369,369,0.8336413043478261,2025-01-01 22:28:11.385735,2025-01-01 22:28:26.402072,0 days 00:00:15.016337,2,135,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
370,370,0.832324564031881,2025-01-01 22:28:26.402539,2025-01-01 22:28:41.220553,0 days 00:00:14.818014,2,130,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
371,371,0.8123425692695214,2025-01-01 22:28:41.221010,2025-01-01 22:28:56.047633,0 days 00:00:14.826623,2,135,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
372,372,0.8143124628944605,2025-01-01 22:28:56.048092,2025-01-01 22:29:04.942786,0 days 00:00:08.894694,1,55,,,,,,,,,,,,,,,,,,,,COMPLETE
373,373,0.843941605839416,2025-01-01 22:29:04.943375,2025-01-01 22:29:19.716012,0 days 00:00:14.772637,2,125,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
374,374,0.804149167224771,2025-01-01 22:29:19.716468,2025-01-01 22:29:29.146626,0 days 00:00:09.430158,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
375,375,0.8330271089667214,2025-01-01 22:29:29.147077,2025-01-01 22:29:43.897332,0 days 00:00:14.750255,2,125,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
376,376,0.8199265843069298,2025-01-01 22:29:43.897806,2025-01-01 22:29:53.002015,0 days 00:00:09.104209,1,65,,,,,,,,,,,,,,,,,,,,COMPLETE
377,377,0.8178343949044586,2025-01-01 22:29:53.002424,2025-01-01 22:30:07.665982,0 days 00:00:14.663558,2,125,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
378,378,0.833444894146949,2025-01-01 22:30:07.666495,2025-01-01 22:30:22.335152,0 days 00:00:14.668657,2,125,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
379,379,0.8333851012061915,2025-01-01 22:30:22.335729,2025-01-01 22:30:36.877183,0 days 00:00:14.541454,2,120,100.0,,,,,,,,,,,,,,,,,,,COMPLETE
380,380,0.8272576636288318,2025-01-01 22:30:36.877618,2025-01-01 22:30:47.756329,0 days 00:00:10.878711,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
381,381,0.8189532988448728,2025-01-01 22:30:47.756756,2025-01-01 22:31:02.793102,0 days 00:00:15.036346,2,130,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
382,382,0.8081492997671094,2025-01-01 22:31:02.793568,2025-01-01 22:31:17.434952,0 days 00:00:14.641384,2,120,100.0,,,,,,,,,,,,,,,,,,,COMPLETE
383,383,0.7982158659924147,2025-01-01 22:31:17.435525,2025-01-01 22:31:28.407080,0 days 00:00:10.971555,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
384,384,0.8329231378125024,2025-01-01 22:31:28.407504,2025-01-01 22:31:40.473678,0 days 00:00:12.066174,2,40,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
385,385,0.8153117407918351,2025-01-01 22:31:40.474134,2025-01-01 22:31:53.719517,0 days 00:00:13.245383,2,80,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
386,386,0.8139763898272367,2025-01-01 22:31:53.719972,2025-01-01 22:32:04.641440,0 days 00:00:10.921468,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
387,387,0.8230278848605757,2025-01-01 22:32:04.641898,2025-01-01 22:32:19.406549,0 days 00:00:14.764651,2,125,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
388,388,0.8042553191489361,2025-01-01 22:32:19.407073,2025-01-01 22:32:29.951388,0 days 00:00:10.544315,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
389,389,0.8262196521180412,2025-01-01 22:32:29.951958,2025-01-01 22:32:44.828889,0 days 00:00:14.876931,2,130,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
390,390,0.8297069793154148,2025-01-01 22:32:44.829355,2025-01-01 22:33:03.405336,0 days 00:00:18.575981,3,145,100.0,,,,,,,,,,,65.0,,,,,,,,COMPLETE
391,391,0.8332106294858861,2025-01-01 22:33:03.405825,2025-01-01 22:33:18.376586,0 days 00:00:14.970761,2,135,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
392,392,0.8253737838698277,2025-01-01 22:33:18.377087,2025-01-01 22:33:34.446609,0 days 00:00:16.069522,3,120,75.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
393,393,0.8211548053648969,2025-01-01 22:33:34.447221,2025-01-01 22:33:49.359806,0 days 00:00:14.912585,2,125,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
394,394,0.8250778115846499,2025-01-01 22:33:49.360282,2025-01-01 22:33:58.909957,0 days 00:00:09.549675,1,75,,,,,,,,,,,,,,,,,,,,COMPLETE
395,395,0.8327442673122603,2025-01-01 22:33:58.910405,2025-01-01 22:34:15.041173,0 days 00:00:16.130768,2,115,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
396,396,0.6238885267275098,2025-01-01 22:34:15.041644,2025-01-01 22:34:41.411477,0 days 00:00:26.369833,6,110,105.0,,,,,,,,,,,35.0,20.0,135.0,85.0,,,,,COMPLETE
397,397,0.8397818825752954,2025-01-01 22:34:41.412101,2025-01-01 22:34:58.326264,0 days 00:00:16.914163,3,140,90.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
398,398,0.8327857785778577,2025-01-01 22:34:58.326734,2025-01-01 22:35:15.457107,0 days 00:00:17.130373,3,140,90.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
399,399,0.8215722753428807,2025-01-01 22:35:15.457578,2025-01-01 22:35:32.727646,0 days 00:00:17.270068,3,135,95.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
400,400,0.833440621363918,2025-01-01 22:35:32.728127,2025-01-01 22:35:47.631310,0 days 00:00:14.903183,3,70,85.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
401,401,0.4992335755234679,2025-01-01 22:35:47.631802,2025-01-01 22:36:40.433971,0 days 00:00:52.802169,11,140,100.0,180.0,,,,,,,,,,30.0,10.0,125.0,150.0,15.0,180.0,130.0,135.0,COMPLETE
402,402,0.8282924368536735,2025-01-01 22:36:40.434714,2025-01-01 22:36:57.011988,0 days 00:00:16.577274,3,130,80.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
403,403,0.8310118130457114,2025-01-01 22:36:57.012625,2025-01-01 22:37:16.700014,0 days 00:00:19.687389,3,145,160.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
404,404,0.8301870017485108,2025-01-01 22:37:16.700512,2025-01-01 22:37:33.483000,0 days 00:00:16.782488,3,135,90.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
405,405,0.28940317812269034,2025-01-01 22:37:33.483449,2025-01-01 22:38:35.507788,0 days 00:01:02.024339,16,130,155.0,150.0,100.0,150.0,180.0,5.0,40.0,,,,,45.0,175.0,50.0,60.0,70.0,60.0,15.0,65.0,COMPLETE
406,406,0.8305623157114295,2025-01-01 22:38:35.508584,2025-01-01 22:38:47.575252,0 days 00:00:12.066668,2,30,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
407,407,0.8170541205412054,2025-01-01 22:38:47.575738,2025-01-01 22:39:05.835737,0 days 00:00:18.259999,3,135,140.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
408,408,0.42821778106752195,2025-01-01 22:39:05.836229,2025-01-01 22:39:47.589904,0 days 00:00:41.753675,7,125,85.0,,,,,,,,,,,15.0,185.0,200.0,130.0,190.0,,,,COMPLETE
409,409,0.49522140136741155,2025-01-01 22:39:47.590602,2025-01-01 22:40:31.840216,0 days 00:00:44.249614,10,140,145.0,,,,,,,,,,,60.0,115.0,40.0,25.0,165.0,95.0,155.0,25.0,COMPLETE
410,410,0.8281774725878144,2025-01-01 22:40:31.840959,2025-01-01 22:40:41.875766,0 days 00:00:10.034807,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
411,411,0.818403136565168,2025-01-01 22:40:41.876226,2025-01-01 22:41:02.360392,0 days 00:00:20.484166,4,135,100.0,,,,,,,,,,,75.0,25.0,,,,,,,COMPLETE
412,412,0.8305625239168333,2025-01-01 22:41:02.360898,2025-01-01 22:41:17.344988,0 days 00:00:14.984090,2,130,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
413,413,0.8162332264576654,2025-01-01 22:41:17.345489,2025-01-01 22:41:37.011655,0 days 00:00:19.666166,3,145,150.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
414,414,0.8320177116125805,2025-01-01 22:41:37.012257,2025-01-01 22:41:52.429787,0 days 00:00:15.417530,2,130,105.0,,,,,,,,,,,,,,,,,,,COMPLETE
415,415,0.8290477728360877,2025-01-01 22:41:52.430261,2025-01-01 22:42:12.002951,0 days 00:00:19.572690,4,125,140.0,,,,,,,,,,,20.0,40.0,,,,,,,COMPLETE
416,416,0.8105921855921856,2025-01-01 22:42:12.003439,2025-01-01 22:42:22.363664,0 days 00:00:10.360225,1,110,,,,,,,,,,,,,,,,,,,,COMPLETE
417,417,0.8373196430922087,2025-01-01 22:42:22.364122,2025-01-01 22:42:40.254642,0 days 00:00:17.890520,3,120,100.0,,,,,,,,,,,80.0,,,,,,,,COMPLETE
418,418,0.8387047354394226,2025-01-01 22:42:40.255275,2025-01-01 22:42:55.329049,0 days 00:00:15.073774,2,135,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
419,419,0.8151774785801713,2025-01-01 22:42:55.329544,2025-01-01 22:43:13.544585,0 days 00:00:18.215041,3,75,160.0,,,,,,,,,,,65.0,,,,,,,,COMPLETE
420,420,0.8047029702970298,2025-01-01 22:43:13.545072,2025-01-01 22:43:23.919074,0 days 00:00:10.374002,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
