,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
256,256,0.8714734661216749,2025-01-01 03:50:16.554176,2025-01-01 03:52:04.561410,0 days 00:01:48.007234,5,10,15.0,,,,,,,,,,,170.0,95.0,45.0,,,,,,COMPLETE
257,257,0.5145327876941544,2025-01-01 03:52:04.562036,2025-01-01 03:55:24.277052,0 days 00:03:19.715016,10,15,15.0,,,,,,,,,,,80.0,90.0,35.0,30.0,80.0,95.0,145.0,180.0,COMPLETE
258,258,0.8602212627318098,2025-01-01 03:55:24.277698,2025-01-01 03:58:15.900763,0 days 00:02:51.623065,9,5,10.0,,,,,,,,,,,160.0,100.0,50.0,95.0,50.0,115.0,20.0,,COMPLETE
259,259,0.8858282819667622,2025-01-01 03:58:15.901394,2025-01-01 03:59:40.244204,0 days 00:01:24.342810,5,10,5.0,,,,,,,,,,,90.0,85.0,30.0,,,,,,COMPLETE
260,260,0.8796422511505002,2025-01-01 03:59:40.244828,2025-01-01 04:01:09.368513,0 days 00:01:29.123685,5,15,15.0,,,,,,,,,,,95.0,85.0,30.0,,,,,,COMPLETE
261,261,0.8764886241218337,2025-01-01 04:01:09.369135,2025-01-01 04:02:42.767929,0 days 00:01:33.398794,6,10,5.0,,,,,,,,,,,75.0,95.0,15.0,50.0,,,,,COMPLETE
262,262,0.8595722282129884,2025-01-01 04:02:42.768559,2025-01-01 04:03:58.789694,0 days 00:01:16.021135,4,5,15.0,,,,,,,,,,,90.0,85.0,,,,,,,COMPLETE
263,263,0.8530706088273847,2025-01-01 04:03:58.790300,2025-01-01 04:05:25.047094,0 days 00:01:26.256794,5,20,10.0,,,,,,,,,,,85.0,90.0,25.0,,,,,,COMPLETE
264,264,0.900933085799049,2025-01-01 04:05:25.047727,2025-01-01 04:07:17.350429,0 days 00:01:52.302702,6,15,5.0,,,,,,,,,,,175.0,80.0,10.0,65.0,,,,,COMPLETE
265,265,0.8889561390612868,2025-01-01 04:07:17.351060,2025-01-01 04:09:02.993578,0 days 00:01:45.642518,6,15,5.0,,,,,,,,,,,180.0,80.0,10.0,35.0,,,,,COMPLETE
266,266,0.8633543341655707,2025-01-01 04:09:02.994204,2025-01-01 04:11:12.964055,0 days 00:02:09.969851,7,15,5.0,,,,,,,,,,,185.0,80.0,10.0,35.0,95.0,,,,COMPLETE
267,267,0.870232033585672,2025-01-01 04:11:12.965002,2025-01-01 04:12:59.540280,0 days 00:01:46.575278,6,20,5.0,,,,,,,,,,,180.0,80.0,20.0,25.0,,,,,COMPLETE
268,268,0.8899841524865577,2025-01-01 04:12:59.540926,2025-01-01 04:14:52.778161,0 days 00:01:53.237235,6,15,10.0,,,,,,,,,,,180.0,85.0,10.0,45.0,,,,,COMPLETE
269,269,0.8761854468829124,2025-01-01 04:14:52.778797,2025-01-01 04:16:43.403114,0 days 00:01:50.624317,6,15,10.0,,,,,,,,,,,175.0,80.0,10.0,45.0,,,,,COMPLETE
270,270,0.8813144155209314,2025-01-01 04:16:43.403745,2025-01-01 04:18:39.593810,0 days 00:01:56.190065,6,20,20.0,,,,,,,,,,,185.0,75.0,15.0,60.0,,,,,COMPLETE
271,271,0.8868684122469466,2025-01-01 04:18:39.594444,2025-01-01 04:20:40.156002,0 days 00:02:00.561558,7,15,10.0,,,,,,,,,,,170.0,75.0,20.0,40.0,45.0,,,,COMPLETE
272,272,0.8801594565396366,2025-01-01 04:20:40.156644,2025-01-01 04:22:28.971595,0 days 00:01:48.814951,6,15,10.0,,,,,,,,,,,175.0,75.0,20.0,40.0,,,,,COMPLETE
273,273,0.8827370811052793,2025-01-01 04:22:28.972546,2025-01-01 04:24:25.434723,0 days 00:01:56.462177,7,15,10.0,,,,,,,,,,,165.0,70.0,10.0,30.0,45.0,,,,COMPLETE
274,274,0.836324369132931,2025-01-01 04:24:25.435351,2025-01-01 04:26:28.119382,0 days 00:02:02.684031,7,10,5.0,,,,,,,,,,,175.0,85.0,5.0,50.0,60.0,,,,COMPLETE
275,275,0.7942526600741234,2025-01-01 04:26:28.120037,2025-01-01 04:28:25.936387,0 days 00:01:57.816350,7,20,15.0,,,,,,,,,,,170.0,75.0,25.0,20.0,15.0,,,,COMPLETE
276,276,0.893036848209262,2025-01-01 04:28:25.937037,2025-01-01 04:31:02.808473,0 days 00:02:36.871436,8,15,5.0,,,,,,,,,,,180.0,85.0,15.0,65.0,30.0,155.0,,,COMPLETE
277,277,0.489423038413787,2025-01-01 04:31:02.809130,2025-01-01 04:33:37.622989,0 days 00:02:34.813859,8,15,5.0,,,,,,,,,,,190.0,85.0,15.0,65.0,30.0,160.0,,,COMPLETE
278,278,0.8907871381547,2025-01-01 04:33:37.623650,2025-01-01 04:35:44.855986,0 days 00:02:07.232336,7,20,20.0,,,,,,,,,,,185.0,85.0,30.0,40.0,40.0,,,,COMPLETE
279,279,0.3834355282998687,2025-01-01 04:35:44.862004,2025-01-01 04:38:06.384758,0 days 00:02:21.522754,8,20,15.0,,,,,,,,,,,185.0,80.0,30.0,40.0,35.0,135.0,,,COMPLETE
280,280,0.6238091955052507,2025-01-01 04:38:06.385401,2025-01-01 04:40:57.274321,0 days 00:02:50.888920,8,15,10.0,,,,,,,,,,,180.0,175.0,35.0,45.0,20.0,175.0,,,COMPLETE
281,281,0.8537108264245254,2025-01-01 04:40:57.274982,2025-01-01 04:43:53.298486,0 days 00:02:56.023504,7,10,20.0,,,,,,,,,,,190.0,90.0,195.0,35.0,70.0,,,,COMPLETE
282,282,0.8436540581723335,2025-01-01 04:43:53.299126,2025-01-01 04:45:57.141012,0 days 00:02:03.841886,7,20,5.0,,,,,,,,,,,180.0,75.0,25.0,55.0,40.0,,,,COMPLETE
283,283,0.8635103234444366,2025-01-01 04:45:57.141664,2025-01-01 04:48:39.963761,0 days 00:02:42.822097,7,25,25.0,,,,,,,,,,,165.0,165.0,45.0,65.0,50.0,,,,COMPLETE
284,284,0.8880322357060246,2025-01-01 04:48:39.964408,2025-01-01 04:50:57.015931,0 days 00:02:17.051523,7,10,10.0,,,,,,,,,,,175.0,85.0,15.0,75.0,80.0,,,,COMPLETE
285,285,0.5617123709349944,2025-01-01 04:50:57.017110,2025-01-01 04:53:33.492463,0 days 00:02:36.475353,8,10,10.0,,,,,,,,,,,175.0,70.0,15.0,75.0,80.0,145.0,,,COMPLETE
286,286,0.8836713810726119,2025-01-01 04:53:33.493134,2025-01-01 04:55:45.628146,0 days 00:02:12.135012,7,15,20.0,,,,,,,,,,,170.0,80.0,20.0,85.0,60.0,,,,COMPLETE
287,287,0.8715402126428714,2025-01-01 04:55:45.628798,2025-01-01 04:57:52.115519,0 days 00:02:06.486721,7,10,15.0,,,,,,,,,,,195.0,85.0,5.0,55.0,30.0,,,,COMPLETE
288,288,0.8917181918070818,2025-01-01 04:57:52.116161,2025-01-01 04:59:51.831128,0 days 00:01:59.714967,6,10,10.0,,,,,,,,,,,185.0,90.0,15.0,70.0,,,,,COMPLETE
289,289,0.8691173348768448,2025-01-01 04:59:51.831770,2025-01-01 05:01:52.694347,0 days 00:02:00.862577,6,15,10.0,,,,,,,,,,,185.0,85.0,15.0,70.0,,,,,COMPLETE
290,290,0.820064188804091,2025-01-01 05:01:52.694988,2025-01-01 05:03:45.822599,0 days 00:01:53.127611,6,10,5.0,,,,,,,,,,,190.0,80.0,20.0,50.0,,,,,COMPLETE
291,291,0.8954358939599729,2025-01-01 05:03:45.843721,2025-01-01 05:06:02.730940,0 days 00:02:16.887219,7,20,10.0,,,,,,,,,,,180.0,85.0,10.0,80.0,75.0,,,,COMPLETE
292,292,0.8969020414698761,2025-01-01 05:06:02.731599,2025-01-01 05:08:19.412894,0 days 00:02:16.681295,7,20,10.0,,,,,,,,,,,180.0,85.0,5.0,80.0,85.0,,,,COMPLETE
293,293,0.5841005356444261,2025-01-01 05:08:19.413549,2025-01-01 05:10:25.078419,0 days 00:02:05.664870,7,20,10.0,,,,,,,,,,,180.0,90.0,5.0,80.0,85.0,,,,COMPLETE
294,294,0.8958344996947363,2025-01-01 05:10:25.079082,2025-01-01 05:12:49.268692,0 days 00:02:24.189610,7,25,20.0,,,,,,,,,,,180.0,85.0,10.0,85.0,75.0,,,,COMPLETE
295,295,0.36145144437607024,2025-01-01 05:12:49.269348,2025-01-01 05:15:23.583395,0 days 00:02:34.314047,8,25,20.0,,,,,,,,,,,180.0,90.0,10.0,75.0,75.0,120.0,,,COMPLETE
296,296,0.796879272631192,2025-01-01 05:15:23.584075,2025-01-01 05:17:46.125941,0 days 00:02:22.541866,7,25,15.0,,,,,,,,,,,185.0,75.0,5.0,85.0,100.0,,,,COMPLETE
297,297,0.37175170960681503,2025-01-01 05:17:46.126613,2025-01-01 05:21:08.686402,0 days 00:03:22.559789,9,20,20.0,,,,,,,,,,,180.0,80.0,10.0,80.0,90.0,165.0,165.0,,COMPLETE
298,298,0.8683152428377572,2025-01-01 05:21:08.687079,2025-01-01 05:23:28.388845,0 days 00:02:19.701766,7,20,15.0,,,,,,,,,,,175.0,85.0,15.0,90.0,65.0,,,,COMPLETE
299,299,0.8512587041909314,2025-01-01 05:23:28.389507,2025-01-01 05:26:19.317774,0 days 00:02:50.928267,7,25,30.0,,,,,,,,,,,175.0,95.0,115.0,70.0,75.0,,,,COMPLETE
300,300,0.4620934593572507,2025-01-01 05:26:19.318442,2025-01-01 05:29:09.675795,0 days 00:02:50.357353,8,20,10.0,,,,,,,,,,,185.0,80.0,15.0,90.0,85.0,185.0,,,COMPLETE
301,301,0.5731257315677267,2025-01-01 05:29:09.676454,2025-01-01 05:31:39.175867,0 days 00:02:29.499413,7,15,25.0,,,,,,,,,,,195.0,185.0,5.0,75.0,45.0,,,,COMPLETE
302,302,0.5904010435717559,2025-01-01 05:31:39.176528,2025-01-01 05:34:08.042998,0 days 00:02:28.866470,8,25,10.0,,,,,,,,,,,175.0,85.0,20.0,65.0,65.0,105.0,,,COMPLETE
303,303,0.58564328661513,2025-01-01 05:34:08.043658,2025-01-01 05:37:19.259087,0 days 00:03:11.215429,10,20,5.0,,,,,,,,,,,185.0,5.0,10.0,60.0,60.0,140.0,110.0,140.0,COMPLETE
304,304,0.8809672040354456,2025-01-01 05:37:19.259766,2025-01-01 05:39:16.798207,0 days 00:01:57.538441,6,15,15.0,,,,,,,,,,,190.0,90.0,15.0,40.0,,,,,COMPLETE
305,305,0.8920570264765784,2025-01-01 05:39:16.798889,2025-01-01 05:41:35.915198,0 days 00:02:19.116309,7,20,10.0,,,,,,,,,,,180.0,75.0,5.0,80.0,100.0,,,,COMPLETE
306,306,0.8319231479770922,2025-01-01 05:41:35.915887,2025-01-01 05:43:55.792965,0 days 00:02:19.877078,7,30,5.0,,,,,,,,,,,180.0,65.0,5.0,80.0,115.0,,,,COMPLETE
307,307,0.8865758287602177,2025-01-01 05:43:55.793628,2025-01-01 05:46:12.087931,0 days 00:02:16.294303,7,20,10.0,,,,,,,,,,,170.0,75.0,10.0,70.0,100.0,,,,COMPLETE
308,308,0.851887334946716,2025-01-01 05:46:12.088585,2025-01-01 05:48:53.551705,0 days 00:02:41.463120,8,25,5.0,,,,,,,,,,,180.0,80.0,10.0,85.0,95.0,85.0,,,COMPLETE
309,309,0.8803765454611656,2025-01-01 05:48:53.552355,2025-01-01 05:51:52.520748,0 days 00:02:58.968393,7,15,70.0,,,,,,,,,,,175.0,90.0,175.0,30.0,85.0,,,,COMPLETE
310,310,0.8234737697826704,2025-01-01 05:51:52.521404,2025-01-01 05:53:53.613608,0 days 00:02:01.092204,6,20,10.0,,,,,,,,,,,195.0,75.0,5.0,100.0,,,,,COMPLETE
311,311,0.8693304143957212,2025-01-01 05:53:53.614269,2025-01-01 05:56:20.889548,0 days 00:02:27.275279,7,30,10.0,,,,,,,,,,,185.0,85.0,15.0,75.0,105.0,,,,COMPLETE
312,312,0.8780317007628273,2025-01-01 05:56:20.890213,2025-01-01 05:58:27.932847,0 days 00:02:07.042634,6,25,20.0,,,,,,,,,,,180.0,100.0,20.0,95.0,,,,,COMPLETE
313,313,0.8773063503571095,2025-01-01 05:58:27.933498,2025-01-01 06:01:09.950047,0 days 00:02:42.016549,8,15,5.0,,,,,,,,,,,170.0,70.0,25.0,70.0,75.0,125.0,,,COMPLETE
314,314,0.8743800650453333,2025-01-01 06:01:09.950718,2025-01-01 06:03:15.052803,0 days 00:02:05.102085,7,20,15.0,,,,,,,,,,,190.0,80.0,10.0,80.0,20.0,,,,COMPLETE
315,315,0.8704446840472184,2025-01-01 06:03:15.053447,2025-01-01 06:05:41.512465,0 days 00:02:26.459018,6,180,5.0,,,,,,,,,,,175.0,85.0,5.0,55.0,,,,,COMPLETE
316,316,0.07208388808314804,2025-01-01 06:05:41.513126,2025-01-01 06:13:41.492958,0 days 00:07:59.979832,20,15,10.0,145.0,170.0,75.0,150.0,70.0,130.0,75.0,195.0,195.0,20.0,180.0,95.0,15.0,45.0,90.0,75.0,185.0,75.0,COMPLETE
317,317,0.8537675243634562,2025-01-01 06:13:41.493738,2025-01-01 06:15:34.681257,0 days 00:01:53.187519,6,30,5.0,,,,,,,,,,,185.0,80.0,20.0,35.0,,,,,COMPLETE
318,318,0.7794282247389024,2025-01-01 06:15:34.681928,2025-01-01 06:17:07.562222,0 days 00:01:32.880294,7,20,15.0,,,,,,,,,,,10.0,75.0,10.0,65.0,35.0,,,,COMPLETE
319,319,0.8663349861923161,2025-01-01 06:17:07.562907,2025-01-01 06:19:37.049388,0 days 00:02:29.486481,7,25,10.0,,,,,,,,,,,180.0,105.0,90.0,25.0,75.0,,,,COMPLETE
320,320,0.2894371135659377,2025-01-01 06:19:37.050070,2025-01-01 06:22:15.415196,0 days 00:02:38.365126,8,15,25.0,,,,,,,,,,,170.0,90.0,20.0,90.0,55.0,150.0,,,COMPLETE
321,321,0.8244153593875219,2025-01-01 06:22:15.415893,2025-01-01 06:24:09.034772,0 days 00:01:53.618879,6,10,5.0,,,,,,,,,,,175.0,95.0,25.0,40.0,,,,,COMPLETE
322,322,0.8827233274490267,2025-01-01 06:24:09.121689,2025-01-01 06:25:33.486296,0 days 00:01:24.364607,6,20,10.0,,,,,,,,,,,40.0,85.0,5.0,50.0,,,,,COMPLETE
323,323,0.8651585539857426,2025-01-01 06:25:33.486975,2025-01-01 06:27:33.306892,0 days 00:01:59.819917,7,10,20.0,,,,,,,,,,,185.0,70.0,10.0,60.0,10.0,,,,COMPLETE
324,324,0.6055682360864129,2025-01-01 06:27:33.307576,2025-01-01 06:29:52.078886,0 days 00:02:18.771310,7,25,55.0,,,,,,,,,,,190.0,80.0,15.0,35.0,110.0,,,,COMPLETE
325,325,0.5279798778179392,2025-01-01 06:29:52.079563,2025-01-01 06:32:14.449601,0 days 00:02:22.370038,8,15,15.0,,,,,,,,,,,180.0,100.0,15.0,75.0,25.0,105.0,,,COMPLETE
326,326,0.8914656606124338,2025-01-01 06:32:14.450281,2025-01-01 06:33:41.575139,0 days 00:01:27.124858,6,20,5.0,,,,,,,,,,,100.0,90.0,5.0,15.0,,,,,COMPLETE
327,327,0.8709081044012683,2025-01-01 06:33:41.575814,2025-01-01 06:35:32.608220,0 days 00:01:51.032406,6,20,95.0,,,,,,,,,,,105.0,90.0,5.0,15.0,,,,,COMPLETE
328,328,0.305950991831972,2025-01-01 06:35:32.622634,2025-01-01 06:37:22.085221,0 days 00:01:49.462587,6,15,10.0,,,,,,,,,,,175.0,90.0,10.0,10.0,,,,,COMPLETE
329,329,0.4597476725909762,2025-01-01 06:37:22.085903,2025-01-01 06:40:36.156076,0 days 00:03:14.070173,9,160,15.0,,,,,,,,,,,110.0,85.0,5.0,25.0,85.0,195.0,85.0,,COMPLETE
330,330,0.8735407250837322,2025-01-01 06:40:36.156778,2025-01-01 06:42:18.107722,0 days 00:01:41.950944,7,10,5.0,,,,,,,,,,,100.0,75.0,20.0,20.0,65.0,,,,COMPLETE
331,331,0.8114459503849043,2025-01-01 06:42:18.108398,2025-01-01 06:44:16.820792,0 days 00:01:58.712394,6,20,10.0,,,,,,,,,,,170.0,90.0,10.0,85.0,,,,,COMPLETE
332,332,0.8511260396404384,2025-01-01 06:44:16.821455,2025-01-01 06:46:23.023851,0 days 00:02:06.202396,7,25,5.0,,,,,,,,,,,185.0,80.0,15.0,45.0,45.0,,,,COMPLETE
333,333,0.7137536344350208,2025-01-01 06:46:23.024533,2025-01-01 06:48:26.355969,0 days 00:02:03.331436,6,15,15.0,,,,,,,,,,,175.0,85.0,5.0,110.0,,,,,COMPLETE
334,334,0.8788128317869544,2025-01-01 06:48:26.375207,2025-01-01 06:50:35.747426,0 days 00:02:09.372219,7,10,20.0,,,,,,,,,,,180.0,65.0,15.0,30.0,95.0,,,,COMPLETE
335,335,0.846824649819641,2025-01-01 06:50:35.748112,2025-01-01 06:52:26.733127,0 days 00:01:50.985015,6,15,5.0,,,,,,,,,,,190.0,95.0,25.0,10.0,,,,,COMPLETE
336,336,0.7239133838183,2025-01-01 06:52:26.733803,2025-01-01 06:55:12.467557,0 days 00:02:45.733754,8,20,10.0,,,,,,,,,,,185.0,80.0,10.0,80.0,70.0,130.0,,,COMPLETE
337,337,0.8759334190892325,2025-01-01 06:55:12.468269,2025-01-01 06:58:03.127059,0 days 00:02:50.658790,7,25,35.0,,,,,,,,,,,200.0,85.0,150.0,65.0,35.0,,,,COMPLETE
338,338,0.8307730949212851,2025-01-01 06:58:03.127748,2025-01-01 07:00:24.383229,0 days 00:02:21.255481,6,5,10.0,,,,,,,,,,,165.0,195.0,20.0,70.0,,,,,COMPLETE
339,339,0.8012914102337079,2025-01-01 07:00:24.383916,2025-01-01 07:02:22.869584,0 days 00:01:58.485668,6,10,45.0,,,,,,,,,,,175.0,95.0,5.0,35.0,,,,,COMPLETE
340,340,0.8279871465566655,2025-01-01 07:02:22.870582,2025-01-01 07:04:14.450682,0 days 00:01:51.580100,7,20,25.0,,,,,,,,,,,20.0,75.0,125.0,15.0,55.0,,,,COMPLETE
341,341,0.8949322833755582,2025-01-01 07:04:14.451363,2025-01-01 07:06:31.156810,0 days 00:02:16.705447,6,15,5.0,,,,,,,,,,,180.0,85.0,165.0,5.0,,,,,COMPLETE
342,342,0.7599394692066316,2025-01-01 07:06:31.157495,2025-01-01 07:08:55.860442,0 days 00:02:24.702947,6,10,5.0,,,,,,,,,,,195.0,90.0,170.0,10.0,,,,,COMPLETE
343,343,0.8949242988301325,2025-01-01 07:08:55.861130,2025-01-01 07:11:12.339104,0 days 00:02:16.477974,6,15,5.0,,,,,,,,,,,180.0,85.0,160.0,20.0,,,,,COMPLETE
344,344,0.23365435271122298,2025-01-01 07:11:12.339788,2025-01-01 07:15:38.670513,0 days 00:04:26.330725,12,25,5.0,40.0,145.0,,,,,,,,,185.0,95.0,195.0,5.0,120.0,180.0,50.0,90.0,COMPLETE
345,345,0.8886081913131048,2025-01-01 07:15:38.671239,2025-01-01 07:17:34.617596,0 days 00:01:55.946357,6,20,5.0,,,,,,,,,,,100.0,90.0,160.0,5.0,,,,,COMPLETE
346,346,0.8880242650540643,2025-01-01 07:17:34.618815,2025-01-01 07:19:28.029412,0 days 00:01:53.410597,6,20,5.0,,,,,,,,,,,100.0,80.0,160.0,5.0,,,,,COMPLETE
347,347,0.8863420631559416,2025-01-01 07:19:28.030098,2025-01-01 07:21:31.159630,0 days 00:02:03.129532,6,30,5.0,,,,,,,,,,,105.0,85.0,155.0,10.0,,,,,COMPLETE
348,348,0.8862241305108067,2025-01-01 07:21:31.160311,2025-01-01 07:23:34.858240,0 days 00:02:03.697929,6,15,5.0,,,,,,,,,,,100.0,90.0,185.0,20.0,,,,,COMPLETE
349,349,0.7701855491782637,2025-01-01 07:23:34.858933,2025-01-01 07:25:48.709397,0 days 00:02:13.850464,6,15,5.0,,,,,,,,,,,180.0,80.0,165.0,5.0,,,,,COMPLETE
350,350,0.8788739432807229,2025-01-01 07:25:48.710100,2025-01-01 07:28:13.651390,0 days 00:02:24.941290,6,20,10.0,,,,,,,,,,,190.0,90.0,165.0,15.0,,,,,COMPLETE
351,351,0.0533595143366717,2025-01-01 07:28:13.652086,2025-01-01 07:32:11.320761,0 days 00:03:57.668675,11,25,5.0,160.0,,,,,,,,,,95.0,85.0,135.0,5.0,10.0,165.0,200.0,60.0,COMPLETE
352,352,0.6295236163572611,2025-01-01 07:32:11.321501,2025-01-01 07:34:39.645706,0 days 00:02:28.324205,6,15,10.0,,,,,,,,,,,180.0,85.0,200.0,25.0,,,,,COMPLETE
353,353,0.8723505866636443,2025-01-01 07:34:39.646380,2025-01-01 07:37:20.106873,0 days 00:02:40.460493,6,120,15.0,,,,,,,,,,,115.0,110.0,150.0,60.0,,,,,COMPLETE
354,354,0.8701518139738539,2025-01-01 07:37:20.107563,2025-01-01 07:40:06.480527,0 days 00:02:46.372964,7,5,5.0,,,,,,,,,,,185.0,80.0,185.0,95.0,15.0,,,,COMPLETE
355,355,0.8931463173685148,2025-01-01 07:40:06.481233,2025-01-01 07:42:41.244096,0 days 00:02:34.762863,6,30,10.0,,,,,,,,,,,185.0,90.0,170.0,45.0,,,,,COMPLETE
356,356,0.8815752074517286,2025-01-01 07:42:41.244784,2025-01-01 07:45:14.771775,0 days 00:02:33.526991,6,30,10.0,,,,,,,,,,,185.0,90.0,175.0,45.0,,,,,COMPLETE
357,357,0.8500444948152155,2025-01-01 07:45:14.772457,2025-01-01 07:48:03.889401,0 days 00:02:49.116944,6,35,5.0,,,,,,,,,,,180.0,155.0,160.0,55.0,,,,,COMPLETE
358,358,0.877571333263621,2025-01-01 07:48:03.890088,2025-01-01 07:50:16.576524,0 days 00:02:12.686436,6,20,10.0,,,,,,,,,,,110.0,85.0,170.0,50.0,,,,,COMPLETE
359,359,0.4453813797340177,2025-01-01 07:50:16.577209,2025-01-01 07:53:59.023907,0 days 00:03:42.446698,10,15,15.0,,,,,,,,,,,185.0,180.0,170.0,40.0,105.0,95.0,20.0,35.0,COMPLETE
360,360,0.8700932474408943,2025-01-01 07:53:59.024621,2025-01-01 07:56:19.084040,0 days 00:02:20.059419,7,25,5.0,,,,,,,,,,,35.0,90.0,145.0,125.0,25.0,,,,COMPLETE
361,361,0.8730358857960188,2025-01-01 07:56:19.084738,2025-01-01 07:59:55.530949,0 days 00:03:36.446211,7,10,10.0,,,,,,,,,,,180.0,80.0,185.0,195.0,125.0,,,,COMPLETE
362,362,0.8859494501501255,2025-01-01 07:59:55.531655,2025-01-01 08:03:38.720542,0 days 00:03:43.188887,9,20,5.0,,,,,,,,,,,190.0,85.0,155.0,85.0,5.0,150.0,145.0,,COMPLETE
363,363,0.8697036812468069,2025-01-01 08:03:38.721246,2025-01-01 08:06:43.402275,0 days 00:03:04.681029,6,30,10.0,,,,,,,,,,,195.0,100.0,165.0,175.0,,,,,COMPLETE
364,364,0.6857530271813768,2025-01-01 08:06:43.402961,2025-01-01 08:09:28.279218,0 days 00:02:44.876257,8,5,15.0,,,,,,,,,,,180.0,95.0,105.0,30.0,135.0,70.0,,,COMPLETE
365,365,0.8726297905815408,2025-01-01 08:09:28.279922,2025-01-01 08:12:15.132032,0 days 00:02:46.852110,6,15,80.0,,,,,,,,,,,95.0,170.0,180.0,45.0,,,,,COMPLETE
366,366,0.8272207771526419,2025-01-01 08:12:15.132711,2025-01-01 08:14:50.723728,0 days 00:02:35.591017,7,10,5.0,,,,,,,,,,,190.0,85.0,175.0,20.0,60.0,,,,COMPLETE
367,367,0.8770287746145915,2025-01-01 08:14:50.724419,2025-01-01 08:16:53.266106,0 days 00:02:02.541687,6,25,15.0,,,,,,,,,,,185.0,90.0,10.0,80.0,,,,,COMPLETE
368,368,0.8783674121224759,2025-01-01 08:16:53.266792,2025-01-01 08:19:13.752470,0 days 00:02:20.485678,6,20,10.0,,,,,,,,,,,105.0,75.0,165.0,90.0,,,,,COMPLETE
369,369,0.8741652194535079,2025-01-01 08:19:13.753169,2025-01-01 08:21:47.117348,0 days 00:02:33.364179,7,15,115.0,,,,,,,,,,,175.0,90.0,5.0,65.0,50.0,,,,COMPLETE
370,370,0.8673020797085471,2025-01-01 08:21:47.118048,2025-01-01 08:23:31.447149,0 days 00:01:44.329101,7,10,5.0,,,,,,,,,,,90.0,80.0,10.0,15.0,100.0,,,,COMPLETE
371,371,0.8776129635440332,2025-01-01 08:23:31.447858,2025-01-01 08:26:13.707328,0 days 00:02:42.259470,5,30,30.0,,,,,,,,,,,185.0,140.0,190.0,,,,,,COMPLETE
372,372,0.8766405839380896,2025-01-01 08:26:13.708014,2025-01-01 08:28:59.829696,0 days 00:02:46.121682,6,20,50.0,,,,,,,,,,,175.0,130.0,160.0,50.0,,,,,COMPLETE
373,373,0.5452293019586687,2025-01-01 08:28:59.830386,2025-01-01 08:31:30.870497,0 days 00:02:31.040111,8,15,20.0,,,,,,,,,,,120.0,85.0,155.0,35.0,40.0,110.0,,,COMPLETE
374,374,0.8651824003245248,2025-01-01 08:31:30.871194,2025-01-01 08:34:16.317096,0 days 00:02:45.445902,6,5,15.0,,,,,,,,,,,180.0,160.0,145.0,70.0,,,,,COMPLETE
375,375,0.4520178956105391,2025-01-01 08:34:16.317796,2025-01-01 08:37:37.387939,0 days 00:03:21.070143,13,25,5.0,5.0,30.0,160.0,,,,,,,,45.0,80.0,5.0,60.0,110.0,125.0,125.0,5.0,COMPLETE
376,376,0.8908886655100163,2025-01-01 08:37:37.388691,2025-01-01 08:38:48.200144,0 days 00:01:10.811453,5,10,10.0,,,,,,,,,,,25.0,90.0,15.0,,,,,,COMPLETE
377,377,0.9050124415503004,2025-01-01 08:38:48.200853,2025-01-01 08:39:49.339336,0 days 00:01:01.138483,5,5,10.0,,,,,,,,,,,5.0,70.0,15.0,,,,,,COMPLETE
378,378,0.25289042650779026,2025-01-01 08:39:49.339984,2025-01-01 08:44:13.823965,0 days 00:04:24.483981,16,5,20.0,100.0,70.0,40.0,50.0,60.0,60.0,,,,,10.0,65.0,15.0,100.0,80.0,45.0,110.0,190.0,COMPLETE
379,379,0.8849645033357614,2025-01-01 08:44:13.824701,2025-01-01 08:45:25.720408,0 days 00:01:11.895707,5,5,65.0,,,,,,,,,,,5.0,75.0,15.0,,,,,,COMPLETE
380,380,0.15564929462783866,2025-01-01 08:45:25.721065,2025-01-01 08:53:23.926741,0 days 00:07:58.205676,19,5,15.0,135.0,100.0,80.0,195.0,155.0,150.0,200.0,10.0,45.0,,200.0,60.0,10.0,75.0,190.0,25.0,190.0,150.0,COMPLETE
381,381,0.8542306882999962,2025-01-01 08:53:23.927525,2025-01-01 08:54:24.715156,0 days 00:01:00.787631,5,10,10.0,,,,,,,,,,,5.0,70.0,5.0,,,,,,COMPLETE
382,382,0.8627551430517655,2025-01-01 08:54:24.715824,2025-01-01 08:56:35.735448,0 days 00:02:11.019624,5,10,105.0,,,,,,,,,,,190.0,95.0,25.0,,,,,,COMPLETE
383,383,0.8933931576804011,2025-01-01 08:56:35.736109,2025-01-01 08:57:52.140445,0 days 00:01:16.404336,5,5,10.0,,,,,,,,,,,20.0,150.0,15.0,,,,,,COMPLETE
384,384,0.8648964549676359,2025-01-01 08:57:52.141104,2025-01-01 08:59:13.459525,0 days 00:01:21.318421,5,5,15.0,,,,,,,,,,,5.0,70.0,115.0,,,,,,COMPLETE
