,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
270,270,0.5225664986955451,2025-01-03 04:06:20.725805,2025-01-03 04:09:28.500995,0 days 00:03:07.775190,10,145,185.0,,,,,,,,,,,155.0,130.0,135.0,15.0,45.0,105.0,25.0,165.0,COMPLETE
271,271,0.8796537318319915,2025-01-03 04:09:28.501633,2025-01-03 04:10:35.367077,0 days 00:01:06.865444,2,165,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
272,272,0.8745591465800007,2025-01-03 04:10:35.367652,2025-01-03 04:11:13.748219,0 days 00:00:38.380567,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
273,273,0.8770408505475015,2025-01-03 04:11:13.748619,2025-01-03 04:12:22.762672,0 days 00:01:09.014053,2,135,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
274,274,0.8685894472774545,2025-01-03 04:12:22.763240,2025-01-03 04:14:00.534063,0 days 00:01:37.770823,3,150,190.0,,,,,,,,,,,165.0,,,,,,,,COMPLETE
275,275,0.8801256803386388,2025-01-03 04:14:00.534647,2025-01-03 04:15:14.573957,0 days 00:01:14.039310,2,170,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
276,276,0.8755944442751705,2025-01-03 04:15:14.574545,2025-01-03 04:16:36.432425,0 days 00:01:21.857880,3,110,195.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
277,277,0.8798180030883055,2025-01-03 04:16:36.432993,2025-01-03 04:17:16.852676,0 days 00:00:40.419683,1,160,,,,,,,,,,,,,,,,,,,,COMPLETE
278,278,0.8859222342529959,2025-01-03 04:17:16.853186,2025-01-03 04:18:20.692653,0 days 00:01:03.839467,2,115,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
279,279,0.8756140240093596,2025-01-03 04:18:20.693219,2025-01-03 04:20:18.262756,0 days 00:01:57.569537,5,120,200.0,,,,,,,,,,,140.0,160.0,5.0,,,,,,COMPLETE
280,280,0.8822660037237084,2025-01-03 04:20:18.263339,2025-01-03 04:21:22.638466,0 days 00:01:04.375127,2,115,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
281,281,0.7664521093785664,2025-01-03 04:21:22.639057,2025-01-03 04:23:46.231332,0 days 00:02:23.592275,7,115,200.0,,,,,,,,,,,200.0,110.0,180.0,75.0,65.0,,,,COMPLETE
282,282,0.4244257780654977,2025-01-03 04:23:46.231925,2025-01-03 04:27:03.691526,0 days 00:03:17.459601,11,110,125.0,30.0,,,,,,,,,,190.0,15.0,80.0,180.0,150.0,50.0,145.0,115.0,COMPLETE
283,283,0.8779530642351547,2025-01-03 04:27:03.692185,2025-01-03 04:28:22.997509,0 days 00:01:19.305324,3,105,195.0,,,,,,,,,,,80.0,,,,,,,,COMPLETE
284,284,0.8826281469957631,2025-01-03 04:28:22.998081,2025-01-03 04:29:58.103642,0 days 00:01:35.105561,3,120,200.0,,,,,,,,,,,175.0,,,,,,,,COMPLETE
285,285,0.881224892350975,2025-01-03 04:29:58.104225,2025-01-03 04:31:59.407266,0 days 00:02:01.303041,4,145,160.0,,,,,,,,,,,185.0,170.0,,,,,,,COMPLETE
286,286,0.41708350454848636,2025-01-03 04:31:59.407869,2025-01-03 04:36:41.191015,0 days 00:04:41.783146,13,135,190.0,175.0,145.0,200.0,,,,,,,,90.0,30.0,200.0,145.0,90.0,80.0,80.0,170.0,COMPLETE
287,287,0.8789545323429726,2025-01-03 04:36:41.191673,2025-01-03 04:37:17.905279,0 days 00:00:36.713606,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
288,288,0.8854094808156137,2025-01-03 04:37:17.905780,2025-01-03 04:38:22.031396,0 days 00:01:04.125616,2,150,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
289,289,0.8776405039228942,2025-01-03 04:38:22.031960,2025-01-03 04:39:28.679582,0 days 00:01:06.647622,2,155,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
290,290,0.882105256105772,2025-01-03 04:39:28.680157,2025-01-03 04:40:33.169927,0 days 00:01:04.489770,2,150,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
291,291,0.8812830058764417,2025-01-03 04:40:33.170498,2025-01-03 04:41:44.877360,0 days 00:01:11.706862,2,160,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
292,292,0.8669474473289671,2025-01-03 04:41:44.877943,2025-01-03 04:42:06.985440,0 days 00:00:22.107497,1,15,,,,,,,,,,,,,,,,,,,,COMPLETE
293,293,0.875081374581909,2025-01-03 04:42:06.985822,2025-01-03 04:43:24.778703,0 days 00:01:17.792881,3,150,200.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
294,294,0.8846152928318132,2025-01-03 04:43:24.779291,2025-01-03 04:44:29.533056,0 days 00:01:04.753765,2,145,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
295,295,0.879827594029309,2025-01-03 04:44:29.533638,2025-01-03 04:45:32.125968,0 days 00:01:02.592330,2,140,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
296,296,0.8747653266892308,2025-01-03 04:45:32.126572,2025-01-03 04:46:49.907804,0 days 00:01:17.781232,3,145,155.0,,,,,,,,,,,65.0,,,,,,,,COMPLETE
297,297,0.8777687538628365,2025-01-03 04:46:49.908392,2025-01-03 04:47:28.710598,0 days 00:00:38.802206,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
298,298,0.8795528229291089,2025-01-03 04:47:28.711036,2025-01-03 04:48:35.870701,0 days 00:01:07.159665,2,135,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
299,299,0.8779909826495806,2025-01-03 04:48:35.871293,2025-01-03 04:49:40.800599,0 days 00:01:04.929306,2,115,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
300,300,0.8761384339829719,2025-01-03 04:49:40.801178,2025-01-03 04:50:35.375622,0 days 00:00:54.574444,2,140,100.0,,,,,,,,,,,,,,,,,,,COMPLETE
301,301,0.8859591858703759,2025-01-03 04:50:35.376192,2025-01-03 04:51:57.561266,0 days 00:01:22.185074,3,145,160.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
302,302,0.8755990312594086,2025-01-03 04:51:57.561866,2025-01-03 04:53:24.277538,0 days 00:01:26.715672,3,145,165.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
303,303,0.8786903637298087,2025-01-03 04:53:24.278135,2025-01-03 04:54:46.769204,0 days 00:01:22.491069,3,145,160.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
304,304,0.8779983390470834,2025-01-03 04:54:46.769789,2025-01-03 04:56:11.294300,0 days 00:01:24.524511,3,145,165.0,,,,,,,,,,,95.0,,,,,,,,COMPLETE
305,305,0.8790652529534027,2025-01-03 04:56:11.294889,2025-01-03 04:58:04.900705,0 days 00:01:53.605816,4,170,155.0,,,,,,,,,,,120.0,180.0,,,,,,,COMPLETE
306,306,0.883755981544193,2025-01-03 04:58:04.901291,2025-01-03 04:59:32.269419,0 days 00:01:27.368128,3,150,160.0,,,,,,,,,,,130.0,,,,,,,,COMPLETE
307,307,0.880518874647668,2025-01-03 04:59:32.269999,2025-01-03 05:00:58.032044,0 days 00:01:25.762045,3,150,160.0,,,,,,,,,,,125.0,,,,,,,,COMPLETE
308,308,0.8844803654154966,2025-01-03 05:00:58.032654,2025-01-03 05:02:00.803269,0 days 00:01:02.770615,2,135,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
309,309,0.8683072882551718,2025-01-03 05:02:00.803849,2025-01-03 05:02:39.146334,0 days 00:00:38.342485,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
310,310,0.8760849930434381,2025-01-03 05:02:39.146901,2025-01-03 05:04:00.745553,0 days 00:01:21.598652,3,140,150.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
311,311,0.8818364172046731,2025-01-03 05:04:00.746138,2025-01-03 05:05:03.055350,0 days 00:01:02.309212,2,125,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
312,312,0.8782564361399189,2025-01-03 05:05:03.055930,2025-01-03 05:06:38.595996,0 days 00:01:35.540066,4,135,155.0,,,,,,,,,,,130.0,55.0,,,,,,,COMPLETE
313,313,0.8773623597364704,2025-01-03 05:06:38.596594,2025-01-03 05:07:44.320923,0 days 00:01:05.724329,2,135,175.0,,,,,,,,,,,,,,,,,,,COMPLETE
314,314,0.8823241325621187,2025-01-03 05:07:44.321515,2025-01-03 05:08:47.590818,0 days 00:01:03.269303,2,145,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
315,315,0.8706547408226178,2025-01-03 05:08:47.591412,2025-01-03 05:09:24.977749,0 days 00:00:37.386337,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
316,316,0.882128872597324,2025-01-03 05:09:24.978271,2025-01-03 05:10:46.737031,0 days 00:01:21.758760,3,140,165.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
317,317,0.875694996809335,2025-01-03 05:10:46.737634,2025-01-03 05:11:44.762227,0 days 00:00:58.024593,2,120,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
318,318,0.8811755251429747,2025-01-03 05:11:44.762816,2025-01-03 05:13:18.012378,0 days 00:01:33.249562,3,150,185.0,,,,,,,,,,,145.0,,,,,,,,COMPLETE
319,319,0.8830225435755372,2025-01-03 05:13:18.012974,2025-01-03 05:14:20.138884,0 days 00:01:02.125910,2,135,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
320,320,0.8721375063588179,2025-01-03 05:14:20.139485,2025-01-03 05:14:55.114811,0 days 00:00:34.975326,1,110,,,,,,,,,,,,,,,,,,,,COMPLETE
321,321,0.8844932047972811,2025-01-03 05:14:55.115231,2025-01-03 05:15:54.498603,0 days 00:00:59.383372,2,125,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
322,322,0.8821538205321244,2025-01-03 05:15:54.499206,2025-01-03 05:17:15.301874,0 days 00:01:20.802668,3,125,165.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
323,323,0.8814708679638157,2025-01-03 05:17:15.302472,2025-01-03 05:18:13.600161,0 days 00:00:58.297689,2,120,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
324,324,0.869006115177376,2025-01-03 05:18:13.600749,2025-01-03 05:19:09.397553,0 days 00:00:55.796804,3,125,60.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
325,325,0.1285352706170507,2025-01-03 05:19:09.398147,2025-01-03 05:22:22.744757,0 days 00:03:13.346610,14,130,160.0,140.0,85.0,35.0,50.0,,,,,,,75.0,5.0,15.0,120.0,125.0,25.0,170.0,20.0,COMPLETE
326,326,0.8752740744181726,2025-01-03 05:22:22.745456,2025-01-03 05:23:00.303359,0 days 00:00:37.557903,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
327,327,0.86950967832172,2025-01-03 05:23:00.303935,2025-01-03 05:24:53.487053,0 days 00:01:53.183118,4,115,170.0,,,,,,,,,,,135.0,190.0,,,,,,,COMPLETE
328,328,0.8745568697455786,2025-01-03 05:24:53.487659,2025-01-03 05:25:57.209405,0 days 00:01:03.721746,2,145,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
329,329,0.8782281836450188,2025-01-03 05:25:57.209987,2025-01-03 05:27:48.151892,0 days 00:01:50.941905,4,140,155.0,,,,,,,,,,,195.0,95.0,,,,,,,COMPLETE
330,330,0.8778587813387402,2025-01-03 05:27:48.152499,2025-01-03 05:29:02.991086,0 days 00:01:14.838587,3,125,115.0,,,,,,,,,,,130.0,,,,,,,,COMPLETE
331,331,0.871774989509132,2025-01-03 05:29:02.991695,2025-01-03 05:30:04.381044,0 days 00:01:01.389349,2,140,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
332,332,0.8769175320535159,2025-01-03 05:30:04.381641,2025-01-03 05:30:40.060581,0 days 00:00:35.678940,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
333,333,0.8837161849048518,2025-01-03 05:30:40.061058,2025-01-03 05:32:04.329659,0 days 00:01:24.268601,3,135,180.0,,,,,,,,,,,95.0,,,,,,,,COMPLETE
334,334,0.8777713144547157,2025-01-03 05:32:04.330266,2025-01-03 05:33:54.380581,0 days 00:01:50.050315,4,135,175.0,,,,,,,,,,,95.0,195.0,,,,,,,COMPLETE
335,335,0.883061531034602,2025-01-03 05:33:54.381198,2025-01-03 05:35:15.067902,0 days 00:01:20.686704,3,130,180.0,,,,,,,,,,,85.0,,,,,,,,COMPLETE
336,336,0.8787466029226352,2025-01-03 05:35:15.068503,2025-01-03 05:36:38.132219,0 days 00:01:23.063716,3,120,185.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
337,337,0.8769150999602469,2025-01-03 05:36:38.132819,2025-01-03 05:38:01.250791,0 days 00:01:23.117972,3,135,175.0,,,,,,,,,,,90.0,,,,,,,,COMPLETE
338,338,0.8853807401666344,2025-01-03 05:38:01.251413,2025-01-03 05:39:09.434591,0 days 00:01:08.183178,2,150,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
339,339,0.876562051843412,2025-01-03 05:39:09.435207,2025-01-03 05:40:17.469004,0 days 00:01:08.033797,2,150,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
340,340,0.8729891211199183,2025-01-03 05:40:17.469622,2025-01-03 05:41:44.888422,0 days 00:01:27.418800,3,145,170.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
341,341,0.8752821583397292,2025-01-03 05:41:44.889038,2025-01-03 05:42:55.505777,0 days 00:01:10.616739,2,150,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
342,342,0.8732330537732511,2025-01-03 05:42:55.506416,2025-01-03 05:44:38.728983,0 days 00:01:43.222567,4,140,175.0,,,,,,,,,,,80.0,155.0,,,,,,,COMPLETE
343,343,0.3810730677102283,2025-01-03 05:44:38.729612,2025-01-03 05:51:02.938934,0 days 00:06:24.209322,20,145,180.0,80.0,35.0,135.0,150.0,60.0,150.0,65.0,120.0,180.0,95.0,100.0,165.0,35.0,155.0,190.0,180.0,110.0,145.0,COMPLETE
344,344,0.8761211903850687,2025-01-03 05:51:02.939744,2025-01-03 05:52:26.365534,0 days 00:01:23.425790,3,135,170.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
345,345,0.8754773068510284,2025-01-03 05:52:26.366148,2025-01-03 05:53:34.411149,0 days 00:01:08.045001,2,145,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
346,346,0.8751378196364685,2025-01-03 05:53:34.411752,2025-01-03 05:55:04.119309,0 days 00:01:29.707557,3,130,185.0,,,,,,,,,,,125.0,,,,,,,,COMPLETE
347,347,0.8776518793674359,2025-01-03 05:55:04.119926,2025-01-03 05:55:42.320227,0 days 00:00:38.200301,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
348,348,0.8804928822738396,2025-01-03 05:55:42.320821,2025-01-03 05:56:49.242635,0 days 00:01:06.921814,2,150,165.0,,,,,,,,,,,,,,,,,,,COMPLETE
349,349,0.8755563039173875,2025-01-03 05:56:49.243241,2025-01-03 05:58:28.864946,0 days 00:01:39.621705,5,130,10.0,,,,,,,,,,,200.0,120.0,55.0,,,,,,COMPLETE
350,350,0.8766477646596309,2025-01-03 05:58:28.865586,2025-01-03 05:59:31.348057,0 days 00:01:02.482471,2,140,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
351,351,0.879040721919979,2025-01-03 05:59:31.348664,2025-01-03 06:01:00.631611,0 days 00:01:29.282947,3,155,175.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
352,352,0.8794975843038069,2025-01-03 06:01:00.632228,2025-01-03 06:02:08.703348,0 days 00:01:08.071120,2,135,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
353,353,0.8766507570154457,2025-01-03 06:02:08.703963,2025-01-03 06:03:48.274975,0 days 00:01:39.571012,4,125,165.0,,,,,,,,,,,90.0,140.0,,,,,,,COMPLETE
354,354,0.878758178263802,2025-01-03 06:03:48.275600,2025-01-03 06:04:27.841048,0 days 00:00:39.565448,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
355,355,0.8824170496911052,2025-01-03 06:04:27.841648,2025-01-03 06:05:54.321053,0 days 00:01:26.479405,3,150,185.0,,,,,,,,,,,95.0,,,,,,,,COMPLETE
356,356,0.8763397167329512,2025-01-03 06:05:54.321686,2025-01-03 06:06:53.565353,0 days 00:00:59.243667,2,125,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
357,357,0.8828653856984143,2025-01-03 06:06:53.565956,2025-01-03 06:08:05.864688,0 days 00:01:12.298732,2,180,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
358,358,0.8784480752222688,2025-01-03 06:08:05.865324,2025-01-03 06:09:25.271430,0 days 00:01:19.406106,3,140,185.0,,,,,,,,,,,55.0,,,,,,,,COMPLETE
359,359,0.8715757552515128,2025-01-03 06:09:25.272039,2025-01-03 06:10:05.763385,0 days 00:00:40.491346,1,155,,,,,,,,,,,,,,,,,,,,COMPLETE
360,360,0.8777358726058484,2025-01-03 06:10:05.763983,2025-01-03 06:11:39.959662,0 days 00:01:34.195679,4,145,155.0,,,,,,,,,,,85.0,85.0,,,,,,,COMPLETE
361,361,0.8821662826931684,2025-01-03 06:11:39.960309,2025-01-03 06:12:42.792640,0 days 00:01:02.832331,2,120,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
362,362,0.5836398971667172,2025-01-03 06:12:42.793247,2025-01-03 06:14:48.992889,0 days 00:02:06.199642,8,135,165.0,,,,,,,,,,,115.0,130.0,70.0,25.0,170.0,50.0,,,COMPLETE
363,363,0.8767419919123818,2025-01-03 06:14:48.993544,2025-01-03 06:16:15.106913,0 days 00:01:26.113369,3,150,190.0,,,,,,,,,,,75.0,,,,,,,,COMPLETE
364,364,0.8803143943168061,2025-01-03 06:16:15.107556,2025-01-03 06:17:20.955570,0 days 00:01:05.848014,2,130,175.0,,,,,,,,,,,,,,,,,,,COMPLETE
365,365,0.8758219804227911,2025-01-03 06:17:20.956177,2025-01-03 06:18:43.744330,0 days 00:01:22.788153,3,140,155.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
366,366,0.8850128218382254,2025-01-03 06:18:43.744942,2025-01-03 06:19:48.838535,0 days 00:01:05.093593,2,125,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
367,367,0.8792389037992011,2025-01-03 06:19:48.839147,2025-01-03 06:20:51.643191,0 days 00:01:02.804044,2,125,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
368,368,0.09351317177878712,2025-01-03 06:20:51.643804,2025-01-03 06:24:35.659724,0 days 00:03:44.015920,16,120,190.0,55.0,5.0,40.0,120.0,155.0,45.0,,,,,185.0,75.0,15.0,55.0,45.0,100.0,110.0,60.0,COMPLETE
369,369,0.8819923925923546,2025-01-03 06:24:35.660450,2025-01-03 06:25:54.082103,0 days 00:01:18.421653,3,125,155.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
370,370,0.8727864540522768,2025-01-03 06:25:54.082740,2025-01-03 06:26:46.362273,0 days 00:00:52.279533,2,135,80.0,,,,,,,,,,,,,,,,,,,COMPLETE
371,371,0.8733993211187125,2025-01-03 06:26:46.362898,2025-01-03 06:27:24.869782,0 days 00:00:38.506884,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
372,372,0.8749846976738707,2025-01-03 06:27:24.870411,2025-01-03 06:29:07.333535,0 days 00:01:42.463124,3,200,185.0,,,,,,,,,,,140.0,,,,,,,,COMPLETE
373,373,0.8781272240767206,2025-01-03 06:29:07.334185,2025-01-03 06:30:08.068130,0 days 00:01:00.733945,2,120,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
374,374,0.8732462777126178,2025-01-03 06:30:08.068743,2025-01-03 06:30:46.638655,0 days 00:00:38.569912,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
375,375,0.8818096373180095,2025-01-03 06:30:46.639068,2025-01-03 06:32:56.840286,0 days 00:02:10.201218,4,145,190.0,,,,,,,,,,,195.0,145.0,,,,,,,COMPLETE
376,376,0.8707677771737724,2025-01-03 06:32:56.840927,2025-01-03 06:34:01.278871,0 days 00:01:04.437944,3,125,160.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
377,377,0.8776035150721231,2025-01-03 06:34:01.279501,2025-01-03 06:36:00.828734,0 days 00:01:59.549233,5,195,180.0,,,,,,,,,,,105.0,45.0,95.0,,,,,,COMPLETE
378,378,0.881479041654641,2025-01-03 06:36:00.829367,2025-01-03 06:37:06.475493,0 days 00:01:05.646126,2,135,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
379,379,0.8721182827125309,2025-01-03 06:37:06.476115,2025-01-03 06:38:08.141573,0 days 00:01:01.665458,2,140,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
380,380,0.8834036567767818,2025-01-03 06:38:08.142204,2025-01-03 06:39:14.830045,0 days 00:01:06.687841,2,135,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
381,381,0.8785829653852177,2025-01-03 06:39:14.830669,2025-01-03 06:39:54.958047,0 days 00:00:40.127378,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
382,382,0.8774030106986579,2025-01-03 06:39:54.958556,2025-01-03 06:41:15.316238,0 days 00:01:20.357682,3,145,150.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
383,383,0.8754693335148889,2025-01-03 06:41:15.316886,2025-01-03 06:42:46.192894,0 days 00:01:30.876008,3,130,160.0,,,,,,,,,,,170.0,,,,,,,,COMPLETE
384,384,0.8810696770028891,2025-01-03 06:42:46.193555,2025-01-03 06:44:26.640651,0 days 00:01:40.447096,4,140,190.0,,,,,,,,,,,130.0,60.0,,,,,,,COMPLETE
385,385,0.8797625168592911,2025-01-03 06:44:26.641310,2025-01-03 06:45:29.034553,0 days 00:01:02.393243,2,125,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
386,386,0.8741829416447491,2025-01-03 06:45:29.035209,2025-01-03 06:46:07.373012,0 days 00:00:38.337803,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
387,387,0.8752841992532974,2025-01-03 06:46:07.373437,2025-01-03 06:47:13.262267,0 days 00:01:05.888830,2,150,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
388,388,0.8789135742717148,2025-01-03 06:47:13.262883,2025-01-03 06:48:56.096363,0 days 00:01:42.833480,3,180,175.0,,,,,,,,,,,180.0,,,,,,,,COMPLETE
389,389,0.867096759474348,2025-01-03 06:48:56.096997,2025-01-03 06:49:54.641968,0 days 00:00:58.544971,3,115,90.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
390,390,0.8774850128227163,2025-01-03 06:49:54.642639,2025-01-03 06:50:52.404810,0 days 00:00:57.762171,2,120,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
391,391,0.8817476179994677,2025-01-03 06:50:52.405466,2025-01-03 06:52:01.091433,0 days 00:01:08.685967,2,145,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
392,392,0.8739664545879829,2025-01-03 06:52:01.092047,2025-01-03 06:52:39.429530,0 days 00:00:38.337483,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
393,393,0.8751763651064678,2025-01-03 06:52:39.430174,2025-01-03 06:54:12.370253,0 days 00:01:32.940079,3,125,165.0,,,,,,,,,,,190.0,,,,,,,,COMPLETE
394,394,0.8807582336998785,2025-01-03 06:54:12.370896,2025-01-03 06:56:03.182789,0 days 00:01:50.811893,4,140,190.0,,,,,,,,,,,125.0,150.0,,,,,,,COMPLETE
395,395,0.8825080263425369,2025-01-03 06:56:03.183422,2025-01-03 06:57:10.802629,0 days 00:01:07.619207,2,150,175.0,,,,,,,,,,,,,,,,,,,COMPLETE
396,396,0.8806422153540696,2025-01-03 06:57:10.803278,2025-01-03 06:58:16.908437,0 days 00:01:06.105159,2,155,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
397,397,0.8853278163013316,2025-01-03 06:58:16.909082,2025-01-03 06:59:56.447928,0 days 00:01:39.538846,3,185,140.0,,,,,,,,,,,195.0,,,,,,,,COMPLETE
398,398,0.3210924659760246,2025-01-03 06:59:56.448597,2025-01-03 07:05:09.366781,0 days 00:05:12.918184,19,180,140.0,25.0,200.0,95.0,60.0,100.0,155.0,130.0,110.0,125.0,,190.0,20.0,50.0,140.0,30.0,60.0,50.0,195.0,COMPLETE
399,399,0.8775692318541859,2025-01-03 07:05:09.367539,2025-01-03 07:05:53.631829,0 days 00:00:44.264290,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
400,400,0.41943122451183146,2025-01-03 07:05:53.632460,2025-01-03 07:10:12.257014,0 days 00:04:18.624554,12,195,150.0,100.0,180.0,,,,,,,,,200.0,175.0,115.0,180.0,140.0,110.0,20.0,5.0,COMPLETE
401,401,0.8773623810103655,2025-01-03 07:10:12.257730,2025-01-03 07:11:21.306043,0 days 00:01:09.048313,2,185,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
402,402,0.8808735656934692,2025-01-03 07:11:21.306683,2025-01-03 07:12:57.521016,0 days 00:01:36.214333,3,175,145.0,,,,,,,,,,,180.0,,,,,,,,COMPLETE
403,403,0.8746530323760857,2025-01-03 07:12:57.521664,2025-01-03 07:14:40.542354,0 days 00:01:43.020690,3,185,155.0,,,,,,,,,,,195.0,,,,,,,,COMPLETE
404,404,0.40228803362186816,2025-01-03 07:14:40.542986,2025-01-03 07:17:33.418410,0 days 00:02:52.875424,9,190,150.0,,,,,,,,,,,200.0,125.0,70.0,160.0,15.0,95.0,200.0,,COMPLETE
405,405,0.865206584330326,2025-01-03 07:17:33.419107,2025-01-03 07:19:29.984343,0 days 00:01:56.565236,6,200,140.0,,,,,,,,,,,185.0,70.0,80.0,110.0,,,,,COMPLETE
406,406,0.8776253357680186,2025-01-03 07:19:29.984990,2025-01-03 07:21:26.582906,0 days 00:01:56.597916,4,120,165.0,,,,,,,,,,,195.0,135.0,,,,,,,COMPLETE
407,407,0.8823696289332168,2025-01-03 07:21:26.583567,2025-01-03 07:22:38.054382,0 days 00:01:11.470815,2,145,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
408,408,0.874511789101184,2025-01-03 07:22:38.055030,2025-01-03 07:23:46.572861,0 days 00:01:08.517831,2,195,110.0,,,,,,,,,,,,,,,,,,,COMPLETE
409,409,0.8841039793122081,2025-01-03 07:23:46.573495,2025-01-03 07:24:44.191681,0 days 00:00:57.618186,2,120,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
410,410,0.8771528626847198,2025-01-03 07:24:44.192339,2025-01-03 07:25:19.963358,0 days 00:00:35.771019,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
411,411,0.8790802391245452,2025-01-03 07:25:19.963982,2025-01-03 07:26:16.400901,0 days 00:00:56.436919,2,115,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
412,412,0.8748295974533398,2025-01-03 07:26:16.401535,2025-01-03 07:26:51.595876,0 days 00:00:35.194341,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
413,413,0.878688538218279,2025-01-03 07:26:51.596444,2025-01-03 07:27:51.160300,0 days 00:00:59.563856,2,125,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
414,414,0.8826471734323031,2025-01-03 07:27:51.160894,2025-01-03 07:28:46.362399,0 days 00:00:55.201505,2,125,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
