,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
280,280,0.822661644695543,2025-01-02 07:27:54.584069,2025-01-02 07:28:01.015810,0 days 00:00:06.431741,2,140,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
281,281,0.7958815958815959,2025-01-02 07:28:01.016348,2025-01-02 07:28:05.996717,0 days 00:00:04.980369,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
282,282,0.4581472291149711,2025-01-02 07:28:05.997258,2025-01-02 07:28:46.248306,0 days 00:00:40.251048,14,35,25.0,135.0,80.0,30.0,50.0,,,,,,,20.0,155.0,135.0,105.0,180.0,20.0,150.0,135.0,COMPLETE
283,283,0.7988095238095239,2025-01-02 07:28:46.249135,2025-01-02 07:28:52.730694,0 days 00:00:06.481559,2,20,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
284,284,0.8112535612535612,2025-01-02 07:28:52.731282,2025-01-02 07:29:00.079830,0 days 00:00:07.348548,3,130,160.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
285,285,0.3521594684385382,2025-01-02 07:29:00.080562,2025-01-02 07:29:11.927896,0 days 00:00:11.847334,6,140,15.0,,,,,,,,,,,35.0,65.0,180.0,20.0,,,,,COMPLETE
286,286,0.8507780507780507,2025-01-02 07:29:11.928519,2025-01-02 07:29:18.333068,0 days 00:00:06.404549,2,130,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
287,287,0.8161705551086083,2025-01-02 07:29:18.333640,2025-01-02 07:29:24.758087,0 days 00:00:06.424447,2,135,80.0,,,,,,,,,,,,,,,,,,,COMPLETE
288,288,0.04918032786885246,2025-01-02 07:29:24.758646,2025-01-02 07:30:06.776769,0 days 00:00:42.018123,15,120,195.0,30.0,115.0,120.0,170.0,65.0,,,,,,45.0,130.0,60.0,70.0,70.0,55.0,180.0,5.0,COMPLETE
289,289,0.823495655025414,2025-01-02 07:30:06.778423,2025-01-02 07:30:11.786559,0 days 00:00:05.008136,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
290,290,0.8125996810207337,2025-01-02 07:30:11.787121,2025-01-02 07:30:16.787476,0 days 00:00:05.000355,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
291,291,0.8250201126307322,2025-01-02 07:30:16.788033,2025-01-02 07:30:22.880858,0 days 00:00:06.092825,2,25,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
292,292,0.8107051826677995,2025-01-02 07:30:22.881415,2025-01-02 07:30:28.241589,0 days 00:00:05.360174,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
293,293,0.7795733678086619,2025-01-02 07:30:28.242115,2025-01-02 07:30:36.167142,0 days 00:00:07.925027,3,155,20.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
294,294,0.8571428571428571,2025-01-02 07:30:36.167740,2025-01-02 07:30:42.159983,0 days 00:00:05.992243,2,130,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
295,295,0.7551577152600171,2025-01-02 07:30:42.160541,2025-01-02 07:30:50.971221,0 days 00:00:08.810680,4,145,40.0,,,,,,,,,,,15.0,45.0,,,,,,,COMPLETE
296,296,0.8034438541857483,2025-01-02 07:30:50.971844,2025-01-02 07:30:55.965532,0 days 00:00:04.993688,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
297,297,0.49060970182465513,2025-01-02 07:30:55.966079,2025-01-02 07:31:12.314420,0 days 00:00:16.348341,9,105,95.0,,,,,,,,,,,80.0,200.0,35.0,120.0,45.0,185.0,65.0,,COMPLETE
298,298,0.8348484848484848,2025-01-02 07:31:12.315145,2025-01-02 07:31:18.796285,0 days 00:00:06.481140,2,130,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
299,299,0.838517763046065,2025-01-02 07:31:18.796835,2025-01-02 07:31:26.653575,0 days 00:00:07.856740,3,135,155.0,,,,,,,,,,,75.0,,,,,,,,COMPLETE
300,300,0.815929203539823,2025-01-02 07:31:26.654173,2025-01-02 07:31:31.673248,0 days 00:00:05.019075,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
301,301,0.8202380952380952,2025-01-02 07:31:31.673960,2025-01-02 07:31:37.656535,0 days 00:00:05.982575,2,125,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
302,302,0.7795238095238095,2025-01-02 07:31:37.657110,2025-01-02 07:31:42.661365,0 days 00:00:05.004255,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
303,303,0.787311618862421,2025-01-02 07:31:42.661923,2025-01-02 07:31:49.168779,0 days 00:00:06.506856,2,35,110.0,,,,,,,,,,,,,,,,,,,COMPLETE
304,304,0.8074085005903188,2025-01-02 07:31:49.169341,2025-01-02 07:31:53.951756,0 days 00:00:04.782415,1,15,,,,,,,,,,,,,,,,,,,,COMPLETE
305,305,0.8233125819134994,2025-01-02 07:31:53.952290,2025-01-02 07:31:59.959961,0 days 00:00:06.007671,2,165,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
306,306,0.8033205619412516,2025-01-02 07:31:59.960519,2025-01-02 07:32:07.379444,0 days 00:00:07.418925,3,130,15.0,,,,,,,,,,,90.0,,,,,,,,COMPLETE
307,307,0.8508355176933159,2025-01-02 07:32:07.380036,2025-01-02 07:32:12.411000,0 days 00:00:05.030964,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
308,308,0.8461288223812622,2025-01-02 07:32:12.411571,2025-01-02 07:32:18.464963,0 days 00:00:06.053392,2,55,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
309,309,0.8192604632263307,2025-01-02 07:32:18.465534,2025-01-02 07:32:23.445074,0 days 00:00:04.979540,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
310,310,0.8256880733944955,2025-01-02 07:32:23.445635,2025-01-02 07:32:29.893694,0 days 00:00:06.448059,2,125,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
311,311,0.8196498385177631,2025-01-02 07:32:29.894240,2025-01-02 07:32:34.912368,0 days 00:00:05.018128,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
312,312,0.8090751301760477,2025-01-02 07:32:34.913119,2025-01-02 07:32:40.948866,0 days 00:00:06.035747,2,140,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
313,313,0.8333333333333333,2025-01-02 07:32:40.949415,2025-01-02 07:32:48.890282,0 days 00:00:07.940867,3,30,55.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
314,314,0.8107142857142857,2025-01-02 07:32:48.890888,2025-01-02 07:32:54.197322,0 days 00:00:05.306434,1,40,,,,,,,,,,,,,,,,,,,,COMPLETE
315,315,0.8144963144963145,2025-01-02 07:32:54.197894,2025-01-02 07:33:00.229527,0 days 00:00:06.031633,2,130,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
316,316,0.8042787181029298,2025-01-02 07:33:00.230087,2025-01-02 07:33:05.574230,0 days 00:00:05.344143,1,70,,,,,,,,,,,,,,,,,,,,COMPLETE
317,317,0.7802896218825423,2025-01-02 07:33:05.574792,2025-01-02 07:33:12.917182,0 days 00:00:07.342390,3,135,105.0,,,,,,,,,,,55.0,,,,,,,,COMPLETE
318,318,0.8377192982456141,2025-01-02 07:33:12.917774,2025-01-02 07:33:18.953822,0 days 00:00:06.036048,2,125,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
319,319,0.8372294372294372,2025-01-02 07:33:18.954412,2025-01-02 07:33:23.960902,0 days 00:00:05.006490,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
320,320,0.7918582864929313,2025-01-02 07:33:23.961441,2025-01-02 07:33:30.456417,0 days 00:00:06.494976,2,120,65.0,,,,,,,,,,,,,,,,,,,COMPLETE
321,321,0.7999008182494421,2025-01-02 07:33:30.456986,2025-01-02 07:33:35.492877,0 days 00:00:05.035891,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
322,322,0.7868472948641001,2025-01-02 07:33:35.493432,2025-01-02 07:33:43.476738,0 days 00:00:07.983306,3,125,165.0,,,,,,,,,,,65.0,,,,,,,,COMPLETE
323,323,0.5241477272727273,2025-01-02 07:33:43.477319,2025-01-02 07:34:18.901415,0 days 00:00:35.424096,12,45,75.0,85.0,170.0,,,,,,,,,120.0,75.0,155.0,140.0,25.0,160.0,25.0,165.0,COMPLETE
324,324,0.7979287698913867,2025-01-02 07:34:18.902371,2025-01-02 07:34:25.315628,0 days 00:00:06.413257,2,145,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
325,325,0.8120183486238532,2025-01-02 07:34:25.316226,2025-01-02 07:34:30.309677,0 days 00:00:04.993451,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
326,326,0.8458313926408942,2025-01-02 07:34:30.310210,2025-01-02 07:34:36.722457,0 days 00:00:06.412247,2,115,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
327,327,0.8198051948051948,2025-01-02 07:34:36.723033,2025-01-02 07:34:41.685559,0 days 00:00:04.962526,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
328,328,0.8493687759742805,2025-01-02 07:34:41.686123,2025-01-02 07:34:47.718019,0 days 00:00:06.031896,2,20,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
329,329,0.7942942942942943,2025-01-02 07:34:47.718573,2025-01-02 07:34:56.539594,0 days 00:00:08.821021,4,160,20.0,,,,,,,,,,,40.0,170.0,,,,,,,COMPLETE
330,330,0.8636363636363635,2025-01-02 07:34:56.540157,2025-01-02 07:35:01.544718,0 days 00:00:05.004561,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
331,331,0.8192007797270955,2025-01-02 07:35:01.545266,2025-01-02 07:35:06.612722,0 days 00:00:05.067456,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
332,332,0.8391931754763613,2025-01-02 07:35:06.613244,2025-01-02 07:35:11.621829,0 days 00:00:05.008585,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
333,333,0.8072512023677396,2025-01-02 07:35:11.622381,2025-01-02 07:35:16.602680,0 days 00:00:04.980299,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
334,334,0.8338696701528561,2025-01-02 07:35:16.603241,2025-01-02 07:35:22.002043,0 days 00:00:05.398802,1,25,,,,,,,,,,,,,,,,,,,,COMPLETE
335,335,0.8215120160213618,2025-01-02 07:35:22.002598,2025-01-02 07:35:26.970765,0 days 00:00:04.968167,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
336,336,0.7782145782145782,2025-01-02 07:35:26.971331,2025-01-02 07:35:32.439907,0 days 00:00:05.468576,1,10,,,,,,,,,,,,,,,,,,,,COMPLETE
337,337,0.7663865546218487,2025-01-02 07:35:32.440459,2025-01-02 07:35:38.882094,0 days 00:00:06.441635,2,150,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
338,338,0.7975067385444744,2025-01-02 07:35:38.882679,2025-01-02 07:35:43.885904,0 days 00:00:05.003225,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
339,339,0.8246708246708246,2025-01-02 07:35:43.886442,2025-01-02 07:35:51.259861,0 days 00:00:07.373419,3,140,100.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
340,340,0.5536181342632955,2025-01-02 07:35:51.260434,2025-01-02 07:36:01.470387,0 days 00:00:10.209953,5,135,115.0,,,,,,,,,,,70.0,115.0,75.0,,,,,,COMPLETE
341,341,0.7856459330143541,2025-01-02 07:36:01.471003,2025-01-02 07:36:07.974891,0 days 00:00:06.503888,2,35,70.0,,,,,,,,,,,,,,,,,,,COMPLETE
342,342,0.8218218218218218,2025-01-02 07:36:07.975460,2025-01-02 07:36:12.954798,0 days 00:00:04.979338,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
343,343,0.8071784967004667,2025-01-02 07:36:12.955337,2025-01-02 07:36:19.369104,0 days 00:00:06.413767,2,100,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
344,344,0.8264691905591637,2025-01-02 07:36:19.369654,2025-01-02 07:36:24.353816,0 days 00:00:04.984162,1,65,,,,,,,,,,,,,,,,,,,,COMPLETE
345,345,0.830084557187361,2025-01-02 07:36:24.354539,2025-01-02 07:36:29.345658,0 days 00:00:04.991119,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
346,346,0.8596059113300492,2025-01-02 07:36:29.346206,2025-01-02 07:36:36.719062,0 days 00:00:07.372856,3,130,150.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
347,347,0.7383990247866721,2025-01-02 07:36:36.719656,2025-01-02 07:36:45.514478,0 days 00:00:08.794822,4,130,150.0,,,,,,,,,,,25.0,95.0,,,,,,,COMPLETE
348,348,0.8622271433090793,2025-01-02 07:36:45.515089,2025-01-02 07:36:53.390444,0 days 00:00:07.875355,3,120,150.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
349,349,0.8251247384516337,2025-01-02 07:36:53.391031,2025-01-02 07:37:01.289280,0 days 00:00:07.898249,3,115,150.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
350,350,0.7699579831932772,2025-01-02 07:37:01.289920,2025-01-02 07:37:09.040269,0 days 00:00:07.750349,4,140,145.0,,,,,,,,,,,10.0,15.0,,,,,,,COMPLETE
351,351,0.8071106821106822,2025-01-02 07:37:09.040888,2025-01-02 07:37:16.952001,0 days 00:00:07.911113,3,110,160.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
352,352,0.8559218559218559,2025-01-02 07:37:16.952623,2025-01-02 07:37:24.854777,0 days 00:00:07.902154,3,120,155.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
353,353,0.807074805928017,2025-01-02 07:37:24.855353,2025-01-02 07:37:32.195851,0 days 00:00:07.340498,3,120,155.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
354,354,0.5677110083889745,2025-01-02 07:37:32.196426,2025-01-02 07:37:40.612500,0 days 00:00:08.416074,4,120,160.0,,,,,,,,,,,5.0,125.0,,,,,,,COMPLETE
355,355,0.7982655552749011,2025-01-02 07:37:40.613133,2025-01-02 07:37:48.602124,0 days 00:00:07.988991,3,120,155.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
356,356,0.8266434892541087,2025-01-02 07:37:48.602720,2025-01-02 07:37:56.443072,0 days 00:00:07.840352,3,105,150.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
357,357,0.7956486042692938,2025-01-02 07:37:56.443674,2025-01-02 07:38:04.296509,0 days 00:00:07.852835,3,50,180.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
358,358,0.7445678416224046,2025-01-02 07:38:04.297066,2025-01-02 07:38:13.162907,0 days 00:00:08.865841,4,115,165.0,,,,,,,,,,,10.0,150.0,,,,,,,COMPLETE
359,359,0.5500719165767709,2025-01-02 07:38:13.163520,2025-01-02 07:38:26.724815,0 days 00:00:13.561295,7,110,140.0,,,,,,,,,,,15.0,60.0,195.0,190.0,105.0,,,,COMPLETE
360,360,0.8017857142857143,2025-01-02 07:38:26.725470,2025-01-02 07:38:35.263047,0 days 00:00:08.537577,3,125,145.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
361,361,0.8341110217216412,2025-01-02 07:38:35.263645,2025-01-02 07:38:43.199117,0 days 00:00:07.935472,3,130,160.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
362,362,0.7711987127916331,2025-01-02 07:38:43.199711,2025-01-02 07:38:52.497701,0 days 00:00:09.297990,4,125,175.0,,,,,,,,,,,40.0,35.0,,,,,,,COMPLETE
363,363,0.8354670459933617,2025-01-02 07:38:52.498488,2025-01-02 07:39:00.355525,0 days 00:00:07.857037,3,155,155.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
364,364,0.8107142857142857,2025-01-02 07:39:00.356137,2025-01-02 07:39:08.251011,0 days 00:00:07.894874,3,115,135.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
365,365,0.8354670459933617,2025-01-02 07:39:08.251598,2025-01-02 07:39:14.254027,0 days 00:00:06.002429,2,135,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
366,366,0.8601135867190913,2025-01-02 07:39:14.254588,2025-01-02 07:39:20.284983,0 days 00:00:06.030395,2,130,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
367,367,0.4403970013726111,2025-01-02 07:39:20.285576,2025-01-02 07:39:54.279796,0 days 00:00:33.994220,18,130,145.0,180.0,5.0,165.0,125.0,200.0,45.0,5.0,95.0,,,30.0,140.0,100.0,160.0,75.0,45.0,145.0,45.0,COMPLETE
368,368,0.8179410791128765,2025-01-02 07:39:54.281146,2025-01-02 07:40:00.753241,0 days 00:00:06.472095,2,120,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
369,369,0.851842910027362,2025-01-02 07:40:00.753862,2025-01-02 07:40:08.683136,0 days 00:00:07.929274,3,125,140.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
370,370,0.8310235431624645,2025-01-02 07:40:08.683756,2025-01-02 07:40:14.717711,0 days 00:00:06.033955,2,95,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
371,371,0.8363636363636363,2025-01-02 07:40:14.718285,2025-01-02 07:40:20.801490,0 days 00:00:06.083205,2,130,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
372,372,0.6102446483180428,2025-01-02 07:40:20.802068,2025-01-02 07:40:31.150063,0 days 00:00:10.347995,5,125,170.0,,,,,,,,,,,15.0,110.0,50.0,,,,,,COMPLETE
373,373,0.7910052910052909,2025-01-02 07:40:31.150700,2025-01-02 07:40:39.035973,0 days 00:00:07.885273,3,45,160.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
374,374,0.8355720606826802,2025-01-02 07:40:39.036592,2025-01-02 07:40:45.030809,0 days 00:00:05.994217,2,120,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
375,375,0.6389196895295421,2025-01-02 07:40:45.031392,2025-01-02 07:40:54.616097,0 days 00:00:09.584705,4,135,155.0,,,,,,,,,,,5.0,100.0,,,,,,,COMPLETE
376,376,0.8107142857142857,2025-01-02 07:40:54.616712,2025-01-02 07:41:00.636750,0 days 00:00:06.020038,2,125,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
377,377,0.7488317757009346,2025-01-02 07:41:00.637314,2025-01-02 07:41:08.537758,0 days 00:00:07.900444,3,85,90.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
378,378,0.8200509770603228,2025-01-02 07:41:08.538364,2025-01-02 07:41:15.052427,0 days 00:00:06.514063,2,130,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
379,379,0.8310810810810811,2025-01-02 07:41:15.053012,2025-01-02 07:41:21.523262,0 days 00:00:06.470250,2,130,165.0,,,,,,,,,,,,,,,,,,,COMPLETE
380,380,0.8018691588785047,2025-01-02 07:41:21.523836,2025-01-02 07:41:29.364956,0 days 00:00:07.841120,3,135,140.0,,,,,,,,,,,60.0,,,,,,,,COMPLETE
381,381,0.8074413683653676,2025-01-02 07:41:29.365736,2025-01-02 07:41:34.349308,0 days 00:00:04.983572,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
382,382,0.8638849682427665,2025-01-02 07:41:34.349869,2025-01-02 07:41:40.360015,0 days 00:00:06.010146,2,110,165.0,,,,,,,,,,,,,,,,,,,COMPLETE
383,383,0.8179410791128765,2025-01-02 07:41:40.360603,2025-01-02 07:41:48.224743,0 days 00:00:07.864140,3,105,165.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
384,384,0.8324324324324325,2025-01-02 07:41:48.225368,2025-01-02 07:41:53.209340,0 days 00:00:04.983972,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
385,385,0.7891391794046662,2025-01-02 07:41:53.209920,2025-01-02 07:41:59.623167,0 days 00:00:06.413247,2,110,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
386,386,0.8196881091617934,2025-01-02 07:41:59.623760,2025-01-02 07:42:06.089413,0 days 00:00:06.465653,2,115,175.0,,,,,,,,,,,,,,,,,,,COMPLETE
387,387,0.7671621273305267,2025-01-02 07:42:06.090025,2025-01-02 07:42:11.067831,0 days 00:00:04.977806,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
388,388,0.8456070749648732,2025-01-02 07:42:11.068409,2025-01-02 07:42:17.513350,0 days 00:00:06.444941,2,125,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
389,389,0.8187088958116995,2025-01-02 07:42:17.513948,2025-01-02 07:42:22.493280,0 days 00:00:04.979332,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
390,390,0.7923976608187134,2025-01-02 07:42:22.493856,2025-01-02 07:42:30.423257,0 days 00:00:07.929401,3,125,145.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
391,391,0.8482142857142857,2025-01-02 07:42:30.423865,2025-01-02 07:42:36.439355,0 days 00:00:06.015490,2,110,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
392,392,0.8255892255892255,2025-01-02 07:42:36.439941,2025-01-02 07:42:41.466279,0 days 00:00:05.026338,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
393,393,0.8237463126843658,2025-01-02 07:42:41.466861,2025-01-02 07:42:46.479467,0 days 00:00:05.012606,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
394,394,0.7617628101836932,2025-01-02 07:42:46.480031,2025-01-02 07:42:55.267903,0 days 00:00:08.787872,4,120,165.0,,,,,,,,,,,25.0,190.0,,,,,,,COMPLETE
395,395,0.8174250832408435,2025-01-02 07:42:55.268784,2025-01-02 07:43:01.710531,0 days 00:00:06.441747,2,130,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
396,396,0.8322675848499754,2025-01-02 07:43:01.711109,2025-01-02 07:43:09.030070,0 days 00:00:07.318961,3,110,130.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
397,397,0.8,2025-01-02 07:43:09.030689,2025-01-02 07:43:14.038072,0 days 00:00:05.007383,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
398,398,0.8110771321780497,2025-01-02 07:43:14.038651,2025-01-02 07:43:20.050457,0 days 00:00:06.011806,2,125,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
399,399,0.8230516817063167,2025-01-02 07:43:20.051057,2025-01-02 07:43:27.453542,0 days 00:00:07.402485,3,160,160.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
400,400,0.8376623376623377,2025-01-02 07:43:27.454161,2025-01-02 07:43:32.448704,0 days 00:00:04.994543,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
401,401,0.8603049680275454,2025-01-02 07:43:32.449275,2025-01-02 07:43:38.924971,0 days 00:00:06.475696,2,115,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
402,402,0.543229869545659,2025-01-02 07:43:38.925560,2025-01-02 07:43:59.298621,0 days 00:00:20.373061,10,115,120.0,,,,,,,,,,,50.0,180.0,15.0,55.0,120.0,135.0,120.0,30.0,COMPLETE
403,403,0.8069407008086253,2025-01-02 07:43:59.299398,2025-01-02 07:44:05.335363,0 days 00:00:06.035965,2,110,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
404,404,0.8109921848453958,2025-01-02 07:44:05.336332,2025-01-02 07:44:11.771589,0 days 00:00:06.435257,2,100,110.0,,,,,,,,,,,,,,,,,,,COMPLETE
405,405,0.8440366972477065,2025-01-02 07:44:11.772191,2025-01-02 07:44:16.760177,0 days 00:00:04.987986,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
406,406,0.8317757009345794,2025-01-02 07:44:16.760769,2025-01-02 07:44:21.766318,0 days 00:00:05.005549,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
407,407,0.8481053051455923,2025-01-02 07:44:21.766932,2025-01-02 07:44:27.782715,0 days 00:00:06.015783,2,110,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
408,408,0.8423645320197044,2025-01-02 07:44:27.783307,2025-01-02 07:44:32.774357,0 days 00:00:04.991050,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
409,409,0.8202514441046551,2025-01-02 07:44:32.774935,2025-01-02 07:44:38.808784,0 days 00:00:06.033849,2,105,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
410,410,0.8235583224115335,2025-01-02 07:44:38.809369,2025-01-02 07:44:45.248990,0 days 00:00:06.439621,2,120,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
411,411,0.8310810810810811,2025-01-02 07:44:45.249568,2025-01-02 07:44:50.226036,0 days 00:00:04.976468,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
412,412,0.8281980266574347,2025-01-02 07:44:50.226618,2025-01-02 07:44:55.233132,0 days 00:00:05.006514,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
413,413,0.8373019097927672,2025-01-02 07:44:55.233698,2025-01-02 07:45:01.682269,0 days 00:00:06.448571,2,125,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
414,414,0.8355720606826802,2025-01-02 07:45:01.682861,2025-01-02 07:45:08.117349,0 days 00:00:06.434488,2,115,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
415,415,0.6388611388611389,2025-01-02 07:45:08.117950,2025-01-02 07:45:22.331651,0 days 00:00:14.213701,9,135,115.0,,,,,,,,,,,145.0,55.0,110.0,85.0,55.0,165.0,185.0,,COMPLETE
416,416,0.4544740973312402,2025-01-02 07:45:22.332357,2025-01-02 07:45:51.910439,0 days 00:00:29.578082,12,110,140.0,55.0,200.0,,,,,,,,,55.0,25.0,170.0,45.0,155.0,90.0,40.0,185.0,COMPLETE
417,417,0.8295107033639144,2025-01-02 07:45:51.911267,2025-01-02 07:45:56.920254,0 days 00:00:05.008987,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
418,418,0.7990638002773924,2025-01-02 07:45:56.920850,2025-01-02 07:46:03.005445,0 days 00:00:06.084595,2,140,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
419,419,0.844107744107744,2025-01-02 07:46:03.006053,2025-01-02 07:46:08.002861,0 days 00:00:04.996808,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
420,420,0.7963963963963965,2025-01-02 07:46:08.003449,2025-01-02 07:46:15.928077,0 days 00:00:07.924628,3,125,125.0,,,,,,,,,,,65.0,,,,,,,,COMPLETE
421,421,0.8278816199376947,2025-01-02 07:46:15.928688,2025-01-02 07:46:22.382306,0 days 00:00:06.453618,2,140,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
422,422,0.09475806451612903,2025-01-02 07:46:22.382941,2025-01-02 07:47:00.014922,0 days 00:00:37.631981,13,135,110.0,20.0,35.0,55.0,,,,,,,,35.0,80.0,50.0,145.0,175.0,65.0,90.0,130.0,COMPLETE
423,423,0.8197753573859768,2025-01-02 07:47:00.015931,2025-01-02 07:47:05.013051,0 days 00:00:04.997120,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
424,424,0.8055555555555556,2025-01-02 07:47:05.013619,2025-01-02 07:47:11.455956,0 days 00:00:06.442337,2,105,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
425,425,0.8124850514231046,2025-01-02 07:47:11.456590,2025-01-02 07:47:16.422053,0 days 00:00:04.965463,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
426,426,0.8388278388278387,2025-01-02 07:47:16.422657,2025-01-02 07:47:22.848426,0 days 00:00:06.425769,2,130,105.0,,,,,,,,,,,,,,,,,,,COMPLETE
