,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
283,283,0.6140350877192982,2025-01-02 09:38:30.934515,2025-01-02 09:38:35.549215,0 days 00:00:04.614700,1,50,,,,,,,,,,,,,,,,,,,,COMPLETE
284,284,0.5077691453940066,2025-01-02 09:38:35.549943,2025-01-02 09:38:43.514904,0 days 00:00:07.964961,7,35,40.0,,,,,,,,,,,75.0,60.0,10.0,185.0,95.0,,,,COMPLETE
285,285,0.6666666666666666,2025-01-02 09:38:43.515594,2025-01-02 09:38:47.770253,0 days 00:00:04.254659,1,45,,,,,,,,,,,,,,,,,,,,COMPLETE
286,286,0.2976827094474154,2025-01-02 09:38:47.770809,2025-01-02 09:39:26.457750,0 days 00:00:38.686941,13,50,140.0,30.0,105.0,50.0,,,,,,,,110.0,115.0,185.0,105.0,185.0,135.0,25.0,110.0,COMPLETE
287,287,0.16781609195402297,2025-01-02 09:39:26.458571,2025-01-02 09:39:54.560529,0 days 00:00:28.101958,10,65,160.0,,,,,,,,,,,15.0,135.0,75.0,15.0,30.0,105.0,130.0,75.0,COMPLETE
288,288,0.6742424242424242,2025-01-02 09:39:54.561318,2025-01-02 09:39:58.826663,0 days 00:00:04.265345,1,75,,,,,,,,,,,,,,,,,,,,COMPLETE
289,289,0.6286727456940223,2025-01-02 09:39:58.827259,2025-01-02 09:40:03.282436,0 days 00:00:04.455177,2,85,165.0,,,,,,,,,,,,,,,,,,,COMPLETE
290,290,0.6950757575757576,2025-01-02 09:40:03.283010,2025-01-02 09:40:07.909591,0 days 00:00:04.626581,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
291,291,0.6339066339066339,2025-01-02 09:40:07.910153,2025-01-02 09:40:12.021249,0 days 00:00:04.111096,2,185,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
292,292,0.6666666666666666,2025-01-02 09:40:12.021823,2025-01-02 09:40:15.753686,0 days 00:00:03.731863,1,40,,,,,,,,,,,,,,,,,,,,COMPLETE
293,293,0.6933333333333334,2025-01-02 09:40:15.754233,2025-01-02 09:40:25.912270,0 days 00:00:10.158037,1,5,,,,,,,,,,,,,,,,,,,,COMPLETE
294,294,0.6405090137857901,2025-01-02 09:40:25.912850,2025-01-02 09:40:30.203472,0 days 00:00:04.290622,2,90,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
295,295,0.6257142857142857,2025-01-02 09:40:30.204061,2025-01-02 09:40:35.258562,0 days 00:00:05.054501,2,55,80.0,,,,,,,,,,,,,,,,,,,COMPLETE
296,296,0.6190476190476191,2025-01-02 09:40:35.259138,2025-01-02 09:40:40.025363,0 days 00:00:04.766225,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
297,297,0.6154545454545455,2025-01-02 09:40:40.025958,2025-01-02 09:40:44.386800,0 days 00:00:04.360842,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
298,298,0.1748768472906404,2025-01-02 09:40:44.387364,2025-01-02 09:41:20.925314,0 days 00:00:36.537950,12,100,175.0,170.0,170.0,,,,,,,,,130.0,100.0,40.0,45.0,5.0,20.0,85.0,5.0,COMPLETE
299,299,0.5950113378684807,2025-01-02 09:41:20.926164,2025-01-02 09:41:25.583075,0 days 00:00:04.656911,1,75,,,,,,,,,,,,,,,,,,,,COMPLETE
300,300,0.6619433198380567,2025-01-02 09:41:25.583667,2025-01-02 09:41:30.552408,0 days 00:00:04.968741,2,195,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
301,301,0.655266757865937,2025-01-02 09:41:30.552995,2025-01-02 09:41:35.075939,0 days 00:00:04.522944,2,185,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
302,302,0.5639024390243903,2025-01-02 09:41:35.076579,2025-01-02 09:41:39.307600,0 days 00:00:04.231021,1,70,,,,,,,,,,,,,,,,,,,,COMPLETE
303,303,0.7161841480778358,2025-01-02 09:41:39.308297,2025-01-02 09:41:43.992557,0 days 00:00:04.684260,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
304,304,0.7009090909090909,2025-01-02 09:41:43.993156,2025-01-02 09:41:47.158477,0 days 00:00:03.165321,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
305,305,0.366571018651363,2025-01-02 09:41:47.159034,2025-01-02 09:42:00.608431,0 days 00:00:13.449397,8,160,55.0,,,,,,,,,,,120.0,150.0,105.0,120.0,65.0,175.0,,,COMPLETE
306,306,0.6213369963369964,2025-01-02 09:42:00.609119,2025-01-02 09:42:04.817137,0 days 00:00:04.208018,2,145,105.0,,,,,,,,,,,,,,,,,,,COMPLETE
307,307,0.6711229946524064,2025-01-02 09:42:04.817736,2025-01-02 09:42:09.059092,0 days 00:00:04.241356,1,170,,,,,,,,,,,,,,,,,,,,COMPLETE
308,308,0.6294736842105264,2025-01-02 09:42:09.059676,2025-01-02 09:42:13.619232,0 days 00:00:04.559556,2,80,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
309,309,0.6680143755615453,2025-01-02 09:42:13.619819,2025-01-02 09:42:17.259536,0 days 00:00:03.639717,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
310,310,0.6219851576994434,2025-01-02 09:42:17.260105,2025-01-02 09:42:20.877251,0 days 00:00:03.617146,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
311,311,0.5515239477503628,2025-01-02 09:42:20.877844,2025-01-02 09:42:25.078973,0 days 00:00:04.201129,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
312,312,0.3222222222222222,2025-01-02 09:42:25.079554,2025-01-02 09:43:11.945240,0 days 00:00:46.865686,15,155,155.0,125.0,170.0,160.0,130.0,150.0,,,,,,95.0,5.0,55.0,145.0,120.0,40.0,200.0,180.0,COMPLETE
313,313,0.6268518518518519,2025-01-02 09:43:11.946553,2025-01-02 09:43:17.054797,0 days 00:00:05.108244,2,120,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
314,314,0.615,2025-01-02 09:43:17.055398,2025-01-02 09:43:22.566996,0 days 00:00:05.511598,2,165,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
315,315,0.5927952576379389,2025-01-02 09:43:22.567603,2025-01-02 09:43:27.485042,0 days 00:00:04.917439,1,15,,,,,,,,,,,,,,,,,,,,COMPLETE
316,316,0.6452358926919519,2025-01-02 09:43:27.485633,2025-01-02 09:43:32.706919,0 days 00:00:05.221286,1,60,,,,,,,,,,,,,,,,,,,,COMPLETE
317,317,0.6136363636363635,2025-01-02 09:43:32.707510,2025-01-02 09:43:37.472713,0 days 00:00:04.765203,2,180,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
318,318,0.5851922164214522,2025-01-02 09:43:37.473304,2025-01-02 09:43:42.351735,0 days 00:00:04.878431,1,155,,,,,,,,,,,,,,,,,,,,COMPLETE
319,319,0.6295238095238096,2025-01-02 09:43:42.352309,2025-01-02 09:43:47.148285,0 days 00:00:04.795976,2,175,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
320,320,0.5950113378684807,2025-01-02 09:43:47.148904,2025-01-02 09:43:52.388122,0 days 00:00:05.239218,1,75,,,,,,,,,,,,,,,,,,,,COMPLETE
321,321,0.6428571428571428,2025-01-02 09:43:52.388713,2025-01-02 09:43:56.185380,0 days 00:00:03.796667,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
322,322,0.6148255813953488,2025-01-02 09:43:56.185952,2025-01-02 09:44:01.731009,0 days 00:00:05.545057,2,190,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
323,323,0.6057142857142856,2025-01-02 09:44:01.731594,2025-01-02 09:44:06.709280,0 days 00:00:04.977686,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
324,324,0.7006802721088435,2025-01-02 09:44:06.709876,2025-01-02 09:44:10.384407,0 days 00:00:03.674531,2,65,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
325,325,0.7106918238993711,2025-01-02 09:44:10.384984,2025-01-02 09:44:13.554443,0 days 00:00:03.169459,1,70,,,,,,,,,,,,,,,,,,,,COMPLETE
326,326,0.7009090909090909,2025-01-02 09:44:13.555035,2025-01-02 09:44:19.154133,0 days 00:00:05.599098,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
327,327,0.5982142857142857,2025-01-02 09:44:19.154730,2025-01-02 09:44:24.019942,0 days 00:00:04.865212,1,75,,,,,,,,,,,,,,,,,,,,COMPLETE
328,328,0.6154545454545455,2025-01-02 09:44:24.020540,2025-01-02 09:44:27.290191,0 days 00:00:03.269651,1,70,,,,,,,,,,,,,,,,,,,,COMPLETE
329,329,0.6933333333333334,2025-01-02 09:44:27.290810,2025-01-02 09:44:31.429116,0 days 00:00:04.138306,1,70,,,,,,,,,,,,,,,,,,,,COMPLETE
330,330,0.26203703703703707,2025-01-02 09:44:31.429832,2025-01-02 09:45:24.016878,0 days 00:00:52.587046,19,40,100.0,85.0,50.0,120.0,35.0,45.0,145.0,105.0,90.0,105.0,,150.0,85.0,35.0,60.0,90.0,70.0,50.0,140.0,COMPLETE
331,331,0.6292486583184258,2025-01-02 09:45:24.018071,2025-01-02 09:45:28.659022,0 days 00:00:04.640951,1,65,,,,,,,,,,,,,,,,,,,,COMPLETE
332,332,0.6802721088435374,2025-01-02 09:45:28.659640,2025-01-02 09:45:32.744466,0 days 00:00:04.084826,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
333,333,0.5637254901960784,2025-01-02 09:45:32.745068,2025-01-02 09:45:37.135466,0 days 00:00:04.390398,1,75,,,,,,,,,,,,,,,,,,,,COMPLETE
334,334,0.6447124304267161,2025-01-02 09:45:37.136060,2025-01-02 09:45:42.692746,0 days 00:00:05.556686,2,70,90.0,,,,,,,,,,,,,,,,,,,COMPLETE
335,335,0.7151730257320319,2025-01-02 09:45:42.693329,2025-01-02 09:45:46.977663,0 days 00:00:04.284334,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
336,336,0.637641723356009,2025-01-02 09:45:46.978262,2025-01-02 09:45:50.080502,0 days 00:00:03.102240,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
337,337,0.6388367729831144,2025-01-02 09:45:50.081086,2025-01-02 09:45:58.717027,0 days 00:00:08.635941,6,90,110.0,,,,,,,,,,,80.0,110.0,15.0,35.0,,,,,COMPLETE
338,338,0.641025641025641,2025-01-02 09:45:58.717716,2025-01-02 09:46:03.851081,0 days 00:00:05.133365,2,90,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
339,339,0.6452358926919519,2025-01-02 09:46:03.851696,2025-01-02 09:46:08.536110,0 days 00:00:04.684414,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
340,340,0.7288372093023257,2025-01-02 09:46:08.538187,2025-01-02 09:46:12.088582,0 days 00:00:03.550395,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
341,341,0.7037037037037037,2025-01-02 09:46:12.089175,2025-01-02 09:46:16.968628,0 days 00:00:04.879453,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
342,342,0.6755637367694431,2025-01-02 09:46:16.969216,2025-01-02 09:46:20.736867,0 days 00:00:03.767651,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
343,343,0.6190476190476191,2025-01-02 09:46:20.737424,2025-01-02 09:46:24.617052,0 days 00:00:03.879628,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
344,344,0.6275058275058275,2025-01-02 09:46:24.617628,2025-01-02 09:46:29.614026,0 days 00:00:04.996398,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
345,345,0.6785225718194254,2025-01-02 09:46:29.614614,2025-01-02 09:46:33.344545,0 days 00:00:03.729931,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
346,346,0.6689250225835592,2025-01-02 09:46:33.345152,2025-01-02 09:46:37.099806,0 days 00:00:03.754654,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
347,347,0.6168478260869565,2025-01-02 09:46:37.100395,2025-01-02 09:46:42.842713,0 days 00:00:05.742318,2,90,65.0,,,,,,,,,,,,,,,,,,,COMPLETE
348,348,0.6001979218208807,2025-01-02 09:46:42.843320,2025-01-02 09:46:47.111945,0 days 00:00:04.268625,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
349,349,0.665,2025-01-02 09:46:47.112515,2025-01-02 09:46:50.869511,0 days 00:00:03.756996,2,125,75.0,,,,,,,,,,,,,,,,,,,COMPLETE
350,350,0.637641723356009,2025-01-02 09:46:50.870100,2025-01-02 09:46:55.348096,0 days 00:00:04.477996,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
351,351,0.713458110516934,2025-01-02 09:46:55.348687,2025-01-02 09:47:00.045866,0 days 00:00:04.697179,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
352,352,0.6700143472022956,2025-01-02 09:47:00.046422,2025-01-02 09:47:03.682306,0 days 00:00:03.635884,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
353,353,0.6219851576994434,2025-01-02 09:47:03.682903,2025-01-02 09:47:07.192838,0 days 00:00:03.509935,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
354,354,0.5358139534883721,2025-01-02 09:47:07.193425,2025-01-02 09:47:11.034013,0 days 00:00:03.840588,1,110,,,,,,,,,,,,,,,,,,,,COMPLETE
355,355,0.713458110516934,2025-01-02 09:47:11.034587,2025-01-02 09:47:14.559448,0 days 00:00:03.524861,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
356,356,0.7023584905660378,2025-01-02 09:47:14.560045,2025-01-02 09:47:19.306170,0 days 00:00:04.746125,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
357,357,0.6356589147286822,2025-01-02 09:47:19.306797,2025-01-02 09:47:23.423982,0 days 00:00:04.117185,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
358,358,0.7019927536231885,2025-01-02 09:47:23.424689,2025-01-02 09:47:27.408362,0 days 00:00:03.983673,1,110,,,,,,,,,,,,,,,,,,,,COMPLETE
359,359,0.608983451536643,2025-01-02 09:47:27.408950,2025-01-02 09:47:32.555396,0 days 00:00:05.146446,2,100,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
360,360,0.6452358926919519,2025-01-02 09:47:32.555998,2025-01-02 09:47:37.199692,0 days 00:00:04.643694,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
361,361,0.6755637367694431,2025-01-02 09:47:37.200271,2025-01-02 09:47:41.038853,0 days 00:00:03.838582,2,85,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
362,362,0.5915697674418605,2025-01-02 09:47:41.039445,2025-01-02 09:47:46.080841,0 days 00:00:05.041396,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
363,363,0.6583333333333333,2025-01-02 09:47:46.081437,2025-01-02 09:47:50.089908,0 days 00:00:04.008471,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
364,364,0.64,2025-01-02 09:47:50.090478,2025-01-02 09:47:53.995024,0 days 00:00:03.904546,2,115,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
365,365,0.6581818181818182,2025-01-02 09:47:53.995668,2025-01-02 09:47:58.217568,0 days 00:00:04.221900,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
366,366,0.654978354978355,2025-01-02 09:47:58.218133,2025-01-02 09:48:02.806295,0 days 00:00:04.588162,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
367,367,0.6388367729831144,2025-01-02 09:48:02.806860,2025-01-02 09:48:07.347977,0 days 00:00:04.541117,2,95,70.0,,,,,,,,,,,,,,,,,,,COMPLETE
368,368,0.7213862289101687,2025-01-02 09:48:07.348588,2025-01-02 09:48:10.705379,0 days 00:00:03.356791,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
369,369,0.5727272727272728,2025-01-02 09:48:10.706005,2025-01-02 09:48:14.574909,0 days 00:00:03.868904,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
370,370,0.622051282051282,2025-01-02 09:48:14.575522,2025-01-02 09:48:18.495825,0 days 00:00:03.920303,2,90,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
371,371,0.6632270168855534,2025-01-02 09:48:18.496433,2025-01-02 09:48:22.921751,0 days 00:00:04.425318,1,110,,,,,,,,,,,,,,,,,,,,COMPLETE
372,372,0.6452358926919519,2025-01-02 09:48:22.922335,2025-01-02 09:48:27.263573,0 days 00:00:04.341238,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
373,373,0.5181030086690463,2025-01-02 09:48:27.264171,2025-01-02 09:48:31.620978,0 days 00:00:04.356807,2,90,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
374,374,0.6651205936920223,2025-01-02 09:48:31.621569,2025-01-02 09:48:35.577273,0 days 00:00:03.955704,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
375,375,0.7005813953488372,2025-01-02 09:48:35.577860,2025-01-02 09:48:39.407140,0 days 00:00:03.829280,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
376,376,0.6360544217687074,2025-01-02 09:48:39.407738,2025-01-02 09:48:44.061773,0 days 00:00:04.654035,2,120,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
377,377,0.6231578947368421,2025-01-02 09:48:44.062385,2025-01-02 09:48:48.102835,0 days 00:00:04.040450,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
378,378,0.7288372093023257,2025-01-02 09:48:48.103418,2025-01-02 09:48:52.064314,0 days 00:00:03.960896,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
379,379,0.5820181731229077,2025-01-02 09:48:52.064912,2025-01-02 09:48:55.942067,0 days 00:00:03.877155,2,85,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
380,380,0.5727272727272728,2025-01-02 09:48:55.942710,2025-01-02 09:49:00.669833,0 days 00:00:04.727123,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
381,381,0.7120158887785502,2025-01-02 09:49:00.670440,2025-01-02 09:49:03.882250,0 days 00:00:03.211810,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
382,382,0.5394736842105263,2025-01-02 09:49:03.882832,2025-01-02 09:49:38.190152,0 days 00:00:34.307320,11,85,80.0,100.0,,,,,,,,,,70.0,65.0,135.0,80.0,165.0,15.0,170.0,30.0,COMPLETE
383,383,0.5317028985507246,2025-01-02 09:49:38.190990,2025-01-02 09:49:41.960679,0 days 00:00:03.769689,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
384,384,0.5771649733913884,2025-01-02 09:49:41.961246,2025-01-02 09:49:46.408070,0 days 00:00:04.446824,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
385,385,0.637641723356009,2025-01-02 09:49:46.408679,2025-01-02 09:49:51.256457,0 days 00:00:04.847778,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
386,386,0.6148255813953488,2025-01-02 09:49:51.257063,2025-01-02 09:49:54.830772,0 days 00:00:03.573709,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
387,387,0.48229263746505124,2025-01-02 09:49:54.831366,2025-01-02 09:50:42.957641,0 days 00:00:48.126275,17,85,90.0,20.0,100.0,200.0,100.0,155.0,45.0,65.0,,,,40.0,50.0,150.0,100.0,185.0,40.0,200.0,60.0,COMPLETE
388,388,0.5950113378684807,2025-01-02 09:50:42.958778,2025-01-02 09:50:47.703566,0 days 00:00:04.744788,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
389,389,0.637330754352031,2025-01-02 09:50:47.704157,2025-01-02 09:50:52.696523,0 days 00:00:04.992366,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
390,390,0.6666666666666666,2025-01-02 09:50:52.697103,2025-01-02 09:50:58.087474,0 days 00:00:05.390371,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
391,391,0.6154545454545455,2025-01-02 09:50:58.088058,2025-01-02 09:51:04.268016,0 days 00:00:06.179958,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
392,392,0.5894736842105264,2025-01-02 09:51:04.268633,2025-01-02 09:51:09.847649,0 days 00:00:05.579016,2,105,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
393,393,0.6064690026954178,2025-01-02 09:51:09.848252,2025-01-02 09:51:14.503249,0 days 00:00:04.654997,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
394,394,0.7296918767507004,2025-01-02 09:51:14.503859,2025-01-02 09:51:18.833863,0 days 00:00:04.330004,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
395,395,0.6779411764705883,2025-01-02 09:51:18.834440,2025-01-02 09:51:22.640568,0 days 00:00:03.806128,2,95,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
396,396,0.7213862289101687,2025-01-02 09:51:22.641173,2025-01-02 09:51:26.168799,0 days 00:00:03.527626,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
397,397,0.6396217023394724,2025-01-02 09:51:26.169415,2025-01-02 09:51:30.637533,0 days 00:00:04.468118,2,100,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
398,398,0.6739130434782609,2025-01-02 09:51:30.638145,2025-01-02 09:51:36.085796,0 days 00:00:05.447651,1,110,,,,,,,,,,,,,,,,,,,,COMPLETE
399,399,0.6632270168855534,2025-01-02 09:51:36.086371,2025-01-02 09:51:40.808366,0 days 00:00:04.721995,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
400,400,0.6665124884366327,2025-01-02 09:51:40.808964,2025-01-02 09:51:44.761768,0 days 00:00:03.952804,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
401,401,0.6228070175438596,2025-01-02 09:51:44.762357,2025-01-02 09:51:49.316129,0 days 00:00:04.553772,2,100,70.0,,,,,,,,,,,,,,,,,,,COMPLETE
402,402,0.6356589147286822,2025-01-02 09:51:49.316733,2025-01-02 09:51:53.541877,0 days 00:00:04.225144,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
403,403,0.48404255319148937,2025-01-02 09:51:53.542467,2025-01-02 09:52:01.959500,0 days 00:00:08.417033,5,100,70.0,,,,,,,,,,,90.0,160.0,120.0,,,,,,COMPLETE
404,404,0.6388367729831144,2025-01-02 09:52:01.960172,2025-01-02 09:52:05.943423,0 days 00:00:03.983251,2,95,75.0,,,,,,,,,,,,,,,,,,,COMPLETE
405,405,0.6302600472813239,2025-01-02 09:52:05.944065,2025-01-02 09:52:10.426086,0 days 00:00:04.482021,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
406,406,0.7088372093023256,2025-01-02 09:52:10.426674,2025-01-02 09:52:14.073329,0 days 00:00:03.646655,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
407,407,0.6660877116804169,2025-01-02 09:52:14.073935,2025-01-02 09:52:18.527313,0 days 00:00:04.453378,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
408,408,0.6755637367694431,2025-01-02 09:52:18.527917,2025-01-02 09:52:23.417805,0 days 00:00:04.889888,2,100,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
409,409,0.6016260162601625,2025-01-02 09:52:23.418405,2025-01-02 09:52:27.237433,0 days 00:00:03.819028,1,110,,,,,,,,,,,,,,,,,,,,COMPLETE
410,410,0.6428571428571428,2025-01-02 09:52:27.238054,2025-01-02 09:52:31.362444,0 days 00:00:04.124390,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
411,411,0.6584905660377358,2025-01-02 09:52:31.363056,2025-01-02 09:52:36.182157,0 days 00:00:04.819101,2,115,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
412,412,0.6260162601626016,2025-01-02 09:52:36.182791,2025-01-02 09:52:40.437368,0 days 00:00:04.254577,2,100,110.0,,,,,,,,,,,,,,,,,,,COMPLETE
413,413,0.6288561936402468,2025-01-02 09:52:40.438032,2025-01-02 09:52:45.251411,0 days 00:00:04.813379,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
414,414,0.6814634146341464,2025-01-02 09:52:45.252017,2025-01-02 09:52:49.696058,0 days 00:00:04.444041,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
415,415,0.6013888888888889,2025-01-02 09:52:49.696677,2025-01-02 09:52:53.887950,0 days 00:00:04.191273,2,105,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
416,416,0.6103723404255319,2025-01-02 09:52:53.888576,2025-01-02 09:52:58.537226,0 days 00:00:04.648650,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
417,417,0.5701357466063348,2025-01-02 09:52:58.537920,2025-01-02 09:53:02.578838,0 days 00:00:04.040918,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
418,418,0.6874435411020776,2025-01-02 09:53:02.579519,2025-01-02 09:53:07.006081,0 days 00:00:04.426562,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
419,419,0.6666666666666666,2025-01-02 09:53:07.006704,2025-01-02 09:53:11.438990,0 days 00:00:04.432286,2,140,105.0,,,,,,,,,,,,,,,,,,,COMPLETE
420,420,0.6541005291005291,2025-01-02 09:53:11.439621,2025-01-02 09:53:22.703445,0 days 00:00:11.263824,6,115,80.0,,,,,,,,,,,50.0,25.0,70.0,160.0,,,,,COMPLETE
421,421,0.6236111111111111,2025-01-02 09:53:22.704137,2025-01-02 09:53:26.630960,0 days 00:00:03.926823,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
422,422,0.6219851576994434,2025-01-02 09:53:26.631573,2025-01-02 09:53:30.670886,0 days 00:00:04.039313,2,105,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
423,423,0.7132107023411371,2025-01-02 09:53:30.671496,2025-01-02 09:53:34.670775,0 days 00:00:03.999279,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
424,424,0.6717352415026834,2025-01-02 09:53:34.671363,2025-01-02 09:53:38.300569,0 days 00:00:03.629206,1,25,,,,,,,,,,,,,,,,,,,,COMPLETE
425,425,0.6439962476547842,2025-01-02 09:53:38.301163,2025-01-02 09:53:43.115420,0 days 00:00:04.814257,2,120,115.0,,,,,,,,,,,,,,,,,,,COMPLETE
426,426,0.563051375194603,2025-01-02 09:53:43.116055,2025-01-02 09:53:47.310922,0 days 00:00:04.194867,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
427,427,0.6286727456940223,2025-01-02 09:53:47.311551,2025-01-02 09:53:51.697906,0 days 00:00:04.386355,1,110,,,,,,,,,,,,,,,,,,,,COMPLETE
428,428,0.6581818181818182,2025-01-02 09:53:51.698525,2025-01-02 09:53:55.712208,0 days 00:00:04.013683,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
429,429,0.6516683518705764,2025-01-02 09:53:55.712819,2025-01-02 09:53:59.649626,0 days 00:00:03.936807,2,200,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
430,430,0.6655813953488372,2025-01-02 09:53:59.650264,2025-01-02 09:54:03.565393,0 days 00:00:03.915129,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
431,431,0.297979797979798,2025-01-02 09:54:03.566007,2025-01-02 09:54:14.336264,0 days 00:00:10.770257,7,95,100.0,,,,,,,,,,,125.0,90.0,195.0,190.0,25.0,,,,COMPLETE
432,432,0.6495238095238096,2025-01-02 09:54:14.337024,2025-01-02 09:54:18.548992,0 days 00:00:04.211968,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
