,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
280,280,0.9640867011356911,2025-01-03 21:30:03.340368,2025-01-03 21:30:08.011986,0 days 00:00:04.671618,2,80,110.0,,,,,,,,,,,,,,,,,,,COMPLETE
281,281,0.9560145011377222,2025-01-03 21:30:08.012742,2025-01-03 21:30:13.552937,0 days 00:00:05.540195,3,85,125.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
282,282,0.9504247395413523,2025-01-03 21:30:13.553450,2025-01-03 21:30:18.099841,0 days 00:00:04.546391,2,95,110.0,,,,,,,,,,,,,,,,,,,COMPLETE
283,283,0.9547653251329937,2025-01-03 21:30:18.100304,2025-01-03 21:30:22.421552,0 days 00:00:04.321248,2,80,100.0,,,,,,,,,,,,,,,,,,,COMPLETE
284,284,0.9479266085007785,2025-01-03 21:30:22.421932,2025-01-03 21:30:26.863095,0 days 00:00:04.441163,2,75,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
285,285,0.4662397750794195,2025-01-03 21:30:26.863537,2025-01-03 21:31:08.947545,0 days 00:00:42.084008,11,145,115.0,145.0,,,,,,,,,,160.0,115.0,135.0,35.0,125.0,55.0,25.0,105.0,COMPLETE
286,286,0.9588221313006129,2025-01-03 21:31:08.948066,2025-01-03 21:31:14.789806,0 days 00:00:05.841740,3,65,85.0,,,,,,,,,,,125.0,,,,,,,,COMPLETE
287,287,0.9642726840539972,2025-01-03 21:31:14.790296,2025-01-03 21:31:18.438130,0 days 00:00:03.647834,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
288,288,0.9567331118493909,2025-01-03 21:31:18.438651,2025-01-03 21:31:22.743917,0 days 00:00:04.305266,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
289,289,0.9557957707289928,2025-01-03 21:31:22.744323,2025-01-03 21:31:27.361349,0 days 00:00:04.617026,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
290,290,0.9458793769138596,2025-01-03 21:31:27.361803,2025-01-03 21:31:32.787881,0 days 00:00:05.426078,2,140,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
291,291,0.9526859504132231,2025-01-03 21:31:32.788282,2025-01-03 21:31:36.145398,0 days 00:00:03.357116,1,65,,,,,,,,,,,,,,,,,,,,COMPLETE
292,292,0.6635473026952683,2025-01-03 21:31:36.145778,2025-01-03 21:31:59.127418,0 days 00:00:22.981640,7,25,130.0,,,,,,,,,,,25.0,155.0,190.0,75.0,105.0,,,,COMPLETE
293,293,0.9541260663665352,2025-01-03 21:31:59.127892,2025-01-03 21:32:04.453632,0 days 00:00:05.325740,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
294,294,0.9658751816477531,2025-01-03 21:32:04.454041,2025-01-03 21:32:09.025618,0 days 00:00:04.571577,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
295,295,0.9582856043946856,2025-01-03 21:32:09.025994,2025-01-03 21:32:13.732949,0 days 00:00:04.706955,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
296,296,0.9616721157558772,2025-01-03 21:32:13.733377,2025-01-03 21:32:17.427891,0 days 00:00:03.694514,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
297,297,0.9615542722912793,2025-01-03 21:32:17.428320,2025-01-03 21:32:21.135756,0 days 00:00:03.707436,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
298,298,0.9564489112227805,2025-01-03 21:32:21.136241,2025-01-03 21:32:25.423905,0 days 00:00:04.287664,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
299,299,0.9624193863591948,2025-01-03 21:32:25.424406,2025-01-03 21:32:29.914747,0 days 00:00:04.490341,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
300,300,0.9615542722912793,2025-01-03 21:32:29.915159,2025-01-03 21:32:34.392560,0 days 00:00:04.477401,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
301,301,0.9530201342281879,2025-01-03 21:32:34.392980,2025-01-03 21:32:39.246443,0 days 00:00:04.853463,2,190,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
302,302,0.9615542722912793,2025-01-03 21:32:39.246862,2025-01-03 21:32:44.243768,0 days 00:00:04.996906,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
303,303,0.5245789460178429,2025-01-03 21:32:44.244189,2025-01-03 21:33:20.894071,0 days 00:00:36.649882,10,180,30.0,,,,,,,,,,,15.0,190.0,70.0,95.0,60.0,110.0,100.0,150.0,COMPLETE
304,304,0.9625953565505805,2025-01-03 21:33:20.894682,2025-01-03 21:33:24.708553,0 days 00:00:03.813871,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
305,305,0.9626533040958227,2025-01-03 21:33:24.708976,2025-01-03 21:33:29.053607,0 days 00:00:04.344631,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
306,306,0.9560225231677888,2025-01-03 21:33:29.054071,2025-01-03 21:33:34.510105,0 days 00:00:05.456034,2,100,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
307,307,0.9563183584922715,2025-01-03 21:33:34.510607,2025-01-03 21:33:38.560809,0 days 00:00:04.050202,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
308,308,0.9616990424760619,2025-01-03 21:33:38.561244,2025-01-03 21:33:45.315336,0 days 00:00:06.754092,2,185,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
309,309,0.9537948304353466,2025-01-03 21:33:45.315796,2025-01-03 21:33:48.798696,0 days 00:00:03.482900,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
310,310,0.9666874083292591,2025-01-03 21:33:48.799071,2025-01-03 21:33:54.300228,0 days 00:00:05.501157,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
311,311,0.9606862745098039,2025-01-03 21:33:54.300929,2025-01-03 21:33:58.211115,0 days 00:00:03.910186,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
312,312,0.9574622006800261,2025-01-03 21:33:58.211522,2025-01-03 21:34:02.775553,0 days 00:00:04.564031,2,130,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
313,313,0.9540749329270759,2025-01-03 21:34:02.775975,2025-01-03 21:34:06.611948,0 days 00:00:03.835973,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
314,314,0.42690646976912905,2025-01-03 21:34:06.612372,2025-01-03 21:34:57.764842,0 days 00:00:51.152470,14,130,110.0,35.0,85.0,115.0,115.0,,,,,,,50.0,90.0,95.0,20.0,185.0,80.0,180.0,175.0,COMPLETE
315,315,0.9521048594504353,2025-01-03 21:34:57.765532,2025-01-03 21:35:02.794686,0 days 00:00:05.029154,2,135,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
316,316,0.9599383495402694,2025-01-03 21:35:02.795153,2025-01-03 21:35:06.239386,0 days 00:00:03.444233,1,70,,,,,,,,,,,,,,,,,,,,COMPLETE
317,317,0.9624789230880528,2025-01-03 21:35:06.239820,2025-01-03 21:35:12.219802,0 days 00:00:05.979982,2,195,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
318,318,0.9589635854341736,2025-01-03 21:35:12.220228,2025-01-03 21:35:16.875926,0 days 00:00:04.655698,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
319,319,0.9571851559415713,2025-01-03 21:35:16.876346,2025-01-03 21:35:21.361800,0 days 00:00:04.485454,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
320,320,0.952993606544916,2025-01-03 21:35:21.362192,2025-01-03 21:35:26.363009,0 days 00:00:05.000817,2,185,70.0,,,,,,,,,,,,,,,,,,,COMPLETE
321,321,0.9633317036312725,2025-01-03 21:35:26.363412,2025-01-03 21:35:29.655574,0 days 00:00:03.292162,1,55,,,,,,,,,,,,,,,,,,,,COMPLETE
322,322,0.9618545246529229,2025-01-03 21:35:29.656030,2025-01-03 21:35:33.658954,0 days 00:00:04.002924,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
323,323,0.9583997785160576,2025-01-03 21:35:33.659369,2025-01-03 21:35:38.559155,0 days 00:00:04.899786,2,110,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
324,324,0.9568106312292359,2025-01-03 21:35:38.559569,2025-01-03 21:35:42.571923,0 days 00:00:04.012354,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
325,325,0.9565244139450731,2025-01-03 21:35:42.572361,2025-01-03 21:35:47.410219,0 days 00:00:04.837858,2,200,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
326,326,0.9668200432901624,2025-01-03 21:35:47.410612,2025-01-03 21:35:51.106031,0 days 00:00:03.695419,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
327,327,0.9564375659356692,2025-01-03 21:35:51.106563,2025-01-03 21:35:54.630826,0 days 00:00:03.524263,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
328,328,0.9542066234421711,2025-01-03 21:35:54.631301,2025-01-03 21:35:59.224069,0 days 00:00:04.592768,2,95,105.0,,,,,,,,,,,,,,,,,,,COMPLETE
329,329,0.9624088487866977,2025-01-03 21:35:59.224540,2025-01-03 21:36:02.795463,0 days 00:00:03.570923,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
330,330,0.9574533798560911,2025-01-03 21:36:02.795896,2025-01-03 21:36:06.429868,0 days 00:00:03.633972,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
331,331,0.7206244142455482,2025-01-03 21:36:06.430316,2025-01-03 21:36:43.111465,0 days 00:00:36.681149,9,105,30.0,,,,,,,,,,,60.0,40.0,145.0,120.0,135.0,190.0,150.0,,COMPLETE
332,332,0.9544301364597347,2025-01-03 21:36:43.111977,2025-01-03 21:36:48.251648,0 days 00:00:05.139671,2,90,115.0,,,,,,,,,,,,,,,,,,,COMPLETE
333,333,0.9575288825783836,2025-01-03 21:36:48.252080,2025-01-03 21:36:51.715668,0 days 00:00:03.463588,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
334,334,0.9616109253065774,2025-01-03 21:36:51.716137,2025-01-03 21:36:57.866647,0 days 00:00:06.150510,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
335,335,0.7917032556021726,2025-01-03 21:36:57.867219,2025-01-03 21:37:08.563807,0 days 00:00:10.696588,5,85,55.0,,,,,,,,,,,95.0,165.0,175.0,,,,,,COMPLETE
336,336,0.9582664437012263,2025-01-03 21:37:08.564278,2025-01-03 21:37:14.154913,0 days 00:00:05.590635,3,110,130.0,,,,,,,,,,,80.0,,,,,,,,COMPLETE
337,337,0.9633333333333334,2025-01-03 21:37:14.155391,2025-01-03 21:37:19.377298,0 days 00:00:05.221907,2,195,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
338,338,0.9560887614905604,2025-01-03 21:37:19.377725,2025-01-03 21:37:24.010438,0 days 00:00:04.632713,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
339,339,0.5667258447928264,2025-01-03 21:37:24.010875,2025-01-03 21:38:10.980858,0 days 00:00:46.969983,12,180,150.0,115.0,25.0,,,,,,,,,35.0,180.0,55.0,185.0,75.0,155.0,135.0,45.0,COMPLETE
340,340,0.9634547461368654,2025-01-03 21:38:10.981603,2025-01-03 21:38:14.659108,0 days 00:00:03.677505,2,95,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
341,341,0.9617275747508305,2025-01-03 21:38:14.659510,2025-01-03 21:38:18.087821,0 days 00:00:03.428311,1,75,,,,,,,,,,,,,,,,,,,,COMPLETE
342,342,0.9600605763613761,2025-01-03 21:38:18.088217,2025-01-03 21:38:22.097599,0 days 00:00:04.009382,1,105,,,,,,,,,,,,,,,,,,,,COMPLETE
343,343,0.9624732170186716,2025-01-03 21:38:22.098022,2025-01-03 21:38:27.689681,0 days 00:00:05.591659,2,190,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
344,344,0.9611208109158379,2025-01-03 21:38:27.690103,2025-01-03 21:38:31.877123,0 days 00:00:04.187020,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
345,345,0.9641428165988681,2025-01-03 21:38:31.877517,2025-01-03 21:38:36.181745,0 days 00:00:04.304228,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
346,346,0.960121412803532,2025-01-03 21:38:36.182147,2025-01-03 21:38:40.498095,0 days 00:00:04.315948,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
347,347,0.9626533040958227,2025-01-03 21:38:40.498508,2025-01-03 21:38:45.223189,0 days 00:00:04.724681,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
348,348,0.9583443287342466,2025-01-03 21:38:45.223634,2025-01-03 21:38:49.777846,0 days 00:00:04.554212,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
349,349,0.9589894847705641,2025-01-03 21:38:49.778298,2025-01-03 21:38:54.500176,0 days 00:00:04.721878,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
350,350,0.9571117335823218,2025-01-03 21:38:54.500588,2025-01-03 21:38:58.314399,0 days 00:00:03.813811,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
351,351,0.9675142418140771,2025-01-03 21:38:58.314787,2025-01-03 21:39:02.804917,0 days 00:00:04.490130,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
352,352,0.954607597225047,2025-01-03 21:39:02.805342,2025-01-03 21:39:07.031027,0 days 00:00:04.225685,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
353,353,0.9615542722912793,2025-01-03 21:39:07.031467,2025-01-03 21:39:11.163161,0 days 00:00:04.131694,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
354,354,0.9529123978521048,2025-01-03 21:39:11.163692,2025-01-03 21:39:15.586624,0 days 00:00:04.422932,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
355,355,0.9598633121086793,2025-01-03 21:39:15.587032,2025-01-03 21:39:19.983132,0 days 00:00:04.396100,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
356,356,0.9627686649261942,2025-01-03 21:39:19.983900,2025-01-03 21:39:24.550493,0 days 00:00:04.566593,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
357,357,0.9676681530621212,2025-01-03 21:39:24.550889,2025-01-03 21:39:28.572381,0 days 00:00:04.021492,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
358,358,0.9573955477635524,2025-01-03 21:39:28.572805,2025-01-03 21:39:32.964629,0 days 00:00:04.391824,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
359,359,0.951378288587591,2025-01-03 21:39:32.965050,2025-01-03 21:39:36.996431,0 days 00:00:04.031381,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
360,360,0.9590622051244828,2025-01-03 21:39:36.997116,2025-01-03 21:39:41.259638,0 days 00:00:04.262522,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
361,361,0.9603246808243242,2025-01-03 21:39:41.260029,2025-01-03 21:39:46.821138,0 days 00:00:05.561109,2,195,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
362,362,0.9644270397188972,2025-01-03 21:39:46.821554,2025-01-03 21:39:50.966366,0 days 00:00:04.144812,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
363,363,0.9572527064854474,2025-01-03 21:39:50.966777,2025-01-03 21:39:55.116158,0 days 00:00:04.149381,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
364,364,0.13127037369490244,2025-01-03 21:39:55.116591,2025-01-03 21:40:55.176610,0 days 00:01:00.060019,20,190,45.0,80.0,115.0,70.0,60.0,10.0,160.0,65.0,20.0,115.0,10.0,70.0,55.0,160.0,70.0,50.0,165.0,110.0,75.0,COMPLETE
365,365,0.9624101713653952,2025-01-03 21:40:55.177344,2025-01-03 21:41:00.176114,0 days 00:00:04.998770,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
366,366,0.9600605763613761,2025-01-03 21:41:00.176674,2025-01-03 21:41:04.506431,0 days 00:00:04.329757,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
367,367,0.9618573797678275,2025-01-03 21:41:04.506853,2025-01-03 21:41:08.994501,0 days 00:00:04.487648,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
368,368,0.9551585593341942,2025-01-03 21:41:08.994905,2025-01-03 21:41:13.026218,0 days 00:00:04.031313,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
369,369,0.9621376689074949,2025-01-03 21:41:13.026666,2025-01-03 21:41:17.091684,0 days 00:00:04.065018,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
370,370,0.9626562646347443,2025-01-03 21:41:17.092122,2025-01-03 21:41:21.744816,0 days 00:00:04.652694,2,185,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
371,371,0.9631649831649831,2025-01-03 21:41:21.745331,2025-01-03 21:41:26.438784,0 days 00:00:04.693453,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
372,372,0.9560225231677888,2025-01-03 21:41:26.439490,2025-01-03 21:41:31.186117,0 days 00:00:04.746627,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
373,373,0.9659757689955538,2025-01-03 21:41:31.186625,2025-01-03 21:41:36.114579,0 days 00:00:04.927954,2,195,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
374,374,0.9598769574944072,2025-01-03 21:41:36.115004,2025-01-03 21:41:40.651216,0 days 00:00:04.536212,2,190,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
375,375,0.9583156245572806,2025-01-03 21:41:40.651664,2025-01-03 21:41:45.525111,0 days 00:00:04.873447,2,190,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
376,376,0.9523005215598618,2025-01-03 21:41:45.525542,2025-01-03 21:41:50.229786,0 days 00:00:04.704244,2,180,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
377,377,0.9569608039319422,2025-01-03 21:41:50.230226,2025-01-03 21:41:54.488062,0 days 00:00:04.257836,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
378,378,0.9459890535161433,2025-01-03 21:41:54.488468,2025-01-03 21:41:59.363905,0 days 00:00:04.875437,2,195,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
379,379,0.9580648339737905,2025-01-03 21:41:59.364330,2025-01-03 21:42:03.268056,0 days 00:00:03.903726,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
380,380,0.957534664448142,2025-01-03 21:42:03.268516,2025-01-03 21:42:07.461468,0 days 00:00:04.192952,1,175,,,,,,,,,,,,,,,,,,,,COMPLETE
381,381,0.9616100693437981,2025-01-03 21:42:07.462015,2025-01-03 21:42:11.883887,0 days 00:00:04.421872,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
382,382,0.9565132283565854,2025-01-03 21:42:11.884325,2025-01-03 21:42:16.649772,0 days 00:00:04.765447,2,185,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
383,383,0.9615542722912793,2025-01-03 21:42:16.650186,2025-01-03 21:42:20.545728,0 days 00:00:03.895542,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
384,384,0.6491289341770071,2025-01-03 21:42:20.546194,2025-01-03 21:42:37.172865,0 days 00:00:16.626671,7,190,30.0,,,,,,,,,,,20.0,125.0,200.0,50.0,35.0,,,,COMPLETE
385,385,0.960121412803532,2025-01-03 21:42:37.173554,2025-01-03 21:42:42.085051,0 days 00:00:04.911497,2,175,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
386,386,0.9611782098280527,2025-01-03 21:42:42.085498,2025-01-03 21:42:45.972475,0 days 00:00:03.886977,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
387,387,0.9571663920922571,2025-01-03 21:42:45.972905,2025-01-03 21:42:50.599528,0 days 00:00:04.626623,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
388,388,0.9554455445544554,2025-01-03 21:42:50.599957,2025-01-03 21:42:54.742308,0 days 00:00:04.142351,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
389,389,0.9569067945784193,2025-01-03 21:42:54.742733,2025-01-03 21:42:59.546251,0 days 00:00:04.803518,2,190,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
390,390,0.3702765589682223,2025-01-03 21:42:59.546691,2025-01-03 21:43:57.360563,0 days 00:00:57.813872,16,170,60.0,180.0,170.0,25.0,120.0,85.0,45.0,,,,,115.0,35.0,5.0,150.0,140.0,70.0,185.0,105.0,COMPLETE
391,391,0.9572368421052632,2025-01-03 21:43:57.361300,2025-01-03 21:44:01.783261,0 days 00:00:04.421961,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
392,392,0.9556519157184715,2025-01-03 21:44:01.783676,2025-01-03 21:44:06.646621,0 days 00:00:04.862945,2,190,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
393,393,0.9540494557494803,2025-01-03 21:44:06.647057,2025-01-03 21:44:10.688984,0 days 00:00:04.041927,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
394,394,0.9598041553850254,2025-01-03 21:44:10.689425,2025-01-03 21:44:15.279690,0 days 00:00:04.590265,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
395,395,0.953093084330318,2025-01-03 21:44:15.280128,2025-01-03 21:44:19.132289,0 days 00:00:03.852161,2,120,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
396,396,0.9571851559415713,2025-01-03 21:44:19.132735,2025-01-03 21:44:23.500186,0 days 00:00:04.367451,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
397,397,0.9586881627010472,2025-01-03 21:44:23.500615,2025-01-03 21:44:28.055071,0 days 00:00:04.554456,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
398,398,0.9583933198963432,2025-01-03 21:44:28.055489,2025-01-03 21:44:32.822799,0 days 00:00:04.767310,2,175,65.0,,,,,,,,,,,,,,,,,,,COMPLETE
399,399,0.9607449552758824,2025-01-03 21:44:32.823244,2025-01-03 21:44:37.874997,0 days 00:00:05.051753,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
400,400,0.9593250688705235,2025-01-03 21:44:37.875474,2025-01-03 21:44:42.572138,0 days 00:00:04.696664,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
401,401,0.9565943238731218,2025-01-03 21:44:42.572555,2025-01-03 21:44:47.172895,0 days 00:00:04.600340,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
402,402,0.9591318864774624,2025-01-03 21:44:47.173406,2025-01-03 21:44:51.287522,0 days 00:00:04.114116,2,45,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
403,403,0.9567327524868701,2025-01-03 21:44:51.288068,2025-01-03 21:44:57.207736,0 days 00:00:05.919668,3,185,20.0,,,,,,,,,,,90.0,,,,,,,,COMPLETE
404,404,0.956738768718802,2025-01-03 21:44:57.208205,2025-01-03 21:45:01.316602,0 days 00:00:04.108397,1,180,,,,,,,,,,,,,,,,,,,,COMPLETE
405,405,0.5976386715914772,2025-01-03 21:45:01.317045,2025-01-03 21:45:44.075603,0 days 00:00:42.758558,10,190,50.0,,,,,,,,,,,135.0,145.0,15.0,130.0,110.0,90.0,165.0,185.0,COMPLETE
406,406,0.9542786069651741,2025-01-03 21:45:44.076174,2025-01-03 21:45:48.720541,0 days 00:00:04.644367,2,200,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
407,407,0.9666429755981994,2025-01-03 21:45:48.721018,2025-01-03 21:45:53.025393,0 days 00:00:04.304375,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
408,408,0.9630574363928601,2025-01-03 21:45:53.025881,2025-01-03 21:45:57.383838,0 days 00:00:04.357957,1,195,,,,,,,,,,,,,,,,,,,,COMPLETE
409,409,0.9583273147479416,2025-01-03 21:45:57.384451,2025-01-03 21:46:02.493985,0 days 00:00:05.109534,2,185,70.0,,,,,,,,,,,,,,,,,,,COMPLETE
410,410,0.9519234591034267,2025-01-03 21:46:02.494443,2025-01-03 21:46:06.028959,0 days 00:00:03.534516,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
411,411,0.9609951350666379,2025-01-03 21:46:06.029724,2025-01-03 21:46:10.433035,0 days 00:00:04.403311,1,190,,,,,,,,,,,,,,,,,,,,COMPLETE
412,412,0.9580701102440232,2025-01-03 21:46:10.433486,2025-01-03 21:46:16.021533,0 days 00:00:05.588047,2,195,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
413,413,0.5997181113460184,2025-01-03 21:46:16.021975,2025-01-03 21:46:28.419739,0 days 00:00:12.397764,6,185,25.0,,,,,,,,,,,60.0,65.0,30.0,105.0,,,,,COMPLETE
414,414,0.9533304259178498,2025-01-03 21:46:28.420233,2025-01-03 21:46:32.484839,0 days 00:00:04.064606,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
415,415,0.9635098527247976,2025-01-03 21:46:32.485310,2025-01-03 21:46:36.506064,0 days 00:00:04.020754,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
416,416,0.958126641377298,2025-01-03 21:46:36.506507,2025-01-03 21:46:42.381321,0 days 00:00:05.874814,2,190,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
417,417,0.9555692331905613,2025-01-03 21:46:42.381741,2025-01-03 21:46:46.172715,0 days 00:00:03.790974,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
418,418,0.9642588641112672,2025-01-03 21:46:46.173161,2025-01-03 21:46:50.610135,0 days 00:00:04.436974,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
419,419,0.9516665324070345,2025-01-03 21:46:50.610571,2025-01-03 21:46:56.373894,0 days 00:00:05.763323,3,180,35.0,,,,,,,,,,,145.0,,,,,,,,COMPLETE
420,420,0.9624789230880528,2025-01-03 21:46:56.374383,2025-01-03 21:47:00.082535,0 days 00:00:03.708152,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
421,421,0.9591318864774624,2025-01-03 21:47:00.082995,2025-01-03 21:47:03.471742,0 days 00:00:03.388747,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
422,422,0.5404087630243121,2025-01-03 21:47:03.472182,2025-01-03 21:47:52.706529,0 days 00:00:49.234347,13,190,45.0,145.0,45.0,170.0,,,,,,,,110.0,95.0,75.0,80.0,190.0,115.0,160.0,30.0,COMPLETE
423,423,0.9473409423405514,2025-01-03 21:47:52.707211,2025-01-03 21:47:58.109388,0 days 00:00:05.402177,2,185,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
424,424,0.9577491859002872,2025-01-03 21:47:58.109844,2025-01-03 21:48:03.022119,0 days 00:00:04.912275,2,195,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
425,425,0.9571663920922571,2025-01-03 21:48:03.022544,2025-01-03 21:48:07.600265,0 days 00:00:04.577721,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
426,426,0.9607449552758824,2025-01-03 21:48:07.600784,2025-01-03 21:48:11.271795,0 days 00:00:03.671011,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
427,427,0.952771233862155,2025-01-03 21:48:11.272237,2025-01-03 21:48:15.685359,0 days 00:00:04.413122,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
428,428,0.9609316698083482,2025-01-03 21:48:15.685913,2025-01-03 21:48:20.332793,0 days 00:00:04.646880,2,195,65.0,,,,,,,,,,,,,,,,,,,COMPLETE
429,429,0.9668072235959024,2025-01-03 21:48:20.333307,2025-01-03 21:48:24.820468,0 days 00:00:04.487161,1,185,,,,,,,,,,,,,,,,,,,,COMPLETE
